county,precinct,office,district,party,candidate,election_day,mail,early_voting,votes
Jefferson,Precinct HANOVER 1,Court of Appeals Dist 1-Foley,,,Yes,156,13,84,253
Jefferson,Precinct HANOVER 1,Court of Appeals Dist 1-Foley,,,No,51,5,48,104
Jefferson,Precinct HANOVER 1,Court of Appeals Dist 4-Pyle III,,,Yes,158,10,89,257
Jefferson,Precinct HANOVER 1,Court of Appeals Dist 4-Pyle III,,,No,57,6,47,110
Jefferson,Precinct HANOVER 1,Straight Party Votes,,DEM,Democratic Party,,,,68
Jefferson,Precinct HANOVER 1,Straight Party Votes,,REP,Republican Party,,,,93
Jefferson,Precinct HANOVER 1,Ballots Cast,,,,254,38,225,517
Jefferson,Precinct HANOVER 1,Registered Voters,,,,,,,749
Jefferson,Precinct HANOVER 2,Public Question-Const Amendment,,,Yes,114,16,115,245
Jefferson,Precinct HANOVER 2,Public Question-Const Amendment,,,No,109,9,81,199
Jefferson,Precinct HANOVER 2,President,,REP,Donald J. Trump,191,23,140,354
Jefferson,Precinct HANOVER 2,President,,DEM,Kamala D. Harris,51,15,78,144
Jefferson,Precinct HANOVER 2,President,,LIB,Chase Oliver,0,0,2,2
Jefferson,Precinct HANOVER 2,President,,WTP,Robert F. Kennedy Jr.,6,0,2,8
Jefferson,Precinct HANOVER 2,President,,,Write-ins,1,0,0,1
Jefferson,Precinct HANOVER 2,U.S. Senate,,REP,Jim Banks,185,22,132,339
Jefferson,Precinct HANOVER 2,U.S. Senate,,DEM,Valerie McCray,47,13,67,127
Jefferson,Precinct HANOVER 2,U.S. Senate,,LIB,Andrew Horning,7,1,4,12
Jefferson,Precinct HANOVER 2,U.S. Senate,,,Write-ins,0,0,0,0
Jefferson,Precinct HANOVER 2,Governor,,REP,Braun \ Beckwith,170,22,132,324
Jefferson,Precinct HANOVER 2,Governor,,DEM,Mccormick \ Goodin,57,14,74,145
Jefferson,Precinct HANOVER 2,Governor,,LIB,Rainwater \ Hudson,15,0,2,17
Jefferson,Precinct HANOVER 2,Governor,,,Write-ins,0,0,0,0
Jefferson,Precinct HANOVER 2,Attorney General,,REP,Todd Rokita,197,22,141,360
Jefferson,Precinct HANOVER 2,Attorney General,,DEM,Destiny Wells,48,14,71,133
Jefferson,Precinct HANOVER 2,U.S. House,9,REP,Erin Houchin,187,25,144,356
Jefferson,Precinct HANOVER 2,U.S. House,9,DEM,Timothy (Tim) Peck,51,11,66,128
Jefferson,Precinct HANOVER 2,U.S. House,9,LIB,Russell (Russ) Brooksbank,6,0,5,11
Jefferson,Precinct HANOVER 2,U.S. House,9,,Write-ins,0,0,0,0
Jefferson,Precinct HANOVER 2,State House,66,REP,Zach Payne,192,23,148,363
Jefferson,Precinct HANOVER 2,State House,66,DEM,Jennifer David,50,13,68,131
Jefferson,Precinct HANOVER 2,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,222,27,167,416
Jefferson,Precinct HANOVER 2,County Recorder,,REP,Amy Storm Stephens,177,22,136,335
Jefferson,Precinct HANOVER 2,County Recorder,,DEM,Jenny Beverly,57,15,74,146
Jefferson,Precinct HANOVER 2,County Treasurer,,REP,Meghan Crowley Hoskins,220,28,171,419
Jefferson,Precinct HANOVER 2,County Coroner,,REP,Joshua Daniel Webb,216,28,174,418
Jefferson,Precinct HANOVER 2,County Surveyor,,REP,Mike Pittman,221,28,177,426
Jefferson,Precinct HANOVER 2,County Commissioner Lower District,,REP,David Bramer,221,29,172,422
Jefferson,Precinct HANOVER 2,County Commissioner Middle District,,REP,Robert Little,218,30,174,422
Jefferson,Precinct HANOVER 2,County Council Member At Large,,REP,Gary Copeland,157,18,140,315
Jefferson,Precinct HANOVER 2,County Council Member At Large,,REP,Pam Crozier,129,19,120,268
Jefferson,Precinct HANOVER 2,County Council Member At Large,,REP,Heather Traylor Foy,148,20,126,294
Jefferson,Precinct HANOVER 2,Southwestern SB Republican Township,,,Jennifer S. Burgert,56,6,36,98
Jefferson,Precinct HANOVER 2,Southwestern SB Republican Township,,,Tina R. Hardy,77,7,46,130
Jefferson,Precinct HANOVER 2,Southwestern SB Republican Township,,,Jonathon D. Simpson,71,6,78,155
Jefferson,Precinct HANOVER 2,IN Supreme Court-Rush,,,Yes,146,10,121,277
Jefferson,Precinct HANOVER 2,IN Supreme Court-Rush,,,No,50,4,38,92
Jefferson,Precinct HANOVER 2,IN Supreme Court-Massa,,,Yes,147,11,112,270
Jefferson,Precinct HANOVER 2,IN Supreme Court-Massa,,,No,47,3,43,93
Jefferson,Precinct HANOVER 2,IN Supreme Court-Molter,,,Yes,150,12,112,274
Jefferson,Precinct HANOVER 2,IN Supreme Court-Molter,,,No,46,3,44,93
Jefferson,Precinct HANOVER 2,Court of Appeals Dist 1-Foley,,,Yes,150,11,114,275
Jefferson,Precinct HANOVER 2,Court of Appeals Dist 1-Foley,,,No,44,2,42,88
Jefferson,Precinct HANOVER 2,Court of Appeals Dist 4-Pyle III,,,Yes,149,13,115,277
Jefferson,Precinct HANOVER 2,Court of Appeals Dist 4-Pyle III,,,No,49,2,45,96
Jefferson,Precinct HANOVER 2,Straight Party Votes,,DEM,Democratic Party,,,,25
Jefferson,Precinct HANOVER 2,Straight Party Votes,,REP,Republican Party,,,,145
Jefferson,Precinct HANOVER 2,Ballots Cast,,,,246,26,188,460
Jefferson,Precinct HANOVER 2,Registered Voters,,,,,,,665
Jefferson,Precinct HANOVER 2A,Public Question-Const Amendment,,,Yes,115,9,97,221
Jefferson,Precinct HANOVER 2A,Public Question-Const Amendment,,,No,106,11,66,183
Jefferson,Precinct HANOVER 2A,President,,REP,Donald J. Trump,164,11,124,299
Jefferson,Precinct HANOVER 2A,President,,DEM,Kamala D. Harris,71,12,56,139
Jefferson,Precinct HANOVER 2A,President,,LIB,Chase Oliver,2,1,0,3
Jefferson,Precinct HANOVER 2A,President,,WTP,Robert F. Kennedy Jr.,6,2,3,11
Jefferson,Precinct HANOVER 2A,President,,,Write-ins,0,0,0,0
Jefferson,Precinct HANOVER 2A,U.S. Senate,,REP,Jim Banks,154,12,127,293
Jefferson,Precinct HANOVER 2A,U.S. Senate,,DEM,Valerie McCray,63,11,49,123
Jefferson,Precinct HANOVER 2A,U.S. Senate,,LIB,Andrew Horning,15,0,4,19
Jefferson,Precinct HANOVER 2A,U.S. Senate,,,Write-ins,0,0,0,0
Jefferson,Precinct HANOVER 2A,Governor,,REP,Braun \ Beckwith,153,10,111,274
Jefferson,Precinct HANOVER 2A,Governor,,DEM,Mccormick \ Goodin,74,13,64,151
Jefferson,Precinct HANOVER 2A,Governor,,LIB,Rainwater \ Hudson,12,0,4,16
Jefferson,Precinct HANOVER 2A,Governor,,,Write-ins,0,0,0,0
Jefferson,Precinct HANOVER 2A,Attorney General,,REP,Todd Rokita,157,12,130,299
Jefferson,Precinct HANOVER 2A,Attorney General,,DEM,Destiny Wells,73,11,51,135
Jefferson,Precinct HANOVER 2A,U.S. House,9,REP,Erin Houchin,158,14,132,304
Jefferson,Precinct HANOVER 2A,U.S. House,9,DEM,Timothy (Tim) Peck,63,9,49,121
Jefferson,Precinct HANOVER 2A,U.S. House,9,LIB,Russell (Russ) Brooksbank,13,0,3,16
Jefferson,Precinct HANOVER 2A,U.S. House,9,,Write-ins,1,0,0,1
Jefferson,Precinct HANOVER 2A,State House,66,REP,Zach Payne,175,13,136,324
Jefferson,Precinct HANOVER 2A,State House,66,DEM,Jennifer David,62,9,47,118
Jefferson,Precinct HANOVER 2A,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,195,17,139,351
Jefferson,Precinct HANOVER 2A,County Recorder,,REP,Amy Storm Stephens,159,13,121,293
Jefferson,Precinct HANOVER 2A,County Recorder,,DEM,Jenny Beverly,65,9,54,128
Jefferson,Precinct HANOVER 2A,County Treasurer,,REP,Meghan Crowley Hoskins,200,15,141,356
Jefferson,Precinct HANOVER 2A,County Coroner,,REP,Joshua Daniel Webb,201,20,137,358
Jefferson,Precinct HANOVER 2A,County Surveyor,,REP,Mike Pittman,205,16,140,361
Jefferson,Precinct HANOVER 2A,County Commissioner Lower District,,REP,David Bramer,205,14,147,366
Jefferson,Precinct HANOVER 2A,County Commissioner Middle District,,REP,Robert Little,204,19,141,364
Jefferson,Precinct HANOVER 2A,County Council Member At Large,,REP,Gary Copeland,134,15,102,251
Jefferson,Precinct HANOVER 2A,County Council Member At Large,,REP,Pam Crozier,119,10,93,222
Jefferson,Precinct HANOVER 2A,County Council Member At Large,,REP,Heather Traylor Foy,130,11,87,228
Jefferson,Precinct HANOVER 2A,Southwestern SB Republican Township,,,Jennifer S. Burgert,54,3,32,89
Jefferson,Precinct HANOVER 2A,Southwestern SB Republican Township,,,Tina R. Hardy,75,9,54,138
Jefferson,Precinct HANOVER 2A,Southwestern SB Republican Township,,,Jonathon D. Simpson,71,5,47,123
Jefferson,Precinct HANOVER 2A,IN Supreme Court-Rush,,,Yes,132,10,103,245
Jefferson,Precinct HANOVER 2A,IN Supreme Court-Rush,,,No,54,7,48,109
Jefferson,Precinct HANOVER 2A,IN Supreme Court-Massa,,,Yes,133,13,103,249
Jefferson,Precinct HANOVER 2A,IN Supreme Court-Massa,,,No,51,5,45,101
Jefferson,Precinct HANOVER 2A,IN Supreme Court-Molter,,,Yes,131,10,102,243
Jefferson,Precinct HANOVER 2A,IN Supreme Court-Molter,,,No,55,6,45,106
Jefferson,Precinct HANOVER 2A,Court of Appeals Dist 1-Foley,,,Yes,140,12,107,259
Jefferson,Precinct HANOVER 2A,Court of Appeals Dist 1-Foley,,,No,48,5,41,94
Jefferson,Precinct HANOVER 2A,Court of Appeals Dist 4-Pyle III,,,Yes,136,12,106,254
Jefferson,Precinct HANOVER 2A,Court of Appeals Dist 4-Pyle III,,,No,52,5,44,101
Jefferson,Precinct HANOVER 2A,Straight Party Votes,,DEM,Democratic Party,,,,22
Jefferson,Precinct HANOVER 2A,Straight Party Votes,,REP,Republican Party,,,,129
Jefferson,Precinct HANOVER 2A,Ballots Cast,,,,261,27,205,493
Jefferson,Precinct HANOVER 2A,Registered Voters,,,,,,,828
Jefferson,Precinct HANOVER 3,Public Question-Const Amendment,,,Yes,120,6,87,213
Jefferson,Precinct HANOVER 3,Public Question-Const Amendment,,,No,110,14,91,215
Jefferson,Precinct HANOVER 3,President,,REP,Donald J. Trump,166,1,115,282
Jefferson,Precinct HANOVER 3,President,,DEM,Kamala D. Harris,84,24,86,194
Jefferson,Precinct HANOVER 3,President,,LIB,Chase Oliver,5,0,1,6
Jefferson,Precinct HANOVER 3,President,,WTP,Robert F. Kennedy Jr.,2,2,2,6
Jefferson,Precinct HANOVER 3,President,,,Write-ins,1,0,0,1
Jefferson,Precinct HANOVER 3,U.S. Senate,,REP,Jim Banks,148,1,103,252
Jefferson,Precinct HANOVER 3,U.S. Senate,,DEM,Valerie McCray,87,25,83,195
Jefferson,Precinct HANOVER 3,U.S. Senate,,LIB,Andrew Horning,9,0,1,10
Jefferson,Precinct HANOVER 3,U.S. Senate,,,Write-ins,0,0,0,0
Jefferson,Precinct HANOVER 3,Governor,,REP,Braun \ Beckwith,137,1,97,235
Jefferson,Precinct HANOVER 3,Governor,,DEM,Mccormick \ Goodin,101,25,88,214
Jefferson,Precinct HANOVER 3,Governor,,LIB,Rainwater \ Hudson,8,1,4,13
Jefferson,Precinct HANOVER 3,Governor,,,Write-ins,1,0,0,1
Jefferson,Precinct HANOVER 3,Attorney General,,REP,Todd Rokita,156,1,109,266
Jefferson,Precinct HANOVER 3,Attorney General,,DEM,Destiny Wells,93,25,85,203
Jefferson,Precinct HANOVER 3,U.S. House,9,REP,Erin Houchin,152,1,110,263
Jefferson,Precinct HANOVER 3,U.S. House,9,DEM,Timothy (Tim) Peck,88,24,79,191
Jefferson,Precinct HANOVER 3,U.S. House,9,LIB,Russell (Russ) Brooksbank,8,0,4,12
Jefferson,Precinct HANOVER 3,U.S. House,9,,Write-ins,0,0,0,0
Jefferson,Precinct HANOVER 3,State House,66,REP,Zach Payne,158,3,109,270
Jefferson,Precinct HANOVER 3,State House,66,DEM,Jennifer David,93,23,84,200
Jefferson,Precinct HANOVER 3,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,192,10,135,337
Jefferson,Precinct HANOVER 3,County Recorder,,REP,Amy Storm Stephens,141,1,102,244
Jefferson,Precinct HANOVER 3,County Recorder,,DEM,Jenny Beverly,100,25,87,212
Jefferson,Precinct HANOVER 3,County Treasurer,,REP,Meghan Crowley Hoskins,197,11,135,343
Jefferson,Precinct HANOVER 3,County Coroner,,REP,Joshua Daniel Webb,194,11,140,345
Jefferson,Precinct HANOVER 3,County Surveyor,,REP,Mike Pittman,203,9,143,355
Jefferson,Precinct HANOVER 3,County Commissioner Lower District,,REP,David Bramer,201,12,148,361
Jefferson,Precinct HANOVER 3,County Commissioner Middle District,,REP,Robert Little,204,10,145,359
Jefferson,Precinct HANOVER 3,County Council Member At Large,,REP,Gary Copeland,134,9,98,241
Jefferson,Precinct HANOVER 3,County Council Member At Large,,REP,Pam Crozier,108,9,92,209
Jefferson,Precinct HANOVER 3,County Council Member At Large,,REP,Heather Traylor Foy,134,12,106,252
Jefferson,Precinct HANOVER 3,Southwestern SB Republican Township,,,Jennifer S. Burgert,69,2,54,125
Jefferson,Precinct HANOVER 3,Southwestern SB Republican Township,,,Tina R. Hardy,68,10,56,134
Jefferson,Precinct HANOVER 3,Southwestern SB Republican Township,,,Jonathon D. Simpson,66,5,43,114
Jefferson,Precinct HANOVER 3,IN Supreme Court-Rush,,,Yes,139,11,85,235
Jefferson,Precinct HANOVER 3,IN Supreme Court-Rush,,,No,63,9,59,131
Jefferson,Precinct HANOVER 3,IN Supreme Court-Massa,,,Yes,138,9,85,232
Jefferson,Precinct HANOVER 3,IN Supreme Court-Massa,,,No,60,10,58,128
Jefferson,Precinct HANOVER 3,IN Supreme Court-Molter,,,Yes,137,10,91,238
Jefferson,Precinct HANOVER 3,IN Supreme Court-Molter,,,No,64,9,55,128
Jefferson,Precinct HANOVER 3,Court of Appeals Dist 1-Foley,,,Yes,142,9,94,245
Jefferson,Precinct HANOVER 3,Court of Appeals Dist 1-Foley,,,No,58,10,51,119
Jefferson,Precinct HANOVER 3,Court of Appeals Dist 4-Pyle III,,,Yes,140,10,95,245
Jefferson,Precinct HANOVER 3,Court of Appeals Dist 4-Pyle III,,,No,65,9,50,124
Jefferson,Precinct HANOVER 3,Straight Party Votes,,DEM,Democratic Party,,,,48
Jefferson,Precinct HANOVER 3,Straight Party Votes,,REP,Republican Party,,,,118
Jefferson,Precinct HANOVER 3,Ballots Cast,,,,491,28,157,676
Jefferson,Precinct HANOVER 3,Registered Voters,,,,,,,1011
Jefferson,Precinct LANCASTER,Public Question-Const Amendment,,,Yes,208,7,78,293
Jefferson,Precinct LANCASTER,Public Question-Const Amendment,,,No,207,13,48,268
Jefferson,Precinct LANCASTER,President,,REP,Donald J. Trump,391,14,115,520
Jefferson,Precinct LANCASTER,President,,DEM,Kamala D. Harris,82,14,37,133
Jefferson,Precinct LANCASTER,President,,LIB,Chase Oliver,4,0,2,6
Jefferson,Precinct LANCASTER,President,,WTP,Robert F. Kennedy Jr.,9,0,1,10
Jefferson,Precinct LANCASTER,President,,,Write-ins,0,0,0,0
Jefferson,Precinct LANCASTER,U.S. Senate,,REP,Jim Banks,348,13,106,467
Jefferson,Precinct LANCASTER,U.S. Senate,,DEM,Valerie McCray,80,12,35,127
Jefferson,Precinct LANCASTER,U.S. Senate,,LIB,Andrew Horning,17,0,1,18
Jefferson,Precinct LANCASTER,U.S. Senate,,,Write-ins,0,0,0,0
Jefferson,Precinct LANCASTER,Governor,,REP,Braun \ Beckwith,329,13,103,445
Jefferson,Precinct LANCASTER,Governor,,DEM,Mccormick \ Goodin,105,12,43,160
Jefferson,Precinct LANCASTER,Governor,,LIB,Rainwater \ Hudson,22,0,3,25
Jefferson,Precinct LANCASTER,Governor,,,Write-ins,0,0,0,0
Jefferson,Precinct LANCASTER,Attorney General,,REP,Todd Rokita,372,13,111,496
Jefferson,Precinct LANCASTER,Attorney General,,DEM,Destiny Wells,88,13,37,138
Jefferson,Precinct LANCASTER,U.S. House,9,REP,Erin Houchin,368,13,115,496
Jefferson,Precinct LANCASTER,U.S. House,9,DEM,Timothy (Tim) Peck,87,13,34,134
Jefferson,Precinct LANCASTER,U.S. House,9,LIB,Russell (Russ) Brooksbank,11,0,0,11
Jefferson,Precinct LANCASTER,U.S. House,9,,Write-ins,0,0,0,0
Jefferson,Precinct LANCASTER,State House,67,REP,Alex Zimmerman,401,14,117,532
Jefferson,Precinct LANCASTER,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,394,14,113,521
Jefferson,Precinct LANCASTER,County Recorder,,REP,Amy Storm Stephens,362,12,104,478
Jefferson,Precinct LANCASTER,County Recorder,,DEM,Jenny Beverly,85,13,38,136
Jefferson,Precinct LANCASTER,County Treasurer,,REP,Meghan Crowley Hoskins,406,15,113,534
Jefferson,Precinct LANCASTER,County Coroner,,REP,Joshua Daniel Webb,395,16,110,521
Jefferson,Precinct LANCASTER,County Surveyor,,REP,Mike Pittman,403,14,117,534
Jefferson,Precinct LANCASTER,County Commissioner Lower District,,REP,David Bramer,401,14,113,528
Jefferson,Precinct LANCASTER,County Commissioner Middle District,,REP,Robert Little,401,15,119,535
Jefferson,Precinct LANCASTER,County Council Member At Large,,REP,Gary Copeland,303,8,82,393
Jefferson,Precinct LANCASTER,County Council Member At Large,,REP,Pam Crozier,248,9,68,325
Jefferson,Precinct LANCASTER,County Council Member At Large,,REP,Heather Traylor Foy,262,7,74,343
Jefferson,Precinct LANCASTER,Madison School Board District 1,,,Dustin N. Bentz,252,13,74,339
Jefferson,Precinct LANCASTER,Madison School Board District 1,,,Tanya M. Burnette,193,9,54,256
Jefferson,Precinct LANCASTER,Madison School Board District 1,,,David L. Storie,163,12,53,228
Jefferson,Precinct LANCASTER,IN Supreme Court-Rush,,,Yes,268,4,67,339
Jefferson,Precinct LANCASTER,IN Supreme Court-Rush,,,No,106,10,39,155
Jefferson,Precinct LANCASTER,IN Supreme Court-Massa,,,Yes,266,3,71,340
Jefferson,Precinct LANCASTER,IN Supreme Court-Massa,,,No,102,10,34,146
Jefferson,Precinct LANCASTER,IN Supreme Court-Molter,,,Yes,267,6,69,342
Jefferson,Precinct LANCASTER,IN Supreme Court-Molter,,,No,101,7,34,142
Jefferson,Precinct LANCASTER,Court of Appeals Dist 1-Foley,,,Yes,269,6,73,348
Jefferson,Precinct LANCASTER,Court of Appeals Dist 1-Foley,,,No,99,7,30,136
Jefferson,Precinct LANCASTER,Court of Appeals Dist 4-Pyle III,,,Yes,281,3,76,360
Jefferson,Precinct LANCASTER,Court of Appeals Dist 4-Pyle III,,,No,98,10,31,139
Jefferson,Precinct LANCASTER,Straight Party Votes,,DEM,Democratic Party,,,,42
Jefferson,Precinct LANCASTER,Straight Party Votes,,LIB,Libertarian Party,,,,1
Jefferson,Precinct LANCASTER,Straight Party Votes,,REP,Republican Party,,,,218
Jefferson,Precinct LANCASTER,Ballots Cast,,,,499,41,313,853
Jefferson,Precinct LANCASTER,Registered Voters,,,,,,,1223
Jefferson,Precinct MADISON 1,Public Question-Const Amendment,,,Yes,245,13,166,424
Jefferson,Precinct MADISON 1,Public Question-Const Amendment,,,No,188,10,105,303
Jefferson,Precinct MADISON 1,President,,REP,Donald J. Trump,371,15,218,604
Jefferson,Precinct MADISON 1,President,,DEM,Kamala D. Harris,106,24,79,209
Jefferson,Precinct MADISON 1,President,,LIB,Chase Oliver,5,0,1,6
Jefferson,Precinct MADISON 1,President,,WTP,Robert F. Kennedy Jr.,8,0,6,14
Jefferson,Precinct MADISON 1,President,,,Write-ins,2,2,2,6
Jefferson,Precinct MADISON 1,U.S. Senate,,REP,Jim Banks,347,17,213,577
Jefferson,Precinct MADISON 1,U.S. Senate,,DEM,Valerie McCray,95,20,80,195
Jefferson,Precinct MADISON 1,U.S. Senate,,LIB,Andrew Horning,18,1,9,28
Jefferson,Precinct MADISON 1,U.S. Senate,,,Write-ins,0,0,0,0
Jefferson,Precinct MADISON 1,Governor,,REP,Braun \ Beckwith,336,18,210,564
Jefferson,Precinct MADISON 1,Governor,,DEM,Mccormick \ Goodin,117,22,85,224
Jefferson,Precinct MADISON 1,Governor,,LIB,Rainwater \ Hudson,21,0,9,30
Jefferson,Precinct MADISON 1,Governor,,,Write-ins,0,0,0,0
Jefferson,Precinct MADISON 1,Attorney General,,REP,Todd Rokita,351,17,223,591
Jefferson,Precinct MADISON 1,Attorney General,,DEM,Destiny Wells,114,22,79,215
Jefferson,Precinct MADISON 1,U.S. House,9,REP,Erin Houchin,358,16,222,596
Jefferson,Precinct MADISON 1,U.S. House,9,DEM,Timothy (Tim) Peck,103,23,79,205
Jefferson,Precinct MADISON 1,U.S. House,9,LIB,Russell (Russ) Brooksbank,12,0,7,19
Jefferson,Precinct MADISON 1,U.S. House,9,,Write-ins,0,0,0,0
Jefferson,Precinct MADISON 1,State House,67,REP,Alex Zimmerman,402,19,255,676
Jefferson,Precinct MADISON 1,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,406,19,261,686
Jefferson,Precinct MADISON 1,County Recorder,,REP,Amy Storm Stephens,366,16,216,598
Jefferson,Precinct MADISON 1,County Recorder,,DEM,Jenny Beverly,98,24,81,203
Jefferson,Precinct MADISON 1,County Treasurer,,REP,Meghan Crowley Hoskins,405,19,256,680
Jefferson,Precinct MADISON 1,County Coroner,,REP,Joshua Daniel Webb,393,18,258,669
Jefferson,Precinct MADISON 1,County Surveyor,,REP,Mike Pittman,405,18,257,680
Jefferson,Precinct MADISON 1,County Commissioner Lower District,,REP,David Bramer,388,18,251,657
Jefferson,Precinct MADISON 1,County Commissioner Middle District,,REP,Robert Little,411,22,264,697
Jefferson,Precinct MADISON 1,County Council Member At Large,,REP,Gary Copeland,312,11,189,512
Jefferson,Precinct MADISON 1,County Council Member At Large,,REP,Pam Crozier,274,11,180,465
Jefferson,Precinct MADISON 1,County Council Member At Large,,REP,Heather Traylor Foy,293,17,175,485
Jefferson,Precinct MADISON 1,Madison School Board District 1,,,Dustin N. Bentz,305,16,171,492
Jefferson,Precinct MADISON 1,Madison School Board District 1,,,Tanya M. Burnette,139,10,96,245
Jefferson,Precinct MADISON 1,Madison School Board District 1,,,David L. Storie,197,16,138,351
Jefferson,Precinct MADISON 1,IN Supreme Court-Rush,,,Yes,251,14,163,428
Jefferson,Precinct MADISON 1,IN Supreme Court-Rush,,,No,110,5,60,175
Jefferson,Precinct MADISON 1,IN Supreme Court-Massa,,,Yes,260,13,156,429
Jefferson,Precinct MADISON 1,IN Supreme Court-Massa,,,No,103,6,63,172
Jefferson,Precinct MADISON 1,IN Supreme Court-Molter,,,Yes,248,13,158,419
Jefferson,Precinct MADISON 1,IN Supreme Court-Molter,,,No,107,6,64,177
Jefferson,Precinct MADISON 1,Court of Appeals Dist 1-Foley,,,Yes,252,14,165,431
Jefferson,Precinct MADISON 1,Court of Appeals Dist 1-Foley,,,No,103,5,58,166
Jefferson,Precinct MADISON 1,Court of Appeals Dist 4-Pyle III,,,Yes,264,13,166,443
Jefferson,Precinct MADISON 1,Court of Appeals Dist 4-Pyle III,,,No,106,6,63,175
Jefferson,Precinct MADISON 1,Straight Party Votes,,DEM,Democratic Party,,,,54
Jefferson,Precinct MADISON 1,Straight Party Votes,,REP,Republican Party,,,,260
Jefferson,Precinct MADISON 1,Ballots Cast,,,,513,43,452,1008
Jefferson,Precinct MADISON 1,Registered Voters,,,,,,,1502
Jefferson,Precinct MADISON 2,Public Question-Const Amendment,,,Yes,242,15,220,477
Jefferson,Precinct MADISON 2,Public Question-Const Amendment,,,No,229,17,168,414
Jefferson,Precinct MADISON 2,President,,REP,Donald J. Trump,370,18,306,694
Jefferson,Precinct MADISON 2,President,,DEM,Kamala D. Harris,127,22,136,285
Jefferson,Precinct MADISON 2,President,,LIB,Chase Oliver,5,0,4,9
Jefferson,Precinct MADISON 2,President,,WTP,Robert F. Kennedy Jr.,8,2,4,14
Jefferson,Precinct MADISON 2,President,,,Write-ins,0,0,1,1
Jefferson,Precinct MADISON 2,U.S. Senate,,REP,Jim Banks,338,19,286,643
Jefferson,Precinct MADISON 2,U.S. Senate,,DEM,Valerie McCray,119,22,134,275
Jefferson,Precinct MADISON 2,U.S. Senate,,LIB,Andrew Horning,22,0,8,30
Jefferson,Precinct MADISON 2,U.S. Senate,,,Write-ins,0,0,0,0
Jefferson,Precinct MADISON 2,Governor,,REP,Braun \ Beckwith,301,19,280,600
Jefferson,Precinct MADISON 2,Governor,,DEM,Mccormick \ Goodin,163,23,149,335
Jefferson,Precinct MADISON 2,Governor,,LIB,Rainwater \ Hudson,26,0,10,36
Jefferson,Precinct MADISON 2,Governor,,,Write-ins,0,0,0,0
Jefferson,Precinct MADISON 2,Attorney General,,REP,Todd Rokita,358,20,299,677
Jefferson,Precinct MADISON 2,Attorney General,,DEM,Destiny Wells,129,21,131,281
Jefferson,Precinct MADISON 2,U.S. House,9,REP,Erin Houchin,349,22,301,672
Jefferson,Precinct MADISON 2,U.S. House,9,DEM,Timothy (Tim) Peck,128,20,130,278
Jefferson,Precinct MADISON 2,U.S. House,9,LIB,Russell (Russ) Brooksbank,16,0,7,23
Jefferson,Precinct MADISON 2,U.S. House,9,,Write-ins,0,0,0,0
Jefferson,Precinct MADISON 2,State House,67,REP,Alex Zimmerman,417,25,332,774
Jefferson,Precinct MADISON 2,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,412,23,351,786
Jefferson,Precinct MADISON 2,County Recorder,,REP,Amy Storm Stephens,349,20,281,650
Jefferson,Precinct MADISON 2,County Recorder,,DEM,Jenny Beverly,127,22,141,290
Jefferson,Precinct MADISON 2,County Treasurer,,REP,Meghan Crowley Hoskins,425,24,337,786
Jefferson,Precinct MADISON 2,County Coroner,,REP,Joshua Daniel Webb,432,25,341,798
Jefferson,Precinct MADISON 2,County Surveyor,,REP,Mike Pittman,428,24,344,796
Jefferson,Precinct MADISON 2,County Commissioner Lower District,,REP,David Bramer,424,25,337,786
Jefferson,Precinct MADISON 2,County Commissioner Middle District,,REP,Robert Little,417,22,346,785
Jefferson,Precinct MADISON 2,County Council Member At Large,,REP,Gary Copeland,332,20,250,602
Jefferson,Precinct MADISON 2,County Council Member At Large,,REP,Pam Crozier,304,17,233,554
Jefferson,Precinct MADISON 2,County Council Member At Large,,REP,Heather Traylor Foy,301,18,252,571
Jefferson,Precinct MADISON 2,Madison School Board District 1,,,Dustin N. Bentz,338,21,239,598
Jefferson,Precinct MADISON 2,Madison School Board District 1,,,Tanya M. Burnette,176,9,126,311
Jefferson,Precinct MADISON 2,Madison School Board District 1,,,David L. Storie,212,18,177,407
Jefferson,Precinct MADISON 2,IN Supreme Court-Rush,,,Yes,306,22,242,570
Jefferson,Precinct MADISON 2,IN Supreme Court-Rush,,,No,117,9,100,226
Jefferson,Precinct MADISON 2,IN Supreme Court-Massa,,,Yes,299,19,242,560
Jefferson,Precinct MADISON 2,IN Supreme Court-Massa,,,No,123,12,91,226
Jefferson,Precinct MADISON 2,IN Supreme Court-Molter,,,Yes,311,19,244,574
Jefferson,Precinct MADISON 2,IN Supreme Court-Molter,,,No,117,12,90,219
Jefferson,Precinct MADISON 2,Court of Appeals Dist 1-Foley,,,Yes,312,22,253,587
Jefferson,Precinct MADISON 2,Court of Appeals Dist 1-Foley,,,No,113,8,80,201
Jefferson,Precinct MADISON 2,Court of Appeals Dist 4-Pyle III,,,Yes,310,17,254,581
Jefferson,Precinct MADISON 2,Court of Appeals Dist 4-Pyle III,,,No,124,13,87,224
Jefferson,Precinct MADISON 2,Straight Party Votes,,DEM,Democratic Party,,,,64
