county,precinct,office,district,seats,party,candidate,votes
Vanderburgh,Perry Precinct 02,U.S. House,8,1,DEM,Erik HURT,154
Vanderburgh,Perry Precinct 02,U.S. House,8,1,LBT,K Richard FITZLAFF,5
Vanderburgh,Perry Precinct 02,U.S. House,8,1,REP,Mark MESSMER,386
Vanderburgh,Perry Precinct 02,Governor,,1,,Write-In,0
Vanderburgh,Perry Precinct 02,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,5
Vanderburgh,Perry Precinct 02,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,163
Vanderburgh,Perry Precinct 02,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,383
Vanderburgh,Perry Precinct 02,Attorney General,,1,DEM,Destiny WELLS,168
Vanderburgh,Perry Precinct 02,Attorney General,,1,REP,Todd ROKITA,381
Vanderburgh,Perry Precinct 02,State House,76,1,REP,Wendy (Mac) McNAMARA,448
Vanderburgh,Perry Precinct 02,County Commissioner,1,1,DEM,Mike GOEBEL,361
Vanderburgh,Perry Precinct 02,County Commissioner,3,1,REP,Amy T. CANTERBURY,369
Vanderburgh,Perry Precinct 02,County Commissioner,3,1,DEM,Hope FUSSNER,173
Vanderburgh,Perry Precinct 02,County Coroner,,1,REP,Bryan UNDERWOOD,332
Vanderburgh,Perry Precinct 02,County Coroner,,1,DEM,Keith MOSBY JR.,209
Vanderburgh,Perry Precinct 02,County Recorder,,1,DEM,Gina ROBINSON UNGAR,157
Vanderburgh,Perry Precinct 02,County Recorder,,1,REP,Russell G. LLOYD JR.,384
Vanderburgh,Perry Precinct 02,County Surveyor,,1,REP,Linda FREEMAN,439
Vanderburgh,Perry Precinct 02,County Treasurer,,1,REP,Brian A. GERTH,438
Vanderburgh,Perry Precinct 02,Circuit Court Clerk,,1,REP,Dottie THOMAS,428
Vanderburgh,Perry Precinct 02,County Council,At Large,3,DEM,Bob DEIG,234
Vanderburgh,Perry Precinct 02,County Council,At Large,3,DEM,Dustin STEPHENS,104
Vanderburgh,Perry Precinct 02,County Council,At Large,3,REP,Ed BASSEMIER,310
Vanderburgh,Perry Precinct 02,County Council,At Large,3,REP,Jill Anne HAHN,318
Vanderburgh,Perry Precinct 02,County Council,At Large,3,REP,Joe KIEFER II,286
Vanderburgh,Perry Precinct 02,County Council,At Large,3,DEM,Karese D. JOHNSON,109
Vanderburgh,Perry Precinct 02,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,178
Vanderburgh,Perry Precinct 02,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,270
Vanderburgh,Perry Precinct 02,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,366
Vanderburgh,Perry Precinct 02,Vanderburgh Superior Court Judge,4,1,NP,Gary James SCHUTTE II,334
Vanderburgh,Perry Precinct 02,Vanderburgh Superior Court Judge,5,1,NP,Mary Margaret (Maggie) LLOYD,343
Vanderburgh,Perry Precinct 02,Vanderburgh Superior Court Judge,6,1,NP,Jillian N. KRATOCHVIL,324
Vanderburgh,Perry Precinct 02,Vanderburgh School Board,1,1,NP,Karen L. RAGLAND,328
Vanderburgh,Perry Precinct 02,Vanderburgh School Board,3,2,NP,Amy L. DEVRIES,195
Vanderburgh,Perry Precinct 02,Vanderburgh School Board,3,2,NP,Joshua James Taylor BARNETT,202
Vanderburgh,Perry Precinct 02,Vanderburgh School Board,3,2,NP,Terry GAMBLIN,280
Vanderburgh,Perry Precinct 03,President,,1,,Write-In,0
Vanderburgh,Perry Precinct 03,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,5
Vanderburgh,Perry Precinct 03,President,,1,REP,Donald J. TRUMP / JD Vance,411
Vanderburgh,Perry Precinct 03,President,,1,DEM,Kamala D. HARRIS / Tim Walz,215
Vanderburgh,Perry Precinct 03,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,4
Vanderburgh,Perry Precinct 03,U.S. Senate,,1,LBT,Andrew HORNING,10
Vanderburgh,Perry Precinct 03,U.S. Senate,,1,,Write-In,0
Vanderburgh,Perry Precinct 03,U.S. Senate,,1,REP,Jim BANKS,412
Vanderburgh,Perry Precinct 03,U.S. Senate,,1,DEM,Valerie McCRAY,201
Vanderburgh,Perry Precinct 03,U.S. House,8,1,DEM,Erik HURT,187
Vanderburgh,Perry Precinct 03,U.S. House,8,1,LBT,K Richard FITZLAFF,9
Vanderburgh,Perry Precinct 03,U.S. House,8,1,REP,Mark MESSMER,426
Vanderburgh,Perry Precinct 03,Governor,,1,,Write-In,0
Vanderburgh,Perry Precinct 03,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,12
Vanderburgh,Perry Precinct 03,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,217
Vanderburgh,Perry Precinct 03,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,402
Vanderburgh,Perry Precinct 03,Attorney General,,1,DEM,Destiny WELLS,201
Vanderburgh,Perry Precinct 03,Attorney General,,1,REP,Todd ROKITA,420
Vanderburgh,Perry Precinct 03,State House,76,1,REP,Wendy (Mac) McNAMARA,526
Vanderburgh,Perry Precinct 03,County Commissioner,1,1,DEM,Mike GOEBEL,419
Vanderburgh,Perry Precinct 03,County Commissioner,3,1,REP,Amy T. CANTERBURY,422
Vanderburgh,Perry Precinct 03,County Commissioner,3,1,DEM,Hope FUSSNER,188
Vanderburgh,Perry Precinct 03,County Coroner,,1,REP,Bryan UNDERWOOD,359
Vanderburgh,Perry Precinct 03,County Coroner,,1,DEM,Keith MOSBY JR.,254
Vanderburgh,Perry Precinct 03,County Recorder,,1,DEM,Gina ROBINSON UNGAR,176
Vanderburgh,Perry Precinct 03,County Recorder,,1,REP,Russell G. LLOYD JR.,433
Vanderburgh,Perry Precinct 03,County Surveyor,,1,REP,Linda FREEMAN,506
Vanderburgh,Perry Precinct 03,County Treasurer,,1,REP,Brian A. GERTH,502
Vanderburgh,Perry Precinct 03,Circuit Court Clerk,,1,REP,Dottie THOMAS,497
Vanderburgh,Perry Precinct 03,County Council,At Large,3,DEM,Bob DEIG,271
Vanderburgh,Perry Precinct 03,County Council,At Large,3,DEM,Dustin STEPHENS,124
Vanderburgh,Perry Precinct 03,County Council,At Large,3,REP,Ed BASSEMIER,343
Vanderburgh,Perry Precinct 03,County Council,At Large,3,REP,Jill Anne HAHN,357
Vanderburgh,Perry Precinct 03,County Council,At Large,3,REP,Joe KIEFER II,314
Vanderburgh,Perry Precinct 03,County Council,At Large,3,DEM,Karese D. JOHNSON,130
Vanderburgh,Perry Precinct 03,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,216
Vanderburgh,Perry Precinct 03,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,287
Vanderburgh,Perry Precinct 03,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,437
Vanderburgh,Perry Precinct 03,Vanderburgh Superior Court Judge,4,1,NP,Gary James SCHUTTE II,400
Vanderburgh,Perry Precinct 03,Vanderburgh Superior Court Judge,5,1,NP,Mary Margaret (Maggie) LLOYD,409
Vanderburgh,Perry Precinct 03,Vanderburgh Superior Court Judge,6,1,NP,Jillian N. KRATOCHVIL,397
Vanderburgh,Perry Precinct 03,Vanderburgh School Board,1,1,NP,Karen L. RAGLAND,386
Vanderburgh,Perry Precinct 03,Vanderburgh School Board,3,2,NP,Amy L. DEVRIES,239
Vanderburgh,Perry Precinct 03,Vanderburgh School Board,3,2,NP,Joshua James Taylor BARNETT,241
Vanderburgh,Perry Precinct 03,Vanderburgh School Board,3,2,NP,Terry GAMBLIN,325
Vanderburgh,Perry Precinct 04,President,,1,,Write-In,0
Vanderburgh,Perry Precinct 04,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,4
Vanderburgh,Perry Precinct 04,President,,1,REP,Donald J. TRUMP / JD Vance,320
Vanderburgh,Perry Precinct 04,President,,1,DEM,Kamala D. HARRIS / Tim Walz,189
Vanderburgh,Perry Precinct 04,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,5
Vanderburgh,Perry Precinct 04,U.S. Senate,,1,LBT,Andrew HORNING,13
Vanderburgh,Perry Precinct 04,U.S. Senate,,1,,Write-In,0
Vanderburgh,Perry Precinct 04,U.S. Senate,,1,REP,Jim BANKS,320
Vanderburgh,Perry Precinct 04,U.S. Senate,,1,DEM,Valerie McCRAY,176
Vanderburgh,Perry Precinct 04,U.S. House,8,1,DEM,Erik HURT,176
Vanderburgh,Perry Precinct 04,U.S. House,8,1,LBT,K Richard FITZLAFF,8
Vanderburgh,Perry Precinct 04,U.S. House,8,1,REP,Mark MESSMER,327
Vanderburgh,Perry Precinct 04,Governor,,1,,Write-In,0
Vanderburgh,Perry Precinct 04,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,15
Vanderburgh,Perry Precinct 04,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,179
Vanderburgh,Perry Precinct 04,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,322
Vanderburgh,Perry Precinct 04,Attorney General,,1,DEM,Destiny WELLS,184
Vanderburgh,Perry Precinct 04,Attorney General,,1,REP,Todd ROKITA,327
Vanderburgh,Perry Precinct 04,State House,76,1,REP,Wendy (Mac) McNAMARA,413
Vanderburgh,Perry Precinct 04,County Commissioner,1,1,DEM,Mike GOEBEL,343
Vanderburgh,Perry Precinct 04,County Commissioner,3,1,REP,Amy T. CANTERBURY,320
Vanderburgh,Perry Precinct 04,County Commissioner,3,1,DEM,Hope FUSSNER,180
Vanderburgh,Perry Precinct 04,County Coroner,,1,REP,Bryan UNDERWOOD,304
Vanderburgh,Perry Precinct 04,County Coroner,,1,DEM,Keith MOSBY JR.,200
Vanderburgh,Perry Precinct 04,County Recorder,,1,DEM,Gina ROBINSON UNGAR,166
Vanderburgh,Perry Precinct 04,County Recorder,,1,REP,Russell G. LLOYD JR.,338
Vanderburgh,Perry Precinct 04,County Surveyor,,1,REP,Linda FREEMAN,387
Vanderburgh,Perry Precinct 04,County Treasurer,,1,REP,Brian A. GERTH,394
Vanderburgh,Perry Precinct 04,Circuit Court Clerk,,1,REP,Dottie THOMAS,382
Vanderburgh,Perry Precinct 04,County Council,At Large,3,DEM,Bob DEIG,199
Vanderburgh,Perry Precinct 04,County Council,At Large,3,DEM,Dustin STEPHENS,115
Vanderburgh,Perry Precinct 04,County Council,At Large,3,REP,Ed BASSEMIER,277
Vanderburgh,Perry Precinct 04,County Council,At Large,3,REP,Jill Anne HAHN,257
Vanderburgh,Perry Precinct 04,County Council,At Large,3,REP,Joe KIEFER II,246
Vanderburgh,Perry Precinct 04,County Council,At Large,3,DEM,Karese D. JOHNSON,128
Vanderburgh,Perry Precinct 04,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,166
Vanderburgh,Perry Precinct 04,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,213
Vanderburgh,Perry Precinct 04,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,335
Vanderburgh,Perry Precinct 04,Vanderburgh Superior Court Judge,4,1,NP,Gary James SCHUTTE II,300
Vanderburgh,Perry Precinct 04,Vanderburgh Superior Court Judge,5,1,NP,Mary Margaret (Maggie) LLOYD,306
Vanderburgh,Perry Precinct 04,Vanderburgh Superior Court Judge,6,1,NP,Jillian N. KRATOCHVIL,284
Vanderburgh,Perry Precinct 04,Vanderburgh School Board,1,1,NP,Karen L. RAGLAND,303
Vanderburgh,Perry Precinct 04,Vanderburgh School Board,3,2,NP,Amy L. DEVRIES,204
Vanderburgh,Perry Precinct 04,Vanderburgh School Board,3,2,NP,Joshua James Taylor BARNETT,161
Vanderburgh,Perry Precinct 04,Vanderburgh School Board,3,2,NP,Terry GAMBLIN,245
Vanderburgh,Perry Precinct 05,President,,1,,Write-In,0
Vanderburgh,Perry Precinct 05,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,4
Vanderburgh,Perry Precinct 05,President,,1,REP,Donald J. TRUMP / JD Vance,452
Vanderburgh,Perry Precinct 05,President,,1,DEM,Kamala D. HARRIS / Tim Walz,296
Vanderburgh,Perry Precinct 05,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,9
Vanderburgh,Perry Precinct 05,U.S. Senate,,1,LBT,Andrew HORNING,10
Vanderburgh,Perry Precinct 05,U.S. Senate,,1,,Write-In,0
Vanderburgh,Perry Precinct 05,U.S. Senate,,1,REP,Jim BANKS,448
Vanderburgh,Perry Precinct 05,U.S. Senate,,1,DEM,Valerie McCRAY,291
Vanderburgh,Perry Precinct 05,U.S. House,8,1,DEM,Erik HURT,269
Vanderburgh,Perry Precinct 05,U.S. House,8,1,LBT,K Richard FITZLAFF,10
Vanderburgh,Perry Precinct 05,U.S. House,8,1,REP,Mark MESSMER,466
Vanderburgh,Perry Precinct 05,Governor,,1,,Write-In,0
Vanderburgh,Perry Precinct 05,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,9
Vanderburgh,Perry Precinct 05,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,291
Vanderburgh,Perry Precinct 05,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,453
Vanderburgh,Perry Precinct 05,Attorney General,,1,DEM,Destiny WELLS,287
Vanderburgh,Perry Precinct 05,Attorney General,,1,REP,Todd ROKITA,456
Vanderburgh,Perry Precinct 05,State House,76,1,REP,Wendy (Mac) McNAMARA,612
Vanderburgh,Perry Precinct 05,County Commissioner,1,1,DEM,Mike GOEBEL,506
Vanderburgh,Perry Precinct 05,County Commissioner,3,1,REP,Amy T. CANTERBURY,450
Vanderburgh,Perry Precinct 05,County Commissioner,3,1,DEM,Hope FUSSNER,280
Vanderburgh,Perry Precinct 05,County Coroner,,1,REP,Bryan UNDERWOOD,382
Vanderburgh,Perry Precinct 05,County Coroner,,1,DEM,Keith MOSBY JR.,361
Vanderburgh,Perry Precinct 05,County Recorder,,1,DEM,Gina ROBINSON UNGAR,276
Vanderburgh,Perry Precinct 05,County Recorder,,1,REP,Russell G. LLOYD JR.,460
Vanderburgh,Perry Precinct 05,County Surveyor,,1,REP,Linda FREEMAN,577
Vanderburgh,Perry Precinct 05,County Treasurer,,1,REP,Brian A. GERTH,570
Vanderburgh,Perry Precinct 05,Circuit Court Clerk,,1,REP,Dottie THOMAS,579
Vanderburgh,Perry Precinct 05,County Council,At Large,3,DEM,Bob DEIG,336
Vanderburgh,Perry Precinct 05,County Council,At Large,3,DEM,Dustin STEPHENS,209
Vanderburgh,Perry Precinct 05,County Council,At Large,3,REP,Ed BASSEMIER,391
Vanderburgh,Perry Precinct 05,County Council,At Large,3,REP,Jill Anne HAHN,366
Vanderburgh,Perry Precinct 05,County Council,At Large,3,REP,Joe KIEFER II,343
Vanderburgh,Perry Precinct 05,County Council,At Large,3,DEM,Karese D. JOHNSON,209
Vanderburgh,Perry Precinct 05,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,285
Vanderburgh,Perry Precinct 05,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,317
Vanderburgh,Perry Precinct 05,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,509
Vanderburgh,Perry Precinct 05,Vanderburgh Superior Court Judge,4,1,NP,Gary James SCHUTTE II,474
Vanderburgh,Perry Precinct 05,Vanderburgh Superior Court Judge,5,1,NP,Mary Margaret (Maggie) LLOYD,472
Vanderburgh,Perry Precinct 05,Vanderburgh Superior Court Judge,6,1,NP,Jillian N. KRATOCHVIL,462
Vanderburgh,Perry Precinct 05,Vanderburgh School Board,1,1,NP,Karen L. RAGLAND,446
Vanderburgh,Perry Precinct 05,Vanderburgh School Board,3,2,NP,Amy L. DEVRIES,264
Vanderburgh,Perry Precinct 05,Vanderburgh School Board,3,2,NP,Joshua James Taylor BARNETT,260
Vanderburgh,Perry Precinct 05,Vanderburgh School Board,3,2,NP,Terry GAMBLIN,387
Vanderburgh,Perry Precinct 06,President,,1,,Write-In,1
Vanderburgh,Perry Precinct 06,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,1
Vanderburgh,Perry Precinct 06,President,,1,REP,Donald J. TRUMP / JD Vance,427
Vanderburgh,Perry Precinct 06,President,,1,DEM,Kamala D. HARRIS / Tim Walz,177
Vanderburgh,Perry Precinct 06,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,6
Vanderburgh,Perry Precinct 06,U.S. Senate,,1,LBT,Andrew HORNING,4
Vanderburgh,Perry Precinct 06,U.S. Senate,,1,,Write-In,0
Vanderburgh,Perry Precinct 06,U.S. Senate,,1,REP,Jim BANKS,433
Vanderburgh,Perry Precinct 06,U.S. Senate,,1,DEM,Valerie McCRAY,170
Vanderburgh,Perry Precinct 06,U.S. House,8,1,DEM,Erik HURT,164
Vanderburgh,Perry Precinct 06,U.S. House,8,1,LBT,K Richard FITZLAFF,2
Vanderburgh,Perry Precinct 06,U.S. House,8,1,REP,Mark MESSMER,443
Vanderburgh,Perry Precinct 06,Governor,,1,,Write-In,0
Vanderburgh,Perry Precinct 06,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,6
Vanderburgh,Perry Precinct 06,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,183
Vanderburgh,Perry Precinct 06,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,422
Vanderburgh,Perry Precinct 06,Attorney General,,1,DEM,Destiny WELLS,182
Vanderburgh,Perry Precinct 06,Attorney General,,1,REP,Todd ROKITA,428
Vanderburgh,Perry Precinct 06,State House,76,1,REP,Wendy (Mac) McNAMARA,505
Vanderburgh,Perry Precinct 06,County Commissioner,1,1,DEM,Mike GOEBEL,379
Vanderburgh,Perry Precinct 06,County Commissioner,3,1,REP,Amy T. CANTERBURY,433
Vanderburgh,Perry Precinct 06,County Commissioner,3,1,DEM,Hope FUSSNER,162
Vanderburgh,Perry Precinct 06,County Coroner,,1,REP,Bryan UNDERWOOD,371
Vanderburgh,Perry Precinct 06,County Coroner,,1,DEM,Keith MOSBY JR.,237
Vanderburgh,Perry Precinct 06,County Recorder,,1,DEM,Gina ROBINSON UNGAR,166
Vanderburgh,Perry Precinct 06,County Recorder,,1,REP,Russell G. LLOYD JR.,438
Vanderburgh,Perry Precinct 06,County Surveyor,,1,REP,Linda FREEMAN,490
Vanderburgh,Perry Precinct 06,County Treasurer,,1,REP,Brian A. GERTH,485
Vanderburgh,Perry Precinct 06,Circuit Court Clerk,,1,REP,Dottie THOMAS,486
Vanderburgh,Perry Precinct 06,County Council,At Large,3,DEM,Bob DEIG,243
Vanderburgh,Perry Precinct 06,County Council,At Large,3,DEM,Dustin STEPHENS,125
Vanderburgh,Perry Precinct 06,County Council,At Large,3,REP,Ed BASSEMIER,337
Vanderburgh,Perry Precinct 06,County Council,At Large,3,REP,Jill Anne HAHN,352
Vanderburgh,Perry Precinct 06,County Council,At Large,3,REP,Joe KIEFER II,292
Vanderburgh,Perry Precinct 06,County Council,At Large,3,DEM,Karese D. JOHNSON,116
Vanderburgh,Perry Precinct 06,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,201
Vanderburgh,Perry Precinct 06,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,271
Vanderburgh,Perry Precinct 06,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,423
Vanderburgh,Perry Precinct 06,Vanderburgh Superior Court Judge,4,1,NP,Gary James SCHUTTE II,393
Vanderburgh,Perry Precinct 06,Vanderburgh Superior Court Judge,5,1,NP,Mary Margaret (Maggie) LLOYD,387
Vanderburgh,Perry Precinct 06,Vanderburgh Superior Court Judge,6,1,NP,Jillian N. KRATOCHVIL,359
Vanderburgh,Perry Precinct 06,Vanderburgh School Board,1,1,NP,Karen L. RAGLAND,339
Vanderburgh,Perry Precinct 06,Vanderburgh School Board,3,2,NP,Amy L. DEVRIES,213
Vanderburgh,Perry Precinct 06,Vanderburgh School Board,3,2,NP,Joshua James Taylor BARNETT,205
Vanderburgh,Perry Precinct 06,Vanderburgh School Board,3,2,NP,Terry GAMBLIN,315
Vanderburgh,Perry Precinct 07,President,,1,,Write-In,0
Vanderburgh,Perry Precinct 07,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,5
Vanderburgh,Perry Precinct 07,President,,1,REP,Donald J. TRUMP / JD Vance,682
Vanderburgh,Perry Precinct 07,President,,1,DEM,Kamala D. HARRIS / Tim Walz,351
Vanderburgh,Perry Precinct 07,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,9
Vanderburgh,Perry Precinct 07,U.S. Senate,,1,LBT,Andrew HORNING,15
Vanderburgh,Perry Precinct 07,U.S. Senate,,1,,Write-In,0
Vanderburgh,Perry Precinct 07,U.S. Senate,,1,REP,Jim BANKS,689
Vanderburgh,Perry Precinct 07,U.S. Senate,,1,DEM,Valerie McCRAY,337
Vanderburgh,Perry Precinct 07,U.S. House,8,1,DEM,Erik HURT,307
Vanderburgh,Perry Precinct 07,U.S. House,8,1,LBT,K Richard FITZLAFF,14
Vanderburgh,Perry Precinct 07,U.S. House,8,1,REP,Mark MESSMER,714
Vanderburgh,Perry Precinct 07,Governor,,1,,Write-In,0
Vanderburgh,Perry Precinct 07,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,22
Vanderburgh,Perry Precinct 07,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,364
Vanderburgh,Perry Precinct 07,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,671
Vanderburgh,Perry Precinct 07,Attorney General,,1,DEM,Destiny WELLS,340
Vanderburgh,Perry Precinct 07,Attorney General,,1,REP,Todd ROKITA,694
Vanderburgh,Perry Precinct 07,State House,76,1,REP,Wendy (Mac) McNAMARA,847
Vanderburgh,Perry Precinct 07,County Commissioner,1,1,DEM,Mike GOEBEL,688
Vanderburgh,Perry Precinct 07,County Commissioner,3,1,REP,Amy T. CANTERBURY,705
Vanderburgh,Perry Precinct 07,County Commissioner,3,1,DEM,Hope FUSSNER,310
Vanderburgh,Perry Precinct 07,County Coroner,,1,REP,Bryan UNDERWOOD,631
Vanderburgh,Perry Precinct 07,County Coroner,,1,DEM,Keith MOSBY JR.,395
Vanderburgh,Perry Precinct 07,County Recorder,,1,DEM,Gina ROBINSON UNGAR,310
Vanderburgh,Perry Precinct 07,County Recorder,,1,REP,Russell G. LLOYD JR.,719
Vanderburgh,Perry Precinct 07,County Surveyor,,1,REP,Linda FREEMAN,805
Vanderburgh,Perry Precinct 07,County Treasurer,,1,REP,Brian A. GERTH,808
Vanderburgh,Perry Precinct 07,Circuit Court Clerk,,1,REP,Dottie THOMAS,802
Vanderburgh,Perry Precinct 07,County Council,At Large,3,DEM,Bob DEIG,441
Vanderburgh,Perry Precinct 07,County Council,At Large,3,DEM,Dustin STEPHENS,199
Vanderburgh,Perry Precinct 07,County Council,At Large,3,REP,Ed BASSEMIER,563
Vanderburgh,Perry Precinct 07,County Council,At Large,3,REP,Jill Anne HAHN,629
Vanderburgh,Perry Precinct 07,County Council,At Large,3,REP,Joe KIEFER II,542
Vanderburgh,Perry Precinct 07,County Council,At Large,3,DEM,Karese D. JOHNSON,221
Vanderburgh,Perry Precinct 07,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,418
Vanderburgh,Perry Precinct 07,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,437
Vanderburgh,Perry Precinct 07,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,724
Vanderburgh,Perry Precinct 07,Vanderburgh Superior Court Judge,4,1,NP,Gary James SCHUTTE II,661
Vanderburgh,Perry Precinct 07,Vanderburgh Superior Court Judge,5,1,NP,Mary Margaret (Maggie) LLOYD,688
Vanderburgh,Perry Precinct 07,Vanderburgh Superior Court Judge,6,1,NP,Jillian N. KRATOCHVIL,644
Vanderburgh,Perry Precinct 07,Vanderburgh School Board,1,1,NP,Karen L. RAGLAND,621
Vanderburgh,Perry Precinct 07,Vanderburgh School Board,3,2,NP,Amy L. DEVRIES,407
Vanderburgh,Perry Precinct 07,Vanderburgh School Board,3,2,NP,Joshua James Taylor BARNETT,429
Vanderburgh,Perry Precinct 07,Vanderburgh School Board,3,2,NP,Terry GAMBLIN,489
Vanderburgh,Perry Precinct 08,President,,1,,Write-In,1
Vanderburgh,Perry Precinct 08,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,4
Vanderburgh,Perry Precinct 08,President,,1,REP,Donald J. TRUMP / JD Vance,260
Vanderburgh,Perry Precinct 08,President,,1,DEM,Kamala D. HARRIS / Tim Walz,216
Vanderburgh,Perry Precinct 08,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,4
Vanderburgh,Perry Precinct 08,U.S. Senate,,1,LBT,Andrew HORNING,7
Vanderburgh,Perry Precinct 08,U.S. Senate,,1,,Write-In,0
Vanderburgh,Perry Precinct 08,U.S. Senate,,1,REP,Jim BANKS,262
Vanderburgh,Perry Precinct 08,U.S. Senate,,1,DEM,Valerie McCRAY,211
Vanderburgh,Perry Precinct 08,U.S. House,8,1,DEM,Erik HURT,201
Vanderburgh,Perry Precinct 08,U.S. House,8,1,LBT,K Richard FITZLAFF,7
Vanderburgh,Perry Precinct 08,U.S. House,8,1,REP,Mark MESSMER,275
Vanderburgh,Perry Precinct 08,Governor,,1,,Write-In,0
Vanderburgh,Perry Precinct 08,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,12
Vanderburgh,Perry Precinct 08,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,216
Vanderburgh,Perry Precinct 08,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,256
Vanderburgh,Perry Precinct 08,Attorney General,,1,DEM,Destiny WELLS,204
Vanderburgh,Perry Precinct 08,Attorney General,,1,REP,Todd ROKITA,275
Vanderburgh,Perry Precinct 08,State House,76,1,REP,Wendy (Mac) McNAMARA,364
Vanderburgh,Perry Precinct 08,County Commissioner,1,1,DEM,Mike GOEBEL,334
Vanderburgh,Perry Precinct 08,County Commissioner,3,1,REP,Amy T. CANTERBURY,281
Vanderburgh,Perry Precinct 08,County Commissioner,3,1,DEM,Hope FUSSNER,190
Vanderburgh,Perry Precinct 08,County Coroner,,1,REP,Bryan UNDERWOOD,248
Vanderburgh,Perry Precinct 08,County Coroner,,1,DEM,Keith MOSBY JR.,224
Vanderburgh,Perry Precinct 08,County Recorder,,1,DEM,Gina ROBINSON UNGAR,182
Vanderburgh,Perry Precinct 08,County Recorder,,1,REP,Russell G. LLOYD JR.,293
Vanderburgh,Perry Precinct 08,County Surveyor,,1,REP,Linda FREEMAN,353
Vanderburgh,Perry Precinct 08,County Treasurer,,1,REP,Brian A. GERTH,351
Vanderburgh,Perry Precinct 08,Circuit Court Clerk,,1,REP,Dottie THOMAS,357
Vanderburgh,Perry Precinct 08,County Council,At Large,3,DEM,Bob DEIG,212
Vanderburgh,Perry Precinct 08,County Council,At Large,3,DEM,Dustin STEPHENS,121
Vanderburgh,Perry Precinct 08,County Council,At Large,3,REP,Ed BASSEMIER,225
Vanderburgh,Perry Precinct 08,County Council,At Large,3,REP,Jill Anne HAHN,229
Vanderburgh,Perry Precinct 08,County Council,At Large,3,REP,Joe KIEFER II,203
Vanderburgh,Perry Precinct 08,County Council,At Large,3,DEM,Karese D. JOHNSON,145
Vanderburgh,Perry Precinct 08,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,180
Vanderburgh,Perry Precinct 08,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,185
Vanderburgh,Perry Precinct 08,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,313
