county,precinct,office,district,candidate,party,election_day,early_voting,mail,votes
Ripley,LAUGHERY 3-1,U.S. House,9,ERIN HOUCHIN,REP,267,70,22,359
Ripley,LAUGHERY 3-1,U.S. House,9,TIMOTHY (TIM) PECK,DEM,101,44,13,158
Ripley,LAUGHERY 3-1,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,12,2,0,14
Ripley,LAUGHERY 3-1,U.S. House,9,Under Votes,,6,1,1,8
Ripley,LAUGHERY 3-1,U.S. House,9,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,U.S. House,9,Invalid Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,State Senate,42,JEAN LEISING,REP,312,88,30,430
Ripley,LAUGHERY 3-1,State Senate,42,Under Votes,,74,29,6,109
Ripley,LAUGHERY 3-1,State Senate,42,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,State Senate,42,Invalid Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,State House,55,LINDSAY PATTERSON,REP,271,68,21,360
Ripley,LAUGHERY 3-1,State House,55,VICTORIA C MARTZ,DEM,104,49,14,167
Ripley,LAUGHERY 3-1,State House,55,Under Votes,,11,0,1,12
Ripley,LAUGHERY 3-1,State House,55,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,State House,55,Invalid Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,CIRCUIT COURT CLERK,,LIZ BAUMGARTNER,REP,311,83,28,422
Ripley,LAUGHERY 3-1,CIRCUIT COURT CLERK,,Under Votes,,75,34,8,117
Ripley,LAUGHERY 3-1,CIRCUIT COURT CLERK,,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,CIRCUIT COURT CLERK,,Invalid Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,COUNTY RECORDER,,MONICA L HANSEN,REP,311,84,28,423
Ripley,LAUGHERY 3-1,COUNTY RECORDER,,Under Votes,,75,33,8,116
Ripley,LAUGHERY 3-1,COUNTY RECORDER,,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,COUNTY RECORDER,,Invalid Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,COUNTY TREASURER,,LISA VESTAL,REP,311,84,27,422
Ripley,LAUGHERY 3-1,COUNTY TREASURER,,Under Votes,,75,33,9,117
Ripley,LAUGHERY 3-1,COUNTY TREASURER,,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,COUNTY TREASURER,,Invalid Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,COUNTY CORONER,,JASON BAILEY,REP,309,85,27,421
Ripley,LAUGHERY 3-1,COUNTY CORONER,,Under Votes,,77,32,9,118
Ripley,LAUGHERY 3-1,COUNTY CORONER,,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,COUNTY CORONER,,Invalid Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,"COUNTY COMMISSIONER, DISTRICT 2",,JEFFREY J VOLZ,REP,309,83,28,420
Ripley,LAUGHERY 3-1,"COUNTY COMMISSIONER, DISTRICT 2",,Under Votes,,77,34,8,119
Ripley,LAUGHERY 3-1,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,308,82,28,418
Ripley,LAUGHERY 3-1,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,78,35,8,121
Ripley,LAUGHERY 3-1,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,202,55,21,278
Ripley,LAUGHERY 3-1,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,199,59,21,279
Ripley,LAUGHERY 3-1,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,160,47,20,227
Ripley,LAUGHERY 3-1,COUNTY COUNCIL MEMBER AT LARGE,,PHILLIP G MORGAN,DEM,103,42,10,155
Ripley,LAUGHERY 3-1,COUNTY COUNCIL MEMBER AT LARGE,,Under Votes,,494,148,36,678
Ripley,LAUGHERY 3-1,COUNTY COUNCIL MEMBER AT LARGE,,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,SCHOOL BOARD MEMBER BATESVILLE COMMUNITY SCHOOL DISTRICT 3,,JEREMY P RAVER,NON,227,58,25,310
Ripley,LAUGHERY 3-1,SCHOOL BOARD MEMBER BATESVILLE COMMUNITY SCHOOL DISTRICT 3,,BLAINE J TIMONERA,NON,207,68,19,294
Ripley,LAUGHERY 3-1,SCHOOL BOARD MEMBER BATESVILLE COMMUNITY SCHOOL DISTRICT 3,,Under Votes,,338,108,28,474
Ripley,LAUGHERY 3-1,SCHOOL BOARD MEMBER BATESVILLE COMMUNITY SCHOOL DISTRICT 3,,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,220,57,20,297
Ripley,LAUGHERY 3-1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,83,23,8,114
Ripley,LAUGHERY 3-1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,83,37,8,128
Ripley,LAUGHERY 3-1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,225,55,20,300
Ripley,LAUGHERY 3-1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,74,23,6,103
Ripley,LAUGHERY 3-1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,87,39,10,136
Ripley,LAUGHERY 3-1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,227,54,20,301
Ripley,LAUGHERY 3-1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,73,23,6,102
Ripley,LAUGHERY 3-1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,86,40,10,136
Ripley,LAUGHERY 3-1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,222,53,20,295
Ripley,LAUGHERY 3-1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,71,24,6,101
Ripley,LAUGHERY 3-1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,93,40,10,143
Ripley,LAUGHERY 3-1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Ripley,LAUGHERY 3-1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,211,53,20,284
Ripley,LAUGHERY 3-1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,78,25,6,109
Ripley,LAUGHERY 3-1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,97,39,10,146
Ripley,LAUGHERY 3-1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,Registered Voters,,,,,,,342
Ripley,OTTER CREEK 1,Ballots Cast,,,,,,,222
Ripley,OTTER CREEK 1,STRAIGHT PARTY,,REPUBLICAN PARTY,REP,79,39,6,124
Ripley,OTTER CREEK 1,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,8,3,2,13
Ripley,OTTER CREEK 1,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,0,0,0,0
Ripley,OTTER CREEK 1,STRAIGHT PARTY,,WE THE PEOPLE PARTY,WTP,0,0,0,0
Ripley,OTTER CREEK 1,STRAIGHT PARTY,,Under Votes,,51,29,5,85
Ripley,OTTER CREEK 1,STRAIGHT PARTY,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,PUBLIC QUESTION #1,,YES,,49,33,4,86
Ripley,OTTER CREEK 1,PUBLIC QUESTION #1,,NO,,60,27,6,93
Ripley,OTTER CREEK 1,PUBLIC QUESTION #1,,Under Votes,,29,11,3,43
Ripley,OTTER CREEK 1,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,President,,Donald J. Trump,REP,126,63,10,199
Ripley,OTTER CREEK 1,President,,Kamala D. Harris,DEM,11,8,2,21
Ripley,OTTER CREEK 1,President,,Chase Oliver,LIB,1,0,0,1
Ripley,OTTER CREEK 1,President,,Robert F. Kennedy Jr.,WTP,0,0,0,0
Ripley,OTTER CREEK 1,President,,ANDRE RAMON McNEIL SR. (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,CAROL ASHER (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,CHERUNDA LYNN FOX (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,CLAUDIA De la CRUZ/KARINA GARCIA (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,CORNEL WEST/MELINA ABDULLAH (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,DOUG JENKINS (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,NALA BAOZUN SCOTT JOHNSON JR. (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,PAIJ BORING (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,PETER SONSKI (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,SHONDRA IRVING (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,SUSAN MAUDE BUCHSER (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,TOM HOEFLING/ANDY PRIOR (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,WILLIAM CODY NALBACH (W),,0,0,0,0
Ripley,OTTER CREEK 1,President,,Under Votes,,0,0,1,1
Ripley,OTTER CREEK 1,President,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,President,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,U.S. Senate,,JIM BANKS,REP,122,62,11,195
Ripley,OTTER CREEK 1,U.S. Senate,,VALERIE McCRAY,DEM,11,8,2,21
Ripley,OTTER CREEK 1,U.S. Senate,,ANDREW HORNING,LIB,2,1,0,3
Ripley,OTTER CREEK 1,U.S. Senate,,ANTONIO XAVIER ALVAREZ (W),,0,0,0,0
Ripley,OTTER CREEK 1,U.S. Senate,,PHILLIP D. BEACHY (PHIL) (W),,0,0,0,0
Ripley,OTTER CREEK 1,U.S. Senate,,Under Votes,,3,0,0,3
Ripley,OTTER CREEK 1,U.S. Senate,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,U.S. Senate,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,Governor,,MIKE BRAUN,REP,107,58,11,176
Ripley,OTTER CREEK 1,Governor,,JENNIFER G. McCORMICK,DEM,17,11,2,30
Ripley,OTTER CREEK 1,Governor,,DONALD RAINWATER,LIB,11,1,0,12
Ripley,OTTER CREEK 1,Governor,,CHRISTOPHER RYAN STRIED (W),,0,0,0,0
Ripley,OTTER CREEK 1,Governor,,Under Votes,,3,1,0,4
Ripley,OTTER CREEK 1,Governor,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,Governor,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,Attorney General,,TODD ROKITA,REP,121,63,10,194
Ripley,OTTER CREEK 1,Attorney General,,DESTINY WELLS,DEM,9,8,2,19
Ripley,OTTER CREEK 1,Attorney General,,Under Votes,,8,0,1,9
Ripley,OTTER CREEK 1,Attorney General,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,Attorney General,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,U.S. House,9,ERIN HOUCHIN,REP,122,63,10,195
Ripley,OTTER CREEK 1,U.S. House,9,TIMOTHY (TIM) PECK,DEM,9,7,2,18
Ripley,OTTER CREEK 1,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,5,1,0,6
Ripley,OTTER CREEK 1,U.S. House,9,Under Votes,,2,0,1,3
Ripley,OTTER CREEK 1,U.S. House,9,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,U.S. House,9,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,State Senate,42,JEAN LEISING,REP,124,60,10,194
Ripley,OTTER CREEK 1,State Senate,42,Under Votes,,14,11,3,28
Ripley,OTTER CREEK 1,State Senate,42,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,State Senate,42,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,State House,67,ALEX ZIMMERMAN,REP,120,63,10,193
Ripley,OTTER CREEK 1,State House,67,Under Votes,,18,8,3,29
Ripley,OTTER CREEK 1,State House,67,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,State House,67,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,CIRCUIT COURT CLERK,,LIZ BAUMGARTNER,REP,121,62,10,193
Ripley,OTTER CREEK 1,CIRCUIT COURT CLERK,,Under Votes,,17,9,3,29
Ripley,OTTER CREEK 1,CIRCUIT COURT CLERK,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,CIRCUIT COURT CLERK,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,COUNTY RECORDER,,MONICA L HANSEN,REP,120,61,11,192
Ripley,OTTER CREEK 1,COUNTY RECORDER,,Under Votes,,18,10,2,30
Ripley,OTTER CREEK 1,COUNTY RECORDER,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,COUNTY RECORDER,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,COUNTY TREASURER,,LISA VESTAL,REP,122,61,11,194
Ripley,OTTER CREEK 1,COUNTY TREASURER,,Under Votes,,16,10,2,28
Ripley,OTTER CREEK 1,COUNTY TREASURER,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,COUNTY TREASURER,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,COUNTY CORONER,,JASON BAILEY,REP,121,61,10,192
Ripley,OTTER CREEK 1,COUNTY CORONER,,Under Votes,,17,10,3,30
Ripley,OTTER CREEK 1,COUNTY CORONER,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,COUNTY CORONER,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,"COUNTY COMMISSIONER, DISTRICT 2",,JEFFREY J VOLZ,REP,117,59,10,186
Ripley,OTTER CREEK 1,"COUNTY COMMISSIONER, DISTRICT 2",,Under Votes,,21,12,3,36
Ripley,OTTER CREEK 1,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,120,62,11,193
Ripley,OTTER CREEK 1,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,18,9,2,29
Ripley,OTTER CREEK 1,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,87,45,5,137
Ripley,OTTER CREEK 1,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,69,43,6,118
Ripley,OTTER CREEK 1,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,55,30,5,90
Ripley,OTTER CREEK 1,COUNTY COUNCIL MEMBER AT LARGE,,PHILLIP G MORGAN,DEM,18,9,1,28
Ripley,OTTER CREEK 1,COUNTY COUNCIL MEMBER AT LARGE,,Under Votes,,185,86,22,293
Ripley,OTTER CREEK 1,COUNTY COUNCIL MEMBER AT LARGE,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,AMY L MILLER,NON,99,42,6,147
Ripley,OTTER CREEK 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,Under Votes,,39,29,7,75
Ripley,OTTER CREEK 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,RACHEL A LAWHORN,NON,86,37,5,128
Ripley,OTTER CREEK 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,Under Votes,,52,34,8,94
Ripley,OTTER CREEK 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,JUSTIN STURGEON,NON,85,34,5,124
Ripley,OTTER CREEK 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,Under Votes,,53,37,8,98
Ripley,OTTER CREEK 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,67,30,9,106
Ripley,OTTER CREEK 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,38,23,0,61
Ripley,OTTER CREEK 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,33,18,4,55
Ripley,OTTER CREEK 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,73,29,8,110
Ripley,OTTER CREEK 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,30,23,0,53
Ripley,OTTER CREEK 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,35,19,5,59
Ripley,OTTER CREEK 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,70,26,8,104
Ripley,OTTER CREEK 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,31,22,0,53
Ripley,OTTER CREEK 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,37,23,5,65
Ripley,OTTER CREEK 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,76,26,8,110
Ripley,OTTER CREEK 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,26,22,0,48
Ripley,OTTER CREEK 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,36,23,5,64
Ripley,OTTER CREEK 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,70,25,8,103
Ripley,OTTER CREEK 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,30,22,0,52
Ripley,OTTER CREEK 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,38,24,5,67
Ripley,OTTER CREEK 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,Registered Voters,,,,,,,178
Ripley,OTTER CREEK 1 - HOLTON,Ballots Cast,,,,,,,78
Ripley,OTTER CREEK 1 - HOLTON,STRAIGHT PARTY,,REPUBLICAN PARTY,REP,27,15,1,43
Ripley,OTTER CREEK 1 - HOLTON,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,8,2,3,13
Ripley,OTTER CREEK 1 - HOLTON,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,STRAIGHT PARTY,,WE THE PEOPLE PARTY,WTP,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,STRAIGHT PARTY,,Under Votes,,17,5,0,22
Ripley,OTTER CREEK 1 - HOLTON,STRAIGHT PARTY,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,PUBLIC QUESTION #1,,YES,,28,13,0,41
Ripley,OTTER CREEK 1 - HOLTON,PUBLIC QUESTION #1,,NO,,15,6,3,24
Ripley,OTTER CREEK 1 - HOLTON,PUBLIC QUESTION #1,,Under Votes,,9,3,1,13
Ripley,OTTER CREEK 1 - HOLTON,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,Donald J. Trump,REP,41,19,1,61
Ripley,OTTER CREEK 1 - HOLTON,President,,Kamala D. Harris,DEM,10,3,3,16
Ripley,OTTER CREEK 1 - HOLTON,President,,Chase Oliver,LIB,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,Robert F. Kennedy Jr.,WTP,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,ANDRE RAMON McNEIL SR. (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,CAROL ASHER (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,CHERUNDA LYNN FOX (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,CLAUDIA De la CRUZ/KARINA GARCIA (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,CORNEL WEST/MELINA ABDULLAH (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,DOUG JENKINS (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,NALA BAOZUN SCOTT JOHNSON JR. (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,PAIJ BORING (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,PETER SONSKI (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,SHONDRA IRVING (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,SUSAN MAUDE BUCHSER (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,TOM HOEFLING/ANDY PRIOR (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,WILLIAM CODY NALBACH (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,Under Votes,,1,0,0,1
Ripley,OTTER CREEK 1 - HOLTON,President,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,President,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,U.S. Senate,,JIM BANKS,REP,41,18,1,60
Ripley,OTTER CREEK 1 - HOLTON,U.S. Senate,,VALERIE McCRAY,DEM,11,3,3,17
Ripley,OTTER CREEK 1 - HOLTON,U.S. Senate,,ANDREW HORNING,LIB,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,U.S. Senate,,ANTONIO XAVIER ALVAREZ (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,U.S. Senate,,PHILLIP D. BEACHY (PHIL) (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,U.S. Senate,,Under Votes,,0,1,0,1
Ripley,OTTER CREEK 1 - HOLTON,U.S. Senate,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,U.S. Senate,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,Governor,,MIKE BRAUN,REP,38,17,1,56
Ripley,OTTER CREEK 1 - HOLTON,Governor,,JENNIFER G. McCORMICK,DEM,12,4,3,19
Ripley,OTTER CREEK 1 - HOLTON,Governor,,DONALD RAINWATER,LIB,1,0,0,1
Ripley,OTTER CREEK 1 - HOLTON,Governor,,CHRISTOPHER RYAN STRIED (W),,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,Governor,,Under Votes,,1,1,0,2
Ripley,OTTER CREEK 1 - HOLTON,Governor,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,Governor,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,Attorney General,,TODD ROKITA,REP,43,16,1,60
Ripley,OTTER CREEK 1 - HOLTON,Attorney General,,DESTINY WELLS,DEM,8,4,3,15
Ripley,OTTER CREEK 1 - HOLTON,Attorney General,,Under Votes,,1,2,0,3
Ripley,OTTER CREEK 1 - HOLTON,Attorney General,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,Attorney General,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,U.S. House,9,ERIN HOUCHIN,REP,42,17,1,60
Ripley,OTTER CREEK 1 - HOLTON,U.S. House,9,TIMOTHY (TIM) PECK,DEM,9,3,3,15
Ripley,OTTER CREEK 1 - HOLTON,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,U.S. House,9,Under Votes,,1,2,0,3
Ripley,OTTER CREEK 1 - HOLTON,U.S. House,9,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,U.S. House,9,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,State Senate,42,JEAN LEISING,REP,43,18,2,63
Ripley,OTTER CREEK 1 - HOLTON,State Senate,42,Under Votes,,9,4,2,15
Ripley,OTTER CREEK 1 - HOLTON,State Senate,42,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,State Senate,42,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,State House,67,ALEX ZIMMERMAN,REP,41,18,2,61
Ripley,OTTER CREEK 1 - HOLTON,State House,67,Under Votes,,11,4,2,17
Ripley,OTTER CREEK 1 - HOLTON,State House,67,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,State House,67,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,CIRCUIT COURT CLERK,,LIZ BAUMGARTNER,REP,43,19,2,64
Ripley,OTTER CREEK 1 - HOLTON,CIRCUIT COURT CLERK,,Under Votes,,9,3,2,14
