county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee,provisional
Floyd,New Albany - 33,County Commissioner,3,REP,Jason SHARP,335,198,128,9,0
Floyd,New Albany - 33,County Commissioner,3,DEM,Tim HARBISON,197,120,67,10,0
Floyd,New Albany - 33,County Council Member,At Large,REP,D M BAGSHAW,297,183,109,5,0
Floyd,New Albany - 33,County Council Member,At Large,REP,Matt MILLIES,257,165,88,4,0
Floyd,New Albany - 33,County Council Member,At Large,REP,Sam SARKISIAN,270,174,91,5,0
Floyd,New Albany - 33,County Council Member,At Large,DEM,Daniel T HARRIS,142,90,44,8,0
Floyd,New Albany - 33,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,161,105,48,8,0
Floyd,New Albany - 33,County Council Member,At Large,DEM,Brad STRIEGEL,205,129,66,10,0
Floyd,New Albany - 33,County Council Member,At Large,LBT,Morgan BEATTY,58,24,34,0,0
Floyd,New Albany - 33,Floyd County School Board,At Large,,Ann CURRUTHER,189,111,74,4,0
Floyd,New Albany - 33,Floyd County School Board,At Large,,Jennie HIGBIE,104,61,37,6,0
Floyd,New Albany - 33,Floyd County School Board,At Large,,Matt MAYFIELD,135,80,51,4,0
Floyd,New Albany - 33,Floyd County School Board,3,,Elizabeth A GALLIGAN,360,209,138,13,0
Floyd,New Albany - 33,Floyd County School Board,4,,Rebecca Jo GARDENOUR,323,187,123,13,0
Floyd,New Albany - 33,IN Supreme Court-Rush,,,Yes,307,184,113,10,0
Floyd,New Albany - 33,IN Supreme Court-Rush,,,No,129,76,49,4,0
Floyd,New Albany - 33,IN Supreme Court-Massa,,,Yes,301,171,122,8,0
Floyd,New Albany - 33,IN Supreme Court-Massa,,,No,128,83,39,6,0
Floyd,New Albany - 33,IN Supreme Court-Molter,,,Yes,299,173,116,10,0
Floyd,New Albany - 33,IN Supreme Court-Molter,,,No,131,82,45,4,0
Floyd,New Albany - 33,Court of Appeals Dist 1-Foley,,,Yes,296,173,115,8,0
Floyd,New Albany - 33,Court of Appeals Dist 1-Foley,,,No,132,83,44,5,0
Floyd,New Albany - 33,Court of Appeals Dist 4-Pyle III,,,Yes,292,166,116,10,0
Floyd,New Albany - 33,Court of Appeals Dist 4-Pyle III,,,No,134,88,43,3,0
Floyd,New Albany - 34,Registered Voters,,,,977,,,,
Floyd,New Albany - 34,Ballots Cast,,,,677,491,161,25,0
Floyd,New Albany - 34,Public Question-Const Amendment,,,Yes,331,253,74,4,0
Floyd,New Albany - 34,Public Question-Const Amendment,,,No,346,238,87,21,0
Floyd,New Albany - 34,Straight Ticket,,REP,Republican,260,191,63,6,0
Floyd,New Albany - 34,Straight Ticket,,DEM,Democratic,152,119,26,7,0
Floyd,New Albany - 34,Straight Ticket,,LBT,Libertarian,2,2,0,0,0
Floyd,New Albany - 34,Straight Ticket,,WTP,We The People,3,2,0,1,0
Floyd,New Albany - 34,President,,REP,Donald J TRUMP / JD VANCE,425,294,118,13,0
Floyd,New Albany - 34,President,,DEM,Kamala D HARRIS / Tim WALZ,293,222,50,21,0
Floyd,New Albany - 34,President,,LBT,Chase OLIVER / Mike ter MAAT,5,5,0,0,0
Floyd,New Albany - 34,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,6,5,0,1,0
Floyd,New Albany - 34,President,,,Write-In,0,0,0,0,0
Floyd,New Albany - 34,U.S. Senate,,REP,Jim BANKS,425,297,112,16,0
Floyd,New Albany - 34,U.S. Senate,,DEM,Valerie McCRAY,281,212,51,18,0
Floyd,New Albany - 34,U.S. Senate,,LBT,Andrew HORNING,13,6,6,1,0
Floyd,New Albany - 34,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 34,Governor,,REP,Mike BRAUN / Micah BECKWITH,417,291,110,16,0
Floyd,New Albany - 34,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,301,227,55,19,0
Floyd,New Albany - 34,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,11,6,5,0,0
Floyd,New Albany - 34,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 34,Attorney General,,REP,Todd ROKITA,435,309,112,14,0
Floyd,New Albany - 34,Attorney General,,DEM,Destiny WELLS,288,210,57,21,0
Floyd,New Albany - 34,U.S. House,9,REP,Erin HOUCHIN,440,309,114,17,0
Floyd,New Albany - 34,U.S. House,9,DEM,Timothy (Tim) PECK,270,201,51,18,0
Floyd,New Albany - 34,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,13,9,4,0,0
Floyd,New Albany - 34,State House,72,REP,Edward D (Ed) CLERE,447,318,111,18,0
Floyd,New Albany - 34,State House,72,DEM,Jason APPLEGATE,275,202,56,17,0
Floyd,New Albany - 34,County Recorder,,REP,Lois NAVILLE ENDRIS,556,401,133,22,0
Floyd,New Albany - 34,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 34,County Treasurer,,REP,Steve BURKS,458,322,120,16,0
Floyd,New Albany - 34,County Treasurer,,DEM,Vickie TENCER,255,189,47,19,0
Floyd,New Albany - 34,County Coroner,,REP,Matthew TOMLIN,372,266,95,11,0
Floyd,New Albany - 34,County Coroner,,DEM,Amy M CULWELL,341,248,69,24,0
Floyd,New Albany - 34,County Surveyor,,REP,John G BRINKWORTH III,546,392,132,22,0
Floyd,New Albany - 34,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 34,County Commissioner,2,REP,Frank A LOOP,456,324,115,17,0
Floyd,New Albany - 34,County Commissioner,2,DEM,Veronica M COMBS,259,189,52,18,0
Floyd,New Albany - 34,County Commissioner,3,REP,Jason SHARP,416,290,110,16,0
Floyd,New Albany - 34,County Commissioner,3,DEM,Tim HARBISON,296,224,53,19,0
Floyd,New Albany - 34,County Council Member,At Large,REP,D M BAGSHAW,381,274,94,13,0
Floyd,New Albany - 34,County Council Member,At Large,REP,Matt MILLIES,342,247,87,8,0
Floyd,New Albany - 34,County Council Member,At Large,REP,Sam SARKISIAN,369,265,89,15,0
Floyd,New Albany - 34,County Council Member,At Large,DEM,Daniel T HARRIS,217,163,38,16,0
Floyd,New Albany - 34,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,233,171,45,17,0
Floyd,New Albany - 34,County Council Member,At Large,DEM,Brad STRIEGEL,307,223,61,23,0
Floyd,New Albany - 34,County Council Member,At Large,LBT,Morgan BEATTY,61,40,20,1,0
Floyd,New Albany - 34,Floyd County School Board,At Large,,Ann CURRUTHER,220,172,39,9,0
Floyd,New Albany - 34,Floyd County School Board,At Large,,Jennie HIGBIE,274,188,71,15,0
Floyd,New Albany - 34,Floyd County School Board,At Large,,Matt MAYFIELD,91,66,22,3,0
Floyd,New Albany - 34,Floyd County School Board,3,,Elizabeth A GALLIGAN,493,355,113,25,0
Floyd,New Albany - 34,Floyd County School Board,4,,Rebecca Jo GARDENOUR,425,308,97,20,0
Floyd,New Albany - 34,IN Supreme Court-Rush,,,Yes,440,317,107,16,0
Floyd,New Albany - 34,IN Supreme Court-Rush,,,No,158,112,37,9,0
Floyd,New Albany - 34,IN Supreme Court-Massa,,,Yes,422,306,102,14,0
Floyd,New Albany - 34,IN Supreme Court-Massa,,,No,158,111,36,11,0
Floyd,New Albany - 34,IN Supreme Court-Molter,,,Yes,422,307,100,15,0
Floyd,New Albany - 34,IN Supreme Court-Molter,,,No,163,117,36,10,0
Floyd,New Albany - 34,Court of Appeals Dist 1-Foley,,,Yes,420,303,102,15,0
Floyd,New Albany - 34,Court of Appeals Dist 1-Foley,,,No,166,119,37,10,0
Floyd,New Albany - 34,Court of Appeals Dist 4-Pyle III,,,Yes,411,297,98,16,0
Floyd,New Albany - 34,Court of Appeals Dist 4-Pyle III,,,No,170,121,40,9,0
Floyd,New Albany - 35,Registered Voters,,,,1420,,,,
Floyd,New Albany - 35,Ballots Cast,,,,788,468,295,25,0
Floyd,New Albany - 35,Public Question-Const Amendment,,,Yes,389,234,147,8,0
Floyd,New Albany - 35,Public Question-Const Amendment,,,No,399,234,148,17,0
Floyd,New Albany - 35,Straight Ticket,,REP,Republican,318,200,110,8,0
Floyd,New Albany - 35,Straight Ticket,,DEM,Democratic,246,146,89,11,0
Floyd,New Albany - 35,Straight Ticket,,LBT,Libertarian,2,1,1,0,0
Floyd,New Albany - 35,Straight Ticket,,WTP,We The People,2,1,1,0,0
Floyd,New Albany - 35,President,,REP,Donald J TRUMP / JD VANCE,480,291,172,17,0
Floyd,New Albany - 35,President,,DEM,Kamala D HARRIS / Tim WALZ,370,215,133,22,0
Floyd,New Albany - 35,President,,LBT,Chase OLIVER / Mike ter MAAT,8,2,6,0,0
Floyd,New Albany - 35,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,7,3,4,0,0
Floyd,New Albany - 35,President,,,Write-In,1,0,1,0,0
Floyd,New Albany - 35,U.S. Senate,,REP,Jim BANKS,465,279,167,19,0
Floyd,New Albany - 35,U.S. Senate,,DEM,Valerie McCRAY,370,215,134,21,0
Floyd,New Albany - 35,U.S. Senate,,LBT,Andrew HORNING,23,9,14,0,0
Floyd,New Albany - 35,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 35,Governor,,REP,Mike BRAUN / Micah BECKWITH,456,279,159,18,0
Floyd,New Albany - 35,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,389,226,141,22,0
Floyd,New Albany - 35,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,21,4,17,0,0
Floyd,New Albany - 35,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 35,Attorney General,,REP,Todd ROKITA,479,289,173,17,0
Floyd,New Albany - 35,Attorney General,,DEM,Destiny WELLS,376,214,140,22,0
Floyd,New Albany - 35,U.S. House,9,REP,Erin HOUCHIN,473,285,171,17,0
Floyd,New Albany - 35,U.S. House,9,DEM,Timothy (Tim) PECK,362,212,129,21,0
Floyd,New Albany - 35,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,18,4,13,1,0
Floyd,New Albany - 35,State House,72,REP,Edward D (Ed) CLERE,484,286,179,19,0
Floyd,New Albany - 35,State House,72,DEM,Jason APPLEGATE,375,218,136,21,0
Floyd,New Albany - 35,County Recorder,,REP,Lois NAVILLE ENDRIS,596,357,216,23,0
Floyd,New Albany - 35,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 35,County Treasurer,,REP,Steve BURKS,484,290,180,14,0
Floyd,New Albany - 35,County Treasurer,,DEM,Vickie TENCER,361,210,128,23,0
Floyd,New Albany - 35,County Coroner,,REP,Matthew TOMLIN,439,260,164,15,0
Floyd,New Albany - 35,County Coroner,,DEM,Amy M CULWELL,412,242,147,23,0
Floyd,New Albany - 35,County Surveyor,,REP,John G BRINKWORTH III,592,354,217,21,0
Floyd,New Albany - 35,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 35,County Commissioner,2,REP,Frank A LOOP,488,290,180,18,0
Floyd,New Albany - 35,County Commissioner,2,DEM,Veronica M COMBS,366,212,133,21,0
Floyd,New Albany - 35,County Commissioner,3,REP,Jason SHARP,460,272,173,15,0
Floyd,New Albany - 35,County Commissioner,3,DEM,Tim HARBISON,385,225,137,23,0
Floyd,New Albany - 35,County Council Member,At Large,REP,D M BAGSHAW,387,239,142,6,0
Floyd,New Albany - 35,County Council Member,At Large,REP,Matt MILLIES,355,214,135,6,0
Floyd,New Albany - 35,County Council Member,At Large,REP,Sam SARKISIAN,376,233,137,6,0
Floyd,New Albany - 35,County Council Member,At Large,DEM,Daniel T HARRIS,288,175,103,10,0
Floyd,New Albany - 35,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,309,180,114,15,0
Floyd,New Albany - 35,County Council Member,At Large,DEM,Brad STRIEGEL,337,199,121,17,0
Floyd,New Albany - 35,County Council Member,At Large,LBT,Morgan BEATTY,93,45,46,2,0
Floyd,New Albany - 35,Floyd County School Board,At Large,,Ann CURRUTHER,357,211,135,11,0
Floyd,New Albany - 35,Floyd County School Board,At Large,,Jennie HIGBIE,191,104,79,8,0
Floyd,New Albany - 35,Floyd County School Board,At Large,,Matt MAYFIELD,152,85,61,6,0
Floyd,New Albany - 35,Floyd County School Board,3,,Elizabeth A GALLIGAN,569,317,234,18,0
Floyd,New Albany - 35,Floyd County School Board,4,,Rebecca Jo GARDENOUR,490,278,194,18,0
Floyd,New Albany - 35,IN Supreme Court-Rush,,,Yes,496,290,189,17,0
Floyd,New Albany - 35,IN Supreme Court-Rush,,,No,210,125,78,7,0
Floyd,New Albany - 35,IN Supreme Court-Massa,,,Yes,470,272,184,14,0
Floyd,New Albany - 35,IN Supreme Court-Massa,,,No,219,130,80,9,0
Floyd,New Albany - 35,IN Supreme Court-Molter,,,Yes,457,269,176,12,0
Floyd,New Albany - 35,IN Supreme Court-Molter,,,No,224,127,87,10,0
Floyd,New Albany - 35,Court of Appeals Dist 1-Foley,,,Yes,470,273,183,14,0
Floyd,New Albany - 35,Court of Appeals Dist 1-Foley,,,No,210,124,79,7,0
Floyd,New Albany - 35,Court of Appeals Dist 4-Pyle III,,,Yes,446,257,175,14,0
Floyd,New Albany - 35,Court of Appeals Dist 4-Pyle III,,,No,233,142,85,6,0
Floyd,New Albany - 36,Registered Voters,,,,1154,,,,
Floyd,New Albany - 36,Ballots Cast,,,,632,389,208,35,0
Floyd,New Albany - 36,Public Question-Const Amendment,,,Yes,292,180,94,18,0
Floyd,New Albany - 36,Public Question-Const Amendment,,,No,340,209,114,17,0
Floyd,New Albany - 36,Straight Ticket,,REP,Republican,236,140,87,9,0
Floyd,New Albany - 36,Straight Ticket,,DEM,Democratic,195,129,55,11,0
Floyd,New Albany - 36,Straight Ticket,,LBT,Libertarian,0,0,0,0,0
Floyd,New Albany - 36,Straight Ticket,,WTP,We The People,6,2,4,0,0
Floyd,New Albany - 36,President,,REP,Donald J TRUMP / JD VANCE,365,224,124,17,0
Floyd,New Albany - 36,President,,DEM,Kamala D HARRIS / Tim WALZ,315,192,92,31,0
Floyd,New Albany - 36,President,,LBT,Chase OLIVER / Mike ter MAAT,5,0,4,1,0
Floyd,New Albany - 36,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,4,1,3,0,0
Floyd,New Albany - 36,President,,,Write-In,0,0,0,0,0
Floyd,New Albany - 36,U.S. Senate,,REP,Jim BANKS,362,222,122,18,0
Floyd,New Albany - 36,U.S. Senate,,DEM,Valerie McCRAY,304,187,89,28,0
Floyd,New Albany - 36,U.S. Senate,,LBT,Andrew HORNING,20,7,12,1,0
Floyd,New Albany - 36,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 36,Governor,,REP,Mike BRAUN / Micah BECKWITH,355,215,121,19,0
Floyd,New Albany - 36,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,318,197,92,29,0
Floyd,New Albany - 36,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,16,3,13,0,0
Floyd,New Albany - 36,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 36,Attorney General,,REP,Todd ROKITA,375,229,128,18,0
Floyd,New Albany - 36,Attorney General,,DEM,Destiny WELLS,308,185,94,29,0
Floyd,New Albany - 36,U.S. House,9,REP,Erin HOUCHIN,378,230,129,19,0
Floyd,New Albany - 36,U.S. House,9,DEM,Timothy (Tim) PECK,287,177,83,27,0
Floyd,New Albany - 36,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,19,8,10,1,0
Floyd,New Albany - 36,State House,72,REP,Edward D (Ed) CLERE,386,227,136,23,0
Floyd,New Albany - 36,State House,72,DEM,Jason APPLEGATE,297,185,87,25,0
Floyd,New Albany - 36,County Recorder,,REP,Lois NAVILLE ENDRIS,483,289,165,29,0
Floyd,New Albany - 36,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 36,County Treasurer,,REP,Steve BURKS,378,223,132,23,0
Floyd,New Albany - 36,County Treasurer,,DEM,Vickie TENCER,303,189,90,24,0
Floyd,New Albany - 36,County Coroner,,REP,Matthew TOMLIN,349,214,115,20,0
Floyd,New Albany - 36,County Coroner,,DEM,Amy M CULWELL,334,204,103,27,0
Floyd,New Albany - 36,County Surveyor,,REP,John G BRINKWORTH III,481,287,162,32,0
Floyd,New Albany - 36,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 36,County Commissioner,2,REP,Frank A LOOP,373,224,124,25,0
Floyd,New Albany - 36,County Commissioner,2,DEM,Veronica M COMBS,305,188,93,24,0
Floyd,New Albany - 36,County Commissioner,3,REP,Jason SHARP,354,220,116,18,0
Floyd,New Albany - 36,County Commissioner,3,DEM,Tim HARBISON,326,193,104,29,0
Floyd,New Albany - 36,County Council Member,At Large,REP,D M BAGSHAW,306,187,106,13,0
Floyd,New Albany - 36,County Council Member,At Large,REP,Matt MILLIES,294,186,99,9,0
Floyd,New Albany - 36,County Council Member,At Large,REP,Sam SARKISIAN,284,175,96,13,0
Floyd,New Albany - 36,County Council Member,At Large,DEM,Daniel T HARRIS,236,149,69,18,0
Floyd,New Albany - 36,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,277,172,81,24,0
Floyd,New Albany - 36,County Council Member,At Large,DEM,Brad STRIEGEL,305,192,90,23,0
Floyd,New Albany - 36,County Council Member,At Large,LBT,Morgan BEATTY,75,42,31,2,0
Floyd,New Albany - 36,Floyd County School Board,At Large,,Ann CURRUTHER,265,171,85,9,0
Floyd,New Albany - 36,Floyd County School Board,At Large,,Jennie HIGBIE,156,85,52,19,0
Floyd,New Albany - 36,Floyd County School Board,At Large,,Matt MAYFIELD,121,70,43,8,0
Floyd,New Albany - 36,Floyd County School Board,3,,Elizabeth A GALLIGAN,455,280,144,31,0
Floyd,New Albany - 36,Floyd County School Board,4,,Rebecca Jo GARDENOUR,401,238,131,32,0
Floyd,New Albany - 36,IN Supreme Court-Rush,,,Yes,402,246,134,22,0
Floyd,New Albany - 36,IN Supreme Court-Rush,,,No,180,112,54,14,0
Floyd,New Albany - 36,IN Supreme Court-Massa,,,Yes,374,225,130,19,0
Floyd,New Albany - 36,IN Supreme Court-Massa,,,No,204,131,56,17,0
Floyd,New Albany - 36,IN Supreme Court-Molter,,,Yes,373,224,131,18,0
Floyd,New Albany - 36,IN Supreme Court-Molter,,,No,205,132,55,18,0
Floyd,New Albany - 36,Court of Appeals Dist 1-Foley,,,Yes,379,223,133,23,0
Floyd,New Albany - 36,Court of Appeals Dist 1-Foley,,,No,198,131,54,13,0
Floyd,New Albany - 36,Court of Appeals Dist 4-Pyle III,,,Yes,376,226,124,26,0
Floyd,New Albany - 36,Court of Appeals Dist 4-Pyle III,,,No,198,126,62,10,0
Floyd,New Albany - 37,Registered Voters,,,,992,,,,
Floyd,New Albany - 37,Ballots Cast,,,,637,419,183,35,0
Floyd,New Albany - 37,Public Question-Const Amendment,,,Yes,337,215,103,19,0
Floyd,New Albany - 37,Public Question-Const Amendment,,,No,300,204,80,16,0
Floyd,New Albany - 37,Straight Ticket,,REP,Republican,238,148,79,11,0
Floyd,New Albany - 37,Straight Ticket,,DEM,Democratic,168,126,34,8,0
Floyd,New Albany - 37,Straight Ticket,,LBT,Libertarian,2,0,2,0,0
Floyd,New Albany - 37,Straight Ticket,,WTP,We The People,2,1,1,0,0
Floyd,New Albany - 37,President,,REP,Donald J TRUMP / JD VANCE,360,227,114,19,0
Floyd,New Albany - 37,President,,DEM,Kamala D HARRIS / Tim WALZ,315,221,70,24,0
Floyd,New Albany - 37,President,,LBT,Chase OLIVER / Mike ter MAAT,0,0,0,0,0
Floyd,New Albany - 37,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,11,6,5,0,0
Floyd,New Albany - 37,President,,,Write-In,0,0,0,0,0
Floyd,New Albany - 37,U.S. Senate,,REP,Jim BANKS,370,231,120,19,0
Floyd,New Albany - 37,U.S. Senate,,DEM,Valerie McCRAY,299,212,62,25,0
Floyd,New Albany - 37,U.S. Senate,,LBT,Andrew HORNING,14,5,9,0,0
Floyd,New Albany - 37,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 37,Governor,,REP,Mike BRAUN / Micah BECKWITH,364,226,117,21,0
Floyd,New Albany - 37,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,311,222,66,23,0
Floyd,New Albany - 37,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,12,5,7,0,0
Floyd,New Albany - 37,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 37,Attorney General,,REP,Todd ROKITA,384,241,123,20,0
Floyd,New Albany - 37,Attorney General,,DEM,Destiny WELLS,299,208,67,24,0
Floyd,New Albany - 37,U.S. House,9,REP,Erin HOUCHIN,377,237,121,19,0
Floyd,New Albany - 37,U.S. House,9,DEM,Timothy (Tim) PECK,286,203,59,24,0
Floyd,New Albany - 37,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,15,6,8,1,0
Floyd,New Albany - 37,State House,72,REP,Edward D (Ed) CLERE,387,248,120,19,0
Floyd,New Albany - 37,State House,72,DEM,Jason APPLEGATE,296,203,68,25,0
Floyd,New Albany - 37,County Recorder,,REP,Lois NAVILLE ENDRIS,494,310,157,27,0
Floyd,New Albany - 37,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 37,County Treasurer,,REP,Steve BURKS,379,241,120,18,0
Floyd,New Albany - 37,County Treasurer,,DEM,Vickie TENCER,284,195,64,25,0
Floyd,New Albany - 37,County Coroner,,REP,Matthew TOMLIN,330,204,107,19,0
Floyd,New Albany - 37,County Coroner,,DEM,Amy M CULWELL,339,239,75,25,0
Floyd,New Albany - 37,County Surveyor,,REP,John G BRINKWORTH III,483,305,149,29,0
Floyd,New Albany - 37,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 37,County Commissioner,2,REP,Frank A LOOP,392,248,124,20,0
Floyd,New Albany - 37,County Commissioner,2,DEM,Veronica M COMBS,283,197,63,23,0
Floyd,New Albany - 37,County Commissioner,3,REP,Jason SHARP,355,222,116,17,0
Floyd,New Albany - 37,County Commissioner,3,DEM,Tim HARBISON,313,221,67,25,0
Floyd,New Albany - 37,County Council Member,At Large,REP,D M BAGSHAW,324,209,104,11,0
Floyd,New Albany - 37,County Council Member,At Large,REP,Matt MILLIES,297,185,98,14,0
Floyd,New Albany - 37,County Council Member,At Large,REP,Sam SARKISIAN,311,202,94,15,0
Floyd,New Albany - 37,County Council Member,At Large,DEM,Daniel T HARRIS,231,169,45,17,0
Floyd,New Albany - 37,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,260,183,59,18,0
Floyd,New Albany - 37,County Council Member,At Large,DEM,Brad STRIEGEL,307,224,61,22,0
Floyd,New Albany - 37,County Council Member,At Large,LBT,Morgan BEATTY,67,37,29,1,0
Floyd,New Albany - 37,Floyd County School Board,At Large,,Ann CURRUTHER,219,132,72,15,0
Floyd,New Albany - 37,Floyd County School Board,At Large,,Jennie HIGBIE,236,164,59,13,0
Floyd,New Albany - 37,Floyd County School Board,At Large,,Matt MAYFIELD,106,70,30,6,0
Floyd,New Albany - 37,Floyd County School Board,3,,Elizabeth A GALLIGAN,466,302,135,29,0
Floyd,New Albany - 37,Floyd County School Board,4,,Rebecca Jo GARDENOUR,417,265,120,32,0
Floyd,New Albany - 37,IN Supreme Court-Rush,,,Yes,398,255,120,23,0
Floyd,New Albany - 37,IN Supreme Court-Rush,,,No,181,118,51,12,0
Floyd,New Albany - 37,IN Supreme Court-Massa,,,Yes,390,251,120,19,0
Floyd,New Albany - 37,IN Supreme Court-Massa,,,No,183,117,51,15,0
Floyd,New Albany - 37,IN Supreme Court-Molter,,,Yes,392,246,125,21,0
Floyd,New Albany - 37,IN Supreme Court-Molter,,,No,174,117,44,13,0
Floyd,New Albany - 37,Court of Appeals Dist 1-Foley,,,Yes,398,247,128,23,0
Floyd,New Albany - 37,Court of Appeals Dist 1-Foley,,,No,159,110,38,11,0
Floyd,New Albany - 37,Court of Appeals Dist 4-Pyle III,,,Yes,387,242,121,24,0
Floyd,New Albany - 37,Court of Appeals Dist 4-Pyle III,,,No,169,113,46,10,0
Floyd,New Albany - 38,Registered Voters,,,,1107,,,,
Floyd,New Albany - 38,Ballots Cast,,,,726,500,193,33,0
Floyd,New Albany - 38,Public Question-Const Amendment,,,Yes,346,241,91,14,0
Floyd,New Albany - 38,Public Question-Const Amendment,,,No,380,259,102,19,0
Floyd,New Albany - 38,Straight Ticket,,REP,Republican,260,179,74,7,0
Floyd,New Albany - 38,Straight Ticket,,DEM,Democratic,213,150,42,21,0
Floyd,New Albany - 38,Straight Ticket,,LBT,Libertarian,3,0,3,0,0
Floyd,New Albany - 38,Straight Ticket,,WTP,We The People,1,1,0,0,0
Floyd,New Albany - 38,President,,REP,Donald J TRUMP / JD VANCE,436,295,123,18,0
Floyd,New Albany - 38,President,,DEM,Kamala D HARRIS / Tim WALZ,362,249,76,37,0
Floyd,New Albany - 38,President,,LBT,Chase OLIVER / Mike ter MAAT,6,2,4,0,0
Floyd,New Albany - 38,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,3,2,0,1,0
Floyd,New Albany - 38,President,,,Write-In,0,0,0,0,0
Floyd,New Albany - 38,U.S. Senate,,REP,Jim BANKS,443,302,122,19,0
Floyd,New Albany - 38,U.S. Senate,,DEM,Valerie McCRAY,324,227,64,33,0
Floyd,New Albany - 38,U.S. Senate,,LBT,Andrew HORNING,23,12,11,0,0
Floyd,New Albany - 38,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 38,Governor,,REP,Mike BRAUN / Micah BECKWITH,432,297,117,18,0
Floyd,New Albany - 38,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,347,239,72,36,0
Floyd,New Albany - 38,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,16,6,10,0,0
Floyd,New Albany - 38,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 38,Attorney General,,REP,Todd ROKITA,456,313,125,18,0
Floyd,New Albany - 38,Attorney General,,DEM,Destiny WELLS,332,228,70,34,0
Floyd,New Albany - 38,U.S. House,9,REP,Erin HOUCHIN,448,304,127,17,0
Floyd,New Albany - 38,U.S. House,9,DEM,Timothy (Tim) PECK,323,226,62,35,0
Floyd,New Albany - 38,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,17,8,9,0,0
Floyd,New Albany - 38,State House,72,REP,Edward D (Ed) CLERE,433,300,117,16,0
Floyd,New Albany - 38,State House,72,DEM,Jason APPLEGATE,354,240,78,36,0
Floyd,New Albany - 38,County Recorder,,REP,Lois NAVILLE ENDRIS,562,389,149,24,0
Floyd,New Albany - 38,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 38,County Treasurer,,REP,Steve BURKS,450,309,124,17,0
Floyd,New Albany - 38,County Treasurer,,DEM,Vickie TENCER,326,224,68,34,0
Floyd,New Albany - 38,County Coroner,,REP,Matthew TOMLIN,409,274,118,17,0
Floyd,New Albany - 38,County Coroner,,DEM,Amy M CULWELL,366,261,72,33,0
Floyd,New Albany - 38,County Surveyor,,REP,John G BRINKWORTH III,556,378,153,25,0
Floyd,New Albany - 38,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 38,County Commissioner,2,REP,Frank A LOOP,454,312,125,17,0
Floyd,New Albany - 38,County Commissioner,2,DEM,Veronica M COMBS,326,224,69,33,0
Floyd,New Albany - 38,County Commissioner,3,REP,Jason SHARP,414,280,118,16,0
Floyd,New Albany - 38,County Commissioner,3,DEM,Tim HARBISON,360,250,76,34,0
Floyd,New Albany - 38,County Council Member,At Large,REP,D M BAGSHAW,345,243,92,10,0
