county,office,district,candidate,party,votes
Marshall,President,,"Lyndon H. Larouche, Jr.",Democratic,13
Marshall,President,,George W. Bush,Republican,3794
Marshall,U.S. Senator,,Evan Bayh,Democratic,1157
Marshall,U.S. Senator,,Marvin Scott,Republican,2579
Marshall,Governor,,Joe Kernan,Democratic,1130
Marshall,Governor,,Mitch Daniels,Republican,1888
Marshall,Governor,,Eric Miller,Republican,2342
Marshall,U.S. House,2,Joe Donnelly,Democratic,939
Marshall,U.S. House,2,Chris Chocola,Republican,3517
Marshall,U.S. House,2,Tony Zirkle,Republican,622
Marshall,State Senator,9,Ryan D. Mishler,Republican,1209
Marshall,State House,17,Steve Heim,Republican,2591
Marshall,Judge Of The Circuit Court,Marshall 72Nd Circuit,Michael D. Cook,Republican,3348
Martin,President,,Wesley K. Clark,Democratic,157
Martin,President,,Howard Dean,Democratic,212
Martin,President,,John Edwards,Democratic,328
Martin,President,,John F. Kerry,Democratic,1250
Martin,President,,Dennis J. Kucinich,Democratic,33
Martin,President,,"Lyndon H. Larouche, Jr.",Democratic,83
Martin,President,,George W. Bush,Republican,719
Martin,U.S. Senator,,Evan Bayh,Democratic,2216
Martin,U.S. Senator,,Marvin Scott,Republican,506
Martin,Governor,,Joe Kernan,Democratic,1930
Martin,Governor,,Mitch Daniels,Republican,506
Martin,Governor,,Eric Miller,Republican,197
Martin,U.S. House,8,Jon P. Jennings,Democratic,1410
Martin,U.S. House,8,Bill Pearman,Democratic,477
Martin,U.S. House,8,John N. Hostettler,Republican,691
Martin,State House,62,Jerry L. Denbo,Democratic,666
Martin,State House,62,Karyn Moskowitz,Democratic,110
Martin,State House,62,Janie Craig Chenault,Republican,168
Martin,State House,62,Donald O. Patton,Republican,94
Martin,State House,62,Dave Crooks,Republican,1424
Martin,State House,62,Paul Mcfeaters,Republican,352
Martin,Judge Of The Circuit Court,Martin 90Th Circuit,R. Joseph (Joe) Howell,Democratic,1441
Martin,Judge Of The Circuit Court,Martin 90Th Circuit,David Lett,Democratic,1247
Martin,Judge Of The Circuit Court,Martin 90Th Circuit,Joseph A. Sullivan,Republican,550
Miami,President,,Wesley K. Clark,Democratic,84
Miami,President,,Howard Dean,Democratic,101
Miami,President,,John Edwards,Democratic,164
Miami,President,,John F. Kerry,Democratic,851
Miami,President,,Dennis J. Kucinich,Democratic,19
Miami,President,,"Lyndon H. Larouche, Jr.",Democratic,15
Miami,President,,George W. Bush,Republican,4424
Miami,U.S. Senator,,Evan Bayh,Democratic,1152
Miami,U.S. Senator,,Marvin Scott,Republican,2889
Miami,Governor,,Joe Kernan,Democratic,1057
Miami,Governor,,Mitch Daniels,Republican,3175
Miami,Governor,,Eric Miller,Republican,1713
Miami,U.S. House,2,Joe Donnelly,Democratic,0
Miami,U.S. House,2,Chris Chocola,Republican,0
Miami,U.S. House,2,Tony Zirkle,Republican,0
Miami,State Senator,18,Thomas K. Weatherwax,Republican,4287
Miami,State House,18,David A. Wolkins,Republican,0
Miami,State House,18,William C. Friend,Republican,2756
Miami,Judge Of The Circuit Court,Miami 51St Circuit,Rosemary Higgins Burke,Republican,2947
Miami,Judge Of The Circuit Court,Miami 51St Circuit,Wilbur (Wil) Siders,Republican,2069
Monroe,President,,Wesley K. Clark,Democratic,236
Monroe,President,,Howard Dean,Democratic,520
Monroe,President,,John Edwards,Democratic,485
Monroe,President,,John F. Kerry,Democratic,4164
Monroe,President,,Dennis J. Kucinich,Democratic,551
Monroe,President,,"Lyndon H. Larouche, Jr.",Democratic,30
Monroe,President,,George W. Bush,Republican,6762
Monroe,U.S. Senator,,Evan Bayh,Democratic,5401
Monroe,U.S. Senator,,Marvin Scott,Republican,4684
Monroe,Governor,,Joe Kernan,Democratic,5289
Monroe,Governor,,Mitch Daniels,Republican,5240
Monroe,Governor,,Eric Miller,Republican,2173
Monroe,U.S. House,9,Baron Hill,Democratic,3822
Monroe,U.S. House,9,Lendall B. Terry,Democratic,618
Monroe,U.S. House,9,Mike Sodrel,Republican,3958
Monroe,State Senator,40,Vi Simpson,Democratic,4913
Monroe,State Senator,40,R. Dale Cassiday,Republican,4780
Monroe,State House,46,Vern Tincher,Democratic,112
Monroe,State House,46,Herbert (Herb) W. Jones Jr.,Republican,102
Monroe,State House,46,Jeffery M. Lee,Republican,85
Monroe,State House,46,Paul Hager,Republican,3416
Monroe,State House,46,Mark Stoops,Republican,1158
Monroe,State House,46,Karyn Moskowitz,Republican,0
Monroe,State House,46,Janie Craig Chenault,Republican,0
Monroe,State House,46,Donald O. Patton,Republican,0
Monroe,Judge Of The Circuit Court,"Monroe, Seat 110Th Cir.",E. Michael Hoff,Democratic,4710
Monroe,Judge Of The Circuit Court,"Monroe, Seat 110Th Cir.",Jeffrey A. Chalfant,Republican,4691
Monroe,Judge Of The Circuit Court,"Monroe, Seat 110Th Cir.",Wayne J. Warf,Republican,1858
Montgomery,President,,Wesley K. Clark,Democratic,59
Montgomery,President,,Howard Dean,Democratic,72
Montgomery,President,,John Edwards,Democratic,98
Montgomery,President,,John F. Kerry,Democratic,642
Montgomery,President,,Dennis J. Kucinich,Democratic,11
Montgomery,President,,"Lyndon H. Larouche, Jr.",Democratic,11
Montgomery,President,,George W. Bush,Republican,6115
Montgomery,U.S. Senator,,Evan Bayh,Democratic,907
Montgomery,U.S. Senator,,Marvin Scott,Republican,4584
Montgomery,Governor,,Joe Kernan,Democratic,857
Montgomery,Governor,,Mitch Daniels,Republican,4584
Montgomery,Governor,,Eric Miller,Republican,2181
Montgomery,U.S. House,4,Bill Abbott,Democratic,261
Montgomery,U.S. House,4,David Sanders,Democratic,497
Montgomery,U.S. House,4,Steve Buyer,Republican,4627
Montgomery,U.S. House,4,Mike Campbell,Republican,545
Montgomery,U.S. House,4,Dennis Hardy,Republican,1008
Montgomery,U.S. House,4,Brian D. Paasch,Republican,273
Montgomery,State House,13,Chester F. Dobis,Democratic,0
Montgomery,State House,13,David M. Uzelac,Democratic,0
Montgomery,State House,13,Timothy (Tim) Brown,Republican,4650
Montgomery,Judge Of The Circuit Court,Montgomery 22Nd Circuit,John K. Baird,Republican,3228
Montgomery,Judge Of The Circuit Court,Montgomery 22Nd Circuit,Thomas K. Milligan,Republican,3729
Morgan,President,,Wesley K. Clark,Democratic,101
Morgan,President,,Howard Dean,Democratic,113
Morgan,President,,John Edwards,Democratic,156
Morgan,President,,John F. Kerry,Democratic,931
Morgan,President,,Dennis J. Kucinich,Democratic,27
Morgan,President,,"Lyndon H. Larouche, Jr.",Democratic,18
Morgan,President,,George W. Bush,Republican,7432
Morgan,U.S. Senator,,Evan Bayh,Democratic,1178
Morgan,U.S. Senator,,Marvin Scott,Republican,4321
Morgan,Governor,,Joe Kernan,Democratic,1271
Morgan,Governor,,Mitch Daniels,Republican,4970
Morgan,Governor,,Eric Miller,Republican,3261
Morgan,U.S. House,4,Bill Abbott,Democratic,372
Morgan,U.S. House,4,David Sanders,Democratic,572
Morgan,U.S. House,4,Steve Buyer,Republican,4450
Morgan,U.S. House,4,Mike Campbell,Republican,751
Morgan,U.S. House,4,Dennis Hardy,Republican,1421
Morgan,U.S. House,4,Brian D. Paasch,Republican,905
Morgan,U.S. House,4,Lendall B. Terry,Republican,0
Morgan,U.S. House,4,Mike Sodrel,Republican,0
Morgan,State Senator,37,Kristin Szczerbik,Democratic,943
Morgan,State Senator,37,Richard D. Bray,Republican,6165
Morgan,State House,44,Eric A. Wolfe,Democratic,0
Morgan,State House,44,"Kenneth J. Eitel, Jr.",Republican,0
Morgan,State House,44,Andrew P. Thomas,Republican,0
Morgan,State House,44,Gerald B. Gray,Republican,2145
Morgan,State House,44,Mark Meadows,Republican,703
Morgan,State House,44,Paul Hager,Republican,0
Morgan,Judge Of The Superior Court,"Morgan County, No. 2",Christopher L. Burnham,Republican,6100
Newton,President,,Wesley K. Clark,Democratic,40
Newton,President,,Howard Dean,Democratic,55
Newton,President,,John Edwards,Democratic,79
Newton,President,,John F. Kerry,Democratic,470
Newton,President,,Dennis J. Kucinich,Democratic,23
Newton,President,,"Lyndon H. Larouche, Jr.",Democratic,5
Newton,President,,George W. Bush,Republican,1527
Newton,U.S. Senator,,Evan Bayh,Democratic,649
Newton,U.S. Senator,,Marvin Scott,Republican,1205
Newton,Governor,,Joe Kernan,Democratic,623
Newton,Governor,,Mitch Daniels,Republican,910
Newton,Governor,,Eric Miller,Republican,661
Newton,U.S. House,4,Bill Abbott,Democratic,0
Newton,U.S. House,4,David Sanders,Democratic,0
Newton,U.S. House,4,Steve Buyer,Republican,0
Newton,U.S. House,4,Mike Campbell,Republican,0
Newton,U.S. House,4,Dennis Hardy,Republican,0
Newton,U.S. House,4,Brian D. Paasch,Republican,0
Newton,State House,13,Chester F. Dobis,Democratic,0
Newton,State House,13,David M. Uzelac,Democratic,0
Noble,President,,Wesley K. Clark,Democratic,60
Noble,President,,Howard Dean,Democratic,69
Noble,President,,John Edwards,Democratic,194
Noble,President,,John F. Kerry,Democratic,928
Noble,President,,Dennis J. Kucinich,Democratic,17
Noble,President,,"Lyndon H. Larouche, Jr.",Democratic,12
Noble,President,,George W. Bush,Republican,3716
Noble,U.S. Senator,,Evan Bayh,Democratic,1245
Noble,U.S. Senator,,Marvin Scott,Republican,2860
Noble,Governor,,Joe Kernan,Democratic,1206
Noble,Governor,,Mitch Daniels,Republican,2770
Noble,Governor,,Eric Miller,Republican,1292
Noble,U.S. House,3,Steve G. Hope,Democratic,232
Noble,U.S. House,3,Maria M. Parra,Democratic,366
Noble,U.S. House,3,Mark A. Summers,Democratic,595
Noble,U.S. House,3,William Larsen,Republican,939
Noble,U.S. House,3,Mark Edward Souder,Republican,3121
Noble,State Senator,13,Robert L. Meeks,Republican,3599
Noble,State House,82,Jeff Espich,Republican,0
Noble,Judge Of The Circuit Court,Noble 33Rd Circuit,G. David Laur,Republican,3410
Ohio,President,,Wesley K. Clark,Democratic,9
Ohio,President,,Howard Dean,Democratic,12
Ohio,President,,John Edwards,Democratic,23
Ohio,President,,John F. Kerry,Democratic,221
Ohio,President,,Dennis J. Kucinich,Democratic,3
Ohio,President,,"Lyndon H. Larouche, Jr.",Democratic,2
Ohio,President,,George W. Bush,Republican,555
Ohio,U.S. Senator,,Evan Bayh,Democratic,258
Ohio,U.S. Senator,,Marvin Scott,Republican,432
Ohio,Governor,,Joe Kernan,Democratic,240
Ohio,Governor,,Mitch Daniels,Republican,445
Ohio,Governor,,Eric Miller,Republican,88
Ohio,U.S. House,6,Mel Fox,Democratic,0
Ohio,U.S. House,6,Mike Pence,Republican,0
Ohio,State House,67,Cleo Duncan,Republican,0
Ohio,Judge Of The Circuit Court,Dearborn/Ohio 7Th Cir.,James D. Humphrey,Republican,510
Orange,President,,Wesley K. Clark,Democratic,76
Orange,President,,Howard Dean,Democratic,106
Orange,President,,John Edwards,Democratic,170
Orange,President,,John F. Kerry,Democratic,905
Orange,President,,Dennis J. Kucinich,Democratic,27
Orange,President,,"Lyndon H. Larouche, Jr.",Democratic,22
Orange,President,,George W. Bush,Republican,2995
Orange,U.S. Senator,,Evan Bayh,Democratic,1278
Orange,U.S. Senator,,Marvin Scott,Republican,1716
Orange,Governor,,Joe Kernan,Democratic,1183
Orange,Governor,,Mitch Daniels,Republican,2556
Orange,Governor,,Eric Miller,Republican,587
Orange,U.S. House,9,Baron Hill,Democratic,1136
Orange,U.S. House,9,Lendall B. Terry,Democratic,198
Orange,U.S. House,9,Mike Sodrel,Republican,2789
Orange,State House,73,Dennie Oxley,Democratic,0
Orange,Judge Of The Circuit Court,Orange 87Th Circuit,Larry R. Blanton,Democratic,1275
Owen,President,,Wesley K. Clark,Democratic,79
Owen,President,,Howard Dean,Democratic,77
Owen,President,,John Edwards,Democratic,166
Owen,President,,John F. Kerry,Democratic,915
Owen,President,,Dennis J. Kucinich,Democratic,46
Owen,President,,"Lyndon H. Larouche, Jr.",Democratic,25
Owen,President,,George W. Bush,Republican,1862
Owen,U.S. Senator,,Evan Bayh,Democratic,1294
Owen,U.S. Senator,,Marvin Scott,Republican,1190
Owen,Governor,,Joe Kernan,Democratic,1155
Owen,Governor,,Mitch Daniels,Republican,1368
Owen,Governor,,Eric Miller,Republican,626
Owen,U.S. House,8,Jon P. Jennings,Democratic,958
Owen,U.S. House,8,Bill Pearman,Democratic,211
Owen,U.S. House,8,John N. Hostettler,Republican,1688
Owen,State Senator,37,Kristin Szczerbik,Democratic,569
Owen,State Senator,37,Richard D. Bray,Republican,1114
Owen,State House,44,Eric A. Wolfe,Democratic,0
Owen,State House,44,"Kenneth J. Eitel, Jr.",Republican,0
Owen,State House,44,Andrew P. Thomas,Republican,0
Owen,State House,44,Herbert (Herb) W. Jones Jr.,Republican,832
Owen,State House,44,Jeffery M. Lee,Republican,837
Parke,President,,Wesley K. Clark,Democratic,56
Parke,President,,Howard Dean,Democratic,75
Parke,President,,John Edwards,Democratic,117
Parke,President,,John F. Kerry,Democratic,767
Parke,President,,Dennis J. Kucinich,Democratic,7
Parke,President,,"Lyndon H. Larouche, Jr.",Democratic,9
Parke,President,,George W. Bush,Republican,2459
Parke,U.S. Senator,,Evan Bayh,Democratic,1018
Parke,U.S. Senator,,Marvin Scott,Republican,1312
Parke,Governor,,Joe Kernan,Democratic,926
Parke,Governor,,Mitch Daniels,Republican,2086
Parke,Governor,,Eric Miller,Republican,609
Parke,U.S. House,8,Jon P. Jennings,Democratic,661
Parke,U.S. House,8,Bill Pearman,Democratic,335
Parke,U.S. House,8,John N. Hostettler,Republican,2397
Parke,State House,42,F. Dale Grubb,Democratic,665
Parke,State House,42,Patti Smith,Republican,1429
Parke,State House,42,"Kenneth J. Eitel, Jr.",Republican,291
Parke,State House,42,Andrew P. Thomas,Republican,466
Parke,Judge Of The Circuit Court,Parke 68Th Circuit,John L. Asbury,Democratic,944
Parke,Judge Of The Circuit Court,Parke 68Th Circuit,Steve Cvengros,Republican,1375
Parke,Judge Of The Circuit Court,Parke 68Th Circuit,Sam A. Swaim,Republican,1399
Perry,President,,Wesley K. Clark,Democratic,170
Perry,President,,Howard Dean,Democratic,204
Perry,President,,John Edwards,Democratic,324
Perry,President,,John F. Kerry,Democratic,1890
Perry,President,,Dennis J. Kucinich,Democratic,27
Perry,President,,"Lyndon H. Larouche, Jr.",Democratic,49
Perry,President,,George W. Bush,Republican,1068
Perry,U.S. Senator,,Evan Bayh,Democratic,2594
Perry,U.S. Senator,,Marvin Scott,Republican,637
Perry,Governor,,Joe Kernan,Democratic,2350
Perry,Governor,,Mitch Daniels,Republican,922
Perry,Governor,,Eric Miller,Republican,191
Perry,U.S. House,8,Jon P. Jennings,Democratic,0
Perry,U.S. House,8,Bill Pearman,Democratic,0
Perry,U.S. House,8,John N. Hostettler,Republican,0
Perry,State House,74,Russ Stilwell,Democratic,1923
Pike,President,,Wesley K. Clark,Democratic,104
Pike,President,,Howard Dean,Democratic,109
Pike,President,,John Edwards,Democratic,238
Pike,President,,John F. Kerry,Democratic,1087
Pike,President,,Dennis J. Kucinich,Democratic,23
Pike,President,,"Lyndon H. Larouche, Jr.",Democratic,35
Pike,President,,George W. Bush,Republican,935
Pike,U.S. Senator,,Evan Bayh,Democratic,1655
Pike,U.S. Senator,,Marvin Scott,Republican,502
Pike,Governor,,Joe Kernan,Democratic,1484
Pike,Governor,,Mitch Daniels,Republican,739
Pike,Governor,,Eric Miller,Republican,200
Pike,U.S. House,8,Jon P. Jennings,Democratic,1305
Pike,U.S. House,8,Bill Pearman,Democratic,279
Pike,U.S. House,8,John N. Hostettler,Republican,906
Pike,State House,63,Ross J. Cook,Democratic,301
Pike,State House,63,Dave Crooks,Democratic,677
Pike,State House,63,Paul Mcfeaters,Republican,311
Pike,State House,63,Troy Woodruff,Republican,390
Porter,President,,Wesley K. Clark,Democratic,217
Porter,President,,Howard Dean,Democratic,365
Porter,President,,John Edwards,Democratic,604
Porter,President,,John F. Kerry,Democratic,4486
Porter,President,,Dennis J. Kucinich,Democratic,163
Porter,President,,"Lyndon H. Larouche, Jr.",Democratic,74
Porter,President,,George W. Bush,Republican,6499
Porter,U.S. Senator,,Evan Bayh,Democratic,5576
Porter,U.S. Senator,,Marvin Scott,Republican,5186
Porter,Governor,,Joe Kernan,Democratic,5263
Porter,Governor,,Mitch Daniels,Republican,3508
Porter,Governor,,Eric Miller,Republican,3790
Porter,U.S. House,1,Peter J. Visclosky,Democratic,5349
Porter,U.S. House,1,Cyril B. (Cy) Huerter,Republican,892
Porter,U.S. House,1,Frank E. Kendrick,Republican,2862
Porter,U.S. House,1,Mark J. Leyva,Republican,1744
Porter,State Senator,5,Nancy Dembowski,Democratic,1637
Porter,State Senator,5,Victor Heinold,Republican,2599
Porter,State Senator,5,Cresley W. Walker,Republican,720
Porter,State House,4,Barry D. Slegers,Democratic,1324
Porter,State House,4,Ralph Donald Ayres,Republican,2850
Porter,State House,4,Richard A. (Rick) Ryfa,Republican,0
Porter,State House,4,"John Anthony, Malan",Republican,91
Porter,State House,4,Ron Cooper,Republican,441
Porter,Judge Of The Superior Court,"Porter County, Court 3",Julia M. Jent,Democratic,5192
Posey,President,,Wesley K. Clark,Democratic,199
Posey,President,,Howard Dean,Democratic,233
Posey,President,,John Edwards,Democratic,340
Posey,President,,John F. Kerry,Democratic,1478
Posey,President,,Dennis J. Kucinich,Democratic,48
Posey,President,,"Lyndon H. Larouche, Jr.",Democratic,51
Posey,President,,George W. Bush,Republican,1087
Posey,U.S. Senator,,Evan Bayh,Democratic,2373
Posey,U.S. Senator,,Marvin Scott,Republican,708
Posey,Governor,,Joe Kernan,Democratic,2207
Posey,Governor,,Mitch Daniels,Republican,911
Posey,Governor,,Eric Miller,Republican,190
Posey,U.S. House,8,Jon P. Jennings,Democratic,1658
Posey,U.S. House,8,Bill Pearman,Democratic,629
Posey,U.S. House,8,John N. Hostettler,Republican,1065
Posey,State House,64,John Gregory Frenz,Democratic,0
Posey,State House,64,Troy Woodruff,Republican,0
Posey,State House,64,David Gibson,Republican,332
Posey,State House,64,Jim Tomes,Republican,669
Pulaski,President,,Wesley K. Clark,Democratic,40
Pulaski,President,,Howard Dean,Democratic,62
Pulaski,President,,John Edwards,Democratic,99
Pulaski,President,,John F. Kerry,Democratic,579
Pulaski,President,,Dennis J. Kucinich,Democratic,9
Pulaski,President,,"Lyndon H. Larouche, Jr.",Democratic,6
Pulaski,President,,George W. Bush,Republican,1697
Pulaski,U.S. Senator,,Evan Bayh,Democratic,730
Pulaski,U.S. Senator,,Marvin Scott,Republican,1109
Pulaski,Governor,,Joe Kernan,Democratic,723
Pulaski,Governor,,Mitch Daniels,Republican,1045
Pulaski,Governor,,Eric Miller,Republican,773
Pulaski,U.S. House,2,Joe Donnelly,Democratic,630
Pulaski,U.S. House,2,Chris Chocola,Republican,1480
Pulaski,U.S. House,2,Tony Zirkle,Republican,330
Pulaski,State Senator,5,Nancy Dembowski,Democratic,113
Pulaski,State Senator,5,Victor Heinold,Republican,119
Pulaski,State Senator,5,Cresley W. Walker,Republican,47
Pulaski,State House,16,Eric A. Gutwein,Republican,369
Putnam,President,,Wesley K. Clark,Democratic,108
Putnam,President,,Howard Dean,Democratic,76
Putnam,President,,John Edwards,Democratic,119
Putnam,President,,John F. Kerry,Democratic,730
Putnam,President,,Dennis J. Kucinich,Democratic,9
Putnam,President,,"Lyndon H. Larouche, Jr.",Democratic,10
Putnam,President,,George W. Bush,Republican,4815
Putnam,U.S. Senator,,Evan Bayh,Democratic,1031
Putnam,U.S. Senator,,Marvin Scott,Republican,3186
Putnam,Governor,,Joe Kernan,Democratic,965
Putnam,Governor,,Mitch Daniels,Republican,3578
Putnam,Governor,,Eric Miller,Republican,1947
Putnam,U.S. House,4,Bill Abbott,Democratic,0
Putnam,U.S. House,4,David Sanders,Democratic,0
Putnam,U.S. House,4,Steve Buyer,Republican,0
Putnam,U.S. House,4,Mike Campbell,Republican,0
Putnam,U.S. House,4,Dennis Hardy,Republican,0
Putnam,U.S. House,4,Brian D. Paasch,Republican,0
Putnam,State Senator,24,Connie Lawson,Republican,3343
Putnam,State Senator,24,Richard D. Bray,Republican,1093
Putnam,State House,44,Eric A. Wolfe,Democratic,897
Putnam,State House,44,"Kenneth J. Eitel, Jr.",Republican,2696
Putnam,State House,44,Andrew P. Thomas,Republican,2887
Putnam,Judge Of The Circuit Court,Putnam 64Th Circuit,Timothy Bookwalter,Republican,2743
Putnam,Judge Of The Circuit Court,Putnam 64Th Circuit,Matthew L. Headley,Republican,2932
Randolph,President,,Wesley K. Clark,Democratic,56
Randolph,President,,Howard Dean,Democratic,87
Randolph,President,,John Edwards,Democratic,129
Randolph,President,,John F. Kerry,Democratic,841
Randolph,President,,Dennis J. Kucinich,Democratic,18
Randolph,President,,"Lyndon H. Larouche, Jr.",Democratic,13
Randolph,President,,George W. Bush,Republican,3513
Randolph,U.S. Senator,,Evan Bayh,Democratic,1136
Randolph,U.S. Senator,,Marvin Scott,Republican,1947
Randolph,Governor,,Joe Kernan,Democratic,1023
Randolph,Governor,,Mitch Daniels,Republican,2680
Randolph,Governor,,Eric Miller,Republican,1156
Randolph,U.S. House,6,Mel Fox,Democratic,929
Randolph,U.S. House,6,Mike Pence,Republican,3487
Randolph,State House,33,Ron Liggett,Democratic,846
Randolph,State House,33,Noel (Bud) Carpenter,Republican,1116
Randolph,State House,33,Bill J. Davis,Republican,1589
Randolph,Judge Of The Circuit Court,Randolph 25Th Circuit,"Robert C. Oliver, Jr.",Democratic,1042
Randolph,Judge Of The Circuit Court,Randolph 25Th Circuit,David Ezell,Republican,1413
Randolph,Judge Of The Circuit Court,Randolph 25Th Circuit,Jay L. Toney,Republican,2434
Ripley,President,,Wesley K. Clark,Democratic,61
Ripley,President,,Howard Dean,Democratic,67
Ripley,President,,John Edwards,Democratic,191
Ripley,President,,John F. Kerry,Democratic,907
Ripley,President,,Dennis J. Kucinich,Democratic,18
Ripley,President,,"Lyndon H. Larouche, Jr.",Democratic,17
Ripley,President,,George W. Bush,Republican,2084
Ripley,U.S. Senator,,Evan Bayh,Democratic,1256
Ripley,U.S. Senator,,Marvin Scott,Republican,1692
Ripley,Governor,,Joe Kernan,Democratic,1170
Ripley,Governor,,Mitch Daniels,Republican,1492
Ripley,Governor,,Eric Miller,Republican,621
Ripley,U.S. House,6,Mel Fox,Democratic,0
Ripley,U.S. House,6,Mike Pence,Republican,0
Ripley,State Senator,42,Barry A. Welsh,Democratic,0
Ripley,State Senator,42,Robert N. Jackman,Republican,0
Ripley,State House,55,Robert A. Hoffman,Republican,0
Rush,President,,Wesley K. Clark,Democratic,35
Rush,President,,Howard Dean,Democratic,41
Rush,President,,John Edwards,Democratic,79
Rush,President,,John F. Kerry,Democratic,336
Rush,President,,Dennis J. Kucinich,Democratic,5
Rush,President,,"Lyndon H. Larouche, Jr.",Democratic,4
Rush,President,,George W. Bush,Republican,2973
Rush,U.S. Senator,,Evan Bayh,Democratic,481
Rush,U.S. Senator,,Marvin Scott,Republican,2118
Rush,Governor,,Joe Kernan,Democratic,439
Rush,Governor,,Mitch Daniels,Republican,1907
Rush,Governor,,Eric Miller,Republican,1534
Rush,U.S. House,6,Mel Fox,Democratic,362
Rush,U.S. House,6,Mike Pence,Republican,2831
Rush,State Senator,42,Barry A. Welsh,Democratic,384
Rush,State Senator,42,Robert N. Jackman,Republican,2817
Rush,State House,54,Christopher Surber,Democratic,0
Rush,State House,54,Thomas E. (Tom) Saunders,Republican,0
Saint Joseph,President,,Wesley K. Clark,Democratic,430
Saint Joseph,President,,Howard Dean,Democratic,789
Saint Joseph,President,,John Edwards,Democratic,1654
Saint Joseph,President,,John F. Kerry,Democratic,12254
Saint Joseph,President,,Dennis J. Kucinich,Democratic,563
Saint Joseph,President,,"Lyndon H. Larouche, Jr.",Democratic,151
Saint Joseph,President,,George W. Bush,Republican,12460
Saint Joseph,U.S. Senator,,Evan Bayh,Democratic,15238
Saint Joseph,U.S. Senator,,Marvin Scott,Republican,9644
Saint Joseph,Governor,,Joe Kernan,Democratic,14549
Saint Joseph,Governor,,Mitch Daniels,Republican,7408
Saint Joseph,Governor,,Eric Miller,Republican,5955
Saint Joseph,U.S. House,2,Joe Donnelly,Democratic,13355
Saint Joseph,U.S. House,2,Chris Chocola,Republican,11273
Saint Joseph,U.S. House,2,Tony Zirkle,Republican,1982
Saint Joseph,State Senator,8,Anita Bowser,Democratic,1187
Saint Joseph,State Senator,8,Allen L. Stevens Jr.,Republican,704
Saint Joseph,State House,5,Craig R. Fry,Democratic,2028
Saint Joseph,State House,5,Michael Reddy,Republican,2150
Saint Joseph,State House,5,Mike Waite,Republican,1021
Saint Joseph,State House,5,Joanna (Jo) Blacketor,Republican,2209
Saint Joseph,State House,5,Jackie Walorski,Republican,1729
Scott,President,,Wesley K. Clark,Democratic,189
Scott,President,,Howard Dean,Democratic,174
Scott,President,,John Edwards,Democratic,401
Scott,President,,John F. Kerry,Democratic,2177
Scott,President,,Dennis J. Kucinich,Democratic,53
Scott,President,,"Lyndon H. Larouche, Jr.",Democratic,68
Scott,President,,George W. Bush,Republican,598
Scott,U.S. Senator,,Evan Bayh,Democratic,3129
Scott,U.S. Senator,,Marvin Scott,Republican,490
Scott,Governor,,Joe Kernan,Democratic,2920
Scott,Governor,,Mitch Daniels,Republican,418
Scott,Governor,,Eric Miller,Republican,183
Scott,U.S. House,6,Mel Fox,Democratic,0
Scott,U.S. House,6,Mike Pence,Republican,0
Scott,U.S. House,6,Lendall B. Terry,Republican,387
Scott,U.S. House,6,Mike Sodrel,Republican,562
Scott,State House,66,Terry Goodin,Democratic,2355
Scott,State House,66,Jack Gillespie,Republican,401
Scott,Judge Of The Circuit Court,Scott 6Th Circuit,Roger L. Duvall,Democratic,3045
Scott,Judge Of The Superior Court,Scott County,Nicholas L. South,Democratic,2906
Shelby,President,,Wesley K. Clark,Democratic,112
Shelby,President,,Howard Dean,Democratic,97
Shelby,President,,John Edwards,Democratic,200
Shelby,President,,John F. Kerry,Democratic,910
Shelby,President,,Dennis J. Kucinich,Democratic,17
Shelby,President,,"Lyndon H. Larouche, Jr.",Democratic,13
Shelby,President,,George W. Bush,Republican,4126
Shelby,U.S. Senator,,Evan Bayh,Democratic,1336
Shelby,U.S. Senator,,Marvin Scott,Republican,2789
Shelby,Governor,,Joe Kernan,Democratic,1216
Shelby,Governor,,Mitch Daniels,Republican,3098
Shelby,Governor,,Eric Miller,Republican,1420
Shelby,U.S. House,6,Mel Fox,Democratic,161
Shelby,U.S. House,6,Mike Pence,Republican,518
Shelby,State Senator,28,Beverly J. Gard,Republican,0
Shelby,State Senator,28,Robert N. Jackman,Republican,3712
Shelby,State House,57,Luke Messer,Republican,3196
Spencer,President,,Wesley K. Clark,Democratic,54
Spencer,President,,Howard Dean,Democratic,73
Spencer,President,,John Edwards,Democratic,153
Spencer,President,,John F. Kerry,Democratic,711
Spencer,President,,Dennis J. Kucinich,Democratic,7
Spencer,President,,"Lyndon H. Larouche, Jr.",Democratic,13
Spencer,President,,George W. Bush,Republican,1046
Spencer,U.S. Senator,,Evan Bayh,Democratic,975
Spencer,U.S. Senator,,Marvin Scott,Republican,848
Spencer,Governor,,Joe Kernan,Democratic,909
Spencer,Governor,,Mitch Daniels,Republican,975
Spencer,Governor,,Eric Miller,Republican,132
Spencer,U.S. House,8,Jon P. Jennings,Democratic,0
Spencer,U.S. House,8,Bill Pearman,Democratic,0
Spencer,U.S. House,8,John N. Hostettler,Republican,0
Spencer,State House,74,Russ Stilwell,Democratic,756
Starke,President,,Wesley K. Clark,Democratic,113
Starke,President,,Howard Dean,Democratic,119
Starke,President,,John Edwards,Democratic,209
Starke,President,,John F. Kerry,Democratic,1269
Starke,President,,Dennis J. Kucinich,Democratic,32
Starke,President,,"Lyndon H. Larouche, Jr.",Democratic,27
