county,office,district,candidate,party,votes
Lawrence,United States Senator,Statewide,James L Johnson Junior,None,0
Lawrence,Governor,Statewide,John R Gregg,Democratic,6830
Lawrence,Governor,Statewide,Rupert Boneham,None,740
Lawrence,Governor,Statewide,Michael R Pence,None,10094
Lawrence,Governor,Statewide,Donnie Harold Harris,None,0
Lawrence,Attorney General,Statewide,Kay Fleming,Democratic,5575
Lawrence,Attorney General,Statewide,Greg Zoeller,None,11411
Lawrence,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,8047
Lawrence,Superintendent of Public Instruction,Statewide,Tony Bennett,None,9040
Lawrence,United States Representative,9,Shelli Yoder,Democratic,6565
Lawrence,United States Representative,9,Todd Young,None,10785
Lawrence,State Senator,44,Brent Ellis Steele,Republican,14487
Lawrence,State Representative,65,Al Cox,Libertarian,1572
Lawrence,State Representative,65,Eric A Koch,None,10766
Lawrence,State Representative,73,Sandra Blanton,None,1719
Lawrence,State Representative,73,Steve Davisson,None,1444
Lawrence,Judge of the Superior Court,"Lawrence County, No. 1",Michael A Robbins,Democratic,10331
Lawrence,Judge of the Superior Court,"Lawrence County, No. 1",Lewis Maudlin,None,6934
Madison,President,Statewide,Barack Obama,Democratic,24407
Madison,President,Statewide,Gary Johnson,None,1182
Madison,President,Statewide,Mitt Romney,None,26769
Madison,President,Statewide,"Virgil H Goode, Jr.",None,0
Madison,President,Statewide,Dennis Knill,None,0
Madison,President,Statewide,Stephen Durham,None,0
Madison,President,Statewide,Christina Lopez,None,0
Madison,President,Statewide,Jill Stein,None,7
Madison,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Madison,President,Statewide,Paul Chehade,None,0
Madison,President,Statewide,Richard Duncan,None,0
Madison,President,Statewide,Tom Hoefling,None,4
Madison,President,Statewide,Terry Dale Jones,None,0
Madison,President,Statewide,Nelson Keyton,None,0
Madison,President,Statewide,Jill Reed,None,0
Madison,President,Statewide,"Michael A Simoneux, Jr.",None,0
Madison,President,Statewide,Randall A Terry,None,0
Madison,President,Statewide,"John A Dummett, Jr.",None,0
Madison,President,Statewide,Stewart Alexander,None,1
Madison,United States Senator,Statewide,Joseph Donnelly,Democratic,27183
Madison,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,4162
Madison,United States Senator,Statewide,Richard E Mourdock,None,20422
Madison,United States Senator,Statewide,Amy J Willis,None,0
Madison,United States Senator,Statewide,James L Johnson Junior,None,0
Madison,Governor,Statewide,John R Gregg,Democratic,25393
Madison,Governor,Statewide,Rupert Boneham,None,2766
Madison,Governor,Statewide,Michael R Pence,None,24052
Madison,Governor,Statewide,Donnie Harold Harris,None,6
Madison,Attorney General,Statewide,Kay Fleming,Democratic,22610
Madison,Attorney General,Statewide,Greg Zoeller,None,28201
Madison,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,27571
Madison,Superintendent of Public Instruction,Statewide,Tony Bennett,None,23507
Madison,United States Representative,5,Scott Reske,Democratic,26992
Madison,United States Representative,5,Chard Reid,None,2089
Madison,United States Representative,5,Susan Brooks,None,22395
Madison,State Representative,32,P Eric Turner,Republican,952
Madison,State Representative,35,Melanie M Wright,None,8332
Madison,State Representative,35,L Jack Lutz,None,7966
Madison,State Representative,36,Terri Jo Austin,None,15842
Madison,State Representative,36,"James R ""Jim"" Lycan",None,8976
Madison,State Representative,53,Kim J Brand,None,1917
Madison,State Representative,53,Robert W Cherry,None,5819
Madison,Judge of the Circuit Court,"Madison(50Th Circ), No. 1","Thomas Newman, Jr.",Democratic,38364
Marion,President,Statewide,Barack Obama,Democratic,216336
Marion,President,Statewide,Gary Johnson,None,6161
Marion,President,Statewide,Mitt Romney,None,136509
Marion,President,Statewide,"Virgil H Goode, Jr.",None,1
Marion,President,Statewide,Dennis Knill,None,0
Marion,President,Statewide,Stephen Durham,None,0
Marion,President,Statewide,Christina Lopez,None,0
Marion,President,Statewide,Jill Stein,None,2
Marion,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Marion,President,Statewide,Paul Chehade,None,0
Marion,President,Statewide,Richard Duncan,None,0
Marion,President,Statewide,Tom Hoefling,None,0
Marion,President,Statewide,Terry Dale Jones,None,0
Marion,President,Statewide,Nelson Keyton,None,0
Marion,President,Statewide,Jill Reed,None,0
Marion,President,Statewide,"Michael A Simoneux, Jr.",None,0
Marion,President,Statewide,Randall A Terry,None,0
Marion,President,Statewide,"John A Dummett, Jr.",None,0
Marion,President,Statewide,Stewart Alexander,None,0
Marion,United States Senator,Statewide,Joseph Donnelly,Democratic,227858
Marion,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,20802
Marion,United States Senator,Statewide,Richard E Mourdock,None,106919
Marion,United States Senator,Statewide,Amy J Willis,None,0
Marion,United States Senator,Statewide,James L Johnson Junior,None,0
Marion,Governor,Statewide,John R Gregg,Democratic,210119
Marion,Governor,Statewide,Rupert Boneham,None,17573
Marion,Governor,Statewide,Michael R Pence,None,129501
Marion,Governor,Statewide,Donnie Harold Harris,None,0
Marion,Attorney General,Statewide,Kay Fleming,Democratic,193058
Marion,Attorney General,Statewide,Greg Zoeller,None,155957
Marion,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,216367
Marion,Superintendent of Public Instruction,Statewide,Tony Bennett,None,134229
Marion,United States Representative,5,Scott Reske,Democratic,44441
Marion,United States Representative,5,Chard Reid,None,3659
Marion,United States Representative,5,Susan Brooks,None,46154
Marion,United States Representative,7,Andre D Carson,None,162122
Marion,United States Representative,7,Carlos A May,None,95828
Marion,United States Representative,7,Tim Frye,None,0
Marion,State Senator,28,Michael L Adkins,Democratic,10528
Marion,State Senator,28,Michael R Crider,None,7301
Marion,State Senator,30,Edward Timothy Delaney,None,26408
Marion,State Senator,30,F C Peterson,None,1365
Marion,State Senator,30,Scott M Schneider,None,21445
Marion,State Senator,32,John F Barnes,None,20128
Marion,State Senator,32,Patricia Miller,None,29163
Marion,State Senator,33,Greg Taylor,None,43946
Marion,State Senator,33,Gena Martinez,None,4632
Marion,State Senator,34,Jean D Breaux,None,43843
Marion,State Senator,34,"Eric ""The Nobody"" Scott",None,0
Marion,State Senator,35,Mark R Waterfill,None,13131
Marion,State Senator,35,R Michael Young,None,14694
Marion,State Senator,36,Mary Ann Sullivan,None,17520
Marion,State Senator,36,Darryl Brent Waltz,None,18314
Marion,State Representative,86,Edward O Delaney,Democratic,20897
Marion,State Representative,86,Luke Bosso,None,13879
Marion,State Representative,87,Christina Hale,None,16280
Marion,State Representative,87,Cindy Noe,None,16229
Marion,State Representative,88,Brandon Perry,None,6115
Marion,State Representative,88,Brian C Bosma,None,11029
Marion,State Representative,89,Cynthia L Kirchhofer,None,14240
Marion,State Representative,90,Mike Speedy,None,19836
Marion,State Representative,91,Michael J Blinn,None,5311
Marion,State Representative,91,Robert W Behning,None,7869
Marion,State Representative,92,Karlee D Macer,None,12277
Marion,State Representative,92,Timothy T Motsinger,None,10464
Marion,State Representative,93,Ryan Joshua Guillory,None,6654
Marion,State Representative,93,David N Frizzell,None,11706
Marion,State Representative,94,Cherrish S Pryor,None,21663
Marion,State Representative,94,Ronald W Haldeman,None,752
Marion,State Representative,95,John L Bartlett,None,20135
Marion,State Representative,96,Gregory Porter,None,25213
Marion,State Representative,96,Wesley Bishop,None,1142
Marion,State Representative,96,Karl Scharnberg,None,3936
Marion,State Representative,97,Justin Moed,None,8325
Marion,State Representative,97,Joseph Adamje Aj Feeney-Ruiz,None,5961
Marion,State Representative,98,Robin Shackleford,None,18521
Marion,State Representative,99,Vanessa J Summers,None,19707
Marion,State Representative,99,David T Blank,None,3942
Marion,State Representative,100,Dan Forestal,None,11051
Marion,State Representative,100,James M Nease,None,882
Marion,State Representative,100,J Scott Keller,None,7073
Marion,Judge of the Superior Court,Marion Superior,Linda E Brown,Democratic,198654
Marion,Judge of the Superior Court,Marion Superior,Tom Carroll,None,184561
Marion,Judge of the Superior Court,Marion Superior,John Chavis,None,183473
Marion,Judge of the Superior Court,Marion Superior,Steven R Eichholtz,None,183069
Marion,Judge of the Superior Court,Marion Superior,John F Hanley,None,183510
Marion,Judge of the Superior Court,Marion Superior,Grant W Hawkins,None,183423
Marion,Judge of the Superior Court,Marion Superior,Becky Pierson-Treacy,None,188488
Marion,Judge of the Superior Court,Marion Superior,Jose Salinas,None,183393
Marion,Judge of the Superior Court,Marion Superior,Mark D Stoner,None,185820
Marion,Judge of the Superior Court,Marion Superior,Heather Welch,None,189259
Marion,Judge of the Superior Court,Marion Superior,"Robert R Altice, Jr.",None,118347
Marion,Judge of the Superior Court,Marion Superior,Lisa F Borges,None,119900
Marion,Judge of the Superior Court,Marion Superior,Sheila A Carlisle,None,121741
Marion,Judge of the Superior Court,Marion Superior,Clayton Graham,None,112973
Marion,Judge of the Superior Court,Marion Superior,Amy Jones,None,121722
Marion,Judge of the Superior Court,Marion Superior,James A Joven,None,111661
Marion,Judge of the Superior Court,Marion Superior,Michael D Keele,None,115175
Marion,Judge of the Superior Court,Marion Superior,Helen Marchal,None,117018
Marion,Judge of the Superior Court,Marion Superior,William J Nelson,None,114616
Marion,Judge of the Superior Court,Marion Superior,Clark H Rogers,None,115458
Marshall,President,Statewide,Barack Obama,Democratic,6137
Marshall,President,Statewide,Gary Johnson,None,355
Marshall,President,Statewide,Mitt Romney,None,11260
Marshall,President,Statewide,"Virgil H Goode, Jr.",None,3
Marshall,President,Statewide,Dennis Knill,None,0
Marshall,President,Statewide,Stephen Durham,None,0
Marshall,President,Statewide,Christina Lopez,None,0
Marshall,President,Statewide,Jill Stein,None,7
Marshall,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Marshall,President,Statewide,Paul Chehade,None,0
Marshall,President,Statewide,Richard Duncan,None,0
Marshall,President,Statewide,Tom Hoefling,None,3
Marshall,President,Statewide,Terry Dale Jones,None,0
Marshall,President,Statewide,Nelson Keyton,None,0
Marshall,President,Statewide,Jill Reed,None,0
Marshall,President,Statewide,"Michael A Simoneux, Jr.",None,0
Marshall,President,Statewide,Randall A Terry,None,0
Marshall,President,Statewide,"John A Dummett, Jr.",None,0
Marshall,President,Statewide,Stewart Alexander,None,0
Marshall,United States Senator,Statewide,Joseph Donnelly,Democratic,7867
Marshall,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,836
Marshall,United States Senator,Statewide,Richard E Mourdock,None,8930
Marshall,United States Senator,Statewide,Amy J Willis,None,0
Marshall,United States Senator,Statewide,James L Johnson Junior,None,0
Marshall,Governor,Statewide,John R Gregg,Democratic,7112
Marshall,Governor,Statewide,Rupert Boneham,None,598
Marshall,Governor,Statewide,Michael R Pence,None,9901
Marshall,Governor,Statewide,Donnie Harold Harris,None,0
Marshall,Attorney General,Statewide,Kay Fleming,Democratic,5517
Marshall,Attorney General,Statewide,Greg Zoeller,None,11476
Marshall,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,7861
Marshall,Superintendent of Public Instruction,Statewide,Tony Bennett,None,9320
Marshall,United States Representative,2,Brendan Mullen,Democratic,7418
Marshall,United States Representative,2,Joseph Wayne Ruiz,None,633
Marshall,United States Representative,2,Jackie Walorski Swihart,None,9616
Marshall,United States Representative,2,"Kenneth R Lunce, Jr.",None,0
Marshall,State Senator,9,Ryan D Mishler,Republican,9653
Marshall,State Senator,18,Randall Head,None,3621
Marshall,State Representative,17,Timothy P Harman,Republican,13261
Marshall,Judge of the Superior Court,"Marshall County, No. 1",Robert O Bowen,Republican,13715
Martin,President,Statewide,Barack Obama,Democratic,1351
Martin,President,Statewide,Gary Johnson,None,130
Martin,President,Statewide,Mitt Romney,None,3262
Martin,President,Statewide,"Virgil H Goode, Jr.",None,0
Martin,President,Statewide,Dennis Knill,None,0
Martin,President,Statewide,Stephen Durham,None,0
Martin,President,Statewide,Christina Lopez,None,0
Martin,President,Statewide,Jill Stein,None,0
Martin,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Martin,President,Statewide,Paul Chehade,None,0
Martin,President,Statewide,Richard Duncan,None,0
Martin,President,Statewide,Tom Hoefling,None,0
Martin,President,Statewide,Terry Dale Jones,None,0
Martin,President,Statewide,Nelson Keyton,None,0
Martin,President,Statewide,Jill Reed,None,0
Martin,President,Statewide,"Michael A Simoneux, Jr.",None,0
Martin,President,Statewide,Randall A Terry,None,0
Martin,President,Statewide,"John A Dummett, Jr.",None,0
Martin,President,Statewide,Stewart Alexander,None,0
Martin,United States Senator,Statewide,Joseph Donnelly,Democratic,1796
Martin,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,260
Martin,United States Senator,Statewide,Richard E Mourdock,None,2606
Martin,United States Senator,Statewide,Amy J Willis,None,0
Martin,United States Senator,Statewide,James L Johnson Junior,None,0
Martin,Governor,Statewide,John R Gregg,Democratic,2050
Martin,Governor,Statewide,Rupert Boneham,None,198
Martin,Governor,Statewide,Michael R Pence,None,2471
Martin,Governor,Statewide,Donnie Harold Harris,None,0
Martin,Attorney General,Statewide,Kay Fleming,Democratic,1589
Martin,Attorney General,Statewide,Greg Zoeller,None,2905
Martin,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,2323
Martin,Superintendent of Public Instruction,Statewide,Tony Bennett,None,2239
Martin,United States Representative,8,Dave Crooks,Democratic,1948
Martin,United States Representative,8,Bart Gadau,None,161
Martin,United States Representative,8,Larry D Bucshon,None,2601
Martin,State Representative,62,Jeffrey G Sparks,Democratic,396
Martin,State Representative,62,Matt Ubelhor,None,1030
Martin,State Representative,63,Mark B Messmer,None,2455
Miami,President,Statewide,Barack Obama,Democratic,4222
Miami,President,Statewide,Gary Johnson,None,376
Miami,President,Statewide,Mitt Romney,None,8174
Miami,President,Statewide,"Virgil H Goode, Jr.",None,3
Miami,President,Statewide,Dennis Knill,None,0
Miami,President,Statewide,Stephen Durham,None,0
Miami,President,Statewide,Christina Lopez,None,0
Miami,President,Statewide,Jill Stein,None,4
Miami,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Miami,President,Statewide,Paul Chehade,None,0
Miami,President,Statewide,Richard Duncan,None,0
Miami,President,Statewide,Tom Hoefling,None,0
Miami,President,Statewide,Terry Dale Jones,None,0
Miami,President,Statewide,Nelson Keyton,None,0
Miami,President,Statewide,Jill Reed,None,1
Miami,President,Statewide,"Michael A Simoneux, Jr.",None,0
Miami,President,Statewide,Randall A Terry,None,1
Miami,President,Statewide,"John A Dummett, Jr.",None,0
Miami,President,Statewide,Stewart Alexander,None,0
Miami,United States Senator,Statewide,Joseph Donnelly,Democratic,4925
Miami,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,1209
Miami,United States Senator,Statewide,Richard E Mourdock,None,6363
Miami,United States Senator,Statewide,Amy J Willis,None,0
Miami,United States Senator,Statewide,James L Johnson Junior,None,0
Miami,Governor,Statewide,John R Gregg,Democratic,4985
Miami,Governor,Statewide,Rupert Boneham,None,767
Miami,Governor,Statewide,Michael R Pence,None,6892
Miami,Governor,Statewide,Donnie Harold Harris,None,0
Miami,Attorney General,Statewide,Kay Fleming,Democratic,3971
Miami,Attorney General,Statewide,Greg Zoeller,None,7879
Miami,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,5777
Miami,Superintendent of Public Instruction,Statewide,Tony Bennett,None,6160
Miami,United States Representative,2,Brendan Mullen,Democratic,4254
Miami,United States Representative,2,Joseph Wayne Ruiz,None,532
Miami,United States Representative,2,Jackie Walorski Swihart,None,7590
Miami,United States Representative,2,"Kenneth R Lunce, Jr.",None,0
Miami,State Senator,18,Randall Head,Republican,8944
Miami,State Representative,18,Christopher Wright,Democratic,265
Miami,State Representative,18,David A Wolkins,None,460
Miami,State Representative,23,Kerry Worthington,None,3512
Miami,State Representative,23,William C Friend,None,7692
Monroe,President,Statewide,Barack Obama,Democratic,33436
Monroe,President,Statewide,Gary Johnson,None,1264
Monroe,President,Statewide,Mitt Romney,None,22481
Monroe,President,Statewide,"Virgil H Goode, Jr.",None,3
Monroe,President,Statewide,Dennis Knill,None,0
Monroe,President,Statewide,Stephen Durham,None,0
Monroe,President,Statewide,Christina Lopez,None,0
Monroe,President,Statewide,Jill Stein,None,38
Monroe,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Monroe,President,Statewide,Paul Chehade,None,0
Monroe,President,Statewide,Richard Duncan,None,0
Monroe,President,Statewide,Tom Hoefling,None,0
Monroe,President,Statewide,Terry Dale Jones,None,0
Monroe,President,Statewide,Nelson Keyton,None,0
Monroe,President,Statewide,Jill Reed,None,1
Monroe,President,Statewide,"Michael A Simoneux, Jr.",None,0
Monroe,President,Statewide,Randall A Terry,None,0
Monroe,President,Statewide,"John A Dummett, Jr.",None,0
Monroe,President,Statewide,Stewart Alexander,None,0
Monroe,United States Senator,Statewide,Joseph Donnelly,Democratic,35421
Monroe,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,3330
Monroe,United States Senator,Statewide,Richard E Mourdock,None,17633
Monroe,United States Senator,Statewide,Amy J Willis,None,0
Monroe,United States Senator,Statewide,James L Johnson Junior,None,0
Monroe,Governor,Statewide,John R Gregg,Democratic,33628
Monroe,Governor,Statewide,Rupert Boneham,None,2415
Monroe,Governor,Statewide,Michael R Pence,None,20176
Monroe,Governor,Statewide,Donnie Harold Harris,None,1
Monroe,Attorney General,Statewide,Kay Fleming,Democratic,29593
Monroe,Attorney General,Statewide,Greg Zoeller,None,24289
Monroe,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,33611
Monroe,Superintendent of Public Instruction,Statewide,Tony Bennett,None,20606
Monroe,United States Representative,9,Shelli Yoder,Democratic,33016
Monroe,United States Representative,9,Todd Young,None,23308
Monroe,State Senator,40,Mark A Stoops,Democratic,30656
Monroe,State Senator,40,"Joseph ""Reid"" Dallas",None,20275
Monroe,State Senator,44,Brent Ellis Steele,None,2051
Monroe,State Representative,46,James R Mann Ii,Democratic,3076
Monroe,State Representative,46,Bob Heaton,None,3943
Monroe,State Representative,60,Peggy Welch,None,7131
Monroe,State Representative,60,Peggy Mayfield,None,3686
Monroe,State Representative,61,Matt Pierce,None,17329
Monroe,State Representative,62,Jeffrey G Sparks,None,6389
Monroe,State Representative,62,Matt Ubelhor,None,5704
Monroe,State Representative,65,Al Cox,None,390
Monroe,State Representative,65,Eric A Koch,None,1432
Monroe,Judge of the Circuit Court,"Monroe, Seat 2(10Th Cir.)",Marc R Kellams,Republican,33089
Monroe,Judge of the Circuit Court,"Monroe, Seat 3 (10Th Cir.",Alphonso Manns,None,23963
Monroe,Judge of the Circuit Court,"Monroe, Seat 3 (10Th Cir.",Frances Francie G Hill,None,29380
Monroe,Judge of the Circuit Court,"Monroe, Seat 8 (10Th Cir.",Teresa D Harper,None,37423
Montgomery,President,Statewide,Barack Obama,Democratic,4271
Montgomery,President,Statewide,Gary Johnson,None,338
Montgomery,President,Statewide,Mitt Romney,None,9824
Montgomery,President,Statewide,"Virgil H Goode, Jr.",None,4
Montgomery,President,Statewide,Dennis Knill,None,0
Montgomery,President,Statewide,Stephen Durham,None,0
Montgomery,President,Statewide,Christina Lopez,None,0
Montgomery,President,Statewide,Jill Stein,None,3
Montgomery,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Montgomery,President,Statewide,Paul Chehade,None,0
Montgomery,President,Statewide,Richard Duncan,None,0
Montgomery,President,Statewide,Tom Hoefling,None,0
Montgomery,President,Statewide,Terry Dale Jones,None,0
Montgomery,President,Statewide,Nelson Keyton,None,0
Montgomery,President,Statewide,Jill Reed,None,0
Montgomery,President,Statewide,"Michael A Simoneux, Jr.",None,0
Montgomery,President,Statewide,Randall A Terry,None,0
Montgomery,President,Statewide,"John A Dummett, Jr.",None,0
Montgomery,President,Statewide,Stewart Alexander,None,0
Montgomery,United States Senator,Statewide,Joseph Donnelly,Democratic,5291
Montgomery,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,1401
Montgomery,United States Senator,Statewide,Richard E Mourdock,None,7622
Montgomery,United States Senator,Statewide,Amy J Willis,None,0
Montgomery,United States Senator,Statewide,James L Johnson Junior,None,0
Montgomery,Governor,Statewide,John R Gregg,Democratic,5522
Montgomery,Governor,Statewide,Rupert Boneham,None,785
Montgomery,Governor,Statewide,Michael R Pence,None,8147
Montgomery,Governor,Statewide,Donnie Harold Harris,None,0
Montgomery,Attorney General,Statewide,Kay Fleming,Democratic,3839
Montgomery,Attorney General,Statewide,Greg Zoeller,None,10189
Montgomery,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,7568
Montgomery,Superintendent of Public Instruction,Statewide,Tony Bennett,None,6632
Montgomery,United States Representative,4,Tara E Nelson,Democratic,3716
Montgomery,United States Representative,4,Benjamin J Gehlhausen,None,649
Montgomery,United States Representative,4,Theodore E Rokita,None,9753
Montgomery,State Representative,13,Mark Straw,Democratic,510
Montgomery,State Representative,13,Sharon Negele,None,1124
Montgomery,State Representative,41,Timothy Tim Brown,None,10267
Morgan,President,Statewide,Barack Obama,Democratic,7969
Morgan,President,Statewide,Gary Johnson,None,691
Morgan,President,Statewide,Mitt Romney,None,19591
Morgan,President,Statewide,"Virgil H Goode, Jr.",None,8
Morgan,President,Statewide,Dennis Knill,None,0
Morgan,President,Statewide,Stephen Durham,None,0
Morgan,President,Statewide,Christina Lopez,None,0
Morgan,President,Statewide,Jill Stein,None,4
Morgan,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Morgan,President,Statewide,Paul Chehade,None,0
Morgan,President,Statewide,Richard Duncan,None,0
Morgan,President,Statewide,Tom Hoefling,None,2
Morgan,President,Statewide,Terry Dale Jones,None,0
Morgan,President,Statewide,Nelson Keyton,None,0
Morgan,President,Statewide,Jill Reed,None,0
Morgan,President,Statewide,"Michael A Simoneux, Jr.",None,0
Morgan,President,Statewide,Randall A Terry,None,1
Morgan,President,Statewide,"John A Dummett, Jr.",None,0
Morgan,President,Statewide,Stewart Alexander,None,0
Morgan,United States Senator,Statewide,Joseph Donnelly,Democratic,9777
Morgan,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,2254
Morgan,United States Senator,Statewide,Richard E Mourdock,None,15867
Morgan,United States Senator,Statewide,Amy J Willis,None,0
Morgan,United States Senator,Statewide,James L Johnson Junior,None,0
Morgan,Governor,Statewide,John R Gregg,Democratic,9297
Morgan,Governor,Statewide,Rupert Boneham,None,1711
Morgan,Governor,Statewide,Michael R Pence,None,17082
Morgan,Governor,Statewide,Donnie Harold Harris,None,0
Morgan,Attorney General,Statewide,Kay Fleming,Democratic,7297
Morgan,Attorney General,Statewide,Greg Zoeller,None,20093
Morgan,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,10706
Morgan,Superintendent of Public Instruction,Statewide,Tony Bennett,None,16772
Morgan,United States Representative,4,Tara E Nelson,Democratic,2435
Morgan,United States Representative,4,Benjamin J Gehlhausen,None,310
Morgan,United States Representative,4,Theodore E Rokita,None,6144
Morgan,United States Representative,9,Shelli Yoder,None,5467
Morgan,United States Representative,9,Todd Young,None,13196
Morgan,State Senator,37,Jim S Cahill,Democratic,7733
Morgan,State Senator,37,Rodric D Bray,None,19899
Morgan,State Representative,44,Richard Thompson,Democratic,1834
Morgan,State Representative,44,James R Baird,None,3951
Morgan,State Representative,47,Christopher Grider,None,1322
Morgan,State Representative,47,John L Price,None,3262
Morgan,State Representative,60,Peggy Welch,None,5755
Morgan,State Representative,60,Peggy Mayfield,None,11568
Morgan,Judge of the Circuit Court,Morgan (15Th Circuit),Matthew George Hanson,Republican,21632
Newton,President,Statewide,Barack Obama,Democratic,2212
Newton,President,Statewide,Gary Johnson,None,149
Newton,President,Statewide,Mitt Romney,None,3291
Newton,President,Statewide,"Virgil H Goode, Jr.",None,0
Newton,President,Statewide,Dennis Knill,None,0
Newton,President,Statewide,Stephen Durham,None,0
Newton,President,Statewide,Christina Lopez,None,0
Newton,President,Statewide,Jill Stein,None,2
Newton,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Newton,President,Statewide,Paul Chehade,None,0
Newton,President,Statewide,Richard Duncan,None,0
Newton,President,Statewide,Tom Hoefling,None,0
Newton,President,Statewide,Terry Dale Jones,None,0
Newton,President,Statewide,Nelson Keyton,None,0
Newton,President,Statewide,Jill Reed,None,0
Newton,President,Statewide,"Michael A Simoneux, Jr.",None,0
Newton,President,Statewide,Randall A Terry,None,0
Newton,President,Statewide,"John A Dummett, Jr.",None,0
Newton,President,Statewide,Stewart Alexander,None,0
Newton,United States Senator,Statewide,Joseph Donnelly,Democratic,2588
Newton,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,264
Newton,United States Senator,Statewide,Richard E Mourdock,None,2719
Newton,United States Senator,Statewide,Amy J Willis,None,0
Newton,United States Senator,Statewide,James L Johnson Junior,None,0
Newton,Governor,Statewide,John R Gregg,Democratic,2287
Newton,Governor,Statewide,Rupert Boneham,None,253
Newton,Governor,Statewide,Michael R Pence,None,3015
Newton,Governor,Statewide,Donnie Harold Harris,None,0
Newton,Attorney General,Statewide,Kay Fleming,Democratic,2284
Newton,Attorney General,Statewide,Greg Zoeller,None,3089
Newton,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,2704
Newton,Superintendent of Public Instruction,Statewide,Tony Bennett,None,2663
Newton,United States Representative,4,Tara E Nelson,Democratic,2254
Newton,United States Representative,4,Benjamin J Gehlhausen,None,229
Newton,United States Representative,4,Theodore E Rokita,None,2965
Newton,State Representative,13,Mark Straw,Democratic,594
Newton,State Representative,13,Sharon Negele,None,1251
Newton,State Representative,16,Richard W Ludington,None,1636
Newton,State Representative,16,Douglas L Gutwein,None,1981
Newton,Judge of the Circuit Court,Newton (79Th Circuit),Jeryl F Leach,Republican,4069
Newton,Judge of the Superior Court,Newton County,Daniel J Molter,Republican,4168
Noble,President,Statewide,Barack Obama,Democratic,5229
Noble,President,Statewide,Gary Johnson,None,335
Noble,President,Statewide,Mitt Romney,None,10680
Noble,President,Statewide,"Virgil H Goode, Jr.",None,0
Noble,President,Statewide,Dennis Knill,None,0
Noble,President,Statewide,Stephen Durham,None,0
Noble,President,Statewide,Christina Lopez,None,0
Noble,President,Statewide,Jill Stein,None,0
Noble,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Noble,President,Statewide,Paul Chehade,None,0
Noble,President,Statewide,Richard Duncan,None,0
Noble,President,Statewide,Tom Hoefling,None,0
Noble,President,Statewide,Terry Dale Jones,None,0
Noble,President,Statewide,Nelson Keyton,None,0
Noble,President,Statewide,Jill Reed,None,0
Noble,President,Statewide,"Michael A Simoneux, Jr.",None,0
Noble,President,Statewide,Randall A Terry,None,0
Noble,President,Statewide,"John A Dummett, Jr.",None,0
Noble,President,Statewide,Stewart Alexander,None,0
Noble,United States Senator,Statewide,Joseph Donnelly,Democratic,5939
Noble,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,1005
Noble,United States Senator,Statewide,Richard E Mourdock,None,8946
Noble,United States Senator,Statewide,Amy J Willis,None,0
Noble,United States Senator,Statewide,James L Johnson Junior,None,1
Noble,Governor,Statewide,John R Gregg,Democratic,6047
Noble,Governor,Statewide,Rupert Boneham,None,547
Noble,Governor,Statewide,Michael R Pence,None,9405
Noble,Governor,Statewide,Donnie Harold Harris,None,1
Noble,Attorney General,Statewide,Kay Fleming,Democratic,4852
Noble,Attorney General,Statewide,Greg Zoeller,None,10734
Noble,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,8432
Noble,Superintendent of Public Instruction,Statewide,Tony Bennett,None,7277
Noble,United States Representative,3,Kevin Boyd,Democratic,4682
Noble,United States Representative,3,Marlin A Stutzman,None,11352
Noble,State Senator,13,C Susan Glick,Republican,11887
Noble,State Representative,82,Michael T Wilber,Democratic,5264
Noble,State Representative,82,David L Ober,None,10114
Noble,Judge of the Superior Court,"Noble County, No. 1",Robert E Kirsch,Republican,12352
