county,office,district,candidate,party,votes
Delaware,State Convention Delegate,Delaware County,Dan Macdonald,Republican,0
Delaware,State Convention Delegate,Delaware County,Sharon Mcshurley,Republican,0
Delaware,State Convention Delegate,Delaware County,Ronald (Ron) A. Naylor,Republican,0
Delaware,State Convention Delegate,Delaware County,Beth Y. Quarles,Republican,0
Delaware,State Convention Delegate,Delaware County,Christopher T. Spurgeon,Republican,0
Delaware,State Convention Delegate,Delaware County,Richard W. Thornburg,Republican,0
Delaware,State Convention Delegate,Delaware County,Regina Thornburg Williamson,Republican,0
Delaware,State Convention Delegate,Delaware County,Conrad J. Urban,Republican,0
Delaware,State Convention Delegate,Delaware County,Tyler A. Watts,Republican,0
Delaware,State Convention Delegate,Delaware County,Eugene H. Whitehead,Republican,0
Delaware,State Convention Delegate,Delaware County,Victor G. Whitehead,Republican,0
Dubois,President,,Barack Obama,Democratic,1441
Dubois,President,,Newt Gingrich,Republican,183
Dubois,President,,Ron Paul,Republican,461
Dubois,President,,Mitt Romney,Republican,2094
Dubois,President,,Rick Santorum,Republican,397
Dubois,U.S. Senate,,Joe Donnelly,Democratic,1544
Dubois,U.S. Senate,,Richard G. Lugar,Republican,919
Dubois,U.S. Senate,,Richard E. Mourdock,Republican,2426
Dubois,Governor,,John R. Gregg,Democratic,1560
Dubois,Governor,,Mike Pence,Republican,2602
Dubois,U.S. House,8,Thomas Barnett,Democratic,355
Dubois,U.S. House,8,William Bryk,Democratic,88
Dubois,U.S. House,8,Dave Crooks,Democratic,1672
Dubois,U.S. House,8,Larry D. Bucshon,Republican,1503
Dubois,U.S. House,8,Kristi Risk,Republican,1586
Dubois,State House,63,Mark Messmer,Republican,1933
Dubois,State House,63,Sue Ellspermann,Republican,991
Dubois,State Convention Delegate,Dubois County,Chad Blessinger,Republican,0
Dubois,State Convention Delegate,Dubois County,Tonya Brothers-Bridge,Republican,0
Dubois,State Convention Delegate,Dubois County,Susan Ellspermann,Republican,0
Dubois,State Convention Delegate,Dubois County,Donald Hayes,Republican,0
Dubois,State Convention Delegate,Dubois County,Bridgette Jarboe,Republican,0
Dubois,State Convention Delegate,Dubois County,Deena Lewis,Republican,0
Dubois,State Convention Delegate,Dubois County,Mark Messmer,Republican,0
Dubois,State Convention Delegate,Dubois County,Aurea Ann Schnell,Republican,0
Dubois,State Convention Delegate,Dubois County,Stanley Schnell,Republican,0
Dubois,State Convention Delegate,Dubois County,Eric Schue,Republican,0
Dubois,State Convention Delegate,Dubois County,Terry Seitz,Republican,0
Dubois,State Convention Delegate,Dubois County,Dennis Spinner,Republican,0
Dubois,State Convention Delegate,Dubois County,Jennifer Thacker,Republican,0
Dubois,State Convention Delegate,Dubois County,Brady Werne,Republican,0
Elkhart,President,,Barack Obama,Democratic,2587
Elkhart,President,,Newt Gingrich,Republican,1013
Elkhart,President,,Ron Paul,Republican,2987
Elkhart,President,,Mitt Romney,Republican,12358
Elkhart,President,,Rick Santorum,Republican,2816
Elkhart,U.S. Senate,,Joe Donnelly,Democratic,2638
Elkhart,U.S. Senate,,Richard G. Lugar,Republican,7599
Elkhart,U.S. Senate,,Richard E. Mourdock,Republican,12356
Elkhart,Governor,,John R. Gregg,Democratic,2403
Elkhart,Governor,,Mike Pence,Republican,16064
Elkhart,U.S. House,2,Dan Morrison,Democratic,1336
Elkhart,U.S. House,2,Brendan Mullen,Democratic,1215
Elkhart,U.S. House,2,Greg Andrews,Republican,3960
Elkhart,U.S. House,2,Jackie Walorski,Republican,15557
Elkhart,State Senator,9,Ryan D. Mishler,Republican,2144
Elkhart,State Senator,9,Carlin Yoder,Republican,9858
Elkhart,State House,21,Timothy Wesco,Republican,3370
Elkhart,State House,21,Timothy Wesco,Republican,0
Elkhart,State House,21,Jon D. Hare,Republican,652
Elkhart,State House,21,Rebecca Kubacki,Republican,965
Elkhart,State House,21,Timothy Neese,Republican,4107
Elkhart,State House,21,Randall Ty Weinley,Republican,206
Elkhart,State House,21,Mike Caywood,Republican,17
Elkhart,State House,21,Denise Lemmon,Republican,79
Elkhart,State House,21,David L. Ober,Republican,216
Elkhart,State House,21,Wesley Ortell,Republican,10
Elkhart,Judge of the Superior Court,"Elkhart County, No. 2",Phillip Earl Hesch,Democratic,2315
Elkhart,Judge of the Superior Court,"Elkhart County, No. 2",Stephen R. Bowers,Republican,16109
Elkhart,State Convention Delegate,Elkhart County,Ed Ahlersmeyer,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Dee Ashbaugh,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Russell Ashbaugh Iii,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Vonda L. Bell,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Emil Broni,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Susan R. Chilberg,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Jill Cohen,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Joel Cohen,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Stephen Criss,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Gaylon (Gayle) Davis,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Mary Davis,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Richard (Rick) Davis,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Jacob Dermott,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Blake Doriot,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Susan K. Fields,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Dick Griffen,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Joe Guerrero,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Sharon Harder,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Norman Heminger,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Dennis P. Holzhausen,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Prudy Holzhausen,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Debbie Hudnall,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Randy Huffman,Republican,0
Elkhart,State Convention Delegate,Elkhart County,H. Wayne Jennette,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Keith Knepp,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Albert Lane,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Gregory S. Lehman,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Carol Mcdowell,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Renee E. Miller,Republican,0
Elkhart,State Convention Delegate,Elkhart County,James Montgomery,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Bob Moore,Republican,0
Elkhart,State Convention Delegate,Elkhart County,George Nickell,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Curt Nisly,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Mary Nisly,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Randall Perry,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Michael Pink,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Jennifer Reagan,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Dawn A. Recchio,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Peter Recchio,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Bradley D. Rogers,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Bob Schrameyer,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Susan K. Schrameyer,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Terry T. Snyder,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Dale Stickel,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Ben Thompson,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Jeff Troxel,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Blake Unger,Republican,0
Elkhart,State Convention Delegate,Elkhart County,James R. Vancuren,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Jody Weldy,Republican,0
Elkhart,State Convention Delegate,Elkhart County,"Russell Whisler, Jr",Republican,0
Elkhart,State Convention Delegate,Elkhart County,Nicolas Wyse,Republican,0
Fayette,President,,Barack Obama,Democratic,922
Fayette,President,,Newt Gingrich,Republican,167
Fayette,President,,Ron Paul,Republican,298
Fayette,President,,Mitt Romney,Republican,1533
Fayette,President,,Rick Santorum,Republican,299
Fayette,U.S. Senate,,Joe Donnelly,Democratic,859
Fayette,U.S. Senate,,Richard G. Lugar,Republican,1007
Fayette,U.S. Senate,,Richard E. Mourdock,Republican,1339
Fayette,Governor,,John R. Gregg,Democratic,810
Fayette,Governor,,Mike Pence,Republican,2106
Fayette,U.S. House,6,Dan Bolling,Democratic,83
Fayette,U.S. House,6,Bradley T. Bookout,Democratic,49
Fayette,U.S. House,6,Jim Crone,Democratic,772
Fayette,U.S. House,6,Susan Hall Heitzman,Democratic,130
Fayette,U.S. House,6,George T. Holland,Democratic,47
Fayette,U.S. House,6,"Don Bates, Jr.",Republican,430
Fayette,U.S. House,6,Bill Frazier,Republican,163
Fayette,U.S. House,6,Travis Hankins,Republican,574
Fayette,U.S. House,6,John Hatter,Republican,29
Fayette,U.S. House,6,Luke Messer,Republican,867
Fayette,U.S. House,6,Joe Sizemore,Republican,68
Fayette,U.S. House,6,Allen K. Smith Ii,Republican,19
Fayette,U.S. House,6,"Joseph S. Van Wye, Sr",Republican,33
Fayette,State Senator,27,Jeff Raatz,Republican,0
Fayette,State House,55,David (Dave) Moeller,Democratic,940
Fayette,State House,55,Sam Harvey,Republican,1612
Fayette,State House,55,Bob White,Republican,138
Fayette,State House,55,Lora N. Williams,Republican,277
Fayette,State House,55,Cindy Meyer Ziemke,Republican,304
Fayette,State Convention Delegate,Fayette County,T. Scott Bevington,Republican,0
Fayette,State Convention Delegate,Fayette County,Ralph N. Eldridge,Republican,0
Fayette,State Convention Delegate,Fayette County,Vivian I. Himelick,Republican,0
Fayette,State Convention Delegate,Fayette County,Leota King,Republican,0
Fayette,State Convention Delegate,Fayette County,Ruth Nutty,Republican,0
Fayette,State Convention Delegate,Fayette County,Shirley Risch-Wise,Republican,0
Floyd,President,,Barack Obama,Democratic,2953
Floyd,President,,Newt Gingrich,Republican,341
Floyd,President,,Ron Paul,Republican,751
Floyd,President,,Mitt Romney,Republican,3713
Floyd,President,,Rick Santorum,Republican,594
Floyd,U.S. Senate,,Joe Donnelly,Democratic,2974
Floyd,U.S. Senate,,Richard G. Lugar,Republican,1819
Floyd,U.S. Senate,,Richard E. Mourdock,Republican,3841
Floyd,Governor,,John R. Gregg,Democratic,3069
Floyd,Governor,,Mike Pence,Republican,4755
Floyd,U.S. House,9,Jonathan George,Democratic,480
Floyd,U.S. House,9,John Griffin Miller,Democratic,250
Floyd,U.S. House,9,John W. Tilford,Democratic,162
Floyd,U.S. House,9,Robert Winningham,Democratic,1133
Floyd,U.S. House,9,Shelli Yoder,Democratic,1427
Floyd,U.S. House,9,Todd Young,Republican,4875
Floyd,State House,70,"Alva J ""Jim"" Kincaid Jr.",Democratic,155
Floyd,State House,70,Terry L. Miller,Democratic,271
Floyd,State House,70,Rhonda J. Rhoads,Republican,704
Floyd,State House,70,Thomas L. Lenfert,Republican,1241
Floyd,State House,70,Edward D. (Ed) Clere,Republican,4033
Floyd,State Convention Delegate,Floyd County,Melanie Adams,Republican,0
Floyd,State Convention Delegate,Floyd County,Dale Bagshaw,Republican,0
Floyd,State Convention Delegate,Floyd County,Sharon G. Bagshaw,Republican,0
Floyd,State Convention Delegate,Floyd County,Ann Carruthers,Republican,0
Floyd,State Convention Delegate,Floyd County,Amy Clere,Republican,0
Floyd,State Convention Delegate,Floyd County,Edward D. (Ed) Clere,Republican,0
Floyd,State Convention Delegate,Floyd County,Darin Coddington,Republican,0
Floyd,State Convention Delegate,Floyd County,Leonard Gardenour,Republican,0
Floyd,State Convention Delegate,Floyd County,Rebecca Gardenour,Republican,0
Floyd,State Convention Delegate,Floyd County,Daniel Kantz,Republican,0
Floyd,State Convention Delegate,Floyd County,Jessica Knable,Republican,0
Floyd,State Convention Delegate,Floyd County,"Alfred L. Knable, Jr",Republican,0
Floyd,State Convention Delegate,Floyd County,Chris Lane,Republican,0
Floyd,State Convention Delegate,Floyd County,Christy Lane,Republican,0
Floyd,State Convention Delegate,Floyd County,Brett Loyd,Republican,0
Floyd,State Convention Delegate,Floyd County,Maria Loyd,Republican,0
Floyd,State Convention Delegate,Floyd County,Cheryl Matthews,Republican,0
Floyd,State Convention Delegate,Floyd County,Dave Matthews,Republican,0
Floyd,State Convention Delegate,Floyd County,Melanie Miller,Republican,0
Floyd,State Convention Delegate,Floyd County,Michael Douglas Moeller,Republican,0
Floyd,State Convention Delegate,Floyd County,Bradley S. Nave,Republican,0
Floyd,State Convention Delegate,Floyd County,Donna Schad,Republican,0
Floyd,State Convention Delegate,Floyd County,Ron Schad,Republican,0
Floyd,State Convention Delegate,Floyd County,Garrod E. Sieveking,Republican,0
Floyd,State Convention Delegate,Floyd County,Stephen J. Sisk,Republican,0
Fountain,President,,Barack Obama,Democratic,292
Fountain,President,,Newt Gingrich,Republican,185
Fountain,President,,Ron Paul,Republican,454
Fountain,President,,Mitt Romney,Republican,1532
Fountain,President,,Rick Santorum,Republican,445
Fountain,U.S. Senate,,Joe Donnelly,Democratic,304
Fountain,U.S. Senate,,Richard G. Lugar,Republican,1032
Fountain,U.S. Senate,,Richard E. Mourdock,Republican,1672
Fountain,Governor,,John R. Gregg,Democratic,317
Fountain,Governor,,Mike Pence,Republican,2332
Fountain,U.S. House,4,Lester Terry Moore,Democratic,168
Fountain,U.S. House,4,Tara E. Nelson,Democratic,164
Fountain,U.S. House,4,Todd Rokita,Republican,1901
Fountain,State House,13,Mark Straw,Democratic,199
Fountain,State House,13,Sharon Negele,Republican,963
Fountain,State House,13,Dan Young,Republican,865
Fountain,State House,13,Jim Meece,Republican,204
Fountain,State House,13,Alan P. Morrison,Republican,361
Fountain,State House,13,Bill Webster,Republican,284
Fountain,State Convention Delegate,Fountain County,John D. Allen,Republican,0
Fountain,State Convention Delegate,Fountain County,Dudley Cruea,Republican,0
Fountain,State Convention Delegate,Fountain County,Jeffrey A. Hale,Republican,0
Fountain,State Convention Delegate,Fountain County,Paul A. Harding,Republican,0
Fountain,State Convention Delegate,Fountain County,Michael L. Ross,Republican,0
Fountain,State Convention Delegate,Fountain County,Dan Young,Republican,0
Franklin,President,,Barack Obama,Democratic,572
Franklin,President,,Newt Gingrich,Republican,176
Franklin,President,,Ron Paul,Republican,393
Franklin,President,,Mitt Romney,Republican,1815
Franklin,President,,Rick Santorum,Republican,363
Franklin,U.S. Senate,,Joe Donnelly,Democratic,615
Franklin,U.S. Senate,,Richard G. Lugar,Republican,758
Franklin,U.S. Senate,,Richard E. Mourdock,Republican,2073
Franklin,Governor,,John R. Gregg,Democratic,631
Franklin,Governor,,Mike Pence,Republican,2399
Franklin,U.S. House,6,Dan Bolling,Democratic,74
Franklin,U.S. House,6,Bradley T. Bookout,Democratic,223
Franklin,U.S. House,6,Jim Crone,Democratic,173
Franklin,U.S. House,6,Susan Hall Heitzman,Democratic,171
Franklin,U.S. House,6,George T. Holland,Democratic,60
Franklin,U.S. House,6,"Don Bates, Jr.",Republican,323
Franklin,U.S. House,6,Bill Frazier,Republican,97
Franklin,U.S. House,6,Travis Hankins,Republican,1184
Franklin,U.S. House,6,John Hatter,Republican,15
Franklin,U.S. House,6,Luke Messer,Republican,754
Franklin,U.S. House,6,Joe Sizemore,Republican,277
Franklin,U.S. House,6,Allen K. Smith Ii,Republican,17
Franklin,U.S. House,6,"Joseph S. Van Wye, Sr",Republican,13
Franklin,State Senator,27,Jeff Raatz,Republican,0
Franklin,State House,55,David (Dave) Moeller,Democratic,172
Franklin,State House,55,Sam Harvey,Republican,56
Franklin,State House,55,Bob White,Republican,79
Franklin,State House,55,Lora N. Williams,Republican,133
Franklin,State House,55,Cindy Meyer Ziemke,Republican,561
Franklin,Judge of the Circuit Court,Franklin 37Th Circuit,J. Steven Cox,Republican,2313
Franklin,State Convention Delegate,Franklin County,Robert Braun,Republican,0
Franklin,State Convention Delegate,Franklin County,Marty Brunner,Republican,0
Franklin,State Convention Delegate,Franklin County,Keith Hall,Republican,0
Franklin,State Convention Delegate,Franklin County,Linda Hall,Republican,0
Franklin,State Convention Delegate,Franklin County,Carol Jean Hiatt,Republican,0
Franklin,State Convention Delegate,Franklin County,Thurman (Ben) Hiatt,Republican,0
Franklin,State Convention Delegate,Franklin County,Daryl L. Kramer,Republican,0
Franklin,State Convention Delegate,Franklin County,Scott M. Mcdonough,Republican,0
Franklin,State Convention Delegate,Franklin County,Brian Patterson,Republican,0
Fulton,President,,Barack Obama,Democratic,285
Fulton,President,,Newt Gingrich,Republican,167
Fulton,President,,Ron Paul,Republican,312
Fulton,President,,Mitt Romney,Republican,1563
Fulton,President,,Rick Santorum,Republican,353
Fulton,U.S. Senate,,Joe Donnelly,Democratic,324
Fulton,U.S. Senate,,Richard G. Lugar,Republican,915
Fulton,U.S. Senate,,Richard E. Mourdock,Republican,1550
Fulton,Governor,,John R. Gregg,Democratic,294
Fulton,Governor,,Mike Pence,Republican,2017
Fulton,U.S. House,2,Dan Morrison,Democratic,175
Fulton,U.S. House,2,Brendan Mullen,Democratic,167
Fulton,U.S. House,2,Greg Andrews,Republican,793
Fulton,U.S. House,2,Jackie Walorski,Republican,1569
Fulton,State Senator,18,Randall Head,Republican,2106
Fulton,State House,16,Richard W. (Rich) Ludington,Democratic,32
Fulton,State House,16,"John ""The Man"" Malan",Democratic,10
Fulton,State House,16,Diana J. Boersma,Republican,77
Fulton,State House,16,Douglas L. Gutwein,Republican,152
Fulton,State House,16,Timothy P. Harman,Republican,1297
Fulton,State House,16,William C. Friend,Republican,179
Fulton,Judge of the Superior Court,Fulton County,Wayne E. Steele,Republican,2071
Fulton,State Convention Delegate,Fulton County,Carita A. Brown,Republican,0
Fulton,State Convention Delegate,Fulton County,Perry D. Coplen,Republican,0
Fulton,State Convention Delegate,Fulton County,Leeann T. Eizinger,Republican,0
Fulton,State Convention Delegate,Fulton County,Chad Hartzler,Republican,0
Fulton,State Convention Delegate,Fulton County,James W. (Jim) Heyde,Republican,0
Fulton,State Convention Delegate,Fulton County,Kaleen S. Krom-Davis,Republican,0
Gibson,President,,Barack Obama,Democratic,1182
Gibson,President,,Newt Gingrich,Republican,245
Gibson,President,,Ron Paul,Republican,471
Gibson,President,,Mitt Romney,Republican,1892
Gibson,President,,Rick Santorum,Republican,520
Gibson,U.S. Senate,,Joe Donnelly,Democratic,1261
Gibson,U.S. Senate,,Richard G. Lugar,Republican,1094
Gibson,U.S. Senate,,Richard E. Mourdock,Republican,2166
Gibson,Governor,,John R. Gregg,Democratic,1343
Gibson,Governor,,Mike Pence,Republican,2608
Gibson,U.S. House,8,Thomas Barnett,Democratic,512
Gibson,U.S. House,8,William Bryk,Democratic,130
Gibson,U.S. House,8,Dave Crooks,Democratic,821
Gibson,U.S. House,8,Larry D. Bucshon,Republican,1907
Gibson,U.S. House,8,Kristi Risk,Republican,1244
Gibson,State House,64,Mark A. Norton,Democratic,1312
Gibson,State House,64,James Amick,Republican,1150
Gibson,State House,64,Thomas W. Washburne,Republican,1977
Gibson,State House,64,Thomas W. Washburne,Republican,0
Gibson,Judge of the Circuit Court,Gibson 66Th Circuit,Jeffrey F. Meade,Republican,2727
Gibson,State Convention Delegate,Gibson County,Justin Bryant,Republican,0
Gibson,State Convention Delegate,Gibson County,Michael Cochren,Republican,0
Gibson,State Convention Delegate,Gibson County,Michael S. Eads,Republican,0
Gibson,State Convention Delegate,Gibson County,William (Bill) Mcconnell,Republican,0
Gibson,State Convention Delegate,Gibson County,Doug Meiring,Republican,0
Gibson,State Convention Delegate,Gibson County,Darlene V. Sartore,Republican,0
Gibson,State Convention Delegate,Gibson County,Mark Wallace,Republican,0
Grant,President,,Barack Obama,Democratic,1567
Grant,President,,Newt Gingrich,Republican,623
Grant,President,,Ron Paul,Republican,1070
Grant,President,,Mitt Romney,Republican,4918
Grant,President,,Rick Santorum,Republican,1514
Grant,U.S. Senate,,Joe Donnelly,Democratic,1483
Grant,U.S. Senate,,Richard G. Lugar,Republican,3253
Grant,U.S. Senate,,Richard E. Mourdock,Republican,5071
Grant,Governor,,John R. Gregg,Democratic,1385
Grant,Governor,,Mike Pence,Republican,7166
Grant,U.S. House,5,Tony Long,Democratic,874
Grant,U.S. House,5,Scott Reske,Democratic,683
Grant,U.S. House,5,Jason Anderson,Republican,52
Grant,U.S. House,5,Susan Brooks,Republican,1550
Grant,U.S. House,5,John R. (Jack) Lugar,Republican,167
Grant,U.S. House,5,John Mcgoff,Republican,498
Grant,U.S. House,5,David Mcintosh,Republican,1696
Grant,U.S. House,5,Matthew Mount,Republican,22
Grant,U.S. House,5,"William ""Bill"" Salin",Republican,37
Grant,U.S. House,5,Wayne Seybold,Republican,4421
Grant,State House,18,Christopher (Chris) Wright,Democratic,72
Grant,State House,18,David A. Wolkins,Republican,437
Grant,State House,18,Mike Karickhoff,Republican,727
Grant,State House,18,Kevin A. Mahan,Republican,3932
Grant,Judge of the Circuit Court,Grant 48Th Circuit,Mark E. Spitzer,Republican,6952
Grant,Judge of the Superior Court,"Grant County, No. 2",Dana J. Kenworthy,Republican,6837
Grant,State Convention Delegate,Grant County,Bryce Coryea,Republican,0
Grant,State Convention Delegate,Grant County,Bryce Coryea,Republican,0
Grant,State Convention Delegate,Grant County,David M. Gilbert,Republican,0
Grant,State Convention Delegate,Grant County,Michael L. Graft,Republican,0
Grant,State Convention Delegate,Grant County,P. David Huffman,Republican,0
Grant,State Convention Delegate,Grant County,Sarah A. Melford,Republican,0
Grant,State Convention Delegate,Grant County,Carolyn J. Mowery,Republican,0
Grant,State Convention Delegate,Grant County,Jonathan M. Perez,Republican,0
Grant,State Convention Delegate,Grant County,Tade Powell,Republican,0
Grant,State Convention Delegate,Grant County,Darren Reese,Republican,0
Grant,State Convention Delegate,Grant County,Pamela Rickey,Republican,0
Grant,State Convention Delegate,Grant County,David G. Roe,Republican,0
Grant,State Convention Delegate,Grant County,Wayne W. Seybold,Republican,0
Grant,State Convention Delegate,Grant County,Jerry W. Shull,Republican,0
Grant,State Convention Delegate,Grant County,Amanda Spencer,Republican,0
Greene,President,,Barack Obama,Democratic,1131
Greene,President,,Newt Gingrich,Republican,212
Greene,President,,Ron Paul,Republican,482
Greene,President,,Mitt Romney,Republican,1939
Greene,President,,Rick Santorum,Republican,454
Greene,U.S. Senate,,Joe Donnelly,Democratic,1073
Greene,U.S. Senate,,Richard G. Lugar,Republican,1303
Greene,U.S. Senate,,Richard E. Mourdock,Republican,1911
Greene,Governor,,John R. Gregg,Democratic,1628
Greene,Governor,,Mike Pence,Republican,2503
Greene,U.S. House,8,Thomas Barnett,Democratic,529
Greene,U.S. House,8,William Bryk,Democratic,123
Greene,U.S. House,8,Dave Crooks,Democratic,774
Greene,U.S. House,8,Larry D. Bucshon,Republican,1886
Greene,U.S. House,8,Kristi Risk,Republican,1201
Greene,State House,45,Kreg Battles,Democratic,175
Greene,State House,45,Bruce Alan Borders,Republican,222
Greene,State House,45,Matthew A. Ubelhor,Republican,2360
Greene,Judge of the Circuit Court,Greene 63Rd Circuit,Erik (Chip) Allen,Republican,2715
Greene,State Convention Delegate,Greene County,James B. Gerni,Republican,0
Greene,State Convention Delegate,Greene County,Beth Ann Hinkle,Republican,0
Greene,State Convention Delegate,Greene County,Sally Lynn Neill,Republican,0
Greene,State Convention Delegate,Greene County,Willard G. Neill,Republican,0
Greene,State Convention Delegate,Greene County,Donald Otto Prow,Republican,0
Greene,State Convention Delegate,Greene County,Harold (Lavon) Yoho,Republican,0
Greene,State Convention Delegate,Greene County,Pamela Yoho,Republican,0
Hamilton,President,,Barack Obama,Democratic,2399
Hamilton,President,,Newt Gingrich,Republican,2328
Hamilton,President,,Ron Paul,Republican,6133
Hamilton,President,,Mitt Romney,Republican,29236
Hamilton,President,,Rick Santorum,Republican,4649
Hamilton,U.S. Senate,,Joe Donnelly,Democratic,2292
Hamilton,U.S. Senate,,Richard G. Lugar,Republican,21330
Hamilton,U.S. Senate,,Richard E. Mourdock,Republican,22699
Hamilton,Governor,,John R. Gregg,Democratic,2186
Hamilton,Governor,,Mike Pence,Republican,36064
Hamilton,U.S. House,5,Tony Long,Democratic,996
Hamilton,U.S. House,5,Scott Reske,Democratic,1371
Hamilton,U.S. House,5,Jason Anderson,Republican,421
Hamilton,U.S. House,5,Susan Brooks,Republican,12987
Hamilton,U.S. House,5,John R. (Jack) Lugar,Republican,2062
Hamilton,U.S. House,5,John Mcgoff,Republican,11370
Hamilton,U.S. House,5,David Mcintosh,Republican,12026
Hamilton,U.S. House,5,Matthew Mount,Republican,151
Hamilton,U.S. House,5,"William ""Bill"" Salin",Republican,332
Hamilton,U.S. House,5,Wayne Seybold,Republican,3375
Hamilton,State Senator,20,Luke Kenley,Republican,17331
Hamilton,State Senator,20,Scott Schneider,Republican,5623
Hamilton,State House,24,Steven Braun,Republican,3560
Hamilton,State House,24,Mindi Fisher Mcmillan,Republican,1826
Hamilton,State House,24,Kathy Kreag Richardson,Republican,6322
Hamilton,State House,24,Todd Huston,Republican,4609
Hamilton,Judge of the Superior Court,"Hamilton County, No. 1",Steven R. Nation,Republican,34607
Hamilton,State Convention Delegate,Hamilton County,Doug Allman,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Carlos A. Anderson,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Susan Armstrong,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Robert Arnold,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Brian Baehl,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Christopher Balog,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Rex Beard,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Sue A. Beesley,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jeanne B. Blake,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Bill E. Brown,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jack Carroll,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Lee Clark,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Warren P. Clayton,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Catherine Coleman,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jack Colwell,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Diana L. Cordray,Republican,0
Hamilton,State Convention Delegate,Hamilton County,David Cox,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Robert L. Davis,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Loren P. Delp,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Bracken J. Dewitt,Republican,0
Hamilton,State Convention Delegate,Hamilton County,J. Mark Dill,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Daniel John Elliot,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Blair R. Englehart,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Robert B. English,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Christian M. Fenn,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Greg Fettig,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Mark Fryman,Republican,0
Hamilton,State Convention Delegate,Hamilton County,"Fred Glynn, Jr",Republican,0
Hamilton,State Convention Delegate,Hamilton County,Cory Harkins,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Casey Harpe,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jeff Heinzmann,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Suzanne Heinzmann,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Stuart Hilbert,Republican,0
