county,office,district,candidate,party,votes
Fayette,President,,"Michael A Simoneux, Jr.",Independent,0
Fayette,President,,Randall A Terry,Independent,0
Fayette,President,,"John A Dummett, Jr.",Republican,0
Fayette,President,,Stewart Alexander,Socialist,0
Fayette,U.S. Senate,,Joseph Donnelly,Democratic,3856
Fayette,U.S. Senate,,"Andrew ""Andy"" Horning",Libertarian,694
Fayette,U.S. Senate,,Richard E Mourdock,Republican,3498
Fayette,U.S. Senate,,Amy J Willis,Independent,0
Fayette,U.S. Senate,,James L Johnson Junior,Workers Peace And Lo,5
Fayette,Governor,,John R Gregg,Democratic,3664
Fayette,Governor,,Rupert Boneham,Libertarian,452
Fayette,Governor,,Michael R Pence,Republican,4574
Fayette,Governor,,Donnie Harold Harris,Independent,0
Fayette,Attorney General,,Kay Fleming,Democratic,3362
Fayette,Attorney General,,Greg Zoeller,Republican,4957
Fayette,Superintendent of Public Instruction,,Glenda Ritz,Democratic,4368
Fayette,Superintendent of Public Instruction,,Tony Bennett,Republican,3889
Fayette,U.S. House,6,Bradley T Bookout,Democratic,3102
Fayette,U.S. House,6,Rex Bell,Libertarian,453
Fayette,U.S. House,6,Allen Lucas Messer,Republican,4625
Fayette,State Senator,42,Jean Leising,Republican,5814
Fayette,State House,55,David N Moeller,Democratic,4245
Fayette,State House,55,Cindy Meyer Ziemke,Republican,4204
Floyd,President,,Barack Obama,Democratic,14812
Floyd,President,,Gary Johnson,Libertarian,611
Floyd,President,,Mitt Romney,Republican,19878
Floyd,President,,"Virgil H Goode, Jr.",Constitution,2
Floyd,President,,Dennis Knill,Democratic,0
Floyd,President,,Stephen Durham,Freedom Socialist,0
Floyd,President,,Christina Lopez,Freedom Socialist,0
Floyd,President,,Jill Stein,Green,1
Floyd,President,,Missionary-Tracey Elaine Blair,Independent,0
Floyd,President,,Paul Chehade,Independent,0
Floyd,President,,Richard Duncan,Independent,0
Floyd,President,,Tom Hoefling,Independent,0
Floyd,President,,Terry Dale Jones,Independent,0
Floyd,President,,Nelson Keyton,Independent,0
Floyd,President,,Jill Reed,Independent,0
Floyd,President,,"Michael A Simoneux, Jr.",Independent,0
Floyd,President,,Randall A Terry,Independent,0
Floyd,President,,"John A Dummett, Jr.",Republican,0
Floyd,President,,Stewart Alexander,Socialist,1
Floyd,U.S. Senate,,Joseph Donnelly,Democratic,16602
Floyd,U.S. Senate,,"Andrew ""Andy"" Horning",Libertarian,1553
Floyd,U.S. Senate,,Richard E Mourdock,Republican,16568
Floyd,U.S. Senate,,Amy J Willis,Independent,0
Floyd,U.S. Senate,,James L Johnson Junior,Workers Peace And Lo,1
Floyd,Governor,,John R Gregg,Democratic,14746
Floyd,Governor,,Rupert Boneham,Libertarian,954
Floyd,Governor,,Michael R Pence,Republican,18990
Floyd,Governor,,Donnie Harold Harris,Independent,0
Floyd,Attorney General,,Kay Fleming,Democratic,13589
Floyd,Attorney General,,Greg Zoeller,Republican,20639
Floyd,Superintendent of Public Instruction,,Glenda Ritz,Democratic,17318
Floyd,Superintendent of Public Instruction,,Tony Bennett,Republican,17111
Floyd,U.S. House,9,Shelli Yoder,Democratic,16212
Floyd,U.S. House,9,Todd Young,Republican,18536
Floyd,State House,70,Terry L Miller,Democratic,1923
Floyd,State House,70,Rhonda Rhoads,Republican,2951
Floyd,State House,72,Sharon M Grabowski,Democratic,13557
Floyd,State House,72,Edward D Clere,Republican,16177
Fountain,President,,Barack Obama,Democratic,2237
Fountain,President,,Gary Johnson,Libertarian,210
Fountain,President,,Mitt Romney,Republican,4664
Fountain,President,,"Virgil H Goode, Jr.",Constitution,0
Fountain,President,,Dennis Knill,Democratic,0
Fountain,President,,Stephen Durham,Freedom Socialist,0
Fountain,President,,Christina Lopez,Freedom Socialist,0
Fountain,President,,Jill Stein,Green,0
Fountain,President,,Missionary-Tracey Elaine Blair,Independent,0
Fountain,President,,Paul Chehade,Independent,0
Fountain,President,,Richard Duncan,Independent,0
Fountain,President,,Tom Hoefling,Independent,0
Fountain,President,,Terry Dale Jones,Independent,0
Fountain,President,,Nelson Keyton,Independent,0
Fountain,President,,Jill Reed,Independent,0
Fountain,President,,"Michael A Simoneux, Jr.",Independent,0
Fountain,President,,Randall A Terry,Independent,0
Fountain,President,,"John A Dummett, Jr.",Republican,0
Fountain,President,,Stewart Alexander,Socialist,0
Fountain,U.S. Senate,,Joseph Donnelly,Democratic,2738
Fountain,U.S. Senate,,"Andrew ""Andy"" Horning",Libertarian,672
Fountain,U.S. Senate,,Richard E Mourdock,Republican,3541
Fountain,U.S. Senate,,Amy J Willis,Independent,0
Fountain,U.S. Senate,,James L Johnson Junior,Workers Peace And Lo,0
Fountain,Governor,,John R Gregg,Democratic,2890
Fountain,Governor,,Rupert Boneham,Libertarian,414
Fountain,Governor,,Michael R Pence,Republican,3762
Fountain,Governor,,Donnie Harold Harris,Independent,0
Fountain,Attorney General,,Kay Fleming,Democratic,2189
Fountain,Attorney General,,Greg Zoeller,Republican,4642
Fountain,Superintendent of Public Instruction,,Glenda Ritz,Democratic,3555
Fountain,Superintendent of Public Instruction,,Tony Bennett,Republican,3402
Fountain,U.S. House,4,Tara E Nelson,Democratic,2238
Fountain,U.S. House,4,Benjamin J Gehlhausen,Libertarian,313
Fountain,U.S. House,4,Theodore E Rokita,Republican,4317
Fountain,State House,13,Mark Straw,Democratic,2317
Fountain,State House,13,Sharon Negele,Republican,2310
Fountain,State House,42,Mark C Spelbring,Democratic,732
Fountain,State House,42,Alan P Morrison,Republican,1625
Franklin,President,,Barack Obama,Democratic,2909
Franklin,President,,Gary Johnson,Libertarian,221
Franklin,President,,Mitt Romney,Republican,7424
Franklin,President,,"Virgil H Goode, Jr.",Constitution,1
Franklin,President,,Dennis Knill,Democratic,0
Franklin,President,,Stephen Durham,Freedom Socialist,0
Franklin,President,,Christina Lopez,Freedom Socialist,0
Franklin,President,,Jill Stein,Green,5
Franklin,President,,Missionary-Tracey Elaine Blair,Independent,0
Franklin,President,,Paul Chehade,Independent,0
Franklin,President,,Richard Duncan,Independent,0
Franklin,President,,Tom Hoefling,Independent,0
Franklin,President,,Terry Dale Jones,Independent,0
Franklin,President,,Nelson Keyton,Independent,0
Franklin,President,,Jill Reed,Independent,0
Franklin,President,,"Michael A Simoneux, Jr.",Independent,0
Franklin,President,,Randall A Terry,Independent,0
Franklin,President,,"John A Dummett, Jr.",Republican,0
Franklin,President,,Stewart Alexander,Socialist,0
Franklin,U.S. Senate,,Joseph Donnelly,Democratic,3512
Franklin,U.S. Senate,,"Andrew ""Andy"" Horning",Libertarian,509
Franklin,U.S. Senate,,Richard E Mourdock,Republican,6192
Franklin,U.S. Senate,,Amy J Willis,Independent,0
Franklin,U.S. Senate,,James L Johnson Junior,Workers Peace And Lo,0
Franklin,Governor,,John R Gregg,Democratic,2859
Franklin,Governor,,Rupert Boneham,Libertarian,439
Franklin,Governor,,Michael R Pence,Republican,6970
Franklin,Governor,,Donnie Harold Harris,Independent,0
Franklin,Attorney General,,Kay Fleming,Democratic,3148
Franklin,Attorney General,,Greg Zoeller,Republican,6611
Franklin,Superintendent of Public Instruction,,Glenda Ritz,Democratic,4517
Franklin,Superintendent of Public Instruction,,Tony Bennett,Republican,5376
Franklin,U.S. House,6,Bradley T Bookout,Democratic,2965
Franklin,U.S. House,6,Rex Bell,Libertarian,460
Franklin,U.S. House,6,Allen Lucas Messer,Republican,6547
Franklin,State Senator,42,Jean Leising,Republican,3257
Franklin,State House,55,David N Moeller,Democratic,979
Franklin,State House,55,Cindy Meyer Ziemke,Republican,1847
Franklin,State House,68,Jerome Jake Hoog,Democratic,2336
Franklin,State House,68,Jud Mcmillin,Republican,5158
Franklin,Judge of the Circuit Court,Franklin (37Th Circuit),Tammy R Davis,Democratic,4501
Franklin,Judge of the Circuit Court,Franklin (37Th Circuit),J Steven Cox,Republican,5988
Fulton,President,,Barack Obama,Democratic,2621
Fulton,President,,Gary Johnson,Libertarian,184
Fulton,President,,Mitt Romney,Republican,5317
Fulton,President,,"Virgil H Goode, Jr.",Constitution,3
Fulton,President,,Dennis Knill,Democratic,0
Fulton,President,,Stephen Durham,Freedom Socialist,0
Fulton,President,,Christina Lopez,Freedom Socialist,0
Fulton,President,,Jill Stein,Green,1
Fulton,President,,Missionary-Tracey Elaine Blair,Independent,0
Fulton,President,,Paul Chehade,Independent,0
Fulton,President,,Richard Duncan,Independent,0
Fulton,President,,Tom Hoefling,Independent,0
Fulton,President,,Terry Dale Jones,Independent,0
Fulton,President,,Nelson Keyton,Independent,0
Fulton,President,,Jill Reed,Independent,0
Fulton,President,,"Michael A Simoneux, Jr.",Independent,0
Fulton,President,,Randall A Terry,Independent,0
Fulton,President,,"John A Dummett, Jr.",Republican,0
Fulton,President,,Stewart Alexander,Socialist,0
Fulton,U.S. Senate,,Joseph Donnelly,Democratic,3555
Fulton,U.S. Senate,,"Andrew ""Andy"" Horning",Libertarian,430
Fulton,U.S. Senate,,Richard E Mourdock,Republican,4123
Fulton,U.S. Senate,,Amy J Willis,Independent,0
Fulton,U.S. Senate,,James L Johnson Junior,Workers Peace And Lo,0
Fulton,Governor,,John R Gregg,Democratic,3194
Fulton,Governor,,Rupert Boneham,Libertarian,362
Fulton,Governor,,Michael R Pence,Republican,4534
Fulton,Governor,,Donnie Harold Harris,Independent,0
Fulton,Attorney General,,Kay Fleming,Democratic,2581
Fulton,Attorney General,,Greg Zoeller,Republican,5299
Fulton,Superintendent of Public Instruction,,Glenda Ritz,Democratic,3793
Fulton,Superintendent of Public Instruction,,Tony Bennett,Republican,4143
Fulton,U.S. House,2,Brendan Mullen,Democratic,3352
Fulton,U.S. House,2,Joseph Wayne Ruiz,Libertarian,359
Fulton,U.S. House,2,Jackie Walorski Swihart,Republican,4398
Fulton,U.S. House,2,"Kenneth R Lunce, Jr.",Independent,1
Fulton,State Senator,18,Randall Head,Republican,5500
Fulton,State House,16,Richard W Ludington,Democratic,278
Fulton,State House,16,Douglas L Gutwein,Republican,509
Fulton,State House,17,Timothy P Harman,Republican,4898
Fulton,State House,23,Kerry Worthington,Democratic,182
Fulton,State House,23,William C Friend,Republican,476
Fulton,Judge of the Superior Court,Fulton County,Wayne E Steele,Republican,6361
Gibson,President,,Barack Obama,Democratic,4928
Gibson,President,,Gary Johnson,Libertarian,303
Gibson,President,,Mitt Romney,Republican,9487
Gibson,President,,"Virgil H Goode, Jr.",Constitution,0
Gibson,President,,Dennis Knill,Democratic,0
Gibson,President,,Stephen Durham,Freedom Socialist,0
Gibson,President,,Christina Lopez,Freedom Socialist,0
Gibson,President,,Jill Stein,Green,3
Gibson,President,,Missionary-Tracey Elaine Blair,Independent,0
Gibson,President,,Paul Chehade,Independent,0
Gibson,President,,Richard Duncan,Independent,0
Gibson,President,,Tom Hoefling,Independent,0
Gibson,President,,Terry Dale Jones,Independent,0
Gibson,President,,Nelson Keyton,Independent,0
Gibson,President,,Jill Reed,Independent,0
Gibson,President,,"Michael A Simoneux, Jr.",Independent,0
Gibson,President,,Randall A Terry,Independent,0
Gibson,President,,"John A Dummett, Jr.",Republican,0
Gibson,President,,Stewart Alexander,Socialist,0
Gibson,U.S. Senate,,Joseph Donnelly,Democratic,6339
Gibson,U.S. Senate,,"Andrew ""Andy"" Horning",Libertarian,728
Gibson,U.S. Senate,,Richard E Mourdock,Republican,7562
Gibson,U.S. Senate,,Amy J Willis,Independent,0
Gibson,U.S. Senate,,James L Johnson Junior,Workers Peace And Lo,0
Gibson,Governor,,John R Gregg,Democratic,6508
Gibson,Governor,,Rupert Boneham,Libertarian,387
Gibson,Governor,,Michael R Pence,Republican,7731
Gibson,Governor,,Donnie Harold Harris,Independent,0
Gibson,Attorney General,,Kay Fleming,Democratic,5326
Gibson,Attorney General,,Greg Zoeller,Republican,8820
Gibson,Superintendent of Public Instruction,,Glenda Ritz,Democratic,6927
Gibson,Superintendent of Public Instruction,,Tony Bennett,Republican,7276
Gibson,U.S. House,8,Dave Crooks,Democratic,5537
Gibson,U.S. House,8,Bart Gadau,Libertarian,499
Gibson,U.S. House,8,Larry D Bucshon,Republican,8466
Gibson,State House,64,Mark Allen Norton,Democratic,6456
Gibson,State House,64,Thomas W Washburne,Republican,7953
Gibson,Judge of the Circuit Court,Gibson (66Th Circuit),Jeffrey Fowler Meade,Republican,11477
Grant,President,,Barack Obama,Democratic,9589
Grant,President,,Gary Johnson,Libertarian,522
Grant,President,,Mitt Romney,Republican,15151
Grant,President,,"Virgil H Goode, Jr.",Constitution,9
Grant,President,,Dennis Knill,Democratic,0
Grant,President,,Stephen Durham,Freedom Socialist,0
Grant,President,,Christina Lopez,Freedom Socialist,0
Grant,President,,Jill Stein,Green,12
Grant,President,,Missionary-Tracey Elaine Blair,Independent,0
Grant,President,,Paul Chehade,Independent,0
Grant,President,,Richard Duncan,Independent,0
Grant,President,,Tom Hoefling,Independent,2
Grant,President,,Terry Dale Jones,Independent,0
Grant,President,,Nelson Keyton,Independent,0
Grant,President,,Jill Reed,Independent,0
Grant,President,,"Michael A Simoneux, Jr.",Independent,0
Grant,President,,Randall A Terry,Independent,0
Grant,President,,"John A Dummett, Jr.",Republican,0
Grant,President,,Stewart Alexander,Socialist,0
Grant,U.S. Senate,,Joseph Donnelly,Democratic,10789
Grant,U.S. Senate,,"Andrew ""Andy"" Horning",Libertarian,1545
Grant,U.S. Senate,,Richard E Mourdock,Republican,12549
Grant,U.S. Senate,,Amy J Willis,Independent,0
Grant,U.S. Senate,,James L Johnson Junior,Workers Peace And Lo,0
Grant,Governor,,John R Gregg,Democratic,10313
Grant,Governor,,Rupert Boneham,Libertarian,932
Grant,Governor,,Michael R Pence,Republican,13827
Grant,Governor,,Donnie Harold Harris,Independent,0
Grant,Attorney General,,Kay Fleming,Democratic,9353
Grant,Attorney General,,Greg Zoeller,Republican,14997
Grant,Superintendent of Public Instruction,,Glenda Ritz,Democratic,12092
Grant,Superintendent of Public Instruction,,Tony Bennett,Republican,12452
Grant,U.S. House,5,Scott Reske,Democratic,8954
Grant,U.S. House,5,Chard Reid,Libertarian,892
Grant,U.S. House,5,Susan Brooks,Republican,14746
Grant,State House,18,Christopher Wright,Democratic,505
Grant,State House,18,David A Wolkins,Republican,1088
Grant,State House,30,"Charles W Sosbe, Jr.",Democratic,1160
Grant,State House,30,Michael H Karickhoff,Republican,1786
Grant,State House,31,Katie Marie Morgan,Democratic,7289
Grant,State House,31,Kevin A Mahan,Republican,7533
Grant,State House,32,P Eric Turner,Republican,3959
Grant,Judge of the Circuit Court,Grant (48Th Circuit),Mark E Spitzer,Republican,17985
Grant,Judge of the Superior Court,"Grant County, No. 2",Dana J Kenworthy,Republican,18192
Greene,President,,Barack Obama,Democratic,4350
Greene,President,,Gary Johnson,Libertarian,304
Greene,President,,Mitt Romney,Republican,8457
Greene,President,,"Virgil H Goode, Jr.",Constitution,0
Greene,President,,Dennis Knill,Democratic,0
Greene,President,,Stephen Durham,Freedom Socialist,0
Greene,President,,Christina Lopez,Freedom Socialist,0
Greene,President,,Jill Stein,Green,0
Greene,President,,Missionary-Tracey Elaine Blair,Independent,0
Greene,President,,Paul Chehade,Independent,0
Greene,President,,Richard Duncan,Independent,0
Greene,President,,Tom Hoefling,Independent,0
Greene,President,,Terry Dale Jones,Independent,0
Greene,President,,Nelson Keyton,Independent,0
Greene,President,,Jill Reed,Independent,0
Greene,President,,"Michael A Simoneux, Jr.",Independent,0
Greene,President,,Randall A Terry,Independent,0
Greene,President,,"John A Dummett, Jr.",Republican,0
Greene,President,,Stewart Alexander,Socialist,0
Greene,U.S. Senate,,Joseph Donnelly,Democratic,5480
Greene,U.S. Senate,,"Andrew ""Andy"" Horning",Libertarian,845
Greene,U.S. Senate,,Richard E Mourdock,Republican,6494
Greene,U.S. Senate,,Amy J Willis,Independent,0
Greene,U.S. Senate,,James L Johnson Junior,Workers Peace And Lo,0
Greene,Governor,,John R Gregg,Democratic,7307
Greene,Governor,,Rupert Boneham,Libertarian,350
Greene,Governor,,Michael R Pence,Republican,5486
Greene,Governor,,Donnie Harold Harris,Independent,0
Greene,Attorney General,,Kay Fleming,Democratic,4566
Greene,Attorney General,,Greg Zoeller,Republican,7753
Greene,Superintendent of Public Instruction,,Glenda Ritz,Democratic,6339
Greene,Superintendent of Public Instruction,,Tony Bennett,Republican,6222
Greene,U.S. House,8,Dave Crooks,Democratic,4790
Greene,U.S. House,8,Bart Gadau,Libertarian,480
Greene,U.S. House,8,Larry D Bucshon,Republican,7452
Greene,State House,45,Kreg Battles,Democratic,695
Greene,State House,45,Bruce Alan Borders,Republican,688
Greene,State House,62,Jeffrey G Sparks,Democratic,5346
Greene,State House,62,Matt Ubelhor,Republican,6304
Greene,Judge of the Circuit Court,Greene (63Rd Circuit),Erik C Allen,Republican,9896
Hamilton,President,,Barack Obama,Democratic,43796
Hamilton,President,,Gary Johnson,Libertarian,2269
Hamilton,President,,Mitt Romney,Republican,90747
Hamilton,President,,"Virgil H Goode, Jr.",Constitution,23
Hamilton,President,,Dennis Knill,Democratic,0
Hamilton,President,,Stephen Durham,Freedom Socialist,0
Hamilton,President,,Christina Lopez,Freedom Socialist,0
Hamilton,President,,Jill Stein,Green,27
Hamilton,President,,Missionary-Tracey Elaine Blair,Independent,0
Hamilton,President,,Paul Chehade,Independent,0
Hamilton,President,,Richard Duncan,Independent,0
Hamilton,President,,Tom Hoefling,Independent,0
Hamilton,President,,Terry Dale Jones,Independent,0
Hamilton,President,,Nelson Keyton,Independent,0
Hamilton,President,,Jill Reed,Independent,0
Hamilton,President,,"Michael A Simoneux, Jr.",Independent,0
Hamilton,President,,Randall A Terry,Independent,0
Hamilton,President,,"John A Dummett, Jr.",Republican,0
Hamilton,President,,Stewart Alexander,Socialist,1
Hamilton,U.S. Senate,,Joseph Donnelly,Democratic,52925
Hamilton,U.S. Senate,,"Andrew ""Andy"" Horning",Libertarian,8580
Hamilton,U.S. Senate,,Richard E Mourdock,Republican,72587
Hamilton,U.S. Senate,,Amy J Willis,Independent,0
Hamilton,U.S. Senate,,James L Johnson Junior,Workers Peace And Lo,0
Hamilton,Governor,,John R Gregg,Democratic,41762
Hamilton,Governor,,Rupert Boneham,Libertarian,5265
Hamilton,Governor,,Michael R Pence,Republican,88070
Hamilton,Governor,,Donnie Harold Harris,Independent,0
Hamilton,Attorney General,,Kay Fleming,Democratic,35320
Hamilton,Attorney General,,Greg Zoeller,Republican,96664
Hamilton,Superintendent of Public Instruction,,Glenda Ritz,Democratic,52777
Hamilton,Superintendent of Public Instruction,,Tony Bennett,Republican,80133
Hamilton,U.S. House,5,Scott Reske,Democratic,36216
Hamilton,U.S. House,5,Chard Reid,Libertarian,5767
Hamilton,U.S. House,5,Susan Brooks,Republican,91107
Hamilton,State Senator,20,"Howard ""Luke"" Kenley",Republican,50040
Hamilton,State Senator,30,Edward Timothy Delaney,Democratic,7109
Hamilton,State Senator,30,F C Peterson,Libertarian,515
Hamilton,State Senator,30,Scott M Schneider,Republican,13000
Hamilton,State House,24,Steven J Braun,Republican,14847
Hamilton,State House,29,Kathy Kreag Richardson,Republican,23327
Hamilton,State House,32,P Eric Turner,Republican,9507
Hamilton,State House,37,Todd Michael Huston,Republican,23735
Hamilton,State House,39,Gerald R Jerry Torr,Republican,26432
Hamilton,State House,39,John Strinka,Socialist,2862
Hamilton,State House,88,Brandon Perry,Democratic,1641
Hamilton,State House,88,Brian C Bosma,Republican,5189
Hamilton,Judge of the Superior Court,"Hamilton County, No. 1",Steven R Nation,Republican,103661
Hamilton,Judge of the Superior Court,"Hamilton County, No. 6",Gail Bardach,Republican,102081
Hancock,President,,Barack Obama,Democratic,9319
Hancock,President,,Gary Johnson,Libertarian,707
Hancock,President,,Mitt Romney,Republican,22796
Hancock,President,,"Virgil H Goode, Jr.",Constitution,10
Hancock,President,,Dennis Knill,Democratic,0
Hancock,President,,Stephen Durham,Freedom Socialist,0
Hancock,President,,Christina Lopez,Freedom Socialist,0
Hancock,President,,Jill Stein,Green,11
Hancock,President,,Missionary-Tracey Elaine Blair,Independent,0
Hancock,President,,Paul Chehade,Independent,0
Hancock,President,,Richard Duncan,Independent,0
Hancock,President,,Tom Hoefling,Independent,0
Hancock,President,,Terry Dale Jones,Independent,0
Hancock,President,,Nelson Keyton,Independent,0
Hancock,President,,Jill Reed,Independent,0
Hancock,President,,"Michael A Simoneux, Jr.",Independent,0
Hancock,President,,Randall A Terry,Independent,0
Hancock,President,,"John A Dummett, Jr.",Republican,0
Hancock,President,,Stewart Alexander,Socialist,0
Hancock,U.S. Senate,,Joseph Donnelly,Democratic,11677
Hancock,U.S. Senate,,"Andrew ""Andy"" Horning",Libertarian,3061
Hancock,U.S. Senate,,Richard E Mourdock,Republican,17635
Hancock,U.S. Senate,,Amy J Willis,Independent,0
Hancock,U.S. Senate,,James L Johnson Junior,Workers Peace And Lo,0
Hancock,Governor,,John R Gregg,Democratic,10483
Hancock,Governor,,Rupert Boneham,Libertarian,1881
Hancock,Governor,,Michael R Pence,Republican,20331
Hancock,Governor,,Donnie Harold Harris,Independent,0
Hancock,Attorney General,,Kay Fleming,Democratic,8176
Hancock,Attorney General,,Greg Zoeller,Republican,23644
Hancock,Superintendent of Public Instruction,,Glenda Ritz,Democratic,13243
Hancock,Superintendent of Public Instruction,,Tony Bennett,Republican,18640
Hancock,U.S. House,6,Bradley T Bookout,Democratic,7800
Hancock,U.S. House,6,Rex Bell,Libertarian,1440
Hancock,U.S. House,6,Allen Lucas Messer,Republican,22722
Hancock,State Senator,28,Michael L Adkins,Democratic,8974
Hancock,State Senator,28,Michael R Crider,Republican,22836
Hancock,State House,53,Kim J Brand,Libertarian,3704
Hancock,State House,53,Robert W Cherry,Republican,12200
Hancock,State House,57,Donald Todd Day,Democratic,1149
Hancock,State House,57,Paul Bravard,Libertarian,220
Hancock,State House,57,Sean R Eberhart,Republican,3140
Hancock,State House,88,Brandon Perry,Democratic,3244
Hancock,State House,88,Brian C Bosma,Republican,6779
Hancock,Judge of the Circuit Court,Hancock (18Th Circuit),Richard D Culver,Republican,25862
Harrison,President,,Barack Obama,Democratic,6607
Harrison,President,,Gary Johnson,Libertarian,417
Harrison,President,,Mitt Romney,Republican,10640
Harrison,President,,"Virgil H Goode, Jr.",Constitution,1
Harrison,President,,Dennis Knill,Democratic,0
Harrison,President,,Stephen Durham,Freedom Socialist,0
Harrison,President,,Christina Lopez,Freedom Socialist,0
Harrison,President,,Jill Stein,Green,6
Harrison,President,,Missionary-Tracey Elaine Blair,Independent,0
Harrison,President,,Paul Chehade,Independent,0
Harrison,President,,Richard Duncan,Independent,0
Harrison,President,,Tom Hoefling,Independent,0
Harrison,President,,Terry Dale Jones,Independent,0
Harrison,President,,Nelson Keyton,Independent,0
Harrison,President,,Jill Reed,Independent,0
Harrison,President,,"Michael A Simoneux, Jr.",Independent,0
Harrison,President,,Randall A Terry,Independent,0
Harrison,President,,"John A Dummett, Jr.",Republican,0
Harrison,President,,Stewart Alexander,Socialist,0
Harrison,U.S. Senate,,Joseph Donnelly,Democratic,7768
Harrison,U.S. Senate,,"Andrew ""Andy"" Horning",Libertarian,759
Harrison,U.S. Senate,,Richard E Mourdock,Republican,9005
Harrison,U.S. Senate,,Amy J Willis,Independent,0
Harrison,U.S. Senate,,James L Johnson Junior,Workers Peace And Lo,0
Harrison,Governor,,John R Gregg,Democratic,6964
Harrison,Governor,,Rupert Boneham,Libertarian,554
Harrison,Governor,,Michael R Pence,Republican,9997
Harrison,Governor,,Donnie Harold Harris,Independent,0
Harrison,Attorney General,,Kay Fleming,Democratic,6439
Harrison,Attorney General,,Greg Zoeller,Republican,10532
Harrison,Superintendent of Public Instruction,,Glenda Ritz,Democratic,7969
Harrison,Superintendent of Public Instruction,,Tony Bennett,Republican,8953
Harrison,U.S. House,9,Shelli Yoder,Democratic,8016
Harrison,U.S. House,9,Todd Young,Republican,9522
Harrison,State House,70,Terry L Miller,Democratic,7990
Harrison,State House,70,Rhonda Rhoads,Republican,8561
Harrison,State House,73,Sandra Blanton,Democratic,405
Harrison,State House,73,Steve Davisson,Republican,497
Hendricks,President,,Barack Obama,Democratic,21112
Hendricks,President,,Gary Johnson,Libertarian,1184
Hendricks,President,,Mitt Romney,Republican,44312
Hendricks,President,,"Virgil H Goode, Jr.",Constitution,14
Hendricks,President,,Dennis Knill,Democratic,0
Hendricks,President,,Stephen Durham,Freedom Socialist,0
Hendricks,President,,Christina Lopez,Freedom Socialist,0
Hendricks,President,,Jill Stein,Green,18
Hendricks,President,,Missionary-Tracey Elaine Blair,Independent,0
Hendricks,President,,Paul Chehade,Independent,0
Hendricks,President,,Richard Duncan,Independent,0
Hendricks,President,,Tom Hoefling,Independent,4
Hendricks,President,,Terry Dale Jones,Independent,0
Hendricks,President,,Nelson Keyton,Independent,0
Hendricks,President,,Jill Reed,Independent,0
Hendricks,President,,"Michael A Simoneux, Jr.",Independent,0
Hendricks,President,,Randall A Terry,Independent,0
Hendricks,President,,"John A Dummett, Jr.",Republican,0
Hendricks,President,,Stewart Alexander,Socialist,0
Hendricks,U.S. Senate,,Joseph Donnelly,Democratic,25208
Hendricks,U.S. Senate,,"Andrew ""Andy"" Horning",Libertarian,4379
Hendricks,U.S. Senate,,Richard E Mourdock,Republican,35541
Hendricks,U.S. Senate,,Amy J Willis,Independent,0
Hendricks,U.S. Senate,,James L Johnson Junior,Workers Peace And Lo,0
Hendricks,Governor,,John R Gregg,Democratic,22125
Hendricks,Governor,,Rupert Boneham,Libertarian,3257
Hendricks,Governor,,Michael R Pence,Republican,40245
Hendricks,Governor,,Donnie Harold Harris,Independent,0
Hendricks,Attorney General,,Kay Fleming,Democratic,18073
Hendricks,Attorney General,,Greg Zoeller,Republican,46067
Hendricks,Superintendent of Public Instruction,,Glenda Ritz,Democratic,27249
Hendricks,Superintendent of Public Instruction,,Tony Bennett,Republican,37339
Hendricks,U.S. House,4,Tara E Nelson,Democratic,18023
Hendricks,U.S. House,4,Benjamin J Gehlhausen,Libertarian,2018
Hendricks,U.S. House,4,Theodore E Rokita,Republican,44723
Hendricks,State Senator,24,Charles A Bender,Democratic,15586
Hendricks,State Senator,24,Pete Miller,Republican,33971
Hendricks,State Senator,35,Mark R Waterfill,Democratic,4766
Hendricks,State Senator,35,R Michael Young,Republican,8731
Hendricks,State House,28,"James ""Jim"" Rainwater",Libertarian,3552
Hendricks,State House,28,Jeffrey A Thompson,Republican,21424
Hendricks,State House,40,John E Follis Ii,Democratic,9771
Hendricks,State House,40,Gregory E Steuerwald,Republican,18042
Hendricks,State House,91,Michael J Blinn,Democratic,2392
Hendricks,State House,91,Robert W Behning,Republican,5128
Hendricks,Judge of the Superior Court,"Hendricks County, No. 1",Robert W Freese,Republican,49657
Hendricks,Judge of the Superior Court,"Hendricks County, No. 3",Karen M Love,Republican,50316
Hendricks,Judge of the Superior Court,"Hendricks County, No. 4",Mark A Smith,Republican,49551
Hendricks,Judge of the Superior Court,"Hendricks County, No. 5",Stephenie Lemay-Luken,Republican,49764
Henry,President,,Barack Obama,Democratic,7613
Henry,President,,Gary Johnson,Libertarian,547
Henry,President,,Mitt Romney,Republican,10838
Henry,President,,"Virgil H Goode, Jr.",Constitution,5
Henry,President,,Dennis Knill,Democratic,0
Henry,President,,Stephen Durham,Freedom Socialist,0
Henry,President,,Christina Lopez,Freedom Socialist,0
Henry,President,,Jill Stein,Green,4
Henry,President,,Missionary-Tracey Elaine Blair,Independent,0
Henry,President,,Paul Chehade,Independent,0
Henry,President,,Richard Duncan,Independent,0
Henry,President,,Tom Hoefling,Independent,0
Henry,President,,Terry Dale Jones,Independent,0
Henry,President,,Nelson Keyton,Independent,0
Henry,President,,Jill Reed,Independent,0
Henry,President,,"Michael A Simoneux, Jr.",Independent,0
