candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Connie Lawson,Secretary of State,,R,Hendricks,CLAY 1,324,103,0,427
Jim Harper,Secretary of State,,D,Hendricks,CLAY 1,55,23,0,78
Mark W. Rutherford,Secretary of State,,L,Hendricks,CLAY 1,2,1,0,3
Write in,Secretary of State,,,Hendricks,CLAY 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,CLAY 1,301,96,0,397
Joselyn Whitticker,Auditor of State,,D,Hendricks,CLAY 1,65,25,0,90
John Schick,Auditor of State,,L,Hendricks,CLAY 1,10,2,0,12
Kelly Mitchell,Treasurer of State,,R,Hendricks,CLAY 1,312,100,0,412
John C. Aguilera,Treasurer of State,,D,Hendricks,CLAY 1,63,24,0,87
Jim Baird,U.S. House,4,R,Hendricks,CLAY 1,308,100,0,408
Tobi Beck,U.S. House,4,D,Hendricks,CLAY 1,69,27,0,96
Write in,U.S. House,4,,Hendricks,CLAY 1,0,0,0,0
Jeffrey A Thompson,State Representative,28,R,Hendricks,CLAY 1,318,99,0,417
Harlan Vondersaar,State Representative,28,D,Hendricks,CLAY 1,62,27,0,89
,Registered Voters,,,Hendricks,CLAY 2,,,,628
,Ballots Cast,,,Hendricks,CLAY 2,,,,272
Mike Braun,U.S. Senate,,R,Hendricks,CLAY 2,195,47,0,242
Joe Donnelly,U.S. Senate,,D,Hendricks,CLAY 2,63,15,0,78
Lucy M Brenton,U.S. Senate,,L,Hendricks,CLAY 2,10,1,0,11
Write in,U.S. Senate,,,Hendricks,CLAY 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,CLAY 2,207,48,0,255
Jim Harper,Secretary of State,,D,Hendricks,CLAY 2,55,13,0,68
Mark W. Rutherford,Secretary of State,,L,Hendricks,CLAY 2,6,3,0,9
Write in,Secretary of State,,,Hendricks,CLAY 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,CLAY 2,195,48,0,243
Joselyn Whitticker,Auditor of State,,D,Hendricks,CLAY 2,60,14,0,74
John Schick,Auditor of State,,L,Hendricks,CLAY 2,9,1,0,10
Kelly Mitchell,Treasurer of State,,R,Hendricks,CLAY 2,207,48,0,255
John C. Aguilera,Treasurer of State,,D,Hendricks,CLAY 2,57,15,0,72
Jim Baird,U.S. House,4,R,Hendricks,CLAY 2,204,48,0,252
Tobi Beck,U.S. House,4,D,Hendricks,CLAY 2,59,15,0,74
Write in,U.S. House,4,,Hendricks,CLAY 2,0,0,0,0
Jeffrey A Thompson,State Representative,28,R,Hendricks,CLAY 2,202,48,0,250
Harlan Vondersaar,State Representative,28,D,Hendricks,CLAY 2,62,14,0,76
,Registered Voters,,,Hendricks,EEL RIVER 1,,,,299
,Ballots Cast,,,Hendricks,EEL RIVER 1,,,,154
Mike Braun,U.S. Senate,,R,Hendricks,EEL RIVER 1,114,13,0,127
Joe Donnelly,U.S. Senate,,D,Hendricks,EEL RIVER 1,30,7,0,37
Lucy M Brenton,U.S. Senate,,L,Hendricks,EEL RIVER 1,5,0,0,5
Write in,U.S. Senate,,,Hendricks,EEL RIVER 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,EEL RIVER 1,127,14,0,141
Jim Harper,Secretary of State,,D,Hendricks,EEL RIVER 1,16,6,0,22
Mark W. Rutherford,Secretary of State,,L,Hendricks,EEL RIVER 1,4,0,0,4
Write in,Secretary of State,,,Hendricks,EEL RIVER 1,1,0,0,1
Tera Klutz,Auditor of State,,R,Hendricks,EEL RIVER 1,125,13,0,138
Joselyn Whitticker,Auditor of State,,D,Hendricks,EEL RIVER 1,18,7,0,25
John Schick,Auditor of State,,L,Hendricks,EEL RIVER 1,7,0,0,7
Kelly Mitchell,Treasurer of State,,R,Hendricks,EEL RIVER 1,131,13,0,144
John C. Aguilera,Treasurer of State,,D,Hendricks,EEL RIVER 1,18,7,0,25
Jim Baird,U.S. House,4,R,Hendricks,EEL RIVER 1,129,13,0,142
Tobi Beck,U.S. House,4,D,Hendricks,EEL RIVER 1,21,7,0,28
Write in,U.S. House,4,,Hendricks,EEL RIVER 1,0,0,0,0
Jeffrey A Thompson,State Representative,28,R,Hendricks,EEL RIVER 1,129,15,0,144
Harlan Vondersaar,State Representative,28,D,Hendricks,EEL RIVER 1,20,5,0,25
,Registered Voters,,,Hendricks,EEL RIVER 2,,,,855
,Ballots Cast,,,Hendricks,EEL RIVER 2,,,,429
Mike Braun,U.S. Senate,,R,Hendricks,EEL RIVER 2,343,102,0,445
Joe Donnelly,U.S. Senate,,D,Hendricks,EEL RIVER 2,73,26,0,99
Lucy M Brenton,U.S. Senate,,L,Hendricks,EEL RIVER 2,8,4,0,12
Write in,U.S. Senate,,,Hendricks,EEL RIVER 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,EEL RIVER 2,373,107,0,480
Jim Harper,Secretary of State,,D,Hendricks,EEL RIVER 2,44,21,0,65
Mark W. Rutherford,Secretary of State,,L,Hendricks,EEL RIVER 2,5,3,0,8
Write in,Secretary of State,,,Hendricks,EEL RIVER 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,EEL RIVER 2,356,101,0,457
Joselyn Whitticker,Auditor of State,,D,Hendricks,EEL RIVER 2,57,25,0,82
John Schick,Auditor of State,,L,Hendricks,EEL RIVER 2,6,4,0,10
Kelly Mitchell,Treasurer of State,,R,Hendricks,EEL RIVER 2,364,107,0,471
John C. Aguilera,Treasurer of State,,D,Hendricks,EEL RIVER 2,54,23,0,77
Jim Baird,U.S. House,4,R,Hendricks,EEL RIVER 2,366,106,0,472
Tobi Beck,U.S. House,4,D,Hendricks,EEL RIVER 2,54,25,0,79
Write in,U.S. House,4,,Hendricks,EEL RIVER 2,0,0,0,0
Jeffrey A Thompson,State Representative,28,R,Hendricks,EEL RIVER 2,362,104,0,466
Harlan Vondersaar,State Representative,28,D,Hendricks,EEL RIVER 2,55,28,0,83
,Registered Voters,,,Hendricks,FRANKLIN 1,,,,880
,Ballots Cast,,,Hendricks,FRANKLIN 1,,,,408
Mike Braun,U.S. Senate,,R,Hendricks,FRANKLIN 1,321,69,0,390
Joe Donnelly,U.S. Senate,,D,Hendricks,FRANKLIN 1,68,21,0,89
Lucy M Brenton,U.S. Senate,,L,Hendricks,FRANKLIN 1,15,3,0,18
Write in,U.S. Senate,,,Hendricks,FRANKLIN 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,FRANKLIN 1,340,79,0,419
Jim Harper,Secretary of State,,D,Hendricks,FRANKLIN 1,48,14,0,62
Mark W. Rutherford,Secretary of State,,L,Hendricks,FRANKLIN 1,12,0,0,12
Write in,Secretary of State,,,Hendricks,FRANKLIN 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,FRANKLIN 1,332,73,0,405
Joselyn Whitticker,Auditor of State,,D,Hendricks,FRANKLIN 1,54,17,0,71
John Schick,Auditor of State,,L,Hendricks,FRANKLIN 1,12,0,0,12
Kelly Mitchell,Treasurer of State,,R,Hendricks,FRANKLIN 1,338,79,0,417
John C. Aguilera,Treasurer of State,,D,Hendricks,FRANKLIN 1,59,12,0,71
Jim Baird,U.S. House,4,R,Hendricks,FRANKLIN 1,334,77,0,411
Tobi Beck,U.S. House,4,D,Hendricks,FRANKLIN 1,61,16,0,77
Write in,U.S. House,4,,Hendricks,FRANKLIN 1,0,0,0,0
Jeffrey A Thompson,State Representative,28,R,Hendricks,FRANKLIN 1,340,71,0,411
Harlan Vondersaar,State Representative,28,D,Hendricks,FRANKLIN 1,57,19,0,76
,Registered Voters,,,Hendricks,GUILFORD 1,,,,649
,Ballots Cast,,,Hendricks,GUILFORD 1,,,,208
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 1,128,95,0,223
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 1,69,49,0,118
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 1,8,7,0,15
Write in,U.S. Senate,,,Hendricks,GUILFORD 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 1,146,101,0,247
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 1,55,42,0,97
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 1,6,8,0,14
Write in,Secretary of State,,,Hendricks,GUILFORD 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 1,141,99,0,240
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 1,57,44,0,101
John Schick,Auditor of State,,L,Hendricks,GUILFORD 1,8,7,0,15
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 1,149,104,0,253
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 1,54,45,0,99
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 1,131,101,0,232
Tobi Beck,U.S. House,4,D,Hendricks,GUILFORD 1,75,47,0,122
Write in,U.S. House,4,,Hendricks,GUILFORD 1,0,0,0,0
Gregory E Steuerwald,State Representative,40,R,Hendricks,GUILFORD 1,137,103,0,240
MeChelle Callen ,State Representative,40,D,Hendricks,GUILFORD 1,68,46,0,114
,Registered Voters,,,Hendricks,GUILFORD 2,,,,466
,Ballots Cast,,,Hendricks,GUILFORD 2,,,,142
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 2,84,29,0,113
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 2,46,23,0,69
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 2,11,4,0,15
Write in,U.S. Senate,,,Hendricks,GUILFORD 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 2,90,30,0,120
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 2,39,24,0,63
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 2,10,2,0,12
Write in,Secretary of State,,,Hendricks,GUILFORD 2,1,0,0,1
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 2,87,30,0,117
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 2,40,21,0,61
John Schick,Auditor of State,,L,Hendricks,GUILFORD 2,11,4,0,15
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 2,92,31,0,123
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 2,44,23,0,67
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 2,86,30,0,116
Tobi Beck,U.S. House,4,D,Hendricks,GUILFORD 2,53,25,0,78
Write in,U.S. House,4,,Hendricks,GUILFORD 2,0,0,0,0
Robert W Behning,State Representative,91,R,Hendricks,GUILFORD 2,84,29,0,113
Kevin Leineweber,State Representative,91,D,Hendricks,GUILFORD 2,55,27,0,82
,Registered Voters,,,Hendricks,GUILFORD 3,,,,693
,Ballots Cast,,,Hendricks,GUILFORD 3,,,,220
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 3,131,51,0,182
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 3,73,34,0,107
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 3,14,2,0,16
Write in,U.S. Senate,,,Hendricks,GUILFORD 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 3,155,56,0,211
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 3,55,32,0,87
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 3,9,0,0,9
Write in,Secretary of State,,,Hendricks,GUILFORD 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 3,149,54,0,203
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 3,59,33,0,92
John Schick,Auditor of State,,L,Hendricks,GUILFORD 3,9,0,0,9
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 3,154,58,0,212
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 3,61,29,0,90
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 3,145,52,0,197
Tobi Beck,U.S. House,4,D,Hendricks,GUILFORD 3,72,34,0,106
Write in,U.S. House,4,,Hendricks,GUILFORD 3,1,0,0,1
Robert W Behning,State Representative,91,R,Hendricks,GUILFORD 3,144,49,0,193
Kevin Leineweber,State Representative,91,D,Hendricks,GUILFORD 3,74,38,0,112
,Registered Voters,,,Hendricks,GUILFORD 4,,,,623
,Ballots Cast,,,Hendricks,GUILFORD 4,,,,203
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 4,110,46,0,156
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 4,82,57,0,139
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 4,10,7,0,17
Write in,U.S. Senate,,,Hendricks,GUILFORD 4,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 4,128,60,0,188
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 4,66,51,0,117
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 4,7,1,0,8
Write in,Secretary of State,,,Hendricks,GUILFORD 4,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 4,120,54,0,174
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 4,69,52,0,121
John Schick,Auditor of State,,L,Hendricks,GUILFORD 4,9,3,0,12
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 4,125,53,0,178
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 4,73,55,0,128
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 4,122,52,0,174
Tobi Beck,U.S. House,4,D,Hendricks,GUILFORD 4,76,58,0,134
Write in,U.S. House,4,,Hendricks,GUILFORD 4,0,0,0,0
Robert W Behning,State Representative,91,R,Hendricks,GUILFORD 4,120,52,0,172
Kevin Leineweber,State Representative,91,D,Hendricks,GUILFORD 4,79,58,0,137
,Registered Voters,,,Hendricks,GUILFORD 5,,,,893
,Ballots Cast,,,Hendricks,GUILFORD 5,,,,301
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 5,198,133,0,331
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 5,83,102,0,185
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 5,18,12,0,30
Write in,U.S. Senate,,,Hendricks,GUILFORD 5,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 5,229,155,0,384
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 5,62,84,0,146
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 5,8,6,0,14
Write in,Secretary of State,,,Hendricks,GUILFORD 5,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 5,215,143,0,358
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 5,71,91,0,162
John Schick,Auditor of State,,L,Hendricks,GUILFORD 5,10,10,0,20
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 5,222,149,0,371
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 5,73,94,0,167
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 5,209,140,0,349
Tobi Beck,U.S. House,4,D,Hendricks,GUILFORD 5,90,101,0,191
Write in,U.S. House,4,,Hendricks,GUILFORD 5,0,0,0,0
Robert W Behning,State Representative,91,R,Hendricks,GUILFORD 5,203,132,0,335
Kevin Leineweber,State Representative,91,D,Hendricks,GUILFORD 5,93,111,0,204
,Registered Voters,,,Hendricks,GUILFORD 6,,,,905
,Ballots Cast,,,Hendricks,GUILFORD 6,,,,312
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 6,185,86,0,271
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 6,102,54,0,156
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 6,21,2,0,23
Write in,U.S. Senate,,,Hendricks,GUILFORD 6,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 6,211,94,0,305
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 6,81,46,0,127
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 6,12,0,0,12
Write in,Secretary of State,,,Hendricks,GUILFORD 6,3,0,0,3
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 6,197,88,0,285
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 6,86,50,0,136
John Schick,Auditor of State,,L,Hendricks,GUILFORD 6,19,2,0,21
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 6,215,88,0,303
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 6,87,52,0,139
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 6,197,88,0,285
Tobi Beck,U.S. House,4,D,Hendricks,GUILFORD 6,107,52,0,159
Write in,U.S. House,4,,Hendricks,GUILFORD 6,0,0,0,0
Robert W Behning,State Representative,91,R,Hendricks,GUILFORD 6,194,85,0,279
Kevin Leineweber,State Representative,91,D,Hendricks,GUILFORD 6,108,57,0,165
,Registered Voters,,,Hendricks,GUILFORD 7,,,,900
,Ballots Cast,,,Hendricks,GUILFORD 7,,,,287
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 7,171,189,0,360
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 7,98,124,0,222
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 7,14,6,0,20
Write in,U.S. Senate,,,Hendricks,GUILFORD 7,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 7,199,225,0,424
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 7,74,89,0,163
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 7,9,4,0,13
Write in,Secretary of State,,,Hendricks,GUILFORD 7,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 7,192,214,0,406
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 7,76,99,0,175
John Schick,Auditor of State,,L,Hendricks,GUILFORD 7,6,3,0,9
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 7,198,217,0,415
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 7,77,99,0,176
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 7,188,206,0,394
Tobi Beck,U.S. House,4,D,Hendricks,GUILFORD 7,86,112,0,198
Write in,U.S. House,4,,Hendricks,GUILFORD 7,0,0,0,0
Robert W Behning,State Representative,91,R,Hendricks,GUILFORD 7,178,205,0,383
Kevin Leineweber,State Representative,91,D,Hendricks,GUILFORD 7,99,113,0,212
,Registered Voters,,,Hendricks,GUILFORD 8,,,,555
,Ballots Cast,,,Hendricks,GUILFORD 8,,,,286
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 8,196,54,0,250
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 8,77,26,0,103
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 8,11,1,0,12
Write in,U.S. Senate,,,Hendricks,GUILFORD 8,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 8,219,57,0,276
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 8,51,22,0,73
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 8,11,2,0,13
Write in,Secretary of State,,,Hendricks,GUILFORD 8,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 8,210,55,0,265
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 8,58,21,0,79
John Schick,Auditor of State,,L,Hendricks,GUILFORD 8,11,4,0,15
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 8,225,56,0,281
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 8,52,24,0,76
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 8,213,52,0,265
Tobi Beck,U.S. House,4,D,Hendricks,GUILFORD 8,64,26,0,90
Write in,U.S. House,4,,Hendricks,GUILFORD 8,0,1,0,1
Robert W Behning,State Representative,91,R,Hendricks,GUILFORD 8,201,51,0,252
Kevin Leineweber,State Representative,91,D,Hendricks,GUILFORD 8,78,29,0,107
,Registered Voters,,,Hendricks,GUILFORD 9,,,,1059
,Ballots Cast,,,Hendricks,GUILFORD 9,,,,377
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 9,273,171,0,444
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 9,90,80,0,170
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 9,12,8,0,20
Write in,U.S. Senate,,,Hendricks,GUILFORD 9,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 9,294,195,0,489
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 9,65,60,0,125
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 9,12,3,0,15
Write in,Secretary of State,,,Hendricks,GUILFORD 9,2,0,0,2
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 9,280,188,0,468
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 9,80,64,0,144
John Schick,Auditor of State,,L,Hendricks,GUILFORD 9,10,3,0,13
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 9,292,194,0,486
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 9,73,63,0,136
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 9,283,184,0,467
Tobi Beck,U.S. House,4,D,Hendricks,GUILFORD 9,86,74,0,160
Write in,U.S. House,4,,Hendricks,GUILFORD 9,0,0,0,0
Robert W Behning,State Representative,91,R,Hendricks,GUILFORD 9,266,184,0,450
Kevin Leineweber,State Representative,91,D,Hendricks,GUILFORD 9,104,73,0,177
,Registered Voters,,,Hendricks,GUILFORD 10,,,,784
,Ballots Cast,,,Hendricks,GUILFORD 10,,,,266
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 10,147,86,0,233
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 10,101,71,0,172
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 10,15,4,0,19
Write in,U.S. Senate,,,Hendricks,GUILFORD 10,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 10,181,101,0,282
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 10,68,58,0,126
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 10,14,3,0,17
Write in,Secretary of State,,,Hendricks,GUILFORD 10,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 10,173,95,0,268
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 10,74,62,0,136
John Schick,Auditor of State,,L,Hendricks,GUILFORD 10,15,3,0,18
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 10,182,100,0,282
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 10,82,58,0,140
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 10,168,92,0,260
Tobi Beck,U.S. House,4,D,Hendricks,GUILFORD 10,97,67,0,164
Write in,U.S. House,4,,Hendricks,GUILFORD 10,0,0,0,0
Robert W Behning,State Representative,91,R,Hendricks,GUILFORD 10,170,95,0,265
Kevin Leineweber,State Representative,91,D,Hendricks,GUILFORD 10,95,65,0,160
,Registered Voters,,,Hendricks,GUILFORD 11,,,,625
,Ballots Cast,,,Hendricks,GUILFORD 11,,,,195
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 11,116,56,0,172
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 11,67,30,0,97
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 11,9,2,0,11
Write in,U.S. Senate,,,Hendricks,GUILFORD 11,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 11,129,60,0,189
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 11,53,28,0,81
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 11,10,0,0,10
Write in,Secretary of State,,,Hendricks,GUILFORD 11,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 11,130,59,0,189
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 11,51,29,0,80
John Schick,Auditor of State,,L,Hendricks,GUILFORD 11,8,0,0,8
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 11,131,57,0,188
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 11,56,29,0,85
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 11,124,58,0,182
Tobi Beck,U.S. House,4,D,Hendricks,GUILFORD 11,64,30,0,94
Write in,U.S. House,4,,Hendricks,GUILFORD 11,0,0,0,0
Robert W Behning,State Representative,91,R,Hendricks,GUILFORD 11,124,55,0,179
Kevin Leineweber,State Representative,91,D,Hendricks,GUILFORD 11,67,32,0,99
,Registered Voters,,,Hendricks,GUILFORD 12,,,,863
,Ballots Cast,,,Hendricks,GUILFORD 12,,,,400
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 12,280,113,0,393
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 12,105,64,0,169
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 12,13,4,0,17
Write in,U.S. Senate,,,Hendricks,GUILFORD 12,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 12,307,122,0,429
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 12,80,55,0,135
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 12,6,2,0,8
Write in,Secretary of State,,,Hendricks,GUILFORD 12,0,0,0,0
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 12,292,116,0,408
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 12,93,60,0,153
John Schick,Auditor of State,,L,Hendricks,GUILFORD 12,7,2,0,9
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 12,308,117,0,425
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 12,83,60,0,143
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 12,294,118,0,412
Tobi Beck,U.S. House,4,D,Hendricks,GUILFORD 12,97,63,0,160
Write in,U.S. House,4,,Hendricks,GUILFORD 12,0,0,0,0
Robert W Behning,State Representative,91,R,Hendricks,GUILFORD 12,281,116,0,397
Kevin Leineweber,State Representative,91,D,Hendricks,GUILFORD 12,113,64,0,177
,Registered Voters,,,Hendricks,GUILFORD 13,,,,578
,Ballots Cast,,,Hendricks,GUILFORD 13,,,,225
Mike Braun,U.S. Senate,,R,Hendricks,GUILFORD 13,128,45,0,173
Joe Donnelly,U.S. Senate,,D,Hendricks,GUILFORD 13,86,51,0,137
Lucy M Brenton,U.S. Senate,,L,Hendricks,GUILFORD 13,11,2,0,13
Write in,U.S. Senate,,,Hendricks,GUILFORD 13,0,0,0,0
Connie Lawson,Secretary of State,,R,Hendricks,GUILFORD 13,150,58,0,208
Jim Harper,Secretary of State,,D,Hendricks,GUILFORD 13,69,36,0,105
Mark W. Rutherford,Secretary of State,,L,Hendricks,GUILFORD 13,6,2,0,8
Write in,Secretary of State,,,Hendricks,GUILFORD 13,0,2,0,2
Tera Klutz,Auditor of State,,R,Hendricks,GUILFORD 13,141,51,0,192
Joselyn Whitticker,Auditor of State,,D,Hendricks,GUILFORD 13,68,39,0,107
John Schick,Auditor of State,,L,Hendricks,GUILFORD 13,12,2,0,14
Kelly Mitchell,Treasurer of State,,R,Hendricks,GUILFORD 13,152,54,0,206
John C. Aguilera,Treasurer of State,,D,Hendricks,GUILFORD 13,69,40,0,109
Jim Baird,U.S. House,4,R,Hendricks,GUILFORD 13,140,50,0,190
