candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
No Candidate Filed,State Senate,48,D,Warrick,Greer 1,,,,
Ron Bacon ,State Representative,75,R,Warrick,Greer 1,252,25,0,277
John Hurley ,State Representative,75,D,Warrick,Greer 1,127,14,0,141
,Registered Voters,,,Warrick,Greer 2,,,,542
,Ballots Cast,,,Warrick,Greer 2,,,,285
Mike Braun,U.S. Senate,,R,Warrick,Greer 2,191,22,0,213
Joe Donnelly,U.S. Senate,,D,Warrick,Greer 2,77,12,0,89
Lucy M Brenton,U.S. Senate,,L,Warrick,Greer 2,11,0,0,11
Write in,U.S. Senate,,,Warrick,Greer 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Greer 2,200,23,0,223
Jim Harper,Secretary of State,,D,Warrick,Greer 2,61,11,0,72
Mark W. Rutherford,Secretary of State,,L,Warrick,Greer 2,10,0,0,10
Write in,Secretary of State,,,Warrick,Greer 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Greer 2,194,23,0,217
Joselyn Whitticker,Auditor of State,,D,Warrick,Greer 2,60,9,0,69
John Schick,Auditor of State,,L,Warrick,Greer 2,14,1,0,15
Kelly Mitchell,Treasurer of State,,R,Warrick,Greer 2,203,22,0,225
John C. Aguilera,Treasurer of State,,D,Warrick,Greer 2,66,11,0,77
Larry D Bucshon,U.S. House,8,R,Warrick,Greer 2,215,21,0,236
William Tanoos,U.S. House,8,D,Warrick,Greer 2,65,12,0,77
Write in,U.S. House,8,,Warrick,Greer 2,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Greer 2,,,,
No Candidate Filed,State Senate,48,D,Warrick,Greer 2,,,,
Ron Bacon ,State Representative,75,R,Warrick,Greer 2,209,23,0,232
John Hurley ,State Representative,75,D,Warrick,Greer 2,66,10,0,76
,Registered Voters,,,Warrick,Hart 1,,,,1022
,Ballots Cast,,,Warrick,Hart 1,,,,553
Mike Braun,U.S. Senate,,R,Warrick,Hart 1,273,36,0,309
Joe Donnelly,U.S. Senate,,D,Warrick,Hart 1,238,44,0,282
Lucy M Brenton,U.S. Senate,,L,Warrick,Hart 1,27,2,0,29
Write in,U.S. Senate,,,Warrick,Hart 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Hart 1,286,37,0,323
Jim Harper,Secretary of State,,D,Warrick,Hart 1,214,41,0,255
Mark W. Rutherford,Secretary of State,,L,Warrick,Hart 1,22,1,0,23
Write in,Secretary of State,,,Warrick,Hart 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Hart 1,282,37,0,319
Joselyn Whitticker,Auditor of State,,D,Warrick,Hart 1,214,42,0,256
John Schick,Auditor of State,,L,Warrick,Hart 1,20,0,0,20
Kelly Mitchell,Treasurer of State,,R,Warrick,Hart 1,324,37,0,361
John C. Aguilera,Treasurer of State,,D,Warrick,Hart 1,199,43,0,242
Larry D Bucshon,U.S. House,8,R,Warrick,Hart 1,315,41,0,356
William Tanoos,U.S. House,8,D,Warrick,Hart 1,209,41,0,250
Write in,U.S. House,8,,Warrick,Hart 1,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Hart 1,402,51,0,453
No Candidate Filed,State Senate,48,D,Warrick,Hart 1,0,0,0,0
Ron Bacon ,State Representative,75,R,Warrick,Hart 1,,,,
John Hurley ,State Representative,75,D,Warrick,Hart 1,,,,
,Registered Voters,,,Warrick,Hart 2,,,,85
,Ballots Cast,,,Warrick,Hart 2,,,,33
Mike Braun,U.S. Senate,,R,Warrick,Hart 2,15,6,0,21
Joe Donnelly,U.S. Senate,,D,Warrick,Hart 2,15,6,0,21
Lucy M Brenton,U.S. Senate,,L,Warrick,Hart 2,0,0,0,0
Write in,U.S. Senate,,,Warrick,Hart 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Hart 2,16,6,0,22
Jim Harper,Secretary of State,,D,Warrick,Hart 2,14,6,0,20
Mark W. Rutherford,Secretary of State,,L,Warrick,Hart 2,1,0,0,1
Write in,Secretary of State,,,Warrick,Hart 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Hart 2,17,6,0,23
Joselyn Whitticker,Auditor of State,,D,Warrick,Hart 2,14,6,0,20
John Schick,Auditor of State,,L,Warrick,Hart 2,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Warrick,Hart 2,16,6,0,22
John C. Aguilera,Treasurer of State,,D,Warrick,Hart 2,15,6,0,21
Larry D Bucshon,U.S. House,8,R,Warrick,Hart 2,19,6,0,25
William Tanoos,U.S. House,8,D,Warrick,Hart 2,13,6,0,19
Write in,U.S. House,8,,Warrick,Hart 2,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Hart 2,21,7,0,28
No Candidate Filed,State Senate,48,D,Warrick,Hart 2,0,0,0,0
Ron Bacon ,State Representative,75,R,Warrick,Hart 2,,,,
John Hurley ,State Representative,75,D,Warrick,Hart 2,,,,
,Registered Voters,,,Warrick,Lane,,,,171
,Ballots Cast,,,Warrick,Lane,,,,89
Mike Braun,U.S. Senate,,R,Warrick,Lane,52,11,0,63
Joe Donnelly,U.S. Senate,,D,Warrick,Lane,33,3,0,36
Lucy M Brenton,U.S. Senate,,L,Warrick,Lane,2,0,0,2
Write in,U.S. Senate,,,Warrick,Lane,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Lane,59,11,0,70
Jim Harper,Secretary of State,,D,Warrick,Lane,28,3,0,31
Mark W. Rutherford,Secretary of State,,L,Warrick,Lane,0,0,0,0
Write in,Secretary of State,,,Warrick,Lane,1,0,0,1
Tera Klutz,Auditor of State,,R,Warrick,Lane,59,11,0,70
Joselyn Whitticker,Auditor of State,,D,Warrick,Lane,28,3,0,31
John Schick,Auditor of State,,L,Warrick,Lane,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Warrick,Lane,58,12,0,70
John C. Aguilera,Treasurer of State,,D,Warrick,Lane,28,2,0,30
Larry D Bucshon,U.S. House,8,R,Warrick,Lane,61,11,0,72
William Tanoos,U.S. House,8,D,Warrick,Lane,28,3,0,31
Write in,U.S. House,8,,Warrick,Lane,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Lane,63,12,0,75
No Candidate Filed,State Senate,48,D,Warrick,Lane,0,0,0,0
Ron Bacon ,State Representative,75,R,Warrick,Lane,,,,
John Hurley ,State Representative,75,D,Warrick,Lane,,,,
,Registered Voters,,,Warrick,Ohio 1,,,,1207
,Ballots Cast,,,Warrick,Ohio 1,,,,474
Mike Braun,U.S. Senate,,R,Warrick,Ohio 1,287,129,0,416
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 1,170,75,0,245
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 1,16,7,0,23
Write in,U.S. Senate,,,Warrick,Ohio 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 1,304,134,0,438
Jim Harper,Secretary of State,,D,Warrick,Ohio 1,147,70,0,217
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 1,15,5,0,20
Write in,Secretary of State,,,Warrick,Ohio 1,0,1,0,1
Tera Klutz,Auditor of State,,R,Warrick,Ohio 1,295,135,0,430
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 1,145,67,0,212
John Schick,Auditor of State,,L,Warrick,Ohio 1,20,6,0,26
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 1,318,136,0,454
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 1,141,71,0,212
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 1,319,137,0,456
William Tanoos,U.S. House,8,D,Warrick,Ohio 1,154,73,0,227
Write in,U.S. House,8,,Warrick,Ohio 1,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 1,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 1,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 1,295,136,0,431
John Hurley ,State Representative,75,D,Warrick,Ohio 1,177,73,0,250
,Registered Voters,,,Warrick,Ohio 2,,,,982
,Ballots Cast,,,Warrick,Ohio 2,,,,396
Mike Braun,U.S. Senate,,R,Warrick,Ohio 2,262,83,0,345
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 2,119,86,0,205
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 2,11,3,0,14
Write in,U.S. Senate,,,Warrick,Ohio 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 2,262,89,0,351
Jim Harper,Secretary of State,,D,Warrick,Ohio 2,104,81,0,185
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 2,17,1,0,18
Write in,Secretary of State,,,Warrick,Ohio 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 2,263,88,0,351
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 2,104,80,0,184
John Schick,Auditor of State,,L,Warrick,Ohio 2,18,2,0,20
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 2,279,92,0,371
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 2,105,80,0,185
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 2,275,90,0,365
William Tanoos,U.S. House,8,D,Warrick,Ohio 2,115,80,0,195
Write in,U.S. House,8,,Warrick,Ohio 2,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 2,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 2,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 2,282,93,0,375
John Hurley ,State Representative,75,D,Warrick,Ohio 2,106,77,0,183
,Registered Voters,,,Warrick,Ohio 3,,,,573
,Ballots Cast,,,Warrick,Ohio 3,,,,269
Mike Braun,U.S. Senate,,R,Warrick,Ohio 3,146,32,0,178
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 3,106,35,0,141
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 3,11,0,0,11
Write in,U.S. Senate,,,Warrick,Ohio 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 3,164,31,0,195
Jim Harper,Secretary of State,,D,Warrick,Ohio 3,94,34,0,128
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 3,4,2,0,6
Write in,Secretary of State,,,Warrick,Ohio 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 3,159,32,0,191
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 3,95,33,0,128
John Schick,Auditor of State,,L,Warrick,Ohio 3,8,2,0,10
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 3,169,33,0,202
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 3,95,34,0,129
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 3,162,33,0,195
William Tanoos,U.S. House,8,D,Warrick,Ohio 3,101,34,0,135
Write in,U.S. House,8,,Warrick,Ohio 3,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 3,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 3,,,,
Holli Sullivan,State Representative,78,R,Warrick,Ohio 3,196,39,0,235
No Candidate Filed,State Representative,78,D,Warrick,Ohio 3,0,0,0,0
,Registered Voters,,,Warrick,Ohio 4,,,,421
,Ballots Cast,,,Warrick,Ohio 4,,,,184
Mike Braun,U.S. Senate,,R,Warrick,Ohio 4,84,16,0,100
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 4,96,34,0,130
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 4,2,0,0,2
Write in,U.S. Senate,,,Warrick,Ohio 4,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 4,88,16,0,104
Jim Harper,Secretary of State,,D,Warrick,Ohio 4,86,33,0,119
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 4,3,0,0,3
Write in,Secretary of State,,,Warrick,Ohio 4,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 4,89,18,0,107
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 4,86,31,0,117
John Schick,Auditor of State,,L,Warrick,Ohio 4,2,0,0,2
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 4,94,20,0,114
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 4,84,29,0,113
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 4,97,15,0,112
William Tanoos,U.S. House,8,D,Warrick,Ohio 4,84,34,0,118
Write in,U.S. House,8,,Warrick,Ohio 4,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 4,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 4,,,,
Holli Sullivan,State Representative,78,R,Warrick,Ohio 4,130,28,0,158
No Candidate Filed,State Representative,78,D,Warrick,Ohio 4,0,0,0,0
,Registered Voters,,,Warrick,Ohio 5,,,,900
,Ballots Cast,,,Warrick,Ohio 5,,,,346
Mike Braun,U.S. Senate,,R,Warrick,Ohio 5,162,36,0,198
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 5,165,39,0,204
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 5,14,2,0,16
Write in,U.S. Senate,,,Warrick,Ohio 5,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 5,174,36,0,210
Jim Harper,Secretary of State,,D,Warrick,Ohio 5,155,40,0,195
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 5,9,0,0,9
Write in,Secretary of State,,,Warrick,Ohio 5,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 5,171,36,0,207
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 5,155,38,0,193
John Schick,Auditor of State,,L,Warrick,Ohio 5,10,1,0,11
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 5,179,36,0,215
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 5,157,39,0,196
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 5,176,38,0,214
William Tanoos,U.S. House,8,D,Warrick,Ohio 5,163,39,0,202
Write in,U.S. House,8,,Warrick,Ohio 5,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 5,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 5,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 5,181,36,0,217
John Hurley ,State Representative,75,D,Warrick,Ohio 5,158,38,0,196
,Registered Voters,,,Warrick,Ohio 6,,,,340
,Ballots Cast,,,Warrick,Ohio 6,,,,142
Mike Braun,U.S. Senate,,R,Warrick,Ohio 6,77,36,0,113
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 6,57,10,0,67
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 6,4,1,0,5
Write in,U.S. Senate,,,Warrick,Ohio 6,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 6,88,36,0,124
Jim Harper,Secretary of State,,D,Warrick,Ohio 6,45,8,0,53
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 6,4,0,0,4
Write in,Secretary of State,,,Warrick,Ohio 6,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 6,91,34,0,125
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 6,45,9,0,54
John Schick,Auditor of State,,L,Warrick,Ohio 6,2,2,0,4
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 6,92,38,0,130
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 6,45,8,0,53
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 6,93,40,0,133
William Tanoos,U.S. House,8,D,Warrick,Ohio 6,43,7,0,50
Write in,U.S. House,8,,Warrick,Ohio 6,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 6,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 6,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 6,94,39,0,133
John Hurley ,State Representative,75,D,Warrick,Ohio 6,44,8,0,52
,Registered Voters,,,Warrick,Ohio 7,,,,745
,Ballots Cast,,,Warrick,Ohio 7,,,,274
Mike Braun,U.S. Senate,,R,Warrick,Ohio 7,146,40,0,186
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 7,110,27,0,137
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 7,13,0,0,13
Write in,U.S. Senate,,,Warrick,Ohio 7,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 7,146,40,0,186
Jim Harper,Secretary of State,,D,Warrick,Ohio 7,110,25,0,135
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 7,12,1,0,13
Write in,Secretary of State,,,Warrick,Ohio 7,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 7,147,40,0,187
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 7,109,25,0,134
John Schick,Auditor of State,,L,Warrick,Ohio 7,11,1,0,12
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 7,158,41,0,199
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 7,111,25,0,136
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 7,158,41,0,199
William Tanoos,U.S. House,8,D,Warrick,Ohio 7,109,24,0,133
Write in,U.S. House,8,,Warrick,Ohio 7,1,0,0,1
Mark Messmer,State Senate,48,R,Warrick,Ohio 7,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 7,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 7,160,39,0,199
John Hurley ,State Representative,75,D,Warrick,Ohio 7,110,27,0,137
,Registered Voters,,,Warrick,Ohio 8,,,,563
,Ballots Cast,,,Warrick,Ohio 8,,,,279
Mike Braun,U.S. Senate,,R,Warrick,Ohio 8,177,24,0,201
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 8,87,28,0,115
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 8,12,3,0,15
Write in,U.S. Senate,,,Warrick,Ohio 8,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 8,186,28,0,214
Jim Harper,Secretary of State,,D,Warrick,Ohio 8,81,24,0,105
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 8,8,1,0,9
Write in,Secretary of State,,,Warrick,Ohio 8,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 8,182,26,0,208
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 8,81,26,0,107
John Schick,Auditor of State,,L,Warrick,Ohio 8,9,0,0,9
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 8,197,29,0,226
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 8,78,24,0,102
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 8,199,26,0,225
William Tanoos,U.S. House,8,D,Warrick,Ohio 8,78,27,0,105
Write in,U.S. House,8,,Warrick,Ohio 8,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 8,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 8,,,,
Holli Sullivan,State Representative,78,R,Warrick,Ohio 8,222,33,0,255
No Candidate Filed,State Representative,78,D,Warrick,Ohio 8,0,0,0,0
,Registered Voters,,,Warrick,Ohio 9,,,,947
,Ballots Cast,,,Warrick,Ohio 9,,,,355
Mike Braun,U.S. Senate,,R,Warrick,Ohio 9,205,39,0,244
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 9,132,59,0,191
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 9,13,5,0,18
Write in,U.S. Senate,,,Warrick,Ohio 9,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 9,219,43,0,262
Jim Harper,Secretary of State,,D,Warrick,Ohio 9,113,59,0,172
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 9,15,1,0,16
Write in,Secretary of State,,,Warrick,Ohio 9,1,0,0,1
Tera Klutz,Auditor of State,,R,Warrick,Ohio 9,218,46,0,264
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 9,114,56,0,170
John Schick,Auditor of State,,L,Warrick,Ohio 9,12,1,0,13
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 9,230,46,0,276
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 9,116,57,0,173
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 9,224,43,0,267
William Tanoos,U.S. House,8,D,Warrick,Ohio 9,123,59,0,182
Write in,U.S. House,8,,Warrick,Ohio 9,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 9,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 9,,,,
Holli Sullivan,State Representative,78,R,Warrick,Ohio 9,274,58,0,332
No Candidate Filed,State Representative,78,D,Warrick,Ohio 9,0,0,0,0
,Registered Voters,,,Warrick,Ohio 10,,,,1198
,Ballots Cast,,,Warrick,Ohio 10,,,,437
Mike Braun,U.S. Senate,,R,Warrick,Ohio 10,264,78,0,342
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 10,169,100,0,269
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 10,1,1,0,2
Write in,U.S. Senate,,,Warrick,Ohio 10,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 10,271,83,0,354
Jim Harper,Secretary of State,,D,Warrick,Ohio 10,152,93,0,245
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 10,11,2,0,13
Write in,Secretary of State,,,Warrick,Ohio 10,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 10,267,78,0,345
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 10,154,97,0,251
John Schick,Auditor of State,,L,Warrick,Ohio 10,10,4,0,14
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 10,277,83,0,360
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 10,153,95,0,248
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 10,275,85,0,360
William Tanoos,U.S. House,8,D,Warrick,Ohio 10,161,92,0,253
Write in,U.S. House,8,,Warrick,Ohio 10,0,1,0,1
Mark Messmer,State Senate,48,R,Warrick,Ohio 10,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 10,,,,
Holli Sullivan,State Representative,78,R,Warrick,Ohio 10,338,101,0,439
No Candidate Filed,State Representative,78,D,Warrick,Ohio 10,0,0,0,0
,Registered Voters,,,Warrick,Ohio 11,,,,939
,Ballots Cast,,,Warrick,Ohio 11,,,,382
Mike Braun,U.S. Senate,,R,Warrick,Ohio 11,206,43,0,249
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 11,161,32,0,193
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 11,10,0,0,10
Write in,U.S. Senate,,,Warrick,Ohio 11,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 11,209,43,0,252
Jim Harper,Secretary of State,,D,Warrick,Ohio 11,155,30,0,185
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 11,12,2,0,14
Write in,Secretary of State,,,Warrick,Ohio 11,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 11,198,43,0,241
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 11,159,29,0,188
John Schick,Auditor of State,,L,Warrick,Ohio 11,13,2,0,15
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 11,215,43,0,258
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 11,155,31,0,186
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 11,215,43,0,258
William Tanoos,U.S. House,8,D,Warrick,Ohio 11,160,32,0,192
Write in,U.S. House,8,,Warrick,Ohio 11,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 11,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 11,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 11,216,44,0,260
John Hurley ,State Representative,75,D,Warrick,Ohio 11,158,31,0,189
,Registered Voters,,,Warrick,Ohio 12,,,,1086
,Ballots Cast,,,Warrick,Ohio 12,,,,379
Mike Braun,U.S. Senate,,R,Warrick,Ohio 12,241,105,0,346
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 12,119,100,0,219
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 12,15,4,0,19
Write in,U.S. Senate,,,Warrick,Ohio 12,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 12,242,107,0,349
Jim Harper,Secretary of State,,D,Warrick,Ohio 12,115,97,0,212
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 12,14,1,0,15
Write in,Secretary of State,,,Warrick,Ohio 12,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 12,246,106,0,352
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 12,113,99,0,212
John Schick,Auditor of State,,L,Warrick,Ohio 12,13,1,0,14
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 12,258,112,0,370
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 12,112,95,0,207
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 12,254,114,0,368
William Tanoos,U.S. House,8,D,Warrick,Ohio 12,120,94,0,214
Write in,U.S. House,8,,Warrick,Ohio 12,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 12,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 12,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 12,244,112,0,356
John Hurley ,State Representative,75,D,Warrick,Ohio 12,129,95,0,224
,Registered Voters,,,Warrick,Ohio 13,,,,1475
,Ballots Cast,,,Warrick,Ohio 13,,,,494
Mike Braun,U.S. Senate,,R,Warrick,Ohio 13,267,159,0,426
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 13,204,137,0,341
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 13,14,5,0,19
Write in,U.S. Senate,,,Warrick,Ohio 13,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 13,292,168,0,460
Jim Harper,Secretary of State,,D,Warrick,Ohio 13,173,130,0,303
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 13,11,1,0,12
Write in,Secretary of State,,,Warrick,Ohio 13,0,0,,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 13,294,168,0,462
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 13,169,128,0,297
John Schick,Auditor of State,,L,Warrick,Ohio 13,12,3,0,15
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 13,314,167,0,481
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 13,164,131,0,295
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 13,307,167,0,474
William Tanoos,U.S. House,8,D,Warrick,Ohio 13,176,131,0,307
Write in,U.S. House,8,,Warrick,Ohio 13,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 13,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 13,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 13,303,169,0,472
John Hurley ,State Representative,75,D,Warrick,Ohio 13,179,129,0,308
,Registered Voters,,,Warrick,Ohio 14,,,,1241
,Ballots Cast,,,Warrick,Ohio 14,,,,484
Mike Braun,U.S. Senate,,R,Warrick,Ohio 14,256,38,0,294
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 14,202,51,0,253
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 14,22,3,0,25
Write in,U.S. Senate,,,Warrick,Ohio 14,1,0,0,1
Connie Lawson,Secretary of State,,R,Warrick,Ohio 14,265,42,0,307
Jim Harper,Secretary of State,,D,Warrick,Ohio 14,192,47,0,239
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 14,19,3,0,22
