county,office,district,candidate,party,votes
Newton,Newton County Recorder,,Trina J Hoaks,Democratic,56
Newton,Newton County Recorder,,Janice M Wilson,Republican,321
Newton,Newton County Recorder,,Trina J Hoaks,Democratic,141
Newton,Newton County Recorder,,Janice M Wilson,Republican,229
Newton,Newton County Recorder,,Trina J Hoaks,Democratic,100
Newton,Newton County Recorder,,Janice M Wilson,Republican,224
Newton,Newton County Recorder,,Trina J Hoaks,Democratic,119
Newton,Newton County Recorder,,Janice M Wilson,Republican,338
Newton,Newton County Recorder,,Trina J Hoaks,Democratic,154
Newton,Newton County Recorder,,Janice M Wilson,Republican,330
Newton,Newton County Recorder,,Trina J Hoaks,Democratic,188
Newton,Newton County Recorder,,Janice M Wilson,Republican,46
Newton,Newton County Recorder,,Trina J Hoaks,Democratic,23
Newton,Newton County Recorder,,Janice M Wilson,Republican,120
Newton,Newton County Recorder,,Trina J Hoaks,Democratic,18
Noble,Noble County Recorder,,Candice (Candy) Myers,Republican,11348
Ohio,Ohio County Recorder,,Doris J Young,Republican,1944
Owen,Owen County Recorder,,Loretta Foster,Republican,4703
Owen,Owen County Recorder,,Michael J. Stanley,Democratic,2394
Pike,Pike County Recorder,,Jeff Harting,Republican,2818
Pike,Pike County Recorder,,Lida Robinson,Democratic,2344
Porter,Porter County Recorder,,Charles F Harris,Republican,32483
Porter,Porter County Recorder,,Lily M Schaefer,Democratic,30519
Posey,Posey County Recorder,,Mary Hoehn Rhoades,Democratic,7482
Putnam,Putnam County Recorder,,Tracy L Bridges,Republican,9587
Randolph,Recorder,,Jane A Grove,Republican,6039
Randolph,Recorder,,John Brutchen,Democratic,1974
Rush,Rush County Recorder,,Kevin W Spilman,Republican,5341
Shelby,Shelby County Recorder,,Shellie Ellison,Democratic,4022
Shelby,Shelby County Recorder,,Tawnya J Williams,Republican,10064
Starke,Starke County Recorder,,Mandy Thomason,Republican,3944
Starke,Starke County Recorder,,Rebekah Sponaugle Wagner,Democratic,3443
Steuben,Steuben County Recorder,,Linda S. Myers,Republican,9809
Sullivan,Sullivan County Recorder,,Beth (Ladson) Swalls,Republican,4714
Sullivan,Sullivan County Recorder,,Judy K Harris,Democratic,2661
Tippecanoe,Tippecanoe County Recorder,,Shannon Withers,Republican,33780
Union,Union County Recorder,,Lavinia Brookshire,Republican,2066
Vermillion,Vermillion County Recorder,,Jennifer Peebles,Republican,2811
Vermillion,Vermillion County Recorder,,Sarah (Lewis) Hathaway,Democratic,2562
Wabash,Wabash County Recorder,,Eric Rish,Republican,9239
Warren,Warren County Recorder,,Monie Cronk,Republican,2806
Washington,Washington County Recorder,,Lindsey Robbins,Democratic,3239
Washington,Washington County Recorder,,Terri L Graves,Republican,5904
Wayne,Wayne County Recorder,,Deborah Jenkins Resh,Republican,14922
White,White County Recorder,,Lori Austin,Republican,7015
Whitley,Whitley County Recorder,,Rosemary Brown,Republican,11085
Bartholomew,Bartholomew County Treasurer,,Barb Hackman,Republican,20482
Carroll,Carroll County Treasurer,,Jack V. Wilson,Democratic,2051
Carroll,Carroll County Treasurer,,Melinda K Rossetter,Republican,4825
Clark,Clark County Treasurer,,David (Yogi) Paris,Democratic,17786
Clark,Clark County Treasurer,,R. Monty Snelling,Republican,24498
Clay,Clay County Treasurer,,Debra S James,Republican,7942
Gibson,Gibson County Treasurer,,Jim H Kolb,Democratic,5067
Gibson,Gibson County Treasurer,,Mary Ann O'neal,Republican,7202
Harrison,Harrison County Treasurer,,Debra S Dones,Republican,9971
Harrison,Harrison County Treasurer,,Leisa J Emily,Democratic,5121
Henry,Henry County Treasurer,,Billy L (Bill) Upchurch,Republican,12979
Lake,Lake County Treasurer,,Peggy Holinga-Katona,Democratic,115896
Madison,"Madison County Treasurer, Madison County",,Danny P Girt,Republican,21173
Madison,"Madison County Treasurer, Madison County",,Lisa A Hobbs,Democratic,20107
Madison,"Madison County Treasurer, Madison County",,Richard (Rick) Brown Jr.,Libertarian,2252
Montgomery,Montgomery County Treasurer,,Heather Laffoon,Republican,10333
Owen,Owen County Treasurer,,Diane Franklin Stutsman,Republican,5656
Perry,Perry County Treasurer,,Charlotte A Rogier,Democratic,3528
Perry,Perry County Treasurer,,Paul Alvey,Republican,3581
Randolph,Treasurer,,Debbie L Preston,Republican,6705
Shelby,Shelby County Treasurer,,Kathy A Plunkett,Republican,11902
Tipton,Tipton County Treasurer,,Suzanne (Tragesser) Alexander,Republican,5160
Adams,Adams County Sheriff,,Dan Mawhorr,Republican,6734
Adams,Adams County Sheriff,,James P Franze,Democratic,4419
Allen,Allen County Sheriff,,David J Gladieux,Republican,77027
Allen,Allen County Sheriff,,Philip R Davis,Democratic,46931
Bartholomew,Bartholomew County Sheriff,,Matthew A. Myers,Republican,21063
Benton,Benton County Sheriff,,Don Munson,Republican,2453
Blackford,Blackford County Sheriff,,Jeffrey C Sones,Republican,2848
Blackford,Blackford County Sheriff,,John M Rains,Democratic,1040
Boone,Boone County Sheriff,,Michael T. (Mike) Nielsen,Republican,22157
Brown,Brown County Sheriff,,Scott Southerland,Republican,5678
Carroll,Carroll County Sheriff,,Tobe Leazenby,Republican,6380
Cass,Cass County Sheriff,,Dale Campbell,Democratic,4487
Cass,Cass County Sheriff,,Edward (Ed) C. Schroder,Republican,7036
Clark,Clark County Sheriff,,Christopher (Chris) Kaelin,Libertarian,1763
Clark,Clark County Sheriff,,Dwight T Ingle,Democratic,14224
Clark,Clark County Sheriff,,Jamey J Noel,Republican,27113
Clay,Clay County Sheriff,,Paul B Harden,Republican,8067
Clinton,Clinton County Sheriff,,"Richard ""Rich"" Kelly",Republican,7795
Crawford,Crawford County Sheriff,,Glen H Laws,Independent,99
Crawford,Crawford County Sheriff,,Jeff Howell,Republican,2206
Crawford,Crawford County Sheriff,,Shawn Scott,Democratic,1753
Daviess,Daviess County Sheriff,,Gary W. Allison,Republican,7611
Dearborn,Dearborn County Sheriff,,Shane Mchenry,Republican,14872
Decatur,Decatur County Sheriff,,Dave Durant,Democratic,4544
Decatur,Decatur County Sheriff,,William B Meyerrose,Republican,4474
Dekalb,Dekalb County Sheriff,,David (Dave) Cserep,Republican,11644
Delaware,Delaware County Sheriff,,Ray Dudley,Democratic,17691
Delaware,Delaware County Sheriff,,Tony Skinner,Republican,19711
Dubois,Dubois County Sheriff,,Thomas J Kleinhelter,Republican,9263
Dubois,Dubois County Sheriff,,Tim D Lampert,Democratic,7772
Elkhart,Elkhart County Sheriff,,Jeff A Siegel,Republican,39917
Fayette,Fayette County Sheriff,,"David J ""Joey"" Laughlin Ii",Democratic,4496
Fayette,Fayette County Sheriff,,"Jabin ""Jay"" Collins",Republican,3007
Floyd,Floyd County Sheriff,,Darrell W Mills,Democratic,13360
Floyd,Floyd County Sheriff,,Frank Loop,Republican,18441
Fountain,Fountain County Sheriff,,Terry R. Holt,Republican,4866
Franklin,Franklin County Sheriff,,Peter W. Cates,Republican,6374
Fulton,Fulton County Sheriff,,Christopher D Sailors,Republican,6002
Gibson,Gibson County Sheriff,,Jeffrey A Hill,Democratic,4414
Gibson,Gibson County Sheriff,,Tim Bottoms,Republican,7623
Gibson,Gibson County Sheriff,,Vance K. Lloyd Sr.,Independent,435
Grant,Grant County Sheriff,,"Reggie E. Nevels, Sr.",Republican,16446
Greene,Greene County Sheriff,,Michael L Hasler,Republican,8882
Hamilton,Hamilton County Sheriff,,Dennis Quakenbush,Republican,82503
Hamilton,Hamilton County Sheriff,,"Duane ""Dorn"" Brenton",Libertarian,4664
Hamilton,Hamilton County Sheriff,,Jason Straw,Democratic,48813
Hancock,Hancock County Sheriff,,Brad Burkhart,Republican,24405
Harrison,Harrison County Sheriff,,Bradley D Shepherd,Democratic,5863
Harrison,Harrison County Sheriff,,Nick Smith,Republican,9719
Hendricks,Hendricks County Sheriff,,Brett Clark,Republican,47770
Henry,Henry County Sheriff,,Richard A (Ric) Mccorkle,Republican,13200
Howard,Howard County Sheriff,,Jerry L Asher,Republican,17016
Howard,Howard County Sheriff,,Norris Jones,Democratic,12013
Huntington,Huntington County Sheriff,,Christian E Newton,Republican,11129
Jackson,Jackson County Sheriff,,Jeffrey Walters,Democratic,5194
Jackson,Jackson County Sheriff,,Rick Meyer,Republican,9408
Jasper,Jasper County Sheriff,,David M Schaetzel,Democratic,2790
Jasper,Jasper County Sheriff,,Patrick M Williamson Sr,Republican,7745
Jay,Jay County Sheriff,,Dwane Ford,Republican,5457
Jefferson,Jefferson County Sheriff,,David W. (Dave) Thomas,Republican,5991
Jefferson,Jefferson County Sheriff,,Tim Davis,Democratic,5304
Jennings,Jennings County Sheriff,,Gary M Driver,Democratic,4490
Jennings,Jennings County Sheriff,,Wm Kenny Freeman,Republican,4722
Johnson,Johnson County Sheriff,,Duane Burgess,Republican,37002
Johnson,Johnson County Sheriff,,Jason Boudi,Democratic,14194
Knox,Knox County Sheriff,,Brian Hagen,Democratic,3647
Knox,Knox County Sheriff,,Doug Vantlin,Republican,9043
Kosciusko,Kosciusko County Sheriff,,Kyle P. Dukes,Republican,22429
Lagrange,Lagrange County Sheriff,,Jeffrey A. Campos Sr,Republican,6540
Lake,Lake County Sheriff,,Dan Bursac,Republican,53780
Lake,Lake County Sheriff,,Oscar Martinez,Democratic,107021
Laporte,Laporte County Sheriff,,John T. Boyd,Republican,25804
Lawrence,Lawrence County Sheriff,,Mike Branham,Republican,13199
Madison,"Madison County Sheriff, Madison County",,Larry L Crenshaw,Republican,19430
Madison,"Madison County Sheriff, Madison County",,Scott Mellinger,Democratic,24469
Marion,Marion County Sheriff,,Brian K. Durham,Republican,105487
Marion,Marion County Sheriff,,Kerry Joseph Forestal,Democratic,198119
Marshall,Marshall County Sheriff,,Matthew Hassel,Republican,12096
Martin,Martin County Sheriff,,"T.a. ""Andy"" Burkhardt",Democratic,1325
Martin,Martin County Sheriff,,Travis Roush,Republican,3044
Miami,Miami County Sheriff,,Mike Meeks,Independent,2790
Miami,Miami County Sheriff,,Timothy S. Hunter,Republican,6900
Monroe,Monroe County Sheriff,,Brad Swain,Democratic,39321
Montgomery,Montgomery County Sheriff,,Ryan Needham,Republican,10604
Morgan,Morgan County Sheriff,,Rich Myers,Republican,21063
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,190
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,276
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,45
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,183
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,125
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,146
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,220
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,144
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,212
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,272
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,135
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,374
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,274
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,273
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,393
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,404
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,57
Newton,Newton County Sheriff,,Thomas B Vanvleet,Republican,128
Noble,Noble County Sheriff,,Max C Weber,Republican,11704
Ohio,Ohio County Sheriff,,Doug Taylor,Democratic,581
Ohio,Ohio County Sheriff,,Glen E Potts,Republican,1854
Orange,Orange County Sheriff,,Josh Babcock,Republican,5824
Owen,Owen County Sheriff,,Richard L Foutch,Democratic,2615
Owen,Owen County Sheriff,,Sam Hobbs,Republican,4596
Parke,Parke County Sheriff,,Justin W. Cole,Republican,4643
Perry,Perry County Sheriff,,Alan Malone,Democratic,4095
Perry,Perry County Sheriff,,David Templin (W/I),Other,0
Perry,Perry County Sheriff,,Richard L. Myers Jr.,Republican,3098
Pike,Pike County Sheriff,,Frank A Coleman Jr.,Republican,2311
Pike,Pike County Sheriff,,Kent Johnson,Democratic,2894
Porter,Porter County Sheriff,,David M. Reynolds,Democratic,43900
Posey,Posey County Sheriff,,Tom Latham,Democratic,7861
Pulaski,Pulaski County Sheriff,,Jeffery K Richwine,Republican,3641
Putnam,Putnam County Sheriff,,Scott Stockton,Republican,9861
Randolph,Sheriff,,Art L Moystner Jr.,Republican,6560
Randolph,Sheriff,,Hiram Wayne Messersmith,Democratic,1455
Ripley,Ripley County Sheriff,,Jeffrey A Cumberworth,Republican,8009
Rush,Rush County Sheriff,,Allan C Rice,Republican,3651
Rush,Rush County Sheriff,,Randy M Meek,Independent,2233
Scott,Scott County Sheriff,,Jerry D. Goodin,Democratic,5178
Scott,Scott County Sheriff,,Rick Julian,Republican,1934
Scott,Scott County Sheriff,,Shawn S Mayer,Independent,720
Shelby,Shelby County Sheriff,,Louie Koch,Republican,11920
Spencer,Spencer County Sheriff,,"Kellene ""Kelli"" Reinke",Democratic,4507
Spencer,Spencer County Sheriff,,Kermitt L. Lindsey,Republican,4334
St. Joseph,St. Joseph County Sheriff,,Bill Redman,Democratic,56334
St. Joseph,St. Joseph County Sheriff,,Paul Jonas,Republican,35313
Starke,Starke County Sheriff,,Bill Dulin,Democratic,5313
Steuben,Steuben County Sheriff,,"Rodney ""Rj"" Robinson",Republican,9915
Sullivan,Sullivan County Sheriff,,Clark Cottom,Democratic,4088
Sullivan,Sullivan County Sheriff,,John M Waterman Sr,Republican,3447
Switzerland,Switzerland County Sheriff,,Brian Morton,Republican,2484
Switzerland,Switzerland County Sheriff,,Cory J Hankins,Democratic,475
Tippecanoe,Tippecanoe County Sheriff,,Bob Goldsmith,Democratic,25622
Tippecanoe,Tippecanoe County Sheriff,,Jason L Dombkowski,Republican,25375
Tipton,Tipton County Sheriff,,Tony D Frawley,Republican,5305
Union,Union County Sheriff,,Dale Dishmond,Republican,2200
Vanderburgh,Vanderburgh County Sheriff,,Dave Wedding,Democratic,43951
Vermillion,Sheriff,,Mike Phelps,Democratic,4096
Vigo,Vigo County Sheriff,,Benjamin A. Pence,Republican,9582
Vigo,Vigo County Sheriff,,John Plasse,Democratic,21979
Vigo,Vigo County Sheriff,,Steve W Ferree (W/I),Independent,0
Wabash,Wabash County Sheriff,,Ryan T Baker,Republican,9610
Warren,Warren County Sheriff,,"Russell K. ""Rusty"" Hart",Republican,2822
Warrick,Warrick County Sheriff,,Michael K Wilder,Republican,18882
Washington,Washington County Sheriff,,Brent Miller,Democratic,5171
Washington,Washington County Sheriff,,Roy A Overshiner,Republican,4229
Wayne,Wayne County Sheriff,,Randy Retter,Republican,15114
Wells,Wells County Sheriff,,Scott A Holliday,Republican,9367
White,White County Sheriff,,Bill Brooks,Republican,5344
White,White County Sheriff,,Mark A Helms,Independent,2920
Whitley,Whitley County Sheriff,,MarcUS (Marc) E Gatton,Republican,11198
Blackford,Blackford County Coroner,,Nick Parrott,Democratic,1437
Blackford,Blackford County Coroner,,Zach Crouch,Republican,2403
Brown,Brown County Coroner,,Earl R. Piper,Republican,5748
Decatur,Decatur County Coroner,,Doug Banks,Republican,7701
Dekalb,Dekalb County Coroner,,Michael P Gerber,Republican,11440
Delaware,Delaware County Coroner,,"Eric ""Rick"" Henry",Democratic,17077
Delaware,Delaware County Coroner,,Rick Howell,Republican,19484
Franklin,Franklin County Coroner,,Brian R. Baxter,Republican,6390
Grant,Grant County Coroner,,Stephen D. Dorsey,Republican,16171
Greene,Greene County Coroner,,Brian F Gainey,Democratic,4100
Greene,Greene County Coroner,,Joe Graves,Republican,6544
Hamilton,Hamilton County Coroner,,John R. Chalfin,Republican,80436
Hamilton,Hamilton County Coroner,,Karin Anderson,Democratic,53789
Miami,Miami County Coroner,,John D. Boyer,Republican,8789
Ohio,Ohio County Coroner,,Clifford Wm Thies,Republican,1955
Owen,Owen County Coroner,,Angi (Wood) Frank,Republican,4868
Owen,Owen County Coroner,,Tabetha Neibel-Brewer,Democratic,2214
Parke,Parke County Coroner,,Donna Mc Vay,Republican,4547
Perry,Perry County Coroner,,Joseph L. Adkins,Democratic,2900
Perry,Perry County Coroner,,"Kevin ""Nic"" Etienne",Republican,4190
Porter,Porter County Coroner,,Cyndi Dykes,Republican,33007
Porter,Porter County Coroner,,Randy Wilkening,Democratic,30197
Posey,Posey County Coroner,,Bill Denning,Democratic,7473
Pulaski,Pulaski County Coroner,,John R. Behny,Republican,3367
Shelby,Shelby County Coroner,,Bradley Michael Rund,Republican,9999
Shelby,Shelby County Coroner,,Donna Sipes,Democratic,4194
Spencer,Spencer County Coroner,,Chris Anderson,Democratic,3825
Spencer,Spencer County Coroner,,Rachel Gentry,Republican,4917
Starke,Starke County Coroner,,Dannie Ray Hoffer Jr.,Democratic,2643
Starke,Starke County Coroner,,Jack E. Rosa,Republican,4787
Warren,Warren County Coroner,,Bryan Lanham,Republican,2793
White,White County Coroner,,"Anthony G ""Tony"" Deibel",Republican,7140
Adams,Adams County Surveyor,,Paul Norr,Republican,9301
Benton,Benton County Surveyor,,David (Dave) L. Fisher,Republican,2441
Blackford,Blackford County Surveyor,,Paul Schriver,Republican,3057
Boone,Boone County Surveyor,,Kenneth Hedge,Republican,21188
Clark,Clark County Surveyor,,David R Blankenbeker,Democratic,27194
Fayette,Fayette County Surveyor,,William J Macke,Democratic,4610
Fulton,Fulton County Surveyor,,Garth D Simpson,Democratic,1994
Fulton,Fulton County Surveyor,,Seth White,Republican,4888
Hancock,Hancock County Surveyor,,Susan A Bodkin,Republican,24153
Hendricks,Hendricks County Surveyor,,David Gaston,Republican,46508
Huntington,Huntington County Surveyor,,Jay D Poe,Republican,10670
Jasper,Jasper County Surveyor,,Vince A Urbano,Republican,8560
Knox,Knox County Surveyor,,"Richard A ""Dick"" Vermillion",Democratic,7627
Lagrange,Lagrange County Surveyor,,Zachary L. Holsinger,Republican,6372
Miami,Miami County Surveyor,,Gregg Wilkinson,Republican,8815
Ohio,Ohio County Surveyor,,Wayne Stahl,Republican,1903
Orange,Orange County Surveyor,,Matthew Cooper,Republican,5649
Owen,Owen County Surveyor,,William J Pursell,Republican,5542
Parke,Parke County Surveyor,,Greg Lohrmann,Republican,4481
Pulaski,Pulaski County Surveyor,,Jenny Weaver-Keller,Democratic,2659
Putnam,Putnam County Surveyor,,David E Penturf,Republican,9624
Randolph,Surveyor,,Edwin L Thornburg,Republican,6725
Ripley,Ripley County Surveyor,,Jeffrey P French,Republican,7977
Shelby,Shelby County Surveyor,,Taylor Sumerford,Republican,9895
Shelby,Shelby County Surveyor,,Troy B Gilles,Democratic,4318
Steuben,Steuben County Surveyor,,Larry K. Gilbert,Republican,9784
Tipton,Tipton County Surveyor,,Jason R Henderson,Republican,5079
Union,Union County Surveyor,,Ted Young,Republican,2149
Vigo,Vigo County Surveyor,,Bruce W Allen Jr.,Democratic,21589
White,White County Surveyor,,Bradley Ward,Republican,7146
Adams,Adams County Assessor,,Donald Kuhn,Republican,9243
Allen,Allen County Assessor,,Stacey O'day,Republican,87555
Bartholomew,Bartholomew County Assessor,,Ginny Whipple,Republican,19925
Benton,Benton County Assessor,,Kelly J. Balensiefer,Republican,2464
Blackford,Blackford County Assessor,,Kathy Goodspeed,Republican,3130
Boone,Boone County Assessor,,Lisa C Garoffolo,Republican,21176
Brown,Brown County Assessor,,Mari H. Miller,Republican,5488
Carroll,Carroll County Assessor,,Neda K Duff,Republican,6243
Cass,Cass County Assessor,,Cathy Isaacs,Republican,9216
Clark,Clark County Assessor,,Butch Love,Republican,23540
Clark,Clark County Assessor,,Carol J Moon,Democratic,18246
Clay,Clay County Assessor,,Barbara (Barb) Scott,Republican,5245
Clay,Clay County Assessor,,Jill Bennett,Democratic,3888
Clinton,Clinton County Assessor,,Dana M Myers,Republican,7729
Crawford,Crawford County Assessor,,Don E Dubois,Democratic,1532
Crawford,Crawford County Assessor,,Michael A Carlisle Sr.,Republican,2311
Daviess,Daviess County Assessor,,Dennis G. Eaton,Republican,7643
Dearborn,Dearborn County Assessor,,Megan A. Acra,Republican,14486
Decatur,Decatur County Assessor,,Dorene Greiwe,Republican,7636
Dekalb,Dekalb County Assessor,,Sheila Stonebraker,Republican,11512
Delaware,Delaware County Assessor,,James D Carmichael,Republican,26860
Dubois,Dubois County Assessor,,Angie Giesler,Democratic,9128
Dubois,Dubois County Assessor,,Eve Drew,Republican,7353
Elkhart,Elkhart County Assessor,,Cathy Searcy,Republican,39462
Fayette,Fayette County Assessor,,Caleb L Robertson,Democratic,2234
Fayette,Fayette County Assessor,,Jeff Coleman,Republican,4988
Floyd,Floyd County Assessor,,James W Sinks,Republican,15587
Floyd,Floyd County Assessor,,Trish Badger-Byrd,Democratic,15437
Fountain,Fountain County Assessor,,Sandra May Whitaker,Republican,4800
Franklin,Franklin County Assessor,,Brenda Eckerle,Republican,6398
Fulton,Fulton County Assessor,,Gary R Clevenger Jr.,Democratic,2645
Fulton,Fulton County Assessor,,Judy Dancy,Republican,4261
Gibson,Gibson County Assessor,,Kim Minkler,Democratic,7715
Grant,Grant County Assessor,,Rhonda Wylie,Republican,15270
Greene,Greene County Assessor,,Dawn Abrams,Republican,8442
Hamilton,Hamilton County Assessor,,Robin L. Ward,Republican,98908
Hancock,Hancock County Assessor,,Katie Molinder,Republican,24022
Harrison,Harrison County Assessor,,Lorena A. (Rena) Stepro,Republican,12124
Hendricks,Hendricks County Assessor,,Nicki Lawson,Republican,40190
Hendricks,Hendricks County Assessor,,Steve Beck,Democratic,21378
Henry,Henry County Assessor,,Jodie L Brown,Republican,13208
Howard,Howard County Assessor,,Melinda R Heady,Republican,21207
Huntington,Huntington County Assessor,,Terri L Boone,Republican,11104
Jackson,Jackson County Assessor,,Katie Kaufman,Republican,11951
Jasper,Jasper County Assessor,,Dawn Hoffman,Republican,8643
Jay,Jay County Assessor,,Robin L Alberson,Republican,5425
Jefferson,Jefferson County Assessor,,Jennifer Shelton,Democratic,4454
Jefferson,Jefferson County Assessor,,Karen Mannix,Republican,6697
Jennings,Jennings County Assessor,,Karie A Wilson,Democratic,3359
Jennings,Jennings County Assessor,,Randy Shepherd,Republican,5651
Johnson,Johnson County Assessor,,Mark Alexander,Republican,40072
Knox,Knox County Assessor,,Kelley Kopp Hopwood,Republican,9680
Kosciusko,Kosciusko County Assessor,,Susan D. Engelberth,Republican,21988
Lagrange,Lagrange County Assessor,,Patricia A (Pat) Monroe,Republican,6422
Lake,Lake County Assessor,,Jerome A Prince,Democratic,114873
Laporte,Laporte County Assessor,,Michael R. (Mike) Schultz,Democratic,25343
Lawrence,Lawrence County Assessor,,April Stapp Collins,Republican,12936
Madison,"Madison County Assessor, Madison County",,Larry D Davis,Republican,32031
Marion,Marion County Assessor,,Joseph P. O'connor,Democratic,221415
Marshall,Marshall County Assessor,,Debra A. Dunning,Republican,12112
Martin,Martin County Assessor,,Carolyn S. Mcguire,Republican,3636
Miami,Miami County Assessor,,Karen Lemaster,Republican,8753
Monroe,Monroe County Assessor,,Judith A. Sharp,Democratic,38687
Montgomery,Montgomery County Assessor,,Sherri L Bentley,Republican,10359
Morgan,Morgan County Assessor,,Julie Brittain-Minton,Republican,20772
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,184
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,253
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,45
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,177
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,117
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,136
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,212
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,138
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,196
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,244
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,122
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,363
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,266
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,261
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,376
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,385
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,54
Newton,Newton County Assessor,,Kristen L Hoskins,Republican,118
Noble,Noble County Assessor,,Ben Castle,Republican,11451
Ohio,Ohio County Assessor,,Ed Hautman,Republican,1487
Ohio,Ohio County Assessor,,Pamela Brown,Democratic,941
Orange,Orange County Assessor,,Linda J. Reynolds,Republican,5513
Owen,Owen County Assessor,,Kenneth W. Anderson,Republican,5702
Parke,Parke County Assessor,,Katie Potter,Republican,4391
Perry,Perry County Assessor,,Mendy Lassaline,Democratic,5139
Pike,Pike County Assessor,,Mike Goodpaster,Republican,4082
Porter,Porter County Assessor,,Jon M Snyder,Republican,40112
Posey,Posey County Assessor,,Nancy A. Hoehn,Republican,8522
Pulaski,Pulaski County Assessor,,Lorena H. (Holly) Van Der Aa,Republican,3329
Putnam,Putnam County Assessor,,Janet Brown,Republican,9525
Randolph,Assessor,,George Caster,Republican,5504
Randolph,Assessor,,Larry D Rittenhouse,Democratic,2313
Ripley,Ripley County Assessor,,Shawna F Bushhorn,Republican,7743
Rush,Rush County Assessor,,Mary Ann Bridges,Republican,5276
Scott,Scott County Assessor,,Diana Cozart,Republican,5573
Shelby,Shelby County Assessor,,Anne L. Thurston,Republican,11923
Spencer,Spencer County Assessor,,Jane (Cotton) Mcginnis,Democratic,5828
St. Joseph,St. Joseph County Assessor,,Rosemary R Mandrici,Democratic,59905
Starke,Starke County Assessor,,Michelle Snowdon,Democratic,4570
Steuben,Steuben County Assessor,,Kim Johnson,Republican,9752
Sullivan,Sullivan County Assessor,,Vicki Talpas,Democratic,4785
Switzerland,Switzerland County Assessor,,Stacey Mathews,Democratic,1851
Tippecanoe,Tippecanoe County Assessor,,Eric Grossman,Democratic,32960
Tipton,Tipton County Assessor,,Shannon Cassons,Republican,5074
Union,Union County Assessor,,Diana L Baker,Democratic,1682
Vanderburgh,Vanderburgh County Assessor,,Bill Fluty,Republican,41263
Vermillion,Assessor,,Paige Kilgore,Democratic,3746
Vigo,Vigo County Assessor,,Kevin Lyle Gardner,Democratic,21579
Wabash,Wabash County Assessor,,Kelly Schenkel,Republican,9570
Warren,Warren County Assessor,,Jessie Kerst,Republican,2696
Warrick,Warrick County Assessor,,Sarah E Redman,Republican,18429
Washington,Washington County Assessor,,Greg Ball,Republican,7420
Wayne,Wayne County Assessor,,Betty Smith-Henson,Republican,14874
Wells,Wells County Assessor,,Kelly J Herman,Republican,9146
White,White County Assessor,,Lisa M. Downey,Republican,7166
Whitley,Whitley County Assessor,,Kimberly Kay Erdly,Republican,10991
St. Joseph,"St. Joseph County Commissioner, District 1",,Andrew T (Andy) Kostielney,Republican,16995
St. Joseph,"St. Joseph County Commissioner, District 1",,Tim Swager,Democratic,16489
Adams,"Adams County Commissioner, District 2",,James R Kuhnle,Democratic,3272
Adams,"Adams County Commissioner, District 2",,Rex M Moore,Republican,7723
Allen,"Allen County Commissioner, District 2",,Therese M Brown,Republican,87415
Allen,"Allen County Commissioner, District 3",,Grant Walmer,Democratic,49524
Allen,"Allen County Commissioner, District 3",,Richard (Rich) Beck,Republican,72994
Bartholomew,"Bartholomew County Commissioner, District 2",,Carl H. Lienhoop,Republican,20066
Benton,"Benton County Commissioner, District 1",,Steven P. Cox,Republican,2347
Blackford,"Blackford County Commissioner, District 2",,Harry Pearson,Democratic,1567
Blackford,"Blackford County Commissioner, District 2",,Nick Rhodes,Republican,2273
Boone,"Boone County Commissioner, District 1",,Ellen Marie Robinson,Democratic,9856
Boone,"Boone County Commissioner, District 1",,Tom Santelli,Republican,16937
