candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Sean R Eberhart,State Repsentative ,57,R,Shelby,5TH SOUTH,312,92,0,404
,Registered Voters,,,Shelby,ADDISON E,,,,865
,Ballots Cast,,,Shelby,ADDISON E,,,,334
Mike Braun,U.S. Senate,,R,Shelby,ADDISON E,220,104,0,324
Joe Donnelly,U.S. Senate,,D,Shelby,ADDISON E,90,49,0,139
Lucy M Brenton,U.S. Senate,,L,Shelby,ADDISON E,21,12,0,33
Write in,U.S. Senate,,,Shelby,ADDISON E,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,ADDISON E,255,116,0,371
Jim Harper,Secretary of State,,D,Shelby,ADDISON E,65,44,0,109
Mark W. Rutherford,Secretary of State,,L,Shelby,ADDISON E,7,3,0,10
Write in,Secretary of State,,,Shelby,ADDISON E,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,ADDISON E,248,110,0,358
Joselyn Whitticker,Auditor of State,,D,Shelby,ADDISON E,69,45,0,114
John Schick,Auditor of State,,L,Shelby,ADDISON E,6,9,0,15
Kelly Mitchell,Treasurer of State,,R,Shelby,ADDISON E,255,119,0,374
John C. Aguilera,Treasurer of State,,D,Shelby,ADDISON E,70,45,0,115
Greg Pence,U S House,6,R,Shelby,ADDISON E,235,114,0,349
Jeannine Lee Lake,U S House,6,D,Shelby,ADDISON E,81,48,0,129
Tom Ferkinhogg,U S House,6,L,Shelby,ADDISON E,13,4,0,17
Write in,U S House,6,,Shelby,ADDISON E,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,ADDISON E,290,137,0,427
,Registered Voters,,,Shelby,ADDISON W,,,,517
,Ballots Cast,,,Shelby,ADDISON W,,,,121
Mike Braun,U.S. Senate,,R,Shelby,ADDISON W,82,50,0,132
Joe Donnelly,U.S. Senate,,D,Shelby,ADDISON W,31,54,0,85
Lucy M Brenton,U.S. Senate,,L,Shelby,ADDISON W,6,2,0,8
Write in,U.S. Senate,,,Shelby,ADDISON W,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,ADDISON W,83,56,0,139
Jim Harper,Secretary of State,,D,Shelby,ADDISON W,29,45,0,74
Mark W. Rutherford,Secretary of State,,L,Shelby,ADDISON W,2,1,0,3
Write in,Secretary of State,,,Shelby,ADDISON W,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,ADDISON W,86,50,0,136
Joselyn Whitticker,Auditor of State,,D,Shelby,ADDISON W,24,50,0,74
John Schick,Auditor of State,,L,Shelby,ADDISON W,2,1,0,3
Kelly Mitchell,Treasurer of State,,R,Shelby,ADDISON W,84,54,0,138
John C. Aguilera,Treasurer of State,,D,Shelby,ADDISON W,28,48,0,76
Greg Pence,U S House,6,R,Shelby,ADDISON W,85,53,0,138
Jeannine Lee Lake,U S House,6,D,Shelby,ADDISON W,30,55,0,85
Tom Ferkinhogg,U S House,6,L,Shelby,ADDISON W,4,0,0,4
Write in,U S House,6,,Shelby,ADDISON W,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,ADDISON W,100,69,0,169
,Registered Voters,,,Shelby,BRANDYWINE,,,,533
,Ballots Cast,,,Shelby,BRANDYWINE,,,,232
Mike Braun,U.S. Senate,,R,Shelby,BRANDYWINE,166,54,0,220
Joe Donnelly,U.S. Senate,,D,Shelby,BRANDYWINE,48,20,0,68
Lucy M Brenton,U.S. Senate,,L,Shelby,BRANDYWINE,14,1,0,15
Write in,U.S. Senate,,,Shelby,BRANDYWINE,1,0,0,1
Connie Lawson,Secretary of State,,R,Shelby,BRANDYWINE,182,56,0,238
Jim Harper,Secretary of State,,D,Shelby,BRANDYWINE,35,13,0,48
Mark W. Rutherford,Secretary of State,,L,Shelby,BRANDYWINE,7,4,0,11
Write in,Secretary of State,,,Shelby,BRANDYWINE,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,BRANDYWINE,175,58,0,233
Joselyn Whitticker,Auditor of State,,D,Shelby,BRANDYWINE,37,13,0,50
John Schick,Auditor of State,,L,Shelby,BRANDYWINE,12,2,0,14
Kelly Mitchell,Treasurer of State,,R,Shelby,BRANDYWINE,186,59,0,245
John C. Aguilera,Treasurer of State,,D,Shelby,BRANDYWINE,35,14,0,49
Greg Pence,U S House,6,R,Shelby,BRANDYWINE,180,59,0,239
Jeannine Lee Lake,U S House,6,D,Shelby,BRANDYWINE,41,14,0,55
Tom Ferkinhogg,U S House,6,L,Shelby,BRANDYWINE,6,2,0,8
Write in,U S House,6,,Shelby,BRANDYWINE,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,BRANDYWINE,193,65,0,258
,Registered Voters,,,Shelby,BRANDYWINE NW,,,,786
,Ballots Cast,,,Shelby,BRANDYWINE NW,,,,318
Mike Braun,U.S. Senate,,R,Shelby,BRANDYWINE NW,207,56,0,263
Joe Donnelly,U.S. Senate,,D,Shelby,BRANDYWINE NW,86,34,0,120
Lucy M Brenton,U.S. Senate,,L,Shelby,BRANDYWINE NW,14,3,0,17
Write in,U.S. Senate,,,Shelby,BRANDYWINE NW,1,0,0,1
Connie Lawson,Secretary of State,,R,Shelby,BRANDYWINE NW,230,61,0,291
Jim Harper,Secretary of State,,D,Shelby,BRANDYWINE NW,65,25,0,90
Mark W. Rutherford,Secretary of State,,L,Shelby,BRANDYWINE NW,10,0,0,10
Write in,Secretary of State,,,Shelby,BRANDYWINE NW,1,0,0,1
Tera Klutz,Auditor of State,,R,Shelby,BRANDYWINE NW,220,57,0,277
Joselyn Whitticker,Auditor of State,,D,Shelby,BRANDYWINE NW,70,28,0,98
John Schick,Auditor of State,,L,Shelby,BRANDYWINE NW,12,0,0,12
Kelly Mitchell,Treasurer of State,,R,Shelby,BRANDYWINE NW,241,61,0,302
John C. Aguilera,Treasurer of State,,D,Shelby,BRANDYWINE NW,60,25,0,85
Greg Pence,U S House,6,R,Shelby,BRANDYWINE NW,219,64,0,283
Jeannine Lee Lake,U S House,6,D,Shelby,BRANDYWINE NW,80,27,0,107
Tom Ferkinhogg,U S House,6,L,Shelby,BRANDYWINE NW,8,0,0,8
Write in,U S House,6,,Shelby,BRANDYWINE NW,1,0,0,1
Sean R Eberhart,State Repsentative ,57,R,Shelby,BRANDYWINE NW,259,67,0,326
,Registered Voters,,,Shelby,HANOVER N,,,,802
,Ballots Cast,,,Shelby,HANOVER N,,,,354
Mike Braun,U.S. Senate,,R,Shelby,HANOVER N,259,49,0,308
Joe Donnelly,U.S. Senate,,D,Shelby,HANOVER N,71,24,0,95
Lucy M Brenton,U.S. Senate,,L,Shelby,HANOVER N,20,2,0,22
Write in,U.S. Senate,,,Shelby,HANOVER N,1,0,0,1
Connie Lawson,Secretary of State,,R,Shelby,HANOVER N,287,54,0,341
Jim Harper,Secretary of State,,D,Shelby,HANOVER N,48,22,0,70
Mark W. Rutherford,Secretary of State,,L,Shelby,HANOVER N,13,1,0,14
Write in,Secretary of State,,,Shelby,HANOVER N,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,HANOVER N,282,54,0,336
Joselyn Whitticker,Auditor of State,,D,Shelby,HANOVER N,53,20,0,73
John Schick,Auditor of State,,L,Shelby,HANOVER N,12,2,0,14
Kelly Mitchell,Treasurer of State,,R,Shelby,HANOVER N,299,55,0,354
John C. Aguilera,Treasurer of State,,D,Shelby,HANOVER N,46,23,0,69
Greg Pence,U S House,6,R,Shelby,HANOVER N,286,52,0,338
Jeannine Lee Lake,U S House,6,D,Shelby,HANOVER N,56,23,0,79
Tom Ferkinhogg,U S House,6,L,Shelby,HANOVER N,10,2,0,12
Write in,U S House,6,,Shelby,HANOVER N,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,HANOVER N,314,64,0,378
,Registered Voters,,,Shelby,HANOVER S,,,,634
,Ballots Cast,,,Shelby,HANOVER S,,,,270
Mike Braun,U.S. Senate,,R,Shelby,HANOVER S,195,40,0,235
Joe Donnelly,U.S. Senate,,D,Shelby,HANOVER S,56,20,0,76
Lucy M Brenton,U.S. Senate,,L,Shelby,HANOVER S,16,4,0,20
Write in,U.S. Senate,,,Shelby,HANOVER S,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,HANOVER S,207,45,0,252
Jim Harper,Secretary of State,,D,Shelby,HANOVER S,42,19,0,61
Mark W. Rutherford,Secretary of State,,L,Shelby,HANOVER S,10,0,0,10
Write in,Secretary of State,,,Shelby,HANOVER S,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,HANOVER S,206,44,0,250
Joselyn Whitticker,Auditor of State,,D,Shelby,HANOVER S,43,20,0,63
John Schick,Auditor of State,,L,Shelby,HANOVER S,10,0,0,10
Kelly Mitchell,Treasurer of State,,R,Shelby,HANOVER S,215,43,0,258
John C. Aguilera,Treasurer of State,,D,Shelby,HANOVER S,44,21,0,65
Greg Pence,U S House,6,R,Shelby,HANOVER S,206,44,0,250
Jeannine Lee Lake,U S House,6,D,Shelby,HANOVER S,52,20,0,72
Tom Ferkinhogg,U S House,6,L,Shelby,HANOVER S,7,0,0,7
Write in,U S House,6,,Shelby,HANOVER S,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,HANOVER S,223,48,0,271
,Registered Voters,,,Shelby,HENDRICKS,,,,871
,Ballots Cast,,,Shelby,HENDRICKS,,,,338
Mike Braun,U.S. Senate,,R,Shelby,HENDRICKS,253,87,0,340
Joe Donnelly,U.S. Senate,,D,Shelby,HENDRICKS,61,43,0,104
Lucy M Brenton,U.S. Senate,,L,Shelby,HENDRICKS,22,6,0,28
Write in,U.S. Senate,,,Shelby,HENDRICKS,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,HENDRICKS,267,93,0,360
Jim Harper,Secretary of State,,D,Shelby,HENDRICKS,53,40,0,93
Mark W. Rutherford,Secretary of State,,L,Shelby,HENDRICKS,9,3,0,12
Write in,Secretary of State,,,Shelby,HENDRICKS,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,HENDRICKS,262,92,0,354
Joselyn Whitticker,Auditor of State,,D,Shelby,HENDRICKS,54,41,0,95
John Schick,Auditor of State,,L,Shelby,HENDRICKS,10,3,0,13
Kelly Mitchell,Treasurer of State,,R,Shelby,HENDRICKS,272,94,0,366
John C. Aguilera,Treasurer of State,,D,Shelby,HENDRICKS,52,42,0,94
Greg Pence,U S House,6,R,Shelby,HENDRICKS,262,90,0,352
Jeannine Lee Lake,U S House,6,D,Shelby,HENDRICKS,61,44,0,105
Tom Ferkinhogg,U S House,6,L,Shelby,HENDRICKS,11,3,0,14
Write in,U S House,6,,Shelby,HENDRICKS,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,HENDRICKS,278,102,0,380
,Registered Voters,,,Shelby,JACKSON,,,,1289
,Ballots Cast,,,Shelby,JACKSON,,,,590
Mike Braun,U.S. Senate,,R,Shelby,JACKSON,431,132,0,563
Joe Donnelly,U.S. Senate,,D,Shelby,JACKSON,125,51,0,176
Lucy M Brenton,U.S. Senate,,L,Shelby,JACKSON,30,4,0,34
Write in,U.S. Senate,,,Shelby,JACKSON,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,JACKSON,443,143,0,586
Jim Harper,Secretary of State,,D,Shelby,JACKSON,111,41,0,152
Mark W. Rutherford,Secretary of State,,L,Shelby,JACKSON,30,2,0,32
Write in,Secretary of State,,,Shelby,JACKSON,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,JACKSON,446,140,0,586
Joselyn Whitticker,Auditor of State,,D,Shelby,JACKSON,111,45,0,156
John Schick,Auditor of State,,L,Shelby,JACKSON,26,1,0,27
Kelly Mitchell,Treasurer of State,,R,Shelby,JACKSON,465,142,0,607
John C. Aguilera,Treasurer of State,,D,Shelby,JACKSON,114,42,0,156
Greg Pence,U S House,6,R,Shelby,JACKSON,447,138,0,585
Jeannine Lee Lake,U S House,6,D,Shelby,JACKSON,116,46,0,162
Tom Ferkinhogg,U S House,6,L,Shelby,JACKSON,20,2,0,22
Write in,U S House,6,,Shelby,JACKSON,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,JACKSON,498,150,0,648
,Registered Voters,,,Shelby,LIBERTY E,,,,674
,Ballots Cast,,,Shelby,LIBERTY E,,,,312
Mike Braun,U.S. Senate,,R,Shelby,LIBERTY E,208,37,0,245
Joe Donnelly,U.S. Senate,,D,Shelby,LIBERTY E,78,38,0,116
Lucy M Brenton,U.S. Senate,,L,Shelby,LIBERTY E,20,7,0,27
Write in,U.S. Senate,,,Shelby,LIBERTY E,1,0,0,1
Connie Lawson,Secretary of State,,R,Shelby,LIBERTY E,247,48,0,295
Jim Harper,Secretary of State,,D,Shelby,LIBERTY E,54,31,0,85
Mark W. Rutherford,Secretary of State,,L,Shelby,LIBERTY E,5,4,0,9
Write in,Secretary of State,,,Shelby,LIBERTY E,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,LIBERTY E,230,48,0,278
Joselyn Whitticker,Auditor of State,,D,Shelby,LIBERTY E,66,31,0,97
John Schick,Auditor of State,,L,Shelby,LIBERTY E,8,3,0,11
Kelly Mitchell,Treasurer of State,,R,Shelby,LIBERTY E,244,53,0,297
John C. Aguilera,Treasurer of State,,D,Shelby,LIBERTY E,59,30,0,89
Greg Pence,U S House,6,R,Shelby,LIBERTY E,235,45,0,280
Jeannine Lee Lake,U S House,6,D,Shelby,LIBERTY E,67,37,0,104
Tom Ferkinhogg,U S House,6,L,Shelby,LIBERTY E,8,2,0,10
Write in,U S House,6,,Shelby,LIBERTY E,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,LIBERTY E,258,52,0,310
,Registered Voters,,,Shelby,LIBERTY W,,,,463
,Ballots Cast,,,Shelby,LIBERTY W,,,,184
Mike Braun,U.S. Senate,,R,Shelby,LIBERTY W,121,44,0,165
Joe Donnelly,U.S. Senate,,D,Shelby,LIBERTY W,52,26,0,78
Lucy M Brenton,U.S. Senate,,L,Shelby,LIBERTY W,7,4,0,11
Write in,U.S. Senate,,,Shelby,LIBERTY W,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,LIBERTY W,132,50,0,182
Jim Harper,Secretary of State,,D,Shelby,LIBERTY W,41,24,0,65
Mark W. Rutherford,Secretary of State,,L,Shelby,LIBERTY W,5,0,0,5
Write in,Secretary of State,,,Shelby,LIBERTY W,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,LIBERTY W,130,50,0,180
Joselyn Whitticker,Auditor of State,,D,Shelby,LIBERTY W,42,24,0,66
John Schick,Auditor of State,,L,Shelby,LIBERTY W,6,1,0,7
Kelly Mitchell,Treasurer of State,,R,Shelby,LIBERTY W,136,50,0,186
John C. Aguilera,Treasurer of State,,D,Shelby,LIBERTY W,41,25,0,66
Greg Pence,U S House,6,R,Shelby,LIBERTY W,127,46,0,173
Jeannine Lee Lake,U S House,6,D,Shelby,LIBERTY W,46,26,0,72
Tom Ferkinhogg,U S House,6,L,Shelby,LIBERTY W,4,3,0,7
Write in,U S House,6,,Shelby,LIBERTY W,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,LIBERTY W,161,56,0,217
,Registered Voters,,,Shelby,MARION,,,,1014
,Ballots Cast,,,Shelby,MARION,,,,323
Mike Braun,U.S. Senate,,R,Shelby,MARION,216,109,0,325
Joe Donnelly,U.S. Senate,,D,Shelby,MARION,86,65,0,151
Lucy M Brenton,U.S. Senate,,L,Shelby,MARION,15,4,0,19
Write in,U.S. Senate,,,Shelby,MARION,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,MARION,246,118,0,364
Jim Harper,Secretary of State,,D,Shelby,MARION,64,56,0,120
Mark W. Rutherford,Secretary of State,,L,Shelby,MARION,9,4,0,13
Write in,Secretary of State,,,Shelby,MARION,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,MARION,233,117,0,350
Joselyn Whitticker,Auditor of State,,D,Shelby,MARION,74,56,0,130
John Schick,Auditor of State,,L,Shelby,MARION,9,5,0,14
Kelly Mitchell,Treasurer of State,,R,Shelby,MARION,245,124,0,369
John C. Aguilera,Treasurer of State,,D,Shelby,MARION,69,54,0,123
Greg Pence,U S House,6,R,Shelby,MARION,227,119,0,346
Jeannine Lee Lake,U S House,6,D,Shelby,MARION,87,59,0,146
Tom Ferkinhogg,U S House,6,L,Shelby,MARION,6,2,0,8
Write in,U S House,6,,Shelby,MARION,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,MARION,256,134,0,390
,Registered Voters,,,Shelby,MORAL N,,,,758
,Ballots Cast,,,Shelby,MORAL N,,,,313
Mike Braun,U.S. Senate,,R,Shelby,MORAL N,217,79,0,296
Joe Donnelly,U.S. Senate,,D,Shelby,MORAL N,77,30,0,107
Lucy M Brenton,U.S. Senate,,L,Shelby,MORAL N,17,5,0,22
Write in,U.S. Senate,,,Shelby,MORAL N,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,MORAL N,233,79,0,312
Jim Harper,Secretary of State,,D,Shelby,MORAL N,59,29,0,88
Mark W. Rutherford,Secretary of State,,L,Shelby,MORAL N,14,3,0,17
Write in,Secretary of State,,,Shelby,MORAL N,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,MORAL N,229,77,0,306
Joselyn Whitticker,Auditor of State,,D,Shelby,MORAL N,59,29,0,88
John Schick,Auditor of State,,L,Shelby,MORAL N,17,4,0,21
Kelly Mitchell,Treasurer of State,,R,Shelby,MORAL N,239,79,0,318
John C. Aguilera,Treasurer of State,,D,Shelby,MORAL N,64,31,0,95
Greg Pence,U S House,6,R,Shelby,MORAL N,226,79,0,305
Jeannine Lee Lake,U S House,6,D,Shelby,MORAL N,69,33,0,102
Tom Ferkinhogg,U S House,6,L,Shelby,MORAL N,17,1,0,18
Write in,U S House,6,,Shelby,MORAL N,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,MORAL N,265,85,0,350
,Registered Voters,,,Shelby,MORAL NW,,,,737
,Ballots Cast,,,Shelby,MORAL NW,,,,353
Mike Braun,U.S. Senate,,R,Shelby,MORAL NW,248,44,0,292
Joe Donnelly,U.S. Senate,,D,Shelby,MORAL NW,94,42,0,136
Lucy M Brenton,U.S. Senate,,L,Shelby,MORAL NW,8,1,0,9
Write in,U.S. Senate,,,Shelby,MORAL NW,1,0,0,1
Connie Lawson,Secretary of State,,R,Shelby,MORAL NW,267,51,0,318
Jim Harper,Secretary of State,,D,Shelby,MORAL NW,71,32,0,103
Mark W. Rutherford,Secretary of State,,L,Shelby,MORAL NW,9,2,0,11
Write in,Secretary of State,,,Shelby,MORAL NW,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,MORAL NW,266,46,0,312
Joselyn Whitticker,Auditor of State,,D,Shelby,MORAL NW,69,36,0,105
John Schick,Auditor of State,,L,Shelby,MORAL NW,10,3,0,13
Kelly Mitchell,Treasurer of State,,R,Shelby,MORAL NW,272,49,0,321
John C. Aguilera,Treasurer of State,,D,Shelby,MORAL NW,76,36,0,112
Greg Pence,U S House,6,R,Shelby,MORAL NW,259,46,0,305
Jeannine Lee Lake,U S House,6,D,Shelby,MORAL NW,79,39,0,118
Tom Ferkinhogg,U S House,6,L,Shelby,MORAL NW,11,1,0,12
Write in,U S House,6,,Shelby,MORAL NW,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,MORAL NW,310,55,0,365
,Registered Voters,,,Shelby,MORAL S,,,,1081
,Ballots Cast,,,Shelby,MORAL S,,,,471
Mike Braun,U.S. Senate,,R,Shelby,MORAL S,339,76,0,415
Joe Donnelly,U.S. Senate,,D,Shelby,MORAL S,114,47,0,161
Lucy M Brenton,U.S. Senate,,L,Shelby,MORAL S,13,7,0,20
Write in,U.S. Senate,,,Shelby,MORAL S,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,MORAL S,371,84,0,455
Jim Harper,Secretary of State,,D,Shelby,MORAL S,81,41,0,122
Mark W. Rutherford,Secretary of State,,L,Shelby,MORAL S,14,4,0,18
Write in,Secretary of State,,,Shelby,MORAL S,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,MORAL S,376,79,0,455
Joselyn Whitticker,Auditor of State,,D,Shelby,MORAL S,80,44,0,124
John Schick,Auditor of State,,L,Shelby,MORAL S,10,5,0,15
Kelly Mitchell,Treasurer of State,,R,Shelby,MORAL S,378,85,0,463
John C. Aguilera,Treasurer of State,,D,Shelby,MORAL S,84,43,0,127
Greg Pence,U S House,6,R,Shelby,MORAL S,360,80,0,440
Jeannine Lee Lake,U S House,6,D,Shelby,MORAL S,91,46,0,137
Tom Ferkinhogg,U S House,6,L,Shelby,MORAL S,16,4,0,20
Write in,U S House,6,,Shelby,MORAL S,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,MORAL S,402,93,0,495
,Registered Voters,,,Shelby,MORAL SW,,,,644
,Ballots Cast,,,Shelby,MORAL SW,,,,296
Mike Braun,U.S. Senate,,R,Shelby,MORAL SW,215,52,0,267
Joe Donnelly,U.S. Senate,,D,Shelby,MORAL SW,66,26,0,92
Lucy M Brenton,U.S. Senate,,L,Shelby,MORAL SW,14,4,0,18
Write in,U.S. Senate,,,Shelby,MORAL SW,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,MORAL SW,232,53,0,285
Jim Harper,Secretary of State,,D,Shelby,MORAL SW,53,23,0,76
Mark W. Rutherford,Secretary of State,,L,Shelby,MORAL SW,8,2,0,10
Write in,Secretary of State,,,Shelby,MORAL SW,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,MORAL SW,235,56,0,291
Joselyn Whitticker,Auditor of State,,D,Shelby,MORAL SW,49,21,0,70
John Schick,Auditor of State,,L,Shelby,MORAL SW,8,2,0,10
Kelly Mitchell,Treasurer of State,,R,Shelby,MORAL SW,239,57,0,296
John C. Aguilera,Treasurer of State,,D,Shelby,MORAL SW,49,20,0,69
Greg Pence,U S House,6,R,Shelby,MORAL SW,226,53,0,279
Jeannine Lee Lake,U S House,6,D,Shelby,MORAL SW,58,24,0,82
Tom Ferkinhogg,U S House,6,L,Shelby,MORAL SW,10,3,0,13
Write in,U S House,6,,Shelby,MORAL SW,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,MORAL SW,253,56,0,309
,Registered Voters,,,Shelby,NOBLE,,,,896
,Ballots Cast,,,Shelby,NOBLE,,,,365
Mike Braun,U.S. Senate,,R,Shelby,NOBLE,235,75,0,310
Joe Donnelly,U.S. Senate,,D,Shelby,NOBLE,101,38,0,139
Lucy M Brenton,U.S. Senate,,L,Shelby,NOBLE,25,2,0,27
Write in,U.S. Senate,,,Shelby,NOBLE,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,NOBLE,261,82,0,343
Jim Harper,Secretary of State,,D,Shelby,NOBLE,85,30,0,115
Mark W. Rutherford,Secretary of State,,L,Shelby,NOBLE,12,2,0,14
Write in,Secretary of State,,,Shelby,NOBLE,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,NOBLE,253,79,0,332
Joselyn Whitticker,Auditor of State,,D,Shelby,NOBLE,89,31,0,120
John Schick,Auditor of State,,L,Shelby,NOBLE,14,2,0,16
Kelly Mitchell,Treasurer of State,,R,Shelby,NOBLE,275,79,0,354
John C. Aguilera,Treasurer of State,,D,Shelby,NOBLE,81,33,0,114
Greg Pence,U S House,6,R,Shelby,NOBLE,251,76,0,327
Jeannine Lee Lake,U S House,6,D,Shelby,NOBLE,94,36,0,130
Tom Ferkinhogg,U S House,6,L,Shelby,NOBLE,13,3,0,16
Write in,U S House,6,,Shelby,NOBLE,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,NOBLE,283,85,0,368
,Registered Voters,,,Shelby,SHELBY E,,,,496
,Ballots Cast,,,Shelby,SHELBY E,,,,183
Mike Braun,U.S. Senate,,R,Shelby,SHELBY E,129,40,0,169
Joe Donnelly,U.S. Senate,,D,Shelby,SHELBY E,35,35,0,70
Lucy M Brenton,U.S. Senate,,L,Shelby,SHELBY E,15,5,0,20
Write in,U.S. Senate,,,Shelby,SHELBY E,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,SHELBY E,145,50,0,195
Jim Harper,Secretary of State,,D,Shelby,SHELBY E,25,32,0,57
Mark W. Rutherford,Secretary of State,,L,Shelby,SHELBY E,9,1,0,10
Write in,Secretary of State,,,Shelby,SHELBY E,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,SHELBY E,139,51,0,190
Joselyn Whitticker,Auditor of State,,D,Shelby,SHELBY E,29,31,0,60
John Schick,Auditor of State,,L,Shelby,SHELBY E,9,1,0,10
Kelly Mitchell,Treasurer of State,,R,Shelby,SHELBY E,147,51,0,198
John C. Aguilera,Treasurer of State,,D,Shelby,SHELBY E,27,32,0,59
Greg Pence,U S House,6,R,Shelby,SHELBY E,132,47,0,179
Jeannine Lee Lake,U S House,6,D,Shelby,SHELBY E,37,35,0,72
Tom Ferkinhogg,U S House,6,L,Shelby,SHELBY E,9,2,0,11
Write in,U S House,6,,Shelby,SHELBY E,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,SHELBY E,150,59,0,209
,Registered Voters,,,Shelby,SHELBY W,,,,741
,Ballots Cast,,,Shelby,SHELBY W,,,,300
Mike Braun,U.S. Senate,,R,Shelby,SHELBY W,199,91,0,290
Joe Donnelly,U.S. Senate,,D,Shelby,SHELBY W,76,38,0,114
Lucy M Brenton,U.S. Senate,,L,Shelby,SHELBY W,21,4,0,25
Write in,U.S. Senate,,,Shelby,SHELBY W,1,0,0,1
Connie Lawson,Secretary of State,,R,Shelby,SHELBY W,218,101,0,319
Jim Harper,Secretary of State,,D,Shelby,SHELBY W,61,29,0,90
Mark W. Rutherford,Secretary of State,,L,Shelby,SHELBY W,16,3,0,19
Write in,Secretary of State,,,Shelby,SHELBY W,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,SHELBY W,215,100,0,315
Joselyn Whitticker,Auditor of State,,D,Shelby,SHELBY W,60,28,0,88
John Schick,Auditor of State,,L,Shelby,SHELBY W,20,3,0,23
Kelly Mitchell,Treasurer of State,,R,Shelby,SHELBY W,224,103,0,327
John C. Aguilera,Treasurer of State,,D,Shelby,SHELBY W,66,28,0,94
Greg Pence,U S House,6,R,Shelby,SHELBY W,212,98,0,310
Jeannine Lee Lake,U S House,6,D,Shelby,SHELBY W,72,32,0,104
Tom Ferkinhogg,U S House,6,L,Shelby,SHELBY W,12,1,0,13
Write in,U S House,6,,Shelby,SHELBY W,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,SHELBY W,241,106,0,347
,Registered Voters,,,Shelby,SUGAR CREEK,,,,799
,Ballots Cast,,,Shelby,SUGAR CREEK,,,,382
Mike Braun,U.S. Senate,,R,Shelby,SUGAR CREEK,275,89,0,364
Joe Donnelly,U.S. Senate,,D,Shelby,SUGAR CREEK,96,29,0,125
Lucy M Brenton,U.S. Senate,,L,Shelby,SUGAR CREEK,8,2,0,10
Write in,U.S. Senate,,,Shelby,SUGAR CREEK,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,SUGAR CREEK,285,92,0,377
Jim Harper,Secretary of State,,D,Shelby,SUGAR CREEK,84,24,0,108
Mark W. Rutherford,Secretary of State,,L,Shelby,SUGAR CREEK,6,2,0,8
Write in,Secretary of State,,,Shelby,SUGAR CREEK,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,SUGAR CREEK,275,94,0,369
Joselyn Whitticker,Auditor of State,,D,Shelby,SUGAR CREEK,85,24,0,109
John Schick,Auditor of State,,L,Shelby,SUGAR CREEK,9,0,0,9
Kelly Mitchell,Treasurer of State,,R,Shelby,SUGAR CREEK,282,93,0,375
