candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
John C. Aguilera,Treasurer of State,,D,Marshall,NORTH 3,74,43,0,117
Jackie Walorski,U S House,2,R,Marshall,NORTH 3,180,94,0,274
Mel Hall,U S House,2,D,Marshall,NORTH 3,91,57,0,148
Write in,U S House,2,,Marshall,NORTH 3,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,NORTH 3,192,101,0,293
Michelle Livinghouse,State Repsentative ,17,D,Marshall,NORTH 3,75,48,0,123
,Registered Voters,,,Marshall,POLK 1,,,,876
,Ballots Cast,,,Marshall,POLK 1,,,,374
Mike Braun,U.S. Senate,,R,Marshall,POLK 1,221,51,0,272
Joe Donnelly,U.S. Senate,,D,Marshall,POLK 1,133,39,0,172
Lucy M Brenton,U.S. Senate,,L,Marshall,POLK 1,14,1,0,15
Write in,U.S. Senate,,,Marshall,POLK 1,1,0,0,1
Connie Lawson,Secretary of State,,R,Marshall,POLK 1,246,53,0,299
Jim Harper,Secretary of State,,D,Marshall,POLK 1,100,31,0,131
Mark W. Rutherford,Secretary of State,,L,Marshall,POLK 1,15,4,0,19
Write in,Secretary of State,,,Marshall,POLK 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,POLK 1,245,53,0,298
Joselyn Whitticker,Auditor of State,,D,Marshall,POLK 1,101,32,0,133
John Schick,Auditor of State,,L,Marshall,POLK 1,14,2,0,16
Kelly Mitchell,Treasurer of State,,R,Marshall,POLK 1,261,56,0,317
John C. Aguilera,Treasurer of State,,D,Marshall,POLK 1,97,31,0,128
Jackie Walorski,U S House,2,R,Marshall,POLK 1,241,50,0,291
Mel Hall,U S House,2,D,Marshall,POLK 1,130,40,0,170
Write in,U S House,2,,Marshall,POLK 1,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,POLK 1,250,55,0,305
Michelle Livinghouse,State Repsentative ,17,D,Marshall,POLK 1,111,34,0,145
,Registered Voters,,,Marshall,POLK 2,,,,1062
,Ballots Cast,,,Marshall,POLK 2,,,,431
Mike Braun,U.S. Senate,,R,Marshall,POLK 2,253,75,0,328
Joe Donnelly,U.S. Senate,,D,Marshall,POLK 2,151,46,0,197
Lucy M Brenton,U.S. Senate,,L,Marshall,POLK 2,25,8,0,33
Write in,U.S. Senate,,,Marshall,POLK 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,POLK 2,291,93,0,384
Jim Harper,Secretary of State,,D,Marshall,POLK 2,110,34,0,144
Mark W. Rutherford,Secretary of State,,L,Marshall,POLK 2,21,2,0,23
Write in,Secretary of State,,,Marshall,POLK 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,POLK 2,280,86,0,366
Joselyn Whitticker,Auditor of State,,D,Marshall,POLK 2,111,36,0,147
John Schick,Auditor of State,,L,Marshall,POLK 2,28,3,0,31
Kelly Mitchell,Treasurer of State,,R,Marshall,POLK 2,296,92,0,388
John C. Aguilera,Treasurer of State,,D,Marshall,POLK 2,119,35,0,154
Jackie Walorski,U S House,2,R,Marshall,POLK 2,251,83,0,334
Mel Hall,U S House,2,D,Marshall,POLK 2,173,45,0,218
Write in,U S House,2,,Marshall,POLK 2,1,0,0,1
Jack Jordan,State Repsentative ,17,R,Marshall,POLK 2,290,90,0,380
Michelle Livinghouse,State Repsentative ,17,D,Marshall,POLK 2,127,37,0,164
,Registered Voters,,,Marshall,TIPPECANOE,,,,799
,Ballots Cast,,,Marshall,TIPPECANOE,,,,383
Mike Braun,U.S. Senate,,R,Marshall,TIPPECANOE,266,30,0,296
Joe Donnelly,U.S. Senate,,D,Marshall,TIPPECANOE,99,14,0,113
Lucy M Brenton,U.S. Senate,,L,Marshall,TIPPECANOE,13,0,0,13
Write in,U.S. Senate,,,Marshall,TIPPECANOE,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,TIPPECANOE,298,32,0,330
Jim Harper,Secretary of State,,D,Marshall,TIPPECANOE,61,12,0,73
Mark W. Rutherford,Secretary of State,,L,Marshall,TIPPECANOE,15,1,0,16
Write in,Secretary of State,,,Marshall,TIPPECANOE,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,TIPPECANOE,282,33,0,315
Joselyn Whitticker,Auditor of State,,D,Marshall,TIPPECANOE,77,11,0,88
John Schick,Auditor of State,,L,Marshall,TIPPECANOE,16,2,0,18
Kelly Mitchell,Treasurer of State,,R,Marshall,TIPPECANOE,306,34,0,340
John C. Aguilera,Treasurer of State,,D,Marshall,TIPPECANOE,66,12,0,78
Jackie Walorski,U S House,2,R,Marshall,TIPPECANOE,284,29,0,313
Mel Hall,U S House,2,D,Marshall,TIPPECANOE,90,16,0,106
Write in,U S House,2,,Marshall,TIPPECANOE,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,TIPPECANOE,299,33,0,332
Michelle Livinghouse,State Repsentative ,17,D,Marshall,TIPPECANOE,76,11,0,87
,Registered Voters,,,Marshall,UNION 1,,,,927
,Ballots Cast,,,Marshall,UNION 1,,,,258
Mike Braun,U.S. Senate,,R,Marshall,UNION 1,127,142,0,269
Joe Donnelly,U.S. Senate,,D,Marshall,UNION 1,118,126,0,244
Lucy M Brenton,U.S. Senate,,L,Marshall,UNION 1,11,9,0,20
Write in,U.S. Senate,,,Marshall,UNION 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,UNION 1,140,155,0,295
Jim Harper,Secretary of State,,D,Marshall,UNION 1,96,112,0,208
Mark W. Rutherford,Secretary of State,,L,Marshall,UNION 1,18,9,0,27
Write in,Secretary of State,,,Marshall,UNION 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,UNION 1,142,157,0,299
Joselyn Whitticker,Auditor of State,,D,Marshall,UNION 1,86,99,0,185
John Schick,Auditor of State,,L,Marshall,UNION 1,15,12,0,27
Kelly Mitchell,Treasurer of State,,R,Marshall,UNION 1,148,162,0,310
John C. Aguilera,Treasurer of State,,D,Marshall,UNION 1,90,103,0,193
Jackie Walorski,U S House,2,R,Marshall,UNION 1,129,149,0,278
Mel Hall,U S House,2,D,Marshall,UNION 1,121,125,0,246
Write in,U S House,2,,Marshall,UNION 1,2,0,0,2
Jack Jordan,State Repsentative ,17,R,Marshall,UNION 1,144,152,0,296
Michelle Livinghouse,State Repsentative ,17,D,Marshall,UNION 1,105,116,0,221
,Registered Voters,,,Marshall,UNION 2,,,,1295
,Ballots Cast,,,Marshall,UNION 2,,,,436
Mike Braun,U.S. Senate,,R,Marshall,UNION 2,248,146,0,394
Joe Donnelly,U.S. Senate,,D,Marshall,UNION 2,170,153,0,323
Lucy M Brenton,U.S. Senate,,L,Marshall,UNION 2,15,12,0,27
Write in,U.S. Senate,,,Marshall,UNION 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,UNION 2,274,179,0,453
Jim Harper,Secretary of State,,D,Marshall,UNION 2,132,120,0,252
Mark W. Rutherford,Secretary of State,,L,Marshall,UNION 2,20,8,0,28
Write in,Secretary of State,,,Marshall,UNION 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,UNION 2,276,179,0,455
Joselyn Whitticker,Auditor of State,,D,Marshall,UNION 2,127,111,0,238
John Schick,Auditor of State,,L,Marshall,UNION 2,13,12,0,25
Kelly Mitchell,Treasurer of State,,R,Marshall,UNION 2,291,187,0,478
John C. Aguilera,Treasurer of State,,D,Marshall,UNION 2,129,113,0,242
Jackie Walorski,U S House,2,R,Marshall,UNION 2,247,176,0,423
Mel Hall,U S House,2,D,Marshall,UNION 2,184,139,0,323
Write in,U S House,2,,Marshall,UNION 2,1,0,0,1
Jack Jordan,State Repsentative ,17,R,Marshall,UNION 2,278,173,0,451
Michelle Livinghouse,State Repsentative ,17,D,Marshall,UNION 2,146,131,0,277
,Registered Voters,,,Marshall,WALNUT 1,,,,918
,Ballots Cast,,,Marshall,WALNUT 1,,,,364
Mike Braun,U.S. Senate,,R,Marshall,WALNUT 1,204,38,0,242
Joe Donnelly,U.S. Senate,,D,Marshall,WALNUT 1,130,36,0,166
Lucy M Brenton,U.S. Senate,,L,Marshall,WALNUT 1,22,2,0,24
Write in,U.S. Senate,,,Marshall,WALNUT 1,1,0,0,1
Connie Lawson,Secretary of State,,R,Marshall,WALNUT 1,225,43,0,268
Jim Harper,Secretary of State,,D,Marshall,WALNUT 1,107,27,0,134
Mark W. Rutherford,Secretary of State,,L,Marshall,WALNUT 1,22,3,0,25
Write in,Secretary of State,,,Marshall,WALNUT 1,1,0,0,1
Tera Klutz,Auditor of State,,R,Marshall,WALNUT 1,224,45,0,269
Joselyn Whitticker,Auditor of State,,D,Marshall,WALNUT 1,111,27,0,138
John Schick,Auditor of State,,L,Marshall,WALNUT 1,23,0,0,23
Kelly Mitchell,Treasurer of State,,R,Marshall,WALNUT 1,246,45,0,291
John C. Aguilera,Treasurer of State,,D,Marshall,WALNUT 1,105,27,0,132
Jackie Walorski,U S House,2,R,Marshall,WALNUT 1,206,43,0,249
Mel Hall,U S House,2,D,Marshall,WALNUT 1,142,30,0,172
Write in,U S House,2,,Marshall,WALNUT 1,3,0,0,3
Jack Jordan,State Repsentative ,17,R,Marshall,WALNUT 1,224,44,0,268
Michelle Livinghouse,State Repsentative ,17,D,Marshall,WALNUT 1,130,31,0,161
,Registered Voters,,,Marshall,WALNUT 2,,,,635
,Ballots Cast,,,Marshall,WALNUT 2,,,,305
Mike Braun,U.S. Senate,,R,Marshall,WALNUT 2,209,39,0,248
Joe Donnelly,U.S. Senate,,D,Marshall,WALNUT 2,81,26,0,107
Lucy M Brenton,U.S. Senate,,L,Marshall,WALNUT 2,9,1,0,10
Write in,U.S. Senate,,,Marshall,WALNUT 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,WALNUT 2,236,50,0,286
Jim Harper,Secretary of State,,D,Marshall,WALNUT 2,54,16,0,70
Mark W. Rutherford,Secretary of State,,L,Marshall,WALNUT 2,8,1,0,9
Write in,Secretary of State,,,Marshall,WALNUT 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,WALNUT 2,229,45,0,274
Joselyn Whitticker,Auditor of State,,D,Marshall,WALNUT 2,62,19,0,81
John Schick,Auditor of State,,L,Marshall,WALNUT 2,8,1,0,9
Kelly Mitchell,Treasurer of State,,R,Marshall,WALNUT 2,241,46,0,287
John C. Aguilera,Treasurer of State,,D,Marshall,WALNUT 2,55,20,0,75
Jackie Walorski,U S House,2,R,Marshall,WALNUT 2,219,46,0,265
Mel Hall,U S House,2,D,Marshall,WALNUT 2,81,21,0,102
Write in,U S House,2,,Marshall,WALNUT 2,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,WALNUT 2,231,46,0,277
Michelle Livinghouse,State Repsentative ,17,D,Marshall,WALNUT 2,69,20,0,89
,Registered Voters,,,Marshall,WEST-City of Plymouth,,,,1
,Ballots Cast,,,Marshall,WEST-City of Plymouth,,,,0
Mike Braun,U.S. Senate,,R,Marshall,WEST-City of Plymouth,0,0,0,0
Joe Donnelly,U.S. Senate,,D,Marshall,WEST-City of Plymouth,0,0,0,0
Lucy M Brenton,U.S. Senate,,L,Marshall,WEST-City of Plymouth,0,0,0,0
Write in,U.S. Senate,,,Marshall,WEST-City of Plymouth,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,WEST-City of Plymouth,0,0,0,0
Jim Harper,Secretary of State,,D,Marshall,WEST-City of Plymouth,0,0,0,0
Mark W. Rutherford,Secretary of State,,L,Marshall,WEST-City of Plymouth,0,0,0,0
Write in,Secretary of State,,,Marshall,WEST-City of Plymouth,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,WEST-City of Plymouth,0,0,0,0
Joselyn Whitticker,Auditor of State,,D,Marshall,WEST-City of Plymouth,0,0,0,0
John Schick,Auditor of State,,L,Marshall,WEST-City of Plymouth,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Marshall,WEST-City of Plymouth,0,0,0,0
John C. Aguilera,Treasurer of State,,D,Marshall,WEST-City of Plymouth,0,0,0,0
Jackie Walorski,U S House,2,R,Marshall,WEST-City of Plymouth,0,0,0,0
Mel Hall,U S House,2,D,Marshall,WEST-City of Plymouth,0,0,0,0
Write in,U S House,2,,Marshall,WEST-City of Plymouth,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,WEST-City of Plymouth,0,0,0,0
Michelle Livinghouse,State Repsentative ,17,D,Marshall,WEST-City of Plymouth,0,0,0,0
,Registered Voters,,,Marshall,WEST 1,,,,918
,Ballots Cast,,,Marshall,WEST 1,,,,339
Mike Braun,U.S. Senate,,R,Marshall,WEST 1,198,70,0,268
Joe Donnelly,U.S. Senate,,D,Marshall,WEST 1,126,90,0,216
Lucy M Brenton,U.S. Senate,,L,Marshall,WEST 1,12,4,0,16
Write in,U.S. Senate,,,Marshall,WEST 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,WEST 1,224,83,0,307
Jim Harper,Secretary of State,,D,Marshall,WEST 1,94,73,0,167
Mark W. Rutherford,Secretary of State,,L,Marshall,WEST 1,13,2,0,15
Write in,Secretary of State,,,Marshall,WEST 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,WEST 1,217,79,0,296
Joselyn Whitticker,Auditor of State,,D,Marshall,WEST 1,97,75,0,172
John Schick,Auditor of State,,L,Marshall,WEST 1,14,2,0,16
Kelly Mitchell,Treasurer of State,,R,Marshall,WEST 1,231,82,0,313
John C. Aguilera,Treasurer of State,,D,Marshall,WEST 1,98,74,0,172
Jackie Walorski,U S House,2,R,Marshall,WEST 1,211,80,0,291
Mel Hall,U S House,2,D,Marshall,WEST 1,124,81,0,205
Write in,U S House,2,,Marshall,WEST 1,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,WEST 1,219,87,0,306
Michelle Livinghouse,State Repsentative ,17,D,Marshall,WEST 1,116,72,0,188
,Registered Voters,,,Marshall,WEST 2,,,,928
,Ballots Cast,,,Marshall,WEST 2,,,,387
Mike Braun,U.S. Senate,,R,Marshall,WEST 2,241,68,0,309
Joe Donnelly,U.S. Senate,,D,Marshall,WEST 2,127,43,0,170
Lucy M Brenton,U.S. Senate,,L,Marshall,WEST 2,17,2,0,19
Write in,U.S. Senate,,,Marshall,WEST 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,WEST 2,262,73,0,335
Jim Harper,Secretary of State,,D,Marshall,WEST 2,100,38,0,138
Mark W. Rutherford,Secretary of State,,L,Marshall,WEST 2,19,2,0,21
Write in,Secretary of State,,,Marshall,WEST 2,1,0,0,1
Tera Klutz,Auditor of State,,R,Marshall,WEST 2,256,74,0,330
Joselyn Whitticker,Auditor of State,,D,Marshall,WEST 2,108,34,0,142
John Schick,Auditor of State,,L,Marshall,WEST 2,18,2,0,20
Kelly Mitchell,Treasurer of State,,R,Marshall,WEST 2,271,76,0,347
John C. Aguilera,Treasurer of State,,D,Marshall,WEST 2,111,34,0,145
Jackie Walorski,U S House,2,R,Marshall,WEST 2,244,69,0,313
Mel Hall,U S House,2,D,Marshall,WEST 2,139,43,0,182
Write in,U S House,2,,Marshall,WEST 2,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,WEST 2,262,73,0,335
Michelle Livinghouse,State Repsentative ,17,D,Marshall,WEST 2,121,39,0,160
,Registered Voters,,,Marshall,WEST 3,,,,901
,Ballots Cast,,,Marshall,WEST 3,,,,347
Mike Braun,U.S. Senate,,R,Marshall,WEST 3,204,103,0,307
Joe Donnelly,U.S. Senate,,D,Marshall,WEST 3,126,96,0,222
Lucy M Brenton,U.S. Senate,,L,Marshall,WEST 3,13,3,0,16
Write in,U.S. Senate,,,Marshall,WEST 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,WEST 3,231,126,0,357
Jim Harper,Secretary of State,,D,Marshall,WEST 3,98,69,0,167
Mark W. Rutherford,Secretary of State,,L,Marshall,WEST 3,13,5,0,18
Write in,Secretary of State,,,Marshall,WEST 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,WEST 3,229,121,0,350
Joselyn Whitticker,Auditor of State,,D,Marshall,WEST 3,94,71,0,165
John Schick,Auditor of State,,L,Marshall,WEST 3,15,5,0,20
Kelly Mitchell,Treasurer of State,,R,Marshall,WEST 3,245,128,0,373
John C. Aguilera,Treasurer of State,,D,Marshall,WEST 3,94,67,0,161
Jackie Walorski,U S House,2,R,Marshall,WEST 3,215,118,0,333
Mel Hall,U S House,2,D,Marshall,WEST 3,127,85,0,212
Write in,U S House,2,,Marshall,WEST 3,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,WEST 3,228,123,0,351
Michelle Livinghouse,State Repsentative ,17,D,Marshall,WEST 3,112,78,0,190
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
