candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Eric S Bassler,State Senate,39,R,Sullivan,Jackson 1,291,45,0,336
No Candidate Filed,State Senate,39,D,Sullivan,Jackson 1,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Jackson 1,234,39,0,273
Jim Exline,State Representative ,45,D,Sullivan,Jackson 1,115,23,0,138
,Registered Voters,,,Sullivan,Jackson 2,,,,509
,Ballots Cast,,,Sullivan,Jackson 2,,,,232
Mike Braun,U.S. Senate,,R,Sullivan,Jackson 2,135,25,0,160
Joe Donnelly,U.S. Senate,,D,Sullivan,Jackson 2,74,23,0,97
Lucy M Brenton,U.S. Senate,,L,Sullivan,Jackson 2,16,4,0,20
Write in,U.S. Senate,,,Sullivan,Jackson 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Jackson 2,148,27,0,175
Jim Harper,Secretary of State,,D,Sullivan,Jackson 2,69,22,0,91
Mark W. Rutherford,Secretary of State,,L,Sullivan,Jackson 2,6,2,0,8
Write in,Secretary of State,,,Sullivan,Jackson 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Jackson 2,138,25,0,163
Joselyn Whitticker,Auditor of State,,D,Sullivan,Jackson 2,71,24,0,95
John Schick,Auditor of State,,L,Sullivan,Jackson 2,9,1,0,10
Kelly Mitchell,Treasurer of State,,R,Sullivan,Jackson 2,149,27,0,176
John C. Aguilera,Treasurer of State,,D,Sullivan,Jackson 2,70,22,0,92
Larry D Bucshon,U S House,8,R,Sullivan,Jackson 2,157,28,0,185
William Tanoos,U S House,8,D,Sullivan,Jackson 2,63,23,0,86
Write in,U S House,8,,Sullivan,Jackson 2,0,1,0,1
Eric S Bassler,State Senate,39,R,Sullivan,Jackson 2,170,33,0,203
No Candidate Filed,State Senate,39,D,Sullivan,Jackson 2,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Jackson 2,137,29,0,166
Jim Exline,State Representative ,45,D,Sullivan,Jackson 2,90,25,0,115
,Registered Voters,,,Sullivan,Jefferson,,,,267
,Ballots Cast,,,Sullivan,Jefferson,,,,125
Mike Braun,U.S. Senate,,R,Sullivan,Jefferson,82,10,0,92
Joe Donnelly,U.S. Senate,,D,Sullivan,Jefferson,38,5,0,43
Lucy M Brenton,U.S. Senate,,L,Sullivan,Jefferson,2,1,0,3
Write in,U.S. Senate,,,Sullivan,Jefferson,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Jefferson,81,10,0,91
Jim Harper,Secretary of State,,D,Sullivan,Jefferson,36,5,0,41
Mark W. Rutherford,Secretary of State,,L,Sullivan,Jefferson,1,0,0,1
Write in,Secretary of State,,,Sullivan,Jefferson,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Jefferson,80,9,0,89
Joselyn Whitticker,Auditor of State,,D,Sullivan,Jefferson,35,5,0,40
John Schick,Auditor of State,,L,Sullivan,Jefferson,2,0,0,2
Kelly Mitchell,Treasurer of State,,R,Sullivan,Jefferson,84,9,0,93
John C. Aguilera,Treasurer of State,,D,Sullivan,Jefferson,35,5,0,40
Larry D Bucshon,U S House,8,R,Sullivan,Jefferson,87,11,0,98
William Tanoos,U S House,8,D,Sullivan,Jefferson,35,5,0,40
Write in,U S House,8,,Sullivan,Jefferson,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Jefferson,90,10,0,100
No Candidate Filed,State Senate,39,D,Sullivan,Jefferson,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Jefferson,82,12,0,94
Jim Exline,State Representative ,45,D,Sullivan,Jefferson,41,3,0,44
,Registered Voters,,,Sullivan,Turman,,,,841
,Ballots Cast,,,Sullivan,Turman,,,,382
Mike Braun,U.S. Senate,,R,Sullivan,Turman,269,133,0,402
Joe Donnelly,U.S. Senate,,D,Sullivan,Turman,83,61,0,144
Lucy M Brenton,U.S. Senate,,L,Sullivan,Turman,24,3,0,27
Write in,U.S. Senate,,,Sullivan,Turman,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Turman,264,128,0,392
Jim Harper,Secretary of State,,D,Sullivan,Turman,86,60,0,146
Mark W. Rutherford,Secretary of State,,L,Sullivan,Turman,12,2,0,14
Write in,Secretary of State,,,Sullivan,Turman,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Turman,257,128,0,385
Joselyn Whitticker,Auditor of State,,D,Sullivan,Turman,87,58,0,145
John Schick,Auditor of State,,L,Sullivan,Turman,15,2,0,17
Kelly Mitchell,Treasurer of State,,R,Sullivan,Turman,282,129,0,411
John C. Aguilera,Treasurer of State,,D,Sullivan,Turman,82,58,0,140
Larry D Bucshon,U S House,8,R,Sullivan,Turman,299,147,0,446
William Tanoos,U S House,8,D,Sullivan,Turman,74,49,0,123
Write in,U S House,8,,Sullivan,Turman,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Turman,310,150,0,460
No Candidate Filed,State Senate,39,D,Sullivan,Turman,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Turman,262,126,0,388
Jim Exline,State Representative ,45,D,Sullivan,Turman,111,72,0,183
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
