candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Chris Garlen,State Senate,45,R ,Jefferson,Lancaster,317,49,0,366
John Perkins,State Senate,45,D,Jefferson,Lancaster,116,38,0,154
Charles Johnson,State Senate,45,L,Jefferson,Lancaster,14,1,0,15
Jim Lucas,State Representative,69,R,Jefferson,Lancaster,327,48,0,375
Steve Schoettmer,State Representative,69,D,Jefferson,Lancaster,116,41,0,157
,Ballots Cast,,,Jefferson,Madison 1,,,,490
Mike Braun,U.S. Senate,,R,Jefferson,Madison 1,328,107,0,435
Joe Donnelly,U.S. Senate,,D,Jefferson,Madison 1,120,65,0,185
Lucy M Brenton,U.S. Senate,,L,Jefferson,Madison 1,29,5,0,34
Write in,U.S. Senate,,,Jefferson,Madison 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Madison 1,333,112,0,445
Jim Harper,Secretary of State,,D,Jefferson,Madison 1,117,54,0,171
Mark W. Rutherford,Secretary of State,,L,Jefferson,Madison 1,20,8,0,28
Write in,Secretary of State,,,Jefferson,Madison 1,0,1,0,1
Tera Klutz,Auditor of State,,R,Jefferson,Madison 1,320,109,0,429
Joselyn Whitticker,Auditor of State,,D,Jefferson,Madison 1,125,57,0,182
John Schick,Auditor of State,,L,Jefferson,Madison 1,20,9,0,29
Kelly Mitchell,Treasurer of State,,R,Jefferson,Madison 1,350,115,0,465
John C. Aguilera,Treasurer of State,,D,Jefferson,Madison 1,114,59,0,173
Greg Pence,U S House,6,R,Jefferson,Madison 1,343,107,0,450
Jeannine Lee Lake,U S House,6,D,Jefferson,Madison 1,115,63,0,178
Tom Ferkinhoff,US House,6,L,Jefferson,Madison 1,16,6,0,22
Write in,US House,6,,Jefferson,Madison 1,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Madison 1,335,109,0,444
John Perkins,State Senate,45,D,Jefferson,Madison 1,120,60,0,180
Charles Johnson,State Senate,45,L,Jefferson,Madison 1,18,7,0,25
Randy Frye,State Representative,67,R,Jefferson,Madison 1,357,114,0,471
Cordelle Feuston,State Representative,67,D,Jefferson,Madison 1,110,60,0,170
,Ballots Cast,,,Jefferson,Madison 2,,,,523
Mike Braun,U.S. Senate,,R,Jefferson,Madison 2,314,125,0,439
Joe Donnelly,U.S. Senate,,D,Jefferson,Madison 2,178,97,0,275
Lucy M Brenton,U.S. Senate,,L,Jefferson,Madison 2,20,7,0,27
Write in,U.S. Senate,,,Jefferson,Madison 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Madison 2,321,135,0,456
Jim Harper,Secretary of State,,D,Jefferson,Madison 2,168,83,0,251
Mark W. Rutherford,Secretary of State,,L,Jefferson,Madison 2,13,8,0,21
Write in,Secretary of State,,,Jefferson,Madison 2,1,0,0,1
Tera Klutz,Auditor of State,,R,Jefferson,Madison 2,318,126,0,444
Joselyn Whitticker,Auditor of State,,D,Jefferson,Madison 2,168,87,0,255
John Schick,Auditor of State,,L,Jefferson,Madison 2,12,10,0,22
Kelly Mitchell,Treasurer of State,,R,Jefferson,Madison 2,329,142,0,471
John C. Aguilera,Treasurer of State,,D,Jefferson,Madison 2,166,42,0,248
Greg Pence,U S House,6,R,Jefferson,Madison 2,337,133,0,470
Jeannine Lee Lake,U S House,6,D,Jefferson,Madison 2,165,89,0,254
Tom Ferkinhoff,US House,6,L,Jefferson,Madison 2,11,4,0,15
Write in,US House,6,,Jefferson,Madison 2,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Madison 2,324,134,0,458
John Perkins,State Senate,45,D,Jefferson,Madison 2,173,85,0,258
Charles Johnson,State Senate,45,L,Jefferson,Madison 2,100,6,0,16
Mike Bowling,State Representative,66,R,Jefferson,Madison 2,276,117,0,393
Terry Goodin,State Representative,66,D,Jefferson,Madison 2,229,107,0,336
,Ballots Cast,,,Jefferson,Madison 3,,,,390
Mike Braun,U.S. Senate,,R,Jefferson,Madison 3,229,69,0,298
Joe Donnelly,U.S. Senate,,D,Jefferson,Madison 3,118,57,0,176
Lucy M Brenton,U.S. Senate,,L,Jefferson,Madison 3,32,6,0,38
Write in,U.S. Senate,,,Jefferson,Madison 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Madison 3,242,71,0,313
Jim Harper,Secretary of State,,D,Jefferson,Madison 3,117,58,0,176
Mark W. Rutherford,Secretary of State,,L,Jefferson,Madison 3,19,2,0,21
Write in,Secretary of State,,,Jefferson,Madison 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,Madison 3,235,67,0,302
Joselyn Whitticker,Auditor of State,,D,Jefferson,Madison 3,121,61,1,183
John Schick,Auditor of State,,L,Jefferson,Madison 3,20,1,0,21
Kelly Mitchell,Treasurer of State,,R,Jefferson,Madison 3,261,71,0,332
John C. Aguilera,Treasurer of State,,D,Jefferson,Madison 3,112,60,1,173
Greg Pence,U S House,6,R,Jefferson,Madison 3,245,71,0,316
Jeannine Lee Lake,U S House,6,D,Jefferson,Madison 3,121,58,0,180
Tom Ferkinhoff,US House,6,L,Jefferson,Madison 3,13,2,0,15
Write in,US House,6,,Jefferson,Madison 3,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Madison 3,245,70,0,315
John Perkins,State Senate,45,D,Jefferson,Madison 3,112,60,1,173
Charles Johnson,State Senate,45,L,Jefferson,Madison 3,18,2,0,20
Randy Frye,State Representative,67,R,Jefferson,Madison 3,271,80,0,351
Cordelle Feuston,State Representative,67,D,Jefferson,Madison 3,105,54,1,160
,Ballots Cast,,,Jefferson,Milton,,,,276
Mike Braun,U.S. Senate,,R,Jefferson,Milton,152,37,1,190
Joe Donnelly,U.S. Senate,,D,Jefferson,Milton,100,24,0,124
Lucy M Brenton,U.S. Senate,,L,Jefferson,Milton,15,5,0,20
Write in,U.S. Senate,,,Jefferson,Milton,0,1,0,1
Connie Lawson,Secretary of State,,R,Jefferson,Milton,162,37,1,200
Jim Harper,Secretary of State,,D,Jefferson,Milton,81,25,0,106
Mark W. Rutherford,Secretary of State,,L,Jefferson,Milton,16,1,0,17
Write in,Secretary of State,,,Jefferson,Milton,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,Milton,157,37,1,195
Joselyn Whitticker,Auditor of State,,D,Jefferson,Milton,85,26,0,111
John Schick,Auditor of State,,L,Jefferson,Milton,15,1,0,16
Kelly Mitchell,Treasurer of State,,R,Jefferson,Milton,174,39,1,214
John C. Aguilera,Treasurer of State,,D,Jefferson,Milton,86,24,0,110
Greg Pence,U S House,6,R,Jefferson,Milton,172,39,1,212
Jeannine Lee Lake,U S House,6,D,Jefferson,Milton,88,26,0,114
Tom Ferkinhoff,US House,6,L,Jefferson,Milton,9,1,0,10
Write in,US House,6,,Jefferson,Milton,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Milton,165,42,1,208
John Perkins,State Senate,45,D,Jefferson,Milton,87,23,0,110
Charles Johnson,State Senate,45,L,Jefferson,Milton,13,1,0,14
Randy Frye,State Representative,67,R,Jefferson,Milton,181,44,1,226
Cordelle Feuston,State Representative,67,D,Jefferson,Milton,84,23,0,107
,Ballots Cast,,,Jefferson,Monroe,,,,109
Mike Braun,U.S. Senate,,R,Jefferson,Monroe,64,10,0,74
Joe Donnelly,U.S. Senate,,D,Jefferson,Monroe,35,15,0,50
Lucy M Brenton,U.S. Senate,,L,Jefferson,Monroe,8,1,0,9
Write in,U.S. Senate,,,Jefferson,Monroe,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Monroe,67,11,0,78
Jim Harper,Secretary of State,,D,Jefferson,Monroe,32,14,0,46
Mark W. Rutherford,Secretary of State,,L,Jefferson,Monroe,5,0,0,5
Write in,Secretary of State,,,Jefferson,Monroe,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,Monroe,67,11,0,78
Joselyn Whitticker,Auditor of State,,D,Jefferson,Monroe,33,13,0,46
John Schick,Auditor of State,,L,Jefferson,Monroe,4,0,0,4
Kelly Mitchell,Treasurer of State,,R,Jefferson,Monroe,69,11,0,80
John C. Aguilera,Treasurer of State,,D,Jefferson,Monroe,38,12,0,50
Greg Pence,U S House,6,R,Jefferson,Monroe,70,11,0,81
Jeannine Lee Lake,U S House,6,D,Jefferson,Monroe,35,14,0,49
Tom Ferkinhoff,US House,6,L,Jefferson,Monroe,2,0,0,2
Write in,US House,6,,Jefferson,Monroe,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Monroe,72,11,0,83
John Perkins,State Senate,45,D,Jefferson,Monroe,34,14,0,48
Charles Johnson,State Senate,45,L,Jefferson,Monroe,1,0,0,1
Randy Frye,State Representative,67,R,Jefferson,Monroe,76,13,0,89
Cordelle Feuston,State Representative,67,D,Jefferson,Monroe,29,12,0,41
,Ballots Cast,,,Jefferson,Republican,,,,501
Mike Braun,U.S. Senate,,R,Jefferson,Republican,308,86,0,394
Joe Donnelly,U.S. Senate,,D,Jefferson,Republican,159,56,0,215
Lucy M Brenton,U.S. Senate,,L,Jefferson,Republican,23,4,0,27
Write in,U.S. Senate,,,Jefferson,Republican,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Republican,314,86,0,400
Jim Harper,Secretary of State,,D,Jefferson,Republican,164,54,0,218
Mark W. Rutherford,Secretary of State,,L,Jefferson,Republican,12,4,0,16
Write in,Secretary of State,,,Jefferson,Republican,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,Republican,309,83,0,392
Joselyn Whitticker,Auditor of State,,D,Jefferson,Republican,159,57,0,216
John Schick,Auditor of State,,L,Jefferson,Republican,19,4,0,23
Kelly Mitchell,Treasurer of State,,R,Jefferson,Republican,326,87,0,413
John C. Aguilera,Treasurer of State,,D,Jefferson,Republican,159,57,0,216
Greg Pence,U S House,6,R,Jefferson,Republican,322,92,0,414
Jeannine Lee Lake,U S House,6,D,Jefferson,Republican,165,52,0,217
Tom Ferkinhoff,US House,6,L,Jefferson,Republican,8,2,0,10
Write in,US House,6,,Jefferson,Republican,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Republican,316,85,0,401
John Perkins,State Senate,45,D,Jefferson,Republican,160,55,0,215
Charles Johnson,State Senate,45,L,Jefferson,Republican,16,3,0,19
Jim Lucas,State Representative,69,R,Jefferson,Republican,334,88,0,422
Steve Schoettmer,State Representative,69,D,Jefferson,Republican,157,56,0,213
,Ballots Cast,,,Jefferson,Saluda,,,,387
Mike Braun,U.S. Senate,,R,Jefferson,Saluda,240,35,1,276
Joe Donnelly,U.S. Senate,,D,Jefferson,Saluda,124,28,0,152
Lucy M Brenton,U.S. Senate,,L,Jefferson,Saluda,15,2,0,17
Write in,U.S. Senate,,,Jefferson,Saluda,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Saluda,244,38,1,283
Jim Harper,Secretary of State,,D,Jefferson,Saluda,117,24,0,141
Mark W. Rutherford,Secretary of State,,L,Jefferson,Saluda,10,3,0,13
Write in,Secretary of State,,,Jefferson,Saluda,1,0,0,1
Tera Klutz,Auditor of State,,R,Jefferson,Saluda,242,34,1,277
Joselyn Whitticker,Auditor of State,,D,Jefferson,Saluda,120,26,0,146
John Schick,Auditor of State,,L,Jefferson,Saluda,6,5,0,11
Kelly Mitchell,Treasurer of State,,R,Jefferson,Saluda,252,39,1,292
John C. Aguilera,Treasurer of State,,D,Jefferson,Saluda,118,25,0,143
Greg Pence,U S House,6,R,Jefferson,Saluda,259,43,1,303
Jeannine Lee Lake,U S House,6,D,Jefferson,Saluda,121,22,0,143
Tom Ferkinhoff,US House,6,L,Jefferson,Saluda,2,2,0,4
Write in,US House,6,,Jefferson,Saluda,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Saluda,259,35,1,295
John Perkins,State Senate,45,D,Jefferson,Saluda,116,23,0,139
Charles Johnson,State Senate,45,L,Jefferson,Saluda,6,5,0,11
Mike Bowling,State Representative,66,R,Jefferson,Saluda,206,26,1,233
Terry Goodin,State Representative,66,D,Jefferson,Saluda,169,41,0,210
,Ballots Cast,,,Jefferson,Shelby,,,,362
Mike Braun,U.S. Senate,,R,Jefferson,Shelby,254,42,0,296
Joe Donnelly,U.S. Senate,,D,Jefferson,Shelby,80,30,0,110
Lucy M Brenton,U.S. Senate,,L,Jefferson,Shelby,16,4,0,20
Write in,U.S. Senate,,,Jefferson,Shelby,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Shelby,261,48,0,309
Jim Harper,Secretary of State,,D,Jefferson,Shelby,73,28,0,101
Mark W. Rutherford,Secretary of State,,L,Jefferson,Shelby,10,1,0,11
Write in,Secretary of State,,,Jefferson,Shelby,1,0,0,1
Tera Klutz,Auditor of State,,R,Jefferson,Shelby,261,47,0,308
Joselyn Whitticker,Auditor of State,,D,Jefferson,Shelby,75,29,0,104
John Schick,Auditor of State,,L,Jefferson,Shelby,10,1,0,11
Kelly Mitchell,Treasurer of State,,R,Jefferson,Shelby,277,50,0,327
John C. Aguilera,Treasurer of State,,D,Jefferson,Shelby,70,27,0,97
Greg Pence,U S House,6,R,Jefferson,Shelby,264,48,0,312
Jeannine Lee Lake,U S House,6,D,Jefferson,Shelby,77,32,0,109
Tom Ferkinhoff,US House,6,L,Jefferson,Shelby,7,0,0,7
Write in,US House,6,,Jefferson,Shelby,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Shelby,274,49,0,323
John Perkins,State Senate,45,D,Jefferson,Shelby,68,27,0,95
Charles Johnson,State Senate,45,L,Jefferson,Shelby,9,1,0,10
Randy Frye,State Representative,67,R,Jefferson,Shelby,284,50,0,334
Cordelle Feuston,State Representative,67,D,Jefferson,Shelby,66,28,0,94
,Ballots Cast,,,Jefferson,Smyrna,,,,327
Mike Braun,U.S. Senate,,R,Jefferson,Smyrna,209,41,0,250
Joe Donnelly,U.S. Senate,,D,Jefferson,Smyrna,88,32,0,120
Lucy M Brenton,U.S. Senate,,L,Jefferson,Smyrna,24,2,0,26
Write in,U.S. Senate,,,Jefferson,Smyrna,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Smyrna,217,37,0,254
Jim Harper,Secretary of State,,D,Jefferson,Smyrna,86,30,0,116
Mark W. Rutherford,Secretary of State,,L,Jefferson,Smyrna,16,2,0,18
Write in,Secretary of State,,,Jefferson,Smyrna,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,Smyrna,218,37,0,255
Joselyn Whitticker,Auditor of State,,D,Jefferson,Smyrna,93,31,0,124
John Schick,Auditor of State,,L,Jefferson,Smyrna,9,0,0,9
Kelly Mitchell,Treasurer of State,,R,Jefferson,Smyrna,225,39,0,264
John C. Aguilera,Treasurer of State,,D,Jefferson,Smyrna,94,29,0,123
Greg Pence,U S House,6,R,Jefferson,Smyrna,220,43,0,263
Jeannine Lee Lake,U S House,6,D,Jefferson,Smyrna,90,30,0,120
Tom Ferkinhoff,US House,6,L,Jefferson,Smyrna,12,0,0,12
Write in,US House,6,,Jefferson,Smyrna,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Smyrna,218,43,0,261
John Perkins,State Senate,45,D,Jefferson,Smyrna,84,29,0,113
Charles Johnson,State Senate,45,L,Jefferson,Smyrna,18,1,0,19
Jim Lucas,State Representative,69,R,Jefferson,Smyrna,226,43,0,269
Steve Schoettmer,State Representative,69,D,Jefferson,Smyrna,95,28,0,123
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
