county,office,district,candidate,party,votes
Jefferson,State House,67,Cleo Duncan,Republican,0
Jefferson,State House,67,Martin W Voegele,Independent,0
Jefferson,State House,69,David Cheatham,Democratic,5508
Jefferson,State House,69,Billy Bright,Republican,4627
Jefferson,Judge Of The Circuit Court,Jefferson 5Th Circuit,Ted R Todd,Democratic,4993
Jefferson,Judge Of The Circuit Court,Jefferson 5Th Circuit,Stephen Tesmer,Republican,5073
Jefferson,Prosecuting Attorney,Jefferson 5Th Cir.,Chad Lewis,Democratic,7399
Jennings,U.S. Senator,,Steve Osborn,Libertarian,948
Jennings,U.S. Senator,,Richard G Lugar,Republican,6751
Jennings,U.S. Senator,,Jack H Baldwin,Democratic,0
Jennings,U.S. Senator,,Mark Pool,Independent,0
Jennings,Secretary Of State,,Joe Pearson,Democratic,4753
Jennings,Secretary Of State,,Mike Kole,Libertarian,361
Jennings,Secretary Of State,,Todd Rokita,Republican,4093
Jennings,Secretary Of State,,Bill Stant,Green,0
Jennings,Auditor Of State,,Judy Anderson,Democratic,4871
Jennings,Auditor Of State,,Tim Berry,Republican,4214
Jennings,Treasurer Of State,,Michael W Griffin,Democratic,4676
Jennings,Treasurer Of State,,Richard E Mourdock,Republican,4357
Jennings,U.S. House,6,Barry A Welsh,Democratic,0
Jennings,U.S. House,6,Mike Pence,Republican,0
Jennings,State Senator,43,Lane A Siekman,Democratic,2613
Jennings,State Senator,43,Johnny Nugent,Republican,4812
Jennings,State House,67,Cleo Duncan,Republican,0
Jennings,State House,67,Martin W Voegele,Independent,0
Jennings,State House,69,David Cheatham,Democratic,5010
Jennings,State House,69,Billy Bright,Republican,4257
Jennings,Prosecuting Attorney,Jennings 86Th Circuit,Gary L Smith,Democratic,4947
Jennings,Prosecuting Attorney,Jennings 86Th Circuit,Brian J Belding,Republican,4656
Johnson,U.S. Senator,,Steve Osborn,Libertarian,2434
Johnson,U.S. Senator,,Richard G Lugar,Republican,24333
Johnson,U.S. Senator,,Jack H Baldwin,Democratic,19
Johnson,U.S. Senator,,Mark Pool,Independent,17
Johnson,Secretary Of State,,Joe Pearson,Democratic,9044
Johnson,Secretary Of State,,Mike Kole,Libertarian,931
Johnson,Secretary Of State,,Todd Rokita,Republican,20559
Johnson,Secretary Of State,,Bill Stant,Green,28
Johnson,Auditor Of State,,Judy Anderson,Democratic,9997
Johnson,Auditor Of State,,Tim Berry,Republican,20251
Johnson,Treasurer Of State,,Michael W Griffin,Democratic,9692
Johnson,Treasurer Of State,,Richard E Mourdock,Republican,20393
Johnson,U.S. House,9,Baron Hill,Democratic,0
Johnson,U.S. House,9,D Eric Schansberg,Libertarian,0
Johnson,U.S. House,9,Michael E Sodrel,Republican,0
Johnson,U.S. House,9,Donald W Mantooth,Republican,0
Johnson,State Senator,41,George Terrence Coriden,Democratic,4507
Johnson,State Senator,41,Kenn Gividen,Libertarian,548
Johnson,State Senator,41,Greg Walker,Republican,6567
Johnson,State House,47,Ralph M Foley,Republican,1203
Johnson,State House,58,D Gregory Turley,Democratic,5438
Johnson,State House,58,Woody Burton,Republican,10198
Johnson,State House,65,Eric A Koch,Republican,0
Johnson,State House,93,David N Frizzell,Republican,6875
Johnson,Judge Of The Circuit Court,Johnson 8Th Circuit,K Mark Loyd,Republican,24249
Johnson,Judge Of The Superior Court,"Johnson County, No.1",Kevin M Barton,Republican,24118
Johnson,Prosecuting Attorney,Johnson 8Th Circuit,Lance D Hamner,Republican,24318
Knox,U.S. Senator,,Steve Osborn,Libertarian,1290
Knox,U.S. Senator,,Richard G Lugar,Republican,8764
Knox,U.S. Senator,,Jack H Baldwin,Democratic,0
Knox,U.S. Senator,,Mark Pool,Independent,0
Knox,Secretary Of State,,Joe Pearson,Democratic,6215
Knox,Secretary Of State,,Mike Kole,Libertarian,342
Knox,Secretary Of State,,Todd Rokita,Republican,4842
Knox,Secretary Of State,,Bill Stant,Green,0
Knox,Auditor Of State,,Judy Anderson,Democratic,6213
Knox,Auditor Of State,,Tim Berry,Republican,5396
Knox,Treasurer Of State,,Michael W Griffin,Democratic,5902
Knox,Treasurer Of State,,Richard E Mourdock,Republican,5295
Knox,U.S. House,8,Brad Ellsworth,Democratic,7772
Knox,U.S. House,8,John N Hostettler,Republican,4604
Knox,State Senator,39,Steven M Thais,Democratic,5172
Knox,State Senator,39,John M Waterman,Republican,3705
Knox,State Senator,48,Lindel O Hume,Democratic,2185
Knox,State House,45,Michael Dudley Bledsoe,Democratic,2051
Knox,State House,45,Bruce Alan Borders,Republican,2834
Knox,State House,64,Kreg S Battles,Democratic,4606
Knox,State House,64,Ja Thomas,Libertarian,198
Knox,State House,64,Troy Woodruff,Republican,2931
Knox,Prosecuting Attorney,Knox 12Th Circuit,John F Sievers,Democratic,8874
Kosciusko,U.S. Senator,,Steve Osborn,Libertarian,1983
Kosciusko,U.S. Senator,,Richard G Lugar,Republican,15231
Kosciusko,U.S. Senator,,Jack H Baldwin,Democratic,16
Kosciusko,U.S. Senator,,Mark Pool,Independent,16
Kosciusko,Secretary Of State,,Joe Pearson,Democratic,5338
Kosciusko,Secretary Of State,,Mike Kole,Libertarian,764
Kosciusko,Secretary Of State,,Todd Rokita,Republican,12648
Kosciusko,Secretary Of State,,Bill Stant,Green,5
Kosciusko,Auditor Of State,,Judy Anderson,Democratic,5759
Kosciusko,Auditor Of State,,Tim Berry,Republican,12909
Kosciusko,Treasurer Of State,,Michael W Griffin,Democratic,5460
Kosciusko,Treasurer Of State,,Richard E Mourdock,Republican,12702
Kosciusko,U.S. House,2,Joseph S Donnelly,Democratic,0
Kosciusko,U.S. House,2,J Christopher Chocola,Republican,0
Kosciusko,U.S. House,3,Thomas E Hayhurst,Democratic,6658
Kosciusko,U.S. House,3,Mark E Souder,Republican,11884
Kosciusko,State House,18,David A Wolkins,Republican,7381
Kosciusko,State House,22,Larry E Rensberger,Democratic,2540
Kosciusko,State House,22,William J Bill Ruppel,Republican,4037
Kosciusko,Judge Of The Circuit Court,Kosciusko 54Th Circuit,Rex L Reed,Republican,15694
Kosciusko,Prosecuting Attorney,Kosciusko 54Th Circuit,R Steven Hearn,Republican,15529
LaGrange,U.S. Senator,,Steve Osborn,Libertarian,730
LaGrange,U.S. Senator,,Richard G Lugar,Republican,5063
LaGrange,U.S. Senator,,Jack H Baldwin,Democratic,0
LaGrange,U.S. Senator,,Mark Pool,Independent,0
LaGrange,Secretary Of State,,Joe Pearson,Democratic,2504
LaGrange,Secretary Of State,,Mike Kole,Libertarian,189
LaGrange,Secretary Of State,,Todd Rokita,Republican,3780
LaGrange,Secretary Of State,,Bill Stant,Green,0
LaGrange,Auditor Of State,,Judy Anderson,Democratic,2632
LaGrange,Auditor Of State,,Tim Berry,Republican,3800
LaGrange,Treasurer Of State,,Michael W Griffin,Democratic,2563
LaGrange,Treasurer Of State,,Richard E Mourdock,Republican,3850
LaGrange,U.S. House,3,Thomas E Hayhurst,Democratic,2987
LaGrange,U.S. House,3,Mark E Souder,Republican,3613
LaGrange,State House,51,Joseph A Rauen,Democratic,0
LaGrange,State House,51,Richard A Dodge,Republican,0
LaGrange,State House,82,Jeffrey Keller Espich,Republican,0
LaGrange,Prosecuting Attorney,Lagrange 35Th Circuit,Jeffrey W Wible,Republican,5020
Lake,U.S. Senator,,Steve Osborn,Libertarian,10575
Lake,U.S. Senator,,Richard G Lugar,Republican,47868
Lake,U.S. Senator,,Jack H Baldwin,Democratic,17
Lake,U.S. Senator,,Mark Pool,Independent,44
Lake,Secretary Of State,,Joe Pearson,Democratic,57568
Lake,Secretary Of State,,Mike Kole,Libertarian,2349
Lake,Secretary Of State,,Todd Rokita,Republican,34923
Lake,Secretary Of State,,Bill Stant,Green,24
Lake,Auditor Of State,,Judy Anderson,Democratic,63248
Lake,Auditor Of State,,Tim Berry,Republican,29080
Lake,Treasurer Of State,,Michael W Griffin,Democratic,66123
Lake,Treasurer Of State,,Richard E Mourdock,Republican,26937
Lake,U.S. House,1,Peter J Visclosky,Democratic,71705
Lake,U.S. House,1,Mark J Leyva,Republican,22760
Lake,U.S. House,1,Charles E Barman,Independent,3223
Lake,State Senator,1,"Frank Mrvan, Jr.",Democratic,15852
Lake,State Senator,1,Chris Morrow,Republican,9791
Lake,State Senator,6,John B Greaves,Democratic,8943
Lake,State Senator,6,Sue Landske,Republican,15114
Lake,State House,1,Linda C Lawson,Democratic,6010
Lake,State House,1,"Thomas Lew Andrews, Jr.",Libertarian,374
Lake,State House,1,Wesley E Miller,Republican,4466
Lake,State House,2,Earl L Harris,Democratic,8425
Lake,State House,3,Charlie Brown,Democratic,6513
Lake,State House,3,Willie L Brown,Republican,782
Lake,State House,11,Dan C Sr Stevenson,Democratic,8053
Lake,State House,12,Mara Candelaria Reardon,Democratic,7062
Lake,State House,12,George T Janiec,Republican,4411
Lake,State House,14,Vernon G Smith,Democratic,8281
Lake,State House,14,Catherine Campbell,Republican,1240
Lake,State House,15,Myron M Sutton,Democratic,3680
Lake,State House,15,Donald J Lehe,Republican,3671
Lake,State House,19,Robert Daniel Kuzman,Democratic,7201
Lake,State House,19,Eric Hammond,Republican,4270
Lake,Judge Of The Superior Court,"Lake Co. County Division,",Jesse M Villalpando,Democratic,69022
Lake,Prosecuting Attorney,Lake 31St Circuit,Bernard A Carter,Democratic,62246
Lake,Prosecuting Attorney,Lake 31St Circuit,Douglas M Grimes,Republican,31923
LaPort,U.S. Senator,,Steve Osborn,Libertarian,4773
LaPort,U.S. Senator,,Richard G Lugar,Republican,18967
LaPort,U.S. Senator,,Jack H Baldwin,Democratic,0
LaPort,U.S. Senator,,Mark Pool,Independent,0
LaPort,Secretary Of State,,Joe Pearson,Democratic,16877
LaPort,Secretary Of State,,Mike Kole,Libertarian,1849
LaPort,Secretary Of State,,Todd Rokita,Republican,11223
LaPort,Secretary Of State,,Bill Stant,Green,0
LaPort,Auditor Of State,,Judy Anderson,Democratic,17789
LaPort,Auditor Of State,,Tim Berry,Republican,11270
LaPort,Treasurer Of State,,Michael W Griffin,Democratic,17525
LaPort,Treasurer Of State,,Richard E Mourdock,Republican,11479
LaPort,U.S. House,1,Peter J Visclosky,Democratic,0
LaPort,U.S. House,1,Mark J Leyva,Republican,0
LaPort,U.S. House,1,Charles E Barman,Independent,0
LaPort,U.S. House,2,Joseph S Donnelly,Democratic,18340
LaPort,U.S. House,2,J Christopher Chocola,Republican,11697
LaPort,State Senator,4,Karen Tallian,Democratic,0
LaPort,State Senator,4,Dale Brewer,Republican,0
LaPort,State House,8,Ryan M Dvorak,Democratic,0
LaPort,State House,9,Scott D Pelath,Democratic,13105
LaPort,State House,20,Andrea L Renner,Democratic,5773
LaPort,State House,20,Gregory D Kelver,Libertarian,1279
LaPort,State House,20,Tom Dermody,Republican,6633
LaPort,Judge Of The Circuit Court,La Porte 32Nd Circuit,Thomas J Alevizos,Democratic,17838
LaPort,Judge Of The Circuit Court,La Porte 32Nd Circuit,W Jonathan Forker,Republican,12640
LaPort,Prosecuting Attorney,Laporte 32Nd Circuit,Robert J Beckman,Democratic,23993
Lawrence,U.S. Senator,,Steve Osborn,Libertarian,1335
Lawrence,U.S. Senator,,Richard G Lugar,Republican,9404
Lawrence,U.S. Senator,,Jack H Baldwin,Democratic,33
Lawrence,U.S. Senator,,Mark Pool,Independent,3
Lawrence,Secretary Of State,,Joe Pearson,Democratic,4990
Lawrence,Secretary Of State,,Mike Kole,Libertarian,477
Lawrence,Secretary Of State,,Todd Rokita,Republican,6924
Lawrence,Secretary Of State,,Bill Stant,Green,7
Lawrence,Auditor Of State,,Judy Anderson,Democratic,5311
Lawrence,Auditor Of State,,Tim Berry,Republican,6984
Lawrence,Treasurer Of State,,Michael W Griffin,Democratic,5075
Lawrence,Treasurer Of State,,Richard E Mourdock,Republican,7030
Lawrence,U.S. House,9,Baron Hill,Democratic,0
Lawrence,U.S. House,9,D Eric Schansberg,Libertarian,0
Lawrence,U.S. House,9,Michael E Sodrel,Republican,0
Lawrence,U.S. House,9,Donald W Mantooth,Republican,0
Lawrence,State House,65,Eric A Koch,Republican,5904
Lawrence,State House,73,Dennie Oxley,Democratic,0
Lawrence,Judge Of The Superior Court,"Lawrence County, No. 1",Michael A Robbins,Democratic,7004
Lawrence,Judge Of The Superior Court,"Lawrence County, No. 1",Andrea K Mccord,Republican,6170
Lawrence,Prosecuting Attorney,Lawrence 81St Circuit,Michelle L Woodward,Republican,8826
Madison,U.S. Senator,,Steve Osborn,Libertarian,4294
Madison,U.S. Senator,,Richard G Lugar,Republican,25963
Madison,U.S. Senator,,Jack H Baldwin,Democratic,0
Madison,U.S. Senator,,Mark Pool,Independent,11
Madison,Secretary Of State,,Joe Pearson,Democratic,19553
Madison,Secretary Of State,,Mike Kole,Libertarian,1055
Madison,Secretary Of State,,Todd Rokita,Republican,18388
Madison,Secretary Of State,,Bill Stant,Green,0
Madison,Auditor Of State,,Judy Anderson,Democratic,21291
Madison,Auditor Of State,,Tim Berry,Republican,17417
Madison,Treasurer Of State,,Michael W Griffin,Democratic,20566
Madison,Treasurer Of State,,Richard E Mourdock,Republican,17990
Madison,U.S. House,5,Katherine Fox Carr,Democratic,0
Madison,U.S. House,5,Sheri Conover Sharlow,Libertarian,0
Madison,U.S. House,5,Dan Burton,Republican,0
Madison,U.S. House,5,John Miller,Independent,0
Madison,State Senator,25,Tim Lanane,Democratic,22088
Madison,State Senator,25,Daniel William Dykes,Republican,13939
Madison,State Senator,26,Sue Errington,Democratic,289
Madison,State Senator,26,Andrew Stillman Phipps,Republican,204
Madison,State Senator,26,Pat L Smith,Independent,26
Madison,State House,32,P Eric Turner,Republican,0
Madison,State House,35,Lee Ann Mengelt,Democratic,2360
Madison,State House,35,L Jack Lutz,Republican,3105
Madison,State House,36,Terri J Austin,Democratic,10193
Madison,State House,36,Francie Pyburn Metzger,Republican,5685
Madison,State House,53,Robert Cherry,Republican,0
Madison,Judge Of The Circuit Court,"Madison50Th Circ, No. 1",Fredrick R Spencer,Democratic,20242
Madison,Judge Of The Circuit Court,"Madison50Th Circ, No. 1",Thomas D Chaille,Republican,18884
Madison,Judge Of The Superior Court,"Madison County, No. 3","Thomas Newman, Jr.",Democratic,28413
Madison,Prosecuting Attorney,Madison 50Th Circuit,"Thomas Broderick, Jr.",Democratic,22487
Madison,Prosecuting Attorney,Madison 50Th Circuit,Rodney Cummings,Republican,16694
Marion,U.S. Senator,,Steve Osborn,Libertarian,15866
Marion,U.S. Senator,,Richard G Lugar,Republican,127898
Marion,U.S. Senator,,Jack H Baldwin,Democratic,0
Marion,U.S. Senator,,Mark Pool,Independent,0
Marion,Secretary Of State,,Joe Pearson,Democratic,97171
Marion,Secretary Of State,,Mike Kole,Libertarian,6354
Marion,Secretary Of State,,Todd Rokita,Republican,95256
Marion,Secretary Of State,,Bill Stant,Green,0
Marion,Auditor Of State,,Judy Anderson,Democratic,104894
Marion,Auditor Of State,,Tim Berry,Republican,92189
Marion,Treasurer Of State,,Michael W Griffin,Democratic,104950
Marion,Treasurer Of State,,Richard E Mourdock,Republican,91224
Marion,U.S. House,5,Katherine Fox Carr,Democratic,16174
Marion,U.S. House,5,Sheri Conover Sharlow,Libertarian,1940
Marion,U.S. House,5,Dan Burton,Republican,31059
Marion,U.S. House,5,John Miller,Independent,0
Marion,U.S. House,7,Julia M Carson,Democratic,74750
Marion,U.S. House,7,Eric Dickerson,Republican,64304
Marion,U.S. House,7,John Leroy Plemons,Independent,0
Marion,State Senator,29,Michael A Delph,Republican,14290
Marion,State Senator,31,Russell Leroy Brown,Democratic,13190
Marion,State Senator,31,"James W Merritt, Jr.",Republican,15465
Marion,State House,86,David Orentlicher,Democratic,9658
Marion,State House,86,Kathryn A Densborn,Republican,6244
Marion,State House,87,Leona Glazebrooks,Democratic,3732
Marion,State House,87,Cindy Noe,Republican,6047
Marion,State House,88,Susan E Fuldauer,Democratic,6326
Marion,State House,88,Brian C Bosma,Republican,10881
Marion,State House,89,John F Barnes,Democratic,7297
Marion,State House,89,Lawrence L Buell,Republican,7809
Marion,State House,90,Mark Reynold,Democratic,6077
Marion,State House,90,Michael B Murphy,Republican,12131
Marion,State House,91,Timothy J Huber,Democratic,2675
Marion,State House,91,Robert W Behning,Republican,3522
Marion,State House,92,Robin Olds,Democratic,6890
Marion,State House,92,Phillip D Hinkle,Republican,9836
Marion,State House,93,David N Frizzell,Republican,7946
Marion,State House,94,Carolene Mays,Democratic,9468
Marion,State House,95,Mae Dickinson,Democratic,9332
Marion,State House,95,Gary Bryce Conner,Republican,3909
Marion,State House,96,Gregory W Porter,Democratic,10479
Marion,State House,97,Edmund M Mahern,Democratic,4446
Marion,State House,97,Jonathan R Elrod,Republican,4454
Marion,State House,98,William A Crawford,Democratic,8811
Marion,State House,99,Vanessa J Summers,Democratic,10269
Marion,State House,100,John J Day,Democratic,4799
Marion,State House,100,"John C Warren, Jr.",Republican,2029
Marion,Judge Of The Superior Court,Marion County,Linda E Brown,Democratic,109629
Marion,Judge Of The Superior Court,Marion County,Tom Carroll,Democratic,107371
Marion,Judge Of The Superior Court,Marion County,Barbara Collins,Democratic,108645
Marion,Judge Of The Superior Court,Marion County,Steven R Eichholtz,Democratic,107231
Marion,Judge Of The Superior Court,Marion County,John F Hanley,Democratic,107050
Marion,Judge Of The Superior Court,Marion County,Grant W Hawkins,Democratic,107803
Marion,Judge Of The Superior Court,Marion County,Becky Pierson-Treacy,Democratic,108774
Marion,Judge Of The Superior Court,Marion County,Jose D Salinas,Democratic,106797
Marion,Judge Of The Superior Court,Marion County,Mark D Stoner,Democratic,108827
Marion,Judge Of The Superior Court,Marion County,Heather Welch,Democratic,109559
Marion,Judge Of The Superior Court,Marion County,"Robert R Altice, Jr.",Republican,92191
Marion,Judge Of The Superior Court,Marion County,Lisa Faye Borges,Republican,91256
Marion,Judge Of The Superior Court,Marion County,Sheila A Carlisle,Republican,92256
Marion,Judge Of The Superior Court,Marion County,Reuben B Hill,Republican,90786
Marion,Judge Of The Superior Court,Marion County,Michael D Keele,Republican,89870
Marion,Judge Of The Superior Court,Marion County,William J Nelson,Republican,89789
Marion,Judge Of The Superior Court,Marion County,Carol J Orbison,Republican,91471
Marion,Judge Of The Superior Court,Marion County,Scherry Sk Reid,Republican,89061
Marion,Judge Of The Superior Court,Marion County,Clark H Rogers,Republican,89368
Marion,Judge Of The Superior Court,Marion County,William Edward Young,Republican,89876
Marion,Prosecuting Attorney,Marion 19Th Circuit,Melina Kennedy,Democratic,97007
Marion,Prosecuting Attorney,Marion 19Th Circuit,Carl Brizzi,Republican,103777
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Michelle Smith Scott,Democratic,18709
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Darla Y Williams,Republican,5683
Marion,Small Claims Court Judge,"Decatur Twp., Marion Co.","William L Fisher, Jr.",Republican,2626
Marion,Small Claims Court Judge,"Franklin Twp., Marion Co.","John A Kitley, Jr.",Republican,8132
Marion,Small Claims Court Judge,"Lawrence Twp., Marion Co.",Stan Hirsch,Democratic,14382
Marion,Small Claims Court Judge,"Lawrence Twp., Marion Co.",James A Joven,Republican,14544
Marion,Small Claims Court Judge,"Perry Twp., Marion Co.",David E Lewis,Democratic,8602
Marion,Small Claims Court Judge,"Perry Twp., Marion Co.",Robert S Spear,Republican,13556
Marion,Small Claims Court Judge,"Pike Twp., Marion Co.",A Douglas Stephens,Democratic,11658
Marion,Small Claims Court Judge,"Pike Twp., Marion Co.",Jeffrey A Berg,Republican,6754
Marion,Small Claims Court Judge,"Warren Twp., Marion Co.",Ricardo Rivera,Democratic,10933
Marion,Small Claims Court Judge,"Warren Twp., Marion Co.",Gary W Bippus,Republican,9965
Marion,Small Claims Court Judge,"Washington Twp.,Marion Co",Kimberly J Brown,Democratic,23599
Marion,Small Claims Court Judge,"Washington Twp.,Marion Co",Carlos F Lam,Republican,16501
Marion,Small Claims Court Judge,"Wayne Twp., Marion Co.",Maxine Elizabeth King,Democratic,11382
Marion,Small Claims Court Judge,"Wayne Twp., Marion Co.",Robert B Lutz,Republican,11187
Marion,Mayor,Marion County,Fred Peterson,Libertarian,0
Marion,Mayor,Marion County,John Leroy Plemmons,Write-In,0
Marshall,U.S. Senator,,Steve Osborn,Libertarian,1253
Marshall,U.S. Senator,,Richard G Lugar,Republican,10958
Marshall,U.S. Senator,,Jack H Baldwin,Democratic,0
Marshall,U.S. Senator,,Mark Pool,Independent,0
Marshall,Secretary Of State,,Joe Pearson,Democratic,5397
Marshall,Secretary Of State,,Mike Kole,Libertarian,429
Marshall,Secretary Of State,,Todd Rokita,Republican,7759
Marshall,Secretary Of State,,Bill Stant,Green,0
Marshall,Auditor Of State,,Judy Anderson,Democratic,5674
Marshall,Auditor Of State,,Tim Berry,Republican,7823
Marshall,Treasurer Of State,,Michael W Griffin,Democratic,5413
Marshall,Treasurer Of State,,Richard E Mourdock,Republican,7680
Marshall,U.S. House,2,Joseph S Donnelly,Democratic,6020
Marshall,U.S. House,2,J Christopher Chocola,Republican,7456
Marshall,State House,17,Nancy J Dembowski,Democratic,4642
Marshall,State House,17,Steve Heim,Republican,5473
Marshall,Judge Of The Superior Court,"Marshall County, No. 1",Robert O Bowen,Republican,10964
Marshall,Prosecuting Attorney,Marshall 72Nd Circuit,Curtis Palmer,Republican,10411
Martin,U.S. Senator,,Steve Osborn,Libertarian,435
Martin,U.S. Senator,,Richard G Lugar,Republican,2765
Martin,U.S. Senator,,Jack H Baldwin,Democratic,0
Martin,U.S. Senator,,Mark Pool,Independent,0
Martin,Secretary Of State,,Joe Pearson,Democratic,1667
Martin,Secretary Of State,,Mike Kole,Libertarian,142
Martin,Secretary Of State,,Todd Rokita,Republican,1727
Martin,Secretary Of State,,Bill Stant,Green,0
Martin,Auditor Of State,,Judy Anderson,Democratic,1841
Martin,Auditor Of State,,Tim Berry,Republican,1759
Martin,Treasurer Of State,,Michael W Griffin,Democratic,1750
Martin,Treasurer Of State,,Richard E Mourdock,Republican,1846
Martin,U.S. House,8,Brad Ellsworth,Democratic,1875
Martin,U.S. House,8,John N Hostettler,Republican,2019
Martin,State Senator,39,Steven M Thais,Democratic,0
Martin,State Senator,39,John M Waterman,Republican,0
Martin,State House,62,Jerry L Denbo,Democratic,798
Martin,State House,62,Donald O Patton,Republican,447
Martin,State House,63,Dave Crooks,Democratic,1607
Martin,State House,63,Ronald Joseph Arnold,Republican,987
Martin,Prosecuting Attorney,Martin 90Th Circuit,C Michael Steiner,Democratic,2026
Martin,Prosecuting Attorney,Martin 90Th Circuit,Lynne E Ellis,Republican,1869
Miami,U.S. Senator,,Steve Osborn,Libertarian,1192
Miami,U.S. Senator,,Richard G Lugar,Republican,6771
Miami,U.S. Senator,,Jack H Baldwin,Democratic,9
Miami,U.S. Senator,,Mark Pool,Independent,12
Miami,Secretary Of State,,Joe Pearson,Democratic,3843
Miami,Secretary Of State,,Mike Kole,Libertarian,286
Miami,Secretary Of State,,Todd Rokita,Republican,5166
Miami,Secretary Of State,,Bill Stant,Green,1
Miami,Auditor Of State,,Judy Anderson,Democratic,4005
Miami,Auditor Of State,,Tim Berry,Republican,5205
Miami,Treasurer Of State,,Michael W Griffin,Democratic,3745
Miami,Treasurer Of State,,Richard E Mourdock,Republican,4966
Miami,U.S. House,2,Joseph S Donnelly,Democratic,0
Miami,U.S. House,2,J Christopher Chocola,Republican,0
Miami,State House,18,David A Wolkins,Republican,0
Miami,State House,23,John Christopher Rahe,Democratic,2559
Miami,State House,23,William C Friend,Republican,3448
Miami,Prosecuting Attorney,Miami 51St Circuit,Eric D Huneryager,Republican,6574
Monroe,U.S. Senator,,Steve Osborn,Libertarian,4451
Monroe,U.S. Senator,,Richard G Lugar,Republican,21998
Monroe,U.S. Senator,,Jack H Baldwin,Democratic,0
Monroe,U.S. Senator,,Mark Pool,Independent,0
Monroe,Secretary Of State,,Joe Pearson,Democratic,18108
Monroe,Secretary Of State,,Mike Kole,Libertarian,1102
Monroe,Secretary Of State,,Todd Rokita,Republican,13554
Monroe,Secretary Of State,,Bill Stant,Green,0
Monroe,Auditor Of State,,Judy Anderson,Democratic,19078
Monroe,Auditor Of State,,Tim Berry,Republican,13096
Monroe,Treasurer Of State,,Michael W Griffin,Democratic,18731
Monroe,Treasurer Of State,,Richard E Mourdock,Republican,13272
Monroe,U.S. House,9,Baron Hill,Democratic,16252
Monroe,U.S. House,9,D Eric Schansberg,Libertarian,1206
Monroe,U.S. House,9,Michael E Sodrel,Republican,8271
Monroe,U.S. House,9,Donald W Mantooth,Republican,0
Monroe,State House,46,Vern Tincher,Democratic,411
Monroe,State House,46,Reid Dallas,Republican,433
Monroe,State House,60,Peggy Welch,Democratic,14836
Monroe,State House,61,Matt Pierce,Democratic,9581
Monroe,State House,61,Adrianne N Dunlap,Republican,3224
Monroe,State House,62,Jerry L Denbo,Democratic,0
Monroe,State House,62,Donald O Patton,Republican,0
Monroe,State House,65,Eric A Koch,Republican,0
Monroe,Judge Of The Circuit Court,"Monroe, Seat 210Th Cir.",Marc R Kellams,Republican,21004
Monroe,Judge Of The Circuit Court,"Monroe, Seat 3 10Th Cir.",Valeri Haughton,Democratic,16313
Monroe,Judge Of The Circuit Court,"Monroe, Seat 3 10Th Cir.",Frances Francie Hill,Republican,16717
Monroe,Judge Of The Circuit Court,"Monroe, Seat 8 10Th Cir.",Teresa D Harper,Democratic,17558
Monroe,Judge Of The Circuit Court,"Monroe, Seat 8 10Th Cir.",Jeffrey A Chalfant,Republican,15281
Monroe,Prosecuting Attorney,Monroe 10Th Circuit,Chris Gaal,Democratic,18845
Monroe,Prosecuting Attorney,Monroe 10Th Circuit,Carl A Salzmann,Republican,14393
Montgomery,U.S. Senator,,Steve Osborn,Libertarian,948
Montgomery,U.S. Senator,,Richard G Lugar,Republican,7639
Montgomery,U.S. Senator,,Jack H Baldwin,Democratic,2
Montgomery,U.S. Senator,,Mark Pool,Independent,2
Montgomery,Secretary Of State,,Joe Pearson,Democratic,2950
Montgomery,Secretary Of State,,Mike Kole,Libertarian,334
Montgomery,Secretary Of State,,Todd Rokita,Republican,5865
Montgomery,Secretary Of State,,Bill Stant,Green,4
Montgomery,Auditor Of State,,Judy Anderson,Democratic,3226
Montgomery,Auditor Of State,,Tim Berry,Republican,5895
Montgomery,Treasurer Of State,,Michael W Griffin,Democratic,3155
Montgomery,Treasurer Of State,,Richard E Mourdock,Republican,5899
Montgomery,U.S. House,4,David Avram Sanders,Democratic,3169
Montgomery,U.S. House,4,Steve Buyer,Republican,6104
Montgomery,State Senator,23,Phil Boots,Republican,7370
Montgomery,State House,13,Chester F Dobis,Democratic,0
Montgomery,State House,41,James Stytle,Democratic,2352
Montgomery,State House,41,Tim Brown,Republican,4968
Montgomery,Prosecuting Attorney,Montgomery 22Nd Circuit,Joseph R Buser,Republican,7449
Morgan,U.S. Senator,,Steve Osborn,Libertarian,1720
Morgan,U.S. Senator,,Richard G Lugar,Republican,12254
Morgan,U.S. Senator,,Jack H Baldwin,Democratic,0
Morgan,U.S. Senator,,Mark Pool,Independent,0
Morgan,Secretary Of State,,Joe Pearson,Democratic,5059
Morgan,Secretary Of State,,Mike Kole,Libertarian,650
Morgan,Secretary Of State,,Todd Rokita,Republican,10019
Morgan,Secretary Of State,,Bill Stant,Green,0
Morgan,Auditor Of State,,Judy Anderson,Democratic,5585
Morgan,Auditor Of State,,Tim Berry,Republican,9620
Morgan,Treasurer Of State,,Michael W Griffin,Democratic,5465
Morgan,Treasurer Of State,,Richard E Mourdock,Republican,9712
Morgan,U.S. House,4,David Avram Sanders,Democratic,5548
Morgan,U.S. House,4,Steve Buyer,Republican,10156
Morgan,U.S. House,9,Baron Hill,Democratic,0
Morgan,U.S. House,9,D Eric Schansberg,Libertarian,0
