county,office,district,candidate,party,votes
Jefferson,President,,Ben Carson,Republican,46
Jefferson,President,,Chris Christie,Republican,4
Jefferson,President,,Ted Cruz,Republican,1584
Jefferson,President,,Carly Fiorina,Republican,7
Jefferson,President,,John R. Kasich,Republican,367
Jefferson,President,,Rand Paul,Republican,27
Jefferson,President,,Marco Rubio,Republican,26
Jefferson,President,,Donald J. Trump,Republican,3078
Jefferson,U.S. Senator,,Baron Hill,Democratic,2760
Jefferson,U.S. Senator,,Marlin A. Stutzman,Republican,1008
Jefferson,U.S. Senator,,Todd Young,Republican,3508
Jefferson,Governor,,John R. Gregg,Democratic,2622
Jefferson,Governor,,Michael R. Pence,Republican,3600
Jefferson,U.S. House,6,Danny Basham,Democratic,973
Jefferson,U.S. House,6,George Thomas Holland,Democratic,353
Jefferson,U.S. House,6,Bruce W. Peavler,Democratic,146
Jefferson,U.S. House,6,Ralph Spelbring,Democratic,118
Jefferson,U.S. House,6,Barry Welsh,Democratic,795
Jefferson,U.S. House,6,Charles Chuck Johnson Jr.,Republican,534
Jefferson,U.S. House,6,Luke Messer,Republican,3115
Jefferson,U.S. House,6,Jeff Smith,Republican,558
Jefferson,State House,66,Terry Goodin,Democratic,1896
Jefferson,State House,66,Joe Van Wye,Republican,2097
Jefferson,State House,66,Jim Lucas,Republican,702
Jennings,President,,Hillary Clinton,Democratic,837
Jennings,President,,Bernie Sanders,Democratic,921
Jennings,President,,Jeb Bush,Republican,38
Jennings,President,,Ben Carson,Republican,56
Jennings,President,,Chris Christie,Republican,5
Jennings,President,,Ted Cruz,Republican,1470
Jennings,President,,Carly Fiorina,Republican,8
Jennings,President,,John R. Kasich,Republican,221
Jennings,President,,Rand Paul,Republican,19
Jennings,President,,Marco Rubio,Republican,22
Jennings,President,,Donald J. Trump,Republican,3363
Jennings,U.S. Senator,,Baron Hill,Democratic,1537
Jennings,U.S. Senator,,Marlin A. Stutzman,Republican,845
Jennings,U.S. Senator,,Todd Young,Republican,3975
Jennings,Governor,,John R. Gregg,Democratic,1447
Jennings,Governor,,Michael R. Pence,Republican,3920
Jennings,U.S. House,6,Danny Basham,Democratic,413
Jennings,U.S. House,6,George Thomas Holland,Democratic,254
Jennings,U.S. House,6,Bruce W. Peavler,Democratic,152
Jennings,U.S. House,6,Ralph Spelbring,Democratic,143
Jennings,U.S. House,6,Barry Welsh,Democratic,428
Jennings,U.S. House,6,Charles Chuck Johnson Jr.,Republican,434
Jennings,U.S. House,6,Luke Messer,Republican,3553
Jennings,U.S. House,6,Jeff Smith,Republican,658
Jennings,State House,67,Randy Frye,Republican,1064
Jennings,State House,67,Jim Lucas,Republican,2627
Johnson,President,,Hillary Clinton,Democratic,3686
Johnson,President,,Bernie Sanders,Democratic,5480
Johnson,President,,Jeb Bush,Republican,158
Johnson,President,,Ben Carson,Republican,215
Johnson,President,,Chris Christie,Republican,45
Johnson,President,,Ted Cruz,Republican,11849
Johnson,President,,Carly Fiorina,Republican,48
Johnson,President,,John R. Kasich,Republican,2199
Johnson,President,,Rand Paul,Republican,92
Johnson,President,,Marco Rubio,Republican,136
Johnson,President,,Donald J. Trump,Republican,17218
Johnson,U.S. Senator,,Baron Hill,Democratic,7782
Johnson,U.S. Senator,,Marlin A. Stutzman,Republican,6289
Johnson,U.S. Senator,,Todd Young,Republican,23666
Johnson,Governor,,John R. Gregg,Democratic,8291
Johnson,Governor,,Michael R. Pence,Republican,21063
Johnson,U.S. House,9,Bob Kern,Democratic,1317
Johnson,U.S. House,9,James R. Mcclure Jr.,Democratic,1118
Johnson,U.S. House,9,Bill Thomas,Democratic,615
Johnson,U.S. House,9,Shelli Yoder,Democratic,4752
Johnson,U.S. House,9,Robert Hall,Republican,1203
Johnson,U.S. House,9,Trey Hollingsworth,Republican,9059
Johnson,U.S. House,9,Erin Houchin,Republican,5801
Johnson,U.S. House,9,Brent Waltz,Republican,7537
Johnson,U.S. House,9,Greg Zoeller,Republican,6153
Johnson,State Senator,36,Sean Gorman,Democratic,447
Johnson,State Senator,36,Jesse Kharbanda,Democratic,363
Johnson,State Senator,36,Jack E Sandlin,Republican,1504
Johnson,State Senator,36,Jefferson Shreve,Republican,1085
Johnson,State House,47,Michael L. (Mike) Reddick,Democratic,2743
Johnson,State House,47,Matt Prine,Republican,5525
Johnson,State House,47,John T. Young,Republican,5618
Johnson,State House,47,Woody Burton,Republican,10824
Johnson,State House,47,Franklin Andrew,Republican,203
Johnson,State House,47,Darren Byrd,Republican,145
Johnson,State House,47,Jacob Franklin,Republican,132
Johnson,State House,47,Mark Mathis,Republican,281
Johnson,State House,47,Chris D. May,Republican,198
Johnson,State House,47,Jim Pfaff,Republican,261
Johnson,State House,47,David N. Frizzell,Republican,3477
Knox,President,,Hillary Clinton,Democratic,1742
Knox,President,,Bernie Sanders,Democratic,1774
Knox,President,,Jeb Bush,Republican,50
Knox,President,,Ben Carson,Republican,74
Knox,President,,Chris Christie,Republican,5
Knox,President,,Ted Cruz,Republican,1929
Knox,President,,Carly Fiorina,Republican,7
Knox,President,,John R. Kasich,Republican,344
Knox,President,,Rand Paul,Republican,18
Knox,President,,Marco Rubio,Republican,31
Knox,President,,Donald J. Trump,Republican,4918
Knox,U.S. Senator,,Baron Hill,Democratic,2915
Knox,U.S. Senator,,Marlin A. Stutzman,Republican,1993
Knox,U.S. Senator,,Todd Young,Republican,3719
Knox,Governor,,John R. Gregg,Democratic,3528
Knox,Governor,,Michael R. Pence,Republican,4645
Knox,U.S. House,8,Ron Drake,Democratic,1426
Knox,U.S. House,8,David Orentlicher,Democratic,1316
Knox,U.S. House,8,Larry D. Bucshon,Republican,4226
Knox,U.S. House,8,Richard Moss,Republican,2107
Knox,State House,45,Bruce Borders,Republican,4433
Knox,State House,45,Thomas W. Washburne,Republican,719
Knox,Judge Of The Circuit Court,Knox 12Th Circuit,Sherry B. Gregg Gilmore,Democratic,3264
Kosciusko,President,,Hillary Clinton,Democratic,1373
Kosciusko,President,,Bernie Sanders,Democratic,2120
Kosciusko,President,,Jeb Bush,Republican,114
Kosciusko,President,,Ben Carson,Republican,176
Kosciusko,President,,Chris Christie,Republican,19
Kosciusko,President,,Ted Cruz,Republican,7702
Kosciusko,President,,Carly Fiorina,Republican,15
Kosciusko,President,,John R. Kasich,Republican,1128
Kosciusko,President,,Rand Paul,Republican,84
Kosciusko,President,,Marco Rubio,Republican,59
Kosciusko,President,,Donald J. Trump,Republican,8750
Kosciusko,U.S. Senator,,Baron Hill,Democratic,2869
Kosciusko,U.S. Senator,,Marlin A. Stutzman,Republican,9662
Kosciusko,U.S. Senator,,Todd Young,Republican,6509
Kosciusko,Governor,,John R. Gregg,Democratic,3050
Kosciusko,Governor,,Michael R. Pence,Republican,13897
Kosciusko,U.S. House,2,Douglas Carpenter,Democratic,360
Kosciusko,U.S. House,2,Lynn C. Coleman,Democratic,732
Kosciusko,U.S. House,2,Jeff Petermann,Republican,1946
Kosciusko,U.S. House,2,Jackie Walorski,Republican,3995
Kosciusko,U.S. House,2,John Forrest Roberson,Republican,665
Kosciusko,U.S. House,2,Tommy A. Schrader,Republican,664
Kosciusko,U.S. House,2,Jim Banks,Republican,2527
Kosciusko,U.S. House,2,Mark Willard Baringer,Republican,89
Kosciusko,U.S. House,2,"Elizabeth ""Liz"" Brown",Republican,532
Kosciusko,U.S. House,2,Pam Galloway,Republican,1788
Kosciusko,U.S. House,2,Kevin Howell,Republican,91
Kosciusko,U.S. House,2,Kip Tom,Republican,6157
Kosciusko,State Senator,9,Ryan Mishler,Republican,10791
Kosciusko,State Senator,9,Joanna King,Republican,712
Kosciusko,State House,18,David A. Wolkins,Republican,5414
Kosciusko,State House,18,Curt Nisly,Republican,9045
LaGrange,President,,Hillary Clinton,Democratic,521
LaGrange,President,,Bernie Sanders,Democratic,578
LaGrange,President,,Jeb Bush,Republican,39
LaGrange,President,,Ben Carson,Republican,51
LaGrange,President,,Chris Christie,Republican,10
LaGrange,President,,Ted Cruz,Republican,2373
LaGrange,President,,Carly Fiorina,Republican,10
LaGrange,President,,John R. Kasich,Republican,368
LaGrange,President,,Rand Paul,Republican,23
LaGrange,President,,Marco Rubio,Republican,24
LaGrange,President,,Donald J. Trump,Republican,2571
LaGrange,U.S. Senator,,Baron Hill,Democratic,912
LaGrange,U.S. Senator,,Marlin A. Stutzman,Republican,3386
LaGrange,U.S. Senator,,Todd Young,Republican,1941
LaGrange,Governor,,John R. Gregg,Democratic,967
LaGrange,Governor,,Michael R. Pence,Republican,4202
LaGrange,U.S. House,3,Todd Nightenhelser,Democratic,268
LaGrange,U.S. House,3,John Forrest Roberson,Democratic,324
LaGrange,U.S. House,3,Tommy A. Schrader,Democratic,334
LaGrange,U.S. House,3,Jim Banks,Republican,1602
LaGrange,U.S. House,3,Mark Willard Baringer,Republican,99
LaGrange,U.S. House,3,"Elizabeth ""Liz"" Brown",Republican,764
LaGrange,U.S. House,3,Pam Galloway,Republican,514
LaGrange,U.S. House,3,Kevin Howell,Republican,128
LaGrange,U.S. House,3,Kip Tom,Republican,1947
LaGrange,State Senator,13,Justin Kuhnle,Democratic,881
LaGrange,State Senator,13,C. Susan Glick,Republican,4583
LaGrange,State House,51,Dennis J Zent,Republican,3665
LaGrange,State House,51,David L. Ober,Republican,725
Lake,President,,Hillary Clinton,Democratic,43112
Lake,President,,Bernie Sanders,Democratic,32922
Lake,President,,Jeb Bush,Republican,127
Lake,President,,Ben Carson,Republican,280
Lake,President,,Chris Christie,Republican,65
Lake,President,,Ted Cruz,Republican,12098
Lake,President,,Carly Fiorina,Republican,48
Lake,President,,John R. Kasich,Republican,2981
Lake,President,,Rand Paul,Republican,166
Lake,President,,Marco Rubio,Republican,189
Lake,President,,Donald J. Trump,Republican,28620
Lake,U.S. Senator,,Baron Hill,Democratic,51548
Lake,U.S. Senator,,Marlin A. Stutzman,Republican,10378
Lake,U.S. Senator,,Todd Young,Republican,23681
Lake,Governor,,John R. Gregg,Democratic,60266
Lake,Governor,,Michael R. Pence,Republican,28363
Lake,U.S. House,1,Willie (Faithful And True) Brown,Democratic,14282
Lake,U.S. House,1,Peter J. Visclosky,Democratic,54025
Lake,State Senator,2,Lonnie M. Randolph,Democratic,14761
Lake,State Senator,2,Dave Spott,Democratic,1067
Lake,State Senator,2,Darren L. Washington,Democratic,7013
Lake,State Senator,2,Ethel Jeanette Williams,Democratic,2246
Lake,State House,1,Linda Lawson,Democratic,7891
Lake,State House,1,Earl L. Harris Jr.,Democratic,3882
Lake,State House,1,Drake Morris,Democratic,1177
Lake,State House,1,"Rosa Maria ""Rose"" Rodriguez",Democratic,3137
Lake,State House,1,Antuwan Clemons,Democratic,2899
Lake,State House,1,Michael J. Aylesworth,Republican,5111
Lake,State House,1,William I. (Bill) Fine,Republican,5835
Lake,State House,1,Julie Olthoff,Republican,6912
Lake,Judge Of The Circuit Court,Lake 31St Circuit,Carrie Castro,Democratic,8727
Lake,Judge Of The Circuit Court,Lake 31St Circuit,Marissa Mcdermott,Democratic,38299
Lake,Judge Of The Circuit Court,Lake 31St Circuit,George C. Paras,Democratic,22986
Lake,Judge Of The Circuit Court,Lake 31St Circuit,Douglas M. Grimes,Republican,26572
LaPort,President,,Hillary Clinton,Democratic,6179
LaPort,President,,Bernie Sanders,Democratic,7276
LaPort,President,,Jeb Bush,Republican,77
LaPort,President,,Ben Carson,Republican,101
LaPort,President,,Chris Christie,Republican,22
LaPort,President,,Ted Cruz,Republican,4434
LaPort,President,,Carly Fiorina,Republican,11
LaPort,President,,John R. Kasich,Republican,925
LaPort,President,,Rand Paul,Republican,61
LaPort,President,,Marco Rubio,Republican,62
LaPort,President,,Donald J. Trump,Republican,9501
LaPort,U.S. Senator,,Baron Hill,Democratic,10429
LaPort,U.S. Senator,,Marlin A. Stutzman,Republican,4370
LaPort,U.S. Senator,,Todd Young,Republican,7868
LaPort,Governor,,John R. Gregg,Democratic,11295
LaPort,Governor,,Michael R. Pence,Republican,10153
LaPort,U.S. House,1,Willie (Faithful And True) Brown,Democratic,1995
LaPort,U.S. House,1,Peter J. Visclosky,Democratic,4676
LaPort,U.S. House,1,Lynn C. Coleman,Democratic,3134
LaPort,U.S. House,1,Jeff Petermann,Republican,2658
LaPort,U.S. House,1,Jackie Walorski,Republican,4903
LaPort,State Senator,5,Ed Charbonneau,Republican,695
LaPort,State Senator,5,Maxine Spenner,Republican,3749
LaPort,State Senator,5,Mike Bohacek,Republican,5424
LaPort,State Senator,5,Allen Stevens,Republican,3092
LaPort,State House,8,Ryan M. Dvorak,Democratic,672
LaPort,State House,8,Richard J Pfeil,Republican,770
LaPort,State House,8,Jim Pressel,Republican,6751
Lawrence,President,,Hillary Clinton,Democratic,1062
Lawrence,President,,Bernie Sanders,Democratic,1648
Lawrence,President,,Jeb Bush,Republican,80
Lawrence,President,,Ben Carson,Republican,107
Lawrence,President,,Chris Christie,Republican,13
Lawrence,President,,Ted Cruz,Republican,3132
Lawrence,President,,Carly Fiorina,Republican,16
Lawrence,President,,John R. Kasich,Republican,507
Lawrence,President,,Rand Paul,Republican,62
Lawrence,President,,Marco Rubio,Republican,50
Lawrence,President,,Donald J. Trump,Republican,5971
Lawrence,U.S. Senator,,Baron Hill,Democratic,2207
Lawrence,U.S. Senator,,Marlin A. Stutzman,Republican,1447
Lawrence,U.S. Senator,,Todd Young,Republican,7502
Lawrence,Governor,,John R. Gregg,Democratic,2324
Lawrence,Governor,,Michael R. Pence,Republican,6809
Lawrence,U.S. House,9,Bob Kern,Democratic,536
Lawrence,U.S. House,9,James R. Mcclure Jr.,Democratic,209
Lawrence,U.S. House,9,Bill Thomas,Democratic,206
Lawrence,U.S. House,9,Shelli Yoder,Democratic,1385
Lawrence,U.S. House,9,Robert Hall,Republican,956
Lawrence,U.S. House,9,Trey Hollingsworth,Republican,3125
Lawrence,U.S. House,9,Erin Houchin,Republican,2341
Lawrence,U.S. House,9,Brent Waltz,Republican,958
Lawrence,U.S. House,9,Greg Zoeller,Republican,1461
Lawrence,State Senator,44,Linda Kay Henderson,Democratic,2245
Lawrence,State Senator,44,Josh Anderson,Republican,3754
Lawrence,State Senator,44,Eric A. Koch,Republican,5495
Lawrence,State House,65,Chris Woods,Democratic,1755
Lawrence,State House,65,Franklin Andrew,Republican,630
Lawrence,State House,65,Darren Byrd,Republican,244
Lawrence,State House,65,Jacob Franklin,Republican,295
Lawrence,State House,65,Mark Mathis,Republican,719
Lawrence,State House,65,Chris D. May,Republican,4590
Lawrence,State House,65,Jim Pfaff,Republican,762
Lawrence,State House,65,Steven Davisson,Republican,798
Lawrence,State House,65,Michael A Harkness,Republican,555
Madison,President,,Hillary Clinton,Democratic,6635
Madison,President,,Bernie Sanders,Democratic,7173
Madison,President,,Jeb Bush,Republican,144
Madison,President,,Ben Carson,Republican,213
Madison,President,,Chris Christie,Republican,36
Madison,President,,Ted Cruz,Republican,8023
Madison,President,,Carly Fiorina,Republican,41
Madison,President,,John R. Kasich,Republican,1156
Madison,President,,Rand Paul,Republican,66
Madison,President,,Marco Rubio,Republican,111
Madison,President,,Donald J. Trump,Republican,12487
Madison,U.S. Senator,,Baron Hill,Democratic,10890
Madison,U.S. Senator,,Marlin A. Stutzman,Republican,4737
Madison,U.S. Senator,,Todd Young,Republican,15477
Madison,Governor,,John R. Gregg,Democratic,11798
Madison,Governor,,Michael R. Pence,Republican,17126
Madison,U.S. House,5,Allen R. Davidson,Democratic,4285
Madison,U.S. House,5,Angela Demaree,Democratic,7385
Madison,U.S. House,5,Susan W. Brooks,Republican,12740
Madison,U.S. House,5,Mike Campbell,Republican,4438
Madison,U.S. House,5,Stephen M. Mackenzie,Republican,2346
Madison,State House,32,Ryan Scott Davis,Democratic,248
Madison,State House,32,"Anthony J. (""Tony"") Cook",Republican,455
Madison,State House,32,"James D. (Jim) Shelton, Jr.",Republican,6898
Madison,State House,32,Robert W. Cherry,Republican,3489
Madison,Judge Of The Circuit Court,"Madison50Th Circ, No. 6",Rodney Cummings,Republican,9625
Madison,Judge Of The Circuit Court,"Madison50Th Circ, No. 6",Mark K. Dudley,Republican,11174
Marion,President,,Hillary Clinton,Democratic,59655
Marion,President,,Bernie Sanders,Democratic,58812
Marion,President,,Jeb Bush,Republican,547
Marion,President,,Ben Carson,Republican,699
Marion,President,,Chris Christie,Republican,169
Marion,President,,Ted Cruz,Republican,39562
Marion,President,,Carly Fiorina,Republican,164
Marion,President,,John R. Kasich,Republican,9633
Marion,President,,Rand Paul,Republican,396
Marion,President,,Marco Rubio,Republican,503
Marion,President,,Donald J. Trump,Republican,49843
Marion,U.S. Senator,,Baron Hill,Democratic,101254
Marion,U.S. Senator,,Marlin A. Stutzman,Republican,22077
Marion,U.S. Senator,,Todd Young,Republican,71832
Marion,Governor,,John R. Gregg,Democratic,103788
Marion,Governor,,Michael R. Pence,Republican,74686
Marion,U.S. House,5,Allen R. Davidson,Democratic,5535
Marion,U.S. House,5,Angela Demaree,Democratic,22303
Marion,U.S. House,5,Susan W. Brooks,Republican,21641
Marion,U.S. House,5,Mike Campbell,Republican,3447
Marion,U.S. House,5,Stephen M. Mackenzie,Republican,3196
Marion,U.S. House,5,Curtis D. Godfrey,Republican,8306
Marion,U.S. House,5,Pierre Quincy Pullins,Republican,3435
Marion,U.S. House,5,"Wayne ""Gunny"" Harmon",Republican,16955
Marion,U.S. House,5,Jd Miniear,Republican,10031
Marion,U.S. House,5,Catherine (Cat) Ping,Republican,30514
Marion,State Senator,28,Ken Kern,Democratic,5154
Marion,State Senator,28,Michael R. Crider,Republican,3894
Marion,State Senator,28,John C. Ruckelshaus,Republican,12380
Marion,State Senator,28,Aaron Freeman,Republican,15518
Marion,State Senator,28,Zachary Taljonick,Republican,2835
Marion,State Senator,28,R. Michael Young,Republican,8559
Marion,State Senator,28,Jesse Kharbanda,Republican,4369
Marion,State Senator,28,Jack E Sandlin,Republican,6619
Marion,State Senator,28,Jefferson Shreve,Republican,6624
Marion,State House,86,Edward O. Delaney,Democratic,11856
Marion,State House,86,Scott Devries,Republican,7564
Marion,State House,86,Connie Eckert,Republican,8847
Marion,State House,86,Brian C. Bosma,Republican,6321
Marion,State House,86,Cindy Kirchhofer,Republican,7163
Marion,State House,86,Mike Speedy,Republican,10627
Marion,State House,86,Jim Grimes,Republican,2154
Marion,State House,86,Bradford W. Moulton,Republican,5801
Marion,State House,86,David N. Frizzell,Republican,6878
Marion,State House,86,Dale Nye,Republican,3261
Marion,State House,86,Gary Whitmore,Republican,1848
Marion,State House,86,Lawrence (Larry) B Shouse,Republican,3603
Marshall,President,,Hillary Clinton,Democratic,1202
Marshall,President,,Bernie Sanders,Democratic,1705
Marshall,President,,Jeb Bush,Republican,74
Marshall,President,,Ben Carson,Republican,89
Marshall,President,,Chris Christie,Republican,18
Marshall,President,,Ted Cruz,Republican,3644
Marshall,President,,Carly Fiorina,Republican,10
Marshall,President,,John R. Kasich,Republican,563
Marshall,President,,Rand Paul,Republican,39
Marshall,President,,Marco Rubio,Republican,47
Marshall,President,,Donald J. Trump,Republican,4755
Marshall,U.S. Senator,,Baron Hill,Democratic,2233
Marshall,U.S. Senator,,Marlin A. Stutzman,Republican,3762
Marshall,U.S. Senator,,Todd Young,Republican,4146
Marshall,Governor,,John R. Gregg,Democratic,2452
Marshall,Governor,,Michael R. Pence,Republican,6656
Marshall,U.S. House,2,Douglas Carpenter,Democratic,875
Marshall,U.S. House,2,Lynn C. Coleman,Democratic,1549
Marshall,U.S. House,2,Jeff Petermann,Republican,2506
Marshall,U.S. House,2,Jackie Walorski,Republican,5816
Marshall,State Senator,9,Ryan Mishler,Republican,4874
Marshall,State House,17,Michelle Livinghouse,Democratic,2399
Marshall,State House,17,Jesse Bohannon,Republican,3458
Marshall,State House,17,Jack Jordan,Republican,4760
Martin,President,,Hillary Clinton,Democratic,407
Martin,President,,Bernie Sanders,Democratic,486
Martin,President,,Jeb Bush,Republican,17
Martin,President,,Ben Carson,Republican,14
Martin,President,,Chris Christie,Republican,6
Martin,President,,Ted Cruz,Republican,744
Martin,President,,Carly Fiorina,Republican,2
Martin,President,,John R. Kasich,Republican,80
Martin,President,,Rand Paul,Republican,7
Martin,President,,Marco Rubio,Republican,7
Martin,President,,Donald J. Trump,Republican,1398
Martin,U.S. Senator,,Baron Hill,Democratic,662
Martin,U.S. Senator,,Marlin A. Stutzman,Republican,729
Martin,U.S. Senator,,Todd Young,Republican,1197
Martin,Governor,,John R. Gregg,Democratic,745
Martin,Governor,,Michael R. Pence,Republican,1570
Martin,U.S. House,8,Ron Drake,Democratic,365
Martin,U.S. House,8,David Orentlicher,Democratic,396
Martin,U.S. House,8,Larry D. Bucshon,Republican,1042
Martin,U.S. House,8,Richard Moss,Republican,1067
Martin,State House,62,Steve Lindsey,Democratic,174
Martin,State House,62,Jeff Ellington,Republican,383
Martin,State House,62,Sawyer Sparks,Republican,207
Martin,Judge Of The Circuit Court,Martin 90Th Circuit,Lynne E. Ellis,Republican,1717
Miami,President,,Hillary Clinton,Democratic,720
Miami,President,,Bernie Sanders,Democratic,987
Miami,President,,Jeb Bush,Republican,43
Miami,President,,Ben Carson,Republican,59
Miami,President,,Chris Christie,Republican,8
Miami,President,,Ted Cruz,Republican,2409
Miami,President,,Carly Fiorina,Republican,6
Miami,President,,John R. Kasich,Republican,316
Miami,President,,Rand Paul,Republican,31
Miami,President,,Marco Rubio,Republican,22
Miami,President,,Donald J. Trump,Republican,3286
Miami,U.S. Senator,,Baron Hill,Democratic,1356
Miami,U.S. Senator,,Marlin A. Stutzman,Republican,1581
Miami,U.S. Senator,,Todd Young,Republican,3908
Miami,Governor,,John R. Gregg,Democratic,1446
Miami,Governor,,Michael R. Pence,Republican,4613
Miami,U.S. House,2,Douglas Carpenter,Democratic,479
Miami,U.S. House,2,Lynn C. Coleman,Democratic,968
Miami,U.S. House,2,Jeff Petermann,Republican,1436
Miami,U.S. House,2,Jackie Walorski,Republican,3760
Miami,State Senator,18,Randall Head,Republican,4538
Miami,State House,18,David A. Wolkins,Republican,320
Miami,State House,18,William C. Friend,Republican,4546
Miami,Judge Of The Superior Court,"Miami County, No. 2",Daniel C. Banina,Republican,4962
Monroe,President,,Hillary Clinton,Democratic,8063
Monroe,President,,Bernie Sanders,Democratic,15166
Monroe,President,,Jeb Bush,Republican,98
Monroe,President,,Ben Carson,Republican,115
Monroe,President,,Chris Christie,Republican,15
Monroe,President,,Ted Cruz,Republican,5505
Monroe,President,,Carly Fiorina,Republican,19
Monroe,President,,John R. Kasich,Republican,1683
Monroe,President,,Rand Paul,Republican,70
Monroe,President,,Marco Rubio,Republican,90
Monroe,President,,Donald J. Trump,Republican,7259
Monroe,U.S. Senator,,Baron Hill,Democratic,20405
Monroe,U.S. Senator,,Marlin A. Stutzman,Republican,2497
Monroe,U.S. Senator,,Todd Young,Republican,11587
Monroe,Governor,,John R. Gregg,Democratic,20681
Monroe,Governor,,Michael R. Pence,Republican,11185
Monroe,U.S. House,9,Bob Kern,Democratic,1577
Monroe,U.S. House,9,James R. Mcclure Jr.,Democratic,1160
Monroe,U.S. House,9,Bill Thomas,Democratic,840
Monroe,U.S. House,9,Shelli Yoder,Democratic,16735
Monroe,U.S. House,9,Robert Hall,Republican,1518
Monroe,U.S. House,9,Trey Hollingsworth,Republican,4750
Monroe,U.S. House,9,Erin Houchin,Republican,2277
Monroe,U.S. House,9,Brent Waltz,Republican,1485
Monroe,U.S. House,9,Greg Zoeller,Republican,3263
Monroe,State Senator,40,Tom K. Pappas,Democratic,6102
Monroe,State Senator,40,Mark Stoops,Democratic,12446
Monroe,State Senator,40,Josh Anderson,Republican,380
Monroe,State Senator,40,Eric A. Koch,Republican,774
Monroe,State House,46,Bill Breeden,Democratic,1580
Monroe,State House,46,Bob Heaton,Republican,2534
Monroe,State House,46,Peggy Mayfield,Republican,2544
Monroe,State House,46,Jeff Ellington,Republican,3187
Monroe,State House,46,Sawyer Sparks,Republican,732
Monroe,State House,46,Franklin Andrew,Republican,221
Monroe,State House,46,Darren Byrd,Republican,29
Monroe,State House,46,Jacob Franklin,Republican,111
Monroe,State House,46,Mark Mathis,Republican,63
Monroe,State House,46,Chris D. May,Republican,184
Monroe,State House,46,Jim Pfaff,Republican,290
Monroe,Judge Of The Circuit Court,"Monroe, Seat 110Th Cir.",Darcie L. Fawcett,Democratic,6361
Monroe,Judge Of The Circuit Court,"Monroe, Seat 110Th Cir.",R. Michael Flory,Democratic,1702
Monroe,Judge Of The Circuit Court,"Monroe, Seat 110Th Cir.",Holly M. Harvey,Democratic,7823
Monroe,Judge Of The Circuit Court,"Monroe, Seat 110Th Cir.",Alphonso (Al) Manns,Democratic,3259
Montgomery,President,,Hillary Clinton,Democratic,715
Montgomery,President,,Bernie Sanders,Democratic,966
Montgomery,President,,Jeb Bush,Republican,55
Montgomery,President,,Ben Carson,Republican,81
Montgomery,President,,Chris Christie,Republican,24
Montgomery,President,,Ted Cruz,Republican,2912
Montgomery,President,,Carly Fiorina,Republican,19
Montgomery,President,,John R. Kasich,Republican,632
Montgomery,President,,Rand Paul,Republican,46
Montgomery,President,,Marco Rubio,Republican,60
Montgomery,President,,Donald J. Trump,Republican,4412
Montgomery,U.S. Senator,,Baron Hill,Democratic,1354
Montgomery,U.S. Senator,,Marlin A. Stutzman,Republican,1731
Montgomery,U.S. Senator,,Todd Young,Republican,5786
Montgomery,Governor,,John R. Gregg,Democratic,1449
Montgomery,Governor,,Michael R. Pence,Republican,6072
Montgomery,U.S. House,4,John Dale,Democratic,1373
Montgomery,U.S. House,4,Kevin J. Grant,Republican,2359
Montgomery,U.S. House,4,Todd Rokita,Republican,5057
Montgomery,State House,13,Mike Childress,Democratic,120
Montgomery,State House,13,Sharon Negele,Republican,771
Montgomery,State House,13,Tim Brown,Republican,5798
Montgomery,Judge Of The Circuit Court,Montgomery 22Nd Circuit,Harry A. Siamas,Republican,6731
Morgan,President,,Hillary Clinton,Democratic,1600
Morgan,President,,Bernie Sanders,Democratic,2158
Morgan,President,,Jeb Bush,Republican,102
Morgan,President,,Ben Carson,Republican,155
Morgan,President,,Chris Christie,Republican,22
Morgan,President,,Ted Cruz,Republican,5885
Morgan,President,,Carly Fiorina,Republican,20
Morgan,President,,John R. Kasich,Republican,941
Morgan,President,,Rand Paul,Republican,51
Morgan,President,,Marco Rubio,Republican,72
Morgan,President,,Donald J. Trump,Republican,10236
Morgan,U.S. Senator,,Baron Hill,Democratic,3188
Morgan,U.S. Senator,,Marlin A. Stutzman,Republican,3454
Morgan,U.S. Senator,,Todd Young,Republican,11725
Morgan,Governor,,John R. Gregg,Democratic,3338
Morgan,Governor,,Michael R. Pence,Republican,12326
Morgan,U.S. House,4,John Dale,Democratic,1128
Morgan,U.S. House,4,Kevin J. Grant,Republican,1333
Morgan,U.S. House,4,Todd Rokita,Republican,3678
Morgan,U.S. House,4,James R. Mcclure Jr.,Republican,261
Morgan,U.S. House,4,Bill Thomas,Republican,167
Morgan,U.S. House,4,Shelli Yoder,Republican,1242
Morgan,U.S. House,4,Robert Hall,Republican,680
Morgan,U.S. House,4,Trey Hollingsworth,Republican,3783
Morgan,U.S. House,4,Erin Houchin,Republican,1963
Morgan,U.S. House,4,Brent Waltz,Republican,1292
Morgan,U.S. House,4,Greg Zoeller,Republican,2829
Morgan,State Senator,37,Rodric D. Bray,Republican,13757
Morgan,State House,44,Kimberly Anne Fidler,Democratic,733
Morgan,State House,44,James (Jim) Baird,Republican,2853
Morgan,State House,44,Matt Prine,Republican,638
Morgan,State House,44,John T. Young,Republican,1487
Morgan,State House,44,Peggy Mayfield,Republican,8589
Morgan,Judge Of The Superior Court,"Morgan County, No. 2",Sara A. Dungan,Republican,3765
