county,office,district,candidate,party,votes
LaPort,U.S. Senator,,Evan Bayh,Democratic,22398
LaPort,U.S. Senator,,Lucy Brenton,Libertarian,2764
LaPort,U.S. Senator,,Todd Young,Republican,19727
LaPort,U.S. Senator,,"James L Johnson, Jr.",Write-In,0
LaPort,Governor,,John R Gregg,Democratic,24135
LaPort,Governor,,Rex Bell,Libertarian,1666
LaPort,Governor,,Eric Holcomb,Republican,18459
LaPort,Governor,,Jack Adam Adkins,Independent,0
LaPort,Governor,,Christopher Stried,Independent,1
LaPort,Attorney General,,Lorenzo Arredondo,Democratic,20684
LaPort,Attorney General,,"Curtis T Hill, Jr.",Republican,22341
LaPort,Superintendent Of Public Instruction,,Glenda Ritz,Democratic,22551
LaPort,Superintendent Of Public Instruction,,Jennifer Mccormick,Republican,20784
LaPort,U.S. House,1,Peter J Visclosky,Democratic,15075
LaPort,U.S. House,1,Donna Dunn,Libertarian,4157
LaPort,U.S. House,1,John Meyer,Independent,1
LaPort,U.S. House,2,Lynn Coleman,Democratic,8253
LaPort,U.S. House,2,Ron Cenkush,Libertarian,1159
LaPort,U.S. House,2,Jackie R Swihart,Republican,12190
LaPort,State Senator,5,James Harper,Democratic,714
LaPort,State Senator,5,Ed Charbonneau,Republican,1383
LaPort,State Senator,8,Maxine Spenner,Democratic,11703
LaPort,State Senator,8,Michael Bohacek,Republican,15879
LaPort,State House,8,Ryan M Dvorak,Democratic,1371
LaPort,State House,8,Richard J Pfeil,Republican,1493
LaPort,State House,9,Scott D Pelath,Democratic,15479
LaPort,State House,20,Karen Biernacki,Democratic,8570
LaPort,State House,20,Aurea Torres,Libertarian,947
LaPort,State House,20,"James R Pressel, Jr.",Republican,12292
Lawrence,President,,Hillary Clinton,Democratic,4210
Lawrence,President,,Gary Johnson,Libertarian,832
Lawrence,President,,Donald J Trump,Republican,14034
Lawrence,President,,Darrell L Castle,Constitution,0
Lawrence,President,,Jill Stein,Green,0
Lawrence,President,,Ray C Brown,Independent,0
Lawrence,President,,Roque De La Fuente,Independent,0
Lawrence,President,,Richard Duncan,Independent,0
Lawrence,President,,Cherunda Fox,Independent,0
Lawrence,President,,Tom Hoefling,Independent,0
Lawrence,President,,Denny Carroll Jackson,Independent,0
Lawrence,President,,Melissa L Kelly,Independent,0
Lawrence,President,,Laurence Kotlikoff,Independent,0
Lawrence,President,,Joseph Maldonado,Independent,0
Lawrence,President,,G Mullis,Independent,0
Lawrence,President,,Matthew Roberts,Independent,0
Lawrence,President,,Emidio Soltysik,Socialist,0
Lawrence,U.S. Senator,,Evan Bayh,Democratic,5493
Lawrence,U.S. Senator,,Lucy Brenton,Libertarian,1007
Lawrence,U.S. Senator,,Todd Young,Republican,12326
Lawrence,U.S. Senator,,"James L Johnson, Jr.",Write-In,0
Lawrence,Governor,,John R Gregg,Democratic,6402
Lawrence,Governor,,Rex Bell,Libertarian,575
Lawrence,Governor,,Eric Holcomb,Republican,11682
Lawrence,Governor,,Jack Adam Adkins,Independent,0
Lawrence,Governor,,Christopher Stried,Independent,0
Lawrence,Attorney General,,Lorenzo Arredondo,Democratic,4330
Lawrence,Attorney General,,"Curtis T Hill, Jr.",Republican,13607
Lawrence,Superintendent Of Public Instruction,,Glenda Ritz,Democratic,6379
Lawrence,Superintendent Of Public Instruction,,Jennifer Mccormick,Republican,11824
Lawrence,U.S. House,9,Shelli Yoder,Democratic,5720
Lawrence,U.S. House,9,Russell Brooksbank,Libertarian,988
Lawrence,U.S. House,9,Joseph A Iii Hollingsworth,Republican,11945
Lawrence,State Senator,44,Linda Kay Henderson,Democratic,5178
Lawrence,State Senator,44,Darin S Kinser,Libertarian,656
Lawrence,State Senator,44,Eric A Koch,Republican,12954
Lawrence,State House,65,Christopher L Woods,Democratic,5878
Lawrence,State House,65,Christopher David May,Republican,9518
Lawrence,State House,73,Douglas C Leatherbury,Democratic,886
Lawrence,State House,73,Steven Davisson,Republican,2297
Madison,President,,Hillary Clinton,Democratic,18595
Madison,President,,Gary Johnson,Libertarian,2689
Madison,President,,Donald J Trump,Republican,32376
Madison,President,,Darrell L Castle,Constitution,0
Madison,President,,Jill Stein,Green,0
Madison,President,,Ray C Brown,Independent,0
Madison,President,,Roque De La Fuente,Independent,0
Madison,President,,Richard Duncan,Independent,0
Madison,President,,Cherunda Fox,Independent,0
Madison,President,,Tom Hoefling,Independent,0
Madison,President,,Denny Carroll Jackson,Independent,0
Madison,President,,Melissa L Kelly,Independent,0
Madison,President,,Laurence Kotlikoff,Independent,0
Madison,President,,Joseph Maldonado,Independent,0
Madison,President,,G Mullis,Independent,0
Madison,President,,Matthew Roberts,Independent,0
Madison,President,,Emidio Soltysik,Socialist,0
Madison,U.S. Senator,,Evan Bayh,Democratic,22181
Madison,U.S. Senator,,Lucy Brenton,Libertarian,3686
Madison,U.S. Senator,,Todd Young,Republican,28049
Madison,U.S. Senator,,"James L Johnson, Jr.",Write-In,0
Madison,Governor,,John R Gregg,Democratic,24041
Madison,Governor,,Rex Bell,Libertarian,2062
Madison,Governor,,Eric Holcomb,Republican,27579
Madison,Governor,,Jack Adam Adkins,Independent,0
Madison,Governor,,Christopher Stried,Independent,0
Madison,Attorney General,,Lorenzo Arredondo,Democratic,18425
Madison,Attorney General,,"Curtis T Hill, Jr.",Republican,33666
Madison,Superintendent Of Public Instruction,,Glenda Ritz,Democratic,24745
Madison,Superintendent Of Public Instruction,,Jennifer Mccormick,Republican,28203
Madison,U.S. House,5,Angela Demaree,Democratic,18033
Madison,U.S. House,5,Matthew Wittlief,Libertarian,2486
Madison,U.S. House,5,Susan W Brooks,Republican,32356
Madison,State House,32,Ryan Scott Davis,Democratic,450
Madison,State House,32,Anthony J Cook,Republican,862
Madison,State House,35,Melanie M Wright,Democratic,9007
Madison,State House,35,William E Walters,Republican,7707
Madison,State House,36,Terri Jo Austin,Democratic,14779
Madison,State House,36,"James D Shelton, Jr.",Republican,10400
Madison,State House,53,Nancy L Webb-Tibbett,Democratic,2688
Madison,State House,53,"Richard ""Rick"" Brown, Jr.",Libertarian,704
Madison,State House,53,Robert W Cherry,Republican,6324
Madison,Judge Of The Circuit Court,"Madison50Th Circ, No. 6",Rosemary F Khoury,Democratic,20764
Madison,Judge Of The Circuit Court,"Madison50Th Circ, No. 6",Mark K Dudley,Republican,32204
Marion,President,,Hillary Clinton,Democratic,212676
Marion,President,,Gary Johnson,Libertarian,18166
Marion,President,,Donald J Trump,Republican,130228
Marion,President,,Darrell L Castle,Constitution,0
Marion,President,,Jill Stein,Green,0
Marion,President,,Ray C Brown,Independent,0
Marion,President,,Roque De La Fuente,Independent,0
Marion,President,,Richard Duncan,Independent,0
Marion,President,,Cherunda Fox,Independent,0
Marion,President,,Tom Hoefling,Independent,0
Marion,President,,Denny Carroll Jackson,Independent,0
Marion,President,,Melissa L Kelly,Independent,0
Marion,President,,Laurence Kotlikoff,Independent,0
Marion,President,,Joseph Maldonado,Independent,0
Marion,President,,G Mullis,Independent,0
Marion,President,,Matthew Roberts,Independent,0
Marion,President,,Emidio Soltysik,Socialist,0
Marion,U.S. Senator,,Evan Bayh,Democratic,213298
Marion,U.S. Senator,,Lucy Brenton,Libertarian,20125
Marion,U.S. Senator,,Todd Young,Republican,131486
Marion,U.S. Senator,,"James L Johnson, Jr.",Write-In,253
Marion,Governor,,John R Gregg,Democratic,225925
Marion,Governor,,Rex Bell,Libertarian,10702
Marion,Governor,,Eric Holcomb,Republican,127384
Marion,Governor,,Jack Adam Adkins,Independent,0
Marion,Governor,,Christopher Stried,Independent,0
Marion,Attorney General,,Lorenzo Arredondo,Democratic,199446
Marion,Attorney General,,"Curtis T Hill, Jr.",Republican,155775
Marion,Superintendent Of Public Instruction,,Glenda Ritz,Democratic,221464
Marion,Superintendent Of Public Instruction,,Jennifer Mccormick,Republican,136807
Marion,U.S. House,5,Angela Demaree,Democratic,47278
Marion,U.S. House,5,Matthew Wittlief,Libertarian,3797
Marion,U.S. House,5,Susan W Brooks,Republican,45722
Marion,U.S. House,7,André D Carson,Democratic,158606
Marion,U.S. House,7,Drew Thompson,Libertarian,11470
Marion,U.S. House,7,Catherine L Ping,Republican,94396
Marion,State Senator,28,Ken Kern,Democratic,11049
Marion,State Senator,28,Michael R Crider,Republican,7291
Marion,State Senator,28,Jerry Todd Coverstone,Independent,19
Marion,State Senator,30,Pamela L Hickman,Democratic,25624
Marion,State Senator,30,Zachary Roberts,Libertarian,1761
Marion,State Senator,30,John C Ruckelshaus,Republican,23291
Marion,State Senator,32,Sara Wiley,Democratic,20184
Marion,State Senator,32,Shane Zoellner,Libertarian,2170
Marion,State Senator,32,Aaron Freeman,Republican,31173
Marion,State Senator,33,Greg Taylor,Democratic,42508
Marion,State Senator,33,Jacob Leddy,Libertarian,5167
Marion,State Senator,34,Jean Breaux,Democratic,41369
Marion,State Senator,35,"Phillip A Webster, Jr.",Democratic,14271
Marion,State Senator,35,R Michael Young,Republican,15595
Marion,State Senator,36,Sean Gorman,Democratic,16480
Marion,State Senator,36,Jack E Sandlin,Republican,22020
Marion,State House,86,Edward O Delaney,Democratic,22257
Marion,State House,86,Ethan Owens,Libertarian,1487
Marion,State House,86,Scott Devries,Republican,12034
Marion,State House,87,Carey Hamilton,Democratic,17469
Marion,State House,87,Connie Eckert,Republican,15975
Marion,State House,88,Dana Black,Democratic,6840
Marion,State House,88,Brian Bosma,Republican,10627
Marion,State House,89,Rachel Burke,Democratic,11356
Marion,State House,89,Cynthia L Kirchhofer,Republican,13678
Marion,State House,90,Lacy Kay Zobel Hollings,Democratic,9510
Marion,State House,90,Douglas J Mcnaughton,Libertarian,1348
Marion,State House,90,Mike Speedy,Republican,19014
Marion,State House,91,Robert W Behning,Republican,10990
Marion,State House,92,Karlee D Macer,Democratic,13985
Marion,State House,92,Bradford Whitman Moulton,Republican,8964
Marion,State House,93,Gregory A Rathnow,Democratic,6749
Marion,State House,93,David N Frizzell,Republican,12034
Marion,State House,94,Cherrish S Pryor,Democratic,21416
Marion,State House,95,John L Bartlett,Democratic,18025
Marion,State House,95,Nathanael L Ginn,Libertarian,2640
Marion,State House,96,Gregory W Porter,Democratic,26683
Marion,State House,97,Justin Moed,Democratic,9828
Marion,State House,97,Dale Nye,Republican,6297
Marion,State House,98,Robin C Shackleford,Democratic,16344
Marion,State House,98,Gary Whitmore,Republican,3744
Marion,State House,99,Vanessa J Summers,Democratic,19352
Marion,State House,100,Dan Forestal,Democratic,14098
Marion,State House,100,Lawrence B Shouse,Republican,6888
Marshall,President,,Hillary Clinton,Democratic,4798
Marshall,President,,Gary Johnson,Libertarian,924
Marshall,President,,Donald J Trump,Republican,12286
Marshall,President,,Darrell L Castle,Constitution,18
Marshall,President,,Jill Stein,Green,44
Marshall,President,,Ray C Brown,Independent,0
Marshall,President,,Roque De La Fuente,Independent,0
Marshall,President,,Richard Duncan,Independent,0
Marshall,President,,Cherunda Fox,Independent,0
Marshall,President,,Tom Hoefling,Independent,5
Marshall,President,,Denny Carroll Jackson,Independent,0
Marshall,President,,Melissa L Kelly,Independent,4
Marshall,President,,Laurence Kotlikoff,Independent,0
Marshall,President,,Joseph Maldonado,Independent,1
Marshall,President,,G Mullis,Independent,0
Marshall,President,,Matthew Roberts,Independent,0
Marshall,President,,Emidio Soltysik,Socialist,0
Marshall,U.S. Senator,,Evan Bayh,Democratic,6222
Marshall,U.S. Senator,,Lucy Brenton,Libertarian,1059
Marshall,U.S. Senator,,Todd Young,Republican,10658
Marshall,U.S. Senator,,"James L Johnson, Jr.",Write-In,0
Marshall,Governor,,John R Gregg,Democratic,6772
Marshall,Governor,,Rex Bell,Libertarian,577
Marshall,Governor,,Eric Holcomb,Republican,10479
Marshall,Governor,,Jack Adam Adkins,Independent,0
Marshall,Governor,,Christopher Stried,Independent,0
Marshall,Attorney General,,Lorenzo Arredondo,Democratic,4315
Marshall,Attorney General,,"Curtis T Hill, Jr.",Republican,12945
Marshall,Superintendent Of Public Instruction,,Glenda Ritz,Democratic,6756
Marshall,Superintendent Of Public Instruction,,Jennifer Mccormick,Republican,10641
Marshall,U.S. House,2,Lynn Coleman,Democratic,5200
Marshall,U.S. House,2,Ron Cenkush,Libertarian,651
Marshall,U.S. House,2,Jackie R Swihart,Republican,12233
Marshall,State Senator,9,Ryan D Mishler,Republican,9944
Marshall,State Senator,18,Randall Head,Republican,3888
Marshall,State House,17,Michelle Livinghouse,Democratic,5858
Marshall,State House,17,Jack Jordan,Republican,11417
Martin,President,,Hillary Clinton,Democratic,881
Martin,President,,Gary Johnson,Libertarian,231
Martin,President,,Donald J Trump,Republican,3695
Martin,President,,Darrell L Castle,Constitution,0
Martin,President,,Jill Stein,Green,0
Martin,President,,Ray C Brown,Independent,0
Martin,President,,Roque De La Fuente,Independent,0
Martin,President,,Richard Duncan,Independent,0
Martin,President,,Cherunda Fox,Independent,0
Martin,President,,Tom Hoefling,Independent,0
Martin,President,,Denny Carroll Jackson,Independent,0
Martin,President,,Melissa L Kelly,Independent,0
Martin,President,,Laurence Kotlikoff,Independent,0
Martin,President,,Joseph Maldonado,Independent,0
Martin,President,,G Mullis,Independent,0
Martin,President,,Matthew Roberts,Independent,0
Martin,President,,Emidio Soltysik,Socialist,0
Martin,U.S. Senator,,Evan Bayh,Democratic,1595
Martin,U.S. Senator,,Lucy Brenton,Libertarian,261
Martin,U.S. Senator,,Todd Young,Republican,2932
Martin,U.S. Senator,,"James L Johnson, Jr.",Write-In,0
Martin,Governor,,John R Gregg,Democratic,1823
Martin,Governor,,Rex Bell,Libertarian,120
Martin,Governor,,Eric Holcomb,Republican,2827
Martin,Governor,,Jack Adam Adkins,Independent,0
Martin,Governor,,Christopher Stried,Independent,0
Martin,Attorney General,,Lorenzo Arredondo,Democratic,1062
Martin,Attorney General,,"Curtis T Hill, Jr.",Republican,3434
Martin,Superintendent Of Public Instruction,,Glenda Ritz,Democratic,1907
Martin,Superintendent Of Public Instruction,,Jennifer Mccormick,Republican,2721
Martin,U.S. House,8,Ronald L Drake,Democratic,1061
Martin,U.S. House,8,Andrew Horning,Libertarian,219
Martin,U.S. House,8,Larry D Bucshon,Republican,3374
Martin,State House,62,Steve Lindsey,Democratic,377
Martin,State House,62,Jeffrey R Ellington,Republican,999
Martin,State House,63,Andrea Hulsman,Democratic,1002
Martin,State House,63,Mike Braun,Republican,2211
Martin,Judge Of The Circuit Court,Martin 90Th Circuit,Lynne E Ellis,Republican,3825
Miami,President,,Hillary Clinton,Democratic,2766
Miami,President,,Gary Johnson,Libertarian,699
Miami,President,,Donald J Trump,Republican,9975
Miami,President,,Darrell L Castle,Constitution,0
Miami,President,,Jill Stein,Green,0
Miami,President,,Ray C Brown,Independent,0
Miami,President,,Roque De La Fuente,Independent,0
Miami,President,,Richard Duncan,Independent,0
Miami,President,,Cherunda Fox,Independent,0
Miami,President,,Tom Hoefling,Independent,0
Miami,President,,Denny Carroll Jackson,Independent,0
Miami,President,,Melissa L Kelly,Independent,0
Miami,President,,Laurence Kotlikoff,Independent,0
Miami,President,,Joseph Maldonado,Independent,0
Miami,President,,G Mullis,Independent,0
Miami,President,,Matthew Roberts,Independent,0
Miami,President,,Emidio Soltysik,Socialist,0
Miami,U.S. Senator,,Evan Bayh,Democratic,3836
Miami,U.S. Senator,,Lucy Brenton,Libertarian,1007
Miami,U.S. Senator,,Todd Young,Republican,8453
Miami,U.S. Senator,,"James L Johnson, Jr.",Write-In,0
Miami,Governor,,John R Gregg,Democratic,4596
Miami,Governor,,Rex Bell,Libertarian,549
Miami,Governor,,Eric Holcomb,Republican,8094
Miami,Governor,,Jack Adam Adkins,Independent,0
Miami,Governor,,Christopher Stried,Independent,0
Miami,Attorney General,,Lorenzo Arredondo,Democratic,3040
Miami,Attorney General,,"Curtis T Hill, Jr.",Republican,9792
Miami,Superintendent Of Public Instruction,,Glenda Ritz,Democratic,4770
Miami,Superintendent Of Public Instruction,,Jennifer Mccormick,Republican,8324
Miami,U.S. House,2,Lynn Coleman,Democratic,3005
Miami,U.S. House,2,Ron Cenkush,Libertarian,602
Miami,U.S. House,2,Jackie R Swihart,Republican,9660
Miami,State Senator,18,Randall Head,Republican,10473
Miami,State House,18,Dee M Moore,Democratic,218
Miami,State House,18,David A Wolkins,Republican,576
Miami,State House,23,Rose G Ryan,Democratic,3318
Miami,State House,23,William C Friend,Republican,8902
Miami,Judge Of The Superior Court,"Miami County, No. 2",Daniel C Banina,Republican,10914
Monroe,President,,Hillary Clinton,Democratic,34183
Monroe,President,,Gary Johnson,Libertarian,2913
Monroe,President,,Donald J Trump,Republican,20527
Monroe,President,,Darrell L Castle,Constitution,74
Monroe,President,,Jill Stein,Green,627
Monroe,President,,Ray C Brown,Independent,0
Monroe,President,,Roque De La Fuente,Independent,0
Monroe,President,,Richard Duncan,Independent,0
Monroe,President,,Cherunda Fox,Independent,0
Monroe,President,,Tom Hoefling,Independent,11
Monroe,President,,Denny Carroll Jackson,Independent,0
Monroe,President,,Melissa L Kelly,Independent,0
Monroe,President,,Laurence Kotlikoff,Independent,5
Monroe,President,,Joseph Maldonado,Independent,0
Monroe,President,,G Mullis,Independent,1
Monroe,President,,Matthew Roberts,Independent,8
Monroe,President,,Emidio Soltysik,Socialist,0
Monroe,U.S. Senator,,Evan Bayh,Democratic,34198
Monroe,U.S. Senator,,Lucy Brenton,Libertarian,3476
Monroe,U.S. Senator,,Todd Young,Republican,20994
Monroe,U.S. Senator,,"James L Johnson, Jr.",Write-In,0
Monroe,Governor,,John R Gregg,Democratic,36303
Monroe,Governor,,Rex Bell,Libertarian,1918
Monroe,Governor,,Eric Holcomb,Republican,19866
Monroe,Governor,,Jack Adam Adkins,Independent,0
Monroe,Governor,,Christopher Stried,Independent,0
Monroe,Attorney General,,Lorenzo Arredondo,Democratic,32026
Monroe,Attorney General,,"Curtis T Hill, Jr.",Republican,23860
Monroe,Superintendent Of Public Instruction,,Glenda Ritz,Democratic,35449
Monroe,Superintendent Of Public Instruction,,Jennifer Mccormick,Republican,20984
Monroe,U.S. House,9,Shelli Yoder,Democratic,36049
Monroe,U.S. House,9,Russell Brooksbank,Libertarian,2726
Monroe,U.S. House,9,Joseph A Iii Hollingsworth,Republican,19314
Monroe,State Senator,40,Mark A Stoops,Democratic,39664
Monroe,State Senator,44,Linda Kay Henderson,Democratic,1214
Monroe,State Senator,44,Darin S Kinser,Libertarian,161
Monroe,State Senator,44,Eric A Koch,Republican,1874
Monroe,State House,46,William T Breeden,Democratic,3092
Monroe,State House,46,Robert Heaton,Republican,4691
Monroe,State House,60,Penny B Githens,Democratic,6575
Monroe,State House,60,Peggy Mayfield,Republican,4703
Monroe,State House,61,Matt Pierce,Democratic,15608
Monroe,State House,61,Andrew Ash,Independent,4208
Monroe,State House,62,Steve Lindsey,Democratic,6457
Monroe,State House,62,Jeffrey R Ellington,Republican,7026
Monroe,State House,65,Christopher L Woods,Democratic,1038
Monroe,State House,65,Christopher David May,Republican,1472
Monroe,Judge Of The Circuit Court,"Monroe, Seat 110Th Cir.",Holly M Harvey,Democratic,41744
Monroe,Judge Of The Circuit Court,"Monroe, Seat 410Th Cir.",Mary Ellen Diekhoff,Democratic,42637
Monroe,Judge Of The Circuit Court,"Monroe, Seat 710Th Cir.",Stephen Galvin,Democratic,41382
Montgomery,President,,Hillary Clinton,Democratic,3362
Montgomery,President,,Gary Johnson,Libertarian,688
Montgomery,President,,Donald J Trump,Republican,11051
Montgomery,President,,Darrell L Castle,Constitution,0
Montgomery,President,,Jill Stein,Green,0
Montgomery,President,,Ray C Brown,Independent,0
Montgomery,President,,Roque De La Fuente,Independent,0
Montgomery,President,,Richard Duncan,Independent,0
Montgomery,President,,Cherunda Fox,Independent,0
Montgomery,President,,Tom Hoefling,Independent,0
Montgomery,President,,Denny Carroll Jackson,Independent,0
Montgomery,President,,Melissa L Kelly,Independent,0
Montgomery,President,,Laurence Kotlikoff,Independent,0
Montgomery,President,,Joseph Maldonado,Independent,0
Montgomery,President,,G Mullis,Independent,0
Montgomery,President,,Matthew Roberts,Independent,0
Montgomery,President,,Emidio Soltysik,Socialist,0
Montgomery,U.S. Senator,,Evan Bayh,Democratic,4393
Montgomery,U.S. Senator,,Lucy Brenton,Libertarian,976
Montgomery,U.S. Senator,,Todd Young,Republican,9807
Montgomery,U.S. Senator,,"James L Johnson, Jr.",Write-In,10
Montgomery,Governor,,John R Gregg,Democratic,5200
Montgomery,Governor,,Rex Bell,Libertarian,549
Montgomery,Governor,,Eric Holcomb,Republican,9412
Montgomery,Governor,,Jack Adam Adkins,Independent,0
Montgomery,Governor,,Christopher Stried,Independent,0
Montgomery,Attorney General,,Lorenzo Arredondo,Democratic,3127
Montgomery,Attorney General,,"Curtis T Hill, Jr.",Republican,11506
Montgomery,Superintendent Of Public Instruction,,Glenda Ritz,Democratic,5767
Montgomery,Superintendent Of Public Instruction,,Jennifer Mccormick,Republican,9204
Montgomery,U.S. House,4,John Dale,Democratic,3960
Montgomery,U.S. House,4,Steven M Mayoras,Libertarian,630
Montgomery,U.S. House,4,Todd Rokita,Republican,10336
Montgomery,State House,13,Michael Childress,Democratic,378
Montgomery,State House,13,Sharon Negele,Republican,1285
Montgomery,State House,41,Howard Joseph Pollchik,Democratic,2502
Montgomery,State House,41,John Pickerill,Libertarian,2101
Montgomery,State House,41,Tim Brown,Republican,8657
Montgomery,Judge Of The Circuit Court,Montgomery 22Nd Circuit,Harry A Siamas,Republican,12955
Morgan,President,,Hillary Clinton,Democratic,10037
Morgan,President,,Gary Johnson,Libertarian,1742
Morgan,President,,Donald J Trump,Republican,23671
Morgan,President,,Darrell L Castle,Constitution,0
Morgan,President,,Jill Stein,Green,0
Morgan,President,,Ray C Brown,Independent,0
Morgan,President,,Roque De La Fuente,Independent,0
Morgan,President,,Richard Duncan,Independent,0
Morgan,President,,Cherunda Fox,Independent,0
Morgan,President,,Tom Hoefling,Independent,0
Morgan,President,,Denny Carroll Jackson,Independent,0
Morgan,President,,Melissa L Kelly,Independent,0
Morgan,President,,Laurence Kotlikoff,Independent,0
Morgan,President,,Joseph Maldonado,Independent,0
Morgan,President,,G Mullis,Independent,0
Morgan,President,,Matthew Roberts,Independent,0
Morgan,President,,Emidio Soltysik,Socialist,0
Morgan,U.S. Senator,,Evan Bayh,Democratic,7819
Morgan,U.S. Senator,,Lucy Brenton,Libertarian,2011
Morgan,U.S. Senator,,Todd Young,Republican,21189
Morgan,U.S. Senator,,"James L Johnson, Jr.",Write-In,12
Morgan,Governor,,John R Gregg,Democratic,9354
Morgan,Governor,,Rex Bell,Libertarian,1128
Morgan,Governor,,Eric Holcomb,Republican,20437
Morgan,Governor,,Jack Adam Adkins,Independent,0
Morgan,Governor,,Christopher Stried,Independent,0
Morgan,Attorney General,,Lorenzo Arredondo,Democratic,5924
Morgan,Attorney General,,"Curtis T Hill, Jr.",Republican,23970
Morgan,Superintendent Of Public Instruction,,Glenda Ritz,Democratic,9099
Morgan,Superintendent Of Public Instruction,,Jennifer Mccormick,Republican,21236
Morgan,U.S. House,4,John Dale,Democratic,2088
Morgan,U.S. House,4,Steven M Mayoras,Libertarian,496
Morgan,U.S. House,4,Todd Rokita,Republican,7549
Morgan,U.S. House,9,Shelli Yoder,Democratic,5138
Morgan,U.S. House,9,Russell Brooksbank,Libertarian,1253
Morgan,U.S. House,9,Joseph A Iii Hollingsworth,Republican,14226
Morgan,State Senator,37,Rodric D Bray,Republican,25213
Morgan,State House,44,Kimberly Anne Fidler,Democratic,1595
Morgan,State House,44,James R Baird,Republican,4732
Morgan,State House,47,Michael L Reddick Sr,Democratic,1186
Morgan,State House,47,John T Young,Republican,3850
Morgan,State House,60,Penny B Githens,Democratic,4306
Morgan,State House,60,Peggy Mayfield,Republican,14180
Morgan,Judge Of The Superior Court,"Morgan County, No. 2",Brian Henry Williams,Republican,25424
Newton,President,,Hillary Clinton,Democratic,1403
Newton,President,,Gary Johnson,Libertarian,314
Newton,President,,Donald J Trump,Republican,4074
Newton,President,,Darrell L Castle,Constitution,0
Newton,President,,Jill Stein,Green,0
Newton,President,,Ray C Brown,Independent,0
Newton,President,,Roque De La Fuente,Independent,0
Newton,President,,Richard Duncan,Independent,0
Newton,President,,Cherunda Fox,Independent,0
Newton,President,,Tom Hoefling,Independent,0
Newton,President,,Denny Carroll Jackson,Independent,0
Newton,President,,Melissa L Kelly,Independent,0
Newton,President,,Laurence Kotlikoff,Independent,0
Newton,President,,Joseph Maldonado,Independent,0
Newton,President,,G Mullis,Independent,0
Newton,President,,Matthew Roberts,Independent,0
Newton,President,,Emidio Soltysik,Socialist,0
Newton,U.S. Senator,,Evan Bayh,Democratic,1786
Newton,U.S. Senator,,Lucy Brenton,Libertarian,313
Newton,U.S. Senator,,Todd Young,Republican,3670
Newton,U.S. Senator,,"James L Johnson, Jr.",Write-In,6
Newton,Governor,,John R Gregg,Democratic,2065
Newton,Governor,,Rex Bell,Libertarian,205
Newton,Governor,,Eric Holcomb,Republican,3482
Newton,Governor,,Jack Adam Adkins,Independent,0
Newton,Governor,,Christopher Stried,Independent,0
Newton,Attorney General,,Lorenzo Arredondo,Democratic,1639
Newton,Attorney General,,"Curtis T Hill, Jr.",Republican,3958
Newton,Superintendent Of Public Instruction,,Glenda Ritz,Democratic,1971
Newton,Superintendent Of Public Instruction,,Jennifer Mccormick,Republican,3648
Newton,U.S. House,4,John Dale,Democratic,1626
Newton,U.S. House,4,Steven M Mayoras,Libertarian,300
Newton,U.S. House,4,Todd Rokita,Republican,3757
Newton,State House,13,Michael Childress,Democratic,482
Newton,State House,13,Sharon Negele,Republican,1357
Newton,State House,16,Richard W Ludington,Democratic,1196
Newton,State House,16,Douglas L Gutwein,Republican,2628
Noble,President,,Hillary Clinton,Democratic,3904
Noble,President,,Gary Johnson,Libertarian,788
Noble,President,,Donald J Trump,Republican,12198
Noble,President,,Darrell L Castle,Constitution,0
Noble,President,,Jill Stein,Green,0
Noble,President,,Ray C Brown,Independent,0
Noble,President,,Roque De La Fuente,Independent,0
Noble,President,,Richard Duncan,Independent,0
Noble,President,,Cherunda Fox,Independent,0
Noble,President,,Tom Hoefling,Independent,0
Noble,President,,Denny Carroll Jackson,Independent,0
Noble,President,,Melissa L Kelly,Independent,0
Noble,President,,Laurence Kotlikoff,Independent,0
Noble,President,,Joseph Maldonado,Independent,0
Noble,President,,G Mullis,Independent,0
Noble,President,,Matthew Roberts,Independent,0
Noble,President,,Emidio Soltysik,Socialist,0
Noble,U.S. Senator,,Evan Bayh,Democratic,4996
Noble,U.S. Senator,,Lucy Brenton,Libertarian,1217
Noble,U.S. Senator,,Todd Young,Republican,10509
Noble,U.S. Senator,,"James L Johnson, Jr.",Write-In,4
Noble,Governor,,John R Gregg,Democratic,5512
Noble,Governor,,Rex Bell,Libertarian,637
Noble,Governor,,Eric Holcomb,Republican,10475
Noble,Governor,,Jack Adam Adkins,Independent,0
Noble,Governor,,Christopher Stried,Independent,0
Noble,Attorney General,,Lorenzo Arredondo,Democratic,3616
Noble,Attorney General,,"Curtis T Hill, Jr.",Republican,12588
Noble,Superintendent Of Public Instruction,,Glenda Ritz,Democratic,5961
Noble,Superintendent Of Public Instruction,,Jennifer Mccormick,Republican,10381
Noble,U.S. House,3,Thomas A Schrader,Democratic,3137
Noble,U.S. House,3,Pepper Snyder,Libertarian,1101
Noble,U.S. House,3,James E Banks,Republican,12288
Noble,State Senator,13,Justin Kuhnle,Democratic,4041
Noble,State Senator,13,C Susan Glick,Republican,12330
Noble,State House,82,Michael T Wilber,Democratic,4292
Noble,State House,82,David L Ober,Republican,12046
Noble,Judge Of The Circuit Court,Noble 33Rd Circuit,Michael J Kramer,Republican,14073
Ohio,President,,Hillary Clinton,Democratic,686
Ohio,President,,Gary Johnson,Libertarian,113
