county,precinct,office,district,party,candidate,election_day,absentee,votes
 Clark,Jeffersonville 11A,Attorney General,,REP,Todd Rokita,65,102,167
 Clark,Jeffersonville 11A,Attorney General,,DEM,Jonathan Weinzapfel,23,99,122
 Clark,Jeffersonville 11A,U.S. House,9,REP,Trey Hollingsworth,67,104,171
 Clark,Jeffersonville 11A,U.S. House,9,DEM,Andy Ruff,19,97,116
 Clark,Jeffersonville 11A,U.S. House,9,LIB,Tonya L Millis,2,7,9
 Clark,Jeffersonville 11A,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 11A,State Representative,71,DEM,Rita A Fleming,43,148,191
 Clark,Jeffersonville 11A,State Representative,71,LIB,Russell (Russ) Brooksbank,22,26,48
 Clark,Jeffersonville 12,Registered Voters,,,,,,1204
 Clark,Jeffersonville 12,Ballots Cast,,,,313,323,636
 Clark,Jeffersonville 12,President,,REP,Donald J. Trump,178,132,310
 Clark,Jeffersonville 12,President,,DEM,Joseph R. Biden,129,180,309
 Clark,Jeffersonville 12,President,,LIB,Jo Jorgensen,4,9,13
 Clark,Jeffersonville 12,President,,,Write-ins,1,2,3
 Clark,Jeffersonville 12,Governor,,REP,Eric Holcomb,175,157,332
 Clark,Jeffersonville 12,Governor,,DEM,Woodrow (Woody) Myers,99,147,246
 Clark,Jeffersonville 12,Governor,,LIB,Donald G Rainwater II,33,15,48
 Clark,Jeffersonville 12,Attorney General,,REP,Todd Rokita,173,138,311
 Clark,Jeffersonville 12,Attorney General,,DEM,Jonathan Weinzapfel,122,171,293
 Clark,Jeffersonville 12,U.S. House,9,REP,Trey Hollingsworth,170,133,303
 Clark,Jeffersonville 12,U.S. House,9,DEM,Andy Ruff,114,169,283
 Clark,Jeffersonville 12,U.S. House,9,LIB,Tonya L Millis,18,13,31
 Clark,Jeffersonville 12,U.S. House,9,REP,Write-ins,2,0,2
 Clark,Jeffersonville 12,State Representative,71,DEM,Rita A Fleming,173,214,387
 Clark,Jeffersonville 12,State Representative,71,LIB,Russell (Russ) Brooksbank,65,46,111
 Clark,Jeffersonville 13,Registered Voters,,,,,,1898
 Clark,Jeffersonville 13,Ballots Cast,,,,375,497,872
 Clark,Jeffersonville 13,President,,REP,Donald J. Trump,183,177,360
 Clark,Jeffersonville 13,President,,DEM,Joseph R. Biden,186,306,492
 Clark,Jeffersonville 13,President,,LIB,Jo Jorgensen,5,13,18
 Clark,Jeffersonville 13,President,,,Write-ins,0,1,1
 Clark,Jeffersonville 13,Governor,,REP,Eric Holcomb,186,198,384
 Clark,Jeffersonville 13,Governor,,DEM,Woodrow (Woody) Myers,166,261,427
 Clark,Jeffersonville 13,Governor,,LIB,Donald G Rainwater II,20,31,51
 Clark,Jeffersonville 13,Attorney General,,REP,Todd Rokita,182,176,358
 Clark,Jeffersonville 13,Attorney General,,DEM,Jonathan Weinzapfel,178,301,479
 Clark,Jeffersonville 13,U.S. House,9,REP,Trey Hollingsworth,185,177,362
 Clark,Jeffersonville 13,U.S. House,9,DEM,Andy Ruff,159,276,435
 Clark,Jeffersonville 13,U.S. House,9,LIB,Tonya L Millis,23,30,53
 Clark,Jeffersonville 13,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 13,State Representative,71,DEM,Rita A Fleming,209,338,547
 Clark,Jeffersonville 13,State Representative,71,LIB,Russell (Russ) Brooksbank,84,66,150
 Clark,Jeffersonville 14,Registered Voters,,,,,,1016
 Clark,Jeffersonville 14,Ballots Cast,,,,276,232,508
 Clark,Jeffersonville 14,President,,REP,Donald J. Trump,167,119,286
 Clark,Jeffersonville 14,President,,DEM,Joseph R. Biden,101,104,205
 Clark,Jeffersonville 14,President,,LIB,Jo Jorgensen,8,8,16
 Clark,Jeffersonville 14,President,,,Write-ins,0,0,0
 Clark,Jeffersonville 14,Governor,,REP,Eric Holcomb,168,131,299
 Clark,Jeffersonville 14,Governor,,DEM,Woodrow (Woody) Myers,84,93,177
 Clark,Jeffersonville 14,Governor,,LIB,Donald G Rainwater II,18,3,21
 Clark,Jeffersonville 14,Attorney General,,REP,Todd Rokita,158,116,274
 Clark,Jeffersonville 14,Attorney General,,DEM,Jonathan Weinzapfel,103,104,207
 Clark,Jeffersonville 14,U.S. House,9,REP,Trey Hollingsworth,162,124,286
 Clark,Jeffersonville 14,U.S. House,9,DEM,Andy Ruff,87,97,184
 Clark,Jeffersonville 14,U.S. House,9,LIB,Tonya L Millis,18,6,24
 Clark,Jeffersonville 14,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 14,State Representative,71,DEM,Rita A Fleming,146,140,286
 Clark,Jeffersonville 14,State Representative,71,LIB,Russell (Russ) Brooksbank,55,34,89
 Clark,Jeffersonville 15,Registered Voters,,,,,,1088
 Clark,Jeffersonville 15,Ballots Cast,,,,288,421,709
 Clark,Jeffersonville 15,President,,REP,Donald J. Trump,176,211,387
 Clark,Jeffersonville 15,President,,DEM,Joseph R. Biden,109,195,304
 Clark,Jeffersonville 15,President,,LIB,Jo Jorgensen,2,9,11
 Clark,Jeffersonville 15,President,,,Write-ins,0,2,2
 Clark,Jeffersonville 15,Governor,,REP,Eric Holcomb,181,247,428
 Clark,Jeffersonville 15,Governor,,DEM,Woodrow (Woody) Myers,92,161,253
 Clark,Jeffersonville 15,Governor,,LIB,Donald G Rainwater II,11,7,18
 Clark,Jeffersonville 15,Attorney General,,REP,Todd Rokita,174,224,398
 Clark,Jeffersonville 15,Attorney General,,DEM,Jonathan Weinzapfel,101,179,280
 Clark,Jeffersonville 15,U.S. House,9,REP,Trey Hollingsworth,182,235,417
 Clark,Jeffersonville 15,U.S. House,9,DEM,Andy Ruff,94,167,261
 Clark,Jeffersonville 15,U.S. House,9,LIB,Tonya L Millis,7,10,17
 Clark,Jeffersonville 15,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 15,State Representative,71,DEM,Rita A Fleming,158,249,407
 Clark,Jeffersonville 15,State Representative,71,LIB,Russell (Russ) Brooksbank,57,58,115
 Clark,Jeffersonville 16,Registered Voters,,,,,,1663
 Clark,Jeffersonville 16,Ballots Cast,,,,403,774,1177
 Clark,Jeffersonville 16,President,,REP,Donald J. Trump,271,375,646
 Clark,Jeffersonville 16,President,,DEM,Joseph R. Biden,115,386,501
 Clark,Jeffersonville 16,President,,LIB,Jo Jorgensen,8,8,16
 Clark,Jeffersonville 16,President,,,Write-ins,6,3,9
 Clark,Jeffersonville 16,Governor,,REP,Eric Holcomb,285,444,729
 Clark,Jeffersonville 16,Governor,,DEM,Woodrow (Woody) Myers,84,303,387
 Clark,Jeffersonville 16,Governor,,LIB,Donald G Rainwater II,28,12,40
 Clark,Jeffersonville 16,Attorney General,,REP,Todd Rokita,273,392,665
 Clark,Jeffersonville 16,Attorney General,,DEM,Jonathan Weinzapfel,113,347,460
 Clark,Jeffersonville 16,U.S. House,9,REP,Trey Hollingsworth,287,420,707
 Clark,Jeffersonville 16,U.S. House,9,DEM,Andy Ruff,90,323,413
 Clark,Jeffersonville 16,U.S. House,9,LIB,Tonya L Millis,18,11,29
 Clark,Jeffersonville 16,U.S. House,9,REP,Write-ins,1,0,1
 Clark,Jeffersonville 16,State Representative,71,DEM,Rita A Fleming,189,470,659
 Clark,Jeffersonville 16,State Representative,71,LIB,Russell (Russ) Brooksbank,101,81,182
 Clark,Jeffersonville 17,Registered Voters,,,,,,1858
 Clark,Jeffersonville 17,Ballots Cast,,,,488,619,1107
 Clark,Jeffersonville 17,President,,REP,Donald J. Trump,290,261,551
 Clark,Jeffersonville 17,President,,DEM,Joseph R. Biden,183,351,534
 Clark,Jeffersonville 17,President,,LIB,Jo Jorgensen,12,6,18
 Clark,Jeffersonville 17,President,,,Write-ins,2,0,2
 Clark,Jeffersonville 17,Governor,,REP,Eric Holcomb,309,295,604
 Clark,Jeffersonville 17,Governor,,DEM,Woodrow (Woody) Myers,146,283,429
 Clark,Jeffersonville 17,Governor,,LIB,Donald G Rainwater II,30,32,62
 Clark,Jeffersonville 17,Attorney General,,REP,Todd Rokita,288,260,548
 Clark,Jeffersonville 17,Attorney General,,DEM,Jonathan Weinzapfel,185,326,511
 Clark,Jeffersonville 17,U.S. House,9,REP,Trey Hollingsworth,302,275,577
 Clark,Jeffersonville 17,U.S. House,9,DEM,Andy Ruff,156,310,466
 Clark,Jeffersonville 17,U.S. House,9,LIB,Tonya L Millis,23,19,42
 Clark,Jeffersonville 17,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 17,State Representative,71,DEM,Rita A Fleming,257,416,673
 Clark,Jeffersonville 17,State Representative,71,LIB,Russell (Russ) Brooksbank,133,87,220
 Clark,Jeffersonville 18,Registered Voters,,,,,,3971
 Clark,Jeffersonville 18,Ballots Cast,,,,850,1390,2240
 Clark,Jeffersonville 18,President,,REP,Donald J. Trump,462,604,1066
 Clark,Jeffersonville 18,President,,DEM,Joseph R. Biden,362,752,1114
 Clark,Jeffersonville 18,President,,LIB,Jo Jorgensen,19,23,42
 Clark,Jeffersonville 18,President,,,Write-ins,6,4,10
 Clark,Jeffersonville 18,Governor,,REP,Eric Holcomb,482,691,1173
 Clark,Jeffersonville 18,Governor,,DEM,Woodrow (Woody) Myers,290,642,932
 Clark,Jeffersonville 18,Governor,,LIB,Donald G Rainwater II,66,36,102
 Clark,Jeffersonville 18,Attorney General,,REP,Todd Rokita,469,623,1092
 Clark,Jeffersonville 18,Attorney General,,DEM,Jonathan Weinzapfel,346,705,1051
 Clark,Jeffersonville 18,U.S. House,9,REP,Trey Hollingsworth,472,642,1114
 Clark,Jeffersonville 18,U.S. House,9,DEM,Andy Ruff,298,679,977
 Clark,Jeffersonville 18,U.S. House,9,LIB,Tonya L Millis,54,34,88
 Clark,Jeffersonville 18,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 18,State Representative,71,DEM,Rita A Fleming,454,874,1328
 Clark,Jeffersonville 18,State Representative,71,LIB,Russell (Russ) Brooksbank,203,176,379
 Clark,Jeffersonville 20,Registered Voters,,,,,,929
 Clark,Jeffersonville 20,Ballots Cast,,,,329,321,650
 Clark,Jeffersonville 20,President,,REP,Donald J. Trump,219,127,346
 Clark,Jeffersonville 20,President,,DEM,Joseph R. Biden,101,188,289
 Clark,Jeffersonville 20,President,,LIB,Jo Jorgensen,5,4,9
 Clark,Jeffersonville 20,President,,,Write-ins,3,0,3
 Clark,Jeffersonville 20,Governor,,REP,Eric Holcomb,230,159,389
 Clark,Jeffersonville 20,Governor,,DEM,Woodrow (Woody) Myers,82,154,236
 Clark,Jeffersonville 20,Governor,,LIB,Donald G Rainwater II,16,4,20
 Clark,Jeffersonville 20,Attorney General,,REP,Todd Rokita,219,132,351
 Clark,Jeffersonville 20,Attorney General,,DEM,Jonathan Weinzapfel,96,171,267
 Clark,Jeffersonville 20,U.S. House,9,REP,Trey Hollingsworth,231,144,375
 Clark,Jeffersonville 20,U.S. House,9,DEM,Andy Ruff,84,165,249
 Clark,Jeffersonville 20,U.S. House,9,LIB,Tonya L Millis,12,5,17
 Clark,Jeffersonville 20,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 20,State Representative,71,DEM,Rita A Fleming,175,232,407
 Clark,Jeffersonville 20,State Representative,71,LIB,Russell (Russ) Brooksbank,66,30,96
 Clark,Jeffersonville 21,Registered Voters,,,,,,766
 Clark,Jeffersonville 21,Ballots Cast,,,,250,265,515
 Clark,Jeffersonville 21,President,,REP,Donald J. Trump,148,96,244
 Clark,Jeffersonville 21,President,,DEM,Joseph R. Biden,96,163,259
 Clark,Jeffersonville 21,President,,LIB,Jo Jorgensen,5,5,10
 Clark,Jeffersonville 21,President,,,Write-ins,0,0,0
 Clark,Jeffersonville 21,Governor,,REP,Eric Holcomb,152,116,268
 Clark,Jeffersonville 21,Governor,,DEM,Woodrow (Woody) Myers,78,138,216
 Clark,Jeffersonville 21,Governor,,LIB,Donald G Rainwater II,17,10,27
 Clark,Jeffersonville 21,Attorney General,,REP,Todd Rokita,134,98,232
 Clark,Jeffersonville 21,Attorney General,,DEM,Jonathan Weinzapfel,100,159,259
 Clark,Jeffersonville 21,U.S. House,9,REP,Trey Hollingsworth,143,97,240
 Clark,Jeffersonville 21,U.S. House,9,DEM,Andy Ruff,87,149,236
 Clark,Jeffersonville 21,U.S. House,9,LIB,Tonya L Millis,11,13,24
 Clark,Jeffersonville 21,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 21,State Representative,71,DEM,Rita A Fleming,132,185,317
 Clark,Jeffersonville 21,State Representative,71,LIB,Russell (Russ) Brooksbank,36,23,59
 Clark,Jeffersonville 22,Registered Voters,,,,,,1243
 Clark,Jeffersonville 22,Ballots Cast,,,,453,354,807
 Clark,Jeffersonville 22,President,,REP,Donald J. Trump,228,124,352
 Clark,Jeffersonville 22,President,,DEM,Joseph R. Biden,211,227,438
 Clark,Jeffersonville 22,President,,LIB,Jo Jorgensen,12,1,13
 Clark,Jeffersonville 22,President,,,Write-ins,0,0,0
 Clark,Jeffersonville 22,Governor,,REP,Eric Holcomb,252,145,397
 Clark,Jeffersonville 22,Governor,,DEM,Woodrow (Woody) Myers,164,193,357
 Clark,Jeffersonville 22,Governor,,LIB,Donald G Rainwater II,34,9,43
 Clark,Jeffersonville 22,Attorney General,,REP,Todd Rokita,232,123,355
 Clark,Jeffersonville 22,Attorney General,,DEM,Jonathan Weinzapfel,209,212,421
 Clark,Jeffersonville 22,U.S. House,9,REP,Trey Hollingsworth,239,138,377
 Clark,Jeffersonville 22,U.S. House,9,DEM,Andy Ruff,182,196,378
 Clark,Jeffersonville 22,U.S. House,9,LIB,Tonya L Millis,30,12,42
 Clark,Jeffersonville 22,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 22,State Representative,71,DEM,Rita A Fleming,255,258,513
 Clark,Jeffersonville 22,State Representative,71,LIB,Russell (Russ) Brooksbank,89,30,119
 Clark,Jeffersonville 23,Registered Voters,,,,,,1544
 Clark,Jeffersonville 23,Ballots Cast,,,,401,556,957
 Clark,Jeffersonville 23,President,,REP,Donald J. Trump,228,206,434
 Clark,Jeffersonville 23,President,,DEM,Joseph R. Biden,162,330,492
 Clark,Jeffersonville 23,President,,LIB,Jo Jorgensen,6,17,23
 Clark,Jeffersonville 23,President,,,Write-ins,3,0,3
 Clark,Jeffersonville 23,Governor,,REP,Eric Holcomb,246,247,493
 Clark,Jeffersonville 23,Governor,,DEM,Woodrow (Woody) Myers,131,273,404
 Clark,Jeffersonville 23,Governor,,LIB,Donald G Rainwater II,23,28,51
 Clark,Jeffersonville 23,Attorney General,,REP,Todd Rokita,219,214,433
 Clark,Jeffersonville 23,Attorney General,,DEM,Jonathan Weinzapfel,173,314,487
 Clark,Jeffersonville 23,U.S. House,9,REP,Trey Hollingsworth,231,211,442
 Clark,Jeffersonville 23,U.S. House,9,DEM,Andy Ruff,145,298,443
 Clark,Jeffersonville 23,U.S. House,9,LIB,Tonya L Millis,21,36,57
 Clark,Jeffersonville 23,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 23,State Representative,71,DEM,Rita A Fleming,230,379,609
 Clark,Jeffersonville 23,State Representative,71,LIB,Russell (Russ) Brooksbank,81,89,170
 Clark,Jeffersonville 24,Registered Voters,,,,,,2830
 Clark,Jeffersonville 24,Ballots Cast,,,,689,921,1610
 Clark,Jeffersonville 24,President,,REP,Donald J. Trump,382,324,706
 Clark,Jeffersonville 24,President,,DEM,Joseph R. Biden,280,578,858
 Clark,Jeffersonville 24,President,,LIB,Jo Jorgensen,21,17,38
 Clark,Jeffersonville 24,President,,,Write-ins,4,0,4
 Clark,Jeffersonville 24,Governor,,REP,Eric Holcomb,391,381,772
 Clark,Jeffersonville 24,Governor,,DEM,Woodrow (Woody) Myers,237,496,733
 Clark,Jeffersonville 24,Governor,,LIB,Donald G Rainwater II,55,31,86
 Clark,Jeffersonville 24,Attorney General,,REP,Todd Rokita,399,327,726
 Clark,Jeffersonville 24,Attorney General,,DEM,Jonathan Weinzapfel,267,551,818
 Clark,Jeffersonville 24,U.S. House,9,REP,Trey Hollingsworth,391,336,727
 Clark,Jeffersonville 24,U.S. House,9,DEM,Andy Ruff,230,520,750
 Clark,Jeffersonville 24,U.S. House,9,LIB,Tonya L Millis,56,43,99
 Clark,Jeffersonville 24,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 24,State Representative,71,DEM,Rita A Fleming,359,625,984
 Clark,Jeffersonville 24,State Representative,71,LIB,Russell (Russ) Brooksbank,186,122,308
 Clark,Jeffersonville 25,Registered Voters,,,,,,1871
 Clark,Jeffersonville 25,Ballots Cast,,,,432,754,1186
 Clark,Jeffersonville 25,President,,REP,Donald J. Trump,284,381,665
 Clark,Jeffersonville 25,President,,DEM,Joseph R. Biden,135,355,490
 Clark,Jeffersonville 25,President,,LIB,Jo Jorgensen,11,13,24
 Clark,Jeffersonville 25,President,,,Write-ins,2,1,3
 Clark,Jeffersonville 25,Governor,,REP,Eric Holcomb,291,441,732
 Clark,Jeffersonville 25,Governor,,DEM,Woodrow (Woody) Myers,111,288,399
 Clark,Jeffersonville 25,Governor,,LIB,Donald G Rainwater II,21,19,40
 Clark,Jeffersonville 25,Attorney General,,REP,Todd Rokita,280,384,664
 Clark,Jeffersonville 25,Attorney General,,DEM,Jonathan Weinzapfel,132,336,468
 Clark,Jeffersonville 25,U.S. House,9,REP,Trey Hollingsworth,281,394,675
 Clark,Jeffersonville 25,U.S. House,9,DEM,Andy Ruff,115,316,431
 Clark,Jeffersonville 25,U.S. House,9,LIB,Tonya L Millis,24,25,49
 Clark,Jeffersonville 25,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 25,State Representative,71,DEM,Rita A Fleming,216,423,639
 Clark,Jeffersonville 25,State Representative,71,LIB,Russell (Russ) Brooksbank,100,100,200
 Clark,Jeffersonville 27,Registered Voters,,,,,,421
 Clark,Jeffersonville 27,Ballots Cast,,,,122,124,246
 Clark,Jeffersonville 27,President,,REP,Donald J. Trump,67,51,118
 Clark,Jeffersonville 27,President,,DEM,Joseph R. Biden,49,71,120
 Clark,Jeffersonville 27,President,,LIB,Jo Jorgensen,5,2,7
 Clark,Jeffersonville 27,President,,,Write-ins,1,0,1
 Clark,Jeffersonville 27,Governor,,REP,Eric Holcomb,78,59,137
 Clark,Jeffersonville 27,Governor,,DEM,Woodrow (Woody) Myers,33,61,94
 Clark,Jeffersonville 27,Governor,,LIB,Donald G Rainwater II,9,2,11
 Clark,Jeffersonville 27,Attorney General,,REP,Todd Rokita,66,52,118
 Clark,Jeffersonville 27,Attorney General,,DEM,Jonathan Weinzapfel,50,70,120
 Clark,Jeffersonville 27,U.S. House,9,REP,Trey Hollingsworth,75,52,127
 Clark,Jeffersonville 27,U.S. House,9,DEM,Andy Ruff,33,66,99
 Clark,Jeffersonville 27,U.S. House,9,LIB,Tonya L Millis,10,5,15
 Clark,Jeffersonville 27,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 27,State Representative,71,DEM,Rita A Fleming,57,75,132
 Clark,Jeffersonville 27,State Representative,71,LIB,Russell (Russ) Brooksbank,24,28,52
 Clark,Jeffersonville 30,Registered Voters,,,,,,830
 Clark,Jeffersonville 30,Ballots Cast,,,,282,146,428
 Clark,Jeffersonville 30,President,,REP,Donald J. Trump,170,64,234
 Clark,Jeffersonville 30,President,,DEM,Joseph R. Biden,103,79,182
 Clark,Jeffersonville 30,President,,LIB,Jo Jorgensen,5,2,7
 Clark,Jeffersonville 30,President,,,Write-ins,2,1,3
 Clark,Jeffersonville 30,Governor,,REP,Eric Holcomb,168,64,232
 Clark,Jeffersonville 30,Governor,,DEM,Woodrow (Woody) Myers,86,73,159
 Clark,Jeffersonville 30,Governor,,LIB,Donald G Rainwater II,18,6,24
 Clark,Jeffersonville 30,Attorney General,,REP,Todd Rokita,152,57,209
 Clark,Jeffersonville 30,Attorney General,,DEM,Jonathan Weinzapfel,110,74,184
 Clark,Jeffersonville 30,U.S. House,9,REP,Trey Hollingsworth,162,60,222
 Clark,Jeffersonville 30,U.S. House,9,DEM,Andy Ruff,92,74,166
 Clark,Jeffersonville 30,U.S. House,9,LIB,Tonya L Millis,14,10,24
 Clark,Jeffersonville 30,U.S. House,9,REP,Write-ins,1,0,1
 Clark,Jeffersonville 30,State Representative,71,DEM,Rita A Fleming,149,99,248
 Clark,Jeffersonville 30,State Representative,71,LIB,Russell (Russ) Brooksbank,66,14,80
 Clark,Jeffersonville 31,Registered Voters,,,,,,942
 Clark,Jeffersonville 31,Ballots Cast,,,,237,225,462
 Clark,Jeffersonville 31,President,,REP,Donald J. Trump,150,110,260
 Clark,Jeffersonville 31,President,,DEM,Joseph R. Biden,85,105,190
 Clark,Jeffersonville 31,President,,LIB,Jo Jorgensen,2,6,8
 Clark,Jeffersonville 31,President,,,Write-ins,0,2,2
 Clark,Jeffersonville 31,Governor,,REP,Eric Holcomb,134,119,253
 Clark,Jeffersonville 31,Governor,,DEM,Woodrow (Woody) Myers,75,89,164
 Clark,Jeffersonville 31,Governor,,LIB,Donald G Rainwater II,25,13,38
 Clark,Jeffersonville 31,Attorney General,,REP,Todd Rokita,136,109,245
 Clark,Jeffersonville 31,Attorney General,,DEM,Jonathan Weinzapfel,94,106,200
 Clark,Jeffersonville 31,U.S. House,9,REP,Trey Hollingsworth,136,113,249
 Clark,Jeffersonville 31,U.S. House,9,DEM,Andy Ruff,79,91,170
 Clark,Jeffersonville 31,U.S. House,9,LIB,Tonya L Millis,17,17,34
 Clark,Jeffersonville 31,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 31,State Representative,71,DEM,Rita A Fleming,122,126,248
 Clark,Jeffersonville 31,State Representative,71,LIB,Russell (Russ) Brooksbank,61,46,107
 Clark,Jeffersonville 32,Registered Voters,,,,,,594
 Clark,Jeffersonville 32,Ballots Cast,,,,203,137,340
 Clark,Jeffersonville 32,President,,REP,Donald J. Trump,113,60,173
 Clark,Jeffersonville 32,President,,DEM,Joseph R. Biden,85,76,161
 Clark,Jeffersonville 32,President,,LIB,Jo Jorgensen,4,0,4
 Clark,Jeffersonville 32,President,,,Write-ins,0,0,0
 Clark,Jeffersonville 32,Governor,,REP,Eric Holcomb,108,61,169
 Clark,Jeffersonville 32,Governor,,DEM,Woodrow (Woody) Myers,80,66,146
 Clark,Jeffersonville 32,Governor,,LIB,Donald G Rainwater II,12,8,20
 Clark,Jeffersonville 32,Attorney General,,REP,Todd Rokita,107,56,163
 Clark,Jeffersonville 32,Attorney General,,DEM,Jonathan Weinzapfel,87,75,162
 Clark,Jeffersonville 32,U.S. House,9,REP,Trey Hollingsworth,108,58,166
 Clark,Jeffersonville 32,U.S. House,9,DEM,Andy Ruff,82,70,152
 Clark,Jeffersonville 32,U.S. House,9,LIB,Tonya L Millis,10,5,15
 Clark,Jeffersonville 32,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 32,State Representative,71,DEM,Rita A Fleming,114,85,199
 Clark,Jeffersonville 32,State Representative,71,LIB,Russell (Russ) Brooksbank,32,19,51
 Clark,Jeffersonville 33,Registered Voters,,,,,,1004
 Clark,Jeffersonville 33,Ballots Cast,,,,336,204,540
 Clark,Jeffersonville 33,President,,REP,Donald J. Trump,196,76,272
 Clark,Jeffersonville 33,President,,DEM,Joseph R. Biden,125,125,250
 Clark,Jeffersonville 33,President,,LIB,Jo Jorgensen,12,3,15
 Clark,Jeffersonville 33,President,,,Write-ins,3,0,3
 Clark,Jeffersonville 33,Governor,,REP,Eric Holcomb,199,102,301
 Clark,Jeffersonville 33,Governor,,DEM,Woodrow (Woody) Myers,107,94,201
 Clark,Jeffersonville 33,Governor,,LIB,Donald G Rainwater II,26,6,32
 Clark,Jeffersonville 33,Attorney General,,REP,Todd Rokita,198,81,279
 Clark,Jeffersonville 33,Attorney General,,DEM,Jonathan Weinzapfel,125,112,237
 Clark,Jeffersonville 33,U.S. House,9,REP,Trey Hollingsworth,185,80,265
 Clark,Jeffersonville 33,U.S. House,9,DEM,Andy Ruff,114,102,216
 Clark,Jeffersonville 33,U.S. House,9,LIB,Tonya L Millis,29,15,44
 Clark,Jeffersonville 33,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 33,State Representative,71,DEM,Rita A Fleming,164,135,299
 Clark,Jeffersonville 33,State Representative,71,LIB,Russell (Russ) Brooksbank,71,31,102
 Clark,Jeffersonville 34,Registered Voters,,,,,,926
 Clark,Jeffersonville 34,Ballots Cast,,,,260,202,462
 Clark,Jeffersonville 34,President,,REP,Donald J. Trump,152,74,226
 Clark,Jeffersonville 34,President,,DEM,Joseph R. Biden,99,119,218
 Clark,Jeffersonville 34,President,,LIB,Jo Jorgensen,7,4,11
 Clark,Jeffersonville 34,President,,,Write-ins,2,2,4
 Clark,Jeffersonville 34,Governor,,REP,Eric Holcomb,163,83,246
 Clark,Jeffersonville 34,Governor,,DEM,Woodrow (Woody) Myers,76,110,186
 Clark,Jeffersonville 34,Governor,,LIB,Donald G Rainwater II,20,7,27
 Clark,Jeffersonville 34,Attorney General,,REP,Todd Rokita,160,71,231
 Clark,Jeffersonville 34,Attorney General,,DEM,Jonathan Weinzapfel,91,120,211
 Clark,Jeffersonville 34,U.S. House,9,REP,Trey Hollingsworth,155,75,230
 Clark,Jeffersonville 34,U.S. House,9,DEM,Andy Ruff,80,114,194
 Clark,Jeffersonville 34,U.S. House,9,LIB,Tonya L Millis,22,8,30
 Clark,Jeffersonville 34,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 34,State Representative,71,DEM,Rita A Fleming,124,129,253
 Clark,Jeffersonville 34,State Representative,71,LIB,Russell (Russ) Brooksbank,53,38,91
 Clark,Jeffersonville 35,Registered Voters,,,,,,1298
 Clark,Jeffersonville 35,Ballots Cast,,,,278,271,549
 Clark,Jeffersonville 35,President,,REP,Donald J. Trump,148,76,224
 Clark,Jeffersonville 35,President,,DEM,Joseph R. Biden,118,186,304
 Clark,Jeffersonville 35,President,,LIB,Jo Jorgensen,8,8,16
 Clark,Jeffersonville 35,President,,,Write-ins,3,1,4
 Clark,Jeffersonville 35,Governor,,REP,Eric Holcomb,153,99,252
 Clark,Jeffersonville 35,Governor,,DEM,Woodrow (Woody) Myers,98,161,259
 Clark,Jeffersonville 35,Governor,,LIB,Donald G Rainwater II,19,8,27
 Clark,Jeffersonville 35,Attorney General,,REP,Todd Rokita,146,80,226
 Clark,Jeffersonville 35,Attorney General,,DEM,Jonathan Weinzapfel,117,179,296
 Clark,Jeffersonville 35,U.S. House,9,REP,Trey Hollingsworth,139,95,234
 Clark,Jeffersonville 35,U.S. House,9,DEM,Andy Ruff,112,164,276
 Clark,Jeffersonville 35,U.S. House,9,LIB,Tonya L Millis,16,9,25
 Clark,Jeffersonville 35,U.S. House,9,REP,Write-ins,0,0,0
 Clark,Jeffersonville 35,State Representative,71,DEM,Rita A Fleming,147,202,349
 Clark,Jeffersonville 35,State Representative,71,LIB,Russell (Russ) Brooksbank,51,27,78
 Clark,Jeffersonville 36 CLRKS,Registered Voters,,,,,,1215
 Clark,Jeffersonville 36 CLRKS,Ballots Cast,,,,281,314,595
 Clark,Jeffersonville 36 CLRKS,President,,REP,Donald J. Trump,162,145,307
 Clark,Jeffersonville 36 CLRKS,President,,DEM,Joseph R. Biden,110,160,270
 Clark,Jeffersonville 36 CLRKS,President,,LIB,Jo Jorgensen,8,7,15
 Clark,Jeffersonville 36 CLRKS,President,,,Write-ins,1,0,1
 Clark,Jeffersonville 36 CLRKS,Governor,,REP,Eric Holcomb,177,157,334
 Clark,Jeffersonville 36 CLRKS,Governor,,DEM,Woodrow (Woody) Myers,80,141,221
