county,precinct,office,district,party,candidate,election_day,absentee,early_voting,votes
LaPorte,Kingsford Heights,State Senator,8,DEM,Gary Davis,141,23,41,205
LaPorte,Kingsford Heights,State Senator,8,REP,Mike Bohacek,247,14,33,294
LaPorte,Kingsford Heights,State Representative,20,DEM,Tim Gust,126,23,39,188
LaPorte,Kingsford Heights,State Representative,20,REP,Jim Pressel,263,14,35,312
LaPorte,LaCrosse,Registered Voters,,,,,,,381
LaPorte,LaCrosse,Ballots Cast,,,,186,17,55,258
LaPorte,LaCrosse,President,,DEM,Joseph R Biden,51,12,24,87
LaPorte,LaCrosse,President,,REP,Donald J Trump,128,3,31,162
LaPorte,LaCrosse,President,,LIB,Jo Jorgensen,6,1,0,7
LaPorte,LaCrosse,President,,,Write-In,0,0,0,0
LaPorte,LaCrosse,Governor,,DEM,Woodrow (Woody) Myers,36,10,16,62
LaPorte,LaCrosse,Governor,,REP,Eric Holcomb,123,7,28,158
LaPorte,LaCrosse,Governor,,LIB,Donald G Rainwater II,23,0,11,34
LaPorte,LaCrosse,Attorney General,,DEM,Jonathan Weinzapfel,53,12,22,87
LaPorte,LaCrosse,Attorney General,,REP,Todd Rokita,123,5,31,159
LaPorte,LaCrosse,U.S. House,1,DEM,Frank J Mrvan,50,10,21,81
LaPorte,LaCrosse,U.S. House,1,REP,Mark Leyva,119,3,29,151
LaPorte,LaCrosse,U.S. House,1,LIB,Michael Strauss,9,2,2,13
LaPorte,LaCrosse,U.S. House,1,,Write-In,0,0,0,0
LaPorte,LaCrosse,State Senator,5,DEM,Luke Bohm,45,9,22,76
LaPorte,LaCrosse,State Senator,5,REP,Ed Charbonneau,135,8,32,175
LaPorte,LaCrosse,State Representative,20,DEM,Tim Gust,42,8,18,68
LaPorte,LaCrosse,State Representative,20,REP,Jim Pressel,139,9,37,185
LaPorte,Lincoln,Registered Voters,,,,,,,1253
LaPorte,Lincoln,Ballots Cast,,,,577,88,193,858
LaPorte,Lincoln,President,,DEM,Joseph R Biden,143,66,78,287
LaPorte,Lincoln,President,,REP,Donald J Trump,408,21,108,537
LaPorte,Lincoln,President,,LIB,Jo Jorgensen,15,0,3,18
LaPorte,Lincoln,President,,,Write-In,3,0,0,3
LaPorte,Lincoln,Governor,,DEM,Woodrow (Woody) Myers,114,50,58,222
LaPorte,Lincoln,Governor,,REP,Eric Holcomb,360,31,115,506
LaPorte,Lincoln,Governor,,LIB,Donald G Rainwater II,84,1,13,98
LaPorte,Lincoln,Attorney General,,DEM,Jonathan Weinzapfel,169,59,76,304
LaPorte,Lincoln,Attorney General,,REP,Todd Rokita,376,23,110,509
LaPorte,Lincoln,State Senator,8,DEM,Gary Davis,164,60,74,298
LaPorte,Lincoln,State Senator,8,REP,Mike Bohacek,395,23,114,532
LaPorte,Lincoln,State Representative,20,DEM,Tim Gust,130,53,65,248
LaPorte,Lincoln,State Representative,20,REP,Jim Pressel,427,30,124,581
LaPorte,Long Beach,Registered Voters,,,,,,,1313
LaPorte,Long Beach,Ballots Cast,,,,295,215,419,929
LaPorte,Long Beach,President,,DEM,Joseph R Biden,94,163,220,477
LaPorte,Long Beach,President,,REP,Donald J Trump,195,49,193,437
LaPorte,Long Beach,President,,LIB,Jo Jorgensen,2,3,4,9
LaPorte,Long Beach,President,,,Write-In,1,0,0,1
LaPorte,Long Beach,Governor,,DEM,Woodrow (Woody) Myers,64,130,170,364
LaPorte,Long Beach,Governor,,REP,Eric Holcomb,219,75,234,528
LaPorte,Long Beach,Governor,,LIB,Donald G Rainwater II,5,0,6,11
LaPorte,Long Beach,Attorney General,,DEM,Jonathan Weinzapfel,91,133,191,415
LaPorte,Long Beach,Attorney General,,REP,Todd Rokita,195,67,211,473
LaPorte,Long Beach,U.S. House,1,DEM,Frank J Mrvan,89,149,203,441
LaPorte,Long Beach,U.S. House,1,REP,Mark Leyva,190,53,197,440
LaPorte,Long Beach,U.S. House,1,LIB,Michael Strauss,5,1,10,16
LaPorte,Long Beach,U.S. House,1,,Write-In,0,0,0,0
LaPorte,Long Beach,State Representative,9,DEM,Patricia A (Pat) Boy,113,148,220,481
LaPorte,Long Beach,State Representative,9,REP,Dion Bergeron,173,50,188,411
LaPorte,LP25,Registered Voters,,,,,,,1059
LaPorte,LP25,Ballots Cast,,,,357,64,127,548
LaPorte,LP25,President,,DEM,Joseph R Biden,120,43,60,223
LaPorte,LP25,President,,REP,Donald J Trump,221,21,62,304
LaPorte,LP25,President,,LIB,Jo Jorgensen,13,0,2,15
LaPorte,LP25,President,,,Write-In,0,0,0,0
LaPorte,LP25,Governor,,DEM,Woodrow (Woody) Myers,103,32,57,192
LaPorte,LP25,Governor,,REP,Eric Holcomb,184,22,57,263
LaPorte,LP25,Governor,,LIB,Donald G Rainwater II,58,3,9,70
LaPorte,LP25,Attorney General,,DEM,Jonathan Weinzapfel,138,36,64,238
LaPorte,LP25,Attorney General,,REP,Todd Rokita,196,20,57,273
LaPorte,LP25,State Senator,8,DEM,Gary Davis,140,36,63,239
LaPorte,LP25,State Senator,8,REP,Mike Bohacek,204,19,59,282
LaPorte,LP25,State Representative,20,DEM,Tim Gust,119,31,56,206
LaPorte,LP25,State Representative,20,REP,Jim Pressel,227,24,66,317
LaPorte,LP26,Registered Voters,,,,,,,534
LaPorte,LP26,Ballots Cast,,,,141,15,38,194
LaPorte,LP26,President,,DEM,Joseph R Biden,49,13,19,81
LaPorte,LP26,President,,REP,Donald J Trump,83,2,17,102
LaPorte,LP26,President,,LIB,Jo Jorgensen,7,0,1,8
LaPorte,LP26,President,,,Write-In,0,0,0,0
LaPorte,LP26,Governor,,DEM,Woodrow (Woody) Myers,36,7,14,57
LaPorte,LP26,Governor,,REP,Eric Holcomb,74,5,16,95
LaPorte,LP26,Governor,,LIB,Donald G Rainwater II,22,1,6,29
LaPorte,LP26,Attorney General,,DEM,Jonathan Weinzapfel,48,10,17,75
LaPorte,LP26,Attorney General,,REP,Todd Rokita,80,3,17,100
LaPorte,LP26,State Senator,8,DEM,Gary Davis,51,10,16,77
LaPorte,LP26,State Senator,8,REP,Mike Bohacek,84,3,21,108
LaPorte,LP26,State Representative,20,DEM,Tim Gust,41,11,15,67
LaPorte,LP26,State Representative,20,REP,Jim Pressel,95,2,22,119
LaPorte,LP27,Registered Voters,,,,,,,448
LaPorte,LP27,Ballots Cast,,,,122,22,80,224
LaPorte,LP27,President,,DEM,Joseph R Biden,46,17,50,113
LaPorte,LP27,President,,REP,Donald J Trump,67,3,29,99
LaPorte,LP27,President,,LIB,Jo Jorgensen,6,1,1,8
LaPorte,LP27,President,,,Write-In,1,0,0,1
LaPorte,LP27,Governor,,DEM,Woodrow (Woody) Myers,45,15,41,101
LaPorte,LP27,Governor,,REP,Eric Holcomb,66,7,32,105
LaPorte,LP27,Governor,,LIB,Donald G Rainwater II,8,0,3,11
LaPorte,LP27,Attorney General,,DEM,Jonathan Weinzapfel,57,17,51,125
LaPorte,LP27,Attorney General,,REP,Todd Rokita,61,5,27,93
LaPorte,LP27,State Senator,8,DEM,Gary Davis,51,15,47,113
LaPorte,LP27,State Senator,8,REP,Mike Bohacek,68,7,32,107
LaPorte,LP27,State Representative,20,DEM,Tim Gust,48,15,44,107
LaPorte,LP27,State Representative,20,REP,Jim Pressel,71,7,35,113
LaPorte,LP28,Registered Voters,,,,,,,242
LaPorte,LP28,Ballots Cast,,,,53,10,35,98
LaPorte,LP28,President,,DEM,Joseph R Biden,14,9,17,40
LaPorte,LP28,President,,REP,Donald J Trump,34,1,17,52
LaPorte,LP28,President,,LIB,Jo Jorgensen,4,0,1,5
LaPorte,LP28,President,,,Write-In,0,0,0,0
LaPorte,LP28,Governor,,DEM,Woodrow (Woody) Myers,11,7,14,32
LaPorte,LP28,Governor,,REP,Eric Holcomb,30,3,17,50
LaPorte,LP28,Governor,,LIB,Donald G Rainwater II,11,0,3,14
LaPorte,LP28,Attorney General,,DEM,Jonathan Weinzapfel,21,8,17,46
LaPorte,LP28,Attorney General,,REP,Todd Rokita,29,1,15,45
LaPorte,LP28,State Senator,8,DEM,Gary Davis,19,9,16,44
LaPorte,LP28,State Senator,8,REP,Mike Bohacek,32,1,18,51
LaPorte,LP28,State Representative,20,DEM,Tim Gust,13,9,16,38
LaPorte,LP28,State Representative,20,REP,Jim Pressel,39,1,19,59
LaPorte,LP29,Registered Voters,,,,,,,540
LaPorte,LP29,Ballots Cast,,,,158,46,116,320
LaPorte,LP29,President,,DEM,Joseph R Biden,53,25,45,123
LaPorte,LP29,President,,REP,Donald J Trump,102,17,65,184
LaPorte,LP29,President,,LIB,Jo Jorgensen,3,1,4,8
LaPorte,LP29,President,,,Write-In,0,2,0,2
LaPorte,LP29,Governor,,DEM,Woodrow (Woody) Myers,40,23,38,101
LaPorte,LP29,Governor,,REP,Eric Holcomb,106,20,73,199
LaPorte,LP29,Governor,,LIB,Donald G Rainwater II,11,3,5,19
LaPorte,LP29,Attorney General,,DEM,Jonathan Weinzapfel,58,25,42,125
LaPorte,LP29,Attorney General,,REP,Todd Rokita,93,20,68,181
LaPorte,LP29,State Senator,8,DEM,Gary Davis,52,25,39,116
LaPorte,LP29,State Senator,8,REP,Mike Bohacek,103,20,74,197
LaPorte,LP29,State Representative,20,DEM,Tim Gust,44,22,34,100
LaPorte,LP29,State Representative,20,REP,Jim Pressel,112,24,81,217
LaPorte,LP30,Registered Voters,,,,,,,930
LaPorte,LP30,Ballots Cast,,,,275,57,187,519
LaPorte,LP30,President,,DEM,Joseph R Biden,81,42,93,216
LaPorte,LP30,President,,REP,Donald J Trump,182,15,90,287
LaPorte,LP30,President,,LIB,Jo Jorgensen,9,0,2,11
LaPorte,LP30,President,,,Write-In,1,0,0,1
LaPorte,LP30,Governor,,DEM,Woodrow (Woody) Myers,56,35,64,155
LaPorte,LP30,Governor,,REP,Eric Holcomb,160,21,108,289
LaPorte,LP30,Governor,,LIB,Donald G Rainwater II,56,1,13,70
LaPorte,LP30,Attorney General,,DEM,Jonathan Weinzapfel,85,43,84,212
LaPorte,LP30,Attorney General,,REP,Todd Rokita,170,13,94,277
LaPorte,LP30,State Senator,8,DEM,Gary Davis,83,46,84,213
LaPorte,LP30,State Senator,8,REP,Mike Bohacek,190,11,93,294
LaPorte,LP30,State Representative,20,DEM,Tim Gust,85,39,71,195
LaPorte,LP30,State Representative,20,REP,Jim Pressel,185,18,111,314
LaPorte,LP31,Registered Voters,,,,,,,1422
LaPorte,LP31,Ballots Cast,,,,370,149,247,766
LaPorte,LP31,President,,DEM,Joseph R Biden,146,103,138,387
LaPorte,LP31,President,,REP,Donald J Trump,211,43,106,360
LaPorte,LP31,President,,LIB,Jo Jorgensen,8,1,0,9
LaPorte,LP31,President,,,Write-In,1,0,2,3
LaPorte,LP31,Governor,,DEM,Woodrow (Woody) Myers,123,77,116,316
LaPorte,LP31,Governor,,REP,Eric Holcomb,201,63,110,374
LaPorte,LP31,Governor,,LIB,Donald G Rainwater II,36,2,16,54
LaPorte,LP31,Attorney General,,DEM,Jonathan Weinzapfel,162,95,132,389
LaPorte,LP31,Attorney General,,REP,Todd Rokita,185,46,106,337
LaPorte,LP31,State Senator,8,DEM,Gary Davis,159,92,126,377
LaPorte,LP31,State Senator,8,REP,Mike Bohacek,204,47,113,364
LaPorte,LP31,State Representative,20,DEM,Tim Gust,143,86,120,349
LaPorte,LP31,State Representative,20,REP,Jim Pressel,219,54,120,393
LaPorte,LP32,Registered Voters,,,,,,,1298
LaPorte,LP32,Ballots Cast,,,,300,74,234,608
LaPorte,LP32,President,,DEM,Joseph R Biden,111,47,126,284
LaPorte,LP32,President,,REP,Donald J Trump,171,25,89,285
LaPorte,LP32,President,,LIB,Jo Jorgensen,12,2,10,24
LaPorte,LP32,President,,,Write-In,2,0,3,5
LaPorte,LP32,Governor,,DEM,Woodrow (Woody) Myers,91,32,104,227
LaPorte,LP32,Governor,,REP,Eric Holcomb,147,37,103,287
LaPorte,LP32,Governor,,LIB,Donald G Rainwater II,50,1,22,73
LaPorte,LP32,Attorney General,,DEM,Jonathan Weinzapfel,116,42,122,280
LaPorte,LP32,Attorney General,,REP,Todd Rokita,164,29,104,297
LaPorte,LP32,State Senator,8,DEM,Gary Davis,105,38,125,268
LaPorte,LP32,State Senator,8,REP,Mike Bohacek,177,32,102,311
LaPorte,LP32,State Representative,20,DEM,Tim Gust,101,38,110,249
LaPorte,LP32,State Representative,20,REP,Jim Pressel,179,32,118,329
LaPorte,LP33,Registered Voters,,,,,,,898
LaPorte,LP33,Ballots Cast,,,,312,88,187,587
LaPorte,LP33,President,,DEM,Joseph R Biden,90,68,98,256
LaPorte,LP33,President,,REP,Donald J Trump,206,17,83,306
LaPorte,LP33,President,,LIB,Jo Jorgensen,14,2,5,21
LaPorte,LP33,President,,,Write-In,1,0,0,1
LaPorte,LP33,Governor,,DEM,Woodrow (Woody) Myers,66,48,77,191
LaPorte,LP33,Governor,,REP,Eric Holcomb,206,32,89,327
LaPorte,LP33,Governor,,LIB,Donald G Rainwater II,37,2,18,57
LaPorte,LP33,Attorney General,,DEM,Jonathan Weinzapfel,98,58,90,246
LaPorte,LP33,Attorney General,,REP,Todd Rokita,198,26,88,312
LaPorte,LP33,State Senator,8,DEM,Gary Davis,96,55,92,243
LaPorte,LP33,State Senator,8,REP,Mike Bohacek,209,27,89,325
LaPorte,LP33,State Representative,20,DEM,Tim Gust,93,43,86,222
LaPorte,LP33,State Representative,20,REP,Jim Pressel,213,39,97,349
LaPorte,LP34,Registered Voters,,,,,,,753
LaPorte,LP34,Ballots Cast,,,,287,86,184,557
LaPorte,LP34,President,,DEM,Joseph R Biden,105,62,117,284
LaPorte,LP34,President,,REP,Donald J Trump,166,17,62,245
LaPorte,LP34,President,,LIB,Jo Jorgensen,12,3,4,19
LaPorte,LP34,President,,,Write-In,2,2,0,4
LaPorte,LP34,Governor,,DEM,Woodrow (Woody) Myers,65,51,81,197
LaPorte,LP34,Governor,,REP,Eric Holcomb,182,31,90,303
LaPorte,LP34,Governor,,LIB,Donald G Rainwater II,34,1,8,43
LaPorte,LP34,Attorney General,,DEM,Jonathan Weinzapfel,94,59,103,256
LaPorte,LP34,Attorney General,,REP,Todd Rokita,179,23,72,274
LaPorte,LP34,State Senator,8,DEM,Gary Davis,92,59,103,254
LaPorte,LP34,State Senator,8,REP,Mike Bohacek,188,26,78,292
LaPorte,LP34,State Representative,20,DEM,Tim Gust,76,46,90,212
LaPorte,LP34,State Representative,20,REP,Jim Pressel,202,38,92,332
LaPorte,LP35,Registered Voters,,,,,,,70
LaPorte,LP35,Ballots Cast,,,,9,9,24,42
LaPorte,LP35,President,,DEM,Joseph R Biden,3,7,9,19
LaPorte,LP35,President,,REP,Donald J Trump,6,2,15,23
LaPorte,LP35,President,,LIB,Jo Jorgensen,0,0,0,0
LaPorte,LP35,President,,,Write-In,0,0,0,0
LaPorte,LP35,Governor,,DEM,Woodrow (Woody) Myers,3,4,8,15
LaPorte,LP35,Governor,,REP,Eric Holcomb,5,5,13,23
LaPorte,LP35,Governor,,LIB,Donald G Rainwater II,1,0,3,4
LaPorte,LP35,Attorney General,,DEM,Jonathan Weinzapfel,3,7,8,18
LaPorte,LP35,Attorney General,,REP,Todd Rokita,6,2,16,24
LaPorte,LP35,State Senator,8,DEM,Gary Davis,2,6,9,17
LaPorte,LP35,State Senator,8,REP,Mike Bohacek,7,3,15,25
LaPorte,LP35,State Representative,20,DEM,Tim Gust,2,4,6,12
LaPorte,LP35,State Representative,20,REP,Jim Pressel,7,4,18,29
LaPorte,LP36,Registered Voters,,,,,,,69
LaPorte,LP36,Ballots Cast,,,,26,10,16,52
LaPorte,LP36,President,,DEM,Joseph R Biden,5,9,8,22
LaPorte,LP36,President,,REP,Donald J Trump,19,1,8,28
LaPorte,LP36,President,,LIB,Jo Jorgensen,2,0,0,2
LaPorte,LP36,President,,,Write-In,0,0,0,0
LaPorte,LP36,Governor,,DEM,Woodrow (Woody) Myers,4,9,5,18
LaPorte,LP36,Governor,,REP,Eric Holcomb,20,1,11,32
LaPorte,LP36,Governor,,LIB,Donald G Rainwater II,2,0,0,2
LaPorte,LP36,Attorney General,,DEM,Jonathan Weinzapfel,5,9,6,20
LaPorte,LP36,Attorney General,,REP,Todd Rokita,20,1,9,30
LaPorte,LP36,State Senator,8,DEM,Gary Davis,8,8,6,22
LaPorte,LP36,State Senator,8,REP,Mike Bohacek,17,2,10,29
LaPorte,LP36,State Representative,20,DEM,Tim Gust,4,7,5,16
LaPorte,LP36,State Representative,20,REP,Jim Pressel,22,3,11,36
LaPorte,LP37,Registered Voters,,,,,,,993
LaPorte,LP37,Ballots Cast,,,,306,88,167,561
LaPorte,LP37,President,,DEM,Joseph R Biden,103,62,94,259
LaPorte,LP37,President,,REP,Donald J Trump,192,21,70,283
LaPorte,LP37,President,,LIB,Jo Jorgensen,8,4,2,14
LaPorte,LP37,President,,,Write-In,0,0,0,0
LaPorte,LP37,Governor,,DEM,Woodrow (Woody) Myers,77,51,77,205
LaPorte,LP37,Governor,,REP,Eric Holcomb,171,34,66,271
LaPorte,LP37,Governor,,LIB,Donald G Rainwater II,54,1,17,72
LaPorte,LP37,Attorney General,,DEM,Jonathan Weinzapfel,115,62,88,265
LaPorte,LP37,Attorney General,,REP,Todd Rokita,179,23,66,268
LaPorte,LP37,State Senator,8,DEM,Gary Davis,100,56,82,238
LaPorte,LP37,State Senator,8,REP,Mike Bohacek,199,27,75,301
LaPorte,LP37,State Representative,20,DEM,Tim Gust,86,47,81,214
LaPorte,LP37,State Representative,20,REP,Jim Pressel,214,37,81,332
LaPorte,LP38,Registered Voters,,,,,,,831
LaPorte,LP38,Ballots Cast,,,,262,58,153,473
LaPorte,LP38,President,,DEM,Joseph R Biden,97,40,80,217
LaPorte,LP38,President,,REP,Donald J Trump,153,16,67,236
LaPorte,LP38,President,,LIB,Jo Jorgensen,9,1,3,13
LaPorte,LP38,President,,,Write-In,0,0,0,0
LaPorte,LP38,Governor,,DEM,Woodrow (Woody) Myers,75,23,70,168
LaPorte,LP38,Governor,,REP,Eric Holcomb,137,29,64,230
LaPorte,LP38,Governor,,LIB,Donald G Rainwater II,43,4,13,60
LaPorte,LP38,Attorney General,,DEM,Jonathan Weinzapfel,103,32,88,223
LaPorte,LP38,Attorney General,,REP,Todd Rokita,142,23,60,225
LaPorte,LP38,State Senator,8,DEM,Gary Davis,97,32,81,210
LaPorte,LP38,State Senator,8,REP,Mike Bohacek,156,21,68,245
LaPorte,LP38,State Representative,20,DEM,Tim Gust,88,23,68,179
LaPorte,LP38,State Representative,20,REP,Jim Pressel,165,30,80,275
LaPorte,LP39,Registered Voters,,,,,,,310
LaPorte,LP39,Ballots Cast,,,,102,27,45,174
LaPorte,LP39,President,,DEM,Joseph R Biden,33,18,32,83
LaPorte,LP39,President,,REP,Donald J Trump,67,8,13,88
LaPorte,LP39,President,,LIB,Jo Jorgensen,1,0,0,1
LaPorte,LP39,President,,,Write-In,0,0,0,0
LaPorte,LP39,Governor,,DEM,Woodrow (Woody) Myers,25,14,26,65
LaPorte,LP39,Governor,,REP,Eric Holcomb,65,9,13,87
LaPorte,LP39,Governor,,LIB,Donald G Rainwater II,9,0,3,12
LaPorte,LP39,Attorney General,,DEM,Jonathan Weinzapfel,36,14,27,77
LaPorte,LP39,Attorney General,,REP,Todd Rokita,62,8,13,83
LaPorte,LP39,State Senator,8,DEM,Gary Davis,37,14,28,79
LaPorte,LP39,State Senator,8,REP,Mike Bohacek,64,8,16,88
LaPorte,LP39,State Representative,20,DEM,Tim Gust,33,14,26,73
LaPorte,LP39,State Representative,20,REP,Jim Pressel,68,8,17,93
LaPorte,LP40,Registered Voters,,,,,,,915
LaPorte,LP40,Ballots Cast,,,,307,122,162,591
LaPorte,LP40,President,,DEM,Joseph R Biden,84,83,89,256
LaPorte,LP40,President,,REP,Donald J Trump,210,35,71,316
LaPorte,LP40,President,,LIB,Jo Jorgensen,10,4,0,14
LaPorte,LP40,President,,,Write-In,0,0,0,0
LaPorte,LP40,Governor,,DEM,Woodrow (Woody) Myers,62,58,76,196
LaPorte,LP40,Governor,,REP,Eric Holcomb,203,60,72,335
LaPorte,LP40,Governor,,LIB,Donald G Rainwater II,38,2,8,48
LaPorte,LP40,Attorney General,,DEM,Jonathan Weinzapfel,87,71,83,241
LaPorte,LP40,Attorney General,,REP,Todd Rokita,198,46,72,316
LaPorte,LP40,State Senator,8,DEM,Gary Davis,79,70,82,231
LaPorte,LP40,State Senator,8,REP,Mike Bohacek,217,48,72,337
LaPorte,LP40,State Representative,20,DEM,Tim Gust,72,68,74,214
LaPorte,LP40,State Representative,20,REP,Jim Pressel,227,51,87,365
LaPorte,LP41,Registered Voters,,,,,,,1074
LaPorte,LP41,Ballots Cast,,,,351,109,228,688
LaPorte,LP41,President,,DEM,Joseph R Biden,117,76,108,301
LaPorte,LP41,President,,REP,Donald J Trump,225,30,114,369
LaPorte,LP41,President,,LIB,Jo Jorgensen,6,2,4,12
LaPorte,LP41,President,,,Write-In,0,0,0,0
LaPorte,LP41,Governor,,DEM,Woodrow (Woody) Myers,85,59,82,226
LaPorte,LP41,Governor,,REP,Eric Holcomb,226,49,130,405
LaPorte,LP41,Governor,,LIB,Donald G Rainwater II,33,0,6,39
LaPorte,LP41,Attorney General,,DEM,Jonathan Weinzapfel,114,67,96,277
LaPorte,LP41,Attorney General,,REP,Todd Rokita,214,40,115,369
LaPorte,LP41,State Senator,8,DEM,Gary Davis,112,62,102,276
LaPorte,LP41,State Senator,8,REP,Mike Bohacek,224,42,121,387
LaPorte,LP41,State Representative,20,DEM,Tim Gust,97,52,88,237
LaPorte,LP41,State Representative,20,REP,Jim Pressel,240,53,134,427
LaPorte,LP42,Registered Voters,,,,,,,244
LaPorte,LP42,Ballots Cast,,,,89,12,69,170
LaPorte,LP42,President,,DEM,Joseph R Biden,33,8,43,84
LaPorte,LP42,President,,REP,Donald J Trump,50,4,25,79
LaPorte,LP42,President,,LIB,Jo Jorgensen,2,0,0,2
LaPorte,LP42,President,,,Write-In,0,0,0,0
LaPorte,LP42,Governor,,DEM,Woodrow (Woody) Myers,26,4,37,67
LaPorte,LP42,Governor,,REP,Eric Holcomb,45,8,27,80
LaPorte,LP42,Governor,,LIB,Donald G Rainwater II,11,0,2,13
LaPorte,LP42,Attorney General,,DEM,Jonathan Weinzapfel,33,5,40,78
LaPorte,LP42,Attorney General,,REP,Todd Rokita,44,6,26,76
LaPorte,LP42,State Senator,8,DEM,Gary Davis,30,5,43,78
LaPorte,LP42,State Senator,8,REP,Mike Bohacek,48,6,23,77
LaPorte,LP42,State Representative,20,DEM,Tim Gust,33,3,37,73
LaPorte,LP42,State Representative,20,REP,Jim Pressel,49,8,29,86
LaPorte,LP43,Registered Voters,,,,,,,761
LaPorte,LP43,Ballots Cast,,,,238,80,131,449
LaPorte,LP43,President,,DEM,Joseph R Biden,60,52,73,185
LaPorte,LP43,President,,REP,Donald J Trump,168,28,51,247
LaPorte,LP43,President,,LIB,Jo Jorgensen,6,0,2,8
LaPorte,LP43,President,,,Write-In,0,0,1,1
LaPorte,LP43,Governor,,DEM,Woodrow (Woody) Myers,53,38,60,151
LaPorte,LP43,Governor,,REP,Eric Holcomb,147,38,59,244
LaPorte,LP43,Governor,,LIB,Donald G Rainwater II,30,1,6,37
LaPorte,LP43,Attorney General,,DEM,Jonathan Weinzapfel,74,44,65,183
LaPorte,LP43,Attorney General,,REP,Todd Rokita,152,34,57,243
LaPorte,LP43,State Senator,8,DEM,Gary Davis,75,45,62,182
LaPorte,LP43,State Senator,8,REP,Mike Bohacek,155,31,65,251
LaPorte,LP43,State Representative,20,DEM,Tim Gust,67,40,58,165
LaPorte,LP43,State Representative,20,REP,Jim Pressel,165,36,69,270
LaPorte,LP44,Registered Voters,,,,,,,886
LaPorte,LP44,Ballots Cast,,,,292,59,163,514
LaPorte,LP44,President,,DEM,Joseph R Biden,90,40,85,215
LaPorte,LP44,President,,REP,Donald J Trump,176,18,69,263
LaPorte,LP44,President,,LIB,Jo Jorgensen,21,1,6,28
LaPorte,LP44,President,,,Write-In,2,0,1,3
LaPorte,LP44,Governor,,DEM,Woodrow (Woody) Myers,71,35,77,183
LaPorte,LP44,Governor,,REP,Eric Holcomb,170,20,74,264
LaPorte,LP44,Governor,,LIB,Donald G Rainwater II,46,1,10,57
LaPorte,LP44,Attorney General,,DEM,Jonathan Weinzapfel,101,35,85,221
LaPorte,LP44,Attorney General,,REP,Todd Rokita,177,22,73,272
LaPorte,LP44,State Senator,8,DEM,Gary Davis,90,33,85,208
LaPorte,LP44,State Senator,8,REP,Mike Bohacek,195,21,75,291
LaPorte,LP44,State Representative,20,DEM,Tim Gust,81,32,83,196
LaPorte,LP44,State Representative,20,REP,Jim Pressel,203,21,78,302
LaPorte,MC01,Registered Voters,,,,,,,1212
LaPorte,MC01,Ballots Cast,,,,270,116,382,768
LaPorte,MC01,President,,DEM,Joseph R Biden,126,76,251,453
LaPorte,MC01,President,,REP,Donald J Trump,130,36,125,291
LaPorte,MC01,President,,LIB,Jo Jorgensen,9,2,3,14
LaPorte,MC01,President,,,Write-In,1,0,0,1
LaPorte,MC01,Governor,,DEM,Woodrow (Woody) Myers,95,67,200,362
LaPorte,MC01,Governor,,REP,Eric Holcomb,150,43,159,352
LaPorte,MC01,Governor,,LIB,Donald G Rainwater II,16,0,12,28
LaPorte,MC01,Attorney General,,DEM,Jonathan Weinzapfel,127,75,223,425
LaPorte,MC01,Attorney General,,REP,Todd Rokita,132,35,144,311
LaPorte,MC01,U.S. House,1,DEM,Frank J Mrvan,127,73,225,425
LaPorte,MC01,U.S. House,1,REP,Mark Leyva,122,35,132,289
LaPorte,MC01,U.S. House,1,LIB,Michael Strauss,15,0,12,27
LaPorte,MC01,U.S. House,1,,Write-In,0,0,0,0
LaPorte,MC01,State Representative,9,DEM,Patricia A (Pat) Boy,140,74,241,455
LaPorte,MC01,State Representative,9,REP,Dion Bergeron,121,34,130,285
LaPorte,MC02,Registered Voters,,,,,,,1043
LaPorte,MC02,Ballots Cast,,,,167,61,227,455
LaPorte,MC02,President,,DEM,Joseph R Biden,102,50,163,315
LaPorte,MC02,President,,REP,Donald J Trump,58,10,58,126
LaPorte,MC02,President,,LIB,Jo Jorgensen,4,0,1,5
LaPorte,MC02,President,,,Write-In,1,0,1,2
LaPorte,MC02,Governor,,DEM,Woodrow (Woody) Myers,86,41,151,278
LaPorte,MC02,Governor,,REP,Eric Holcomb,62,13,58,133
LaPorte,MC02,Governor,,LIB,Donald G Rainwater II,13,1,6,20
LaPorte,MC02,Attorney General,,DEM,Jonathan Weinzapfel,92,42,160,294
LaPorte,MC02,Attorney General,,REP,Todd Rokita,57,9,55,121
LaPorte,MC02,U.S. House,1,DEM,Frank J Mrvan,91,42,155,288
LaPorte,MC02,U.S. House,1,REP,Mark Leyva,57,10,54,121
LaPorte,MC02,U.S. House,1,LIB,Michael Strauss,9,2,8,19
LaPorte,MC02,U.S. House,1,,Write-In,1,0,0,1
LaPorte,MC02,State Representative,9,DEM,Patricia A (Pat) Boy,105,44,170,319
LaPorte,MC02,State Representative,9,REP,Dion Bergeron,54,9,48,111
LaPorte,MC03,Registered Voters,,,,,,,1202
LaPorte,MC03,Ballots Cast,,,,206,56,230,492
LaPorte,MC03,President,,DEM,Joseph R Biden,137,46,185,368
LaPorte,MC03,President,,REP,Donald J Trump,59,10,40,109
LaPorte,MC03,President,,LIB,Jo Jorgensen,8,0,1,9
LaPorte,MC03,President,,,Write-In,0,0,1,1
LaPorte,MC03,Governor,,DEM,Woodrow (Woody) Myers,120,40,173,333
LaPorte,MC03,Governor,,REP,Eric Holcomb,67,14,44,125
LaPorte,MC03,Governor,,LIB,Donald G Rainwater II,11,1,10,22
