county,office,district,candidate,party,votes
Jackson,Treasurer Of State,,Pete Buttigieg,Democratic,4520
Jackson,Treasurer Of State,,Richard E Mourdock,Republican,8568
Jackson,U.S. House,9,Baron P Hill,Democratic,4980
Jackson,U.S. House,9,"Greg ""No Bull"" Knott",Libertarian,1061
Jackson,U.S. House,9,Todd Christopher Young,Republican,7617
Jackson,U.S. House,9,Jerry R Lucas,Independent,12
Jackson,State Senator,43,Johnny Nugent,Republican,0
Jackson,State Senator,45,James Lewis,Democratic,488
Jackson,State Senator,45,Jim C Smith,Republican,447
Jackson,State House,65,Al Cox,Libertarian,358
Jackson,State House,65,Eric A Koch,Republican,2314
Jackson,State House,69,David Cheatham,Democratic,0
Jackson,State House,69,Ricky M Warren,Republican,0
Jackson,State House,73,Ryan D Bower,Democratic,661
Jackson,State House,73,Steven J Davisson,Republican,890
Jackson,Judge Of The Superior Court,"Jackson County, No. 2",Mark E Risser,Democratic,5250
Jackson,Judge Of The Superior Court,"Jackson County, No. 2",Bruce A Mactavish,Republican,8341
Jackson,Prosecuting Attorney,Jackson 40Th Circuit,Richard W Poynter,Republican,10821
Jasper,U.S. Senator,,Brad Ellsworth,Democratic,2505
Jasper,U.S. Senator,,Rebecca Sink-Burris,Libertarian,379
Jasper,U.S. Senator,,Dan Coats,Republican,5329
Jasper,U.S. Senator,,Jack Rooney,Independent,1
Jasper,U.S. Senator,,Jim Miller,Write-In,1
Jasper,Secretary Of State,,Vop Osili,Democratic,2176
Jasper,Secretary Of State,,Mike Wherry,Libertarian,439
Jasper,Secretary Of State,,Charlie White,Republican,5468
Jasper,Auditor Of State,,Sam Locke,Democratic,2304
Jasper,Auditor Of State,,Eric Knipe,Libertarian,362
Jasper,Auditor Of State,,Tim Berry,Republican,5184
Jasper,Treasurer Of State,,Pete Buttigieg,Democratic,2322
Jasper,Treasurer Of State,,Richard E Mourdock,Republican,5490
Jasper,U.S. House,4,David Sanders,Democratic,0
Jasper,U.S. House,4,John Duncan,Libertarian,0
Jasper,U.S. House,4,Todd Theodore Rokita,Republican,0
Jasper,State House,13,Chester F Dobis,Democratic,0
Jasper,State House,13,Craig Menninga,Republican,0
Jasper,State House,16,Bill Reutebuch,Democratic,1786
Jasper,State House,16,Douglas L Gutwein,Republican,4689
Jasper,Prosecuting Attorney,Jasper 30Th Circuit,Kathryn B O'Neall,Republican,6438
Jay,U.S. Senator,,Brad Ellsworth,Democratic,1986
Jay,U.S. Senator,,Rebecca Sink-Burris,Libertarian,352
Jay,U.S. Senator,,Dan Coats,Republican,3432
Jay,U.S. Senator,,Jack Rooney,Independent,0
Jay,U.S. Senator,,Jim Miller,Write-In,1
Jay,Secretary Of State,,Vop Osili,Democratic,1846
Jay,Secretary Of State,,Mike Wherry,Libertarian,498
Jay,Secretary Of State,,Charlie White,Republican,3273
Jay,Auditor Of State,,Sam Locke,Democratic,1775
Jay,Auditor Of State,,Eric Knipe,Libertarian,319
Jay,Auditor Of State,,Tim Berry,Republican,3319
Jay,Treasurer Of State,,Pete Buttigieg,Democratic,1816
Jay,Treasurer Of State,,Richard E Mourdock,Republican,3552
Jay,U.S. House,3,Thomas Hayhurst,Democratic,0
Jay,U.S. House,3,Scott Wise,Libertarian,0
Jay,U.S. House,3,Marlin A Stutzman,Republican,0
Jay,U.S. House,3,Tom Metzger,Independent,0
Jay,U.S. House,3,Wes Stephens,Independent,0
Jay,State Senator,19,Robert Couse,Democratic,0
Jay,State Senator,19,Travis Holdman,Republican,0
Jay,State House,33,Ron Liggett,Democratic,2195
Jay,State House,33,Bill J Davis,Republican,3470
Jay,Prosecuting Attorney,Jay 58Th Circuit,Wesley A Schemenaur,Democratic,3210
Jay,Prosecuting Attorney,Jay 58Th Circuit,Gregory W Lemaster,Republican,2422
Jefferson,U.S. Senator,,Brad Ellsworth,Democratic,3981
Jefferson,U.S. Senator,,Rebecca Sink-Burris,Libertarian,584
Jefferson,U.S. Senator,,Dan Coats,Republican,5447
Jefferson,U.S. Senator,,Jack Rooney,Independent,1
Jefferson,U.S. Senator,,Jim Miller,Write-In,0
Jefferson,Secretary Of State,,Vop Osili,Democratic,3452
Jefferson,Secretary Of State,,Mike Wherry,Libertarian,663
Jefferson,Secretary Of State,,Charlie White,Republican,5552
Jefferson,Auditor Of State,,Sam Locke,Democratic,3678
Jefferson,Auditor Of State,,Eric Knipe,Libertarian,422
Jefferson,Auditor Of State,,Tim Berry,Republican,5326
Jefferson,Treasurer Of State,,Pete Buttigieg,Democratic,3806
Jefferson,Treasurer Of State,,Richard E Mourdock,Republican,5536
Jefferson,U.S. House,6,Barry A Welsh,Democratic,0
Jefferson,U.S. House,6,"Talmage T J Thompson, Jr.",Libertarian,0
Jefferson,U.S. House,6,Mike Pence,Republican,0
Jefferson,State Senator,45,James Lewis,Democratic,4848
Jefferson,State Senator,45,Jim C Smith,Republican,5206
Jefferson,State House,66,Terry A Goodin,Democratic,0
Jefferson,State House,66,Jim Lucas,Republican,0
Jefferson,State House,67,Randall L Frye,Republican,0
Jefferson,State House,69,David Cheatham,Democratic,6155
Jefferson,State House,69,Ricky M Warren,Republican,3970
Jefferson,Prosecuting Attorney,Jefferson 5Th Cir.,Chad T Lewis,Democratic,6492
Jennings,U.S. Senator,,Brad Ellsworth,Democratic,3161
Jennings,U.S. Senator,,Rebecca Sink-Burris,Libertarian,500
Jennings,U.S. Senator,,Dan Coats,Republican,4725
Jennings,U.S. Senator,,Jack Rooney,Independent,1
Jennings,U.S. Senator,,Jim Miller,Write-In,0
Jennings,Secretary Of State,,Vop Osili,Democratic,2937
Jennings,Secretary Of State,,Mike Wherry,Libertarian,504
Jennings,Secretary Of State,,Charlie White,Republican,4755
Jennings,Auditor Of State,,Sam Locke,Democratic,3155
Jennings,Auditor Of State,,Eric Knipe,Libertarian,456
Jennings,Auditor Of State,,Tim Berry,Republican,4586
Jennings,Treasurer Of State,,Pete Buttigieg,Democratic,3155
Jennings,Treasurer Of State,,Richard E Mourdock,Republican,4950
Jennings,U.S. House,6,Barry A Welsh,Democratic,0
Jennings,U.S. House,6,"Talmage T J Thompson, Jr.",Libertarian,0
Jennings,U.S. House,6,Mike Pence,Republican,0
Jennings,State Senator,43,Johnny Nugent,Republican,5152
Jennings,State House,67,Randall L Frye,Republican,0
Jennings,State House,69,David Cheatham,Democratic,5174
Jennings,State House,69,Ricky M Warren,Republican,3006
Jennings,Prosecuting Attorney,Jennings 86Th Circuit,Alan L Marshall,Democratic,5624
Johnson,U.S. Senator,,Brad Ellsworth,Democratic,9813
Johnson,U.S. Senator,,Rebecca Sink-Burris,Libertarian,2981
Johnson,U.S. Senator,,Dan Coats,Republican,25462
Johnson,U.S. Senator,,Jack Rooney,Independent,7
Johnson,U.S. Senator,,Jim Miller,Write-In,5
Johnson,Secretary Of State,,Vop Osili,Democratic,8645
Johnson,Secretary Of State,,Mike Wherry,Libertarian,2405
Johnson,Secretary Of State,,Charlie White,Republican,26856
Johnson,Auditor Of State,,Sam Locke,Democratic,7962
Johnson,Auditor Of State,,Eric Knipe,Libertarian,1968
Johnson,Auditor Of State,,Tim Berry,Republican,27698
Johnson,Treasurer Of State,,Pete Buttigieg,Democratic,8263
Johnson,Treasurer Of State,,Richard E Mourdock,Republican,29330
Johnson,U.S. House,9,Baron P Hill,Democratic,0
Johnson,U.S. House,9,"Greg ""No Bull"" Knott",Libertarian,0
Johnson,U.S. House,9,Todd Christopher Young,Republican,0
Johnson,U.S. House,9,Jerry R Lucas,Independent,0
Johnson,State Senator,41,Christopher Alan Roller,Democratic,3274
Johnson,State Senator,41,Greg Walker,Republican,10031
Johnson,State House,47,Ralph M Foley,Republican,1640
Johnson,State House,58,C Woody Burton,Republican,15280
Johnson,State House,65,Al Cox,Libertarian,0
Johnson,State House,65,Eric A Koch,Republican,0
Johnson,State House,93,Kent Raquet,Libertarian,1365
Johnson,State House,93,David N Frizzell,Republican,9445
Johnson,Prosecuting Attorney,Johnson 8Th Circuit,Bradley D Cooper,Republican,31899
Knox,U.S. Senator,,Brad Ellsworth,Democratic,5230
Knox,U.S. Senator,,Rebecca Sink-Burris,Libertarian,569
Knox,U.S. Senator,,Dan Coats,Republican,5604
Knox,U.S. Senator,,Jack Rooney,Independent,0
Knox,U.S. Senator,,Jim Miller,Write-In,0
Knox,Secretary Of State,,Vop Osili,Democratic,4124
Knox,Secretary Of State,,Mike Wherry,Libertarian,626
Knox,Secretary Of State,,Charlie White,Republican,6009
Knox,Auditor Of State,,Sam Locke,Democratic,3941
Knox,Auditor Of State,,Eric Knipe,Libertarian,371
Knox,Auditor Of State,,Tim Berry,Republican,6186
Knox,Treasurer Of State,,Pete Buttigieg,Democratic,3935
Knox,Treasurer Of State,,Richard E Mourdock,Republican,6518
Knox,U.S. House,8,William Trent Vanhaaften,Democratic,4236
Knox,U.S. House,8,John Cunningham,Libertarian,667
Knox,U.S. House,8,Larry D Bucshon,Republican,6253
Knox,State Senator,39,Steven M Thais,Democratic,4268
Knox,State Senator,39,John M Waterman,Republican,4119
Knox,State Senator,48,Lindel O Hume,Democratic,2006
Knox,State House,45,Jesse James,Democratic,1995
Knox,State House,45,Bruce Alan Borders,Republican,2492
Knox,State House,64,Kreg Battles,Democratic,4410
Knox,State House,64,Ken A Beckerman,Republican,2605
Knox,Judge Of The Circuit Court,Knox 12Th Circuit,Sherry Biddinger Gregg,Democratic,7899
Knox,Prosecuting Attorney,Knox 12Th Circuit,John F Sievers,Democratic,7502
Kosciusko,U.S. Senator,,Brad Ellsworth,Democratic,3917
Kosciusko,U.S. Senator,,Rebecca Sink-Burris,Libertarian,1081
Kosciusko,U.S. Senator,,Dan Coats,Republican,14936
Kosciusko,U.S. Senator,,Jack Rooney,Independent,3
Kosciusko,U.S. Senator,,Jim Miller,Write-In,2
Kosciusko,Secretary Of State,,Vop Osili,Democratic,3556
Kosciusko,Secretary Of State,,Mike Wherry,Libertarian,1260
Kosciusko,Secretary Of State,,Charlie White,Republican,14877
Kosciusko,Auditor Of State,,Sam Locke,Democratic,3459
Kosciusko,Auditor Of State,,Eric Knipe,Libertarian,987
Kosciusko,Auditor Of State,,Tim Berry,Republican,14776
Kosciusko,Treasurer Of State,,Pete Buttigieg,Democratic,3761
Kosciusko,Treasurer Of State,,Richard E Mourdock,Republican,15450
Kosciusko,U.S. House,2,Joe Donnelly,Democratic,0
Kosciusko,U.S. House,2,Mark Vogel,Libertarian,0
Kosciusko,U.S. House,2,Jackie Walorski Swihart,Republican,0
Kosciusko,U.S. House,3,Thomas Hayhurst,Democratic,4229
Kosciusko,U.S. House,3,Scott Wise,Libertarian,897
Kosciusko,U.S. House,3,Marlin A Stutzman,Republican,14820
Kosciusko,U.S. House,3,Tom Metzger,Independent,8
Kosciusko,U.S. House,3,Wes Stephens,Independent,0
Kosciusko,State House,18,David A Wolkins,Republican,8133
Kosciusko,State House,22,Allen Lee Dunnagan,Democratic,1009
Kosciusko,State House,22,Thom Cox,Libertarian,199
Kosciusko,State House,22,Rebecca Kubacki,Republican,5064
Kosciusko,State House,22,Michael Mike B Ridenour,Independent,485
Kosciusko,Prosecuting Attorney,Kosciusko 54Th Circuit,Daniel H Hampton,Republican,16787
LaGrange,U.S. Senator,,Brad Ellsworth,Democratic,1733
LaGrange,U.S. Senator,,Rebecca Sink-Burris,Libertarian,358
LaGrange,U.S. Senator,,Dan Coats,Republican,4420
LaGrange,U.S. Senator,,Jack Rooney,Independent,0
LaGrange,U.S. Senator,,Jim Miller,Write-In,0
LaGrange,Secretary Of State,,Vop Osili,Democratic,1464
LaGrange,Secretary Of State,,Mike Wherry,Libertarian,420
LaGrange,Secretary Of State,,Charlie White,Republican,4499
LaGrange,Auditor Of State,,Sam Locke,Democratic,1551
LaGrange,Auditor Of State,,Eric Knipe,Libertarian,341
LaGrange,Auditor Of State,,Tim Berry,Republican,4457
LaGrange,Treasurer Of State,,Pete Buttigieg,Democratic,1604
LaGrange,Treasurer Of State,,Richard E Mourdock,Republican,4759
LaGrange,U.S. House,3,Thomas Hayhurst,Democratic,1684
LaGrange,U.S. House,3,Scott Wise,Libertarian,311
LaGrange,U.S. House,3,Marlin A Stutzman,Republican,4578
LaGrange,U.S. House,3,Tom Metzger,Independent,0
LaGrange,U.S. House,3,Wes Stephens,Independent,0
LaGrange,State House,51,Codie J Ross,Democratic,0
LaGrange,State House,51,Richard A Dodge,Republican,0
LaGrange,State House,82,Jeffrey K Espich,Republican,0
LaGrange,Prosecuting Attorney,Lagrange 35Th Circuit,Jeffrey W Wible,Republican,5176
Lake,U.S. Senator,,Brad Ellsworth,Democratic,65767
Lake,U.S. Senator,,Rebecca Sink-Burris,Libertarian,2702
Lake,U.S. Senator,,Dan Coats,Republican,44232
Lake,U.S. Senator,,Jack Rooney,Independent,0
Lake,U.S. Senator,,Jim Miller,Write-In,0
Lake,Secretary Of State,,Vop Osili,Democratic,63402
Lake,Secretary Of State,,Mike Wherry,Libertarian,3660
Lake,Secretary Of State,,Charlie White,Republican,43666
Lake,Auditor Of State,,Sam Locke,Democratic,64650
Lake,Auditor Of State,,Eric Knipe,Libertarian,3431
Lake,Auditor Of State,,Tim Berry,Republican,42578
Lake,Treasurer Of State,,Pete Buttigieg,Democratic,65776
Lake,Treasurer Of State,,Richard E Mourdock,Republican,44970
Lake,U.S. House,1,Peter J Visclosky,Democratic,72818
Lake,U.S. House,1,Jon Morris,Libertarian,2609
Lake,U.S. House,1,Mark J Leyva,Republican,38857
Lake,State Senator,1,"Frank Mrvan, Jr.",Democratic,16472
Lake,State Senator,1,David B Spudic,Republican,10845
Lake,State Senator,6,James E Metro,Democratic,9190
Lake,State Senator,6,Charles E Barman,Libertarian,1048
Lake,State Senator,6,Sue Landske,Republican,20372
Lake,State House,1,Linda C Lawson,Democratic,7346
Lake,State House,1,William P Johnson,Republican,4005
Lake,State House,2,Earl Harris,Democratic,9260
Lake,State House,2,Kenneth R Stevenson,Republican,3303
Lake,State House,3,Charlie Brown,Democratic,8180
Lake,State House,3,John A Schick,Libertarian,508
Lake,State House,11,Dan C Sr Stevenson,Democratic,7417
Lake,State House,11,Cyril B Huerter,Republican,5205
Lake,State House,12,Mara Candelaria Reardon,Democratic,7259
Lake,State House,12,Peter N Karagan,Republican,5926
Lake,State House,14,Vernon G Smith,Democratic,9404
Lake,State House,14,Catherine Campbell,Republican,1446
Lake,State House,15,Timothy E Downs,Democratic,2732
Lake,State House,15,Steve Helsel,Libertarian,302
Lake,State House,15,Donald J Lehe,Republican,6493
Lake,State House,19,Shelli Vandenburgh,Democratic,7577
Lake,State House,19,Jeff Duensing,Libertarian,526
Lake,State House,19,Daniel M Klein,Republican,5999
Lake,Judge Of The Circuit Court,Lake 31St Circuit,George C Paras,Democratic,67076
Lake,Judge Of The Circuit Court,Lake 31St Circuit,William I Fine,Republican,44376
Lake,Prosecuting Attorney,Lake 31St Circuit,Bernard A Carter,Democratic,69175
Lake,Prosecuting Attorney,Lake 31St Circuit,"Douglas ""Doug"" Grimes",Republican,42983
LaPort,U.S. Senator,,Brad Ellsworth,Democratic,13627
LaPort,U.S. Senator,,Rebecca Sink-Burris,Libertarian,1528
LaPort,U.S. Senator,,Dan Coats,Republican,13597
LaPort,U.S. Senator,,Jack Rooney,Independent,0
LaPort,U.S. Senator,,Jim Miller,Write-In,0
LaPort,Secretary Of State,,Vop Osili,Democratic,12567
LaPort,Secretary Of State,,Mike Wherry,Libertarian,2074
LaPort,Secretary Of State,,Charlie White,Republican,13533
LaPort,Auditor Of State,,Sam Locke,Democratic,13094
LaPort,Auditor Of State,,Eric Knipe,Libertarian,1544
LaPort,Auditor Of State,,Tim Berry,Republican,12727
LaPort,Treasurer Of State,,Pete Buttigieg,Democratic,13360
LaPort,Treasurer Of State,,Richard E Mourdock,Republican,13986
LaPort,U.S. House,1,Peter J Visclosky,Democratic,0
LaPort,U.S. House,1,Jon Morris,Libertarian,0
LaPort,U.S. House,1,Mark J Leyva,Republican,0
LaPort,U.S. House,2,Joe Donnelly,Democratic,15709
LaPort,U.S. House,2,Mark Vogel,Libertarian,1726
LaPort,U.S. House,2,Jackie Walorski Swihart,Republican,11552
LaPort,State Senator,4,Karen Tallian,Democratic,0
LaPort,State Senator,4,Shawn Olson,Republican,0
LaPort,State House,8,Ryan M Dvorak,Democratic,0
LaPort,State House,8,Richard J Pfeil,Republican,0
LaPort,State House,9,Scott D Pelath,Democratic,10995
LaPort,State House,9,Andrew R Wolf,Libertarian,2716
LaPort,State House,20,Tom Dermody,Republican,10275
LaPort,Prosecuting Attorney,Laporte 32Nd Circuit,Robert C Szilagyi,Democratic,15278
LaPort,Prosecuting Attorney,Laporte 32Nd Circuit,Alan J Sirinek,Republican,12831
Lawrence,U.S. Senator,,Brad Ellsworth,Democratic,3343
Lawrence,U.S. Senator,,Rebecca Sink-Burris,Libertarian,748
Lawrence,U.S. Senator,,Dan Coats,Republican,6963
Lawrence,U.S. Senator,,Jack Rooney,Independent,0
Lawrence,U.S. Senator,,Jim Miller,Write-In,0
Lawrence,Secretary Of State,,Vop Osili,Democratic,2787
Lawrence,Secretary Of State,,Mike Wherry,Libertarian,649
Lawrence,Secretary Of State,,Charlie White,Republican,7424
Lawrence,Auditor Of State,,Sam Locke,Democratic,2821
Lawrence,Auditor Of State,,Eric Knipe,Libertarian,589
Lawrence,Auditor Of State,,Tim Berry,Republican,7243
Lawrence,Treasurer Of State,,Pete Buttigieg,Democratic,2879
Lawrence,Treasurer Of State,,Richard E Mourdock,Republican,7785
Lawrence,U.S. House,9,Baron P Hill,Democratic,0
Lawrence,U.S. House,9,"Greg ""No Bull"" Knott",Libertarian,0
Lawrence,U.S. House,9,Todd Christopher Young,Republican,0
Lawrence,U.S. House,9,Jerry R Lucas,Independent,0
Lawrence,State House,65,Al Cox,Libertarian,886
Lawrence,State House,65,Eric A Koch,Republican,5515
Lawrence,State House,73,Ryan D Bower,Democratic,0
Lawrence,State House,73,Steven J Davisson,Republican,0
Lawrence,Prosecuting Attorney,Lawrence 81St Circuit,Michelle L Woodward,Republican,8713
Madison,U.S. Senator,,Brad Ellsworth,Democratic,17694
Madison,U.S. Senator,,Rebecca Sink-Burris,Libertarian,2553
Madison,U.S. Senator,,Dan Coats,Republican,18848
Madison,U.S. Senator,,Jack Rooney,Independent,1
Madison,U.S. Senator,,Jim Miller,Write-In,3
Madison,Secretary Of State,,Vop Osili,Democratic,15713
Madison,Secretary Of State,,Mike Wherry,Libertarian,2547
Madison,Secretary Of State,,Charlie White,Republican,20087
Madison,Auditor Of State,,Sam Locke,Democratic,16192
Madison,Auditor Of State,,Eric Knipe,Libertarian,2061
Madison,Auditor Of State,,Tim Berry,Republican,20043
Madison,Treasurer Of State,,Pete Buttigieg,Democratic,16349
Madison,Treasurer Of State,,Richard E Mourdock,Republican,21602
Madison,U.S. House,5,Timothy Clark Crawford,Democratic,0
Madison,U.S. House,5,Richard Chard Reid,Libertarian,0
Madison,U.S. House,5,Dan Burton,Republican,0
Madison,U.S. House,5,Jesse C Trueblood,Independent,0
Madison,State Senator,25,Tim Lanane,Democratic,19044
Madison,State Senator,25,Brian Jacobs,Republican,16623
Madison,State Senator,26,Sue E Errington,Democratic,209
Madison,State Senator,26,Gene Douglas Eckerty,Republican,246
Madison,State House,32,P Eric Turner,Republican,0
Madison,State House,35,Pat L Smith,Democratic,1818
Madison,State House,35,L Jack Lutz,Republican,3555
Madison,State House,36,Terri J Austin,Democratic,8365
Madison,State House,36,Greg Noland,Libertarian,634
Madison,State House,36,Kim Builta,Republican,6888
Madison,State House,53,Robert W Cherry,Republican,0
Madison,Judge Of The Circuit Court,"Madison50Th Circ, No. 1",Kevin M Eads,Democratic,17627
Madison,Judge Of The Circuit Court,"Madison50Th Circ, No. 1",Rudolph R Pyle Iii,Republican,20803
Madison,Judge Of The Superior Court,"Madison County, Court 1",Dennis D Carroll,Republican,27880
Madison,Prosecuting Attorney,Madison 50Th Circuit,"Thomas Broderick, Jr.",Democratic,16680
Madison,Prosecuting Attorney,Madison 50Th Circuit,Rodney Cummings,Republican,21705
Marion,U.S. Senator,,Brad Ellsworth,Democratic,113634
Marion,U.S. Senator,,Rebecca Sink-Burris,Libertarian,11879
Marion,U.S. Senator,,Dan Coats,Republican,88564
Marion,U.S. Senator,,Jack Rooney,Independent,0
Marion,U.S. Senator,,Jim Miller,Write-In,0
Marion,Secretary Of State,,Vop Osili,Democratic,111452
Marion,Secretary Of State,,Mike Wherry,Libertarian,10332
Marion,Secretary Of State,,Charlie White,Republican,90780
Marion,Auditor Of State,,Sam Locke,Democratic,103388
Marion,Auditor Of State,,Eric Knipe,Libertarian,8552
Marion,Auditor Of State,,Tim Berry,Republican,99114
Marion,Treasurer Of State,,Pete Buttigieg,Democratic,105583
Marion,Treasurer Of State,,Richard E Mourdock,Republican,104868
Marion,U.S. House,5,Timothy Clark Crawford,Democratic,16288
Marion,U.S. House,5,Richard Chard Reid,Libertarian,4853
Marion,U.S. House,5,Dan Burton,Republican,30968
Marion,U.S. House,5,Jesse C Trueblood,Independent,2191
Marion,U.S. House,7,Andre D Carson,Democratic,86011
Marion,U.S. House,7,Dav Wilson,Libertarian,4815
Marion,U.S. House,7,Marvin B Scott,Republican,55213
Marion,U.S. House,7,Jeffrey Wayne Spoonamore,Independent,0
Marion,State Senator,29,Robin C Shackleford,Democratic,12518
Marion,State Senator,29,Michael A Delph,Republican,13414
Marion,State Senator,31,Frank J Anderson,Democratic,14187
Marion,State Senator,31,Benjamin Hale,Libertarian,827
Marion,State Senator,31,"James W Merritt, Jr.",Republican,16545
Marion,State House,86,Edward Delaney,Democratic,9748
Marion,State House,86,Kurt A Webber,Republican,6517
Marion,State House,87,Joe Hauptmann,Libertarian,1346
Marion,State House,87,Cindy Noe,Republican,6391
Marion,State House,88,John Kunzer,Democratic,6972
Marion,State House,88,Brian Bosma,Republican,12051
Marion,State House,89,John F Barnes,Democratic,7468
Marion,State House,89,Cynthia L Kirchhofer,Republican,8066
Marion,State House,90,Kevin Vail,Libertarian,2945
Marion,State House,90,Michael R Speedy,Republican,15831
Marion,State House,91,Timothy J Huber,Democratic,2199
Marion,State House,91,Matt Amormino,Libertarian,301
Marion,State House,91,Robert W Behning,Republican,4084
Marion,State House,92,Brett Voorhies,Democratic,7342
Marion,State House,92,Jason Sipe,Libertarian,717
Marion,State House,92,Phillip D Hinkle,Republican,10060
Marion,State House,93,Kent Raquet,Libertarian,1337
Marion,State House,93,David N Frizzell,Republican,8724
Marion,State House,94,Cherrish S Pryor,Democratic,9983
Marion,State House,94,Michael Smythe,Libertarian,350
Marion,State House,94,Clint Fultz,Republican,2925
Marion,State House,95,John Bartlett,Democratic,11049
Marion,State House,95,Ray G Shearer,Republican,3940
Marion,State House,96,Gregory W Porter,Democratic,10573
Marion,State House,96,David Dessauer,Republican,4697
Marion,State House,97,Mary Ann Sullivan,Democratic,5172
Marion,State House,97,Wesley Keith Robinson,Republican,3717
Marion,State House,98,William A Crawford,Democratic,9413
Marion,State House,98,Briane M House,Republican,3131
Marion,State House,99,Vanessa J Summers,Democratic,9526
Marion,State House,99,Beth Hayes,Green,214
Marion,State House,99,John Meuser,Libertarian,322
Marion,State House,99,David Blank,Republican,3955
Marion,State House,100,John J Day,Democratic,4491
Marion,State House,100,Paul Dijak-Robinson,Libertarian,292
Marion,State House,100,Robbin Stewart,Republican,2174
Marion,Prosecuting Attorney,Marion 19Th Circuit,Terry R Curry,Democratic,110143
Marion,Prosecuting Attorney,Marion 19Th Circuit,Mark Steven Massa,Republican,101560
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Michelle Smith Scott,Democratic,19246
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Kevin Green,Republican,6294
Marion,Small Claims Court Judge,"Decatur Twp., Marion Co.",Steve Terrell,Democratic,1901
Marion,Small Claims Court Judge,"Decatur Twp., Marion Co.","William L Fisher, Jr.",Republican,3256
Marion,Small Claims Court Judge,"Franklin Twp., Marion Co.",Ronnie Huerta,Democratic,3130
Marion,Small Claims Court Judge,"Franklin Twp., Marion Co.","John A Kitley, Jr.",Republican,10566
Marion,Small Claims Court Judge,"Lawrence Twp., Marion Co.",Judie Hawley Conley,Democratic,16217
Marion,Small Claims Court Judge,"Lawrence Twp., Marion Co.",James A Joven,Republican,16337
Marion,Small Claims Court Judge,"Perry Twp., Marion Co.",Stuart T Bench,Democratic,7425
Marion,Small Claims Court Judge,"Perry Twp., Marion Co.",Robert S Spear,Republican,16196
Marion,Small Claims Court Judge,"Pike Twp., Marion Co.",A Douglas Stephens,Democratic,13170
Marion,Small Claims Court Judge,"Pike Twp., Marion Co.",Clayton Graham,Republican,7029
Marion,Small Claims Court Judge,"Warren Twp., Marion Co.",Garland Eugene Graves,Democratic,11819
Marion,Small Claims Court Judge,"Warren Twp., Marion Co.",Amy Jones,Republican,10899
Marion,Small Claims Court Judge,"Washington Twp.,Marion Co",Steven G Poore,Democratic,24461
Marion,Small Claims Court Judge,"Washington Twp.,Marion Co",Jonathan Patrick Sturgill,Republican,17422
Marion,Small Claims Court Judge,"Wayne Twp., Marion Co.",Maxine E King,Democratic,11807
Marion,Small Claims Court Judge,"Wayne Twp., Marion Co.",Danny Vaughn,Republican,11834
Marshall,U.S. Senator,,Brad Ellsworth,Democratic,4362
Marshall,U.S. Senator,,Rebecca Sink-Burris,Libertarian,580
Marshall,U.S. Senator,,Dan Coats,Republican,8280
Marshall,U.S. Senator,,Jack Rooney,Independent,0
Marshall,U.S. Senator,,Jim Miller,Write-In,0
Marshall,Secretary Of State,,Vop Osili,Democratic,3914
Marshall,Secretary Of State,,Mike Wherry,Libertarian,758
Marshall,Secretary Of State,,Charlie White,Republican,8256
Marshall,Auditor Of State,,Sam Locke,Democratic,3909
Marshall,Auditor Of State,,Eric Knipe,Libertarian,558
Marshall,Auditor Of State,,Tim Berry,Republican,8000
Marshall,Treasurer Of State,,Pete Buttigieg,Democratic,4070
Marshall,Treasurer Of State,,Richard E Mourdock,Republican,8416
Marshall,U.S. House,2,Joe Donnelly,Democratic,5421
Marshall,U.S. House,2,Mark Vogel,Libertarian,660
Marshall,U.S. House,2,Jackie Walorski Swihart,Republican,7226
Marshall,State House,17,Nancy Dembowski,Democratic,4177
Marshall,State House,17,Richard A Liedtky,Libertarian,338
Marshall,State House,17,Francis K Ellert,Republican,5439
Marshall,Prosecuting Attorney,Marshall 72Nd Circuit,David R Holmes,Republican,9895
Martin,U.S. Senator,,Brad Ellsworth,Democratic,1719
Martin,U.S. Senator,,Rebecca Sink-Burris,Libertarian,231
Martin,U.S. Senator,,Dan Coats,Republican,2189
Martin,U.S. Senator,,Jack Rooney,Independent,0
Martin,U.S. Senator,,Jim Miller,Write-In,0
Martin,Secretary Of State,,Vop Osili,Democratic,1212
Martin,Secretary Of State,,Mike Wherry,Libertarian,266
Martin,Secretary Of State,,Charlie White,Republican,2449
Martin,Auditor Of State,,Sam Locke,Democratic,1370
Martin,Auditor Of State,,Eric Knipe,Libertarian,201
Martin,Auditor Of State,,Tim Berry,Republican,2349
Martin,Treasurer Of State,,Pete Buttigieg,Democratic,1291
Martin,Treasurer Of State,,Richard E Mourdock,Republican,2611
Martin,U.S. House,8,William Trent Vanhaaften,Democratic,1332
Martin,U.S. House,8,John Cunningham,Libertarian,265
Martin,U.S. House,8,Larry D Bucshon,Republican,2432
Martin,State Senator,39,Steven M Thais,Democratic,0
Martin,State Senator,39,John M Waterman,Republican,0
Martin,State House,62,Sandra Blanton,Democratic,492
Martin,State House,62,Matthew A Ubelhor,Republican,980
Martin,State House,63,Daniel M Steiner,Democratic,1080
Martin,State House,63,Mark B Messmer,Republican,1643
Martin,Judge Of The Circuit Court,Martin 90Th Circuit,J David Lett,Democratic,1834
