county,office,district,candidate,party,votes
Elkhart,Secretary of State,Statewide,Karl Tatgenhorst,Libertarian,835
Elkhart,Secretary of State,Statewide,Connie Lawson,Republican,23466
Elkhart,Auditor of State,Statewide,Michael A Claytor,Democratic,8460
Elkhart,Auditor of State,Statewide,John Schick,Libertarian,1058
Elkhart,Auditor of State,Statewide,Suzanne Crouch,Republican,23557
Elkhart,Treasurer of State,Statewide,Michael J Boland,Democratic,8822
Elkhart,Treasurer of State,Statewide,Michael L Mike Jasper,Libertarian,1200
Elkhart,Treasurer of State,Statewide,Kelly Mitchell,Republican,22974
Elkhart,United States Representative,2,Joseph Gerard Bock,Democratic,9591
Elkhart,United States Representative,2,Jeff Petermann,Libertarian,762
Elkhart,United States Representative,2,Jackie Walorski,Republican,23335
Elkhart,State Senator,11,Joe Zakas,Republican,6968
Elkhart,State Representative,21,Jodi Buoscio,Democratic,2583
Elkhart,State Representative,21,Timothy Wesco,Republican,5031
Elkhart,State Representative,22,David C Kolbe,Democratic,507
Elkhart,State Representative,22,Curt L Nisly,Republican,2136
Elkhart,State Representative,22,Michael L Stinfer,Independent,63
Elkhart,State Representative,48,Douglas Miller,Republican,8857
Elkhart,State Representative,49,Joshua O'Brien,Libertarian,1703
Elkhart,State Representative,49,Wesley H Culver,Republican,8357
Elkhart,State Representative,82,Michael T Wilber,Democratic,62
Elkhart,State Representative,82,David Ober,Republican,467
Elkhart,Judge of the Superior Court,"Elkhart County, No. 1",Evan S Roberts,Republican,25494
Elkhart,Judge of the Superior Court,"Elkhart County, No. 3",Teresa L Cataldo,Republican,25908
Elkhart,Judge of the Superior Court,"Elkhart County, No. 4",Gretchen S Lund,Republican,25516
Elkhart,Judge of the Superior Court,"Elkhart County, No. 5",Charles Carter Wicks,Republican,25209
Elkhart,Prosecuting Attorney,Elkhart (34Th Circuit),"Curtis T Hill, Jr.",Republican,26307
Elkhart,State Convention Delegate,Elkhart County,Robby Balogh,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Tina M Bontrager,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Adam M Bujalski,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Susan Chilberg,Republican,0
Elkhart,State Convention Delegate,Elkhart County,J Pratt Curtis,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Adam E Davis,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Gaylon Gayle Davis,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Mary Davis,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Richard Rick Davis,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Susan K Fields,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Joe Guerrero,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Debbie Hudnall,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Rita Huffman,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Craig Jerina,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Cheryl Johnson,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Debra K Johnson,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Melissa D Kauffman,Republican,0
Elkhart,State Convention Delegate,Elkhart County,James A Kuhlenschmidt,Republican,0
Elkhart,State Convention Delegate,Elkhart County,R Diane Kuhlenschmidt,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Aj Lane,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Gayle Lane,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Bob Moore,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Curt Nisly,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Mary Nisly,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Nancy Pletcher,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Terry Rodino,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Terry T Snyder,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Dale Stickel,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Jared Stimson,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Jack Scott Troeger,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Jeff Troxel,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Bruce L Weldy,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Jody Weldy,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Tina Munoz Wenger,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Randy D Wilson,Republican,0
Elkhart,State Convention Delegate,Elkhart County,Mike Yoder,Republican,0
Fayette,Secretary of State,Statewide,Elizabeth White,Democratic,2264
Fayette,Secretary of State,Statewide,Karl Tatgenhorst,Libertarian,200
Fayette,Secretary of State,Statewide,Connie Lawson,Republican,3029
Fayette,Auditor of State,Statewide,Michael A Claytor,Democratic,1912
Fayette,Auditor of State,Statewide,John Schick,Libertarian,310
Fayette,Auditor of State,Statewide,Suzanne Crouch,Republican,3230
Fayette,Treasurer of State,Statewide,Michael J Boland,Democratic,2009
Fayette,Treasurer of State,Statewide,Michael L Mike Jasper,Libertarian,321
Fayette,Treasurer of State,Statewide,Kelly Mitchell,Republican,3117
Fayette,United States Representative,6,Susan Hall Heitzman,Democratic,1679
Fayette,United States Representative,6,Eric Miller,Libertarian,268
Fayette,United States Representative,6,Allen Lucas Messer,Republican,3287
Fayette,State Senator,27,Jerome Jake Hoog,Democratic,69
Fayette,State Senator,27,Rex Bell,Libertarian,8
Fayette,State Senator,27,Jeffrey Scott Raatz,Republican,84
Fayette,State Representative,55,Glenn E Bailey,Democratic,2014
Fayette,State Representative,55,Cindy Ziemke,Republican,3439
Fayette,Judge of the Superior Court,Fayette County,James M Fraley,Democratic,2374
Fayette,Judge of the Superior Court,Fayette County,Paul L Freed,Republican,3300
Fayette,Prosecuting Attorney,Fayette (73Rd Circuit),John Bodwell,Democratic,2311
Fayette,Prosecuting Attorney,Fayette (73Rd Circuit),Bette Jo Jones,Republican,3373
Fayette,State Convention Delegate,Fayette County,T Scott Bevington,Republican,0
Fayette,State Convention Delegate,Fayette County,Thomas C Compton,Republican,0
Fayette,State Convention Delegate,Fayette County,Cathy Klemme Harvey,Republican,0
Fayette,State Convention Delegate,Fayette County,Samuel D Harvey,Republican,0
Fayette,State Convention Delegate,Fayette County,Vivian Himelick,Republican,0
Fayette,State Convention Delegate,Fayette County,Leota King,Republican,0
Floyd,Secretary of State,Statewide,Elizabeth White,Democratic,7347
Floyd,Secretary of State,Statewide,Karl Tatgenhorst,Libertarian,531
Floyd,Secretary of State,Statewide,Connie Lawson,Republican,10345
Floyd,Auditor of State,Statewide,Michael A Claytor,Democratic,7005
Floyd,Auditor of State,Statewide,John Schick,Libertarian,705
Floyd,Auditor of State,Statewide,Suzanne Crouch,Republican,10385
Floyd,Treasurer of State,Statewide,Michael J Boland,Democratic,7041
Floyd,Treasurer of State,Statewide,Michael L Mike Jasper,Libertarian,724
Floyd,Treasurer of State,Statewide,Kelly Mitchell,Republican,10331
Floyd,United States Representative,9,William W Bailey,Democratic,6349
Floyd,United States Representative,9,Ralph Mike Frey,Libertarian,460
Floyd,United States Representative,9,Todd Young,Republican,10920
Floyd,State Senator,46,Charles A Freiberger,Democratic,7743
Floyd,State Senator,46,Ronald T Grooms,Republican,10114
Floyd,State Representative,70,Heidi Sellers,Democratic,957
Floyd,State Representative,70,Rhonda J Rhoads,Republican,1649
Floyd,State Representative,72,Kevin Sue Bailey,Democratic,6964
Floyd,State Representative,72,Edward D Clere,Republican,9076
Floyd,Judge of the Superior Court,"Floyd County, No. 1",Susan Orth,Democratic,11655
Floyd,Judge of the Superior Court,"Floyd County, No. 2",Matthew Wilder Lorch,Democratic,7859
Floyd,Judge of the Superior Court,"Floyd County, No. 2",James B Hancock,Republican,10677
Floyd,Judge of the Superior Court,"Floyd County, No. 3",Maria Denise Granger,Democratic,11105
Floyd,Prosecuting Attorney,Floyd (52Nd Circuit),Keith Henderson,Republican,13054
Floyd,State Convention Delegate,Floyd County,Joseph M Bellanca,Republican,0
Floyd,State Convention Delegate,Floyd County,Amy Clere,Republican,0
Floyd,State Convention Delegate,Floyd County,Edward Ed Clere,Republican,0
Floyd,State Convention Delegate,Floyd County,Garrod Sieveking,Republican,0
Fountain,Secretary of State,Statewide,Elizabeth White,Democratic,1129
Fountain,Secretary of State,Statewide,Karl Tatgenhorst,Libertarian,131
Fountain,Secretary of State,Statewide,Connie Lawson,Republican,2633
Fountain,Auditor of State,Statewide,Michael A Claytor,Democratic,895
Fountain,Auditor of State,Statewide,John Schick,Libertarian,168
Fountain,Auditor of State,Statewide,Suzanne Crouch,Republican,2804
Fountain,Treasurer of State,Statewide,Michael J Boland,Democratic,929
Fountain,Treasurer of State,Statewide,Michael L Mike Jasper,Libertarian,194
Fountain,Treasurer of State,Statewide,Kelly Mitchell,Republican,2740
Fountain,United States Representative,4,John Dale,Democratic,1099
Fountain,United States Representative,4,Theodore E Rokita,Republican,2796
Fountain,State Senator,23,Robert V Burkett,Democratic,1112
Fountain,State Senator,23,Philip L Boots,Republican,2759
Fountain,State Representative,13,Sharon Negele,Republican,1811
Fountain,State Representative,42,Mark C Spelbring,Democratic,366
Fountain,State Representative,42,Alan P Morrison,Republican,1069
Fountain,Prosecuting Attorney,Fountain (61St Circuit),Teryl D Martin,Republican,3175
Fountain,State Convention Delegate,Fountain County,Dudley Cruea,Republican,0
Fountain,State Convention Delegate,Fountain County,Dan Young,Republican,0
Franklin,Secretary of State,Statewide,Elizabeth White,Democratic,1595
Franklin,Secretary of State,Statewide,Karl Tatgenhorst,Libertarian,219
Franklin,Secretary of State,Statewide,Connie Lawson,Republican,3620
Franklin,Auditor of State,Statewide,Michael A Claytor,Democratic,1439
Franklin,Auditor of State,Statewide,John Schick,Libertarian,311
Franklin,Auditor of State,Statewide,Suzanne Crouch,Republican,3636
Franklin,Treasurer of State,Statewide,Michael J Boland,Democratic,1544
Franklin,Treasurer of State,Statewide,Michael L Mike Jasper,Libertarian,293
Franklin,Treasurer of State,Statewide,Kelly Mitchell,Republican,3565
Franklin,United States Representative,6,Susan Hall Heitzman,Democratic,1291
Franklin,United States Representative,6,Eric Miller,Libertarian,224
Franklin,United States Representative,6,Allen Lucas Messer,Republican,4064
Franklin,State Senator,27,Jerome Jake Hoog,Democratic,1058
Franklin,State Senator,27,Rex Bell,Libertarian,138
Franklin,State Senator,27,Jeffrey Scott Raatz,Republican,2434
Franklin,State Representative,55,Glenn E Bailey,Democratic,426
Franklin,State Representative,55,Cindy Ziemke,Republican,977
Franklin,State Representative,68,Ricky L Gill,Democratic,1810
Franklin,State Representative,68,Jud Mcmillin,Republican,2490
Franklin,Judge of the Circuit Court,Franklin #2 (37Th Cir),Clay M Kellerman,Republican,4695
Franklin,Prosecuting Attorney,Franklin (37Th Circuit),Melvin F Wilhelm,Democratic,3881
Franklin,State Convention Delegate,Franklin County,Robert Braun,Republican,0
Franklin,State Convention Delegate,Franklin County,Keith Hall,Republican,0
Franklin,State Convention Delegate,Franklin County,Linda Hall,Republican,0
Franklin,State Convention Delegate,Franklin County,Carol Jean Hiatt,Republican,0
Franklin,State Convention Delegate,Franklin County,Thurman Ben Hiatt,Republican,0
Franklin,State Convention Delegate,Franklin County,Scott Mcdonough,Republican,0
Franklin,State Convention Delegate,Franklin County,Di Schantz,Republican,0
Franklin,State Convention Delegate,Franklin County,Tony Schantz,Republican,0
Franklin,State Convention Delegate,Franklin County,Curtis Ward,Republican,0
Franklin,State Convention Delegate,Franklin County,Curtis Ward,Republican,0
Fulton,Secretary of State,Statewide,Elizabeth White,Democratic,1491
Fulton,Secretary of State,Statewide,Karl Tatgenhorst,Libertarian,149
Fulton,Secretary of State,Statewide,Connie Lawson,Republican,3426
Fulton,Auditor of State,Statewide,Michael A Claytor,Democratic,1299
Fulton,Auditor of State,Statewide,John Schick,Libertarian,213
Fulton,Auditor of State,Statewide,Suzanne Crouch,Republican,3468
Fulton,Treasurer of State,Statewide,Michael J Boland,Democratic,1389
Fulton,Treasurer of State,Statewide,Michael L Mike Jasper,Libertarian,240
Fulton,Treasurer of State,Statewide,Kelly Mitchell,Republican,3357
Fulton,United States Representative,2,Joseph Gerard Bock,Democratic,1699
Fulton,United States Representative,2,Jeff Petermann,Libertarian,174
Fulton,United States Representative,2,Jackie Walorski,Republican,3276
Fulton,State Representative,16,Richard W Ludington,Democratic,171
Fulton,State Representative,16,Douglas L Gutwein,Republican,361
Fulton,State Representative,17,Timothy Patrick Harman,Republican,3221
Fulton,State Representative,23,William C Friend,Republican,371
Fulton,Judge of the Circuit Court,Fulton (41St Circuit),Arthur Christopher Lee,Democratic,3413
Fulton,Prosecuting Attorney,Fulton (41St Circuit),Richard A Brown,Republican,3896
Fulton,State Convention Delegate,Fulton County,Mike Canada,Republican,0
Fulton,State Convention Delegate,Fulton County,Leeann T Eizinger,Republican,0
Fulton,State Convention Delegate,Fulton County,Chad Hartzler,Republican,0
Fulton,State Convention Delegate,Fulton County,Kaleen Krom-Davis,Republican,0
Gibson,Secretary of State,Statewide,Elizabeth White,Democratic,3279
Gibson,Secretary of State,Statewide,Karl Tatgenhorst,Libertarian,264
Gibson,Secretary of State,Statewide,Connie Lawson,Republican,5121
Gibson,Auditor of State,Statewide,Michael A Claytor,Democratic,2812
Gibson,Auditor of State,Statewide,John Schick,Libertarian,325
Gibson,Auditor of State,Statewide,Suzanne Crouch,Republican,5594
Gibson,Treasurer of State,Statewide,Michael J Boland,Democratic,3097
Gibson,Treasurer of State,Statewide,Michael L Mike Jasper,Libertarian,405
Gibson,Treasurer of State,Statewide,Kelly Mitchell,Republican,5165
Gibson,United States Representative,8,Thomas R Spangler,Democratic,2882
Gibson,United States Representative,8,Andrew Horning,Libertarian,276
Gibson,United States Representative,8,Larry D Bucshon,Republican,5744
Gibson,State Senator,48,Larry Vollmer,Democratic,1849
Gibson,State Senator,48,Mark B Messmer,Republican,3272
Gibson,State Senator,49,James Tomes,Republican,2925
Gibson,State Representative,64,Thomas W Washburne,Republican,6799
Gibson,Prosecuting Attorney,Gibson (66Th Circuit),Robert Krieg,Republican,6936
Grant,Secretary of State,Statewide,Elizabeth White,Democratic,4279
Grant,Secretary of State,Statewide,Karl Tatgenhorst,Libertarian,378
Grant,Secretary of State,Statewide,Connie Lawson,Republican,8407
Grant,Auditor of State,Statewide,Michael A Claytor,Democratic,3696
Grant,Auditor of State,Statewide,John Schick,Libertarian,488
Grant,Auditor of State,Statewide,Suzanne Crouch,Republican,8821
Grant,Treasurer of State,Statewide,Michael J Boland,Democratic,3750
Grant,Treasurer of State,Statewide,Michael L Mike Jasper,Libertarian,556
Grant,Treasurer of State,Statewide,Kelly Mitchell,Republican,8735
Grant,United States Representative,5,Shawn Allen Denney,Democratic,3462
Grant,United States Representative,5,John Krom,Libertarian,452
Grant,United States Representative,5,Susan W Brooks,Republican,9201
Grant,State Senator,17,Jim Banks,Republican,5239
Grant,State Senator,19,Travis Holdman,Republican,3428
Grant,State Senator,21,James R Buck,Republican,1289
Grant,State Representative,18,David A Wolkins,Republican,679
Grant,State Representative,30,"Charles Sosbe, Jr.",Democratic,458
Grant,State Representative,30,Michael Karickhoff,Republican,997
Grant,State Representative,31,Kevin A Mahan,Republican,6081
Grant,State Representative,32,Robert Ashley,Democratic,1075
Grant,State Representative,32,P Eric Turner,Republican,1531
Grant,Judge of the Superior Court,"Grant County, No. 1",Jeffrey Dean Todd,Republican,10541
Grant,Judge of the Superior Court,"Grant County, No. 3",Warren Haas,Republican,10259
Grant,Prosecuting Attorney,Grant (48Th Circuit),David M Payne,Democratic,4127
Grant,Prosecuting Attorney,Grant (48Th Circuit),"James D Luttrull, Jr.",Republican,9039
Grant,State Convention Delegate,Grant County,Roger A Bainbridge,Republican,0
Grant,State Convention Delegate,Grant County,Renee' Cox,Republican,0
Grant,State Convention Delegate,Grant County,Jared Florence,Republican,0
Grant,State Convention Delegate,Grant County,Don Gallaway,Republican,0
Grant,State Convention Delegate,Grant County,Michael L Graft,Republican,0
Grant,State Convention Delegate,Grant County,John A Lawson,Republican,0
Grant,State Convention Delegate,Grant County,James O Loftin,Republican,0
Grant,State Convention Delegate,Grant County,Brad Luzadder,Republican,0
Grant,State Convention Delegate,Grant County,Cathy A Lyons,Republican,0
Grant,State Convention Delegate,Grant County,James E Jim Mcwhirt,Republican,0
Grant,State Convention Delegate,Grant County,Whitney Pyle,Republican,0
Grant,State Convention Delegate,Grant County,Stephen K Pyle Ii,Republican,0
Grant,State Convention Delegate,Grant County,"William M Bill Rock, Jr.",Republican,0
Grant,State Convention Delegate,Grant County,David G Roe,Republican,0
Grant,State Convention Delegate,Grant County,Mike Roorbach,Republican,0
Grant,State Convention Delegate,Grant County,Alma J Shull,Republican,0
Grant,State Convention Delegate,Grant County,Jerry W Shull,Republican,0
Greene,Secretary of State,Statewide,Elizabeth White,Democratic,3397
Greene,Secretary of State,Statewide,Karl Tatgenhorst,Libertarian,309
Greene,Secretary of State,Statewide,Connie Lawson,Republican,5302
Greene,Auditor of State,Statewide,Michael A Claytor,Democratic,2889
Greene,Auditor of State,Statewide,John Schick,Libertarian,350
Greene,Auditor of State,Statewide,Suzanne Crouch,Republican,5789
Greene,Treasurer of State,Statewide,Michael J Boland,Democratic,3057
Greene,Treasurer of State,Statewide,Michael L Mike Jasper,Libertarian,456
Greene,Treasurer of State,Statewide,Kelly Mitchell,Republican,5449
Greene,United States Representative,8,Thomas R Spangler,Democratic,2899
Greene,United States Representative,8,Andrew Horning,Libertarian,369
Greene,United States Representative,8,Larry D Bucshon,Republican,5609
Greene,State Senator,39,Steve Lindsey,Democratic,4334
Greene,State Senator,39,Eric Bassler,Republican,4724
Greene,State Representative,45,Bionca Gambill,Democratic,419
Greene,State Representative,45,Bruce Borders,Republican,485
Greene,State Representative,62,Jeff Sparks,Democratic,3513
Greene,State Representative,62,Ashley A Keith Qualkenbush,Libertarian,325
Greene,State Representative,62,Matt Ubelhor,Republican,4701
Greene,Judge of the Superior Court,Greene County,Dena Benham Martin,Republican,7764
Greene,Prosecuting Attorney,Greene (63Rd Circuit),Jarrod Dwight Holtsclaw,Republican,7480
Greene,State Convention Delegate,Greene County,Donald Otto Prow,Republican,0
Hamilton,Secretary of State,Statewide,Elizabeth White,Democratic,15253
Hamilton,Secretary of State,Statewide,Karl Tatgenhorst,Libertarian,1797
Hamilton,Secretary of State,Statewide,Connie Lawson,Republican,39745
Hamilton,Auditor of State,Statewide,Michael A Claytor,Democratic,13414
Hamilton,Auditor of State,Statewide,John Schick,Libertarian,2323
Hamilton,Auditor of State,Statewide,Suzanne Crouch,Republican,40839
Hamilton,Treasurer of State,Statewide,Michael J Boland,Democratic,12769
Hamilton,Treasurer of State,Statewide,Michael L Mike Jasper,Libertarian,2656
Hamilton,Treasurer of State,Statewide,Kelly Mitchell,Republican,41019
Hamilton,United States Representative,5,Shawn Allen Denney,Democratic,11523
Hamilton,United States Representative,5,John Krom,Libertarian,2582
Hamilton,United States Representative,5,Susan W Brooks,Republican,41970
Hamilton,State Senator,21,James R Buck,Republican,3119
Hamilton,State Senator,29,"James D ""Jd"" Ford",Democratic,2759
Hamilton,State Senator,29,Michael A Delph,Republican,5091
Hamilton,State Senator,31,"James W Merritt, Jr.",Republican,7613
Hamilton,State Representative,24,Steven J Braun,Republican,6538
Hamilton,State Representative,29,Joseph James Marcum,Democratic,3270
Hamilton,State Representative,29,Kathy Kreag Richardson,Republican,9317
Hamilton,State Representative,32,Robert Ashley,Democratic,1592
Hamilton,State Representative,32,P Eric Turner,Republican,3935
Hamilton,State Representative,37,Todd Huston,Republican,9346
Hamilton,State Representative,39,David B Russ,Democratic,4012
Hamilton,State Representative,39,Jerry Torr,Republican,10978
Hamilton,State Representative,88,Brian C Bosma,Republican,2325
Hamilton,Judge of the Circuit Court,Hamilton (24Th Circuit),Paul Arthur Felix,Republican,45656
Hamilton,Judge of the Superior Court,"Hamilton County, No. 3",William J Hughes,Republican,45715
Hamilton,Judge of the Superior Court,"Hamilton County, No. 4",James Richard Campbell,Republican,45755
Hamilton,Judge of the Superior Court,"Hamilton County, No. 5",Wayne A Sturtevant,Republican,45718
Hamilton,Prosecuting Attorney,Hamilton (24Th Circuit),Donald Lee Buckingham Ii,Republican,45855
Hamilton,State Convention Delegate,Hamilton County,Christine M Accetturo,Republican,0
Hamilton,State Convention Delegate,Hamilton County,James T Ake,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Mary E Ake,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Nelson D Alexander,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Doug Allman,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Susan A Armstrong,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Brian Baehl,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Lori A Barnhart,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Danielle D Birk,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Danielle D Birk,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Kenneth H Birk,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Richard W Block,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Todd Bracken,Republican,0
Hamilton,State Convention Delegate,Hamilton County,James Brainard,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Kathleen G Brandt,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Charles C Iii Brandt,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Bruce Breeden,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Georgia Brown,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Brian Burdick,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Larry Burdick,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Laura D Campbell,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Ronald Carter,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Lee Clark,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Mckenzie Clift,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Cecilia Coble,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Mike Colby,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Aaron Cook,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Alison L Cook,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Andy Cook,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Barbara L Cook,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Brian A Cook,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Holly Kate Cook,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Diana L Cordray,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Wayne M Crane,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Kevin R Delaney,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Robert Delaney,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Loren P Delp,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Kevin R Dicke,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Dana H Dillard,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Patrick A Downey,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Deborah L Driskell,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Peter J Emigh,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Scott A Fadness,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Sue Finkam,Republican,0
Hamilton,State Convention Delegate,Hamilton County,David C George,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Fred Glynn,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Richard Hall,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Tamara Hall,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Blake E Heirbrandt,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Gina M Heirbrandt,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Mark Edmund Heirbrandt,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jeff A Hern,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Dan Heslin,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Donita K Hiatt,Republican,0
Hamilton,State Convention Delegate,Hamilton County,John A Hiatt,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Donna J Holden,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Christopher Jensen,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Robert W Locke,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Mark E Mader,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Ronald L Mangus,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Gregg Puls,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Barbara Purvis,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Michael N Shepherd,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jason Spartz,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Victoria Spartz,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Selina Stoller,Republican,0
Hamilton,State Convention Delegate,Hamilton County,David F Tudor,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Karla Vandeventer,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jeffrey W Worrell,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Todd P Zimmerman,Republican,0
Hancock,Secretary of State,Statewide,Elizabeth White,Democratic,3349
Hancock,Secretary of State,Statewide,Karl Tatgenhorst,Libertarian,476
Hancock,Secretary of State,Statewide,Connie Lawson,Republican,10396
Hancock,Auditor of State,Statewide,Michael A Claytor,Democratic,2763
Hancock,Auditor of State,Statewide,John Schick,Libertarian,683
Hancock,Auditor of State,Statewide,Suzanne Crouch,Republican,10693
Hancock,Treasurer of State,Statewide,Michael J Boland,Democratic,2787
Hancock,Treasurer of State,Statewide,Michael L Mike Jasper,Libertarian,807
Hancock,Treasurer of State,Statewide,Kelly Mitchell,Republican,10594
Hancock,United States Representative,6,Susan Hall Heitzman,Democratic,2716
Hancock,United States Representative,6,Eric Miller,Libertarian,775
Hancock,United States Representative,6,Allen Lucas Messer,Republican,10798
Hancock,State Representative,53,Benjamin Parker,Libertarian,1313
Hancock,State Representative,53,Robert W Cherry,Republican,5965
Hancock,State Representative,57,Sean R Eberhart,Republican,1701
Hancock,State Representative,88,Brian C Bosma,Republican,3498
Hancock,Judge of the Superior Court,"Hancock County, No. 1",Terry K Snow,Republican,11743
Hancock,Judge of the Superior Court,"Hancock County, No. 2",Dan Edward Marshall,Republican,11638
Hancock,Prosecuting Attorney,Hancock (18Th Circuit),Brent Eaton,Republican,11671
Hancock,State Convention Delegate,Hancock County,Tara J Armstrong,Republican,0
Hancock,State Convention Delegate,Hancock County,Debra Carnes,Republican,0
Hancock,State Convention Delegate,Hancock County,Robert W Cherry,Republican,0
Hancock,State Convention Delegate,Hancock County,Rhonda Cook,Republican,0
Hancock,State Convention Delegate,Hancock County,Fred Dunlevy,Republican,0
Hancock,State Convention Delegate,Hancock County,Brent E Eaton,Republican,0
Hancock,State Convention Delegate,Hancock County,Carolyn E Flynn,Republican,0
Hancock,State Convention Delegate,Hancock County,Michael R Flynn,Republican,0
Hancock,State Convention Delegate,Hancock County,Beverly Gard,Republican,0
Hancock,State Convention Delegate,Hancock County,Holly Gillham,Republican,0
Hancock,State Convention Delegate,Hancock County,R Aaron Greenwalt,Republican,0
Hancock,State Convention Delegate,Hancock County,Randall E Harrison,Republican,0
Hancock,State Convention Delegate,Hancock County,Jane L Klemme,Republican,0
Hancock,State Convention Delegate,Hancock County,Janet Leonard,Republican,0
Hancock,State Convention Delegate,Hancock County,Steven B Leonard,Republican,0
