county,office,district,candidate,party,votes
Hendricks,U.S. House,4,Howard Joseph Pollchik,Democratic,108
Hendricks,U.S. House,4,Kevin J. Grant,Republican,3359
Hendricks,U.S. House,4,Todd Rokita,Republican,11418
Hendricks,State House,28,Sean Shanley,Democratic,388
Hendricks,State House,28,Jeffrey A. Thompson,Republican,7313
Hendricks,State House,28,Robert W. Behning,Republican,1078
Hendricks,State House,28,Michael S. Scott,Republican,857
Hendricks,Judge of the Circuit Court,Hendricks 55Th Circuit,Suzanne X. Conger,Republican,3898
Hendricks,Judge of the Circuit Court,Hendricks 55Th Circuit,Annie Fierek,Republican,2462
Hendricks,Judge of the Circuit Court,Hendricks 55Th Circuit,Mark O'Hara,Republican,1076
Hendricks,Judge of the Circuit Court,Hendricks 55Th Circuit,Eric M. Oliver,Republican,1922
Hendricks,Judge of the Circuit Court,Hendricks 55Th Circuit,Dan Zielinski,Republican,5877
Hendricks,Judge of the Superior Court,"Hendricks County, No. 2",Paul A. Hadley,Republican,4790
Hendricks,Judge of the Superior Court,"Hendricks County, No. 2",Rhett M. Stuard,Republican,6053
Hendricks,Judge of the Superior Court,"Hendricks County, No. 2",Herb D. Witham,Republican,3541
Hendricks,Prosecuting Attorney,Hendricks 55Th Circuit,Patricia Ann Baldwin,Republican,12578
Henry,U.S. House,6,Susan Hall Heitzman,Democratic,616
Henry,U.S. House,6,Lane Siekman,Democratic,298
Henry,U.S. House,6,Corinne Nicole Westerfield,Democratic,277
Henry,U.S. House,6,Luke Messer,Republican,3247
Henry,State Senator,26,Doug Eckerty,Republican,757
Henry,State House,54,Thomas E. (Tom) Saunders,Republican,3180
Henry,Judge of the Circuit Court,Henry No. 1 53Rd Circuit,Mary G. Willis,Republican,3219
Henry,Prosecuting Attorney,Henry 53Rd Circuit,Joseph (Joe) Bergacs,Republican,2987
Henry,Prosecuting Attorney,Henry 53Rd Circuit,Anthony J. (Tony) Saunders,Republican,1416
Howard,U.S. House,4,Jeffrey Oliver Blaydes,Democratic,169
Howard,U.S. House,4,John Dale,Democratic,649
Howard,U.S. House,4,Roger D. Day,Democratic,514
Howard,U.S. House,4,John L. Futrell,Democratic,170
Howard,U.S. House,4,Howard Joseph Pollchik,Democratic,170
Howard,U.S. House,4,Kevin J. Grant,Republican,830
Howard,U.S. House,4,Todd Rokita,Republican,1939
Howard,U.S. House,4,Shawn A. Denney,Republican,64
Howard,U.S. House,4,David William Ford,Republican,72
Howard,U.S. House,4,Susan Brooks,Republican,516
Howard,U.S. House,4,David M. (Mike) Campbell,Republican,88
Howard,U.S. House,4,David S. Stockdale,Republican,127
Howard,State Senator,21,James R. Buck,Republican,3107
Howard,State House,30,Chuck Sosbe,Democratic,1437
Howard,State House,30,Mike Karickhoff,Republican,1875
Howard,State House,30,Parvin Gillim,Republican,19
Howard,State House,30,P. Eric Turner,Republican,50
Howard,Judge of the Circuit Court,Howard 62Nd Circuit,Lynn Murray,Democratic,1898
Howard,Judge of the Circuit Court,Howard 62Nd Circuit,Richard L. Russell,Republican,2878
Howard,Judge of the Superior Court,"Howard County, No. 3",Doug Tate,Republican,3050
Howard,Prosecuting Attorney,Howard 62Nd Circuit,Mark A. Mccann,Republican,3046
Huntington,U.S. House,3,Justin Kuhnle,Democratic,110
Huntington,U.S. House,3,Jim Redmond,Democratic,91
Huntington,U.S. House,3,Tommy A. Schrader,Democratic,140
Huntington,U.S. House,3,Mark William Baringer,Republican,431
Huntington,U.S. House,3,James (Jim) E. Mahoney Iii,Republican,440
Huntington,U.S. House,3,Marlin A. Stutzman,Republican,3278
Huntington,State Senator,17,Jim Banks,Republican,2796
Huntington,State House,50,Daniel (Dan) J. Leonard,Republican,3698
Huntington,Judge of the Superior Court,Huntington County,Jeffrey R. Heffelfinger,Republican,2486
Huntington,Judge of the Superior Court,Huntington County,Justin R. Wall,Republican,1911
Huntington,Prosecuting Attorney,Huntington 56Th Circuit,Amy C. Richison,Republican,3745
Jackson,U.S. House,9,Bill Bailey,Democratic,1349
Jackson,U.S. House,9,James R. Mcclure Jr.,Democratic,168
Jackson,U.S. House,9,J.S. Miller,Democratic,71
Jackson,U.S. House,9,William Joseph (Billy) Thomas,Democratic,89
Jackson,U.S. House,9,Kathy Lowe Heil,Republican,277
Jackson,U.S. House,9,Mark G. Jones,Republican,244
Jackson,U.S. House,9,Todd Young,Republican,2446
Jackson,State Senator,43,Rudy Howard,Democratic,45
Jackson,State Senator,43,Bill Mcdonald,Republican,45
Jackson,State Senator,43,Chip Perfect,Republican,40
Jackson,State Senator,43,Mark Schneider,Republican,67
Jackson,State Senator,43,Jim Smith,Republican,273
Jackson,State House,65,Eric A. Koch,Republican,134
Jackson,State House,65,Steven Davisson,Republican,435
Jackson,Judge of the Superior Court,"Jackson County, No. 2",Susan D. Bevers,Democratic,1449
Jackson,Judge of the Superior Court,"Jackson County, No. 2",Bruce Markel Iii,Republican,2486
Jackson,Prosecuting Attorney,Jackson 40Th Circuit,Amymarie Travis,Republican,2330
Jasper,U.S. House,4,Jeffrey Oliver Blaydes,Democratic,54
Jasper,U.S. House,4,John Dale,Democratic,130
Jasper,U.S. House,4,Roger D. Day,Democratic,77
Jasper,U.S. House,4,John L. Futrell,Democratic,38
Jasper,U.S. House,4,Howard Joseph Pollchik,Democratic,38
Jasper,U.S. House,4,Kevin J. Grant,Republican,429
Jasper,U.S. House,4,Todd Rokita,Republican,890
Jasper,State House,13,Sharon Negele,Republican,140
Jasper,State House,13,Douglas L. Gutwein,Republican,1086
Jasper,Judge of the Superior Court,"Jasper County, No. 1",James R. (Jamie) Ahler,Republican,1312
Jasper,Prosecuting Attorney,Jasper 30Th Circuit,Christine M. Haskell,Republican,1224
Jay,U.S. House,3,Justin Kuhnle,Democratic,203
Jay,U.S. House,3,Jim Redmond,Democratic,183
Jay,U.S. House,3,Tommy A. Schrader,Democratic,269
Jay,U.S. House,3,Mark William Baringer,Republican,363
Jay,U.S. House,3,James (Jim) E. Mahoney Iii,Republican,299
Jay,U.S. House,3,Marlin A. Stutzman,Republican,1638
Jay,State Senator,19,Travis Holdman,Republican,2032
Jay,State House,33,Shon Byrum,Democratic,565
Jay,State House,33,Greg Beumer,Republican,2129
Jay,Judge of the Superior Court,Jay County,"Max C. Ludy, Jr.",Republican,2014
Jay,Prosecuting Attorney,Jay 58Th Circuit,Jill A. Gonzalez,Democratic,269
Jay,Prosecuting Attorney,Jay 58Th Circuit,Wesley A. Schemenaur,Democratic,506
Jay,Prosecuting Attorney,Jay 58Th Circuit,Gregory W. Lemaster,Republican,1948
Jefferson,U.S. House,6,Susan Hall Heitzman,Democratic,1426
Jefferson,U.S. House,6,Lane Siekman,Democratic,827
Jefferson,U.S. House,6,Corinne Nicole Westerfield,Democratic,392
Jefferson,U.S. House,6,Luke Messer,Republican,2124
Jefferson,State Senator,45,Julie Berry,Democratic,2961
Jefferson,State Senator,45,Jim Smith,Republican,1862
Jefferson,State House,66,Terry Goodin,Democratic,1748
Jefferson,State House,66,Ronald (Ron) Harsin,Republican,473
Jefferson,State House,66,Lisa Seng Shadday,Republican,1050
Jefferson,State House,66,"Joe Van Wye, Sr.",Republican,111
Jefferson,Judge of the Superior Court,Jefferson County,William A. (Bill) Gray,Democratic,875
Jefferson,Judge of the Superior Court,Jefferson County,Mike Hensley,Democratic,1615
Jefferson,Judge of the Superior Court,Jefferson County,"Mary Jean ""Jeannie"" Stotts",Democratic,1175
Jefferson,Judge of the Superior Court,Jefferson County,Alison T. Frazier,Republican,2019
Jefferson,Prosecuting Attorney,Jefferson 5Th Cir.,Chad T. Lewis,Democratic,2876
Jennings,U.S. House,6,Susan Hall Heitzman,Democratic,968
Jennings,U.S. House,6,Lane Siekman,Democratic,425
Jennings,U.S. House,6,Corinne Nicole Westerfield,Democratic,186
Jennings,U.S. House,6,Luke Messer,Republican,2295
Jennings,State Senator,43,Rudy Howard,Democratic,1271
Jennings,State Senator,43,Bill Mcdonald,Republican,540
Jennings,State Senator,43,Chip Perfect,Republican,830
Jennings,State Senator,43,Mark Schneider,Republican,998
Jennings,State House,67,Randy Frye,Republican,610
Jennings,Judge of the Circuit Court,Jennings 86Th Circuit,Jonathan Wayne Webster,Republican,2398
Jennings,Judge of the Superior Court,Jennings County,"John ""Jack"" Gay",Democratic,1254
Jennings,Judge of the Superior Court,Jennings County,"James Funke, Jr.",Republican,1169
Jennings,Judge of the Superior Court,Jennings County,Gary L. Smith,Republican,1667
Jennings,Prosecuting Attorney,Jennings 86Th Circuit,Alan L. Marshall,Democratic,1424
Jennings,Prosecuting Attorney,Jennings 86Th Circuit,Brian J. Belding,Republican,2337
Johnson,U.S. House,9,Bill Bailey,Democratic,265
Johnson,U.S. House,9,James R. Mcclure Jr.,Democratic,196
Johnson,U.S. House,9,J.S. Miller,Democratic,192
Johnson,U.S. House,9,William Joseph (Billy) Thomas,Democratic,91
Johnson,U.S. House,9,Kathy Lowe Heil,Republican,1002
Johnson,U.S. House,9,Mark G. Jones,Republican,923
Johnson,U.S. House,9,Todd Young,Republican,5856
Johnson,State Senator,41,Andy Talarzyk,Democratic,454
Johnson,State Senator,41,Greggory F. Walker,Republican,4100
Johnson,State House,47,John Price,Republican,2993
Johnson,State House,47,Dave Frizzell,Republican,711
Johnson,Judge of the Superior Court,"Johnson County, No. 2",Cynthia S. Emkes,Republican,6608
Johnson,Judge of the Superior Court,"Johnson County, No. 2",Joseph (Joe V.) Villanueva,Republican,3412
Johnson,Prosecuting Attorney,Johnson 8Th Circuit,Bradley D. Cooper,Republican,6498
Knox,U.S. House,8,Tom Spangler,Democratic,1550
Knox,U.S. House,8,Larry D. Bucshon,Republican,2425
Knox,U.S. House,8,Andrew T. Mcneil,Republican,573
Knox,State Senator,39,Eric Bassler,Republican,484
Knox,State Senator,39,John M. Waterman,Republican,459
Knox,State Senator,39,Mark Messmer,Republican,1667
Knox,State Senator,39,Ted Metzger,Republican,326
Knox,State House,45,Kreg Battles,Democratic,1770
Knox,State House,45,Bruce Borders,Republican,2113
Knox,Judge of the Superior Court,"Knox County, No. 1",Bryan A. Jewel,Democratic,1850
Knox,Judge of the Superior Court,"Knox County, No. 1",Gara U. Lee,Republican,2316
Knox,Prosecuting Attorney,Knox 12Th Circuit,Hal Johnston,Democratic,1626
Knox,Prosecuting Attorney,Knox 12Th Circuit,J. Dirk Carnahan,Republican,1663
Knox,Prosecuting Attorney,Knox 12Th Circuit,Ryan D. Johanningsmeier,Republican,1582
Kosciusko,U.S. House,2,Joe Bock,Democratic,72
Kosciusko,U.S. House,2,Douglas M. Carpenter,Democratic,29
Kosciusko,U.S. House,2,Bob Kern,Democratic,86
Kosciusko,U.S. House,2,Dan Morrison,Democratic,46
Kosciusko,U.S. House,2,Jackie Walorski,Republican,2466
Kosciusko,U.S. House,2,Jim Redmond,Republican,106
Kosciusko,U.S. House,2,Tommy A. Schrader,Republican,127
Kosciusko,U.S. House,2,Mark William Baringer,Republican,483
Kosciusko,U.S. House,2,James (Jim) E. Mahoney Iii,Republican,424
Kosciusko,U.S. House,2,Marlin A. Stutzman,Republican,4679
Kosciusko,State House,18,David A. Wolkins,Republican,2668
Kosciusko,State House,18,Rebecca Kubacki,Republican,2087
Kosciusko,State House,18,Curt Nisly,Republican,3810
Kosciusko,Judge of the Superior Court,"Kosciusko County, No. 1",David C. Cates,Republican,3959
Kosciusko,Judge of the Superior Court,"Kosciusko County, No. 1",Stephen P. Harris,Republican,2278
Kosciusko,Judge of the Superior Court,"Kosciusko County, No. 1",Chad Miner,Republican,2682
Kosciusko,Judge of the Superior Court,"Kosciusko County, No. 1",Mark E. Caruso,Republican,983
Kosciusko,Judge of the Superior Court,"Kosciusko County, No. 1",Tyler S. Haines,Republican,2392
Kosciusko,Prosecuting Attorney,Kosciusko 54Th Circuit,Daniel H. Hampton,Republican,7752
LaGrange,U.S. House,3,Justin Kuhnle,Democratic,59
LaGrange,U.S. House,3,Jim Redmond,Democratic,65
LaGrange,U.S. House,3,Tommy A. Schrader,Democratic,74
LaGrange,U.S. House,3,Mark William Baringer,Republican,313
LaGrange,U.S. House,3,James (Jim) E. Mahoney Iii,Republican,372
LaGrange,U.S. House,3,Marlin A. Stutzman,Republican,3093
LaGrange,State House,51,Dennis J. Zent,Republican,2720
LaGrange,State House,51,David L. Ober,Republican,480
LaGrange,Judge of the Circuit Court,La Grange 35Th Circuit,R. Larry Helmer,Republican,1550
LaGrange,Judge of the Circuit Court,La Grange 35Th Circuit,"James ""Scott"" Vanderbeck",Republican,2225
LaGrange,Judge of the Superior Court,Lagrange County,Lisa M. Bowen-Slaven,Republican,2263
LaGrange,Judge of the Superior Court,Lagrange County,George E. Brown,Republican,1534
LaGrange,Prosecuting Attorney,Lagrange 35Th Circuit,Timothy (Tim) J. Cain,Republican,2101
LaGrange,Prosecuting Attorney,Lagrange 35Th Circuit,Jeffrey Wayne Wible,Republican,1679
Lake,U.S. House,1,Peter J. Visclosky,Democratic,27106
Lake,U.S. House,1,Mark Leyva,Republican,6305
Lake,State Senator,1,Frank Mrvan Jr.,Democratic,5561
Lake,State Senator,1,Ken Stevenson,Republican,1740
Lake,State Senator,1,Roxanna Hanford,Republican,1656
Lake,State Senator,1,Rick Niemeyer,Republican,2594
Lake,State Senator,1,Chris M. Shepherd,Republican,1643
Lake,State House,1,Linda C. Lawson,Democratic,2906
Lake,State House,1,Jayson Reeves,Republican,167
Lake,State House,1,James Metro,Republican,988
Lake,State House,1,Michael J. Aylesworth,Republican,694
Lake,State House,1,Michael Mears,Republican,917
Lake,State House,1,William I. (Bill) Fine,Republican,1013
Lake,State House,1,Hal Slager,Republican,1522
Lake,State House,1,Julie Olthoff,Republican,1209
Lake,State House,1,Chris N. Retson,Republican,820
Lake,Prosecuting Attorney,Lake 31St Circuit,Bernard A. Carter,Democratic,26964
LaPort,U.S. House,1,Peter J. Visclosky,Democratic,2981
LaPort,U.S. House,1,Mark Leyva,Republican,771
LaPort,U.S. House,1,Douglas M. Carpenter,Republican,354
LaPort,U.S. House,1,Bob Kern,Republican,576
LaPort,U.S. House,1,Dan Morrison,Republican,509
LaPort,U.S. House,1,Jackie Walorski,Republican,1231
LaPort,State Senator,4,Karen Tallian,Democratic,1726
LaPort,State House,8,Ryan M. Dvorak,Democratic,289
LaPort,Judge of the Superior Court,"Laporte County, No. 1",Michael S. Bergerson,Democratic,4715
LaPort,Judge of the Superior Court,"Laporte County, No. 1",John Lake,Democratic,2665
LaPort,Judge of the Superior Court,"Laporte County, No. 1",Jeffrey L. Thorne,Republican,2066
LaPort,Prosecuting Attorney,Laporte 32Nd Circuit,John M. Espar,Democratic,5346
LaPort,Prosecuting Attorney,Laporte 32Nd Circuit,"Bob ""Z"" Szilagyi",Democratic,2241
Lawrence,U.S. House,9,Bill Bailey,Democratic,303
Lawrence,U.S. House,9,James R. Mcclure Jr.,Democratic,156
Lawrence,U.S. House,9,J.S. Miller,Democratic,71
Lawrence,U.S. House,9,William Joseph (Billy) Thomas,Democratic,96
Lawrence,U.S. House,9,Kathy Lowe Heil,Republican,446
Lawrence,U.S. House,9,Mark G. Jones,Republican,454
Lawrence,U.S. House,9,Todd Young,Republican,2861
Lawrence,State House,65,Eric A. Koch,Republican,2959
Lawrence,State House,65,Steven Davisson,Republican,498
Lawrence,Judge of the Circuit Court,Lawrence 81St Circuit,Andrea Mccord,Republican,3255
Lawrence,Judge of the Superior Court,"Lawrence County, No. 2",William G. Sleva,Republican,3274
Lawrence,Prosecuting Attorney,Lawrence 81St Circuit,Michelle L. Woodward,Republican,3160
Madison,U.S. House,5,Allen Ray Davidson,Democratic,1748
Madison,U.S. House,5,Shawn A. Denney,Democratic,2514
Madison,U.S. House,5,David William Ford,Democratic,1963
Madison,U.S. House,5,Susan Brooks,Republican,4581
Madison,U.S. House,5,David M. (Mike) Campbell,Republican,1062
Madison,U.S. House,5,David S. Stockdale,Republican,847
Madison,State Senator,25,Tim Lanane,Democratic,2649
Madison,State House,32,Bob Ashley,Democratic,124
Madison,State House,32,Parvin Gillim,Republican,50
Madison,State House,32,P. Eric Turner,Republican,114
Madison,State House,32,L. Jack Lutz,Republican,1841
Madison,State House,32,"James D. (Jim) Shelton, Jr.",Republican,2444
Madison,Judge of the Circuit Court,"Madison50Th Circ, No. 1",Angela Warner Sims,Republican,5286
Madison,Prosecuting Attorney,Madison 50Th Circuit,Rodney Cummings,Republican,5581
Marion,U.S. House,5,Allen Ray Davidson,Democratic,1052
Marion,U.S. House,5,Shawn A. Denney,Democratic,2271
Marion,U.S. House,5,David William Ford,Democratic,1417
Marion,U.S. House,5,Susan Brooks,Republican,5423
Marion,U.S. House,5,David M. (Mike) Campbell,Republican,521
Marion,U.S. House,5,David S. Stockdale,Republican,1130
Marion,U.S. House,5,Andr� Carson,Republican,19446
Marion,U.S. House,5,Curtis Godfrey,Republican,1209
Marion,U.S. House,5,Pierre Quincy Pullins,Republican,390
Marion,U.S. House,5,"Wayne ""Gunny"" Harmon",Republican,3258
Marion,U.S. House,5,Erin Kent Magee,Republican,1057
Marion,U.S. House,5,J D Miniear,Republican,2840
Marion,U.S. House,5,Catherine (Cat) Ping,Republican,4882
Marion,U.S. House,5,Gordon Smith,Republican,1872
Marion,State Senator,29,J.D. Ford,Democratic,1971
Marion,State Senator,29,Mike Delph,Republican,1802
Marion,State Senator,29,"James W. Merritt, Jr",Republican,2333
Marion,State House,86,Edward O. Delaney,Democratic,2489
Marion,State House,86,Mike Friedman,Republican,2268
Marion,State House,86,Cindy Kirchhofer,Republican,1754
Marion,State House,86,Robert W. Behning,Republican,1273
Marion,State House,86,Michael S. Scott,Republican,874
Marion,State House,86,Bradford Moulton,Republican,1463
Marion,State House,86,Dave Frizzell,Republican,1956
Marion,State House,86,Margaret Peggy Jones,Republican,512
Marion,Judge of the Circuit Court,Marion 19Th Circuit,Sheryl Lynch,Democratic,23054
Marion,Judge of the Circuit Court,Marion 19Th Circuit,Therese Hannah,Republican,18841
Marion,Judge of the Superior Court,Marion Superior,Greg Bowes,Democratic,8551
Marion,Judge of the Superior Court,Marion Superior,Annie Christ-Garcia,Democratic,18778
Marion,Judge of the Superior Court,Marion Superior,Barbara Cook Crawford,Democratic,19776
Marion,Judge of the Superior Court,Marion Superior,Angela Davis,Democratic,20245
Marion,Judge of the Superior Court,Marion Superior,David J. Dreyer,Democratic,16229
Marion,Judge of the Superior Court,Marion Superior,Shatrese M. Flowers,Democratic,17418
Marion,Judge of the Superior Court,Marion Superior,David R. Hennessy,Democratic,10062
Marion,Judge of the Superior Court,Marion Superior,Christina R. Klineman,Democratic,16602
Marion,Judge of the Superior Court,Marion Superior,James B. Osborn,Democratic,15515
Marion,Judge of the Superior Court,Marion Superior,"Marcel A. Pratt, Jr.",Democratic,18037
Marion,Judge of the Superior Court,Marion Superior,Christopher K. Starkey,Democratic,5698
Marion,Judge of the Superior Court,Marion Superior,Cynthia Ayers,Republican,15837
Marion,Judge of the Superior Court,Marion Superior,David Certo,Republican,15103
Marion,Judge of the Superior Court,Marion Superior,Pj Dietrick,Republican,14511
Marion,Judge of the Superior Court,Marion Superior,Kurt Eisgruber,Republican,14654
Marion,Judge of the Superior Court,Marion Superior,Gary L. Miller,Republican,15809
Marion,Judge of the Superior Court,Marion Superior,Marilyn Moores,Republican,15360
Marion,Judge of the Superior Court,Marion Superior,Tim Oakes,Republican,15332
Marion,Judge of the Superior Court,Marion Superior,Marc Rothenberg,Republican,15147
Marion,Prosecuting Attorney,Marion 19Th Circuit,Terry R. Curry,Democratic,23804
Marion,Prosecuting Attorney,Marion 19Th Circuit,Duane Merchant,Republican,18484
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Brenda A. Roper,Democratic,3415
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Michelle Smith Scott,Democratic,1960
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Kevin Green,Republican,1115
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Clark G. Rehme,Republican,2884
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Robert S. Spear,Republican,3472
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Sarah Glasser,Republican,1272
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Danny Vaughn,Republican,2058
Marshall,U.S. House,2,Joe Bock,Democratic,260
Marshall,U.S. House,2,Douglas M. Carpenter,Democratic,48
Marshall,U.S. House,2,Bob Kern,Democratic,81
Marshall,U.S. House,2,Dan Morrison,Democratic,123
Marshall,U.S. House,2,Jackie Walorski,Republican,1941
Marshall,State House,17,Timothy P. Harman,Republican,1911
Marshall,Judge of the Circuit Court,Marshall 72Nd Circuit,Curtis D. Palmer,Republican,1967
Marshall,Judge of the Superior Court,"Marshall County, No. 2",Dean A. Colvin,Republican,1935
Marshall,Prosecuting Attorney,Marshall 72Nd Circuit,Nelson Chipman,Republican,1939
Martin,U.S. House,8,Tom Spangler,Democratic,731
Martin,U.S. House,8,Larry D. Bucshon,Republican,588
Martin,U.S. House,8,Andrew T. Mcneil,Republican,217
Martin,State Senator,39,Eric Bassler,Republican,419
Martin,State Senator,39,John M. Waterman,Republican,429
Martin,State House,62,Jeff Sparks,Democratic,210
Martin,State House,62,Matt Ubelhor,Republican,224
Martin,State House,62,Richard Moss,Republican,207
Martin,Prosecuting Attorney,Martin 90Th Circuit,R. Joseph (Joe) Howell,Democratic,432
Martin,Prosecuting Attorney,Martin 90Th Circuit,C. Michael Steiner,Democratic,811
Miami,U.S. House,2,Joe Bock,Democratic,181
Miami,U.S. House,2,Douglas M. Carpenter,Democratic,37
Miami,U.S. House,2,Bob Kern,Democratic,49
Miami,U.S. House,2,Dan Morrison,Democratic,39
Miami,U.S. House,2,Jackie Walorski,Republican,972
Miami,State House,18,David A. Wolkins,Republican,71
Miami,Judge of the Circuit Court,Miami 51St Circuit,Timothy P. (Tim) Spahr,Republican,995
Miami,Judge of the Superior Court,"Miami County, No. 1",J. David Grund,Republican,994
Miami,Prosecuting Attorney,Miami 51St Circuit,Bruce Embrey,Republican,952
Monroe,U.S. House,9,Bill Bailey,Democratic,1565
Monroe,U.S. House,9,James R. Mcclure Jr.,Democratic,769
Monroe,U.S. House,9,J.S. Miller,Democratic,853
Monroe,U.S. House,9,William Joseph (Billy) Thomas,Democratic,291
Monroe,U.S. House,9,Kathy Lowe Heil,Republican,328
Monroe,U.S. House,9,Mark G. Jones,Republican,185
Monroe,U.S. House,9,Todd Young,Republican,2337
Monroe,State House,46,James R. (Jim) Mann Ii,Democratic,310
Monroe,State House,46,Bob Heaton,Republican,570
Monroe,State House,46,Peggy Mayfield,Republican,496
Monroe,State House,46,Matt Ubelhor,Republican,786
Monroe,Judge of the Circuit Court,"Monroe, Seat 5 10Th Cir.",Alphonso (Al) Manns,Democratic,3076
Monroe,Judge of the Circuit Court,"Monroe, Seat 5 10Th Cir.",Kenneth G. Todd,Republican,2570
Monroe,Prosecuting Attorney,Monroe 10Th Circuit,Chris Gaal,Democratic,3588
Monroe,Prosecuting Attorney,Monroe 10Th Circuit,Jacob (Jake) Moore,Republican,2402
Montgomery,U.S. House,4,Jeffrey Oliver Blaydes,Democratic,42
Montgomery,U.S. House,4,John Dale,Democratic,200
Montgomery,U.S. House,4,Roger D. Day,Democratic,51
Montgomery,U.S. House,4,John L. Futrell,Democratic,31
Montgomery,U.S. House,4,Howard Joseph Pollchik,Democratic,34
Montgomery,U.S. House,4,Kevin J. Grant,Republican,1110
Montgomery,U.S. House,4,Todd Rokita,Republican,3353
Montgomery,State Senator,23,Philip L. (Phil) Boots,Republican,3946
Montgomery,State House,13,Sharon Negele,Republican,410
Montgomery,Judge of the Superior Court,"Montgomery Co, No. 1",Raymond M. Kirtley,Democratic,383
Montgomery,Judge of the Superior Court,"Montgomery Co, No. 1",Heather Perkins Dennison,Republican,3577
Montgomery,Prosecuting Attorney,Montgomery 22Nd Circuit,Joseph R. Buser,Republican,3730
Morgan,U.S. House,4,Jeffrey Oliver Blaydes,Democratic,60
Morgan,U.S. House,4,John Dale,Democratic,105
Morgan,U.S. House,4,Roger D. Day,Democratic,89
Morgan,U.S. House,4,John L. Futrell,Democratic,19
Morgan,U.S. House,4,Howard Joseph Pollchik,Democratic,29
Morgan,U.S. House,4,Kevin J. Grant,Republican,382
Morgan,U.S. House,4,Todd Rokita,Republican,1183
Morgan,U.S. House,4,James R. Mcclure Jr.,Republican,107
Morgan,U.S. House,4,J.S. Miller,Republican,82
Morgan,U.S. House,4,William Joseph (Billy) Thomas,Republican,76
Morgan,U.S. House,4,Kathy Lowe Heil,Republican,495
Morgan,U.S. House,4,Mark G. Jones,Republican,380
Morgan,U.S. House,4,Todd Young,Republican,2794
Morgan,State House,44,Jim Baird,Republican,1005
Morgan,State House,44,Peggy Mayfield,Republican,3127
Morgan,Judge of the Superior Court,Morgan County No. 1,Peter R. (Pete) Foley,Republican,3062
Morgan,Judge of the Superior Court,Morgan County No. 1,Brian H. Williams,Republican,2458
Morgan,Prosecuting Attorney,Morgan 15Th Circuit,Steven P. Sonnega,Republican,4677
Newton,U.S. House,4,Jeffrey Oliver Blaydes,Democratic,35
Newton,U.S. House,4,John Dale,Democratic,110
Newton,U.S. House,4,Roger D. Day,Democratic,90
Newton,U.S. House,4,John L. Futrell,Democratic,41
Newton,U.S. House,4,Howard Joseph Pollchik,Democratic,50
Newton,U.S. House,4,Kevin J. Grant,Republican,638
Newton,U.S. House,4,Todd Rokita,Republican,959
Newton,State Senator,6,Lon P. Childress,Democratic,97
Newton,State Senator,6,Roxanna Hanford,Democratic,323
Newton,State Senator,6,Rick Niemeyer,Republican,1103
Newton,State Senator,6,Chris M. Shepherd,Republican,598
Newton,State House,13,Sharon Negele,Republican,661
Newton,State House,13,Douglas L. Gutwein,Republican,802
Newton,Prosecuting Attorney,Newton 79Th Circuit,Jeffrey D. Drinski,Republican,1570
Noble,U.S. House,3,Justin Kuhnle,Democratic,240
Noble,U.S. House,3,Jim Redmond,Democratic,211
Noble,U.S. House,3,Tommy A. Schrader,Democratic,238
Noble,U.S. House,3,Mark William Baringer,Republican,396
Noble,U.S. House,3,James (Jim) E. Mahoney Iii,Republican,425
Noble,U.S. House,3,Marlin A. Stutzman,Republican,3578
Noble,State House,82,Mike Wilber,Democratic,640
Noble,State House,82,David L. Ober,Republican,4027
Noble,Judge of the Superior Court,"Noble County, No. 2",Michael J. Kramer,Republican,3946
Noble,Prosecuting Attorney,Noble 33Rd Circuit,Eric D. Blackman,Republican,2504
Noble,Prosecuting Attorney,Noble 33Rd Circuit,Steven T. Clouse,Republican,2069
Ohio,U.S. House,6,Susan Hall Heitzman,Democratic,32
Ohio,U.S. House,6,Lane Siekman,Democratic,181
Ohio,U.S. House,6,Corinne Nicole Westerfield,Democratic,21
Ohio,U.S. House,6,Luke Messer,Republican,700
Ohio,State Senator,43,Rudy Howard,Democratic,178
Ohio,State Senator,43,Bill Mcdonald,Republican,156
Ohio,State Senator,43,Chip Perfect,Republican,670
Ohio,State Senator,43,Mark Schneider,Republican,50
Ohio,State House,67,Randy Frye,Republican,693
Ohio,Prosecuting Attorney,Dearborn & Ohio7Th Cir.,Aaron Negangard,Republican,651
Orange,U.S. House,9,Bill Bailey,Democratic,167
Orange,U.S. House,9,James R. Mcclure Jr.,Democratic,96
Orange,U.S. House,9,J.S. Miller,Democratic,54
Orange,U.S. House,9,William Joseph (Billy) Thomas,Democratic,71
Orange,U.S. House,9,Kathy Lowe Heil,Republican,378
Orange,U.S. House,9,Mark G. Jones,Republican,352
Orange,U.S. House,9,Todd Young,Republican,2550
Orange,State Senator,47,"Richard D. Young, Jr.",Democratic,373
Orange,State Senator,47,Erin Houchin,Republican,2206
Orange,State Senator,47,Harris Lloyd (Tad) Whitis,Republican,1029
