county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Delaware,Precinct 20 ',U.S. House,6,L,Tom Ferkinhoff,6,,6,0,0,
Delaware,Precinct 20 ',U.S. House,6,,Write-in,0,,0,',0,
Delaware,Precinct 20 ',State Senate,25,,(r) Zaki Au,0,,63,21,",",
Delaware,Precinct 20 ',State Senate,25,,77.26% (d) Tim Lanane,93,,4,',206,
Delaware,Precinct 20 ',State Senate,25,,(l) Robert Q. Jozwiak,0,,4,0,',
Delaware,Precinct 20 ',State House,34,,(r) No Candidate Filed,0,,0,0,.,
Delaware,Precinct 20 ',State House,34,D,Sue Errington,354,,252,0,102,
Delaware,Precinct 22,State Secretary,,R,Connie Lawson,220,,179,0,41,
Delaware,Precinct 22,State Secretary,,,Jim Harper,267,,203,0,64,
Delaware,Precinct 22,State Secretary,,L,Mark W. Rutherford,31,,27,0,4,
Delaware,Precinct 22,State Secretary,,,Write in,2,,2,0,0,
Delaware,Precinct 22,State Auditor,,R,Tera Klutz,211,,168,0,43,
Delaware,Precinct 22,State Auditor,,D,Joselyn Whitticker,278,,210,0,68,
Delaware,Precinct 22,State Auditor,,L,John Schick,23,,23,0,0,
Delaware,Precinct 22,State Treasurer,,R,Kelly Mitchell,225,,182,0,43,
Delaware,Precinct 22,State Treasurer,,D,John C. Aguilera,285,,217,0,68,
Delaware,Precinct 22,U.S. House,6,R,Greg Pence,206,,166,0,40,
Delaware,Precinct 22,U.S. House,6,D,Jeannine Lee Lake,300,,230,0,70,
Delaware,Precinct 22,U.S. House,6,L,Tom Ferkinhoff,19,,17,0,2,
Delaware,Precinct 22,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 22,State Senate,25,R,Zaki Ali,210,,176,0,34,
Delaware,Precinct 22,State Senate,25,D,Tim Lanane,284,,211,0,73,
Delaware,Precinct 22,State Senate,25,L,Robert Q. Jozwiak,29,,24,0,5,
Delaware,Precinct 22,State House,34,D,Sue Errington,388,,311,0,77,
Delaware,Precinct 23,U.S. Senate,,R,Mike Braun,159,,138,0,21,
Delaware,Precinct 23,U.S. Senate,,D,Joe Donnelly,166,,117,0,49,
Delaware,Precinct 23,U.S. Senate,,L,Lucy M. Brenton,27,,24,0,3,
Delaware,Precinct 23,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 23,State Secretary,,R,Connie Lawson,168,,144,0,24,
Delaware,Precinct 23,State Secretary,,D,Jim Harper,161,,114,0,47,
Delaware,Precinct 23,State Secretary,,,Write in,0,,0,0,0,
Delaware,Precinct 23,State Auditor,,R,T Era Klutz,144,,123,0,21,
Delaware,Precinct 23,State Auditor,,D,Joselyn Whitticker,173,,124,0,49,
Delaware,Precinct 23,State Auditor,,L,John Schick,17,,16,0,1,
Delaware,Precinct 23,State Treasurer,,R,Kelly Mitchell,168,,143,0,25,
Delaware,Precinct 23,State Treasurer,,D,John C. Aguilera,167,,121,0,46,
Delaware,Precinct 23,U.S. House,6,R,Greg Pence,164,,139,0,25,
Delaware,Precinct 23,U.S. House,6,D,Jeannine Lee Lake,179,,132,0,47,
Delaware,Precinct 23,U.S. House,6,L,Tom Ferkinhoff,10,,9,0,1,
Delaware,Precinct 23,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 23,State Senate,25,R,Zaki Ali,159,,134,0,25,
Delaware,Precinct 23,State Senate,25,D,Tim Lanane I,173,,127,0,46,
Delaware,Precinct 23,State Senate,25,L,Robert Q. Jozwiak I,17,,16,0,1,
Delaware,Precinct 25,U.S. Senate,,R,Mike Braun,94,,73,0,21,
Delaware,Precinct 25,U.S. Senate,,D,Joe Donnelly,222,,165,0,57,
Delaware,Precinct 25,U.S. Senate,,L,Lucy M. Brenton,31,,27,0,4,
Delaware,Precinct 25,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 25,State Secretary,,,(r) Connie Lawson,0,,91,23,',
Delaware,Precinct 25,State Secretary,,D,Jim Harper,209,,154,0,55,
Delaware,Precinct 25,State Secretary,,L,Mark W. Rutherford,17,,15,0,2,
Delaware,Precinct 25,State Secretary,,,Write in,5,,4,0,i,
Delaware,Precinct 25,State Auditor,,R,Tera Klutz,110,,88,0,22,
Delaware,Precinct 25,State Auditor,,D,Joselyn Whitticker,213,,156,0,57,
Delaware,Precinct 25,State Auditor,,L,John Schick,18,,16,0,",..",
Delaware,Precinct 25,State Treasurer,,R,Kelly Mitchell,125,,101,0,24,
Delaware,Precinct 25,State Treasurer,,D,John C. Aguilera,215,,159,0,56,
Delaware,Precinct 25,U.S. House,6,R,Greg Pence,96,,77,0,19,
Delaware,Precinct 25,U.S. House,6,D,Jeannine Lee Lake,238,,176,0,62,
Delaware,Precinct 25,U.S. House,6,L,Tom Ferkinhoff,15,,14,0,1,
Delaware,Precinct 25,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 25,State Senate,25,R,Zaki Aui,105,,84,0,21,
Delaware,Precinct 25,State Senate,25,D,Tim Lanane,232,,173,0,59,
Delaware,Precinct 25,State House,34,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 25,State House,34,,Sue Errington,280,,214,0,66,
Delaware,Precinct 26,U.S. Senate,,R,Mike Braun,71,,44,0,27,
Delaware,Precinct 26,U.S. Senate,,D,Joe Donnelly,167,,116,0,51,
Delaware,Precinct 26,U.S. Senate,,L,Lucy M. Brenton,6,,5,0,1,
Delaware,Precinct 26,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 26,State Auditor,,R,Tera Klutz,96,,68,0,28,
Delaware,Precinct 26,State Auditor,,,Whitticker,140,,92,0,48,
Delaware,Precinct 26,State Auditor,,L,..l0)..n 9ohick,3,,3,0,0,
Delaware,Precinct 26,State Treasurer,,R,Kelly Mitchell,95,,69,0,26,
Delaware,Precinct 26,State Treasurer,,,C. Aguilera,144,,94,0,50,
Delaware,Precinct 26,U.S. House,6,R,Grea Pence,73,,47,0,26,
Delaware,Precinct 26,U.S. House,6,D,Jeannine Lee Lake,165,,114,0,51,
Delaware,Precinct 26,U.S. House,6,L,Toni Farkinhoff,5,,4,0,1,
Delaware,Precinct 26,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 26,State Senate,25,R,:zak' Aii,85,,56,0,29,
Delaware,Precinct 27,U.S. Senate,,R,Mike Braun,100,,86,0,14,
Delaware,Precinct 27,U.S. Senate,,,(d) Joe Donnelly,0,,392,68,",",
Delaware,Precinct 27,U.S. Senate,,L,Lucy M. Brenton,42,,37,0,5,
Delaware,Precinct 27,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 27,State Auditor,,R,Tere. Klutz,123,,108,0,15,
Delaware,Precinct 27,State Auditor,,D,Joselyn Whitticker,425,,358,0,67,
Delaware,Precinct 27,State Auditor,,,Schick,36,,34,0,2,
Delaware,Precinct 27,State Treasurer,,R,Kelly Mitchell,133,,120,0,13,
Delaware,Precinct 27,State Treasurer,,D,John C. Aguilera,452,,382,0,70,
Delaware,Precinct 27,U.S. House,6,R,Greg Pence,96,,83,0,13,
Delaware,Precinct 27,U.S. House,6,D,Jeannine Lee Lake,473,,401,0,72,
Delaware,Precinct 27,U.S. House,6,L,Tom Ferkinhoff,31,,29,0,2,
Delaware,Precinct 27,U.S. House,6,,Write-in,0,,0,0,1,
Delaware,Precinct 27,State Senate,25,R,2aki Ali,126,,112,0,14,
Delaware,Precinct 27,State Senate,25,D,Tim Lanane,446,,376,0,70,
Delaware,Precinct 27,State Senate,25,L,Robert U. Joavriak,30,,27,0,3,
Delaware,Precinct 27,State House,34,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 27,State House,34,,Sue Enington,522,,446,0,76,
Delaware,Precinct 28,U.S. Senate,,R,Mike Braun,218,,169,0,49,
Delaware,Precinct 28,U.S. Senate,,D,Joe Donnelly,288,,214,0,74,
Delaware,Precinct 28,U.S. Senate,,L,Lucy M. Brenton,35,,30,0,5,
Delaware,Precinct 28,U.S. Senate,,,Write in,2,,2,0,0,
Delaware,Precinct 28,State Auditor,,R,Teiza Klutz,236,,186,0,50,
Delaware,Precinct 28,State Auditor,,,Joselyn Whitticker,264,,191,0,73,
Delaware,Precinct 28,State Auditor,,,John Schick,26,,24,0,2,
Delaware,Precinct 28,State Treasurer,,R,Kelly Mitchell,264,,208,0,56,
Delaware,Precinct 28,State Treasurer,,D,John C. Aguilera,260,,191,0,69,
Delaware,Precinct 28,U.S. House,6,R,Greg Pence,240,,186,0,54,
Delaware,Precinct 28,U.S. House,6,D,Jeannine Lee Lake,295,,220,0,75,
Delaware,Precinct 28,U.S. House,6,L,Toro Ferkinhoff,11,,11,0,0,
Delaware,Precinct 28,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 28,State Senate,25,R,Zak; Ai1,220,,171,0,49,
Delaware,Precinct 28,State Senate,25,D,Tim Lanane,300,,222,0,78,
Delaware,Precinct 28,State Senate,25,L,"Rc.,ocrt Ci. Jozwiak",19,,18,0,1,
Delaware,Precinct 28,State House,34,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 28,State House,34,,R. Ile Eriington,383,,298,0,85,
Delaware,Precinct 28,State House,34,R,`in Cundidete Filed,0,,0,0,9,
Delaware,Precinct 28,State House,34,,Kimberly S. Dowling,369,,289,0,80,
Delaware,Precinct 29,U.S. Senate,,R,Mike Braun,289,,226,0,63,
Delaware,Precinct 29,U.S. Senate,,D,Joe Donnelly,282,,205,0,77,
Delaware,Precinct 29,U.S. Senate,,L,Lucy M. Brenton,35,,30,0,5,
Delaware,Precinct 29,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 29,State Auditor,,R,'teri\ Klutz,275,,221,0,54,
Delaware,Precinct 29,State Auditor,,,Joselyi I Whitticker,284,,197,0,87,
Delaware,Precinct 29,State Auditor,,L,John Schick,25,,23,0,2,
Delaware,Precinct 29,State Treasurer,,R,Kelly Mitchell,308,,246,0,62,
Delaware,Precinct 29,State Treasurer,,,John C. Aguilera,274,,195,0,79,
Delaware,Precinct 29,U.S. House,6,R,Greg Pence,284,,227,0,57,
Delaware,Precinct 29,U.S. House,6,D,Jeannine Lee Lake,311,,222,0,89,
Delaware,Precinct 29,U.S. House,6,L,Tom Ferkinhoff,13,,12,0,1,
Delaware,Precinct 29,State House,33,R,John (j.d.) Prescott,273,,217,0,56,
Delaware,Precinct 29,State House,33,D,S Non Byrum,291,,205,0,86,
Delaware,Precinct 29,State House,33,L,Dale Arnett,19,,17,0,2,
Delaware,Precinct 29,State House,33,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 29,State House,33,D,Fimbeey S. Dowling,398,,290,0,108,
Delaware,Precinct 33,U.S. Senate,,,(r) Mike Braun,0,,240,46,-,
Delaware,Precinct 33,U.S. Senate,,D,Joe Donnelly,452,,344,0,108,
Delaware,Precinct 33,U.S. Senate,,L,Lucy M. Brenton,39,,32,0,7,
Delaware,Precinct 33,U.S. Senate,,,Write in,1,,1,0,0,
Delaware,Precinct 33,State Auditor,,R,Teir.a. Klutz,346,,287,0,59,
Delaware,Precinct 33,State Auditor,,,"Josely1,1 Whitticker",375,,282,0,93,
Delaware,Precinct 33,State Treasurer,,R,Kelly Mitchell,359,,295,0,63,
Delaware,Precinct 33,State Treasurer,,,John C. Aguilera,394,,300,0,94,
Delaware,Precinct 33,U.S. House,6,R,Greg Pence,301,,246,0,55,
Delaware,Precinct 33,U.S. House,6,D,Jeannine Lee Lake,450,,346,0,104,
Delaware,Precinct 33,U.S. House,6,L,Torn Ferkinhoff,28,,24,0,4,
Delaware,Precinct 33,U.S. House,6,,Write in,0,,3,0,0,
Delaware,Precinct 33,U.S. House,6,,Zaki Au,331,,276,0,55,
Delaware,Precinct 33,U.S. House,6,D,Tim Lanane,421,,317,0,104,
Delaware,Precinct 33,U.S. House,6,L,Licibert 0. Jozwiak,24,,22,0,'L,
Delaware,Precinct 33,State House,34,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 33,State House,34,,Site Errington,566,,448,0,116,
Delaware,Precinct 34,U.S. Senate,,R,Mike Braun,208,,171,0,37,
Delaware,Precinct 34,U.S. Senate,,L,Wc( U. Brenton,18,,17,0,1,
Delaware,Precinct 34,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 34,State Treasurer,,R,Kelly Mitchell,242,,103,0,16,
Delaware,Precinct 34,State Treasurer,,,John C. Aguilera,243,,179,0,64,
Delaware,Precinct 34,U.S. House,6,R,Sreo Pence,202,,166,0,30,
Delaware,Precinct 34,U.S. House,6,,Jeannine Lee Lake,290,,217,0,73,
Delaware,Precinct 34,U.S. House,6,L,Trim Farkinhoff,14,,11,0,3,
Delaware,Precinct 34,U.S. House,6,,,0,,0,0,U,
Delaware,Precinct 34,U.S. Senate,,R,Mike Braun,191,,151,0,40,
Delaware,Precinct 34,U.S. Senate,,D,Joe Donnelly,282,,198,0,84,
Delaware,Precinct 34,U.S. Senate,,L,Lucy M. Brenton,40,,32,0,8,
Delaware,Precinct 34,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 34,State Auditor,,,T Era Iclutz,200,,156,0,"z.""4",
Delaware,Precinct 34,State Auditor,,,Whitticker,275,,193,0,82,
Delaware,Precinct 34,State Treasurer,,D,John C. Aguilera,273,,190,0,83,
Delaware,Prec1nct 35,State Treasurer,,,(r) Greg Pence,0,,158,49,',
Delaware,Prec1nct 35,State Treasurer,,,(d) Jeannine Lea Lake,0,,211,81,.,
Delaware,Prec1nct 35,State Treasurer,,L,Tom Ferkinhoff,9,,9,0,0,
Delaware,Prec1nct 35,State Senate,25,,:ler] Aii,207,,165,0,42,
Delaware,Prec1nct 35,State Senate,25,,Lanane,288,,201,0,87,
Delaware,Prec1nct 35,State Senate,25,,Candidate Filed,0,,0,0,0,
Delaware,Prec1nct 35,State Senate,25,,5:le Enington,361,,270,0,91,
Delaware,Precinct 36,U.S. Senate,,R,Mike Braun,226,,163,0,63,
Delaware,Precinct 36,U.S. Senate,,L,Lucy M. Brenton,41,,33,0,8,
Delaware,Precinct 36,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 36,State Auditor,,R,Cera Klutz,275,,101,0,et,
Delaware,Precinct 36,State Auditor,,,Josel (14 Vvhitticker,340,,235,0,105,
Delaware,Precinct 36,State Treasurer,,R,Kelly Mitchell,288,,204,0,1:14.,
Delaware,Precinct 36,State Treasurer,,,John C. Aguilera,352,,242,0,110,
Delaware,Precinct 36,U.S. House,6,R,Gyeg Pence,227,,164,0,"6',]",
Delaware,Precinct 36,U.S. House,6,,Jeannine Lee Lake,415,,263,o,132,
Delaware,Precinct 36,U.S. House,6,,Tom Ferkinhoff,20,,17,0,3,
Delaware,Precinct 36,U.S. House,6,,Write in,0,,3,0,3,
Delaware,Precinct 36,U.S. House,6,,2 Ali P.;,249,,170,0,70,
Delaware,Precinct 36,U.S. House,6,D,Tim Lanane,389,,263,0,126,
Delaware,Precinct 36,U.S. House,6,L,Liabert 0. Jozwiak,20,,16,0,4,
Delaware,Precinct 38,U.S. Senate,,R,Mike Braun I,234,,186,0,48,
Delaware,Precinct 38,U.S. Senate,,D,Joe Donnelly I,283,,204,0,79,
Delaware,Precinct 38,U.S. Senate,,L,Luc'r M. Brenton,34,,26,0,8,
Delaware,Precinct 38,U.S. Senate,,,Write in,1,,1,0,0,
Delaware,Precinct 38,State Auditor,,,.1e1la. Klutz,268,,211,0,57,
Delaware,Precinct 38,State Auditor,,,J0:3e- _111 Whitticker,236,,168,0,63,
Delaware,Precinct 38,State Treasurer,,R,Kelly Mitchell,288,,228,0,CO,
Delaware,Precinct 38,State Treasurer,,,John C. Aguilera,236,,163,0,68,
Delaware,Precinct 38,U.S. House,6,R,Grog Pence,230,,179,0,51,
Delaware,Precinct 38,U.S. House,6,,(d) Jeannine Lee Lake,0,,221,82,I,
Delaware,Precinct 38,U.S. House,6,,(l) Tom Fe:ii.inhoff,0,,15,(2..l.,I,
Delaware,Precinct 38,State Senate,25,,(0) Tim Lanane,0,,192,63,.,
Delaware,Precinct 38,State Senate,25,,(l) Robert Q. Joawiak,0,,16,2,.,
Delaware,Precinct 38,State Senate,25,,(r) No Candidate Filed,0,,0,0,"I,",
Delaware,Precinct 38,State Senate,25,,(di Sue Ertington,0,,275,87,l,
Delaware,Precinct 38,U.S. Senate,,,(r) Mike Braun,0,,99,37,.,
Delaware,Precinct 38,U.S. Senate,,,(d) Joe Donnelly,0,,1,87,)7,
Delaware,Precinct 38,U.S. Senate,,L,Lucy M. Brenton,22,,13,0,9,
Delaware,Precinct 38,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 38,State Treasurer,,,Kelly Mitchell,156,,15,0,.1,
Delaware,Precinct 38,State Treasurer,,,John C. Aguilera,188,,103,0,85,
Delaware,Precact 39,U.S. House,6,R,Greg Pence,145,,105,0,40,
Delaware,Precact 39,U.S. House,6,,Jeannine Lee Lake,202,,115,0,87,
Delaware,Precact 39,U.S. House,6,,Torn F3tk'nhoff,14,,9,0,.5,
Delaware,Precinct 40,U.S. Senate,,R,Mike Braun,252,,185,0,67,
Delaware,Precinct 40,U.S. Senate,,D,Joe Donnelly,293,,207,0,86,
Delaware,Precinct 40,U.S. Senate,,L,Lucy M. Brenton,42,,32,0,10,
Delaware,Precinct 40,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 40,State Secretary,,R,Connie Lawson,293,,214,0,79,
Delaware,Precinct 40,State Secretary,,D,Jim Harper,264,,184,0,80,
Delaware,Precinct 40,State Secretary,,L,Mark W. Rutherford,16,,14,0,2,
Delaware,Precinct 40,State Secretary,,,Write in,0,,0,0,0,
Delaware,Precinct 40,State Auditor,,R,Tera Klutz,270,,199,0,71,
Delaware,Precinct 40,State Auditor,,D,Joselyn Whitticker,275,,190,0,85,
Delaware,Precinct 40,State Auditor,,L,John Schick,14,,13,0,1,
Delaware,Precinct 40,State Treasurer,,R,Kelly Mitchell,301,,221,0,80,
Delaware,Precinct 40,State Treasurer,,D,John C. Aguilera,260,,183,0,77,
Delaware,Precinct 40,State Senate,25,R,Zaki Ali,272,,200,0,72,
Delaware,Precinct 40,State Senate,25,D,Tim Lanane,294,,207,0,87,
Delaware,Precinct 40,State Senate,25,L,Robert Q. Jozwiak,10,,8,0,2,
Delaware,Precinct 41,U.S. Senate,,R,Mike Braun,148,,111,0,37,
Delaware,Precinct 41,U.S. Senate,,D,Joe Donnelly,162,,108,0,54,
Delaware,Precinct 41,U.S. Senate,,L,Lucy M. Brenton,20,,18,0,2,
Delaware,Precinct 41,U.S. Senate,,,Write in,2,,1,0,1,
Delaware,Precinct 41,State Secretary,,R,Connie Lawson,176,,132,0,44,
Delaware,Precinct 41,State Secretary,,D,Jim Harper,136,,90,0,46,
Delaware,Precinct 41,State Secretary,,L,Mark W. Rutherford,17,,15,0,2,
Delaware,Precinct 41,State Secretary,,,Write in,1,,0,0,1,
Delaware,Precinct 41,State Auditor,,R,Tera Klutz,157,,118,0,39,
Delaware,Precinct 41,State Auditor,,D,Joselyn Whitticker,149,,101,0,48,
Delaware,Precinct 41,State Auditor,,L,John Schick,15,,13,0,2,
Delaware,Precinct 41,State Treasurer,,R,Kelly Mitchell,175,,137,0,38,
Delaware,Precinct 41,State Treasurer,,D,John C. Aguilera,150,,97,0,53,
Delaware,Precinct 41,U.S. House,6,R,Greg Pence,159,,121,0,38,
Delaware,Precinct 41,U.S. House,6,D,Jeannine Lee Lake,163,,110,0,53,
Delaware,Precinct 41,U.S. House,6,L,Tom Ferkinhoff,11,,9,0,2,
Delaware,Precinct 41,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 41,State Senate,25,R,Zaki Ali,156,,120,0,36,
Delaware,Precinct 41,State Senate,25,D,Tim Lanane,160,,104,0,56,
Delaware,Precinct 41,State House,33,R,John (jo.) Prescott,159,,120,0,39,
Delaware,Precinct 41,State House,33,D,Shon Byrum,157,,106,0,51,
Delaware,Precinct 41,State House,33,L,Dale Arnett,10,,9,0,1,
Delaware,Precinct 42,U.S. Senate,,R,Mike Braun,16,,14,0,2,
Delaware,Precinct 42,U.S. Senate,,D,Joe Donnelly,33,,24,0,9,
Delaware,Precinct 42,U.S. Senate,,L,Lucy M. Brenton,2,,1,0,1,
Delaware,Precinct 42,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 42,State Secretary,,R,Connie Lawson,26,,22,0,4,
Delaware,Precinct 42,State Secretary,,D,Jim Harper,24,,17,0,7,
Delaware,Precinct 42,State Secretary,,L,Mark W. Rutherford,1,,0,0,1,
Delaware,Precinct 42,State Secretary,,,Write in,0,,0,0,0,
Delaware,Precinct 42,State Auditor,,R,Tera Klutz,24,,20,0,4,
Delaware,Precinct 42,State Auditor,,D,Joselyn Whitticker,26,,18,0,8,
Delaware,Precinct 42,State Auditor,,L,John Schick,1,,1,0,0,
Delaware,Precinct 42,State Treasurer,,R,Kelly Mitchell,27,,23,0,4,
Delaware,Precinct 42,State Treasurer,,D,John C. Aguilera,24,,16,0,8,
Delaware,Precinct 42,U.S. House,6,R,Greg Pence,17,,15,0,2,
Delaware,Precinct 42,U.S. House,6,D,Jeannine Lee Lake,31,,22,0,9,
Delaware,Precinct 42,U.S. House,6,L,Tom Ferkinhoff,3,,2,0,1,
Delaware,Precinct 42,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 42,State Senate,25,,(r) Zaki Ali,0,,17,2,",",
Delaware,Precinct 42,State Senate,25,D,Tim Lanane,31,,22,0,9,
Delaware,Precinct 42,State Senate,25,L,Robert Q. Jozwiak,1,,0,0,1,
Delaware,Precinct 42,State House,35,R,Ben W. Fisher,17,,14,0,3,
Delaware,Precinct 42,State House,35,D,Melanie M. Wright,34,,25,0,9,
Delaware,Precinct 43,U.S. Senate,,D,Joe Donnelly,17,,16,0,1,
Delaware,Precinct 43,U.S. Senate,,L,Lucy M. Brenton,0,,0,0,"""0",
Delaware,Precinct 43,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 43,State Secretary,,D,Jim Harper,11,,10,0,1,
Delaware,Precinct 43,State Secretary,,L,Mark W. Rutherford,1,,1,0,0,
Delaware,Precinct 43,State Secretary,,,Write in,1,,1,0,0,
Delaware,Precinct 43,State Treasurer,,D,John C. Aguilefta,15,,14,0,1,
Delaware,Precinct 43,U.S. House,6,R,Greg Pence,31,,28,0,3,
Delaware,Precinct 43,U.S. House,6,D,Jeannine Lee Lake,15,,14,0,1,
Delaware,Precinct 43,U.S. House,6,L,Torn Ferkinhoff,0,,0,0,0,
Delaware,Precinct 43,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 43,State Senate,25,R,Zaki Ali,30,,27,0,3,
Delaware,Precinct 43,State Senate,25,D,Tim Lanane I,15,,14,0,1,
Delaware,Precinct 43,State Senate,25,L,Robert Q. Jozwiak,2,,2,0,0,
Delaware,Precinct 43,State House,34,R,No Candidate Filed ',0,,0,0,0,
Delaware,Precinct 43,State House,34,D,Sue Errington,25,,24,0,1,
Delaware,Precinct 44,U.S. Senate,,R,Mike Braun,158,,134,0,24,
Delaware,Precinct 44,U.S. Senate,,,36.96% (d) Joe Donnelly ',0,,81,21,',
Delaware,Precinct 44,U.S. Senate,,L,Lucy M. Brenton,16,,12,0,4,
Delaware,Precinct 44,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 44,State Secretary,,,(r) Connie Lawson,0,,145,27,1,
Delaware,Precinct 44,State Secretary,,,(d) Jim Harper,0,,71,19,L,
Delaware,Precinct 44,State Secretary,,,(l) Mark W. Rutherford,0,,8,2,r,
Delaware,Precinct 44,State Secretary,,,Write-in,0,,1,0,[,
Delaware,Precinct 44,State Auditor,,R,Tera Klutz,157,,133,0,24,
Delaware,Precinct 44,State Auditor,,,(d) Joselyn Whitticker,0,,81,23,',
Delaware,Precinct 44,State Auditor,,L,John Schick,8,,7,0,1,
Delaware,Precinct 44,State Treasurer,,R,Kelly Mitchell,172,,146,0,26,
Delaware,Precinct 44,State Treasurer,,D,John C. Aguilera,97,,76,0,21,
Delaware,Precinct 44,U.S. House,6,R,Greg Pence,160,,136,0,24,
Delaware,Precinct 44,U.S. House,6,D,Jeannine Lee Lake,108,,86,0,22,
Delaware,Precinct 44,U.S. House,6,L,Tom Ferkinhoff,9,,7,0,2,
Delaware,Precinct 44,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 44,State Senate,25,R,Zaki Ali,150,,130,0,20,
Delaware,Precinct 44,State Senate,25,D,Tim Lanane,112,,85,0,27,
Delaware,Precinct 44,State Senate,25,L,Robert Q. Jozwiak,12,,12,0,0,
Delaware,Precinct 44,State House,35,R,Ben W. Fisher,142,,119,0,23,
Delaware,Precinct 44,State House,35,D,Melanie M. Wright,132,,106,0,26,
Delaware,Precinct 45,U.S. Senate,,R,Mike Braun,233,,178,0,55,
Delaware,Precinct 45,U.S. Senate,,D,Joe Donnelly,298,,228,0,70,
Delaware,Precinct 45,U.S. Senate,,L,Lucy M. Brenton,21,,19,0,2,
Delaware,Precinct 45,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 45,State Secretary,,R,Connie Lawson,280,,213,0,67,
Delaware,Precinct 45,State Secretary,,D,Jim Harper,245,,188,0,57,
Delaware,Precinct 45,State Secretary,,L,Mark W. Rutherford,18,,18,0,0,
Delaware,Precinct 45,State Secretary,,,Write in,1,,1,0,0,
Delaware,Precinct 45,State Auditor,,R,Tera Klutz,260,,204,0,56,
Delaware,Precinct 45,State Auditor,,D,Joselyn Whitticker,249,,186,0,63,
Delaware,Precinct 45,State Auditor,,L,John Schick,24,,22,0,2,
Delaware,Precinct 45,State Treasurer,,R,Kelly Mitchell,283,,219,0,64,
Delaware,Precinct 45,State Treasurer,,D,John C. Aguilera,247,,189,0,58,
Delaware,Precinct 45,U.S. House,6,R,Greg Pence,245,,188,0,57,
Delaware,Precinct 45,U.S. House,6,D,Jeannine Lee Lake,292,,223,0,69,
Delaware,Precinct 45,U.S. House,6,L,Tom Ferkinhoff,11,,11,0,0,
Delaware,Precinct 45,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 45,State Senate,25,R,Zaki Ali,251,,197,0,54,
Delaware,Precinct 45,State Senate,25,D,Tim Lanane,275,,208,0,67,
Delaware,Precinct 45,State Senate,25,L,Robert Q. Jozwiak,17,,15,0,2,
Delaware,Precinct 45,State House,34,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 45,State House,34,D,Sue Errington,374,,294,0,80,
Delaware,Precinct 45,State House,34,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 45,State House,34,D,Kimberly S. Dowling,367,,292,0,75,
Delaware,Precinct 45,State House,34,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 45,State House,34,,(d) Eric M. Hoffman,371,,287,0,84,
Delaware,Precinct 45,State House,34,R,Rick Spangler,248,,190,0,58,
Delaware,Precinct 45,State House,34,D,Mike King,291,,226,0,65,
Delaware,Precinct 45,State House,34,D,Steven G. Craycraft,378,,297,0,81,
Delaware,Precinct 46,U.S. Senate,,R,Mike Braun,258,,195,0,63,
Delaware,Precinct 46,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 46,State Secretary,,R,Connie Lawson,283,,214,0,69,
Delaware,Precinct 46,State Secretary,,D,Jim Harper,242,,181,0,61,
Delaware,Precinct 46,State Secretary,,L,Mark W. Rutherford,26,,21,0,5,
Delaware,Precinct 46,State Auditor,,R,Tera Klutz,267,,205,0,62,
Delaware,Precinct 46,State Auditor,,D,Joselyn Whitticker,248,,186,0,62,
Delaware,Precinct 46,State Auditor,,L,John Schick,24,,19,0,5,
