candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 19,55,31,0,86
Jim Baird,U.S. House,4,R,Clinton,Precinct 19,103,73,0,176
Tobi Beck,U.S. House,4,D,Clinton,Precinct 19,60,36,0,96
Write in,U.S. House,4,,Clinton,Precinct 19,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 19,103,73,0,176
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 19,61,31,0,92
,Registered Voters,,,Clinton,Precinct 20,,,,662
,Ballots Cast,,,Clinton,Precinct 20,161,216,0,377
Mike Braun,U.S. Senate,,R,Clinton,Precinct 20,104,164,0,268
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 20,49,41,0,90
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 20,7,8,0,15
Write in,U.S. Senate,,,Clinton,Precinct 20,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 20,127,184,0,311
Jim Harper,Secretary of State,,D,Clinton,Precinct 20,31,29,0,60
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 20,3,2,0,5
Write in,Secretary of State,,,Clinton,Precinct 20,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 20,127,178,0,305
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 20,31,31,0,62
John Schick,Auditor of State,,L,Clinton,Precinct 20,3,4,0,7
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 20,128,181,0,309
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 20,32,31,0,63
Jim Baird,U.S. House,4,R,Clinton,Precinct 20,122,175,0,297
Tobi Beck,U.S. House,4,D,Clinton,Precinct 20,39,40,0,79
Write in,U.S. House,4,,Clinton,Precinct 20,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 20,123,176,0,299
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 20,38,39,0,77
,Registered Voters,,,Clinton,Precinct 21,,,,510
,Ballots Cast,,,Clinton,Precinct 21,152,119,0,271
Mike Braun,U.S. Senate,,R,Clinton,Precinct 21,107,70,0,177
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 21,40,38,0,78
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 21,5,4,0,9
Write in,U.S. Senate,,,Clinton,Precinct 21,0,1,0,1
Connie Lawson,Secretary of State,,R,Clinton,Precinct 21,118,85,0,203
Jim Harper,Secretary of State,,D,Clinton,Precinct 21,28,24,0,52
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 21,5,3,0,8
Write in,Secretary of State,,,Clinton,Precinct 21,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 21,114,81,0,195
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 21,28,25,0,53
John Schick,Auditor of State,,L,Clinton,Precinct 21,8,3,0,11
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 21,119,85,0,204
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 21,31,25,0,56
Jim Baird,U.S. House,4,R,Clinton,Precinct 21,114,81,0,195
Tobi Beck,U.S. House,4,D,Clinton,Precinct 21,36,29,0,65
Write in,U.S. House,4,,Clinton,Precinct 21,0,1,0,1
James r Buck,State Senate,21,R,Clinton,Precinct 21,111,80,0,191
Christina Fivecoate,State Senate,21,D,Clinton,Precinct 21,40,33,0,73
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 21,114,84,0,198
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 21,37,30,0,67
,Registered Voters,,,Clinton,Precinct 22,,,,351
,Ballots Cast,,,Clinton,Precinct 22,105,93,0,198
Mike Braun,U.S. Senate,,R,Clinton,Precinct 22,82,69,0,151
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 22,19,16,0,35
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 22,4,5,0,9
Write in,U.S. Senate,,,Clinton,Precinct 22,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 22,87,73,0,160
Jim Harper,Secretary of State,,D,Clinton,Precinct 22,14,13,0,27
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 22,3,2,0,5
Write in,Secretary of State,,,Clinton,Precinct 22,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 22,84,72,0,156
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 22,14,13,0,27
John Schick,Auditor of State,,L,Clinton,Precinct 22,4,3,0,7
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 22,92,77,0,169
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 22,11,12,0,23
Jim Baird,U.S. House,4,R,Clinton,Precinct 22,87,77,0,164
Tobi Beck,U.S. House,4,D,Clinton,Precinct 22,17,14,0,31
Write in,U.S. House,4,,Clinton,Precinct 22,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 22,81,79,0,160
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 22,20,12,0,32
,Registered Voters,,,Clinton,Precinct 23,,,,436
,Ballots Cast,,,Clinton,Precinct 23,130,117,0,247
Mike Braun,U.S. Senate,,R,Clinton,Precinct 23,95,83,0,178
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 23,29,28,0,57
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 23,6,4,0,10
Write in,U.S. Senate,,,Clinton,Precinct 23,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 23,101,93,0,194
Jim Harper,Secretary of State,,D,Clinton,Precinct 23,23,19,0,42
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 23,4,1,0,5
Write in,Secretary of State,,,Clinton,Precinct 23,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 23,96,92,0,188
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 23,27,17,0,44
John Schick,Auditor of State,,L,Clinton,Precinct 23,5,2,0,7
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 23,103,92,0,195
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 23,24,20,0,44
Jim Baird,U.S. House,4,R,Clinton,Precinct 23,96,92,0,188
Tobi Beck,U.S. House,4,D,Clinton,Precinct 23,32,20,0,52
Write in,U.S. House,4,,Clinton,Precinct 23,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 23,96,90,0,186
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 23,31,21,0,52
,Registered Voters,,,Clinton,Precinct 24,,,,307
,Ballots Cast,,,Clinton,Precinct 24,81,56,0,137
Mike Braun,U.S. Senate,,R,Clinton,Precinct 24,46,33,0,79
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 24,32,20,0,52
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 24,2,3,0,5
Write in,U.S. Senate,,,Clinton,Precinct 24,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 24,50,34,0,84
Jim Harper,Secretary of State,,D,Clinton,Precinct 24,27,19,0,46
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 24,2,0,0,2
Write in,Secretary of State,,,Clinton,Precinct 24,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 24,52,34,0,86
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 24,24,19,0,43
John Schick,Auditor of State,,L,Clinton,Precinct 24,1,1,0,2
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 24,53,35,0,88
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 24,24,19,0,43
Jim Baird,U.S. House,4,R,Clinton,Precinct 24,51,35,0,86
Tobi Beck,U.S. House,4,D,Clinton,Precinct 24,26,18,0,44
Write in,U.S. House,4,,Clinton,Precinct 24,0,0,0,0
James R Buck,State Senate,21,,Clinton,Precinct 24,50,34,0,84
Christina Fivecoate,State Senate,21,,Clinton,Precinct 24,27,18,0,45
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 24,51,36,0,87
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 24,27,17,0,44
,Registered Voters,,,Clinton,Precinct 25,,,,440
,Ballots Cast,,,Clinton,Precinct 25,175,65,0,240
Mike Braun,U.S. Senate,,R,Clinton,Precinct 25,122,29,0,151
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 25,40,34,0,74
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 25,11,2,0,13
Write in,U.S. Senate,,,Clinton,Precinct 25,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 25,125,37,0,162
Jim Harper,Secretary of State,,D,Clinton,Precinct 25,38,27,0,65
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 25,7,1,0,8
Write in,Secretary of State,,,Clinton,Precinct 25,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 25,124,34,0,158
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 25,39,30,0,69
John Schick,Auditor of State,,L,Clinton,Precinct 25,7,1,0,8
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 25,131,35,0,166
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 25,39,30,0,69
Jim Baird,U.S. House,4,R,Clinton,Precinct 25,132,31,0,163
Tobi Beck,U.S. House,4,D,Clinton,Precinct 25,41,34,0,75
Write in,U.S. House,4,,Clinton,Precinct 25,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 25,128,34,0,162
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 25,44,30,0,74
,Registered Voters,,,Clinton,Precinct 26,,,,412
,Ballots Cast,,,Clinton,Precinct 26,173,69,0,242
Mike Braun,U.S. Senate,,R,Clinton,Precinct 26,123,40,0,163
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 26,36,26,0,62
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 26,9,2,0,11
Write in,U.S. Senate,,,Clinton,Precinct 26,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 26,133,53,0,186
Jim Harper,Secretary of State,,D,Clinton,Precinct 26,33,14,0,47
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 26,4,0,0,4
Write in,Secretary of State,,,Clinton,Precinct 26,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 26,131,51,0,182
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 26,33,15,0,48
John Schick,Auditor of State,,L,Clinton,Precinct 26,5,0,0,5
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 26,139,53,0,192
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 26,30,14,0,44
Jim Baird,U.S. House,4,R,Clinton,Precinct 26,133,53,0,186
Tobi Beck,U.S. House,4,D,Clinton,Precinct 26,36,15,0,51
Write in,U.S. House,4,,Clinton,Precinct 26,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 26,137,51,0,188
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 26,34,17,0,51
,Registered Voters,,,Clinton,Precinct 27,,,,767
,Ballots Cast,,,Clinton,Precinct 27,259,127,0,386
Mike Braun,U.S. Senate,,R,Clinton,Precinct 27,148,57,0,205
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 27,87,62,0,149
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 27,20,6,0,26
Write in,U.S. Senate,,,Clinton,Precinct 27,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 27,165,71,0,236
Jim Harper,Secretary of State,,D,Clinton,Precinct 27,75,51,0,126
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 27,13,2,0,15
Write in,Secretary of State,,,Clinton,Precinct 27,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 27,162,69,0,231
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 27,78,53,0,131
John Schick,Auditor of State,,L,Clinton,Precinct 27,11,1,0,12
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 27,175,71,0,246
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 27,75,53,0,128
Jim Baird,U.S. House,4,R,Clinton,Precinct 27,163,64,0,227
Tobi Beck,U.S. House,4,D,Clinton,Precinct 27,92,60,0,152
Write in,U.S. House,4,,Clinton,Precinct 27,0,0,0,0
Donald J Lehe,State Representative,25,R,Clinton,Precinct 27,170,73,0,243
Maurice Oakel Fuller,State Representative,25,D,Clinton,Precinct 27,80,52,0,132
,Registered Voters,,,Clinton,Precinct 28,,,,613
,Ballots Cast,,,Clinton,Precinct 28,257,136,0,393
Mike Braun,U.S. Senate,,R,Clinton,Precinct 28,171,80,0,251
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 28,70,52,0,122
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 28,16,3,0,19
Write in,U.S. Senate,,,Clinton,Precinct 28,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 28,191,93,0,284
Jim Harper,Secretary of State,,D,Clinton,Precinct 28,54,34,0,88
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 28,6,3,0,9
Write in,Secretary of State,,,Clinton,Precinct 28,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 28,184,89,0,273
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 28,55,39,0,94
John Schick,Auditor of State,,L,Clinton,Precinct 28,10,3,0,13
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 28,198,91,0,289
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 28,53,40,0,93
Jim Baird,U.S. House,4,R,Clinton,Precinct 28,187,85,0,272
Tobi Beck,U.S. House,4,D,Clinton,Precinct 28,66,45,0,111
Write in,U.S. House,4,,Clinton,Precinct 28,0,0,0,0
Donald J Lehe,State Representative,25,R,Clinton,Precinct 28,198,92,0,290
Maurice Oakel Fuller,State Representative,25,D,Clinton,Precinct 28,54,39,0,93
,Registered Voters,,,Clinton,Precinct 29,,,,253
,Ballots Cast,,,Clinton,Precinct 29,57,61,0,118
Mike Braun,U.S. Senate,,R,Clinton,Precinct 29,35,43,0,78
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 29,18,16,0,34
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 29,4,2,0,6
Write in,U.S. Senate,,,Clinton,Precinct 29,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 29,39,43,0,82
Jim Harper,Secretary of State,,D,Clinton,Precinct 29,13,13,0,26
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 29,2,3,0,5
Write in,Secretary of State,,,Clinton,Precinct 29,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 29,39,45,0,84
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 29,12,13,0,25
John Schick,Auditor of State,,L,Clinton,Precinct 29,2,1,0,3
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 29,42,47,0,89
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 29,13,13,0,26
Jim Baird,U.S. House,4,R,Clinton,Precinct 29,40,45,0,85
Tobi Beck,U.S. House,4,D,Clinton,Precinct 29,16,14,0,30
Write in,U.S. House,4,,Clinton,Precinct 29,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 29,39,46,0,85
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 29,17,14,0,31
,Registered Voters,,,Clinton,Precinct 30,,,,820
,Ballots Cast,,,Clinton,Precinct 30,248,218,0,466
Mike Braun,U.S. Senate,,R,Clinton,Precinct 30,183,145,0,328
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 30,51,61,0,112
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 30,14,9,0,23
Write in,U.S. Senate,,,Clinton,Precinct 30,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 30,200,166,0,366
Jim Harper,Secretary of State,,D,Clinton,Precinct 30,33,44,0,77
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 30,8,2,0,10
Write in,Secretary of State,,,Clinton,Precinct 30,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 30,197,164,0,361
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 30,39,46,0,85
John Schick,Auditor of State,,L,Clinton,Precinct 30,5,3,0,8
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 30,204,166,0,370
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 30,36,45,0,81
Jim Baird,U.S. House,4,R,Clinton,Precinct 30,199,158,0,357
Tobi Beck,U.S. House,4,D,Clinton,Precinct 30,46,54,0,100
Write in,U.S. House,4,,Clinton,Precinct 30,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 30,194,162,0,356
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 30,48,50,0,98
,Registered Voters,,,Clinton,Precinct 31,,,,626
,Ballots Cast,,,Clinton,Precinct 31,200,122,0,322
Mike Braun,U.S. Senate,,R,Clinton,Precinct 31,154,70,0,224
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 31,39,41,0,80
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 31,7,8,0,15
Write in,U.S. Senate,,,Clinton,Precinct 31,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 31,168,79,0,247
Jim Harper,Secretary of State,,D,Clinton,Precinct 31,28,38,0,66
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 31,4,3,0,7
Write in,Secretary of State,,,Clinton,Precinct 31,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 31,160,76,0,236
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 31,32,40,0,72
John Schick,Auditor of State,,L,Clinton,Precinct 31,5,4,0,9
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 31,166,81,0,247
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 31,31,40,0,71
Jim Baird,U.S. House,4,R,Clinton,Precinct 31,163,78,0,241
Tobi Beck,U.S. House,4,D,Clinton,Precinct 31,35,44,0,79
Write in,U.S. House,4,,Clinton,Precinct 31,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 31,156,73,0,229
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 31,44,46,0,90
,Registered Voters,,,Clinton,Precinct 32,,,,421
,Ballots Cast,,,Clinton,Precinct 32,180,17,0,197
Mike Braun,U.S. Senate,,R,Clinton,Precinct 32,111,9,0,120
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 32,54,7,0,61
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 32,10,1,0,11
Write in,U.S. Senate,,,Clinton,Precinct 32,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 32,120,9,0,129
Jim Harper,Secretary of State,,D,Clinton,Precinct 32,46,8,0,54
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 32,8,0,0,8
Write in,Secretary of State,,,Clinton,Precinct 32,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 32,116,10,0,126
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 32,46,7,0,53
John Schick,Auditor of State,,L,Clinton,Precinct 32,11,0,0,11
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 32,125,10,0,135
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 32,46,7,0,53
Jim Baird,U.S. House,4,R,Clinton,Precinct 32,118,10,0,128
Tobi Beck,U.S. House,4,D,Clinton,Precinct 32,54,7,0,61
Write in,U.S. House,4,,Clinton,Precinct 32,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 32,116,9,0,125
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 32,55,8,0,63
,Registered Voters,,,Clinton,Precinct 33,,,,516
,Ballots Cast,,,Clinton,Precinct 33,230,70,0,300
Mike Braun,U.S. Senate,,R,Clinton,Precinct 33,173,55,0,228
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 33,41,10,0,51
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 33,15,3,0,18
Write in,U.S. Senate,,,Clinton,Precinct 33,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 33,187,58,0,245
Jim Harper,Secretary of State,,D,Clinton,Precinct 33,34,8,0,42
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 33,9,0,0,9
Write in,Secretary of State,,,Clinton,Precinct 33,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 33,187,57,0,244
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 33,33,8,0,41
John Schick,Auditor of State,,L,Clinton,Precinct 33,9,1,0,10
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 33,190,58,0,248
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 33,37,7,0,44
Jim Baird,U.S. House,4,R,Clinton,Precinct 33,185,58,0,243
Tobi Beck,U.S. House,4,D,Clinton,Precinct 33,42,7,0,49
Write in,U.S. House,4,,Clinton,Precinct 33,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 33,185,59,0,244
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 33,40,9,0,49
,Registered Voters,,,Clinton,Precinct 34,,,,994
,Ballots Cast,,,Clinton,Precinct 34,380,140,0,520
Mike Braun,U.S. Senate,,R,Clinton,Precinct 34,249,77,0,326
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 34,97,55,0,152
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 34,25,6,0,31
Write in,U.S. Senate,,,Clinton,Precinct 34,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 34,268,86,0,354
Jim Harper,Secretary of State,,D,Clinton,Precinct 34,83,48,0,131
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 34,17,2,0,19
Write in,Secretary of State,,,Clinton,Precinct 34,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 34,263,85,0,348
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 34,85,46,0,131
John Schick,Auditor of State,,L,Clinton,Precinct 34,17,2,0,19
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 34,283,87,0,370
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 34,82,46,0,128
Jim Baird,U.S. House,4,R,Clinton,Precinct 34,269,90,0,359
Tobi Beck,U.S. House,4,D,Clinton,Precinct 34,99,48,0,147
Write in,U.S. House,4,,Clinton,Precinct 34,0,0,0,0
Donald J Lehe,State Representative,25,R,Clinton,Precinct 34,278,89,0,367
Maurice Oakel Fuller,State Representative,25,D,Clinton,Precinct 34,86,46,0,132
,Registered Voters,,,Clinton,Precinct 35,,,,767
,Ballots Cast,,,Clinton,Precinct 35,321,132,0,453
Mike Braun,U.S. Senate,,R,Clinton,Precinct 35,240,97,0,337
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 35,65,32,0,97
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 35,10,3,0,13
Write in,U.S. Senate,,,Clinton,Precinct 35,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 35,252,101,0,353
Jim Harper,Secretary of State,,D,Clinton,Precinct 35,53,25,0,78
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 35,6,4,0,10
Write in,Secretary of State,,,Clinton,Precinct 35,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 35,244,100,0,344
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 35,50,28,0,78
John Schick,Auditor of State,,L,Clinton,Precinct 35,11,1,0,12
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 35,259,104,0,363
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 35,50,26,0,76
Jim Baird,U.S. House,4,R,Clinton,Precinct 35,264,102,0,366
Tobi Beck,U.S. House,4,D,Clinton,Precinct 35,52,28,0,80
Write in,U.S. House,4,,Clinton,Precinct 35,0,0,0,0
Donald J Lehe,State Representative,25,R,Clinton,Precinct 35,260,106,0,366
Maurice Oakel Fuller,State Representative,25,D,Clinton,Precinct 35,53,25,0,78
,Registered Voters,,,Clinton,Precinct 36,,,,322
,Ballots Cast,,,Clinton,Precinct 36,122,72,0,194
Mike Braun,U.S. Senate,,R,Clinton,Precinct 36,94,41,0,135
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 36,21,26,0,47
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 36,6,3,0,9
Write in,U.S. Senate,,,Clinton,Precinct 36,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 36,102,41,0,143
Jim Harper,Secretary of State,,D,Clinton,Precinct 36,17,25,0,42
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 36,3,3,0,6
Write in,Secretary of State,,,Clinton,Precinct 36,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 36,97,39,0,136
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 36,19,27,0,46
John Schick,Auditor of State,,L,Clinton,Precinct 36,6,1,0,7
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 36,104,43,0,147
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 36,17,25,0,42
Jim Baird,U.S. House,4,R,Clinton,Precinct 36,101,41,0,142
Tobi Beck,U.S. House,4,D,Clinton,Precinct 36,21,25,0,46
Write in,U.S. House,4,,Clinton,Precinct 36,0,0,0,0
James R Buck,State Senate,21,R,Clinton,Precinct 36,100,42,0,142
Christina Fivecoate,State Senate,21,D,Clinton,Precinct 36,22,26,0,48
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 36,101,43,0,144
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 36,20,25,0,45
,Registered Voters,,,Clinton,Precinct 37,,,,721
,Ballots Cast,,,Clinton,Precinct 37,189,218,0,407
Mike Braun,U.S. Senate,,R,Clinton,Precinct 37,125,123,0,248
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 37,49,79,0,128
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 37,11,10,0,21
Write in,U.S. Senate,,,Clinton,Precinct 37,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 37,139,144,0,283
Jim Harper,Secretary of State,,D,Clinton,Precinct 37,39,64,0,103
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 37,5,2,0,7
Write in,Secretary of State,,,Clinton,Precinct 37,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 37,141,139,0,280
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 37,38,66,0,104
John Schick,Auditor of State,,L,Clinton,Precinct 37,4,3,0,7
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 37,148,144,0,292
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 37,35,62,0,97
Jim Baird,U.S. House,4,R,Clinton,Precinct 37,134,140,0,274
Tobi Beck,U.S. House,4,D,Clinton,Precinct 37,49,69,0,118
Write in,U.S. House,4,,Clinton,Precinct 37,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 37,134,141,0,275
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 37,51,67,0,118
,Registered Voters,,,Clinton,Precinct 38,,,,419
,Ballots Cast,,,Clinton,Precinct 38,150,83,0,233
Mike Braun,U.S. Senate,,R,Clinton,Precinct 38,106,59,0,165
