candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
"Joseph ""Joe"" Lannan",State Representative,63,D,Dubois,Precinct 17,60,53,0,113
,Registered Voters,,,Dubois,Precinct 18,,,,919
,Ballots Cast,,,Dubois,Precinct 18,,,,280
Mike Braun,U.S. Senate,,R,Dubois,Precinct 18,140,115,0,255
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 18,124,160,0,284
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 18,14,10,0,24
Write in,U.S. Senate,,,Dubois,Precinct 18,1,0,0,1
Connie Lawson,Secretary of State,,R,Dubois,Precinct 18,142,129,0,271
Jim Harper,Secretary of State,,D,Dubois,Precinct 18,114,151,0,265
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 18,10,6,0,16
Write in,Secretary of State,,,Dubois,Precinct 18,1,0,0,1
Tera Klutz,Auditor of State,,R,Dubois,Precinct 18,126,114,0,240
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 18,127,156,0,283
John Schick,Auditor of State,,L,Dubois,Precinct 18,8,5,0,13
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 18,147,133,0,280
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 18,111,141,0,252
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 18,155,131,0,286
William Tanoos,U.S. House,8,D,Dubois,Precinct 18,109,146,0,255
Write in,U.S. House,8,,Dubois,Precinct 18,1,0,0,1
Erin Houchin,State Senate,47,R,Dubois,Precinct 18,155,140,0,295
Nicholas A. (Nick) Siler,State Senate,47,D,Dubois,Precinct 18,115,141,0,256
Stephen R Bartels,State Representative,74,R,Dubois,Precinct 18,133,109,0,242
Larry K Kleeman,State Representative,74,D,Dubois,Precinct 18,142,173,0,315
,Registered Voters,,,Dubois,Precinct 19,,,,681
,Ballots Cast,,,Dubois,Precinct 19,,,,227
Mike Braun,U.S. Senate,,R,Dubois,Precinct 19,121,74,0,195
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 19,83,72,0,155
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 19,21,4,0,25
Write in,U.S. Senate,,,Dubois,Precinct 19,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 19,125,71,0,196
Jim Harper,Secretary of State,,D,Dubois,Precinct 19,78,75,0,153
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 19,14,2,0,16
Write in,Secretary of State,,,Dubois,Precinct 19,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 19,119,71,0,190
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 19,75,74,0,149
John Schick,Auditor of State,,L,Dubois,Precinct 19,17,2,0,19
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 19,134,74,0,208
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 19,75,70,0,145
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 19,132,77,0,209
William Tanoos,U.S. House,8,D,Dubois,Precinct 19,82,70,0,152
Write in,U.S. House,8,,Dubois,Precinct 19,0,0,0,0
Erin Houchin,State Senate,47,R,Dubois,Precinct 19,141,83,0,224
Nicholas A. (Nick) Siler,State Senate,47,D,Dubois,Precinct 19,80,66,0,146
Stephen R Bartels,State Representative,74,R,Dubois,Precinct 19,126,74,0,200
Larry K Kleeman,State Representative,74,D,Dubois,Precinct 19,96,73,0,169
,Registered Voters,,,Dubois,Precinct 20,,,,1118
,Ballots Cast,,,Dubois,Precinct 20,,,,400
Mike Braun,U.S. Senate,,R,Dubois,Precinct 20,253,140,0,393
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 20,129,96,0,225
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 20,15,6,0,21
Write in,U.S. Senate,,,Dubois,Precinct 20,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 20,263,140,0,403
Jim Harper,Secretary of State,,D,Dubois,Precinct 20,105,93,0,198
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 20,15,3,0,18
Write in,Secretary of State,,,Dubois,Precinct 20,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 20,250,129,0,379
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 20,104,91,0,195
John Schick,Auditor of State,,L,Dubois,Precinct 20,14,6,0,20
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 20,270,144,0,414
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 20,99,81,0,180
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 20,291,156,0,447
William Tanoos,U.S. House,8,D,Dubois,Precinct 20,98,79,0,177
Write in,U.S. House,8,,Dubois,Precinct 20,0,0,0,0
Erin Houchin,State Senate,47,R,Dubois,Precinct 20,291,163,0,454
Nicholas A. (Nick) Siler,State Senate,47,D,Dubois,Precinct 20,99,75,0,174
Stephen R Bartels,State Representative,74,R,Dubois,Precinct 20,255,137,0,392
Larry K Kleeman,State Representative,74,D,Dubois,Precinct 20,137,104,0,241
,Registered Voters,,,Dubois,Precinct 21,,,,909
,Ballots Cast,,,Dubois,Precinct 21,,,,354
Mike Braun,U.S. Senate,,R,Dubois,Precinct 21,223,153,0,376
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 21,99,102,0,201
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 21,23,5,0,28
Write in,U.S. Senate,,,Dubois,Precinct 21,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 21,217,146,0,363
Jim Harper,Secretary of State,,D,Dubois,Precinct 21,96,100,0,196
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 21,13,1,0,14
Write in,Secretary of State,,,Dubois,Precinct 21,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 21,194,126,0,320
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 21,96,104,0,200
John Schick,Auditor of State,,L,Dubois,Precinct 21,16,5,0,21
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 21,218,136,0,354
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 21,88,99,0,187
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 21,225,160,0,385
William Tanoos,U.S. House,8,D,Dubois,Precinct 21,98,84,0,182
Write in,U.S. House,8,,Dubois,Precinct 21,0,0,0,0
Erin Houchin,State Senate,47,R,Dubois,Precinct 21,250,161,0,411
Nicholas A. (Nick) Siler,State Senate,47,D,Dubois,Precinct 21,82,88,0,170
Shane M. Lindauer,State Representative,63,R,Dubois,Precinct 21,231,146,0,377
"Joseph ""Joe"" Lannan",State Representative,63,D,Dubois,Precinct 21,103,104,0,207
,Registered Voters,,,Dubois,Precinct 22,,,,601
,Ballots Cast,,,Dubois,Precinct 22,,,,124
Mike Braun,U.S. Senate,,R,Dubois,Precinct 22,96,164,0,260
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 22,21,51,0,72
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 22,4,6,0,10
Write in,U.S. Senate,,,Dubois,Precinct 22,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 22,92,164,0,256
Jim Harper,Secretary of State,,D,Dubois,Precinct 22,21,46,0,67
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 22,5,4,0,9
Write in,Secretary of State,,,Dubois,Precinct 22,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 22,86,143,0,229
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 22,22,54,0,76
John Schick,Auditor of State,,L,Dubois,Precinct 22,2,8,0,10
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 22,90,165,0,255
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 22,21,39,0,60
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 22,91,163,0,254
William Tanoos,U.S. House,8,D,Dubois,Precinct 22,25,45,0,70
Write in,U.S. House,8,,Dubois,Precinct 22,0,0,0,0
Erin Houchin,State Senate,47,R,Dubois,Precinct 22,94,172,0,266
Nicholas A. (Nick) Siler,State Senate,47,D,Dubois,Precinct 22,24,45,0,69
Shane M. Lindauer,State Representative,63,R,Dubois,Precinct 22,97,165,0,262
"Joseph ""Joe"" Lannan",State Representative,63,D,Dubois,Precinct 22,24,51,0,75
,Registered Voters,,,Dubois,Precinct 23,,,,570
,Ballots Cast,,,Dubois,Precinct 23,,,,153
Mike Braun,U.S. Senate,,R,Dubois,Precinct 23,106,111,0,217
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 23,37,39,0,76
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 23,7,4,0,11
Write in,U.S. Senate,,,Dubois,Precinct 23,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 23,101,110,0,211
Jim Harper,Secretary of State,,D,Dubois,Precinct 23,40,37,0,77
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 23,5,1,0,6
Write in,Secretary of State,,,Dubois,Precinct 23,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 23,89,102,0,191
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 23,49,37,0,86
John Schick,Auditor of State,,L,Dubois,Precinct 23,4,2,0,6
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 23,97,105,0,202
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 23,42,34,0,76
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 23,105,113,0,218
William Tanoos,U.S. House,8,D,Dubois,Precinct 23,36,32,0,68
Write in,U.S. House,8,,Dubois,Precinct 23,0,0,0,0
Erin Houchin,State Senate,47,R,Dubois,Precinct 23,110,112,0,222
Nicholas A. (Nick) Siler,State Senate,47,D,Dubois,Precinct 23,39,35,0,74
Shane M. Lindauer,State Representative,63,R,Dubois,Precinct 23,100,110,0,210
"Joseph ""Joe"" Lannan",State Representative,63,D,Dubois,Precinct 23,51,38,0,89
,Registered Voters,,,Dubois,Precinct 24,,,,740
,Ballots Cast,,,Dubois,Precinct 24,,,,268
Mike Braun,U.S. Senate,,R,Dubois,Precinct 24,157,101,0,258
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 24,98,56,0,154
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 24,10,7,0,17
Write in,U.S. Senate,,,Dubois,Precinct 24,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 24,151,102,0,253
Jim Harper,Secretary of State,,D,Dubois,Precinct 24,99,52,0,151
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 24,5,5,0,10
Write in,Secretary of State,,,Dubois,Precinct 24,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 24,129,87,0,216
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 24,109,59,0,168
John Schick,Auditor of State,,L,Dubois,Precinct 24,6,5,0,11
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 24,147,99,0,246
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 24,99,54,0,153
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 24,171,110,0,281
William Tanoos,U.S. House,8,D,Dubois,Precinct 24,79,46,0,125
Write in,U.S. House,8,,Dubois,Precinct 24,0,0,0,0
Erin Houchin,State Senate,47,R,Dubois,Precinct 24,175,112,0,287
Nicholas A. (Nick) Siler,State Senate,47,D,Dubois,Precinct 24,84,49,0,133
Stephen R Bartels,State Representative,74,R,Dubois,Precinct 24,162,97,0,259
Larry K Kleeman,State Representative,74,D,Dubois,Precinct 24,97,64,0,161
,Registered Voters,,,Dubois,Precinct 25,,,,903
,Ballots Cast,,,Dubois,Precinct 25,,,,320
Mike Braun,U.S. Senate,,R,Dubois,Precinct 25,236,134,0,370
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 25,63,89,0,152
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 25,17,8,0,25
Write in,U.S. Senate,,,Dubois,Precinct 25,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 25,228,134,0,362
Jim Harper,Secretary of State,,D,Dubois,Precinct 25,69,86,0,155
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 25,14,4,0,18
Write in,Secretary of State,,,Dubois,Precinct 25,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 25,208,18,0,326
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 25,73,91,0,164
John Schick,Auditor of State,,L,Dubois,Precinct 25,12,3,0,15
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 25,217,124,0,341
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 25,79,87,0,166
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 25,238,141,0,379
William Tanoos,U.S. House,8,D,Dubois,Precinct 25,65,79,0,144
Write in,U.S. House,8,,Dubois,Precinct 25,1,0,0,1
Erin Houchin,State Senate,47,R,Dubois,Precinct 25,242,142,0,384
Nicholas A. (Nick) Siler,State Senate,47,D,Dubois,Precinct 25,65,80,0,145
Stephen R Bartels,State Representative,74,R,Dubois,Precinct 25,226,126,0,352
Larry K Kleeman,State Representative,74,D,Dubois,Precinct 25,86,98,0,184
,Registered Voters,,,Dubois,Precinct 26,,,,790
,Ballots Cast,,,Dubois,Precinct 26,,,,177
Mike Braun,U.S. Senate,,R,Dubois,Precinct 26,124,146,0,270
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 26,44,98,0,142
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 26,6,10,0,16
Write in,U.S. Senate,,,Dubois,Precinct 26,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 26,109,155,0,264
Jim Harper,Secretary of State,,D,Dubois,Precinct 26,52,82,0,134
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 26,7,10,0,17
Write in,Secretary of State,,,Dubois,Precinct 26,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 26,105,128,0,233
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 26,48,103,0,151
John Schick,Auditor of State,,L,Dubois,Precinct 26,9,11,0,20
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 26,115,149,0,264
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 26,48,95,0,143
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 26,120,152,0,272
William Tanoos,U.S. House,8,D,Dubois,Precinct 26,48,90,0,138
Write in,U.S. House,8,,Dubois,Precinct 26,0,0,0,0
Erin Houchin,State Senate,47,R,Dubois,Precinct 26,122,166,0,288
Nicholas A. (Nick) Siler,State Senate,47,D,Dubois,Precinct 26,50,81,0,131
Stephen R Bartels,State Representative,74,R,Dubois,Precinct 26,108,143,0,251
Larry K Kleeman,State Representative,74,D,Dubois,Precinct 26,65,103,0,168
,Registered Voters,,,Dubois,Precinct 27,,,,262
,Ballots Cast,,,Dubois,Precinct 27,,,,43
Mike Braun,U.S. Senate,,R,Dubois,Precinct 27,30,48,0,78
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 27,12,35,0,47
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 27,1,10,0,11
Write in,U.S. Senate,,,Dubois,Precinct 27,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 27,28,44,0,72
Jim Harper,Secretary of State,,D,Dubois,Precinct 27,13,43,0,56
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 27,0,5,0,5
Write in,Secretary of State,,,Dubois,Precinct 27,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 27,28,42,0,70
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 27,14,43,0,57
John Schick,Auditor of State,,L,Dubois,Precinct 27,0,5,0,5
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 27,29,49,0,78
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 27,13,41,0,54
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 27,30,54,0,84
William Tanoos,U.S. House,8,D,Dubois,Precinct 27,11,36,0,47
Write in,U.S. House,8,,Dubois,Precinct 27,0,0,0,0
Erin Houchin,State Senate,47,R,Dubois,Precinct 27,28,49,0,77
Nicholas A. (Nick) Siler,State Senate,47,D,Dubois,Precinct 27,14,44,0,58
Stephen R Bartels,State Representative,74,R,Dubois,Precinct 27,28,51,0,79
Larry K Kleeman,State Representative,74,D,Dubois,Precinct 27,14,45,0,59
,Registered Voters,,,Dubois,Precinct 28,,,,586
,Ballots Cast,,,Dubois,Precinct 28,,,,177
Mike Braun,U.S. Senate,,R,Dubois,Precinct 28,136,136,0,272
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 28,37,43,0,80
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 28,4,2,0,6
Write in,U.S. Senate,,,Dubois,Precinct 28,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 28,119,132,0,251
Jim Harper,Secretary of State,,D,Dubois,Precinct 28,47,44,0,91
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 28,3,4,0,7
Write in,Secretary of State,,,Dubois,Precinct 28,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 28,99,107,0,206
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 28,48,55,0,103
John Schick,Auditor of State,,L,Dubois,Precinct 28,3,7,0,10
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 28,113,125,0,238
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 28,41,43,0,84
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 28,132,130,0,262
William Tanoos,U.S. House,8,D,Dubois,Precinct 28,34,46,0,80
Write in,U.S. House,8,,Dubois,Precinct 28,0,0,0,0
Mark Messmer,State Senate,48,R,Dubois,Precinct 28,160,165,0,325
No Candidate Filed,State Senate,48,D,Dubois,Precinct 28,0,0,0,0
Shane M. Lindauer,State Representative,63,R,Dubois,Precinct 28,130,142,0,272
"Joseph ""Joe"" Lannan",State Representative,63,D,Dubois,Precinct 28,43,35,0,78
,Registered Voters,,,Dubois,Precinct 29,,,,1084
,Ballots Cast,,,Dubois,Precinct 29,,,,297
Mike Braun,U.S. Senate,,R,Dubois,Precinct 29,231,293,0,524
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 29,58,104,0,162
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 29,7,0,0,7
Write in,U.S. Senate,,,Dubois,Precinct 29,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 29,197,266,0,463
Jim Harper,Secretary of State,,D,Dubois,Precinct 29,71,112,0,183
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 29,11,3,0,14
Write in,Secretary of State,,,Dubois,Precinct 29,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 29,179,237,0,416
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 29,77,113,0,190
John Schick,Auditor of State,,L,Dubois,Precinct 29,8,3,0,11
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 29,198,255,0,453
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 29,70,103,0,173
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 29,220,277,0,497
William Tanoos,U.S. House,8,D,Dubois,Precinct 29,63,95,0,158
Write in,U.S. House,8,,Dubois,Precinct 29,0,0,0,0
Mark Messmer,State Senate,48,R,Dubois,Precinct 29,266,340,0,606
No Candidate Filed,State Senate,48,D,Dubois,Precinct 29,0,0,0,0
Shane M. Lindauer,State Representative,63,R,Dubois,Precinct 29,222,298,0,520
"Joseph ""Joe"" Lannan",State Representative,63,D,Dubois,Precinct 29,66,94,0,160
,Registered Voters,,,Dubois,Precinct 30,,,,430
,Ballots Cast,,,Dubois,Precinct 30,,,,103
Mike Braun,U.S. Senate,,R,Dubois,Precinct 30,71,154,0,225
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 30,29,30,0,59
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 30,2,2,0,4
Write in,U.S. Senate,,,Dubois,Precinct 30,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 30,73,145,0,218
Jim Harper,Secretary of State,,D,Dubois,Precinct 30,21,32,0,53
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 30,1,3,0,4
Write in,Secretary of State,,,Dubois,Precinct 30,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 30,73,130,0,203
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 30,17,36,0,53
John Schick,Auditor of State,,L,Dubois,Precinct 30,2,2,0,4
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 30,76,133,0,209
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 30,15,35,0,50
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 30,78,144,0,222
William Tanoos,U.S. House,8,D,Dubois,Precinct 30,17,32,0,49
Write in,U.S. House,8,,Dubois,Precinct 30,0,0,0,0
Mark Messmer,State Senate,48,R,Dubois,Precinct 30,95,173,0,268
No Candidate Filed,State Senate,48,D,Dubois,Precinct 30,0,0,0,0
Shane M. Lindauer,State Representative,63,R,Dubois,Precinct 30,75,153,0,228
"Joseph ""Joe"" Lannan",State Representative,63,D,Dubois,Precinct 30,23,30,0,53
,Registered Voters,,,Dubois,Precinct 31,,,,93
,Ballots Cast,,,Dubois,Precinct 31,,,,16
Mike Braun,U.S. Senate,,R,Dubois,Precinct 31,13,31,0,44
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 31,3,16,0,19
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 31,0,1,0,1
Write in,U.S. Senate,,,Dubois,Precinct 31,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 31,12,26,0,38
Jim Harper,Secretary of State,,D,Dubois,Precinct 31,3,14,0,17
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 31,0,0,0,0
Write in,Secretary of State,,,Dubois,Precinct 31,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 31,11,22,0,33
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 31,2,15,0,17
John Schick,Auditor of State,,L,Dubois,Precinct 31,1,0,0,1
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 31,12,24,0,36
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 31,2,17,0,19
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 31,12,28,0,40
William Tanoos,U.S. House,8,D,Dubois,Precinct 31,2,13,0,15
Write in,U.S. House,8,,Dubois,Precinct 31,0,0,0,0
Mark Messmer,State Senate,48,R,Dubois,Precinct 31,15,34,0,49
No Candidate Filed,State Senate,48,D,Dubois,Precinct 31,0,0,0,0
Shane M. Lindauer,State Representative,63,R,Dubois,Precinct 31,14,38,0,52
"Joseph ""Joe"" Lannan",State Representative,63,D,Dubois,Precinct 31,1,10,0,11
,Registered Voters,,,Dubois,Precinct 32,,,,289
,Ballots Cast,,,Dubois,Precinct 32,,,,86
Mike Braun,U.S. Senate,,R,Dubois,Precinct 32,56,65,0,121
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 32,23,15,0,38
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 32,5,1,0,6
Write in,U.S. Senate,,,Dubois,Precinct 32,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 32,52,57,0,109
Jim Harper,Secretary of State,,D,Dubois,Precinct 32,18,19,0,37
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 32,7,2,0,9
Write in,Secretary of State,,,Dubois,Precinct 32,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 32,41,59,0,100
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 32,24,19,0,43
John Schick,Auditor of State,,L,Dubois,Precinct 32,3,0,0,3
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 32,50,61,0,111
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 32,20,16,0,36
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 32,59,57,0,116
William Tanoos,U.S. House,8,D,Dubois,Precinct 32,19,21,0,40
Write in,U.S. House,8,,Dubois,Precinct 32,0,0,0,0
Erin Houchin,State Senate,47,R,Dubois,Precinct 32,64,60,0,124
Nicholas A. (Nick) Siler,State Senate,47,D,Dubois,Precinct 32,15,19,0,34
Shane M. Lindauer,State Representative,63,R,Dubois,Precinct 32,58,60,0,118
"Joseph ""Joe"" Lannan",State Representative,63,D,Dubois,Precinct 32,22,20,0,42
,Registered Voters,,,Dubois,Precinct 33,,,,761
,Ballots Cast,,,Dubois,Precinct 33,,,,175
Mike Braun,U.S. Senate,,R,Dubois,Precinct 33,127,210,0,337
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 33,39,96,0,135
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 33,9,9,0,0
Write in,U.S. Senate,,,Dubois,Precinct 33,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 33,121,196,0,317
Jim Harper,Secretary of State,,D,Dubois,Precinct 33,38,97,0,135
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 33,7,8,0,15
Write in,Secretary of State,,,Dubois,Precinct 33,1,0,0,1
Tera Klutz,Auditor of State,,R,Dubois,Precinct 33,106,171,0,277
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 33,44,110,0,154
John Schick,Auditor of State,,L,Dubois,Precinct 33,7,7,0,14
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 33,119,202,0,321
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 33,37,87,0,124
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 33,134,206,0,340
William Tanoos,U.S. House,8,D,Dubois,Precinct 33,31,89,0,120
Write in,U.S. House,8,,Dubois,Precinct 33,0,0,0,0
Erin Houchin,State Senate,47,R,Dubois,Precinct 33,137,211,0,348
Nicholas A. (Nick) Siler,State Senate,47,D,Dubois,Precinct 33,34,89,0,123
Shane M. Lindauer,State Representative,63,R,Dubois,Precinct 33,122,204,0,326
"Joseph ""Joe"" Lannan",State Representative,63,D,Dubois,Precinct 33,49,101,0,150
,Registered Voters,,,Dubois,Precinct 34,,,,949
,Ballots Cast,,,Dubois,Precinct 34,,,,271
Mike Braun,U.S. Senate,,R,Dubois,Precinct 34,161,130,0,291
Joe Donnelly,U.S. Senate,,D,Dubois,Precinct 34,88,51,0,139
Lucy M Brenton,U.S. Senate,,L,Dubois,Precinct 34,21,7,0,28
Write in,U.S. Senate,,,Dubois,Precinct 34,0,0,0,0
Connie Lawson,Secretary of State,,R,Dubois,Precinct 34,166,131,0,297
Jim Harper,Secretary of State,,D,Dubois,Precinct 34,85,50,0,135
Mark W. Rutherford,Secretary of State,,L,Dubois,Precinct 34,14,6,0,20
Write in,Secretary of State,,,Dubois,Precinct 34,0,0,0,0
Tera Klutz,Auditor of State,,R,Dubois,Precinct 34,150,115,0,265
Joselyn Whitticker,Auditor of State,,D,Dubois,Precinct 34,90,58,0,148
John Schick,Auditor of State,,L,Dubois,Precinct 34,14,4,0,18
Kelly Mitchell,Treasurer of State,,R,Dubois,Precinct 34,161,125,0,286
John C. Aguilera,Treasurer of State,,D,Dubois,Precinct 34,92,54,0,146
Larry D Bucshon,U.S. House,8,R,Dubois,Precinct 34,168,133,0,301
William Tanoos,U.S. House,8,D,Dubois,Precinct 34,91,48,0,139
Write in,U.S. House,8,,Dubois,Precinct 34,0,0,0,0
Mark Messmer,State Senate,48,R,Dubois,Precinct 34,221,158,0,379
