candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
John Schick,Auditor of State,,L,Delaware,Precinct 18,6,1,0,7
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 18,36,8,0,44
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 18,207,75,0,282
Greg Pence,U.S. House,6,R,Delaware,Precinct 18,34,8,0,42
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 18,212,76,0,288
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 18,6,1,0,7
Write in,Write In,6,,Delaware,Precinct 18,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 18,74,23,0,97
Tim Lanane,State Senate,25,D,Delaware,Precinct 18,170,62,0,232
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 18,6,1,0,7
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 18,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 18,223,77,0,300
,Registered Voters,,,Delaware,Precinct 19,,,,1095
,Ballots Cast,,,Delaware,Precinct 19,245,57,1,303
Mike Braun,U.S. Senate,,R,Delaware,Precinct 19,56,10,0,66
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 19,168,43,1,212
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 19,15,3,0,18
Write in,U.S. Senate,,,Delaware,Precinct 19,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 19,63,9,0,72
Jim Harper,Secretary of State,,D,Delaware,Precinct 19,158,42,1,201
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 19,14,3,0,17
Write in,Secretary of State,,,Delaware,Precinct 19,1,0,0,1
Tera Klutz,Auditor of State,,R,Delaware,Precinct 19,67,10,1,78
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 19,154,44,0,198
John Schick,Auditor of State,,L,Delaware,Precinct 19,9,2,0,11
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 19,78,11,0,89
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 19,151,44,1,196
Greg Pence,U.S. House,6,R,Delaware,Precinct 19,62,11,0,73
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 19,169,43,1,213
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 19,7,2,0,9
Write in,Write In,6,,Delaware,Precinct 19,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 19,80,17,0,97
Tim Lanane,State Senate,25,D,Delaware,Precinct 19,150,38,1,189
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 19,10,1,0,11
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 19,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 19,192,48,1,241
,Registered Voters,,,Delaware,Precinct 20,,,,1217
,Ballots Cast,,,Delaware,Precinct 20,281,116,0,397
Mike Braun,U.S. Senate,,R,Delaware,Precinct 20,21,8,0,29
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 20,243,102,0,345
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 20,10,0,0,10
Write in,U.S. Senate,,,Delaware,Precinct 20,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 20,25,11,0,36
Jim Harper,Secretary of State,,D,Delaware,Precinct 20,233,98,0,331
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 20,9,0,0,9
Write in,Secretary of State,,,Delaware,Precinct 20,0,0,0,0
Tera Klutz,Auditor of State,,R,Delaware,Precinct 20,20,5,0,25
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 20,233,102,0,335
John Schick,Auditor of State,,L,Delaware,Precinct 20,10,0,0,10
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 20,33,5,0,38
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 20,230,99,0,329
Greg Pence,U.S. House,6,R,Delaware,Precinct 20,23,7,0,30
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 20,247,108,0,355
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 20,6,0,0,6
Write in,Write In,6,,Delaware,Precinct 20,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 20,63,21,0,84
Tim Lanane,State Senate,25,D,Delaware,Precinct 20,206,93,0,299
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 20,4,0,0,4
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 20,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 20,252,102,0,354
,Registered Voters,,,Delaware,Precinct 22,,,,1663
,Ballots Cast,,,Delaware,Precinct 22,419,113,0,532
Mike Braun,U.S. Senate,,R,Delaware,Precinct 22,163,42,0,205
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 22,225,67,0,292
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 22,27,3,0,30
Write in,U.S. Senate,,,Delaware,Precinct 22,1,0,0,1
Connie Lawson,Secretary of State,,R,Delaware,Precinct 22,179,41,0,220
Jim Harper,Secretary of State,,D,Delaware,Precinct 22,203,64,0,267
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 22,27,4,0,31
Write in,Secretary of State,,,Delaware,Precinct 22,2,0,0,2
Tera Klutz,Auditor of State,,R,Delaware,Precinct 22,168,43,0,211
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 22,210,68,0,278
John Schick,Auditor of State,,L,Delaware,Precinct 22,23,0,0,23
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 22,182,43,0,225
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 22,217,68,0,285
Greg Pence,U.S. House,6,R,Delaware,Precinct 22,166,40,0,206
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 22,230,70,0,300
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 22,17,2,0,19
Write in,Write In,6,,Delaware,Precinct 22,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 22,176,34,0,210
Tim Lanane,State Senate,25,D,Delaware,Precinct 22,211,73,0,284
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 22,24,5,0,29
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 22,0,0,,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 22,311,77,0,388
,Registered Voters,,,Delaware,Precinct 23,,,,969
,Ballots Cast,,,Delaware,Precinct 23,284,74,0,358
Mike Braun,U.S. Senate,,R,Delaware,Precinct 23,138,21,0,159
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 23,117,49,0,166
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 23,24,3,0,27
Write in,U.S. Senate,,,Delaware,Precinct 23,0,0,,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 23,144,24,0,168
Jim Harper,Secretary of State,,D,Delaware,Precinct 23,114,47,0,161
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 23,18,1,0,19
Write in,Secretary of State,,,Delaware,Precinct 23,0,0,0,0
Tera Klutz,Auditor of State,,R,Delaware,Precinct 23,123,21,0,144
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 23,124,49,0,173
John Schick,Auditor of State,,L,Delaware,Precinct 23,16,1,0,17
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 23,143,25,0,168
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 23,121,46,0,167
Greg Pence,U.S. House,6,R,Delaware,Precinct 23,139,25,0,164
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 23,132,47,0,179
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 23,9,1,0,10
Write in,Write In,6,,Delaware,Precinct 23,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 23,134,25,0,159
Tim Lanane,State Senate,25,D,Delaware,Precinct 23,127,46,0,173
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 23,16,1,0,17
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 23,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 23,177,57,0,234
,Registered Voters,,,Delaware,Precinct 25,,,,1076
,Ballots Cast,,,Delaware,Precinct 25,272,84,0,356
Mike Braun,U.S. Senate,,R,Delaware,Precinct 25,73,21,0,94
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 25,165,57,0,222
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 25,27,4,0,31
Write in,U.S. Senate,,,Delaware,Precinct 25,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 25,91,23,0,114
Jim Harper,Secretary of State,,D,Delaware,Precinct 25,154,55,0,209
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 25,15,2,0,17
Write in,Secretary of State,,,Delaware,Precinct 25,4,1,0,5
Tera Klutz,Auditor of State,,R,Delaware,Precinct 25,88,22,0,110
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 25,156,57,0,213
John Schick,Auditor of State,,L,Delaware,Precinct 25,16,2,0,18
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 25,101,24,0,125
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 25,159,56,0,215
Greg Pence,U.S. House,6,R,Delaware,Precinct 25,77,19,0,96
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 25,176,62,0,238
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 25,14,1,0,15
Write in,Write In,6,,Delaware,Precinct 25,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 25,84,21,0,105
Tim Lanane,State Senate,25,D,Delaware,Precinct 25,173,59,0,232
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 25,10,2,0,12
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 25,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 25,214,66,0,280
,Registered Voters,,,Delaware,Precinct 26,,,,463
,Ballots Cast,,,Delaware,Precinct 26,166,79,0,245
Mike Braun,U.S. Senate,,R,Delaware,Precinct 26,44,27,0,71
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 26,116,51,0,167
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 26,5,1,0,6
Write in,U.S. Senate,,,Delaware,Precinct 26,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 26,60,29,0,89
Jim Harper,Secretary of State,,D,Delaware,Precinct 26,100,44,0,144
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 26,5,0,0,5
Write in,Secretary of State,,,Delaware,Precinct 26,1,4,0,5
Tera Klutz,Auditor of State,,R,Delaware,Precinct 26,68,28,0,96
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 26,92,48,0,140
John Schick,Auditor of State,,L,Delaware,Precinct 26,3,0,0,3
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 26,69,26,0,95
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 26,94,50,0,144
Greg Pence,U.S. House,6,R,Delaware,Precinct 26,47,26,0,73
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 26,114,51,0,165
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 26,4,1,0,5
Write in,Write In,6,,Delaware,Precinct 26,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 26,56,29,0,85
Tim Lanane,State Senate,25,D,Delaware,Precinct 26,107,48,0,155
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 26,2,1,0,3
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 26,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 26,131,56,0,187
,Registered Voters,,,Delaware,Precinct 27,,,,2628
,Ballots Cast,,,Delaware,Precinct 27,516,87,0,603
Mike Braun,U.S. Senate,,R,Delaware,Precinct 27,86,14,0,100
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 27,392,68,0,460
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 27,37,5,0,42
Write in,U.S. Senate,,,Delaware,Precinct 27,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 27,110,16,0,126
Jim Harper,Secretary of State,,D,Delaware,Precinct 27,374,69,0,443
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 27,26,2,0,28
Write in,Secretary of State,,,Delaware,Precinct 27,4,0,0,4
Tera Klutz,Auditor of State,,R,Delaware,Precinct 27,108,15,0,123
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 27,358,67,0,425
John Schick,Auditor of State,,L,Delaware,Precinct 27,34,2,0,36
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 27,120,13,0,133
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 27,382,70,0,452
Greg Pence,U.S. House,6,R,Delaware,Precinct 27,83,13,0,96
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 27,401,72,0,473
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 27,29,2,0,31
Write in,Write In,6,,Delaware,Precinct 27,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 27,112,14,0,126
Tim Lanane,State Senate,25,D,Delaware,Precinct 27,376,70,0,446
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 27,27,3,0,30
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 27,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 27,446,76,0,522
,Registered Voters,,,Delaware,Precinct 28,,,,1526
,Ballots Cast,,,Delaware,Precinct 28,421,131,0,552
Mike Braun,U.S. Senate,,R,Delaware,Precinct 28,169,49,0,218
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 28,214,74,0,288
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 28,30,5,0,35
Write in,U.S. Senate,,,Delaware,Precinct 28,2,0,0,2
Connie Lawson,Secretary of State,,R,Delaware,Precinct 28,196,50,0,246
Jim Harper,Secretary of State,,D,Delaware,Precinct 28,186,78,0,264
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 28,26,1,0,27
Write in,Secretary of State,,,Delaware,Precinct 28,0,0,0,0
Tera Klutz,Auditor of State,,R,Delaware,Precinct 28,186,50,0,236
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 28,191,73,0,264
John Schick,Auditor of State,,L,Delaware,Precinct 28,24,2,0,26
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 28,208,56,0,264
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 28,191,69,0,260
Greg Pence,U.S. House,6,R,Delaware,Precinct 28,186,54,0,240
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 28,220,75,0,295
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 28,11,0,0,11
Write in,Write In,6,,Delaware,Precinct 28,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 28,171,49,0,220
Tim Lanane,State Senate,25,D,Delaware,Precinct 28,222,78,0,300
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 28,18,1,0,19
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 28,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 28,298,85,0,383
,Registered Voters,,,Delaware,Precinct 29,,,,1327
,Ballots Cast,,,Delaware,Precinct 29,467,151,0,618
Mike Braun,U.S. Senate,,R,Delaware,Precinct 29,226,63,0,289
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 29,205,77,0,282
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 29,30,5,0,35
Write in,U.S. Senate,,,Delaware,Precinct 29,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 29,235,60,0,295
Jim Harper,Secretary of State,,D,Delaware,Precinct 29,196,83,0,279
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 29,19,1,0,20
Write in,Secretary of State,,,Delaware,Precinct 29,0,0,0,0
Tera Klutz,Auditor of State,,R,Delaware,Precinct 29,221,54,0,275
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 29,197,87,0,284
John Schick,Auditor of State,,L,Delaware,Precinct 29,23,2,0,25
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 29,246,62,0,308
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 29,195,79,0,274
Greg Pence,U.S. House,6,R,Delaware,Precinct 29,227,57,0,284
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 29,222,89,0,311
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 29,12,1,0,13
Write in,Write In,6,,Delaware,Precinct 29,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 29,239,53,0,292
Tim Lanane,State Senate,25,D,Delaware,Precinct 29,207,90,0,297
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 29,15,2,0,17
John (J.D.) Prescott,State Representative,33,R ,Delaware,Precinct 29,217,56,0,273
Shon Byrum,State Representative,33,D,Delaware,Precinct 29,205,86,0,291
Dale Amett,State Representative,33,L,Delaware,Precinct 29,17,2,0,19
,Registered Voters,,,Delaware,Precinct 33,,,,1251
,Ballots Cast,,,Delaware,Precinct 33,622,165,0,787
Mike Braun,U.S. Senate,,R,Delaware,Precinct 33,240,46,0,286
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 33,344,108,0,452
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 33,32,7,0,39
Write in,U.S. Senate,,,Delaware,Precinct 33,1,0,0,1
Connie Lawson,Secretary of State,,R,Delaware,Precinct 33,289,63,0,352
Jim Harper,Secretary of State,,D,Delaware,Precinct 33,286,91,0,377
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 33,25,5,0,30
Write in,Secretary of State,,,Delaware,Precinct 33,11,3,0,14
Tera Klutz,Auditor of State,,R,Delaware,Precinct 33,287,59,0,346
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 33,282,93,0,375
John Schick,Auditor of State,,L,Delaware,Precinct 33,26,6,0,32
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 33,296,63,0,359
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 33,300,94,0,394
Greg Pence,U.S. House,6,R,Delaware,Precinct 33,246,55,0,301
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 33,346,104,0,450
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 33,24,4,0,28
Write in,Write In,6,,Delaware,Precinct 33,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 33,276,55,0,331
Tim Lanane,State Senate,25,D,Delaware,Precinct 33,317,104,0,421
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 33,22,2,0,24
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 33,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 33,448,118,0,566
,Registered Voters,,,Delaware,Precinct 34,,,,757
,Ballots Cast,,,Delaware,Precinct 34,399,112,0,511
Mike Braun,U.S. Senate,,R,Delaware,Precinct 34,171,37,0,208
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 34,208,74,0,282
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 34,17,1,0,18
Write in,U.S. Senate,,,Delaware,Precinct 34,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 34,200,44,0,244
Jim Harper,Secretary of State,,D,Delaware,Precinct 34,178,65,0,243
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 34,13,2,0,15
Write in,Secretary of State,,,Delaware,Precinct 34,5,1,0,6
Tera Klutz,Auditor of State,,R,Delaware,Precinct 34,184,43,0,227
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 34,178,64,0,242
John Schick,Auditor of State,,L,Delaware,Precinct 34,15,2,0,17
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 34,196,46,0,242
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 34,179,84,0,243
Greg Pence,U.S. House,6,R,Delaware,Precinct 34,166,36,0,202
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 34,217,73,0,290
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 34,11,3,0,14
Write in,Write In,6,,Delaware,Precinct 34,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 34,180,35,0,215
Tim Lanane,State Senate,25,D,Delaware,Precinct 34,203,74,0,277
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 34,8,1,0,9
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 34,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 34,262,77,0,339
,Registered Voters,,,Delaware,Precinct 35,,,,1261
,Ballots Cast,,,Delaware,Precinct 35,387,132,0,519
Mike Braun,U.S. Senate,,R,Delaware,Precinct 35,151,40,0,191
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 35,198,84,0,282
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 35,32,8,0,40
Write in,U.S. Senate,,,Delaware,Precinct 35,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 35,183,47,0,230
Jim Harper,Secretary of State,,D,Delaware,Precinct 35,178,80,0,258
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 35,15,3,0,18
Write in,Secretary of State,,,Delaware,Precinct 35,2,0,0,2
Tera Klutz,Auditor of State,,R,Delaware,Precinct 35,156,44,0,200
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 35,193,82,0,275
John Schick,Auditor of State,,L,Delaware,Precinct 35,19,4,0,23
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 35,179,47,0,226
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 35,190,83,0,273
Greg Pence,U.S. House,6,R,Delaware,Precinct 35,158,49,0,207
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 35,211,81,0,292
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 35,9,0,0,9
Write in,Write In,6,,Delaware,Precinct 35,1,1,0,2
Zaki Ali,State Senate,25,R,Delaware,Precinct 35,165,42,0,207
Tim Lanane,State Senate,25,D,Delaware,Precinct 35,201,87,0,288
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 35,7,2,0,9
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 35,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 35,270,91,0,361
,Registered Voters,,,Delaware,Precinct 36,,,,1264
,Ballots Cast,,,Delaware,Precinct 36,467,201,0,668
Mike Braun,U.S. Senate,,R,Delaware,Precinct 36,163,63,0,226
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 36,266,129,0,395
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 36,33,8,0,41
Write in,U.S. Senate,,,Delaware,Precinct 36,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 36,200,85,0,285
Jim Harper,Secretary of State,,D,Delaware,Precinct 36,224,103,0,327
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 36,24,5,0,29
Write in,Secretary of State,,,Delaware,Precinct 36,8,2,0,10
Tera Klutz,Auditor of State,,R,Delaware,Precinct 36,191,84,0,275
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 36,235,105,0,340
John Schick,Auditor of State,,L,Delaware,Precinct 36,18,6,0,24
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 36,204,84,0,288
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 36,242,110,0,352
Greg Pence,U.S. House,6,R,Delaware,Precinct 36,164,63,0,227
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 36,263,132,0,415
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 36,17,3,0,20
Write in,Write In,6,,Delaware,Precinct 36,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 36,179,70,0,249
Tim Lanane,State Senate,25,D,Delaware,Precinct 36,263,126,0,389
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 36,16,4,0,20
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 36,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 36,338,140,0,478
,Registered Voters,,,Delaware,Precinct 38,,,,891
,Ballots Cast,,,Delaware,Precinct 38,420,136,0,556
Mike Braun,U.S. Senate,,R,Delaware,Precinct 38,186,48,0,234
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 38,204,79,0,283
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 38,26,8,0,34
Write in,U.S. Senate,,,Delaware,Precinct 38,1,0,0,1
Connie Lawson,Secretary of State,,R,Delaware,Precinct 38,223,61,0,284
Jim Harper,Secretary of State,,D,Delaware,Precinct 38,171,67,0,238
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 38,17,5,0,22
Write in,Secretary of State,,,Delaware,Precinct 38,0,1,0,1
Tera Klutz,Auditor of State,,R,Delaware,Precinct 38,211,57,0,268
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 38,168,68,0,236
John Schick,Auditor of State,,L,Delaware,Precinct 38,21,4,0,25
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 38,228,60,0,288
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 38,160,68,0,236
Greg Pence,U.S. House,6,R,Delaware,Precinct 38,179,51,0,230
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 38,221,82,0,303
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 38,15,2,0,17
Write in,Write In,6,,Delaware,Precinct 38,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 38,206,49,0,255
Tim Lanane,State Senate,25,D,Delaware,Precinct 38,192,83,0,275
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 38,16,2,0,18
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 38,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 38,275,87,0,362
,Registered Voters,,,Delaware,Precinct 39,,,,877
,Ballots Cast,,,Delaware,Precinct 39,231,137,0,368
Mike Braun,U.S. Senate,,R,Delaware,Precinct 39,99,37,0,136
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 39,117,87,0,204
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 39,13,9,0,22
Write in,U.S. Senate,,,Delaware,Precinct 39,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 39,112,45,0,157
Jim Harper,Secretary of State,,D,Delaware,Precinct 39,108,82,0,190
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 39,6,1,0,7
Write in,Secretary of State,,,Delaware,Precinct 39,0,2,0,2
Tera Klutz,Auditor of State,,R,Delaware,Precinct 39,106,43,0,149
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 39,99,79,0,178
John Schick,Auditor of State,,L,Delaware,Precinct 39,14,4,0,18
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 39,115,41,0,156
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 39,103,85,0,188
Greg Pence,U.S. House,6,R,Delaware,Precinct 39,105,40,0,145
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 39,115,87,0,202
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 39,9,5,0,14
Write in,Write In,6,,Delaware,Precinct 39,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 39,98,42,0,140
Tim Lanane,State Senate,25,D,Delaware,Precinct 39,113,87,0,200
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 39,14,2,0,16
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 39,0,0,0,0
