candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Jim Harper,Secretary of State,,D,Whitley,Jefferson WEST,82,23,0,105
Mark W. Rutherford,Secretary of State,,L,Whitley,Jefferson WEST,13,2,0,15
Write in,Secretary of State,,,Whitley,Jefferson WEST,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Jefferson WEST,215,75,0,290
Joselyn Whitticker,Auditor of State,,D,Whitley,Jefferson WEST,70,21,0,91
John Schick,Auditor of State,,L,Whitley,Jefferson WEST,19,1,0,20
Kelly Mitchell,Treasurer of State,,R,Whitley,Jefferson WEST,223,75,0,298
John C. Aguilera,Treasurer of State,,D,Whitley,Jefferson WEST,80,22,0,102
Jim Banks,U.S. House,3,R,Whitley,Jefferson WEST,233,71,0,304
Courtney Tritch,U.S. House,3,D,Whitley,Jefferson WEST,76,26,0,102
Write in,U.S. House,3,,Whitley,Jefferson WEST,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Jefferson WEST,224,72,0,296
Gary L Snyder,State Senate,17,D,Whitley,Jefferson WEST,79,25,0,104
Christopher Judy,State Representative,83,R,Whitley,Jefferson WEST,259,79,0,338
,Registered Voters,,,Whitley,Richland NORTH,,,,547
,Ballots Cast,,,Whitley,Richland NORTH,,,,262
Mike Braun,U.S. Senate,,R,Whitley,Richland NORTH,192,48,0,240
Joe Donnelly,U.S. Senate,,D,Whitley,Richland NORTH,56,24,0,80
Lucy M Brenton,U.S. Senate,,L,Whitley,Richland NORTH,10,1,0,11
Write in,U.S. Senate,,,Whitley,Richland NORTH,1,0,0,1
Connie Lawson,Secretary of State,,R,Whitley,Richland NORTH,204,48,0,252
Jim Harper,Secretary of State,,D,Whitley,Richland NORTH,45,21,0,66
Mark W. Rutherford,Secretary of State,,L,Whitley,Richland NORTH,8,3,0,11
Write in,Secretary of State,,,Whitley,Richland NORTH,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Richland NORTH,200,47,0,247
Joselyn Whitticker,Auditor of State,,D,Whitley,Richland NORTH,44,22,0,66
John Schick,Auditor of State,,L,Whitley,Richland NORTH,11,4,0,15
Kelly Mitchell,Treasurer of State,,R,Whitley,Richland NORTH,210,50,0,260
John C. Aguilera,Treasurer of State,,D,Whitley,Richland NORTH,46,22,0,68
Jim Banks,U.S. House,3,R,Whitley,Richland NORTH,208,49,0,257
Courtney Tritch,U.S. House,3,D,Whitley,Richland NORTH,52,24,0,76
Write in,U.S. House,3,,Whitley,Richland NORTH,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Richland NORTH,205,51,0,256
Gary L Snyder,State Senate,17,D,Whitley,Richland NORTH,52,22,0,74
Christopher Judy,State Representative,83,R,Whitley,Richland NORTH,228,59,0,287
,Registered Voters,,,Whitley,Richland SOUTH,,,,628
,Ballots Cast,,,Whitley,Richland SOUTH,,,,301
Mike Braun,U.S. Senate,,R,Whitley,Richland SOUTH,223,69,0,292
Joe Donnelly,U.S. Senate,,D,Whitley,Richland SOUTH,62,21,0,83
Lucy M Brenton,U.S. Senate,,L,Whitley,Richland SOUTH,14,2,0,16
Write in,U.S. Senate,,,Whitley,Richland SOUTH,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Richland SOUTH,241,71,0,312
Jim Harper,Secretary of State,,D,Whitley,Richland SOUTH,38,18,0,56
Mark W. Rutherford,Secretary of State,,L,Whitley,Richland SOUTH,16,2,0,18
Write in,Secretary of State,,,Whitley,Richland SOUTH,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Richland SOUTH,233,71,0,304
Joselyn Whitticker,Auditor of State,,D,Whitley,Richland SOUTH,39,16,0,55
John Schick,Auditor of State,,L,Whitley,Richland SOUTH,17,3,0,20
Kelly Mitchell,Treasurer of State,,R,Whitley,Richland SOUTH,250,71,0,321
John C. Aguilera,Treasurer of State,,D,Whitley,Richland SOUTH,39,16,0,55
Jim Banks,U.S. House,3,R,Whitley,Richland SOUTH,253,72,0,325
Courtney Tritch,U.S. House,3,D,Whitley,Richland SOUTH,42,19,0,61
Write in,U.S. House,3,,Whitley,Richland SOUTH,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Richland SOUTH,247,73,0,320
Gary L Snyder,State Senate,17,D,Whitley,Richland SOUTH,43,16,0,59
Christopher Judy,State Representative,83,R,Whitley,Richland SOUTH,268,72,0,340
,Registered Voters,,,Whitley,Smith EAST,,,,499
,Ballots Cast,,,Whitley,Smith EAST,,,,204
Mike Braun,U.S. Senate,,R,Whitley,Smith EAST,140,33,0,173
Joe Donnelly,U.S. Senate,,D,Whitley,Smith EAST,55,12,0,67
Lucy M Brenton,U.S. Senate,,L,Whitley,Smith EAST,6,0,0,6
Write in,U.S. Senate,,,Whitley,Smith EAST,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Smith EAST,155,34,0,189
Jim Harper,Secretary of State,,D,Whitley,Smith EAST,38,12,0,50
Mark W. Rutherford,Secretary of State,,L,Whitley,Smith EAST,3,0,0,3
Write in,Secretary of State,,,Whitley,Smith EAST,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Smith EAST,150,35,0,185
Joselyn Whitticker,Auditor of State,,D,Whitley,Smith EAST,43,10,0,53
John Schick,Auditor of State,,L,Whitley,Smith EAST,3,1,0,4
Kelly Mitchell,Treasurer of State,,R,Whitley,Smith EAST,157,34,0,191
John C. Aguilera,Treasurer of State,,D,Whitley,Smith EAST,38,12,0,50
Jim Banks,U.S. House,3,R,Whitley,Smith EAST,155,39,0,194
Courtney Tritch,U.S. House,3,D,Whitley,Smith EAST,46,7,0,53
Write in,U.S. House,3,,Whitley,Smith EAST,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Smith EAST,151,33,0,184
Gary L Snyder,State Senate,17,D,Whitley,Smith EAST,42,11,0,53
David H Abbott,State Representative,82,R,Whitley,Smith EAST,151,33,0,184
Mike Wilber,State Representative,82,R,Whitley,Smith EAST,42,11,0,53
,Registered Voters,,,Whitley,Smith NORTHEAST,,,,867
,Ballots Cast,,,Whitley,Smith NORTHEAST,,,,388
Mike Braun,U.S. Senate,,R,Whitley,Smith NORTHEAST,279,70,0,349
Joe Donnelly,U.S. Senate,,D,Whitley,Smith NORTHEAST,89,44,0,133
Lucy M Brenton,U.S. Senate,,L,Whitley,Smith NORTHEAST,13,2,0,15
Write in,U.S. Senate,,,Whitley,Smith NORTHEAST,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Smith NORTHEAST,292,74,0,366
Jim Harper,Secretary of State,,D,Whitley,Smith NORTHEAST,76,38,0,114
Mark W. Rutherford,Secretary of State,,L,Whitley,Smith NORTHEAST,14,2,0,16
Write in,Secretary of State,,,Whitley,Smith NORTHEAST,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Smith NORTHEAST,289,74,0,363
Joselyn Whitticker,Auditor of State,,D,Whitley,Smith NORTHEAST,75,35,0,110
John Schick,Auditor of State,,L,Whitley,Smith NORTHEAST,16,4,0,20
Kelly Mitchell,Treasurer of State,,R,Whitley,Smith NORTHEAST,298,73,0,371
John C. Aguilera,Treasurer of State,,D,Whitley,Smith NORTHEAST,81,39,0,120
Jim Banks,U.S. House,3,R,Whitley,Smith NORTHEAST,293,75,0,368
Courtney Tritch,U.S. House,3,D,Whitley,Smith NORTHEAST,91,42,0,133
Write in,U.S. House,3,,Whitley,Smith NORTHEAST,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Smith NORTHEAST,292,72,0,364
Gary L Snyder,State Senate,17,D,Whitley,Smith NORTHEAST,88,43,0,131
David H Abbott,State Representative,82,R,Whitley,Smith NORTHEAST,291,77,0,368
Mike Wilber,State Representative,82,D,Whitley,Smith NORTHEAST,88,37,0,125
,Registered Voters,,,Whitley,Smith NORTHWEST,,,,979
,Ballots Cast,,,Whitley,Smith NORTHWEST,,,,439
Mike Braun,U.S. Senate,,R,Whitley,Smith NORTHWEST,316,61,0,377
Joe Donnelly,U.S. Senate,,D,Whitley,Smith NORTHWEST,99,26,0,125
Lucy M Brenton,U.S. Senate,,L,Whitley,Smith NORTHWEST,20,3,0,23
Write in,U.S. Senate,,,Whitley,Smith NORTHWEST,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Smith NORTHWEST,328,61,0,389
Jim Harper,Secretary of State,,D,Whitley,Smith NORTHWEST,88,25,0,113
Mark W. Rutherford,Secretary of State,,L,Whitley,Smith NORTHWEST,16,3,0,19
Write in,Secretary of State,,,Whitley,Smith NORTHWEST,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Smith NORTHWEST,315,62,0,377
Joselyn Whitticker,Auditor of State,,D,Whitley,Smith NORTHWEST,87,23,0,110
John Schick,Auditor of State,,L,Whitley,Smith NORTHWEST,16,4,0,20
Kelly Mitchell,Treasurer of State,,R,Whitley,Smith NORTHWEST,335,65,0,400
John C. Aguilera,Treasurer of State,,D,Whitley,Smith NORTHWEST,85,24,0,109
Jim Banks,U.S. House,3,R,Whitley,Smith NORTHWEST,335,64,0,399
Courtney Tritch,U.S. House,3,D,Whitley,Smith NORTHWEST,97,26,0,123
Write in,U.S. House,3,,Whitley,Smith NORTHWEST,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Smith NORTHWEST,327,64,0,391
Gary L Snyder,State Senate,17,D,Whitley,Smith NORTHWEST,98,26,0,124
David H Abbott,State Representative,82,R,Whitley,Smith NORTHWEST,330,62,0,392
Mike Wilber,State Representative,82,D,Whitley,Smith NORTHWEST,94,26,0,120
,Registered Voters,,,Whitley,Smith SOUTH,,,,511
,Ballots Cast,,,Whitley,Smith SOUTH,,,,219
Mike Braun,U.S. Senate,,R,Whitley,Smith SOUTH,156,51,0,207
Joe Donnelly,U.S. Senate,,D,Whitley,Smith SOUTH,56,36,0,92
Lucy M Brenton,U.S. Senate,,L,Whitley,Smith SOUTH,4,2,0,6
Write in,U.S. Senate,,,Whitley,Smith SOUTH,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Smith SOUTH,165,58,0,223
Jim Harper,Secretary of State,,D,Whitley,Smith SOUTH,44,27,0,71
Mark W. Rutherford,Secretary of State,,L,Whitley,Smith SOUTH,4,6,0,10
Write in,Secretary of State,,,Whitley,Smith SOUTH,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Smith SOUTH,162,52,0,214
Joselyn Whitticker,Auditor of State,,D,Whitley,Smith SOUTH,39,32,0,71
John Schick,Auditor of State,,L,Whitley,Smith SOUTH,8,6,0,14
Kelly Mitchell,Treasurer of State,,R,Whitley,Smith SOUTH,165,60,0,225
John C. Aguilera,Treasurer of State,,D,Whitley,Smith SOUTH,45,29,0,74
Jim Banks,U.S. House,3,R,Whitley,Smith SOUTH,172,57,0,229
Courtney Tritch,U.S. House,3,D,Whitley,Smith SOUTH,44,33,0,77
Write in,U.S. House,3,,Whitley,Smith SOUTH,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Smith SOUTH,163,58,0,221
Gary L Snyder,State Senate,17,D,Whitley,Smith SOUTH,48,30,0,78
David H Abbott,State Representative,82,R,Whitley,Smith SOUTH,163,60,0,223
Mike Wilber,State Representative,82,D,Whitley,Smith SOUTH,48,28,0,76
,Registered Voters,,,Whitley,Smith WEST,,,,605
,Ballots Cast,,,Whitley,Smith WEST,,,,269
Mike Braun,U.S. Senate,,R,Whitley,Smith WEST,194,93,0,287
Joe Donnelly,U.S. Senate,,D,Whitley,Smith WEST,54,47,0,101
Lucy M Brenton,U.S. Senate,,L,Whitley,Smith WEST,10,3,0,13
Write in,U.S. Senate,,,Whitley,Smith WEST,1,0,0,1
Connie Lawson,Secretary of State,,R,Whitley,Smith WEST,203,101,0,304
Jim Harper,Secretary of State,,D,Whitley,Smith WEST,38,37,0,75
Mark W. Rutherford,Secretary of State,,L,Whitley,Smith WEST,12,3,0,15
Write in,Secretary of State,,,Whitley,Smith WEST,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Smith WEST,201,98,0,299
Joselyn Whitticker,Auditor of State,,D,Whitley,Smith WEST,36,34,0,70
John Schick,Auditor of State,,L,Whitley,Smith WEST,10,4,0,14
Kelly Mitchell,Treasurer of State,,R,Whitley,Smith WEST,204,101,0,305
John C. Aguilera,Treasurer of State,,D,Whitley,Smith WEST,44,34,0,78
Jim Banks,U.S. House,3,R,Whitley,Smith WEST,207,102,0,309
Courtney Tritch,U.S. House,3,D,Whitley,Smith WEST,49,39,0,88
Write in,U.S. House,3,,Whitley,Smith WEST,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Smith WEST,204,105,0,309
Gary L Snyder,State Senate,17,D,Whitley,Smith WEST,48,36,0,84
David H Abbott,State Representative,82,R,Whitley,Smith WEST,203,102,0,305
Mike Wilber,State Representative,82,D,Whitley,Smith WEST,47,38,0,85
,Registered Voters,,,Whitley,Thorncreek NORTH,,,,572
,Ballots Cast,,,Whitley,Thorncreek NORTH,,,,242
Mike Braun,U.S. Senate,,R,Whitley,Thorncreek NORTH,171,76,0,247
Joe Donnelly,U.S. Senate,,D,Whitley,Thorncreek NORTH,59,42,0,101
Lucy M Brenton,U.S. Senate,,L,Whitley,Thorncreek NORTH,11,5,0,16
Write in,U.S. Senate,,,Whitley,Thorncreek NORTH,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Thorncreek NORTH,178,86,0,264
Jim Harper,Secretary of State,,D,Whitley,Thorncreek NORTH,52,33,0,85
Mark W. Rutherford,Secretary of State,,L,Whitley,Thorncreek NORTH,8,0,0,8
Write in,Secretary of State,,,Whitley,Thorncreek NORTH,0,1,0,1
Tera Klutz,Auditor of State,,R,Whitley,Thorncreek NORTH,171,82,0,253
Joselyn Whitticker,Auditor of State,,D,Whitley,Thorncreek NORTH,51,27,0,78
John Schick,Auditor of State,,L,Whitley,Thorncreek NORTH,11,3,0,14
Kelly Mitchell,Treasurer of State,,R,Whitley,Thorncreek NORTH,180,83,0,263
John C. Aguilera,Treasurer of State,,D,Whitley,Thorncreek NORTH,51,30,0,81
Jim Banks,U.S. House,3,R,Whitley,Thorncreek NORTH,182,83,0,265
Courtney Tritch,U.S. House,3,D,Whitley,Thorncreek NORTH,53,34,0,87
Write in,U.S. House,3,,Whitley,Thorncreek NORTH,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Thorncreek NORTH,176,81,0,257
Gary L Snyder,State Senate,17,D,Whitley,Thorncreek NORTH,61,36,0,97
Christopher Judy,State Representative,83,R,Whitley,Thorncreek NORTH,202,88,0,290
,Registered Voters,,,Whitley,Thorncreek NORTHEAST,,,,591
,Ballots Cast,,,Whitley,Thorncreek NORTHEAST,,,,268
Mike Braun,U.S. Senate,,R,Whitley,Thorncreek NORTHEAST,165,57,0,222
Joe Donnelly,U.S. Senate,,D,Whitley,Thorncreek NORTHEAST,88,37,0,125
Lucy M Brenton,U.S. Senate,,L,Whitley,Thorncreek NORTHEAST,12,6,0,18
Write in,U.S. Senate,,,Whitley,Thorncreek NORTHEAST,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Thorncreek NORTHEAST,175,61,0,236
Jim Harper,Secretary of State,,D,Whitley,Thorncreek NORTHEAST,81,34,0,115
Mark W. Rutherford,Secretary of State,,L,Whitley,Thorncreek NORTHEAST,7,3,0,10
Write in,Secretary of State,,,Whitley,Thorncreek NORTHEAST,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Thorncreek NORTHEAST,176,60,0,236
Joselyn Whitticker,Auditor of State,,D,Whitley,Thorncreek NORTHEAST,77,34,0,111
John Schick,Auditor of State,,L,Whitley,Thorncreek NORTHEAST,9,3,0,12
Kelly Mitchell,Treasurer of State,,R,Whitley,Thorncreek NORTHEAST,180,64,0,244
John C. Aguilera,Treasurer of State,,D,Whitley,Thorncreek NORTHEAST,81,33,0,114
Jim Banks,U.S. House,3,R,Whitley,Thorncreek NORTHEAST,186,63,0,249
Courtney Tritch,U.S. House,3,D,Whitley,Thorncreek NORTHEAST,78,36,0,114
Write in,U.S. House,3,,Whitley,Thorncreek NORTHEAST,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Thorncreek NORTHEAST,182,61,0,243
Gary L Snyder,State Senate,17,D,Whitley,Thorncreek NORTHEAST,82,39,0,121
Christopher Judy,State Representative,83,R,Whitley,Thorncreek NORTHEAST,215,68,0,283
,Registered Voters,,,Whitley,Thorncreek NORTHWEST,,,,865
,Ballots Cast,,,Whitley,Thorncreek NORTHWEST,,,,396
Mike Braun,U.S. Senate,,R,Whitley,Thorncreek NORTHWEST,263,104,0,367
Joe Donnelly,U.S. Senate,,D,Whitley,Thorncreek NORTHWEST,113,53,0,166
Lucy M Brenton,U.S. Senate,,L,Whitley,Thorncreek NORTHWEST,19,5,0,24
Write in,U.S. Senate,,,Whitley,Thorncreek NORTHWEST,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Thorncreek NORTHWEST,286,113,0,399
Jim Harper,Secretary of State,,D,Whitley,Thorncreek NORTHWEST,90,43,0,133
Mark W. Rutherford,Secretary of State,,L,Whitley,Thorncreek NORTHWEST,15,3,0,18
Write in,Secretary of State,,,Whitley,Thorncreek NORTHWEST,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Thorncreek NORTHWEST,281,110,0,391
Joselyn Whitticker,Auditor of State,,D,Whitley,Thorncreek NORTHWEST,88,46,0,134
John Schick,Auditor of State,,L,Whitley,Thorncreek NORTHWEST,20,2,0,22
Kelly Mitchell,Treasurer of State,,R,Whitley,Thorncreek NORTHWEST,290,114,0,404
John C. Aguilera,Treasurer of State,,D,Whitley,Thorncreek NORTHWEST,92,43,0,135
Jim Banks,U.S. House,3,R,Whitley,Thorncreek NORTHWEST,283,110,0,393
Courtney Tritch,U.S. House,3,D,Whitley,Thorncreek NORTHWEST,108,50,0,158
Write in,U.S. House,3,,Whitley,Thorncreek NORTHWEST,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Thorncreek NORTHWEST,289,115,0,404
Gary L Snyder,State Senate,17,D,Whitley,Thorncreek NORTHWEST,101,46,0,147
Christopher Judy,State Representative,83,R,Whitley,Thorncreek NORTHWEST,336,133,0,469
,Registered Voters,,,Whitley,Thorncreek SOUTH,,,,1145
,Ballots Cast,,,Whitley,Thorncreek SOUTH,,,,501
Mike Braun,U.S. Senate,,R,Whitley,Thorncreek SOUTH,378,178,0,556
Joe Donnelly,U.S. Senate,,D,Whitley,Thorncreek SOUTH,107,81,0,188
Lucy M Brenton,U.S. Senate,,L,Whitley,Thorncreek SOUTH,11,4,0,15
Write in,U.S. Senate,,,Whitley,Thorncreek SOUTH,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Thorncreek SOUTH,392,198,0,590
Jim Harper,Secretary of State,,D,Whitley,Thorncreek SOUTH,87,63,0,150
Mark W. Rutherford,Secretary of State,,L,Whitley,Thorncreek SOUTH,13,3,0,16
Write in,Secretary of State,,,Whitley,Thorncreek SOUTH,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Thorncreek SOUTH,382,194,0,576
Joselyn Whitticker,Auditor of State,,D,Whitley,Thorncreek SOUTH,82,61,0,143
John Schick,Auditor of State,,L,Whitley,Thorncreek SOUTH,20,3,0,23
Kelly Mitchell,Treasurer of State,,R,Whitley,Thorncreek SOUTH,404,196,0,600
John C. Aguilera,Treasurer of State,,D,Whitley,Thorncreek SOUTH,81,59,0,140
Jim Banks,U.S. House,3,R,Whitley,Thorncreek SOUTH,403,186,0,589
Courtney Tritch,U.S. House,3,D,Whitley,Thorncreek SOUTH,94,76,0,170
Write in,U.S. House,3,,Whitley,Thorncreek SOUTH,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Thorncreek SOUTH,409,201,0,610
Gary L Snyder,State Senate,17,D,Whitley,Thorncreek SOUTH,85,63,0,148
Christopher Judy,State Representative,83,R,Whitley,Thorncreek SOUTH,434,218,0,652
,Registered Voters,,,Whitley,Union COLUMBIA CITY,,,,218
,Ballots Cast,,,Whitley,Union COLUMBIA CITY,,,,62
Mike Braun,U.S. Senate,,R,Whitley,Union COLUMBIA CITY,44,48,0,92
Joe Donnelly,U.S. Senate,,D,Whitley,Union COLUMBIA CITY,17,28,0,45
Lucy M Brenton,U.S. Senate,,L,Whitley,Union COLUMBIA CITY,1,4,0,5
Write in,U.S. Senate,,,Whitley,Union COLUMBIA CITY,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Union COLUMBIA CITY,48,56,0,104
Jim Harper,Secretary of State,,D,Whitley,Union COLUMBIA CITY,12,20,0,32
Mark W. Rutherford,Secretary of State,,L,Whitley,Union COLUMBIA CITY,2,3,0,5
Write in,Secretary of State,,,Whitley,Union COLUMBIA CITY,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Union COLUMBIA CITY,47,52,0,99
Joselyn Whitticker,Auditor of State,,D,Whitley,Union COLUMBIA CITY,11,21,0,32
John Schick,Auditor of State,,L,Whitley,Union COLUMBIA CITY,2,2,0,4
Kelly Mitchell,Treasurer of State,,R,Whitley,Union COLUMBIA CITY,47,55,0,102
John C. Aguilera,Treasurer of State,,D,Whitley,Union COLUMBIA CITY,13,19,0,32
Jim Banks,U.S. House,3,R,Whitley,Union COLUMBIA CITY,48,56,0,104
Courtney Tritch,U.S. House,3,D,Whitley,Union COLUMBIA CITY,14,23,0,37
Write in,U.S. House,3,,Whitley,Union COLUMBIA CITY,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Union COLUMBIA CITY,48,54,0,102
Gary L Snyder,State Senate,17,D,Whitley,Union COLUMBIA CITY,12,21,0,33
Christopher Judy,State Representative,83,R,Whitley,Union COLUMBIA CITY,55,63,0,118
,Registered Voters,,,Whitley,Union EAST,,,,703
,Ballots Cast,,,Whitley,Union EAST,,,,295
Mike Braun,U.S. Senate,,R,Whitley,Union EAST,211,98,0,309
Joe Donnelly,U.S. Senate,,D,Whitley,Union EAST,67,59,0,126
Lucy M Brenton,U.S. Senate,,L,Whitley,Union EAST,15,12,0,27
Write in,U.S. Senate,,,Whitley,Union EAST,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Union EAST,224,109,0,333
Jim Harper,Secretary of State,,D,Whitley,Union EAST,46,56,0,102
Mark W. Rutherford,Secretary of State,,L,Whitley,Union EAST,21,3,0,24
Write in,Secretary of State,,,Whitley,Union EAST,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Union EAST,223,107,0,330
Joselyn Whitticker,Auditor of State,,D,Whitley,Union EAST,46,56,0,102
John Schick,Auditor of State,,L,Whitley,Union EAST,17,4,0,21
Kelly Mitchell,Treasurer of State,,R,Whitley,Union EAST,238,113,0,351
John C. Aguilera,Treasurer of State,,D,Whitley,Union EAST,45,54,0,99
Jim Banks,U.S. House,3,R,Whitley,Union EAST,228,116,0,344
Courtney Tritch,U.S. House,3,D,Whitley,Union EAST,62,54,0,116
Write in,U.S. House,3,,Whitley,Union EAST,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Union EAST,,,,
Gary L Snyder,State Senate,17,D,Whitley,Union EAST,,,,
Christopher Judy,State Representative,83,R,Whitley,Union EAST,253,127,0,380
,Registered Voters,,,Whitley,Union WEST,,,,795
,Ballots Cast,,,Whitley,Union WEST,,,,300
Mike Braun,U.S. Senate,,R,Whitley,Union WEST,209,104,0,313
Joe Donnelly,U.S. Senate,,D,Whitley,Union WEST,73,47,0,120
Lucy M Brenton,U.S. Senate,,L,Whitley,Union WEST,14,4,0,18
Write in,U.S. Senate,,,Whitley,Union WEST,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Union WEST,223,112,0,335
Jim Harper,Secretary of State,,D,Whitley,Union WEST,53,37,0,90
Mark W. Rutherford,Secretary of State,,L,Whitley,Union WEST,18,5,0,23
Write in,Secretary of State,,,Whitley,Union WEST,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Union WEST,211,111,0,322
Joselyn Whitticker,Auditor of State,,D,Whitley,Union WEST,56,36,0,92
John Schick,Auditor of State,,L,Whitley,Union WEST,16,6,0,22
Kelly Mitchell,Treasurer of State,,R,Whitley,Union WEST,230,114,0,344
John C. Aguilera,Treasurer of State,,D,Whitley,Union WEST,53,38,0,91
Jim Banks,U.S. House,3,R,Whitley,Union WEST,233,116,0,349
Courtney Tritch,U.S. House,3,D,Whitley,Union WEST,62,39,0,101
Write in,U.S. House,3,,Whitley,Union WEST,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Union WEST,226,109,0,335
Gary L Snyder,State Senate,17,D,Whitley,Union WEST,62,41,0,103
Christopher Judy,State Representative,83,R,Whitley,Union WEST,257,127,0,384
,Registered Voters,,,Whitley,Washington NORTH,,,,441
,Ballots Cast,,,Whitley,Washington NORTH,,,,210
Mike Braun,U.S. Senate,,R,Whitley,Washington NORTH,157,34,0,191
Joe Donnelly,U.S. Senate,,D,Whitley,Washington NORTH,45,17,0,62
Lucy M Brenton,U.S. Senate,,L,Whitley,Washington NORTH,3,2,0,5
Write in,U.S. Senate,,,Whitley,Washington NORTH,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Washington NORTH,165,39,0,204
Jim Harper,Secretary of State,,D,Whitley,Washington NORTH,32,14,0,46
Mark W. Rutherford,Secretary of State,,L,Whitley,Washington NORTH,7,0,0,7
Write in,Secretary of State,,,Whitley,Washington NORTH,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Washington NORTH,166,36,0,202
Joselyn Whitticker,Auditor of State,,D,Whitley,Washington NORTH,32,16,0,48
John Schick,Auditor of State,,L,Whitley,Washington NORTH,4,1,0,5
Kelly Mitchell,Treasurer of State,,R,Whitley,Washington NORTH,166,38,0,204
John C. Aguilera,Treasurer of State,,D,Whitley,Washington NORTH,35,15,0,50
Jim Banks,U.S. House,3,R,Whitley,Washington NORTH,166,37,0,203
Courtney Tritch,U.S. House,3,D,Whitley,Washington NORTH,42,16,0,58
Write in,U.S. House,3,,Whitley,Washington NORTH,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Washington NORTH,166,37,0,203
Gary L Snyder,State Senate,17,D,Whitley,Washington NORTH,38,16,0,54
Christopher Judy,State Representative,83,R,Whitley,Washington NORTH,181,41,0,222
,Registered Voters,,,Whitley,Washington SOUTH,,,,398
,Ballots Cast,,,Whitley,Washington SOUTH,,,,218
Mike Braun,U.S. Senate,,R,Whitley,Washington SOUTH,153,22,0,175
Joe Donnelly,U.S. Senate,,D,Whitley,Washington SOUTH,53,12,0,65
Lucy M Brenton,U.S. Senate,,L,Whitley,Washington SOUTH,11,1,0,12
Write in,U.S. Senate,,,Whitley,Washington SOUTH,0,0,0,0
Connie Lawson,Secretary of State,,R,Whitley,Washington SOUTH,166,24,0,190
Jim Harper,Secretary of State,,D,Whitley,Washington SOUTH,44,10,0,54
Mark W. Rutherford,Secretary of State,,L,Whitley,Washington SOUTH,6,1,0,7
Write in,Secretary of State,,,Whitley,Washington SOUTH,0,0,0,0
Tera Klutz,Auditor of State,,R,Whitley,Washington SOUTH,167,24,0,191
Joselyn Whitticker,Auditor of State,,D,Whitley,Washington SOUTH,37,10,0,47
John Schick,Auditor of State,,L,Whitley,Washington SOUTH,6,0,0,6
Kelly Mitchell,Treasurer of State,,R,Whitley,Washington SOUTH,175,24,0,199
John C. Aguilera,Treasurer of State,,D,Whitley,Washington SOUTH,36,10,0,46
Jim Banks,U.S. House,3,R,Whitley,Washington SOUTH,175,23,0,198
Courtney Tritch,U.S. House,3,D,Whitley,Washington SOUTH,43,11,0,54
Write in,U.S. House,3,,Whitley,Washington SOUTH,0,0,0,0
Andy Zay,State Senate,17,R,Whitley,Washington SOUTH,174,24,0,198
Gary L Snyder,State Senate,17,D,Whitley,Washington SOUTH,39,10,0,49
