candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 3800,345,110,0,456
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 3800,100,56,0,156
John Schick,Auditor of State,,L,Bartholomew,Pct. 3800,14,3,0,17
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 3800,356,112,0,468
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 3800,103,57,0,160
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 3800,345,104,0,449
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 3800,106,62,0,168
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 3800,14,4,0,18
Write in,U.S. House,6,,Bartholomew,Pct. 3800,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 3800,,,,
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 3800,,,,
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 3800,,,,
,Registered Voters,,,Bartholomew,Pct. 3900,,,,243
,Ballots Cast,,,Bartholomew,Pct. 3900,49,12,0,61
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 3900,38,8,0,46
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 3900,9,2,0,11
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 3900,1,2,0,3
Write in,U.S. Senate,,,Bartholomew,Pct. 3900,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 3900,37,9,0,46
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 3900,9,2,0,11
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 3900,1,1,0,2
Write in,Secretary of State,,,Bartholomew,Pct. 3900,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 3900,37,10,0,47
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 3900,9,1,0,10
John Schick,Auditor of State,,L,Bartholomew,Pct. 3900,1,1,0,2
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 3900,37,10,0,47
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 3900,10,2,0,12
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 3900,39,10,0,49
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 3900,9,2,0,11
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 3900,1,0,0,1
Write in,U.S. House,6,,Bartholomew,Pct. 3900,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 3900,38,8,0,46
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 3900,11,2,0,13
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 3900,0,2,0,2
,Registered Voters,,,Bartholomew,Pct. 4000,,,,546
,Ballots Cast,,,Bartholomew,Pct. 4000,170,77,0,247
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4000,107,49,0,156
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4000,57,26,0,83
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4000,4,1,0,5
Write in,U.S. Senate,,,Bartholomew,Pct. 4000,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4000,116,53,0,169
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4000,47,23,0,70
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4000,4,0,0,4
Write in,Secretary of State,,,Bartholomew,Pct. 4000,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4000,112,51,0,163
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4000,49,23,0,72
John Schick,Auditor of State,,L,Bartholomew,Pct. 4000,5,1,0,6
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4000,120,52,0,172
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4000,47,24,0,71
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4000,113,51,0,164
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4000,50,25,0,75
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4000,5,1,0,6
Write in,U.S. House,6,,Bartholomew,Pct. 4000,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4000,115,49,0,164
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4000,52,25,0,77
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4000,1,1,0,2
,Registered Voters,,,Bartholomew,Pct. 4100,,,,580
,Ballots Cast,,,Bartholomew,Pct. 4100,197,118,0,315
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4100,131,88,0,219
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4100,58,27,0,83
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4100,8,3,0,11
Write in,U.S. Senate,,,Bartholomew,Pct. 4100,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4100,147,92,0,239
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4100,37,24,0,61
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4100,8,1,0,9
Write in,Secretary of State,,,Bartholomew,Pct. 4100,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4100,148,92,0,240
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4100,39,25,0,64
John Schick,Auditor of State,,L,Bartholomew,Pct. 4100,6,0,0,6
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4100,149,93,0,242
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4100,41,25,0,66
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4100,145,90,0,235
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4100,48,25,0,73
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4100,3,0,0,3
Write in,U.S. House,6,,Bartholomew,Pct. 4100,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4100,137,87,0,224
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4100,52,29,0,81
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4100,5,0,0,5
,Registered Voters,,,Bartholomew,Pct. 4200,,,,972
,Ballots Cast,,,Bartholomew,Pct. 4200,323,157,0,480
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4200,203,83,0,286
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4200,95,61,0,156
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4200,19,10,0,29
Write in,U.S. Senate,,,Bartholomew,Pct. 4200,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4200,223,96,0,319
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4200,76,48,0,124
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4200,13,3,0,16
Write in,Secretary of State,,,Bartholomew,Pct. 4200,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4200,216,94,0,310
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4200,88,49,0,137
John Schick,Auditor of State,,L,Bartholomew,Pct. 4200,11,5,0,16
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4200,231,96,0,327
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4200,82,47,0,129
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4200,218,94,0,312
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4200,93,55,0,148
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4200,8,4,0,12
Write in,U.S. House,6,,Bartholomew,Pct. 4200,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4200,206,87,0,293
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4200,100,60,0,160
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4200,10,3,0,13
,Registered Voters,,,Bartholomew,Pct. 4300,,,,456
,Ballots Cast,,,Bartholomew,Pct. 4300,162,80,0,242
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4300,101,55,0,156
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4300,43,22,0,65
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4300,15,3,0,18
Write in,U.S. Senate,,,Bartholomew,Pct. 4300,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4300,112,58,0,170
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4300,43,18,0,61
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4300,6,3,0,9
Write in,Secretary of State,,,Bartholomew,Pct. 4300,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4300,110,58,0,168
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4300,45,18,0,63
John Schick,Auditor of State,,L,Bartholomew,Pct. 4300,5,3,0,8
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4300,115,60,0,175
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4300,44,19,0,63
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4300,110,55,0,165
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4300,47,22,0,69
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4300,5,3,0,8
Write in,U.S. House,6,,Bartholomew,Pct. 4300,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4300,108,56,0,164
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4300,48,20,0,68
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4300,5,1,0,6
,Registered Voters,,,Bartholomew,Pct. 4350,,,,990
,Ballots Cast,,,Bartholomew,Pct. 4350,231,94,0,325
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4350,134,54,0,188
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4350,81,37,0,118
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4350,12,1,0,13
Write in,U.S. Senate,,,Bartholomew,Pct. 4350,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4350,150,56,0,206
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4350,65,35,0,100
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4350,13,3,0,16
Write in,Secretary of State,,,Bartholomew,Pct. 4350,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4350,149,58,0,207
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4350,64,33,0,97
John Schick,Auditor of State,,L,Bartholomew,Pct. 4350,13,3,0,16
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4350,159,61,0,220
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4350,66,33,0,99
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4350,147,57,0,204
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4350,74,34,0,108
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4350,10,3,0,13
Write in,U.S. House,6,,Bartholomew,Pct. 4350,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4350,144,57,0,201
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4350,76,35,0,111
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4350,9,2,0,11
,Registered Voters,,,Bartholomew,Pct. 4400,,,,1049
,Ballots Cast,,,Bartholomew,Pct. 4400,322,267,0,589
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4400,220,142,0,362
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4400,86,112,0,198
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4400,14,10,0,24
Write in,U.S. Senate,,,Bartholomew,Pct. 4400,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4400,241,158,0,399
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4400,56,92,0,139
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4400,13,11,0,24
Write in,Secretary of State,,,Bartholomew,Pct. 4400,0,1,0,1
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4400,240,160,0,400
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4400,52,87,0,139
John Schick,Auditor of State,,L,Bartholomew,Pct. 4400,17,13,0,30
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4400,254,171,0,425
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4400,56,88,0,144
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4400,242,150,0,392
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4400,63,104,0,167
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4400,11,10,0,21
Write in,U.S. House,6,,Bartholomew,Pct. 4400,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4400,231,141,0,372
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4400,81,113,0,194
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4400,5,12,0,17
,Registered Voters,,,Bartholomew,Pct. 4450,,,,716
,Ballots Cast,,,Bartholomew,Pct. 4450,171,271,0,442
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4450,94,135,0,229
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4450,72,131,0,203
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4450,4,3,0,7
Write in,U.S. Senate,,,Bartholomew,Pct. 4450,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4450,104,148,0,252
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4450,58,113,0,171
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4450,3,4,0,7
Write in,Secretary of State,,,Bartholomew,Pct. 4450,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4450,110,142,0,252
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4450,50,117,0,167
John Schick,Auditor of State,,L,Bartholomew,Pct. 4450,4,4,0,8
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4450,113,147,0,260
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4450,52,111,0,163
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4450,106,139,0,245
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4450,59,120,0,179
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4450,5,7,0,12
Write in,U.S. House,6,,Bartholomew,Pct. 4450,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4450,95,126,0,221
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4450,71,144,0,215
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4450,1,1,0,2
,Registered Voters,,,Bartholomew,Pct. 4500,,,,1003
,Ballots Cast,,,Bartholomew,Pct. 4500,275,353,0,628
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4500,182,210,0,392
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4500,78,129,0,207
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4500,10,13,0,23
Write in,U.S. Senate,,,Bartholomew,Pct. 4500,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4500,199,236,0,435
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4500,62,105,0,167
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4500,4,6,0,10
Write in,Secretary of State,,,Bartholomew,Pct. 4500,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4500,196,232,0,428
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4500,61,105,0,166
John Schick,Auditor of State,,L,Bartholomew,Pct. 4500,6,6,0,12
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4500,197,236,0,433
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4500,65,109,0,174
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4500,193,212,0,405
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4500,69,128,0,197
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4500,6,8,0,14
Write in,U.S. House,6,,Bartholomew,Pct. 4500,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4500,184,204,0,388
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4500,84,141,0,225
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4500,5,4,0,9
,Registered Voters,,,Bartholomew,Pct. 4550,,,,247
,Ballots Cast,,,Bartholomew,Pct. 4550,53,139,0,192
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4550,31,76,0,107
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4550,19,61,0,80
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4550,3,0,0,3
Write in,U.S. Senate,,,Bartholomew,Pct. 4550,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4550,42,84,0,126
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4550,7,51,0,58
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4550,2,0,0,2
Write in,Secretary of State,,,Bartholomew,Pct. 4550,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4550,40,78,0,118
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4550,9,55,0,64
John Schick,Auditor of State,,L,Bartholomew,Pct. 4550,1,1,0,2
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4550,40,80,0,120
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4550,9,54,0,63
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4550,35,72,0,107
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4550,14,62,0,76
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4550,3,1,0,4
Write in,U.S. House,6,,Bartholomew,Pct. 4550,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4550,31,71,0,102
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4550,20,66,0,86
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4550,2,0,0,2
,Registered Voters,,,Bartholomew,Pct. 4600,,,,974
,Ballots Cast,,,Bartholomew,Pct. 4600,418,173,0,591
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4600,297,98,0,395
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4600,99,71,0,170
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4600,16,4,0,20
Write in,U.S. Senate,,,Bartholomew,Pct. 4600,1,0,0,1
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4600,312,103,0,415
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4600,80,64,0,144
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4600,9,3,0,12
Write in,Secretary of State,,,Bartholomew,Pct. 4600,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4600,306,95,0,401
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4600,86,67,0,153
John Schick,Auditor of State,,L,Bartholomew,Pct. 4600,9,5,0,14
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4600,318,105,0,423
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4600,81,63,0,144
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4600,303,95,0,398
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4600,102,73,0,175
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4600,7,4,0,11
Write in,U.S. House,6,,Bartholomew,Pct. 4600,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4600,,,,
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4600,,,,
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4600,,,,
,Registered Voters,,,Bartholomew,Pct. 4700,,,,208
,Ballots Cast,,,Bartholomew,Pct. 4700,75,28,0,103
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4700,43,19,0,62
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4700,25,8,0,33
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4700,6,1,0,7
Write in,U.S. Senate,,,Bartholomew,Pct. 4700,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4700,52,17,0,69
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4700,19,9,0,28
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4700,3,1,0,4
Write in,Secretary of State,,,Bartholomew,Pct. 4700,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4700,50,18,0,68
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4700,20,8,0,28
John Schick,Auditor of State,,L,Bartholomew,Pct. 4700,2,1,0,3
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4700,51,19,0,70
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4700,21,8,0,29
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4700,53,19,0,72
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4700,20,7,0,27
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4700,2,2,0,4
Write in,U.S. House,6,,Bartholomew,Pct. 4700,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4700,,,,
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4700,,,,
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4700,,,,
,Registered Voters,,,Bartholomew,Pct. 4800,,,,526
,Ballots Cast,,,Bartholomew,Pct. 4800,181,59,0,240
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4800,99,28,0,127
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4800,55,25,0,80
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4800,23,5,0,28
Write in,U.S. Senate,,,Bartholomew,Pct. 4800,1,0,0,1
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4800,124,32,0,156
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4800,39,24,0,63
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4800,12,1,0,13
Write in,Secretary of State,,,Bartholomew,Pct. 4800,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4800,113,31,0,144
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4800,45,24,0,69
John Schick,Auditor of State,,L,Bartholomew,Pct. 4800,13,2,0,15
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4800,122,31,0,153
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4800,49,26,0,75
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4800,119,30,0,149
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4800,50,26,0,76
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4800,9,1,0,10
Write in,U.S. House,6,,Bartholomew,Pct. 4800,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4800,,,,
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4800,,,,
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4800,,,,
,Registered Voters,,,Bartholomew,Pct. 4900,,,,683
,Ballots Cast,,,Bartholomew,Pct. 4900,201,72,0,273
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 4900,132,39,0,171
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 4900,49,29,0,78
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 4900,18,4,0,22
Write in,U.S. Senate,,,Bartholomew,Pct. 4900,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 4900,150,46,0,196
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 4900,42,22,0,64
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 4900,4,1,0,5
Write in,Secretary of State,,,Bartholomew,Pct. 4900,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 4900,143,43,0,186
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 4900,49,24,0,73
John Schick,Auditor of State,,L,Bartholomew,Pct. 4900,5,1,0,6
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 4900,154,46,0,200
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 4900,41,22,0,63
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 4900,151,47,0,198
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 4900,43,24,0,67
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 4900,5,0,0,5
Write in,U.S. House,6,,Bartholomew,Pct. 4900,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 4900,,,,
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 4900,,,,
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 4900,,,,
,Registered Voters,,,Bartholomew,Pct. 5000,,,,681
,Ballots Cast,,,Bartholomew,Pct. 5000,274,118,0,392
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 5000,199,79,0,278
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 5000,59,34,0,93
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 5000,12,5,0,17
Write in,U.S. Senate,,,Bartholomew,Pct. 5000,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 5000,204,81,0,285
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 5000,53,32,0,85
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 5000,9,2,0,11
Write in,Secretary of State,,,Bartholomew,Pct. 5000,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 5000,198,82,0,280
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 5000,57,32,0,89
John Schick,Auditor of State,,L,Bartholomew,Pct. 5000,11,1,0,12
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 5000,207,83,0,290
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 5000,55,31,0,86
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 5000,210,83,0,293
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 5000,58,32,0,90
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 5000,4,3,0,7
Write in,U.S. House,6,,Bartholomew,Pct. 5000,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 5000,197,80,0,277
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 5000,68,34,0,102
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 5000,6,1,0,7
,Registered Voters,,,Bartholomew,Pct. 5100,,,,1375
,Ballots Cast,,,Bartholomew,Pct. 5100,485,327,0,812
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 5100,324,200,0,524
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 5100,125,107,0,232
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 5100,29,14,0,43
