county,precinct,office,district,candidate,party,absentee,early_voting,election day,votes
Cass,Logan 11,State House,23,Over Votes,,0,0,0,0
Cass,Logan 11,State House,23,Under Votes,,5,31,18,54
Cass,Logan 11,State House,23,Terry Doran,,12,23,25,60
Cass,Logan 11,State House,23,Over Votes,,0,0,0,0
Cass,Logan 11,State House,23,Under Votes,,2,1,3,6
Cass,Logan 12,Ballots Cast,,,,,,,155
Cass,Logan 12,U.S. Senate,,Mike Braun,,3,24,18,45
Cass,Logan 12,U.S. Senate,,Luke Messer,,0,16,4,20
Cass,Logan 12,U.S. Senate,,Todd Rokita,,1,23,18,42
Cass,Logan 12,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 12,U.S. Senate,,Under Votes,,0,5,7,12
Cass,Logan 12,U.S. Senate,,Joe Donnelly,,3,14,16,33
Cass,Logan 12,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 12,U.S. Senate,,Under Votes,,0,1,2,3
Cass,Logan 12,U.S. House,4,Jim Baird,,0,17,15,32
Cass,Logan 12,U.S. House,4,Steve Braun,,3,27,11,41
Cass,Logan 12,U.S. House,4,Kevin J. Grant,,0,4,1,5
Cass,Logan 12,U.S. House,4,Diego Morales,,0,6,6,12
Cass,Logan 12,U.S. House,4,James Nease,,1,0,1,2
Cass,Logan 12,U.S. House,4,Tim Radice,,0,2,2,4
Cass,Logan 12,U.S. House,4,Jared Guy Thomas,,0,6,4,10
Cass,Logan 12,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 12,U.S. House,4,Under Votes,,0,6,7,13
Cass,Logan 12,U.S. House,4,Tobi Beck,,2,3,5,10
Cass,Logan 12,U.S. House,4,Roger D. Day,,0,1,1,2
Cass,Logan 12,U.S. House,4,Roland Ellis,,1,0,4,5
Cass,Logan 12,U.S. House,4,Darin Patrick Griesey,,0,2,1,3
Cass,Logan 12,U.S. House,4,Joseph W. Mackey,,0,4,2,6
Cass,Logan 12,U.S. House,4,Veronikka M. Ziol,,0,3,3,6
Cass,Logan 12,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 12,U.S. House,4,Under Votes,,0,2,2,4
Cass,Logan 12,State House,23,Ethan Manning,,4,54,39,97
Cass,Logan 12,State House,23,Over Votes,,0,0,0,0
Cass,Logan 12,State House,23,Under Votes,,0,14,8,22
Cass,Logan 12,State House,23,Terry Doran,,3,15,16,34
Cass,Logan 12,State House,23,Over Votes,,0,0,0,0
Cass,Logan 12,State House,23,Under Votes,,0,0,2,2
Cass,Logan 13,Ballots Cast,,,,,,,64
Cass,Logan 13,U.S. Senate,,Mike Braun,,0,12,7,19
Cass,Logan 13,U.S. Senate,,Luke Messer,,0,3,2,5
Cass,Logan 13,U.S. Senate,,Todd Rokita,,0,9,4,13
Cass,Logan 13,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 13,U.S. Senate,,Under Votes,,0,1,0,1
Cass,Logan 13,U.S. Senate,,Joe Donnelly,,1,12,11,24
Cass,Logan 13,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 13,U.S. Senate,,Under Votes,,0,1,1,2
Cass,Logan 13,U.S. House,4,Jim Baird,,0,9,2,11
Cass,Logan 13,U.S. House,4,Steve Braun,,0,9,6,15
Cass,Logan 13,U.S. House,4,Kevin J. Grant,,0,1,0,1
Cass,Logan 13,U.S. House,4,Diego Morales,,0,1,3,4
Cass,Logan 13,U.S. House,4,James Nease,,0,2,0,2
Cass,Logan 13,U.S. House,4,Tim Radice,,0,1,0,1
Cass,Logan 13,U.S. House,4,Jared Guy Thomas,,0,1,2,3
Cass,Logan 13,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 13,U.S. House,4,Under Votes,,0,1,0,1
Cass,Logan 13,U.S. House,4,Tobi Beck,,0,2,4,6
Cass,Logan 13,U.S. House,4,Roger D. Day,,1,4,2,7
Cass,Logan 13,U.S. House,4,Roland Ellis,,0,1,1,2
Cass,Logan 13,U.S. House,4,Darin Patrick Griesey,,0,0,4,4
Cass,Logan 13,U.S. House,4,Joseph W. Mackey,,0,2,1,3
Cass,Logan 13,U.S. House,4,Veronikka M. Ziol,,0,3,0,3
Cass,Logan 13,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 13,U.S. House,4,Under Votes,,0,1,0,1
Cass,Logan 13,State House,23,Ethan Manning,,0,20,12,32
Cass,Logan 13,State House,23,Over Votes,,0,0,0,0
Cass,Logan 13,State House,23,Under Votes,,0,5,1,6
Cass,Logan 13,State House,23,Terry Doran,,1,12,12,25
Cass,Logan 13,State House,23,Over Votes,,0,0,0,0
Cass,Logan 13,State House,23,Under Votes,,0,1,0,1
Cass,Logan 14,Ballots Cast,,,,,,,212
Cass,Logan 14,U.S. Senate,,Mike Braun,,2,26,25,53
Cass,Logan 14,U.S. Senate,,Luke Messer,,2,12,8,22
Cass,Logan 14,U.S. Senate,,Todd Rokita,,6,25,25,56
Cass,Logan 14,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 14,U.S. Senate,,Under Votes,,3,6,5,14
Cass,Logan 14,U.S. Senate,,Joe Donnelly,,5,28,29,62
Cass,Logan 14,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 14,U.S. Senate,,Under Votes,,0,4,1,5
Cass,Logan 14,U.S. House,4,Jim Baird,,2,17,15,34
Cass,Logan 14,U.S. House,4,Steve Braun,,1,23,26,50
Cass,Logan 14,U.S. House,4,Kevin J. Grant,,0,3,2,5
Cass,Logan 14,U.S. House,4,Diego Morales,,7,8,9,24
Cass,Logan 14,U.S. House,4,James Nease,,0,3,0,3
Cass,Logan 14,U.S. House,4,Tim Radice,,0,0,0,0
Cass,Logan 14,U.S. House,4,Jared Guy Thomas,,0,3,5,8
Cass,Logan 14,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 14,U.S. House,4,Under Votes,,3,12,6,21
Cass,Logan 14,U.S. House,4,Tobi Beck,,1,3,11,15
Cass,Logan 14,U.S. House,4,Roger D. Day,,1,11,2,14
Cass,Logan 14,U.S. House,4,Roland Ellis,,0,3,0,3
Cass,Logan 14,U.S. House,4,Darin Patrick Griesey,,0,3,2,5
Cass,Logan 14,U.S. House,4,Joseph W. Mackey,,1,6,5,12
Cass,Logan 14,U.S. House,4,Veronikka M. Ziol,,1,3,7,11
Cass,Logan 14,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 14,U.S. House,4,Under Votes,,1,3,3,7
Cass,Logan 14,State House,23,Ethan Manning,,10,52,48,110
Cass,Logan 14,State House,23,Over Votes,,0,0,0,0
Cass,Logan 14,State House,23,Under Votes,,3,17,15,35
Cass,Logan 14,State House,23,Terry Doran,,4,26,28,58
Cass,Logan 14,State House,23,Over Votes,,0,0,0,0
Cass,Logan 14,State House,23,Under Votes,,1,6,2,9
Cass,Logan 15,Ballots Cast,,,,,,,254
Cass,Logan 15,U.S. Senate,,Mike Braun,,3,35,18,56
Cass,Logan 15,U.S. Senate,,Luke Messer,,0,18,6,24
Cass,Logan 15,U.S. Senate,,Todd Rokita,,6,50,26,82
Cass,Logan 15,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 15,U.S. Senate,,Under Votes,,2,5,1,8
Cass,Logan 15,U.S. Senate,,Joe Donnelly,,9,45,21,75
Cass,Logan 15,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 15,U.S. Senate,,Under Votes,,2,5,2,9
Cass,Logan 15,U.S. House,4,Jim Baird,,0,20,15,35
Cass,Logan 15,U.S. House,4,Steve Braun,,4,39,19,62
Cass,Logan 15,U.S. House,4,Kevin J. Grant,,0,7,2,9
Cass,Logan 15,U.S. House,4,Diego Morales,,4,19,8,31
Cass,Logan 15,U.S. House,4,James Nease,,1,3,2,6
Cass,Logan 15,U.S. House,4,Tim Radice,,0,4,0,4
Cass,Logan 15,U.S. House,4,Jared Guy Thomas,,0,6,3,9
Cass,Logan 15,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 15,U.S. House,4,Under Votes,,2,10,2,14
Cass,Logan 15,U.S. House,4,Tobi Beck,,1,11,2,14
Cass,Logan 15,U.S. House,4,Roger D. Day,,2,10,6,18
Cass,Logan 15,U.S. House,4,Roland Ellis,,0,3,2,5
Cass,Logan 15,U.S. House,4,Darin Patrick Griesey,,0,5,1,6
Cass,Logan 15,U.S. House,4,Joseph W. Mackey,,1,13,3,17
Cass,Logan 15,U.S. House,4,Veronikka M. Ziol,,3,2,2,7
Cass,Logan 15,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 15,U.S. House,4,Under Votes,,4,6,7,17
Cass,Logan 15,State House,23,Ethan Manning,,9,77,40,126
Cass,Logan 15,State House,23,Over Votes,,0,0,0,0
Cass,Logan 15,State House,23,Under Votes,,2,31,11,44
Cass,Logan 15,State House,23,Terry Doran,,10,46,19,75
Cass,Logan 15,State House,23,Over Votes,,0,0,0,0
Cass,Logan 15,State House,23,Under Votes,,1,4,4,9
Cass,Logan 16,Ballots Cast,,,,,,,31
Cass,Logan 16,U.S. Senate,,Mike Braun,,0,1,7,8
Cass,Logan 16,U.S. Senate,,Luke Messer,,0,1,4,5
Cass,Logan 16,U.S. Senate,,Todd Rokita,,0,1,5,6
Cass,Logan 16,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 16,U.S. Senate,,Under Votes,,0,1,2,3
Cass,Logan 16,U.S. Senate,,Joe Donnelly,,0,6,2,8
Cass,Logan 16,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 16,U.S. Senate,,Under Votes,,0,0,1,1
Cass,Logan 16,U.S. House,4,Jim Baird,,0,1,7,8
Cass,Logan 16,U.S. House,4,Steve Braun,,0,1,3,4
Cass,Logan 16,U.S. House,4,Kevin J. Grant,,0,0,2,2
Cass,Logan 16,U.S. House,4,Diego Morales,,0,1,0,1
Cass,Logan 16,U.S. House,4,James Nease,,0,0,1,1
Cass,Logan 16,U.S. House,4,Tim Radice,,0,0,0,0
Cass,Logan 16,U.S. House,4,Jared Guy Thomas,,0,0,2,2
Cass,Logan 16,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 16,U.S. House,4,Under Votes,,0,1,3,4
Cass,Logan 16,U.S. House,4,Tobi Beck,,0,2,1,3
Cass,Logan 16,U.S. House,4,Roger D. Day,,0,1,1,2
Cass,Logan 16,U.S. House,4,Roland Ellis,,0,0,0,0
Cass,Logan 16,U.S. House,4,Darin Patrick Griesey,,0,1,0,1
Cass,Logan 16,U.S. House,4,Joseph W. Mackey,,0,0,0,0
Cass,Logan 16,U.S. House,4,Veronikka M. Ziol,,0,1,0,1
Cass,Logan 16,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 16,U.S. House,4,Under Votes,,0,1,1,2
Cass,Logan 16,State House,23,Ethan Manning,,0,3,11,14
Cass,Logan 16,State House,23,Over Votes,,0,0,0,0
Cass,Logan 16,State House,23,Under Votes,,0,1,7,8
Cass,Logan 16,State House,23,Terry Doran,,0,5,2,7
Cass,Logan 16,State House,23,Over Votes,,0,0,0,0
Cass,Logan 16,State House,23,Under Votes,,0,1,1,2
Cass,Miami,Ballots Cast,,,,,,,283
Cass,Miami,U.S. Senate,,Mike Braun,,1,54,42,97
Cass,Miami,U.S. Senate,,Luke Messer,,0,15,23,38
Cass,Miami,U.S. Senate,,Todd Rokita,,2,45,35,82
Cass,Miami,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Miami,U.S. Senate,,Under Votes,,0,7,7,14
Cass,Miami,U.S. Senate,,Joe Donnelly,,1,31,17,49
Cass,Miami,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Miami,U.S. Senate,,Under Votes,,0,2,1,3
Cass,Miami,U.S. House,4,Jim Baird,,0,25,28,53
Cass,Miami,U.S. House,4,Steve Braun,,3,48,36,87
Cass,Miami,U.S. House,4,Kevin J. Grant,,0,9,3,12
Cass,Miami,U.S. House,4,Diego Morales,,0,15,16,31
Cass,Miami,U.S. House,4,James Nease,,0,3,2,5
Cass,Miami,U.S. House,4,Tim Radice,,0,2,1,3
Cass,Miami,U.S. House,4,Jared Guy Thomas,,0,11,9,20
Cass,Miami,U.S. House,4,Over Votes,,0,0,0,0
Cass,Miami,U.S. House,4,Under Votes,,0,8,12,20
Cass,Miami,U.S. House,4,Tobi Beck,,0,6,2,8
Cass,Miami,U.S. House,4,Roger D. Day,,0,8,2,10
Cass,Miami,U.S. House,4,Roland Ellis,,0,5,2,7
Cass,Miami,U.S. House,4,Darin Patrick Griesey,,0,0,1,1
Cass,Miami,U.S. House,4,Joseph W. Mackey,,1,8,4,13
Cass,Miami,U.S. House,4,Veronikka M. Ziol,,0,2,7,9
Cass,Miami,U.S. House,4,Over Votes,,0,0,0,0
Cass,Miami,U.S. House,4,Under Votes,,0,4,0,4
Cass,Miami,State House,23,Ethan Manning,,3,95,73,176
Cass,Miami,State House,23,Over Votes,,0,0,0,0
Cass,Miami,State House,23,Under Votes,,0,26,29,55
Cass,Miami,State House,23,Terry Doran,,1,27,16,44
Cass,Miami,State House,23,Over Votes,,0,0,0,0
Cass,Miami,State House,23,Under Votes,,0,6,2,8
Cass,Noble City,Ballots Cast,,,,,,,40
Cass,Noble City,U.S. Senate,,Mike Braun,,1,4,3,8
Cass,Noble City,U.S. Senate,,Luke Messer,,0,2,4,6
Cass,Noble City,U.S. Senate,,Todd Rokita,,1,6,4,11
Cass,Noble City,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Noble City,U.S. Senate,,Under Votes,,0,1,0,1
Cass,Noble City,U.S. Senate,,Joe Donnelly,,0,9,4,13
Cass,Noble City,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Noble City,U.S. Senate,,Under Votes,,0,1,0,1
Cass,Noble City,U.S. House,4,Jim Baird,,0,2,5,7
Cass,Noble City,U.S. House,4,Steve Braun,,1,8,4,13
Cass,Noble City,U.S. House,4,Kevin J. Grant,,0,0,0,0
Cass,Noble City,U.S. House,4,Diego Morales,,1,2,0,3
Cass,Noble City,U.S. House,4,James Nease,,0,0,0,0
Cass,Noble City,U.S. House,4,Tim Radice,,0,0,0,0
Cass,Noble City,U.S. House,4,Jared Guy Thomas,,0,0,1,1
Cass,Noble City,U.S. House,4,Over Votes,,0,0,0,0
Cass,Noble City,U.S. House,4,Under Votes,,0,1,1,2
Cass,Noble City,U.S. House,4,Tobi Beck,,0,1,1,2
Cass,Noble City,U.S. House,4,Roger D. Day,,0,2,2,4
Cass,Noble City,U.S. House,4,Roland Ellis,,0,2,0,2
Cass,Noble City,U.S. House,4,Darin Patrick Griesey,,0,1,0,1
Cass,Noble City,U.S. House,4,Joseph W. Mackey,,0,3,0,3
Cass,Noble City,U.S. House,4,Veronikka M. Ziol,,0,1,1,2
Cass,Noble City,U.S. House,4,Over Votes,,0,0,0,0
Cass,Noble City,U.S. House,4,Under Votes,,0,0,0,0
Cass,Noble City,State House,23,Ethan Manning,,2,8,9,19
Cass,Noble City,State House,23,Over Votes,,0,0,0,0
Cass,Noble City,State House,23,Under Votes,,0,5,2,7
Cass,Noble City,State House,23,Terry Doran,,0,9,2,11
Cass,Noble City,State House,23,Over Votes,,0,0,0,0
Cass,Noble City,State House,23,Under Votes,,0,1,2,3
Cass,Noble North,Ballots Cast,,,,,,,287
Cass,Noble North,U.S. Senate,,Mike Braun,,3,54,48,105
Cass,Noble North,U.S. Senate,,Luke Messer,,0,21,16,37
Cass,Noble North,U.S. Senate,,Todd Rokita,,7,42,31,80
Cass,Noble North,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Noble North,U.S. Senate,,Under Votes,,0,19,7,26
Cass,Noble North,U.S. Senate,,Joe Donnelly,,2,22,10,34
Cass,Noble North,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Noble North,U.S. Senate,,Under Votes,,0,4,1,5
Cass,Noble North,U.S. House,4,Jim Baird,,3,35,36,74
Cass,Noble North,U.S. House,4,Steve Braun,,1,49,31,81
Cass,Noble North,U.S. House,4,Kevin J. Grant,,0,2,4,6
Cass,Noble North,U.S. House,4,Diego Morales,,4,19,16,39
Cass,Noble North,U.S. House,4,James Nease,,0,3,1,4
Cass,Noble North,U.S. House,4,Tim Radice,,0,2,1,3
Cass,Noble North,U.S. House,4,Jared Guy Thomas,,0,6,5,11
Cass,Noble North,U.S. House,4,Over Votes,,0,0,0,0
Cass,Noble North,U.S. House,4,Under Votes,,2,20,8,30
Cass,Noble North,U.S. House,4,Tobi Beck,,0,3,4,7
Cass,Noble North,U.S. House,4,Roger D. Day,,0,7,0,7
Cass,Noble North,U.S. House,4,Roland Ellis,,0,2,1,3
Cass,Noble North,U.S. House,4,Darin Patrick Griesey,,1,3,3,7
Cass,Noble North,U.S. House,4,Joseph W. Mackey,,0,3,0,3
Cass,Noble North,U.S. House,4,Veronikka M. Ziol,,1,7,1,9
Cass,Noble North,U.S. House,4,Over Votes,,0,0,0,0
Cass,Noble North,U.S. House,4,Under Votes,,0,1,2,3
Cass,Noble North,State House,25,Donald J. Lehe,,9,101,81,191
Cass,Noble North,State House,25,Over Votes,,0,0,0,0
Cass,Noble North,State House,25,Under Votes,,1,35,21,57
Cass,Noble North,State House,25,Maurice Oakel Fuller,,2,16,2,20
Cass,Noble North,State House,25,Justin P. Notoras,,0,7,7,14
Cass,Noble North,State House,25,Over Votes,,0,0,0,0
Cass,Noble North,State House,25,Under Votes,,0,3,2,5
Cass,Noble South,Ballots Cast,,,,,,,91
Cass,Noble South,U.S. Senate,,Mike Braun,,1,20,13,34
Cass,Noble South,U.S. Senate,,Luke Messer,,0,15,4,19
Cass,Noble South,U.S. Senate,,Todd Rokita,,1,11,6,18
Cass,Noble South,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Noble South,U.S. Senate,,Under Votes,,0,4,1,5
Cass,Noble South,U.S. Senate,,Joe Donnelly,,2,2,6,10
Cass,Noble South,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Noble South,U.S. Senate,,Under Votes,,0,1,4,5
Cass,Noble South,U.S. House,4,Jim Baird,,0,8,5,13
Cass,Noble South,U.S. House,4,Steve Braun,,2,25,11,38
Cass,Noble South,U.S. House,4,Kevin J. Grant,,0,2,0,2
Cass,Noble South,U.S. House,4,Diego Morales,,0,7,4,11
Cass,Noble South,U.S. House,4,James Nease,,0,0,0,0
Cass,Noble South,U.S. House,4,Tim Radice,,0,1,1,2
Cass,Noble South,U.S. House,4,Jared Guy Thomas,,0,2,1,3
Cass,Noble South,U.S. House,4,Over Votes,,0,0,0,0
Cass,Noble South,U.S. House,4,Under Votes,,0,5,2,7
Cass,Noble South,U.S. House,4,Tobi Beck,,1,0,3,4
Cass,Noble South,U.S. House,4,Roger D. Day,,1,1,0,2
Cass,Noble South,U.S. House,4,Roland Ellis,,0,1,0,1
Cass,Noble South,U.S. House,4,Darin Patrick Griesey,,0,0,2,2
Cass,Noble South,U.S. House,4,Joseph W. Mackey,,0,0,2,2
Cass,Noble South,U.S. House,4,Veronikka M. Ziol,,0,0,1,1
Cass,Noble South,U.S. House,4,Over Votes,,0,0,0,0
Cass,Noble South,U.S. House,4,Under Votes,,0,1,2,3
Cass,Noble South,State House,23,Ethan Manning,,2,31,21,54
Cass,Noble South,State House,23,Over Votes,,0,0,0,0
Cass,Noble South,State House,23,Under Votes,,0,19,3,22
Cass,Noble South,State House,23,Terry Doran,,2,2,6,10
Cass,Noble South,State House,23,Over Votes,,0,0,0,0
Cass,Noble South,State House,23,Under Votes,,0,1,4,5
Cass,Tipton 01,Ballots Cast,,,,,,,232
Cass,Tipton 01,U.S. Senate,,Mike Braun,,1,24,46,71
Cass,Tipton 01,U.S. Senate,,Luke Messer,,1,9,14,24
Cass,Tipton 01,U.S. Senate,,Todd Rokita,,1,37,52,90
Cass,Tipton 01,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Tipton 01,U.S. Senate,,Under Votes,,1,7,2,10
Cass,Tipton 01,U.S. Senate,,Joe Donnelly,,1,16,17,34
Cass,Tipton 01,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Tipton 01,U.S. Senate,,Under Votes,,0,0,3,3
Cass,Tipton 01,U.S. House,4,Jim Baird,,2,13,29,44
Cass,Tipton 01,U.S. House,4,Steve Braun,,0,31,42,73
Cass,Tipton 01,U.S. House,4,Kevin J. Grant,,1,5,6,12
Cass,Tipton 01,U.S. House,4,Diego Morales,,0,8,14,22
Cass,Tipton 01,U.S. House,4,James Nease,,0,1,2,3
Cass,Tipton 01,U.S. House,4,Tim Radice,,0,1,4,5
Cass,Tipton 01,U.S. House,4,Jared Guy Thomas,,0,10,7,17
Cass,Tipton 01,U.S. House,4,Over Votes,,0,0,0,0
Cass,Tipton 01,U.S. House,4,Under Votes,,1,8,10,19
Cass,Tipton 01,U.S. House,4,Tobi Beck,,1,6,8,15
Cass,Tipton 01,U.S. House,4,Roger D. Day,,0,3,2,5
Cass,Tipton 01,U.S. House,4,Roland Ellis,,0,0,1,1
Cass,Tipton 01,U.S. House,4,Darin Patrick Griesey,,0,3,6,9
Cass,Tipton 01,U.S. House,4,Joseph W. Mackey,,0,1,0,1
Cass,Tipton 01,U.S. House,4,Veronikka M. Ziol,,0,1,1,2
Cass,Tipton 01,U.S. House,4,Over Votes,,0,0,0,0
Cass,Tipton 01,U.S. House,4,Under Votes,,0,2,2,4
Cass,Tipton 01,State House,38,Heath R. VanNatter,,2,58,95,155
Cass,Tipton 01,State House,38,Over Votes,,0,0,0,0
Cass,Tipton 01,State House,38,Under Votes,,2,19,19,40
Cass,Tipton 01,State House,38,Thomas (Tom) Hedde,,1,14,17,32
Cass,Tipton 01,State House,38,Over Votes,,0,0,0,0
Cass,Tipton 01,State House,38,Under Votes,,0,2,3,5
Cass,Tipton 02,Ballots Cast,,,,,,,238
Cass,Tipton 02,U.S. Senate,,Mike Braun,,0,38,50,88
Cass,Tipton 02,U.S. Senate,,Luke Messer,,0,14,18,32
Cass,Tipton 02,U.S. Senate,,Todd Rokita,,0,25,42,67
Cass,Tipton 02,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Tipton 02,U.S. Senate,,Under Votes,,0,6,8,14
Cass,Tipton 02,U.S. Senate,,Joe Donnelly,,1,11,20,32
Cass,Tipton 02,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Tipton 02,U.S. Senate,,Under Votes,,0,2,3,5
Cass,Tipton 02,U.S. House,4,Jim Baird,,0,12,35,47
Cass,Tipton 02,U.S. House,4,Steve Braun,,0,30,49,79
Cass,Tipton 02,U.S. House,4,Kevin J. Grant,,0,3,8,11
Cass,Tipton 02,U.S. House,4,Diego Morales,,0,13,7,20
Cass,Tipton 02,U.S. House,4,James Nease,,0,2,1,3
Cass,Tipton 02,U.S. House,4,Tim Radice,,0,2,3,5
Cass,Tipton 02,U.S. House,4,Jared Guy Thomas,,0,11,6,17
Cass,Tipton 02,U.S. House,4,Over Votes,,0,0,0,0
Cass,Tipton 02,U.S. House,4,Under Votes,,0,10,9,19
Cass,Tipton 02,U.S. House,4,Tobi Beck,,0,2,2,4
Cass,Tipton 02,U.S. House,4,Roger D. Day,,0,2,6,8
Cass,Tipton 02,U.S. House,4,Roland Ellis,,0,0,4,4
Cass,Tipton 02,U.S. House,4,Darin Patrick Griesey,,0,0,2,2
Cass,Tipton 02,U.S. House,4,Joseph W. Mackey,,1,1,3,5
Cass,Tipton 02,U.S. House,4,Veronikka M. Ziol,,0,3,4,7
Cass,Tipton 02,U.S. House,4,Over Votes,,0,0,0,0
Cass,Tipton 02,U.S. House,4,Under Votes,,0,5,2,7
Cass,Tipton 02,State House,38,Heath R. VanNatter,,0,70,106,176
Cass,Tipton 02,State House,38,Over Votes,,0,0,0,0
Cass,Tipton 02,State House,38,Under Votes,,0,13,12,25
Cass,Tipton 02,State House,38,Thomas (Tom) Hedde,,1,9,22,32
Cass,Tipton 02,State House,38,Over Votes,,0,0,0,0
Cass,Tipton 02,State House,38,Under Votes,,0,4,1,5
Cass,Wash City,Ballots Cast,,,,,,,4
Cass,Wash City,U.S. Senate,,Mike Braun,,0,0,0,0
Cass,Wash City,U.S. Senate,,Luke Messer,,1,0,0,1
Cass,Wash City,U.S. Senate,,Todd Rokita,,0,0,1,1
Cass,Wash City,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Wash City,U.S. Senate,,Under Votes,,0,2,0,2
Cass,Wash City,U.S. Senate,,Joe Donnelly,,0,0,0,0
Cass,Wash City,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Wash City,U.S. Senate,,Under Votes,,0,0,0,0
Cass,Wash City,U.S. House,4,Jim Baird,,0,0,1,1
Cass,Wash City,U.S. House,4,Steve Braun,,0,1,0,1
Cass,Wash City,U.S. House,4,Kevin J. Grant,,1,0,0,1
Cass,Wash City,U.S. House,4,Diego Morales,,0,0,0,0
Cass,Wash City,U.S. House,4,James Nease,,0,0,0,0
Cass,Wash City,U.S. House,4,Tim Radice,,0,0,0,0
Cass,Wash City,U.S. House,4,Jared Guy Thomas,,0,1,0,1
Cass,Wash City,U.S. House,4,Over Votes,,0,0,0,0
Cass,Wash City,U.S. House,4,Under Votes,,0,0,0,0
Cass,Wash City,U.S. House,4,Tobi Beck,,0,0,0,0
Cass,Wash City,U.S. House,4,Roger D. Day,,0,0,0,0
Cass,Wash City,U.S. House,4,Roland Ellis,,0,0,0,0
Cass,Wash City,U.S. House,4,Darin Patrick Griesey,,0,0,0,0
Cass,Wash City,U.S. House,4,Joseph W. Mackey,,0,0,0,0
Cass,Wash City,U.S. House,4,Veronikka M. Ziol,,0,0,0,0
Cass,Wash City,U.S. House,4,Over Votes,,0,0,0,0
Cass,Wash City,U.S. House,4,Under Votes,,0,0,0,0
Cass,Wash City,State House,38,Heath R. VanNatter,,1,2,1,4
Cass,Wash City,State House,38,Over Votes,,0,0,0,0
Cass,Wash City,State House,38,Under Votes,,0,0,0,0
Cass,Wash City,State House,38,Thomas (Tom) Hedde,,0,0,0,0
Cass,Wash City,State House,38,Over Votes,,0,0,0,0
Cass,Wash City,State House,38,Under Votes,,0,0,0,0
Cass,Washington,Ballots Cast,,,,,,,297
Cass,Washington,U.S. Senate,,Mike Braun,,3,64,53,120
Cass,Washington,U.S. Senate,,Luke Messer,,4,22,11,37
Cass,Washington,U.S. Senate,,Todd Rokita,,0,39,42,81
Cass,Washington,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Washington,U.S. Senate,,Under Votes,,2,9,3,14
Cass,Washington,U.S. Senate,,Joe Donnelly,,2,23,15,40
Cass,Washington,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Washington,U.S. Senate,,Under Votes,,0,3,2,5
Cass,Washington,U.S. House,4,Jim Baird,,1,32,38,71
Cass,Washington,U.S. House,4,Steve Braun,,1,43,40,84
Cass,Washington,U.S. House,4,Kevin J. Grant,,2,5,5,12
Cass,Washington,U.S. House,4,Diego Morales,,2,24,9,35
Cass,Washington,U.S. House,4,James Nease,,0,5,3,8
Cass,Washington,U.S. House,4,Tim Radice,,0,0,2,2
Cass,Washington,U.S. House,4,Jared Guy Thomas,,1,15,4,20
Cass,Washington,U.S. House,4,Over Votes,,0,0,0,0
Cass,Washington,U.S. House,4,Under Votes,,2,10,8,20
Cass,Washington,U.S. House,4,Tobi Beck,,0,7,5,12
Cass,Washington,U.S. House,4,Roger D. Day,,0,3,2,5
Cass,Washington,U.S. House,4,Roland Ellis,,1,3,2,6
Cass,Washington,U.S. House,4,Darin Patrick Griesey,,0,5,2,7
Cass,Washington,U.S. House,4,Joseph W. Mackey,,1,2,0,3
Cass,Washington,U.S. House,4,Veronikka M. Ziol,,0,3,3,6
Cass,Washington,U.S. House,4,Over Votes,,0,0,0,0
Cass,Washington,U.S. House,4,Under Votes,,0,3,3,6
