candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Joselyn Whitticker,Auditor of State,,D,Clay,Posey 2,44,27,0,71
John Schick,Auditor of State,,L,Clay,Posey 2,10,2,0,12
Write in,Auditor of State,,,Clay,Posey 2,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Clay,Posey 2,127,74,0,201
John C. Aguilera,Treasurer of State,,D,Clay,Posey 2,39,27,0,66
Write in,Treasurer of State,,,Clay,Posey 2,1,0,0,1
Larry D Bucshon,U.S. House,8,R,Clay,Posey 2,142,72,0,214
William Tanoos,U.S. House,8,D,Clay,Posey 2,36,31,0,67
Write in,U.S. House,8,,Clay,Posey 2,0,0,0,0
Jon Ford,State Senate,38,R,Clay,Posey 2,121,73,0,194
Chris Gambill,State Senate,38,D,Clay,Posey 2,56,30,0,86
Alan Morrison,State Representative,42,R,Clay,Posey 2,115,67,0,182
Evelyn Brown,State Representative,42,D,Clay,Posey 2,62,34,0,96
,Registered Voters,,,Clay,Posey 3,,,,1211
,Ballots Cast,,,Clay,Posey 3,406,243,0,649
Mike Braun,U.S. Senate,,R,Clay,Posey 3,265,141,0,406
Joe Donnelly,U.S. Senate,,D,Clay,Posey 3,110,90,0,200
Lucy M Brenton,U.S. Senate,,L,Clay,Posey 3,24,7,0,31
Write in,U.S. Senate,,,Clay,Posey 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Clay,Posey 3,285,151,0,436
Jim Harper,Secretary of State,,D,Clay,Posey 3,94,76,0,170
Mark W. Rutherford,Secretary of State,,L,Clay,Posey 3,16,9,0,25
Write in,Secretary of State,,,Clay,Posey 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Clay,Posey 3,281,145,0,426
Joselyn Whitticker,Auditor of State,,D,Clay,Posey 3,88,81,0,169
John Schick,Auditor of State,,L,Clay,Posey 3,16,4,0,20
Write in,Auditor of State,,,Clay,Posey 3,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Clay,Posey 3,297,152,0,449
John C. Aguilera,Treasurer of State,,D,Clay,Posey 3,90,78,0,168
Write in,Treasurer of State,,,Clay,Posey 3,0,0,0,0
Larry D Bucshon,U.S. House,8,R,Clay,Posey 3,309,157,0,466
William Tanoos,U.S. House,8,D,Clay,Posey 3,88,80,0,168
Write in,U.S. House,8,,Clay,Posey 3,0,0,0,0
Jon Ford,State Senate,38,R,Clay,Posey 3,291,144,0,435
Chris Gambill,State Senate,38,D,Clay,Posey 3,109,95,0,204
Alan Morrison,State Representative,42,R,Clay,Posey 3,267,133,0,400
Evelyn Brown,State Representative,42,D,Clay,Posey 3,134,107,0,241
,Registered Voters,,,Clay,Sugar Ridge,,,,687
,Ballots Cast,,,Clay,Sugar Ridge,320,75,0,395
Mike Braun,U.S. Senate,,R,Clay,Sugar Ridge,214,58,0,272
Joe Donnelly,U.S. Senate,,D,Clay,Sugar Ridge,88,17,0,105
Lucy M Brenton,U.S. Senate,,L,Clay,Sugar Ridge,15,0,0,15
Write in,U.S. Senate,,,Clay,Sugar Ridge,0,0,0,0
Connie Lawson,Secretary of State,,R,Clay,Sugar Ridge,237,57,0,294
Jim Harper,Secretary of State,,D,Clay,Sugar Ridge,64,14,0,78
Mark W. Rutherford,Secretary of State,,L,Clay,Sugar Ridge,10,2,0,12
Write in,Secretary of State,,,Clay,Sugar Ridge,0,0,0,0
Tera Klutz,Auditor of State,,R,Clay,Sugar Ridge,227,54,0,281
Joselyn Whitticker,Auditor of State,,D,Clay,Sugar Ridge,70,16,0,86
John Schick,Auditor of State,,L,Clay,Sugar Ridge,10,0,0,10
Write in,Auditor of State,,,Clay,Sugar Ridge,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Clay,Sugar Ridge,237,55,0,292
John C. Aguilera,Treasurer of State,,D,Clay,Sugar Ridge,72,16,0,88
Write in,Treasurer of State,,,Clay,Sugar Ridge,0,0,0,0
Larry D Bucshon,U.S. House,8,R,Clay,Sugar Ridge,249,60,0,309
William Tanoos,U.S. House,8,D,Clay,Sugar Ridge,65,15,0,80
Write in,U.S. House,8,,Clay,Sugar Ridge,0,0,0,0
Eric S Bassler,State Senate,39,R,Clay,Sugar Ridge,270,60,0,330
No Candidate Filed,State Senate,39,D,Clay,Sugar Ridge,0,0,0,0
Bob Heaton,State Representative,46,R,Clay,Sugar Ridge,250,54,0,304
E Thomasina Marsili,State Representative,46,D,Clay,Sugar Ridge,67,18,0,85
,Registered Voters,,,Clay,Van Buren 1,,,,503
,Ballots Cast,,,Clay,Van Buren 1,146,82,0,228
Mike Braun,U.S. Senate,,R,Clay,Van Buren 1,98,57,0,155
Joe Donnelly,U.S. Senate,,D,Clay,Van Buren 1,39,19,0,58
Lucy M Brenton,U.S. Senate,,L,Clay,Van Buren 1,9,1,0,10
Write in,U.S. Senate,,,Clay,Van Buren 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Clay,Van Buren 1,106,60,0,166
Jim Harper,Secretary of State,,D,Clay,Van Buren 1,34,17,0,51
Mark W. Rutherford,Secretary of State,,L,Clay,Van Buren 1,5,1,0,6
Write in,Secretary of State,,,Clay,Van Buren 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Clay,Van Buren 1,106,56,0,162
Joselyn Whitticker,Auditor of State,,D,Clay,Van Buren 1,35,16,0,51
John Schick,Auditor of State,,L,Clay,Van Buren 1,2,2,0,4
Write in,Auditor of State,,,Clay,Van Buren 1,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Clay,Van Buren 1,111,57,0,168
John C. Aguilera,Treasurer of State,,D,Clay,Van Buren 1,31,16,0,47
Write in,Treasurer of State,,,Clay,Van Buren 1,0,0,0,0
Larry D Bucshon,U.S. House,8,R,Clay,Van Buren 1,110,57,0,167
William Tanoos,U.S. House,8,D,Clay,Van Buren 1,36,18,0,54
Write in,U.S. House,8,,Clay,Van Buren 1,0,0,0,0
Jon Ford,State Senate,38,R,Clay,Van Buren 1,112,53,0,165
Chris Gambill,State Senate,38,D,Clay,Van Buren 1,33,24,0,57
Beau Baird,State Representative,44,R,Clay,Van Buren 1,105,56,0,161
Kimberly Anne Fidler,State Representative,44,D,Clay,Van Buren 1,40,19,0,59
,Registered Voters,,,Clay,Van Buren 2,,,,715
,Ballots Cast,,,Clay,Van Buren 2,232,134,0,366
Mike Braun,U.S. Senate,,R,Clay,Van Buren 2,155,76,0,231
Joe Donnelly,U.S. Senate,,D,Clay,Van Buren 2,59,44,0,103
Lucy M Brenton,U.S. Senate,,L,Clay,Van Buren 2,16,10,0,26
Write in,U.S. Senate,,,Clay,Van Buren 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Clay,Van Buren 2,168,83,0,251
Jim Harper,Secretary of State,,D,Clay,Van Buren 2,54,39,0,93
Mark W. Rutherford,Secretary of State,,L,Clay,Van Buren 2,9,6,0,15
Write in,Secretary of State,,,Clay,Van Buren 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Clay,Van Buren 2,163,79,0,242
Joselyn Whitticker,Auditor of State,,D,Clay,Van Buren 2,53,47,0,100
John Schick,Auditor of State,,L,Clay,Van Buren 2,9,3,0,12
Write in,Auditor of State,,,Clay,Van Buren 2,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Clay,Van Buren 2,169,83,0,252
John C. Aguilera,Treasurer of State,,D,Clay,Van Buren 2,58,42,0,100
Write in,Treasurer of State,,,Clay,Van Buren 2,0,0,0,0
Larry D Bucshon,U.S. House,8,R,Clay,Van Buren 2,179,88,0,267
William Tanoos,U.S. House,8,D,Clay,Van Buren 2,51,42,0,93
Write in,U.S. House,8,,Clay,Van Buren 2,0,0,0,0
Jon Ford,State Senate,38,R,Clay,Van Buren 2,163,71,0,234
Chris Gambill,State Senate,38,D,Clay,Van Buren 2,67,58,0,125
Alan Morrison,State Representative,42,R,Clay,Van Buren 2,160,70,0,230
Evelyn Brown,State Representative,42,D,Clay,Van Buren 2,70,60,0,130
,Registered Voters,,,Clay,Van Buren 3,,,,1053
,Ballots Cast,,,Clay,Van Buren 3,411,176,0,587
Mike Braun,U.S. Senate,,R,Clay,Van Buren 3,293,111,0,404
Joe Donnelly,U.S. Senate,,D,Clay,Van Buren 3,87,58,0,145
Lucy M Brenton,U.S. Senate,,L,Clay,Van Buren 3,24,6,0,30
Write in,U.S. Senate,,,Clay,Van Buren 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Clay,Van Buren 3,299,124,0,423
Jim Harper,Secretary of State,,D,Clay,Van Buren 3,83,49,0,132
Mark W. Rutherford,Secretary of State,,L,Clay,Van Buren 3,18,2,0,20
Write in,Secretary of State,,,Clay,Van Buren 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Clay,Van Buren 3,294,114,0,408
Joselyn Whitticker,Auditor of State,,D,Clay,Van Buren 3,85,56,0,141
John Schick,Auditor of State,,L,Clay,Van Buren 3,13,4,0,17
Write in,Auditor of State,,,Clay,Van Buren 3,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Clay,Van Buren 3,315,125,0,440
John C. Aguilera,Treasurer of State,,D,Clay,Van Buren 3,77,48,0,125
Write in,Treasurer of State,,,Clay,Van Buren 3,0,0,0,0
Larry D Bucshon,U.S. House,8,R,Clay,Van Buren 3,324,134,0,458
William Tanoos,U.S. House,8,D,Clay,Van Buren 3,80,42,0,122
Write in,U.S. House,8,,Clay,Van Buren 3,0,0,0,0
Jon Ford,State Senate,38,R,Clay,Van Buren 3,315,119,0,434
Chris Gambill,State Senate,38,D,Clay,Van Buren 3,89,54,0,143
Beau Baird,State Representative,44,R,Clay,Van Buren 3,298,116,0,414
Kimberly Anne Fidler,State Representative,44,D,Clay,Van Buren 3,104,60,0,164
,Registered Voters,,,Clay,Washington,,,,583
,Ballots Cast,,,Clay,Washington,161,180,0,341
Mike Braun,U.S. Senate,,R,Clay,Washington,115,121,0,236
Joe Donnelly,U.S. Senate,,D,Clay,Washington,41,50,0,91
Lucy M Brenton,U.S. Senate,,L,Clay,Washington,3,3,0,6
Write in,U.S. Senate,,,Clay,Washington,0,0,0,0
Connie Lawson,Secretary of State,,R,Clay,Washington,124,130,0,254
Jim Harper,Secretary of State,,D,Clay,Washington,30,38,0,68
Mark W. Rutherford,Secretary of State,,L,Clay,Washington,4,5,0,9
Write in,Secretary of State,,,Clay,Washington,0,0,0,0
Tera Klutz,Auditor of State,,R,Clay,Washington,118,125,0,243
Joselyn Whitticker,Auditor of State,,D,Clay,Washington,32,39,0,71
John Schick,Auditor of State,,L,Clay,Washington,5,8,0,13
Write in,Auditor of State,,,Clay,Washington,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Clay,Washington,130,133,0,263
John C. Aguilera,Treasurer of State,,D,Clay,Washington,26,37,0,63
Write in,Treasurer of State,,,Clay,Washington,0,0,0,0
Larry D Bucshon,U.S. House,8,R,Clay,Washington,133,136,0,269
William Tanoos,U.S. House,8,D,Clay,Washington,27,37,0,64
Write in,U.S. House,8,,Clay,Washington,0,1,0,1
Eric S Bassler,State Senate,39,R,Clay,Washington,137,145,0,282
No Candidate Filed,State Senate,39,D,Clay,Washington,0,0,0,0
Bob Heaton,State Representative,46,R,Clay,Washington,124,137,0,261
E Thomasina Marsili,State Representative,46,D,Clay,Washington,32,37,0,69
