county,precinct,office,district,candidate,party,absentee,election_day,votes
Harrison,33,Auditor of State,,Cast Votes,,56,302,358
Harrison,1,Auditor of State,,Over Votes,,0,0,0
Harrison,2,Auditor of State,,Over Votes,,0,0,0
Harrison,3,Auditor of State,,Over Votes,,0,0,0
Harrison,4,Auditor of State,,Over Votes,,0,0,0
Harrison,5,Auditor of State,,Over Votes,,0,0,0
Harrison,6,Auditor of State,,Over Votes,,0,0,0
Harrison,7,Auditor of State,,Over Votes,,0,0,0
Harrison,37,Auditor of State,,Over Votes,,0,0,0
Harrison,8,Auditor of State,,Over Votes,,0,0,0
Harrison,9,Auditor of State,,Over Votes,,0,0,0
Harrison,10,Auditor of State,,Over Votes,,0,0,0
Harrison,36,Auditor of State,,Over Votes,,0,0,0
Harrison,38,Auditor of State,,Over Votes,,0,0,0
Harrison,11,Auditor of State,,Over Votes,,0,0,0
Harrison,35,Auditor of State,,Over Votes,,0,0,0
Harrison,39,Auditor of State,,Over Votes,,1,0,1
Harrison,12,Auditor of State,,Over Votes,,0,0,0
Harrison,13,Auditor of State,,Over Votes,,0,0,0
Harrison,14,Auditor of State,,Over Votes,,0,0,0
Harrison,15,Auditor of State,,Over Votes,,0,0,0
Harrison,16,Auditor of State,,Over Votes,,0,0,0
Harrison,17,Auditor of State,,Over Votes,,0,0,0
Harrison,18,Auditor of State,,Over Votes,,0,0,0
Harrison,19,Auditor of State,,Over Votes,,0,0,0
Harrison,20,Auditor of State,,Over Votes,,0,0,0
Harrison,32,Auditor of State,,Over Votes,,0,0,0
Harrison,21,Auditor of State,,Over Votes,,0,0,0
Harrison,22,Auditor of State,,Over Votes,,0,0,0
Harrison,23,Auditor of State,,Over Votes,,0,0,0
Harrison,30,Auditor of State,,Over Votes,,0,0,0
Harrison,24,Auditor of State,,Over Votes,,0,1,1
Harrison,25,Auditor of State,,Over Votes,,0,0,0
Harrison,26,Auditor of State,,Over Votes,,0,0,0
Harrison,27,Auditor of State,,Over Votes,,0,0,0
Harrison,28,Auditor of State,,Over Votes,,0,0,0
Harrison,29,Auditor of State,,Over Votes,,0,0,0
Harrison,31,Auditor of State,,Over Votes,,0,0,0
Harrison,33,Auditor of State,,Over Votes,,0,0,0
Harrison,1,Auditor of State,,Under Votes,,3,21,24
Harrison,2,Auditor of State,,Under Votes,,2,16,18
Harrison,3,Auditor of State,,Under Votes,,0,11,11
Harrison,4,Auditor of State,,Under Votes,,7,7,14
Harrison,5,Auditor of State,,Under Votes,,3,19,22
Harrison,6,Auditor of State,,Under Votes,,2,12,14
Harrison,7,Auditor of State,,Under Votes,,5,28,33
Harrison,37,Auditor of State,,Under Votes,,2,18,20
Harrison,8,Auditor of State,,Under Votes,,2,15,17
Harrison,9,Auditor of State,,Under Votes,,7,19,26
Harrison,10,Auditor of State,,Under Votes,,6,18,24
Harrison,36,Auditor of State,,Under Votes,,6,11,17
Harrison,38,Auditor of State,,Under Votes,,3,11,14
Harrison,11,Auditor of State,,Under Votes,,2,12,14
Harrison,35,Auditor of State,,Under Votes,,4,12,16
Harrison,39,Auditor of State,,Under Votes,,5,8,13
Harrison,12,Auditor of State,,Under Votes,,4,16,20
Harrison,13,Auditor of State,,Under Votes,,2,15,17
Harrison,14,Auditor of State,,Under Votes,,2,10,12
Harrison,15,Auditor of State,,Under Votes,,1,10,11
Harrison,16,Auditor of State,,Under Votes,,2,9,11
Harrison,17,Auditor of State,,Under Votes,,3,8,11
Harrison,18,Auditor of State,,Under Votes,,1,10,11
Harrison,19,Auditor of State,,Under Votes,,3,10,13
Harrison,20,Auditor of State,,Under Votes,,3,17,20
Harrison,32,Auditor of State,,Under Votes,,5,9,14
Harrison,21,Auditor of State,,Under Votes,,0,17,17
Harrison,22,Auditor of State,,Under Votes,,2,9,11
Harrison,23,Auditor of State,,Under Votes,,1,14,15
Harrison,30,Auditor of State,,Under Votes,,0,6,6
Harrison,24,Auditor of State,,Under Votes,,2,19,21
Harrison,25,Auditor of State,,Under Votes,,2,16,18
Harrison,26,Auditor of State,,Under Votes,,5,17,22
Harrison,27,Auditor of State,,Under Votes,,3,25,28
Harrison,28,Auditor of State,,Under Votes,,3,23,26
Harrison,29,Auditor of State,,Under Votes,,1,13,14
Harrison,31,Auditor of State,,Under Votes,,0,8,8
Harrison,33,Auditor of State,,Under Votes,,1,15,16
Harrison,1,Treasurer of State,,KELLY MITCHELL,REP,44,200,244
Harrison,2,Treasurer of State,,KELLY MITCHELL,REP,51,228,279
Harrison,3,Treasurer of State,,KELLY MITCHELL,REP,37,160,197
Harrison,4,Treasurer of State,,KELLY MITCHELL,REP,35,200,235
Harrison,5,Treasurer of State,,KELLY MITCHELL,REP,60,240,300
Harrison,6,Treasurer of State,,KELLY MITCHELL,REP,33,234,267
Harrison,7,Treasurer of State,,KELLY MITCHELL,REP,67,294,361
Harrison,37,Treasurer of State,,KELLY MITCHELL,REP,45,304,349
Harrison,8,Treasurer of State,,KELLY MITCHELL,REP,105,212,317
Harrison,9,Treasurer of State,,KELLY MITCHELL,REP,60,178,238
Harrison,10,Treasurer of State,,KELLY MITCHELL,REP,106,255,361
Harrison,36,Treasurer of State,,KELLY MITCHELL,REP,122,238,360
Harrison,38,Treasurer of State,,KELLY MITCHELL,REP,80,232,312
Harrison,11,Treasurer of State,,KELLY MITCHELL,REP,54,106,160
Harrison,35,Treasurer of State,,KELLY MITCHELL,REP,87,161,248
Harrison,39,Treasurer of State,,KELLY MITCHELL,REP,61,126,187
Harrison,12,Treasurer of State,,KELLY MITCHELL,REP,92,253,345
Harrison,13,Treasurer of State,,KELLY MITCHELL,REP,74,260,334
Harrison,14,Treasurer of State,,KELLY MITCHELL,REP,79,194,273
Harrison,15,Treasurer of State,,KELLY MITCHELL,REP,24,137,161
Harrison,16,Treasurer of State,,KELLY MITCHELL,REP,25,113,138
Harrison,17,Treasurer of State,,KELLY MITCHELL,REP,77,253,330
Harrison,18,Treasurer of State,,KELLY MITCHELL,REP,45,214,259
Harrison,19,Treasurer of State,,KELLY MITCHELL,REP,50,259,309
Harrison,20,Treasurer of State,,KELLY MITCHELL,REP,72,303,375
Harrison,32,Treasurer of State,,KELLY MITCHELL,REP,65,209,274
Harrison,21,Treasurer of State,,KELLY MITCHELL,REP,30,229,259
Harrison,22,Treasurer of State,,KELLY MITCHELL,REP,52,191,243
Harrison,23,Treasurer of State,,KELLY MITCHELL,REP,61,274,335
Harrison,30,Treasurer of State,,KELLY MITCHELL,REP,19,87,106
Harrison,24,Treasurer of State,,KELLY MITCHELL,REP,44,304,348
Harrison,25,Treasurer of State,,KELLY MITCHELL,REP,37,210,247
Harrison,26,Treasurer of State,,KELLY MITCHELL,REP,49,266,315
Harrison,27,Treasurer of State,,KELLY MITCHELL,REP,47,212,259
Harrison,28,Treasurer of State,,KELLY MITCHELL,REP,35,210,245
Harrison,29,Treasurer of State,,KELLY MITCHELL,REP,27,159,186
Harrison,31,Treasurer of State,,KELLY MITCHELL,REP,20,104,124
Harrison,33,Treasurer of State,,KELLY MITCHELL,REP,38,236,274
Harrison,34,Treasurer of State,,KELLY MITCHELL,REP,42,195,237
Harrison,1,Treasurer of State,,JOHN C. AGUILERA,DEM,30,85,115
Harrison,2,Treasurer of State,,JOHN C. AGUILERA,DEM,50,107,157
Harrison,3,Treasurer of State,,JOHN C. AGUILERA,DEM,14,44,58
Harrison,4,Treasurer of State,,JOHN C. AGUILERA,DEM,7,52,59
Harrison,5,Treasurer of State,,JOHN C. AGUILERA,DEM,31,117,148
Harrison,6,Treasurer of State,,JOHN C. AGUILERA,DEM,42,70,112
Harrison,7,Treasurer of State,,JOHN C. AGUILERA,DEM,51,118,169
Harrison,37,Treasurer of State,,JOHN C. AGUILERA,DEM,15,101,116
Harrison,8,Treasurer of State,,JOHN C. AGUILERA,DEM,71,82,153
Harrison,9,Treasurer of State,,JOHN C. AGUILERA,DEM,43,81,124
Harrison,10,Treasurer of State,,JOHN C. AGUILERA,DEM,49,101,150
Harrison,36,Treasurer of State,,JOHN C. AGUILERA,DEM,70,96,166
Harrison,38,Treasurer of State,,JOHN C. AGUILERA,DEM,44,85,129
Harrison,11,Treasurer of State,,JOHN C. AGUILERA,DEM,46,56,102
Harrison,35,Treasurer of State,,JOHN C. AGUILERA,DEM,56,85,141
Harrison,39,Treasurer of State,,JOHN C. AGUILERA,DEM,54,55,109
Harrison,12,Treasurer of State,,JOHN C. AGUILERA,DEM,60,88,148
Harrison,13,Treasurer of State,,JOHN C. AGUILERA,DEM,47,90,137
Harrison,14,Treasurer of State,,JOHN C. AGUILERA,DEM,68,101,169
Harrison,15,Treasurer of State,,JOHN C. AGUILERA,DEM,6,44,50
Harrison,16,Treasurer of State,,JOHN C. AGUILERA,DEM,12,31,43
Harrison,17,Treasurer of State,,JOHN C. AGUILERA,DEM,57,113,170
Harrison,18,Treasurer of State,,JOHN C. AGUILERA,DEM,38,79,117
Harrison,19,Treasurer of State,,JOHN C. AGUILERA,DEM,20,142,162
Harrison,20,Treasurer of State,,JOHN C. AGUILERA,DEM,55,122,177
Harrison,32,Treasurer of State,,JOHN C. AGUILERA,DEM,38,85,123
Harrison,21,Treasurer of State,,JOHN C. AGUILERA,DEM,36,108,144
Harrison,22,Treasurer of State,,JOHN C. AGUILERA,DEM,24,85,109
Harrison,23,Treasurer of State,,JOHN C. AGUILERA,DEM,31,116,147
Harrison,30,Treasurer of State,,JOHN C. AGUILERA,DEM,9,31,40
Harrison,24,Treasurer of State,,JOHN C. AGUILERA,DEM,23,65,88
Harrison,25,Treasurer of State,,JOHN C. AGUILERA,DEM,13,61,74
Harrison,26,Treasurer of State,,JOHN C. AGUILERA,DEM,23,115,138
Harrison,27,Treasurer of State,,JOHN C. AGUILERA,DEM,33,92,125
Harrison,28,Treasurer of State,,JOHN C. AGUILERA,DEM,28,115,143
Harrison,29,Treasurer of State,,JOHN C. AGUILERA,DEM,20,80,100
Harrison,31,Treasurer of State,,JOHN C. AGUILERA,DEM,9,38,47
Harrison,33,Treasurer of State,,JOHN C. AGUILERA,DEM,18,67,85
Harrison,34,Treasurer of State,,JOHN C. AGUILERA,DEM,27,66,93
Harrison,1,Treasurer of State,,Cast Votes,,74,285,359
Harrison,2,Treasurer of State,,Cast Votes,,101,335,436
Harrison,3,Treasurer of State,,Cast Votes,,51,204,255
Harrison,4,Treasurer of State,,Cast Votes,,42,252,294
Harrison,5,Treasurer of State,,Cast Votes,,91,357,443
Harrison,6,Treasurer of State,,Cast Votes,,75,304,379
Harrison,7,Treasurer of State,,Cast Votes,,118,412,530
Harrison,37,Treasurer of State,,Cast Votes,,60,405,465
Harrison,8,Treasurer of State,,Cast Votes,,176,294,470
Harrison,9,Treasurer of State,,Cast Votes,,103,259,362
Harrison,10,Treasurer of State,,Cast Votes,,155,356,511
Harrison,36,Treasurer of State,,Cast Votes,,192,334,526
Harrison,38,Treasurer of State,,Cast Votes,,124,317,441
Harrison,11,Treasurer of State,,Cast Votes,,100,162,262
Harrison,35,Treasurer of State,,Cast Votes,,143,246,389
Harrison,39,Treasurer of State,,Cast Votes,,115,181,296
Harrison,12,Treasurer of State,,Cast Votes,,152,341,493
Harrison,13,Treasurer of State,,Cast Votes,,121,350,471
Harrison,14,Treasurer of State,,Cast Votes,,147,295,442
Harrison,15,Treasurer of State,,Cast Votes,,30,181,211
Harrison,16,Treasurer of State,,Cast Votes,,37,144,181
Harrison,17,Treasurer of State,,Cast Votes,,134,366,500
Harrison,18,Treasurer of State,,Cast Votes,,83,293,376
Harrison,19,Treasurer of State,,Cast Votes,,70,401,471
Harrison,20,Treasurer of State,,Cast Votes,,127,425,552
Harrison,32,Treasurer of State,,Cast Votes,,103,294,397
Harrison,21,Treasurer of State,,Cast Votes,,66,337,403
Harrison,22,Treasurer of State,,Cast Votes,,76,276,352
Harrison,23,Treasurer of State,,Cast Votes,,92,390,482
Harrison,30,Treasurer of State,,Cast Votes,,28,118,146
Harrison,24,Treasurer of State,,Cast Votes,,67,369,436
Harrison,25,Treasurer of State,,Cast Votes,,50,271,321
Harrison,26,Treasurer of State,,Cast Votes,,72,381,453
Harrison,27,Treasurer of State,,Cast Votes,,80,304,384
Harrison,28,Treasurer of State,,Cast Votes,,63,325,388
Harrison,29,Treasurer of State,,Cast Votes,,47,239,286
Harrison,31,Treasurer of State,,Cast Votes,,29,142,171
Harrison,33,Treasurer of State,,Cast Votes,,56,303,359
Harrison,34,Treasurer of State,,Cast Votes,,69,261,330
Harrison,1,Treasurer of State,,Over Votes,,0,0,0
Harrison,2,Treasurer of State,,Over Votes,,0,0,0
Harrison,3,Treasurer of State,,Over Votes,,0,0,0
Harrison,4,Treasurer of State,,Over Votes,,0,0,0
Harrison,5,Treasurer of State,,Over Votes,,0,0,0
Harrison,6,Treasurer of State,,Over Votes,,0,0,0
Harrison,7,Treasurer of State,,Over Votes,,0,0,0
Harrison,37,Treasurer of State,,Over Votes,,0,0,0
Harrison,8,Treasurer of State,,Over Votes,,0,0,0
Harrison,9,Treasurer of State,,Over Votes,,0,0,0
Harrison,10,Treasurer of State,,Over Votes,,0,0,0
Harrison,36,Treasurer of State,,Over Votes,,0,0,0
Harrison,38,Treasurer of State,,Over Votes,,0,0,0
Harrison,11,Treasurer of State,,Over Votes,,0,0,0
Harrison,35,Treasurer of State,,Over Votes,,0,0,0
Harrison,39,Treasurer of State,,Over Votes,,1,0,1
Harrison,12,Treasurer of State,,Over Votes,,0,0,0
Harrison,13,Treasurer of State,,Over Votes,,0,0,0
Harrison,14,Treasurer of State,,Over Votes,,0,0,0
Harrison,15,Treasurer of State,,Over Votes,,0,0,0
Harrison,16,Treasurer of State,,Over Votes,,0,0,0
Harrison,17,Treasurer of State,,Over Votes,,0,0,0
Harrison,18,Treasurer of State,,Over Votes,,0,0,0
Harrison,19,Treasurer of State,,Over Votes,,0,0,0
Harrison,20,Treasurer of State,,Over Votes,,0,0,0
Harrison,32,Treasurer of State,,Over Votes,,0,1,1
Harrison,21,Treasurer of State,,Over Votes,,0,0,0
Harrison,22,Treasurer of State,,Over Votes,,0,0,0
Harrison,23,Treasurer of State,,Over Votes,,0,0,0
Harrison,30,Treasurer of State,,Over Votes,,0,0,0
Harrison,24,Treasurer of State,,Over Votes,,0,0,0
Harrison,25,Treasurer of State,,Over Votes,,0,0,0
Harrison,26,Treasurer of State,,Over Votes,,0,0,0
Harrison,27,Treasurer of State,,Over Votes,,0,0,0
Harrison,28,Treasurer of State,,Over Votes,,0,0,0
Harrison,29,Treasurer of State,,Over Votes,,0,0,0
Harrison,31,Treasurer of State,,Over Votes,,0,0,0
Harrison,33,Treasurer of State,,Over Votes,,0,0,0
Harrison,34,Treasurer of State,,Over Votes,,0,0,0
Harrison,1,Treasurer of State,,Under Votes,,4,24,28
Harrison,2,Treasurer of State,,Under Votes,,1,22,23
Harrison,3,Treasurer of State,,Under Votes,,1,11,12
Harrison,4,Treasurer of State,,Under Votes,,8,9,17
Harrison,5,Treasurer of State,,Under Votes,,2,27,29
Harrison,6,Treasurer of State,,Under Votes,,2,15,17
Harrison,7,Treasurer of State,,Under Votes,,6,29,35
Harrison,37,Treasurer of State,,Under Votes,,2,26,28
Harrison,8,Treasurer of State,,Under Votes,,2,20,22
Harrison,9,Treasurer of State,,Under Votes,,6,20,26
Harrison,10,Treasurer of State,,Under Votes,,7,22,29
Harrison,36,Treasurer of State,,Under Votes,,5,13,18
Harrison,38,Treasurer of State,,Under Votes,,6,14,20
Harrison,11,Treasurer of State,,Under Votes,,3,14,17
Harrison,35,Treasurer of State,,Under Votes,,4,14,18
Harrison,39,Treasurer of State,,Under Votes,,7,12,19
Harrison,12,Treasurer of State,,Under Votes,,6,25,31
Harrison,13,Treasurer of State,,Under Votes,,4,21,25
Harrison,14,Treasurer of State,,Under Votes,,2,14,16
Harrison,15,Treasurer of State,,Under Votes,,1,13,14
Harrison,16,Treasurer of State,,Under Votes,,2,12,14
Harrison,17,Treasurer of State,,Under Votes,,6,8,14
Harrison,18,Treasurer of State,,Under Votes,,0,12,12
Harrison,19,Treasurer of State,,Under Votes,,4,18,22
Harrison,20,Treasurer of State,,Under Votes,,3,22,25
Harrison,32,Treasurer of State,,Under Votes,,5,8,13
Harrison,21,Treasurer of State,,Under Votes,,0,18,18
Harrison,22,Treasurer of State,,Under Votes,,2,16,18
Harrison,23,Treasurer of State,,Under Votes,,2,16,18
Harrison,30,Treasurer of State,,Under Votes,,1,4,5
Harrison,24,Treasurer of State,,Under Votes,,3,22,25
Harrison,25,Treasurer of State,,Under Votes,,2,17,19
Harrison,26,Treasurer of State,,Under Votes,,4,26,30
Harrison,27,Treasurer of State,,Under Votes,,3,30,33
Harrison,28,Treasurer of State,,Under Votes,,4,25,29
Harrison,29,Treasurer of State,,Under Votes,,0,16,16
Harrison,31,Treasurer of State,,Under Votes,,0,7,7
Harrison,33,Treasurer of State,,Under Votes,,1,14,15
Harrison,34,Treasurer of State,,Under Votes,,1,11,12
Harrison,FEDERAL,U.S. House,9,TREY HOLLINGSWORTH,REP,0,0,0
Harrison,1,U.S. House,9,TREY HOLLINGSWORTH,REP,44,206,250
Harrison,2,U.S. House,9,TREY HOLLINGSWORTH,REP,51,225,276
Harrison,3,U.S. House,9,TREY HOLLINGSWORTH,REP,36,157,193
Harrison,4,U.S. House,9,TREY HOLLINGSWORTH,REP,34,188,222
Harrison,5,U.S. House,9,TREY HOLLINGSWORTH,REP,56,246,302
Harrison,6,U.S. House,9,TREY HOLLINGSWORTH,REP,34,238,272
Harrison,7,U.S. House,9,TREY HOLLINGSWORTH,REP,65,283,348
Harrison,37,U.S. House,9,TREY HOLLINGSWORTH,REP,41,291,332
Harrison,8,U.S. House,9,TREY HOLLINGSWORTH,REP,102,202,304
Harrison,9,U.S. House,9,TREY HOLLINGSWORTH,REP,59,182,241
Harrison,10,U.S. House,9,TREY HOLLINGSWORTH,REP,105,248,353
Harrison,36,U.S. House,9,TREY HOLLINGSWORTH,REP,118,215,333
Harrison,38,U.S. House,9,TREY HOLLINGSWORTH,REP,80,231,311
Harrison,11,U.S. House,9,TREY HOLLINGSWORTH,REP,57,98,155
Harrison,35,U.S. House,9,TREY HOLLINGSWORTH,REP,77,157,234
Harrison,39,U.S. House,9,TREY HOLLINGSWORTH,REP,67,121,188
Harrison,12,U.S. House,9,TREY HOLLINGSWORTH,REP,91,246,337
Harrison,13,U.S. House,9,TREY HOLLINGSWORTH,REP,69,235,304
Harrison,14,U.S. House,9,TREY HOLLINGSWORTH,REP,80,198,278
Harrison,15,U.S. House,9,TREY HOLLINGSWORTH,REP,25,136,161
Harrison,16,U.S. House,9,TREY HOLLINGSWORTH,REP,21,113,134
Harrison,17,U.S. House,9,TREY HOLLINGSWORTH,REP,79,242,321
Harrison,18,U.S. House,9,TREY HOLLINGSWORTH,REP,42,211,253
Harrison,19,U.S. House,9,TREY HOLLINGSWORTH,REP,50,257,307
Harrison,20,U.S. House,9,TREY HOLLINGSWORTH,REP,63,301,364
Harrison,32,U.S. House,9,TREY HOLLINGSWORTH,REP,61,207,268
Harrison,21,U.S. House,9,TREY HOLLINGSWORTH,REP,26,230,256
Harrison,22,U.S. House,9,TREY HOLLINGSWORTH,REP,52,177,229
Harrison,23,U.S. House,9,TREY HOLLINGSWORTH,REP,58,258,316
Harrison,30,U.S. House,9,TREY HOLLINGSWORTH,REP,17,93,110
Harrison,24,U.S. House,9,TREY HOLLINGSWORTH,REP,44,299,343
Harrison,25,U.S. House,9,TREY HOLLINGSWORTH,REP,37,194,231
Harrison,26,U.S. House,9,TREY HOLLINGSWORTH,REP,51,264,315
Harrison,27,U.S. House,9,TREY HOLLINGSWORTH,REP,46,203,249
Harrison,28,U.S. House,9,TREY HOLLINGSWORTH,REP,33,207,240
Harrison,29,U.S. House,9,TREY HOLLINGSWORTH,REP,24,161,185
Harrison,31,U.S. House,9,TREY HOLLINGSWORTH,REP,21,98,119
Harrison,33,U.S. House,9,TREY HOLLINGSWORTH,REP,36,222,258
Harrison,34,U.S. House,9,TREY HOLLINGSWORTH,REP,44,185,229
Harrison,FEDERAL,U.S. House,9,LIZ WATSON,DEM,0,0,0
Harrison,1,U.S. House,9,LIZ WATSON,DEM,34,98,132
Harrison,2,U.S. House,9,LIZ WATSON,DEM,50,122,172
Harrison,3,U.S. House,9,LIZ WATSON,DEM,16,55,71
Harrison,4,U.S. House,9,LIZ WATSON,DEM,11,68,79
Harrison,5,U.S. House,9,LIZ WATSON,DEM,36,129,165
Harrison,6,U.S. House,9,LIZ WATSON,DEM,43,78,121
Harrison,7,U.S. House,9,LIZ WATSON,DEM,56,148,204
Harrison,37,U.S. House,9,LIZ WATSON,DEM,19,135,154
Harrison,8,U.S. House,9,LIZ WATSON,DEM,75,106,181
Harrison,9,U.S. House,9,LIZ WATSON,DEM,47,93,140
Harrison,10,U.S. House,9,LIZ WATSON,DEM,57,124,181
Harrison,36,U.S. House,9,LIZ WATSON,DEM,78,121,199
Harrison,38,U.S. House,9,LIZ WATSON,DEM,48,95,143
Harrison,11,U.S. House,9,LIZ WATSON,DEM,45,72,117
Harrison,35,U.S. House,9,LIZ WATSON,DEM,66,95,161
Harrison,39,U.S. House,9,LIZ WATSON,DEM,55,68,123
Harrison,12,U.S. House,9,LIZ WATSON,DEM,66,115,181
Harrison,13,U.S. House,9,LIZ WATSON,DEM,56,128,184
Harrison,14,U.S. House,9,LIZ WATSON,DEM,68,107,175
Harrison,15,U.S. House,9,LIZ WATSON,DEM,6,54,60
Harrison,16,U.S. House,9,LIZ WATSON,DEM,17,41,58
Harrison,17,U.S. House,9,LIZ WATSON,DEM,60,127,187
Harrison,18,U.S. House,9,LIZ WATSON,DEM,41,88,129
Harrison,19,U.S. House,9,LIZ WATSON,DEM,23,159,182
Harrison,20,U.S. House,9,LIZ WATSON,DEM,67,139,206
Harrison,32,U.S. House,9,LIZ WATSON,DEM,46,93,139
Harrison,21,U.S. House,9,LIZ WATSON,DEM,40,119,159
Harrison,22,U.S. House,9,LIZ WATSON,DEM,25,109,134
Harrison,23,U.S. House,9,LIZ WATSON,DEM,34,142,176
Harrison,30,U.S. House,9,LIZ WATSON,DEM,12,28,40
Harrison,24,U.S. House,9,LIZ WATSON,DEM,25,66,111
Harrison,25,U.S. House,9,LIZ WATSON,DEM,13,86,99
Harrison,26,U.S. House,9,LIZ WATSON,DEM,24,139,163
Harrison,27,U.S. House,9,LIZ WATSON,DEM,35,115,150
Harrison,28,U.S. House,9,LIZ WATSON,DEM,34,133,167
Harrison,29,U.S. House,9,LIZ WATSON,DEM,23,87,110
Harrison,31,U.S. House,9,LIZ WATSON,DEM,8,48,56
Harrison,33,U.S. House,9,LIZ WATSON,DEM,21,93,114
Harrison,34,U.S. House,9,LIZ WATSON,DEM,26,86,112
Harrison,FEDERAL,U.S. House,9,Cast Votes,,0,0,0
Harrison,1,U.S. House,9,Cast Votes,,78,304,382
Harrison,2,U.S. House,9,Cast Votes,,101,347,448
Harrison,3,U.S. House,9,Cast Votes,,52,212,264
Harrison,4,U.S. House,9,Cast Votes,,45,256,301
Harrison,5,U.S. House,9,Cast Votes,,92,375,467
Harrison,6,U.S. House,9,Cast Votes,,77,316,393
Harrison,7,U.S. House,9,Cast Votes,,121,431,552
Harrison,37,U.S. House,9,Cast Votes,,60,426,486
Harrison,8,U.S. House,9,Cast Votes,,177,308,485
Harrison,9,U.S. House,9,Cast Votes,,106,275,381
Harrison,10,U.S. House,9,Cast Votes,,162,372,534
Harrison,36,U.S. House,9,Cast Votes,,196,336,532
Harrison,38,U.S. House,9,Cast Votes,,128,326,454
Harrison,11,U.S. House,9,Cast Votes,,102,170,272
Harrison,35,U.S. House,9,Cast Votes,,143,252,395
Harrison,39,U.S. House,9,Cast Votes,,122,189,311
Harrison,12,U.S. House,9,Cast Votes,,157,361,518
Harrison,13,U.S. House,9,Cast Votes,,125,363,488
Harrison,14,U.S. House,9,Cast Votes,,148,305,453
Harrison,15,U.S. House,9,Cast Votes,,31,190,221
Harrison,16,U.S. House,9,Cast Votes,,38,154,192
Harrison,17,U.S. House,9,Cast Votes,,139,369,508
Harrison,18,U.S. House,9,Cast Votes,,83,299,382
Harrison,19,U.S. House,9,Cast Votes,,73,416,489
Harrison,20,U.S. House,9,Cast Votes,,130,440,570
Harrison,32,U.S. House,9,Cast Votes,,107,300,407
Harrison,21,U.S. House,9,Cast Votes,,66,349,415
Harrison,22,U.S. House,9,Cast Votes,,77,286,363
Harrison,23,U.S. House,9,Cast Votes,,92,400,492
Harrison,30,U.S. House,9,Cast Votes,,29,121,150
Harrison,24,U.S. House,9,Cast Votes,,69,385,454
Harrison,25,U.S. House,9,Cast Votes,,50,280,330
Harrison,26,U.S. House,9,Cast Votes,,75,403,479
Harrison,27,U.S. House,9,Cast Votes,,81,318,399
Harrison,28,U.S. House,9,Cast Votes,,67,340,407
Harrison,29,U.S. House,9,Cast Votes,,47,248,295
Harrison,31,U.S. House,9,Cast Votes,,29,146,175
Harrison,33,U.S. House,9,Cast Votes,,57,315,372
Harrison,34,U.S. House,9,Cast Votes,,70,271,341
Harrison,FEDERAL,U.S. House,9,Over Votes,,0,0,0
Harrison,1,U.S. House,9,Over Votes,,0,0,0
Harrison,2,U.S. House,9,Over Votes,,0,0,0
Harrison,3,U.S. House,9,Over Votes,,0,0,0
Harrison,4,U.S. House,9,Over Votes,,0,0,0
Harrison,5,U.S. House,9,Over Votes,,0,0,0
Harrison,6,U.S. House,9,Over Votes,,0,0,0
Harrison,7,U.S. House,9,Over Votes,,0,0,0
Harrison,37,U.S. House,9,Over Votes,,0,0,0
Harrison,8,U.S. House,9,Over Votes,,0,0,0
Harrison,9,U.S. House,9,Over Votes,,0,0,0
Harrison,10,U.S. House,9,Over Votes,,0,0,0
Harrison,36,U.S. House,9,Over Votes,,0,0,0
Harrison,38,U.S. House,9,Over Votes,,0,0,0
Harrison,11,U.S. House,9,Over Votes,,0,0,0
Harrison,35,U.S. House,9,Over Votes,,0,0,0
Harrison,39,U.S. House,9,Over Votes,,1,0,1
Harrison,12,U.S. House,9,Over Votes,,0,0,0
Harrison,13,U.S. House,9,Over Votes,,0,0,0
Harrison,14,U.S. House,9,Over Votes,,0,0,0
Harrison,15,U.S. House,9,Over Votes,,0,0,0
Harrison,16,U.S. House,9,Over Votes,,0,0,0
Harrison,17,U.S. House,9,Over Votes,,0,0,0
Harrison,18,U.S. House,9,Over Votes,,0,0,0
Harrison,19,U.S. House,9,Over Votes,,0,0,0
Harrison,20,U.S. House,9,Over Votes,,0,0,0
Harrison,32,U.S. House,9,Over Votes,,0,1,1
Harrison,21,U.S. House,9,Over Votes,,0,0,0
Harrison,22,U.S. House,9,Over Votes,,0,0,0
Harrison,23,U.S. House,9,Over Votes,,0,0,0
Harrison,30,U.S. House,9,Over Votes,,0,0,0
Harrison,24,U.S. House,9,Over Votes,,0,0,0
Harrison,25,U.S. House,9,Over Votes,,0,0,0
Harrison,26,U.S. House,9,Over Votes,,0,0,0
Harrison,27,U.S. House,9,Over Votes,,0,0,0
Harrison,28,U.S. House,9,Over Votes,,0,0,0
Harrison,29,U.S. House,9,Over Votes,,0,0,0
Harrison,31,U.S. House,9,Over Votes,,0,0,0
Harrison,33,U.S. House,9,Over Votes,,0,0,0
Harrison,34,U.S. House,9,Over Votes,,0,0,0
Harrison,FEDERAL,U.S. House,9,Under Votes,,0,0,0
Harrison,1,U.S. House,9,Under Votes,,0,5,5
Harrison,2,U.S. House,9,Under Votes,,1,10,11
Harrison,3,U.S. House,9,Under Votes,,0,3,3
Harrison,4,U.S. House,9,Under Votes,,5,5,10
Harrison,5,U.S. House,9,Under Votes,,1,9,10
Harrison,6,U.S. House,9,Under Votes,,0,3,3
Harrison,7,U.S. House,9,Under Votes,,3,10,13
