candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Kelly Mitchell,Treasurer of State,,R,Dekalb,Wilmington 2,80,9,0,89
John C. Aguilera,Treasurer of State,,D,Dekalb,Wilmington 2,26,8,0,34
Jim Banks,U.S. House,3,R,Dekalb,Wilmington 2,78,7,0,85
Courtney Tritch,U.S. House,3,D,Dekalb,Wilmington 2,28,10,0,38
Write in,U.S. House,3,,Dekalb,Wilmington 2,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Wilmington 2,84,10,0,94
Ben Smaltz,State Representative,52,R,Dekalb,Wilmington 2,84,10,0,94
Martha Lemert,State Representative,52,D,Dekalb,Wilmington 2,22,8,0,30
,Registered Voters,,,Dekalb,Wilmington 3,,,,353
,Ballots Cast,,,Dekalb,Wilmington 3,124,25,0,149
Mike Braun,U.S. Senate,,R,Dekalb,Wilmington 3,81,14,0,95
Joe Donnelly,U.S. Senate,,D,Dekalb,Wilmington 3,32,8,0,40
Lucy M Brenton,U.S. Senate,,L,Dekalb,Wilmington 3,10,3,0,13
Write in,U.S. Senate,,,Dekalb,Wilmington 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Wilmington 3,92,15,0,107
Jim Harper,Secretary of State,,D,Dekalb,Wilmington 3,24,8,0,32
Mark W. Rutherford,Secretary of State,,L,Dekalb,Wilmington 3,5,1,0,6
Write in,Secretary of State,,,Dekalb,Wilmington 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Wilmington 3,91,14,0,105
Joselyn Whitticker,Auditor of State,,D,Dekalb,Wilmington 3,23,7,0,30
John Schick,Auditor of State,,L,Dekalb,Wilmington 3,5,3,0,8
Kelly Mitchell,Treasurer of State,,R,Dekalb,Wilmington 3,93,18,0,111
John C. Aguilera,Treasurer of State,,D,Dekalb,Wilmington 3,25,7,0,32
Jim Banks,U.S. House,3,R,Dekalb,Wilmington 3,94,15,0,109
Courtney Tritch,U.S. House,3,D,Dekalb,Wilmington 3,28,9,0,37
Write in,U.S. House,3,,Dekalb,Wilmington 3,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Wilmington 3,105,19,0,124
Ben Smaltz,State Representative,52,R,Dekalb,Wilmington 3,97,16,0,113
Martha Lemert,State Representative,52,D,Dekalb,Wilmington 3,24,7,0,31
,Registered Voters,,,Dekalb,Wilmington 4,,,,1020
,Ballots Cast,,,Dekalb,Wilmington 4,329,155,0,484
Mike Braun,U.S. Senate,,R,Dekalb,Wilmington 4,250,111,0,361
Joe Donnelly,U.S. Senate,,D,Dekalb,Wilmington 4,65,44,0,109
Lucy M Brenton,U.S. Senate,,L,Dekalb,Wilmington 4,8,0,0,8
Write in,U.S. Senate,,,Dekalb,Wilmington 4,1,0,0,1
Connie Lawson,Secretary of State,,R,Dekalb,Wilmington 4,260,114,0,374
Jim Harper,Secretary of State,,D,Dekalb,Wilmington 4,53,38,0,91
Mark W. Rutherford,Secretary of State,,L,Dekalb,Wilmington 4,12,2,0,14
Write in,Secretary of State,,,Dekalb,Wilmington 4,0,1,0,1
Tera Klutz,Auditor of State,,R,Dekalb,Wilmington 4,249,113,0,362
Joselyn Whitticker,Auditor of State,,D,Dekalb,Wilmington 4,59,37,0,96
John Schick,Auditor of State,,L,Dekalb,Wilmington 4,14,2,0,16
Kelly Mitchell,Treasurer of State,,R,Dekalb,Wilmington 4,264,115,0,379
John C. Aguilera,Treasurer of State,,D,Dekalb,Wilmington 4,57,38,0,95
Jim Banks,U.S. House,3,R,Dekalb,Wilmington 4,262,113,0,375
Courtney Tritch,U.S. House,3,D,Dekalb,Wilmington 4,63,42,0,105
Write in,U.S. House,3,,Dekalb,Wilmington 4,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Wilmington 4,279,124,0,403
Ben Smaltz,State Representative,52,R,Dekalb,Wilmington 4,268,114,0,382
Martha Lemert,State Representative,52,D,Dekalb,Wilmington 4,54,36,0,90
