candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
John C. Aguilera,Treasurer of State,,D,Perry,Oil,92,68,0,160
Kelly Mitchell,Treasurer of State,,R,Perry,Oil,203,88,0,291
William Tanoos,U.S. House,8,D,Perry,Oil,89,61,0,150
Larry D Bucshon,U.S. House,8,R,Perry,Oil,209,95,0,304
Write in,U.S. House,8,,Perry,Oil,0,0,0,0
Nicholas A (Nick) Siler,State Senate,47,D,Perry,Oil,93,59,0,152
Erin Houchin,State Senate,47,R,Perry,Oil,206,102,0,308
Larry K Kleeman,State Representative,74,D,Perry,Oil,114,74,0,188
Stephen R. Bartels,State Representative,74,R,Perry,Oil,187,87,0,274
,Registered Voters,,,Perry,Tobin,,,,486
,Ballots Cast,,,Perry,Tobin,,,,173
Joe Donnelly,U.S. Senate,,D,Perry,Tobin,64,61,0,125
Mike Braun,U.S. Senate,,R,Perry,Tobin,98,80,0,178
Lucy M Brenton,U.S. Senate,,L,Perry,Tobin,9,9,0,18
Write in,U.S. Senate,,,Perry,Tobin,0,0,0,0
Jim Harper,Secretary of State,,D,Perry,Tobin,61,59,0,120
Connie Lawson,Secretary of State,,R,Perry,Tobin,96,83,0,179
Mark W. Rutherford,Secretary of State,,L,Perry,Tobin,12,5,0,17
Write in,Secretary of State,,,Perry,Tobin,0,0,0,0
Joselyn Whitticker,Auditor of State,,D,Perry,Tobin,71,66,0,137
Tera Klutz,Auditor of State,,R,Perry,Tobin,90,77,0,167
John Schick,Auditor of State,,L,Perry,Tobin,5,4,0,9
John C. Aguilera,Treasurer of State,,D,Perry,Tobin,63,56,0,119
Kelly Mitchell,Treasurer of State,,R,Perry,Tobin,104,89,0,193
William Tanoos,U.S. House,8,D,Perry,Tobin,64,55,0,119
Larry D Bucshon,U.S. House,8,R,Perry,Tobin,103,88,0,191
Write in,U.S. House,8,,Perry,Tobin,0,0,0,0
Nicholas A (Nick) Siler,State Senate,47,D,Perry,Tobin,65,55,0,120
Erin Houchin,State Senate,47,R,Perry,Tobin,104,91,0,195
Larry K Kleeman,State Representative,74,D,Perry,Tobin,76,69,0,145
Stephen R. Bartels,State Representative,74,R,Perry,Tobin,95,79,0,174
,Registered Voters,,,Perry,Derby,,,,183
,Ballots Cast,,,Perry,Derby,,,,64
Joe Donnelly,U.S. Senate,,D,Perry,Derby,25,29,0,54
Mike Braun,U.S. Senate,,R,Perry,Derby,36,19,0,55
Lucy M Brenton,U.S. Senate,,L,Perry,Derby,2,1,0,3
Write in,U.S. Senate,,,Perry,Derby,0,0,0,0
Jim Harper,Secretary of State,,D,Perry,Derby,23,26,0,49
Connie Lawson,Secretary of State,,R,Perry,Derby,38,23,0,61
Mark W. Rutherford,Secretary of State,,L,Perry,Derby,2,2,0,4
Write in,Secretary of State,,,Perry,Derby,0,0,0,0
Joselyn Whitticker,Auditor of State,,D,Perry,Derby,30,27,0,57
Tera Klutz,Auditor of State,,R,Perry,Derby,33,23,0,56
John Schick,Auditor of State,,L,Perry,Derby,0,0,0,0
John C. Aguilera,Treasurer of State,,D,Perry,Derby,26,24,0,50
Kelly Mitchell,Treasurer of State,,R,Perry,Derby,37,26,0,63
William Tanoos,U.S. House,8,D,Perry,Derby,22,25,0,47
Larry D Bucshon,U.S. House,8,R,Perry,Derby,40,25,0,65
Write in,U.S. House,8,,Perry,Derby,0,0,0,0
Nicholas A (Nick) Siler,State Senate,47,D,Perry,Derby,22,23,0,45
Erin Houchin,State Senate,47,R,Perry,Derby,40,28,0,68
Larry K Kleeman,State Representative,74,D,Perry,Derby,33,31,0,64
Stephen R. Bartels,State Representative,74,R,Perry,Derby,30,19,0,49
,Registered Voters,,,Perry,Rono,,,,205
,Ballots Cast,,,Perry,Rono,,,,69
Joe Donnelly,U.S. Senate,,D,Perry,Rono,28,24,0,52
Mike Braun,U.S. Senate,,R,Perry,Rono,38,32,0,70
Lucy M Brenton,U.S. Senate,,L,Perry,Rono,3,1,0,4
Write in,U.S. Senate,,,Perry,Rono,0,0,0,0
Jim Harper,Secretary of State,,D,Perry,Rono,24,25,0,49
Connie Lawson,Secretary of State,,R,Perry,Rono,40,30,0,70
Mark W. Rutherford,Secretary of State,,L,Perry,Rono,3,0,0,3
Write in,Secretary of State,,,Perry,Rono,0,0,0,0
Joselyn Whitticker,Auditor of State,,D,Perry,Rono,25,27,0,52
Tera Klutz,Auditor of State,,R,Perry,Rono,40,26,0,66
John Schick,Auditor of State,,L,Perry,Rono,1,0,0,1
John C. Aguilera,Treasurer of State,,D,Perry,Rono,26,25,0,51
Kelly Mitchell,Treasurer of State,,R,Perry,Rono,40,29,0,69
William Tanoos,U.S. House,8,D,Perry,Rono,25,26,0,51
Larry D Bucshon,U.S. House,8,R,Perry,Rono,43,31,0,74
Write in,U.S. House,8,,Perry,Rono,0,0,0,0
Nicholas A (Nick) Siler,State Senate,47,D,Perry,Rono,24,24,0,48
Erin Houchin,State Senate,47,R,Perry,Rono,44,32,0,76
Larry K Kleeman,State Representative,74,D,Perry,Rono,37,31,0,68
Stephen R. Bartels,State Representative,74,R,Perry,Rono,32,26,0,58
